"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"745","2021-03-16 09:43:01-03","UnB","UB","31028","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Vaz, AF","Silva, FC","200","1979","06","18","Southern America","Brasil","Tocantins","Santa Isabel",NA,NA,NA,NA,"Arbusto; .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2021-03-16 09:43:01-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Faria, JEQ","Araújo, JF","IFN-592341.1","2017","07","05","Southern America","Brasil","Bahia","Cotegipe",NA,"-44.28","-11.88",NA,"Conglomerado BA_592. Subunidade 1. Subparcela 1. Indivíduo 3.&nf;F8 - Avaliação da regeneração natural; Arbusto 1,7m. Base do tipo reta; Mata seca semidecídua","UB0038550","UB0038550",NA,NA,"2017","10","26","-44.28","-11.88",NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2021-03-16 09:43:01-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Lima, HC; Gomes, BM","Silva, RM","IFN-7391632","2018","08","13","Southern America","Brasil","Maranhão","Balsas","Riachão","-46.620286","-7.379396",NA,"Conglomerado MA-739. Extra; Arbusto; DAP em cm: 12,0; altura em m: 4,50; presença de espinhos; base reta; casca amarelada por fora, amarelada por dentro, fina, lisa; Área de lavoura bastante antropizada",NA,NA,"356","356","2018","11","17","-46.620286","-7.379396",NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","2021-03-16 09:43:01-03","UnB","UB","182337","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Wunderlin, RP","Eiten, G; Eiten, LT","10837","1970","03","06","Southern America","Brasil","Piauí","Picos","East side of city of Picos. Open wast ground at high way maintainance station.","-41.466667","-7.833333",NA,"Shrub 4m. tall. Tepals light green, filaments whitish, pistil light green.",NA,NA,NA,NA,"1982",NA,NA,"-41.466667","-7.833333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","2021-03-16 09:43:01-03","UnB","UB","160179","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Vaz, AMSF","Heringer, EP","12072","1972","02","20","Southern America","Brasil","Distrito Federal","Brasília","Universidade de Brasília - Estação Experimental de Biologia.","-47.9296989440918","-15.7797002792358",NA,"Material coletado da Estação Experimental de BIologia, de sementes procedentes de Pernambuco.",NA,NA,NA,NA,"1990","12",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"750","2021-03-16 09:43:01-03","UnB","UB","31027","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Vaz, AF","Prance, GT","58559","1964","08",NA,"Southern America","Brasil","Tocantins","Filadélfia",NA,"-47.4902992248535","-7.33611011505127",NA,"Arbusto. Flor filamentos brancos; .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69151","auto",NA,NA,NA,NA,NA,NA
"751","2019-10-03 10:03:38-03","UFSCar","SORO","2824","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vog. ex Steud.",NA,"Romão, G.O.; Ferreira, M.P.A.","1080","2004","04","07",NA,"Brasil","Mato Grosso do Sul","Miranda","Fazenda Caiman, propriedade do sr. Roberto Klabin.","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA
"752","2019-10-03 10:03:38-03","UFSCar","SORO","6383","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vog. ex Steud.","M.A.P. Ferreira","Romão, G.O.; Ferreira, M.A.P.","1703","2004","04","03",NA,"Brasil","Mato Grosso do Sul","Miranda","Fazenda Caiman, propriedade do Sr. Roberto Klabin; atividade de campo referente à Disciplina Manejo de Fauna Silvestre. Pantanal, Floresta Estacional.","-56.3782997131348","-20.2406005859375",NA,"Arbusto; frutos verdes.",NA,NA,NA,NA,"2004","06",NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA
"753","2019-05-06 11:57:25-03","UFU","HUFU","46447","S","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.",NA,"Damasceno Júnior, G.A.; Pott, V.J.; Ishii, I.H. & Assis, E.M.","2294","2001","05","04",NA,"Brasil","Mato Grosso","Poconé","Parque Nacional do Pantanal, Morro do Carcará (Ilha Fluvial) .","-56.6227989196777","-16.2567005157471",NA,"Arvoreta.; Mata semidecídua - transição para área inundável. Solo litólico.","HUFU00007511","HUFU00007511",NA,NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA
"754","2020-08-20 20:38:41-03","UFSC","FLOR","30100","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Hatschbach, G.","Hatschbach, G.; Hatschbach, M. & Silva, J.M.","52450","1988","10","20",NA,"Brasil","Mato Grosso do Sul","Anastácio","Rod. BR-060.","-55.8069000244141","-20.4836006164551",NA,"arbusto, flor alvacenta, 3m altura","FLOR0030100",NA,NA,NA,"1989",NA,NA,NA,NA,NA,"80799","auto",NA,NA,NA,NA,NA,NA
"755","2021-03-04 15:43:06-03","IF","SPSF","53724","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","D.Dietr.","G.A.D.C.Franco","G. Durigan et al.","s/n","2001","05","08","América do Sul","Brasil","SP","Colômbia",NA,"-48.705","-20.239722",NA,NA,NA,NA,NA,NA,"2001","07","31",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"756","2021-03-04 15:43:06-03","IF","SPSF","32826","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bauhinia","pentandra","Bauhinia pentandra",NA,"A.M.S.F.Vaz","G. Hatschbach","73007","2002","05","16","América do Sul","Brasil","MS","Bodoquena","Rio Salobra","-56.7150001525879","-20.5386009216309",NA,"COLETA: XLS: SPSFAntigo&nf;Encosta de morro, solo calcáreo.&nf;Arbusto 3m, pétalas verdes, estames alvos.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47684","auto","Magnoliopsida",NA,NA,NA,NA,NA
"757","2021-03-04 15:43:06-03","IF","SPSF","21346","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","((Vogel ex Steud.)) (Bong.)",NA,"E.D.Castellani","187","1997","03","18","América do Sul","Brasil","SP","Barretos",NA,"-48.560001373291","-20.5499992370605",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34752","auto","Magnoliopsida",NA,NA,NA,NA,NA
"758","2021-03-04 15:43:06-03","IF","SPSF","11914","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","Vogel ex Steud.",NA,"J.E.A.Bertoni","112","1990","10","25","América do Sul","Brasil","SP","Paulo de Faria","E.Ecol.Instituto Florestal","-49.3800010681152","-20.0300006866455",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29574","auto","Magnoliopsida",NA,NA,NA,NA,NA
"759","2017-09-11 17:09:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Bauhinia","heterandra","Bauhinia heterandra","Benth.",NA,"?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in sylvis Catingas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","2017-09-11 17:09:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Bauhinia","heterandra","Bauhinia heterandra","Benth.",NA,"?","s.n.",NA,NA,NA,"Southern America","Brazil","Goiás",NA,"prope Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","2017-09-11 17:09:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Bauhinia","heterandra","Bauhinia heterandra","Benth.",NA,"?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"et inter Funil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","2017-09-11 17:09:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Bauhinia","heterandra","Bauhinia heterandra","Benth.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"in campis Taboleiro ad Joazeira prov. Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","2017-09-11 17:09:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Bauhinia","heterandra","Bauhinia heterandra","Benth.",NA,"Burchell, WJ","s.n.",NA,NA,NA,"Southern America","Brazil","Goiás",NA,"et S. Joâo, prov. Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","2017-09-11 16:27:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Bauhinia","heterandra","Bauhinia heterandra","Benth.",NA,"Gardner, G","1665",NA,NA,NA,"Southern America","Brazil","Ceará ","Icó","in sylvis Catingas prope Ico, prov. Ceará","-38.86","-6.4",NA,"There is another Gardner 1665 that is Piriqueta duarteana",NA,NA,NA,NA,NA,NA,NA,"-38.86","-6.4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","2017-09-11 17:09:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Bauhinia","heterandra","Bauhinia heterandra","Benth.",NA,"Gardner, G","2156",NA,NA,NA,"Southern America","Brazil","Piauí",NA,"et Praya Boa Esperança, prov. Piauhy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","2017-09-11 17:09:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Bauhinia","heterandra","Bauhinia heterandra","Benth.",NA,"?","s.n.",NA,NA,NA,"Southern America","Brazil","Piauí","Oeiras","frequens circa Oeiras","-42.1311","-7.02528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54774","auto",NA,NA,NA,NA,NA,NA
"767","2020-03-04 16:04:18-03","UNESP-IS","HISA","5137","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Vaz, A. M. S. F.","Noronha,M.R.P","1200","1995","08","02",NA,"Brasil","São Paulo","Pereira Barreto","Fazenda Esmeralda","-51.100278","-20.630556",NA,"Gleba13H,assentamento do INCRA, margem direita do rio Tietê.Borda de mata semidecídua , muito perturbada.Arbusto, ca 4m, ramos longos, delgados, frutos maduros secos.",NA,NA,NA,NA,"1997","03",NA,"51W06'01","20S37'50",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"768","2020-03-04 16:04:18-03","UNESP-IS","HISA","1645","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Vaz, A. M. S. F.","Tiritan,O&Paiva,M","640","1991","05","29",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,"Cerradão.Àrvore, ca 3,50m apenas frutos, possui espinhos.",NA,NA,NA,NA,"1992","01","08","51w24'38''","20s23'40''",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"769","2020-03-04 16:04:18-03","UNESP-IS","HISA","334","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Vaz, A. M. S. F.","Noronha,M.R.P","576","1985","03","18",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,"Cerradão.Trepadeira, flores brancas.Nome vulgar: unha-de-vaca.",NA,NA,NA,NA,"1992","01","08","51w24'38''","20s23'40''",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"770","2020-09-25 18:29:09-03","UFMT","CNMT","10196","S","Plantae","Angiosperma",NA,"Fabaceae","Bauhinia","cf. pentandra","Bauhinia cf. pentandra","(Bong.) D.Dietr.","Giacoppini, D.R.","Giacoppini, D.R.; Almeida, G.; Siqueira A.","1031","2020","07","30",NA,"Brasil","Mato Grosso","Santa Cruz do Xingu","Parque Estadual do Xingu. Área de amortecimento, próximo ao limite noroente do Parque. Estrada da pedreira.","-52.387222","-9.767778",NA,"Biodiversidade do Parque Estadual do Xingu - SEMA - MT e UFMT Sinop.","CNMT010196",NA,"262","262","2020","08","12","52°23'14W","9°46'04S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","2021-04-05 12:33:32-03","UNIVASF","HVASF","11928","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","J.R. Fabricante","K.M.M.S. Xavier","22","2011","06","21","América do Sul","Brasil","Pernambuco","Petrolina","Distrito Industrial","-40.534666","-9.4075",NA,"Arbusto ca. de 4m de altura. Caule com espinhos. Folhas com base cordiforme e ápice sagitado. Fruto tipo vagem.","HVASF011928",NA,"366","366","2011","07","05","-40.534666","-9.407500","U",NA,NA,NA,NA,NA,NA,NA,NA
"772","2021-04-05 12:33:38-03","UNIVASF","HVASF","18659","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","D.P. Souza","R.A. Silva","2274","2012","12","04","América do Sul","Brasil","Ceará","Barro","Povoado de Riacho Seco, área de plantio e queimadas","-38.789138","-7.006722",NA,"Árvore com ca. de 4m de altura. Frutos jovens verdes e secos marrons.","HVASF018659",NA,"384","384","2013","10","03","-38.789138","-7.006722","U",NA,NA,NA,NA,NA,NA,NA,NA
"773","2021-04-05 12:33:38-03","UNIVASF","HVASF","21041","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","A.C.P. Oliveira","A.C.P. Oliveira","2819","2013","07","11","América do Sul","Brasil","Ceará","Icó","Sítio Bonita, Serra da Celpe","-38.856547","-6.583422",NA,"Subarbusto com ca. de 2,50m alt.. Folha composta, alterna, com a face adaxial verde e a face abaxial verde opaco. Fruto imaturo verde.","HVASF021041",NA,"262","262","2013","08","09","-38.856547","-6.583422","U",NA,NA,NA,NA,NA,NA,NA,NA
"774","2021-04-05 12:33:32-03","UNIVASF","HVASF","6292","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","D.G. Oliveira","D. Araújo","788","2009","08","09","América do Sul","Brasil","Ceará","Mauriti","Terreno para construção do canteiro do lote 6","-38.785611","-7.529138",NA,"Indivíduo de 40 centímetros de altura. Frutos verdes.","HVASF006292",NA,"413","413","2013","03","21","-38.785611","-7.529138","U",NA,NA,NA,NA,NA,NA,NA,NA
"775","2021-04-05 12:33:38-03","UNIVASF","HVASF","12613","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","E.V.R. Ferreira","E.V.R. Ferreira","377","2011","08","05","América do Sul","Brasil","Ceará","Brejo Santo","Lote 05, Reservatório Boi","-38.820138","-7.560666",NA,"Arbusto com ca. de 2m de alt. Com folhas bipartidas e frutos tipo vagem verde.","HVASF012613",NA,"391","391","2011","10","18","-38.820138","-7.560666","U",NA,NA,NA,NA,NA,NA,NA,NA
"776","2021-04-05 12:33:32-03","UNIVASF","HVASF","8561","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","L.P. Queiroz","Marcondes Oliveira","4942","2010","06","08","América do Sul","Brasil","Paraíba","São José de Piranhas","Próximo a uma lagoa","-38.606","-7.150861",NA,"Arbusto espinescente ± 2m alt. Folhas membranáceas. Frutos imaturos esverdeados. Freqüênte.","HVASF008561",NA,"393","393","2011","05","13","-38.606000","-7.150861","U",NA,NA,NA,NA,NA,NA,NA,NA
"777","2021-04-05 12:33:38-03","UNIVASF","HVASF","14932","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","E.V.R. Ferreira","E.V.R. Ferreira","602","2012","04","02","América do Sul","Brasil","Pernambuco","Buíque","Parque Nacional do Catimbau, trilha do Chapadão","-37.241888","-8.5255",NA,"Arbusto ca. de 3m alt. Flores e frutos esverdeados. Ocasional.","HVASF014932",NA,"932","932","2012","04","02","-37.241888","-8.525500","U",NA,NA,NA,NA,NA,NA,NA,NA
"778","2021-04-05 12:33:32-03","UNIVASF","HVASF","8013","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","D.P. Souza","D. Araújo","1419","2010","03","19","América do Sul","Brasil","Pernambuco","Cabrobó","Pedra à margem direita da estrada para a serra de Monte Santo.","-39.205027","-8.309694",NA,"Arbusto. Flores brancas. Frutos verdes.","HVASF008013",NA,"490","490","2010","10","04","-39.205027","-8.309694","U",NA,NA,NA,NA,NA,NA,NA,NA
"779","2021-04-05 12:33:32-03","UNIVASF","HVASF","741","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","J.G. Carvalho-Sobrinho","A.K.A. Silva","7","2007","09","14","América do Sul","Brasil","Pernambuco","Petrolina","UNIVASF, Fazenda Experimental","-40.558361","-9.328944",NA,"Árvore ca. 3m alt., frequente. Caule com espinhos. Folhas simples, alternas. Fruto tipo vagem, deiscentes. Sementes castanhas, achatadas.","HVASF000741",NA,"388","388","2009","08","07","-40.558361","-9.328944","U",NA,NA,NA,NA,NA,NA,NA,NA
"780","2021-04-05 12:33:38-03","UNIVASF","HVASF","17032","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","D.G. Oliveira","R.A. Silva","2099","2012","08","21","América do Sul","Brasil","Paraíba","São José de Piranhas","Reservatório Cuncas","-38.629194","-7.102666",NA,"Árvore com ca. de 3m altura. Frutos secos deiscentes marrons.","HVASF017032",NA,"357","357","2013","03","21","-38.629194","-7.102666","U",NA,NA,NA,NA,NA,NA,NA,NA
"781","2021-04-05 12:33:38-03","UNIVASF","HVASF","20695","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","D.G. Oliveira","A.C.P. Oliveira","2542","2013","06","04","América do Sul","Brasil","Paraíba","São João do Rio do Peixe","Sítio Bandarro","-38.415144","-6.597927",NA,"Arbusto escandente. Folha composta, alterna, com a face adaxial verde e a face abaxial verde opaco. Fruto imaturo verde.","HVASF020695",NA,"365","365","2013","07","23","-38.415144","-6.597927","U",NA,NA,NA,NA,NA,NA,NA,NA
"782","2021-04-05 12:33:38-03","UNIVASF","HVASF","16979","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","A.C.P. Oliveira","A.C.P. Oliveira","1554","2012","08","30","América do Sul","Brasil","Ceará","Ipaumirim","Distrito Felizardo","-38.815275","-6.801386",NA,"Arbusto com ca. de 3m alt.. Folhas compostas, alternas, com a face adaxial verde escuro e a face abaxial verde opaco. Fruto tipo legume, imaturo verde.","HVASF016979",NA,"295","295","2013","03","21","-38.815275","-6.801386","U",NA,NA,NA,NA,NA,NA,NA,NA
"783","2021-04-05 12:33:32-03","UNIVASF","HVASF","12013","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","F.F.S. Silva","F.F.S. Silva","436","2011","05","19","América do Sul","Brasil","Paraíba","São José de Piranhas","Reservatório Morros","-38.606036","-7.152597",NA,"Árvore, ca. 2m alt. Frutos e sementes marrons.","HVASF012013",NA,"393","393","2011","07","06","-38.606036","-7.152597","U",NA,NA,NA,NA,NA,NA,NA,NA
"784","2021-04-05 12:33:38-03","UNIVASF","HVASF","18739","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","A.C.P. Oliveira","R.A. Silva","2354","2012","12","07","América do Sul","Brasil","Ceará","Brejo Santo","Entrada de acesso ao reservatório Atalho, Sítio Rancharia, área desapropriada pelo governo federal","-39.014172","-7.541769",NA,"Árvore com ca. de 4m de altura. Frutos imaturos verdes.","HVASF018739",NA,"417","417","2013","03","21","-39.014172","-7.541769","U",NA,NA,NA,NA,NA,NA,NA,NA
"785","2021-04-05 12:33:32-03","UNIVASF","HVASF","6270","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","L.P. Queiroz","Marcondes Oliveira","4526","2009","11","25","América do Sul","Brasil","Pernambuco","Salgueiro","Base da serra","-39.139305","-8.081416",NA,"Arbusto ± 3,5 m alt. Flores de cálice esverdeado, anteras alvas. Frutos esverdeados . Freqüênte. mororó","HVASF006270",NA,"491","491","2011","05","13","-39.139305","-8.081416","U",NA,NA,NA,NA,NA,NA,NA,NA
"786","2021-04-05 12:33:32-03","UNIVASF","HVASF","3126","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","J.G. Carvalho-Sobrinho","J.G. Carvalho-Sobrinho","1977","2009","02","18","América do Sul","Brasil","Ceará","Mauriti","Fazenda Descanso. Caatinga arbustivo-arbórea. Solo arenoso branco, quartzoso.","-38.749777","-7.464083",NA,"Arbusto pouco ramificado, ca. 2,20m alt. Cálice e corola esverdeados.","HVASF003126",NA,"395","395","2009","02","18","-38.749777","-7.464083","U",NA,NA,NA,NA,NA,NA,NA,NA
"787","2021-04-05 12:33:32-03","UNIVASF","HVASF","6342","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","D. Araújo","D. Araújo","838","2009","09","09","América do Sul","Brasil","Ceará","Mauriti","Sítio Barreiro","-38.725583","-7.432111",NA,"Arbusto. Botões verdes, indumento alvo.","HVASF006342",NA,"408","408","2009","09","09","-38.725583","-7.432111","U",NA,NA,NA,NA,NA,NA,NA,NA
"788","2021-04-05 12:33:38-03","UNIVASF","HVASF","18995","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","F.F.S. Silva","F.F.S. Silva","651","2012","12","17","América do Sul","Brasil","Pernambuco","Petrolina","Porção Norte da Ilha de Picos","-40.30648","-9.245722",NA,"Arbusto, ca. 1,5m alt. Frutos imaturos esverdeados.","HVASF018995","HVASF018995_v01 HVASF018995_v02 HVASF018995_v03","363","363","2012","12","18","-40.306480","-9.245722","U",NA,NA,NA,NA,NA,NA,NA,NA
"789","2021-04-05 12:33:38-03","UNIVASF","HVASF","22780","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","L.P. Queiroz","D.S. Fernandes","270","2015","07","07","América do Sul","Brasil","Bahia","Sento Sé","Área proposta do Parque Nacional Boqueirão da Onça, no povoado Brejo da Brázida, no caminho da Grota da Santana",NA,NA,NA,"Arbusto ca. de 2m alt., copa pouco densa, folhas alternas, simples, fendidas no ápice, frutos deiscentes imaturos verdes, presença de colchonilha (Pseudoccidae sp.).","HVASF022780",NA,"494","494","2016","04","20","9999.000000","9999.000000","U",NA,NA,NA,NA,NA,NA,NA,NA
"790","2021-04-05 12:33:32-03","UNIVASF","HVASF","11543","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","J.R. Fabricante","J.R. Fabricante","13","2011","06","09","América do Sul","Brasil","Pernambuco","Terra Nova","Morro próximo ao canal da transposição","-39.388583","-8.223444",NA,"Árvoreta. 4 m de altura. Botões florais verdes. frutos maduros morrons. Madeira coletada para a Xiloteca (n° 164). Propágulos coletados para o Laboratório de Sementes.","HVASF011543",NA,"560","560","2011","06","20","-39.388583","-8.223444","U",NA,NA,NA,NA,NA,NA,NA,NA
"791","2021-04-05 12:33:32-03","UNIVASF","HVASF","7723","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","L.P. Queiroz","D. Araújo","1036","2010","01","12","América do Sul","Brasil","Pernambuco","Parnamirim","Caminho para a Serra de Monte Santo","-39.479138","-8.126333",NA,"Arbusto. Cálice verde, corola branca.","HVASF007723","HVASF007723_v01","490","490","2011","05","13","-39.479138","-8.126333","U",NA,NA,NA,NA,NA,NA,NA,NA
