"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","dayIdentified","infraspecificEpithet","class","relatedCatalogItem","fieldNumber"
"417","2019-06-11 13:49:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia",NA,"RRC ID Flag",NA,NA,"J. P. P. Carauta","1974","10","26","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,NA,NA,"1744","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"1744"
"418","2019-06-11 13:50:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia",NA,"RRC ID Flag",NA,NA,"P. von Luetzelburg",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16027","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"16027"
"419","2015-03-07 09:08:23-03","F","FMNH-SEEDPLANTS","V0181128F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0181128F","V0181128F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"420","2015-03-07 09:08:23-03","F","FMNH-SEEDPLANTS","V0181129F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0181129F","V0181129F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"421","2015-03-07 09:08:23-03","F","FMNH-SEEDPLANTS","V0181130F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0181130F","V0181130F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"422","2015-03-07 09:08:23-03","F","FMNH-SEEDPLANTS","V0181131F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0181131F","V0181131F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"423","2015-03-07 09:08:23-03","F","FMNH-SEEDPLANTS","V0181133F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0181133F","V0181133F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"424","2015-03-07 09:08:23-03","F","FMNH-SEEDPLANTS","V0181134F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0181134F","V0181134F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"425","2015-03-07 09:08:23-03","F","FMNH-SEEDPLANTS","V0181135F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0181135F","V0181135F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"426","2015-03-07 09:08:23-03","F","FMNH-SEEDPLANTS","V0181136F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0181136F","V0181136F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"427","2015-03-07 09:08:23-03","F","FMNH-SEEDPLANTS","V0181369F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0181369F","V0181369F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"428","2015-03-07 08:03:30-03","F","FMNH-SEEDPLANTS","V0228313F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0228313F","V0228313F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"429","2015-03-07 08:03:30-03","F","FMNH-SEEDPLANTS","V0228314F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0228314F","V0228314F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"430","2015-03-07 03:59:42-03","F","FMNH-SEEDPLANTS","V0228315F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0228315F","V0228315F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"431","2015-03-07 03:59:42-03","F","FMNH-SEEDPLANTS","V0228316F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0228316F","V0228316F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"432","2015-03-07 04:08:57-03","F","FMNH-SEEDPLANTS","V0228317F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0228317F","V0228317F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"433","2015-03-07 09:08:25-03","F","FMNH-SEEDPLANTS","V0202309F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","multiformis","Dorstenia multiformis",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0202309F","V0202309F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"434","2019-01-25 15:43:02-02","IAC","IAC","24500","S","Plantae",NA,NA,"Moraceae-4.Dorstenieae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","J.P.P. Carauta","1972","09","J.P.P. Carauta","1963","01","05","Brasil","Rio de Janeiro","Rio de Janeiro","Morro de São João, Copacabana","-43.2075","-22.9028","-43.2075","-22.9028",NA,NA,NA,NA,"173",NA,NA,NA,NA,NA,NA,NA,"18",NA,NA,NA,NA
"435","2019-01-25 15:43:02-02","IAC","IAC","48935","S","Plantae",NA,NA,"Moraceae-4.Dorstenieae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","S. Romaniuc Neto","2007","12","R.B. Torres; S.M.P. Silva; L.C.P. Barros & F.C.S. Ribeiro","2007","03","21","Brasil","São Paulo","Piquete","Bairro Benfica, Mata Benfica.","-45.233262","-22.59362","-45.233262","-22.593620",NA,NA,"Presença de látex branco abundante. Nome vulgar: carapiá",NA,"1847",NA,NA,NA,NA,NA,NA,NA,"05",NA,NA,NA,NA
"436","2019-01-25 15:43:02-02","IAC","IAC","48936","S","Plantae",NA,NA,"Moraceae-4.Dorstenieae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","S. Romaniuc Neto","2007","12","R.B. Torres; S.M.P. Silva; L.C.P. Barros & F.C.S. Ribeiro","2007","03","21","Brasil","São Paulo","Piquete","Bairro Benfica, Mata Benfica.","-45.233262","-22.59362","-45.233262","-22.593620",NA,NA,NA,NA,"1848",NA,NA,NA,NA,NA,NA,NA,"05",NA,NA,NA,NA
"437","2020-07-23 12:15:03-03","CEPLAC","CEPEC","146771","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia",NA,"M. D. M. Vianna",NA,NA,"M. D. M. Vianna",NA,NA,NA,"Brasil","Espírito Santo","domingos martins",NA,"-40.6591987609863","-20.3633003234863",NA,NA,"48150",NA,"<ll>dwc_commonname:</ll>","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-07-23 12:15:03-03","CEPLAC","CEPEC","38795","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia",NA,"J. P. P. Carauta",NA,NA,"M. R. V. Barbosa","1980","05","20","Brasil","Rio de Janeiro","rio de janeiro","Campo Grande, Guaratiba, Estr. do Carapia, Morro do Carapia.","-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,"<ll>dwc_commonname:</ll> Carapia","auto","53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/11/1983",NA
"439","2020-12-16 08:42:21-03","Fiocruz","FIOCRUZ-CBPM","944","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Manão, C.Y#?#G.","2007","09","Manão, C.Y#?#G.","2007","09","27","Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá. Colônia Juliano Moreira, Campus FIOCRUZ da Mata Atlântica, trilha da cachoeira.","-43.403611","-22.939722","43º24'13''W","22º56'23''S",NA,NA,"Erva com folhas cordiformes grande. Frequente nas áreas mais úmidas",NA,"253",NA,NA,"CBPM00000944",NA,NA,NA,NA,"27",NA,NA,NA,NA
"440","2019-11-01 15:04:53-03","UnB","UB","152291","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Patrícia de São José","2008","11","Heringer, EP","1965","01","14","Brasil","Distrito Federal",NA,"Plano piloto",NA,NA,NA,NA,NA,NA,"Mata ciliar",NA,"10903","Southern America",NA,NA,NA,NA,NA,NA,"18",NA,NA,NA,NA
"441","2019-05-31 13:24:17-03","UFMT","UFMT","7411","S","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Carauta, J.P.P.","1983","11","Barbosa, M.R.V.; Fisher, W.H.","1980","05","20","Brasil","Rio de Janeiro","Rio de Janeiro","Bairro Campo Grande, Guaratiba, Estrada do Carapiá, Morro do Crapiá.","-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,"Nome vulgar: Carapiá; Erva ciófila. Inflorescência verde","auto","53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2021-03-04 15:45:53-03","IF","SPSF","28708","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia",NA,NA,NA,NA,"F.O. Souza","2000","07","18","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,"30093",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa&nf;;","auto","73","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"443","2021-03-04 15:45:53-03","IF","SPSF","28642","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia",NA,NA,NA,NA,"R.S.Bianchini","2000","09","09","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,"30093",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa&nf;;","auto","1448","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"444","2021-03-04 15:45:53-03","IF","SPSF","22655","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia",NA,"A.Santos","2011","07","S.T.Amad","1998","05","07","Brasil","SP","Guararema",NA,"-46.0299987792969","-23.4099998474121",NA,NA,"14776",NA,"COLETA: XLS: SPSFAntigo&nf;Na mata;","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,"19",NA,"Magnoliopsida",NA,NA
"445","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Schott, HW",NA,NA,NA,"Brazil",NA,NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P04P1N0060",NA,NA,NA,NA,NA,NA,NA,NA
"446","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Luschnath, B",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Crescit in monte Corcovado prope Sebastianopolin",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P04P1N0060",NA,NA,NA,NA,NA,NA,NA,NA
"447","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Moraceae","Dorstenia","multiformis","Dorstenia multiformis","Miq.",NA,NA,NA,"Pohl, JBE",NA,NA,NA,"Brazil",NA,NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P04P1N0057 P04P1N0058 P04P1N0069",NA,NA,NA,NA,NA,NA,NA,NA
"448","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Moraceae","Dorstenia","multiformis","Dorstenia multiformis","Miq.",NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil",NA,NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P04P1N0057 P04P1N0058 P04P1N0069",NA,NA,NA,NA,NA,NA,NA,NA
"449","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Moraceae","Dorstenia","multiformis","Dorstenia multiformis","Miq.",NA,NA,NA,"Luschnath, B",NA,NA,NA,"Brazil",NA,NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P04P1N0057 P04P1N0058 P04P1N0069",NA,NA,NA,NA,NA,NA,NA,NA
"450","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Moraceae","Dorstenia","multiformis","Dorstenia multiformis","Miq.",NA,NA,NA,"Gardner, G",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in silvis m. Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P04P1N0057 P04P1N0058 P04P1N0069",NA,NA,NA,NA,NA,NA,NA,NA
"451","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Moraceae","Dorstenia","multiformis","Dorstenia multiformis","Miq.",NA,NA,NA,"Pohl, JBE",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"abaixo da Serra de Tinguá, in m. Corcovado ad aquas",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P04P1N0057 P04P1N0058 P04P1N0069",NA,NA,NA,NA,NA,NA,NA,NA
"452","2019-11-21 10:10:56-03","IBt","SP","225637","S","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Cordeiro, I; et al.","1988","10","24","Brasil","São Paulo",NA,"Entre Salesópolis e Caraguatatuba. Estrada de manutençao do oleoduto da Petrobrás",NA,NA,NA,NA,NA,NA,NA,NA,"501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2019-11-21 10:10:56-03","IBt","SP","361777","S","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","São José, PA","2008","02","Valente, GE; Azevedo, AA; Silva, ML","2002","03","10","Brasil","Rio de Janeiro","Itaperuna","Raposo, Fazenda Caeté","-42.1","-21.116667","-42.1","-21.116667",NA,NA,NA,NA,"879",NA,NA,NA,NA,NA,NA,NA,"18",NA,NA,NA,NA
"454","2019-11-21 10:10:56-03","IBt","SP","361778","S","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Possobom, C",NA,NA,"Valente, GE; Azevedo, AA; Silva, ML","2002","03","10","Brasil","Rio de Janeiro","Itaperuna","Raposo, Fazenda Caeté","-42.1","-21.116667","-42.1","-21.116667",NA,NA,NA,NA,"878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2020-11-19 09:29:31-03","IBt","SP","373408","S","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","São José, PA","2008","02","Forzza, RC; Assis, LCS; Jardim, JG; Lima, LR; Lucas, E; Silva, BR; Edwards, S; Zappi, DC","2004","02","29","Brasil","Rio de Janeiro","Sumidouro","Cachoeira do Conde D'Eu, margem do rio Baquiquer","-42.651667","-22.138611","-42.651667","-22.138611",NA,NA,NA,NA,"2713",NA,NA,NA,NA,"640","640",NA,"18",NA,NA,NA,NA
"456","2020-11-26 10:01:01-03","IBt","SP","386581","S","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Amorim, AM","2004","12","29","Brasil","Bahia","Itanhém",NA,"-40.3300018310547","-17.1664009094238",NA,NA,"35532",NA,NA,"auto","4593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2020-10-08 08:53:12-03","IBt","SP","334861","S","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Mello-Silva, R","1999","02","16","Brasil","Espírito Santo","Piúma",NA,"-40.7219009399414","-20.8377990722656",NA,NA,"11958",NA,NA,"auto","1591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2021-01-07 09:34:04-03","IBt","SP","454612","S","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Forzza, RC","2013","04","19","Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,"23813",NA,NA,"auto","7537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2019-11-21 10:10:56-03","IBt","SP","293412","S","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Romaniuc Neto, S","1996","03","Carvalho, AF","1992","11","26","Brasil","Minas Gerais","Raul Soares","Vila Belchior","-42.4524993896484","-20.101900100708",NA,NA,"33728",NA,NA,"auto","257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2020-12-23 08:49:01-03","IBt","SP","426277","S","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Santos, A","2010","12","15","Brasil","Minas Gerais","São Miguel do Anta",NA,"-42.7188987731934","-20.7071990966797",NA,NA,"14588",NA,NA,"auto","116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2020-08-13 18:02:23-03","IBt","SP","293386","S","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Oliveira, JE","1941","06","05","Brasil","Minas Gerais","Tombos",NA,"-42.0228004455566","-20.9046993255615",NA,NA,"16749",NA,NA,"auto","541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2020-11-19 09:29:31-03","IBt","SP","362988","S","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Carauta, JPP","1980","04","09","Brasil","Rio de Janeiro","Barra do Piraí",NA,"-43.8255996704102","-22.4699993133545",NA,NA,"27638",NA,NA,"auto","3466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2021-01-07 09:34:04-03","IBt","SP","454169","S","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Bovini, MG","2013","03","12","Brasil","Rio de Janeiro","Cambuci",NA,"-41.9110984802246","-21.5753002166748",NA,NA,"29128",NA,NA,"auto","3769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2021-01-21 15:29:40-03","IBt","SP","490758","S","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Rosa, P","2016","08","27","Brasil","Rio de Janeiro","Campos dos Goytacazes",NA,"-41.3244018554688","-21.7541999816895",NA,NA,"62761",NA,NA,"auto","1020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2020-12-30 07:48:26-03","IBt","SP","442389","S","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Forzza, RC","2011","02","12","Brasil","Rio de Janeiro","Campos dos Goytacazes",NA,"-41.3244018554688","-21.7541999816895",NA,NA,"62761",NA,NA,"auto","6096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2020-12-30 07:48:26-03","IBt","SP","430438","S","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Nadruz, M","2007","09","26","Brasil","Rio de Janeiro","Magé",NA,"-43.040599822998","-22.6527996063232",NA,NA,"20531",NA,NA,"auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2021-01-21 15:29:40-03","IBt","SP","489687","S","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Martinelli, G","2017","04","25","Brasil","Rio de Janeiro","Mangaratiba",NA,"-44.040599822998","-22.9596996307373",NA,NA,"17272",NA,NA,"auto","19830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2019-11-21 10:10:56-03","IBt","SP","289012","S","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Romaniuc Neto, S","1995","12","Pirani, JR; Kallunki, JA","1995","02","20","Brasil","Rio de Janeiro","Maricá","Itaipuaçú, Serra da Tiririca, alto do morro no limite com o município de Niterói. Trilha para a Pedra do Elefante","-42.8185997009277","-22.9193992614746",NA,NA,"20726",NA,NA,"auto","3551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2020-08-27 12:19:59-03","IBt","SP","305570","S","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Pereira, OJ","1996","10","26","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"33190",NA,NA,"auto","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2020-11-19 09:29:31-03","IBt","SP","363026","S","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Marquete, N","1977","11","09","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,"36524",NA,NA,"auto","159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2020-11-19 09:29:31-03","IBt","SP","362989","S","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Marquete, N","1977","11","01","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,"36524",NA,NA,"auto","138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2020-11-19 09:29:31-03","IBt","SP","363004","S","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Giordano, LC","1989","08","17","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,"36524",NA,NA,"auto","772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2020-11-19 09:29:31-03","IBt","SP","363024","S","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Martinelli, G","1973","12","17","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,"36524",NA,NA,"auto","148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2020-10-22 10:13:27-03","IBt","SP","350658","S","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Souza, FO","2000","07","18","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,"30093",NA,NA,"auto","73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
