"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","stateProvince","typeStatus","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber"
"581","2020-12-21 16:11:38-03","MBM","MBM","63737","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Hatschbach, G.","Christenson, G.M.; et al.; et al.","1979","09","07","Brazil","Rio Brilhante","Posto Zuzu","-54.5463981628418","-21.8019008636475",NA,NA,NA,NA,"MBM063737","MBM063737","1140","Southern America",NA,NA,NA,"Mato Grosso do Sul",NA,NA,NA,NA,"65544","auto",NA,NA,NA,NA,NA,NA,NA
"582","2020-12-21 16:11:38-03","MBM","MBM","103186","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Pirani, J.R.","Hatschbach, G.; Kummrow, R.; Kummrow, R.","1985","09","12","Brazil","Oliveira","Córrego Dias","-44.8272018432617","-20.6963996887207",NA,NA,NA,NA,"MBM103186","MBM103186","49589","Southern America",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,"38796","auto",NA,NA,NA,NA,NA,NA,NA
"583","2020-12-21 16:11:38-03","MBM","MBM","2352","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Hatschbach, G.","Hatschbach, G.","1966","11","06","Brazil","Balsa Nova","Tamanduá","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"MBM002352","MBM002352","15061","Southern America",NA,NA,NA,"Paraná",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"584","2020-12-21 16:11:38-03","MBM","MBM","54127","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Hatschbach, G.","Hatschbach, G.","1977","05","16","Brazil","Guarapuava","Fazenda Três Capões","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"MBM054127","MBM054127","39913","Southern America",NA,NA,NA,"Paraná",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA
"585","2020-12-21 16:11:38-03","MBM","MBM","15691","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Hatschbach, G.","Hatschbach, G.","1969","10","20","Brazil","Imbituva","Rio Imbituvinha","-50.6044006347656","-25.2299995422363",NA,NA,NA,NA,"MBM015691","MBM015691","22501","Southern America",NA,NA,NA,"Paraná",NA,NA,NA,NA,"24222","auto",NA,NA,NA,NA,NA,NA,NA
"586","2020-12-21 16:11:38-03","MBM","MBM","15696","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Hatschbach, G.","Hatschbach, G.","1967","10","22","Brazil","Lapa","Gruta do Monge","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"MBM015696","MBM015696","17565","Southern America",NA,NA,NA,"Paraná",NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"587","2020-12-21 16:11:38-03","MBM","MBM","15692","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Hatschbach, G.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","1969","06","13","Brazil","Palmeira","Fazenda Padre Inácio","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM015692","MBM015692","21692","Southern America",NA,NA,NA,"Paraná",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"588","2020-12-21 16:11:38-03","MBM","MBM","178700","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.",NA,"Dombrowski, L.T.","1980","10",NA,"Brazil","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM178700","MBM178700","12819","Southern America",NA,NA,NA,"Paraná",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"589","2020-12-21 16:11:38-03","MBM","MBM","161797","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.",NA,"Imaguire, N.","1967","01","19","Brazil","Palmeira","Km 60 na estrada para Spréa","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM161797","MBM161797","s.n.","Southern America",NA,NA,NA,"Paraná",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"590","2020-12-21 16:11:38-03","MBM","MBM","134860","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Cervi, A.C.","Cervi, A.C.; Hatschbach, G.; Hatschbach, G.","1989","10","05","Brazil","Ponta Grossa","Furnas, Parque Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM134860","MBM134860","2806","Southern America",NA,NA,NA,"Paraná",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"591","2020-12-21 16:11:38-03","MBM","MBM","726","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Hatschbach, G.","Hatschbach, G.","1965","09","29","Brazil","Ponta Grossa","Parque Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM000726","MBM000726","12835","Southern America",NA,NA,NA,"Paraná",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"592","2020-12-21 16:11:38-03","MBM","MBM","118058","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Schinini, A.","Krapovickas, A.; Cristóbal, C.L.; Cristóbal, C.L.","1987","01","16","Brazil","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM118058","MBM118058","40911","Southern America",NA,NA,NA,"Paraná",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"593","2020-12-21 16:11:38-03","MBM","MBM","73825","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Hatschbach, G.","Oliveira, P.I.","1982","02","03","Brazil","Porto Amazonas","Porto Amazonas, arredores","-49.8903007507324","-25.5447006225586",NA,NA,NA,NA,"MBM073825","MBM073825","341","Southern America",NA,NA,NA,"Paraná",NA,NA,NA,NA,"14684","auto",NA,NA,NA,NA,NA,NA,NA
"594","2020-12-21 16:11:38-03","MBM","MBM","15690","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Hatschbach, G.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","1970","09","27","Brazil","São Jerônimo da Serra","Cemitério","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"MBM015690","MBM015690","24738","Southern America",NA,NA,NA,"Paraná",NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA
"595","2020-12-21 16:11:38-03","MBM","MBM","7408","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Hatschbach, G.","Hatschbach, G.","1967","11","07","Brazil","São João do Triunfo","São João do Tirunfo","-50.2971992492676","-25.6833000183105",NA,NA,NA,NA,"MBM007408","MBM007408","17756","Southern America",NA,NA,NA,"Paraná",NA,NA,NA,NA,"20512","auto",NA,NA,NA,NA,NA,NA,NA
"596","2020-12-21 16:11:38-03","MBM","MBM","36719","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Smith, L.B.","Hatschbach, G.","1953","09","13","Brazil","Tibagi","Fazenda Monte Alegre, Harmonia","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"MBM036719","MBM036719","3642","Southern America",NA,NA,NA,"Paraná",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"597","2020-12-21 16:11:38-03","MBM","MBM","348864","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Sobral, M.","Marchett, F.","2008","12","10","Brazil","Santana do Livramento","Faz. Sta. Rufina","-55.5327987670898","-30.8908004760742",NA,NA,"230","230","MBM348864","MBM348864","698","Southern America",NA,NA,"Borda da mata","Rio Grande do Sul",NA,NA,NA,NA,"79795","auto","2009","02","06",NA,NA,NA,NA
"598","2020-12-21 16:11:38-03","MBM","MBM","99830","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Sobral, M.","Sobral, M.","1984","11","14","Brazil","Uruguaiana","Arroio Caiboaté","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,"MBM099830","MBM099830","3311","Southern America",NA,NA,NA,"Rio Grande do Sul",NA,NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA,NA
"599","2020-12-21 16:11:38-03","MBM","MBM","172326","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Gillis, W.T.","Montes, J.E.","1948","05","05","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM172326","MBM172326","726","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2020-12-21 16:11:38-03","MBM","MBM","102397","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.",NA,"Grondona; Piccinini; Piccinini","1949","10",NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM102397","MBM102397","3091","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2020-12-21 16:11:38-03","MBM","MBM","15689","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Hatschbach, G.","Hatschbach, G.","1970","08","09","Brazil","Rio Brilhante","Rod. BR-267",NA,NA,NA,NA,NA,NA,"MBM015689","MBM015689","24540","Southern America",NA,NA,NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2020-12-21 16:11:38-03","MBM","MBM","16800","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.",NA,"Krapovickas, A.; et al.; et al.","1969","09","22","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM016800","MBM016800","15463","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2020-12-21 16:11:38-03","MBM","MBM","172329","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Gillis, W.T.","Montes, J.E.","1949","08","12","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"MBM172329","MBM172329","4722","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2020-12-21 16:11:38-03","MBM","MBM","178701","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.",NA,"Krapovickas, A.; et al.; et al.","1973","12","08","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM178701","MBM178701","23881","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2020-12-21 16:11:38-03","MBM","MBM","178703","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Hatschbach, G.","Guimarães, G.; et al.; et al.","1970","08","09","Brazil","Rio Brilhante","Rod. BR-267",NA,NA,NA,NA,NA,NA,"MBM178703",NA,"25540","Southern America",NA,NA,NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2020-12-21 16:11:38-03","MBM","MBM","178716","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Ribas, O.S.","Schinini, A.; et al.; et al.","1975","10","17","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM178716","MBM178716","11914","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2020-12-21 16:11:38-03","MBM","MBM","179423","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Marinero, F.","Bach Junior, R.","2016","10","20","Brazil","Piraí do Sul","Conglomerado: 247; subunidade: 2; subparcela: 3; indivíduo: 36","-49.86","-24.48","-49.86","-24.48",NA,NA,"MBM179423","MBM179423","254","Southern America",NA,NA,"Árvore 8 m; flores amareas; com pouco látex creme pegajoso, sem odor.","Paraná",NA,NA,NA,NA,NA,NA,"2017","10","03",NA,NA,NA,NA
"608","2020-12-21 16:11:38-03","MBM","MBM","23893","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.",NA,"Krapovickas, A.","1972","01","23","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM023893","MBM023893","20858","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2020-12-21 16:11:38-03","MBM","MBM","417651","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Belgrano, M.J.","Montes, J.E.","1951","03","22","Argentina","San Ignacio","Habite monte ralo y abra, lugar alto","-55.533333","-27.266667","-55.533333","-27.266667","210","210","MBM417651","MBM417651","15125","Southern America",NA,NA,"Árbol, alt. 3-8m. Flores cremas, frutos grises. Abundante.","Missiones",NA,NA,NA,NA,NA,NA,"2000","02",NA,NA,NA,NA,NA
"610","2020-12-21 16:11:38-03","MBM","MBM","414133","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Cordeiro, J.","Cordeiro, J.; Nardin, E.; Nardin, E.","2015","08","19","Brazil","Morungaba","Fazenda Santa Terezinha","-46.742222","-22.890278","-46.742222","-22.890278",NA,NA,"MBM414133",NA,"5490","Southern America",NA,NA,"Arbusto, 3,90m de altura. Flores creme.; Mata densa.","São Paulo",NA,NA,NA,NA,NA,NA,"2018","08","09",NA,NA,NA,NA
"611","2020-12-21 16:11:38-03","MBM","MBM","415087","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Völtz, R.R.","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","2018","10","09","Brazil","Tibagi","Rio Tibagi","-50.393333","-24.568611","-50.393333","-24.568611","720","720","MBM415087","MBM415087","1883","Southern America",NA,NA,"Arvoreta 5 m alt; frutos verdes; floresta em estágio inicial (capoeira).; Ecótono Floresta Ombrófila Mista / Floresta Estacional Semidecidual.","Paraná",NA,NA,NA,NA,NA,NA,"2018","10","09",NA,NA,NA,NA
"612","2020-12-21 16:11:38-03","MBM","MBM","416811","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Marinero, F.","Marinero, F.; Fiuza, F.; Fiuza, F.","2018","09","11","Brazil","Tibagi","Propriedade particular","-50.538056","-24.565","-50.538056","-24.565","902","902","MBM416811",NA,"785","Southern America",NA,NA,"P2; Árvore 5 m; flores amareladas.; Floresta Ombrófila Mista Montana","Paraná",NA,NA,NA,NA,NA,NA,"2018","09","11",NA,NA,NA,NA
"613","2020-12-21 16:11:38-03","MBM","MBM","417868","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Guedes, M.L.","Roque, N.; Borges, R.L.; Oliveira, G.R.; Stadnik, A.; Borges, R.L.; Oliveira, G.R.; Stadnik, A.","2012","07","20","Brazil","Licínio de Almeida","Serra Geral, Serra do Salto","-42.557222","-14.686667","-42.557222","-14.686667","1041","1041","MBM417868",NA,"3672","Southern America",NA,NA,"Árvore ca. 5m alt. Folhas discolores. Sépalas verdes, corola alva, disco nectarífero laranja.; Cerrado.","Bahia",NA,NA,NA,NA,NA,NA,"2014","10",NA,NA,NA,NA,NA
"614","2020-12-21 16:11:38-03","MBM","MBM","417872","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.",NA,"Guedes, M.L.; Borges, R.L.; Stadnik, A.; Sacramento, C.C.; Borges, R.L.; Stadnik, A.; Sacramento, C.C.","2014","10","15","Brazil","Licínio de Almeida","Caminho para Riacho Fundo","-42.575278","-14.755","-42.575278","-14.755","1060","1060","MBM417872",NA,"22530","Southern America",NA,NA,"Árvore ca. 6m de altura. Folhas com folíolos cartáceos. Frutos imaturos verdes.; Mata seca.","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2020-12-21 16:11:38-03","MBM","MBM","417876","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Guedes, M.L.","Roque, N.; Borges, R.L.; Oliveira, G.R.; Stadnik, A.; Borges, R.L.; Oliveira, G.R.; Stadnik, A.","2012","07","20","Brazil","Licínio de Almeida","Serra Geral, Serra do Salto","-42.557222","-14.686667","-42.557222","-14.686667",NA,NA,"MBM417876",NA,"3672","Southern America",NA,NA,"Árvore ca. 5m alt. Folhas discolores. Sépalas verdes, corola alva, disco nectarífero laranja.&nf;; Cerrado.","Bahia",NA,NA,NA,NA,NA,NA,"2014","10",NA,NA,NA,NA,NA
"616","2020-12-21 16:11:38-03","MBM","MBM","62145","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.",NA,"Schinini, A.; et al.; et al.","1979","02","12","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM062145","MBM062145","16972","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2020-12-21 16:11:38-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Barboza, E.","Dalmaso, C.A.","2013","04","09","Brazil","Prudentópolis",NA,"-50.939997","-25.2","-50.939997","-25.2",NA,NA,"IFN000207",NA,"73","Southern America",NA,NA,"Árvore.","Paraná",NA,NA,NA,NA,NA,NA,"2013","06","05",NA,NA,NA,NA
"618","2020-12-21 16:11:38-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Motta, J.T.","Saueressig, D.","2013","04","26","Brazil","Candói",NA,"-52.02","-25.560003","-52.02","-25.560003",NA,NA,"IFN000378",NA,"1928","Southern America",NA,NA,"Árvore.","Paraná",NA,NA,NA,NA,NA,NA,"2013","06","03",NA,NA,NA,NA
"619","2020-12-21 16:11:38-03","MBM","MBM","67985","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Hatschbach, G.","Hatschbach, G.","1980","08","16","Brazil","Ipameri","Rio Castelinho","-48.1596984863281","-17.7219009399414",NA,NA,NA,NA,"MBM067985","MBM067985","43154","Southern America",NA,NA,NA,"Goiás",NA,NA,NA,NA,"102542","auto",NA,NA,NA,NA,NA,NA,NA
"620","2020-12-21 16:11:38-03","MBM","MBM","19966","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.",NA,"Pereira, E.","1962","09","09","Brazil","Conceição do Rio Verde","Entre Caxambu e Lambari","-45.0853004455566","-21.8808002471924",NA,NA,NA,NA,"MBM019966","MBM019966","7163","Southern America",NA,NA,"Pequena árvore de 3-4m, fl. alvacentas, melifera","Minas Gerais",NA,NA,NA,NA,"16243","auto",NA,NA,NA,NA,NA,NA,NA
"621","2020-12-21 16:11:38-03","MBM","MBM","28033","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Hatschbach, G.","Hatschbach, G.","1972","08","07","Brazil","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"MBM028033","MBM028033","30039","Southern America",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA
"622","2020-12-21 16:11:38-03","MBM","MBM","145597","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Stehmann, J.R.","Stehmann, J.R.; et al.; et al.","1987","08","12","Brazil","Pedrinópolis","Pedrinópolis","-47.4622001647949","-19.2278003692627",NA,NA,NA,NA,"MBM145597","MBM145597","1030","Southern America",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,"19929","auto",NA,NA,NA,NA,NA,NA,NA
"623","2020-12-21 16:11:38-03","MBM","MBM","178698","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Dombrowski, L.T.","Dombrowski, L.T.; et al.; et al.","1980","06","19","Brazil","Balsa Nova","Tamanduá","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"MBM178698","MBM178698","11421","Southern America",NA,NA,NA,"Paraná",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"624","2020-12-21 16:11:38-03","MBM","MBM","178699","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Dombrowski, L.T.","Dombrowski, L.T.; et al.; et al.","1980","06","19","Brazil","Balsa Nova","Tamanduá","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"MBM178699","MBM178699","11398","Southern America",NA,NA,NA,"Paraná",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"625","2020-12-21 16:11:38-03","MBM","MBM","15697","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Hatschbach, G.","Hatschbach, G.","1968","09","21","Brazil","Guarapuava","Lagoa Seca","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"MBM015697","MBM015697","19780","Southern America",NA,NA,NA,"Paraná",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA
"626","2020-12-21 16:11:38-03","MBM","MBM","67986","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Hatschbach, G.","Oliveira, P.I.","1979","12","20","Brazil","Lapa","Volta Grande","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"MBM067986","MBM067986","169","Southern America",NA,NA,NA,"Paraná",NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"627","2020-12-21 16:11:38-03","MBM","MBM","338232","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Ribas, O.S.","Schiesinsky, D.; et al.; et al.","2007","12","22","Brazil","Ponta Grossa","Chácara Amdeu Góis.","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM338232","MBM338232","s.n.","Southern America",NA,NA,"Árvore com 60 m de altura; com flores amarelas","Paraná",NA,NA,NA,NA,"46557","auto","2008","02",NA,NA,NA,NA,NA
"628","2020-12-21 16:11:38-03","MBM","MBM","15686","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Hatschbach, G.","Hatschbach, G.","1967","09","07","Brazil","Ponta Grossa","Piriquitos","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM015686","MBM015686","17114","Southern America",NA,NA,NA,"Paraná",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"629","2020-12-21 16:11:38-03","MBM","MBM","197516","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Hatschbach, G.","Ziller, S.R.","1996","09","18","Brazil","Tibagi","Rio Iapó, Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"MBM197516","MBM197516","1505","Southern America",NA,NA,NA,"Paraná",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"630","2020-12-21 16:11:38-03","MBM","MBM","181299","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Záchia, R.","Záchia, R.","1993","09","29","Brazil","São Borja","Rincão São Lucas","-56.0043983459473","-28.6606006622314",NA,NA,NA,NA,"MBM181299","MBM181299","1445","Southern America",NA,NA,NA,"Rio Grande do Sul",NA,NA,NA,NA,"75549","auto",NA,NA,NA,NA,NA,NA,NA
