"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"186","2019-11-27 13:49:40-03","UFS","ASE","37657","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Déda, RM; Freire, GS; Santos, E; Silva, AS","377","2016","09","02","Southern America","Brasil",NA,NA,"Arbusto escandente. Frutos com cápsula vermelha a alaranjada quando maduros.; Mata Atlântica. Solo argiloso.","ASE0038704","Magnoliophyta",NA,"Walpers",NA,"Sergipe","Laranjeiras","Área de Compensação Ambiental da fábrica CIMESA","-37.0948","-10.4905","ASE0038704",NA,NA,NA,NA,NA,NA,"2016","09","20","-37.0948","-10.4905",NA,NA,NA,NA,NA,NA
"187","2019-11-27 13:49:40-03","UFS","ASE","34702","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Matos, GMA; Freire, GS; Santos, E","446","2015","09","11","Southern America","Brasil",NA,NA,"Arbusto. Frutos maduros laranja.; Ecótono: Caatinga e Mata Atlântica.","ASE0033107","Magnoliophyta",NA,"Walpers","França, F","Sergipe","Santana do São Francisco","Povoado Saúde, Fazenda Mãe Natureza","-36.38222","-10.15195","ASE0033107",NA,NA,NA,NA,NA,NA,"2016","04","28","-36.38222","-10.15195",NA,NA,NA,NA,NA,NA
"188","2019-11-27 13:49:40-03","UFS","ASE","36719","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Matos, GMA; Santos, E; Freire, GS; Fonseca, JAR","567","2016","05","16","Southern America","Brasil",NA,NA,"Arbusto escandente. Flores amarelas, botões verdes.; Ecotóno: Caatinga e Mata Atlântica.","ASE0037180","Magnoliophyta",NA,"Walpers","Matos, GMA","Sergipe","Santana do São Francisco","Povoado Saúde, Fazenda Mãe Natureza.","-36.38181","-10.15231","ASE0037180",NA,NA,NA,NA,NA,NA,"2016","05","23","-36.38181","-10.15231",NA,NA,NA,NA,NA,NA
"189","2019-11-27 13:49:40-03","UFS","ASE","37639","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Déda, RM; Freire, GS; Santos, E; Silva, AS","335","2016","08","05","Southern America","Brasil",NA,NA,"Arbusto escandente. Frutos com cápsula vermelha a alaranjada quando maduros.; Mata Atlântica. Solo argiloso.","ASE0038686","Magnoliophyta",NA,"Walpers",NA,"Sergipe","Laranjeiras","Área de Compensação Ambiental da fábrica CIMESA","-37.0939","-10.4923","ASE0038686",NA,NA,NA,NA,NA,NA,"2016","09","20","-37.0939","-10.4923",NA,NA,NA,NA,NA,NA
"190","2019-11-27 13:49:40-03","UFS","ASE","37652","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Déda, RM; Freire, GS; Santos, E; Silva, AS","351","2016","08","26","Southern America","Brasil",NA,NA,"Arbusto escandente. Frutos com cápsula vermelha a alaranjada quando maduros.; Mata Atlântica. Solo argiloso.","ASE0038699","Magnoliophyta",NA,"Walpers",NA,"Sergipe","Laranjeiras","Área de Compensação Ambiental da fábrica CIMESA","-37.093","-10.4914","ASE0038699",NA,NA,NA,NA,NA,NA,"2016","09","20","-37.093","-10.4914",NA,NA,NA,NA,NA,NA
"191","2019-11-27 13:49:40-03","UFS","ASE","38005","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Déda, RM; Santos, E; Silva, AS","396","2016","11","09","Southern America","Brasil",NA,NA,"Arbusto escandente com flores amarelas.; Mata Atlântica. Solo Argiloso.","ASE0039204","Magnoliophyta",NA,"Walpers","Silva, AS","Sergipe","Laranjeiras","Área de Compensação Ambiental da fábrica CIMESA","-37.0926","-10.4914",NA,NA,NA,NA,NA,NA,NA,"2016","11","20","-37.0926","-10.4914",NA,NA,NA,NA,NA,NA
"192","2019-11-27 13:49:40-03","UFS","ASE","38417","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Déda, RM; Silva, AS; Santos, E","463","2017","04","11","Southern America","Brasil",NA,NA,"Arbusto escandente. Inflorescência com flores amarelas e estames alvos.; Mata Atlântica.","ASE0039811","Magnoliophyta",NA,"Walpers","Déda, RM","Sergipe","Laranjeiras","Área de reflorestamento misto da Fábrica CIMESA","-37.0939","-10.4923",NA,NA,NA,NA,NA,NA,NA,"2017","04","18","-37.0939","-10.4923",NA,NA,NA,NA,NA,NA
"193","2019-11-27 13:49:40-03","UFS","ASE","40938","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Déda, RM; Santos, E; Freire, GS; Silva, AS","489","2017","08","16","Southern America","Brasil",NA,NA,"Trepadeira com frutos maduros alaranjados a avermelhados e verdes quando imaturos.; Vegetação característica de Mata Atlântica.","ASE0042476","Magnoliophyta",NA,"Walpers","Déda, RM","Sergipe","Laranjeiras","Área de reflorestamento misto da Fábrica CIMESA","-37.0939","-10.4923",NA,NA,NA,NA,NA,NA,NA,"2017","08","16","-37.0939","-10.4923",NA,NA,NA,NA,NA,NA
"194","2019-11-27 13:49:40-03","UFS","ASE","35574","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Prata, AP; Carregosa, T; Freire, GS; Déda, RM; Silva, BD; Santos, E","3711","2014","10","07","Southern America","Brasil",NA,NA,"Arbusto escandente. Frutos vermelhos e botões florais.","ASE0003905","Magnoliophyta",NA,"Walpers","França, F","Sergipe","Laranjeiras","Povoado Várzea","-37.1011","-10.4823","ASE0003905",NA,NA,NA,NA,NA,NA,"2016","04","28","-37.1011","-10.4823",NA,NA,NA,NA,NA,NA
"195","2019-11-27 13:49:40-03","UFS","ASE","35575","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Prata, AP; Carregosa, T; Freire, GS; Déda, RM; Silva, BD; Santos, E","3703","2014","10","07","Southern America","Brasil",NA,NA,"Arbusto escandente. Frutos vermelhos.","ASE0003906","Magnoliophyta",NA,"Walpers","França, F","Sergipe","Laranjeiras","Povoado Várzea","-37.1011","-10.4823","ASE0003906",NA,NA,NA,NA,NA,NA,"2016","04","28","-37.1011","-10.4823",NA,NA,NA,NA,NA,NA
"196","2019-11-27 13:49:40-03","UFS","ASE","37723","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Santana, JP; Rocha, PA","601","2016","04","13","Southern America","Brasil",NA,NA,"Subarbusto, 2m, flores amarelas. Folhas simples, opostas. Coletada nas próximidades da caverna da janela.; Mata Atlântica.","ASE0038801","Magnoliophyta",NA,"Walpers",NA,"Sergipe","Nossa Senhora do Socorro","Mata da Caverna da Janela","-37.102879","-10.492754","ASE0038801",NA,NA,NA,NA,NA,NA,"2016","03",NA,"-37.102879","-10.492754",NA,NA,NA,NA,NA,NA
"197","2021-03-01 16:42:39-03","UNICAMP","UEC","167569","S","Plantae","Verbenaceae","Aegiphila","cuspidata","Aegiphila cuspidata","Gardolinski, PC; Santin, DA; Rodrigues, RR; Leitão Filho, HF; Azevedo, DB","33685","1994","01","31",NA,"Brazil",NA,NA,"Mata seca.","UEC091333","Magnoliopsida",NA,"Mart. ex Schauer","Santin, DA","São Paulo","Mogi Guaçu","Proj. CESP.","-46.9421997070312","-22.372200012207","UEC091333",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-01 16:42:39-03","UNICAMP","UEC","189198","S","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Grotta, AS; Bartolomeu, JG","s.n.","1953","11","22",NA,"Brazil",NA,NA,"Escandente de flores esbranquiçadas.","UEC126556","Magnoliopsida",NA,"Klotzsch ex Walp.","Antar, GM","São Paulo",NA,"Próx: Campinas. Margens do rio Pirapitinguí.",NA,NA,"UEC126556",NA,NA,NA,NA,NA,NA,"2015","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-11-13 12:29:28-03","UFRPE","PEUFR","54358","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","mattogrossensis","Aegiphila mattogrossensis","D.A. Folli","2865","1996","12","10",NA,"Brasil",NA,NA,"Trepadeira lenhosa; seiva incolor; botão verde claro; flor de cor branca; coordenadas geográficas do município.","PEUFR054358",NA,NA,"Moldenke","G.S. Siqueira","Espírito Santo","Linhares","Reserva Natural Vale; estrada Jueirana Branca","-40.072222","-19.391111",NA,NA,"1200","1200",NA,NA,NA,"2008","06","18","40º04'20W","19º23'28S",NA,NA,NA,NA,NA,NA
"200","2020-11-13 12:29:28-03","UFRPE","PEUFR","54360","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","mattogrossensis","Aegiphila mattogrossensis","D.A. Folli","2749","1996","05","09",NA,"Brasil",NA,NA,"Terrestre; lenhoso; seiva incolor; fruto imaturo verde, maduro alaranjado; coordenadas geográficas do município.","PEUFR054360",NA,NA,"Moldenke","R. Liesner","Espírito Santo","Linhares","Reserva Natural Vale; Córrego Tamanduá; estrada Aceiro com Bragato","-40.072222","-19.391111",NA,NA,"100","100",NA,NA,NA,"2004","05","10","40º04'20W","19º23'28S",NA,NA,NA,NA,NA,NA
"201","2020-11-13 12:29:28-03","UFRPE","PEUFR","53682","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","mattogrossensis","Aegiphila mattogrossensis","G.S. Siqueira","514","2010","01","12",NA,"Brasil",NA,NA,NA,"PEUFR053682",NA,NA,"Moldenke","Geovane S. Siqueira","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto",NA,"2010","01","21",NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-04-22 16:19:42-03","UFPB","JPB","49453","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","chrysantha","Aegiphila chrysantha","Araújo, DA; Amorim, BS; Viana, JL; Chagas, MA","1903","2011","11","23","Southern America","Brasil",NA,NA,"; HABITAT: Borda da mata.; DESC: Trepadeira. Frutos amarelos.","JPB0049453","Angiosperma","Dicotyledon","Hayek","Kosovsky, O","Pernambuco","Lagoa dos Gatos","RPPN Pedra D'Anta, Mata do Peru.","-35.859722","-8.691389",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,"-35.859722","-8.691389",NA,NA,NA,NA,NA,NA
"203","2020-04-22 16:19:42-03","UFPB","JPB","97","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","chrysantha","Aegiphila chrysantha","Xavier, LP","JPB97","1941","01","06","Southern America","Brasil",NA,NA,"; DESC: escandente",NA,"Angiosperma","Dicotyledon","Hayek",NA,"Rondônia","Rio Candeias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-04-22 16:19:42-03","UFPB","JPB","48445","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Mendonça, ED; Araújo, AAM; Amorim, BS; Chagas, MA; Setubal, RB","41","2011","09","08","Southern America","Brasil",NA,NA,"; HABITAT: Mata Atlântica; DESC: Liana 4 m alt., folhas opostas, frutos secos.","JPB0048445","Angiosperma","Dicotyledon","Walp.",NA,"Pernambuco","Igarassu","Borda da mata","-34.970375","-7.740028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-34.970375","-7.740028",NA,NA,NA,NA,NA,NA
"205","2020-09-25 10:57:41-03","UFPE","UFP-CARPOTECA","220","S","Plantae","Verbenaceae","Aegiphila","chrysantha","Aegiphila chrysantha","Silveira, M","s.n.","2001","04","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Hayek.",NA,"Pernambuco","Camaragibe","Faculdade de Odontologia, Mata de planície","-34.9810981750488","-8.0216703414917",NA,NA,NA,NA,"11122","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-02-21 19:34:15-03","UNEMAT","HERBAM","2133","S","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Zappi, D.C.; Sasaki, D.; Milliken, W.; Biggs, N.; Silveira, E.A.; Philippsen, M.; Bessa, M.A.","949","2008","01","29",NA,"Brasil",NA,NA,NA,"HERBAM002133",NA,NA,"Walp.","França, F","Mato Grosso","Novo Mundo","Parque Estadual Cristalino, Mata de galeria próximo a afloramento.","-55.231111","-9.668333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-55.231111","-9.668333",NA,NA,NA,NA,NA,NA
"207","2019-02-21 19:34:15-03","UNEMAT","HERBAM","2326","S","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Zappi, D.C.; Milliken, W.; Biggs, N.; Henicka, G.S.; Silveira, E.A.; Philippsen, M. & Piva, J","1195","2008","02","11",NA,"Brasil",NA,NA,NA,"HERBAM002326",NA,NA,"Walp.","França, F","Mato Grosso","Novo Mundo","Parque Estadual Cristalino, Beira do rio Cristalino.","-55.476944","-9.4825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-55.476944","-9.4825",NA,NA,NA,NA,NA,NA
"208","2014-10-14 15:56:40-03","BS","M","M-0111567","S","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0111567","Magnoliophyta","Lamiales","Klotzsch ex Walp.",NA,NA,NA,"Habitat in silvis ad Gurupá et in insula Saraca. Provinciae Paraënsis.",NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"209","2014-10-14 15:56:40-03","BS","M","M-0111568","S","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0111568","Magnoliophyta","Lamiales","Klotzsch ex Walp.",NA,NA,NA,"Habitat in silvis Japurensibus infra Cataractas. Provinciae R. Negro.",NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"210","2014-10-14 15:56:40-03","BS","M","M-0111569","S","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0111569","Magnoliophyta","Lamiales","Klotzsch ex Walp.",NA,NA,NA,"[Habitat in silvis Japurensibus infra Cataractas.] Prov. Rio Negro.",NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"211","2014-10-14 15:56:40-03","BS","M","M-0111570","S","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Martius, C.F.P. von",NA,"1819","01","31",NA,"Brasil",NA,NA,NA,"M0111570","Magnoliophyta","Lamiales","Klotzsch ex Walp.",NA,NA,NA,"Habitat in sylvis caeduis ad Caxoeira. Provinciae Bahiensis.",NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"21:00",NA,NA,NA
"212","2014-10-14 15:56:40-03","BS","M","M-0111571","S","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Martius, C.F.P. von",NA,"1819","01","31",NA,"Brasil",NA,NA,NA,"M0111571","Magnoliophyta","Lamiales","Klotzsch ex Walp.",NA,NA,NA,"[Habitat in sylvis caeduis ad Caxoeira.] Prov. Bahiensis.",NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"21:00",NA,NA,NA
"213","2014-10-14 15:56:40-03","BS","M","M-0111576","S","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0111576","Magnoliophyta","Lamiales","Klotzsch ex Walp.",NA,NA,NA,"[in paludosis. Prov. Bahiensis]",NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"214","2014-10-14 15:56:40-03","BS","M","M-0111577","S","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Schüch, G. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0111577","Magnoliophyta","Lamiales","Klotzsch ex Walp.",NA,NA,NA,"Sebastianopolis. Brasiliae.",NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"215","2014-10-14 15:56:40-03","BS","M","M-0111578","S","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Blanchet, J.S.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0111578","Magnoliophyta","Lamiales","Klotzsch ex Walp.",NA,NA,NA,"Brasilia",NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"216","2019-06-27 10:25:21-03","UFES","VIES","12586","S","Plantae","Lamiaceae","Aegiphila","candelabrum","Aegiphila candelabrum","Amaral Júnior, A.; Mendonça, J.O.; Barbosa, S.B. & Campos, C.J.","403","1999","04","11",NA,"Brasil",NA,NA,NA,"VIES012586",NA,NA,"Briq.","Amaral Júnior, A.","São Paulo","Panorama - Caiuá",NA,NA,NA,"VIES012586",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-04-27 16:10:11-03","UFES","VIES","15692","S","Plantae","Lamiaceae","Aegiphila","candelabrum","Aegiphila candelabrum","Dan, M.L.","57","2004","03","10",NA,"Brasil",NA,NA,NA,"VIES015692",NA,NA,"Briq.","Dan, M.L.","Espírito Santo","Vitória","Parque Municipal da Fonte Grande.","-40.3377990722656","-20.3194007873535","VIES015692 VIES015692_1 VIES015692_2",NA,NA,NA,"15291","auto",NA,"2004","03","10",NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-04-27 16:10:11-03","UFES","VIES","46954","S","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Firmino, A.D.; Valadares, R.T.","1674","2020","03","17",NA,"Brasil",NA,NA,NA,"VIES046954",NA,NA,"Walp.","Firmino, A.D.","Espírito Santo","Aracruz","Reserva de Comboios, próximo à reserva indígena. Ponto de amostragem 8.","-39.931944","-19.696944","VIES046954",NA,"4","4",NA,NA,NA,"2020","03","17","39º55'55''W","19º41'49''S",NA,NA,NA,NA,NA,NA
"219","2019-08-16 08:39:37-03","UTFPR","HCF","23138","S","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","M.G. Caxambu","7865","2017","07","28",NA,"Brasil",NA,NA,"subarbusto escandente, heliófito. Frutos maduros vermelho-alaranjados.",NA,NA,NA,"Walp.","M.G. Caxambu","PR","Foz do Iguaçu","Parque Nacional do Iguaçu, Trilha das","-54.431889","-25.656583",NA,NA,"186","186",NA,NA,NA,"2017","08","02","54°25'54,8 W","25°39'23,7 S",NA,NA,NA,NA,NA,NA
"220","2019-12-04 12:52:31-03","UTFPR","HCF","29993","S","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","A. Pujals",NA,"2019","03","09",NA,"Brasil",NA,NA,"liana. Frutos vermelhos. Mata nativa.",NA,NA,NA,"Walp.","V. Ariati","ES","Linhares",NA,"-39.813889","-19.601667",NA,NA,"12","12",NA,NA,NA,"2019","05","25","39°48'50 W","19°36'06 S",NA,NA,NA,NA,NA,NA
"221","2019-08-16 08:39:37-03","UTFPR","HCF","20833","S","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","A.S. Grotta",NA,"1953","11","22",NA,"Brasil",NA,NA,"escandente, de flores esbranquiçadas.",NA,NA,NA,"Walp.","G.M. Antar","SP","Campinas","próximo a Campinas. Margens do rio","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"23900","auto",NA,"2015","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-12-14 16:07:26-03","UFC","EAC","56471","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Ferreira, A.E.S.","41","2013","10","30","Southern America","Brasil",NA,NA,"Inventário Florestal Nacional - CE; Arbusto.&nf;Dups RB.; Caatinga arbórea aberta.","EAC0056471","Dicotyledon",NA,"Walp.","Fonseca, R.S.","Ceará","Itapipoca","congl. 50, sub. 1, árv. 4RN.&nf;Solos arenosos.","-39.600006","-3.600033","EAC0056471",NA,NA,NA,NA,NA,NA,"2015","03","23","-39.600006","-3.600033",NA,NA,NA,NA,NA,NA
"223","2020-12-21 16:46:54-03","MBM","MBM","183991","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","candelabrum","Aegiphila candelabrum","Vanni, R.; et al.; et al.","3348","1995","03","30","Southern America","Argentina",NA,NA,NA,"MBM183991",NA,NA,"Briq.","Schinini, A.",NA,NA,"Dep. Iguazú, Misiones",NA,NA,"MBM183991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:46:54-03","MBM","MBM","28978","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","candelabrum","Aegiphila candelabrum","Hatschbach, G.","34269","1974","02","16","Southern America","Brazil",NA,NA,NA,"MBM028978",NA,NA,"Briq.","França, F.","Goiás","Maurilândia","Rio dos Bois","-50.3386001586914","-17.9708003997803","MBM028978",NA,NA,NA,"20844","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-12-21 16:46:54-03","MBM","MBM","179872","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","candelabrum","Aegiphila candelabrum","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","62151","1995","05","02","Southern America","Brazil",NA,NA,NA,"MBM179872",NA,NA,"Briq.","França, F.","Mato Grosso do Sul","Anastácio","Rod. BR-262, 10-15 km do trevo para Anastácio","-55.8069000244141","-20.4836006164551","MBM179872",NA,NA,NA,"80799","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-12-21 16:46:54-03","MBM","MBM","150406","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","candelabrum","Aegiphila candelabrum","Salis, S.M.; et al.; et al.","358","1991","02","27","Southern America","Brazil",NA,NA,NA,"MBM150406",NA,NA,"Briq.","França, F.","Mato Grosso do Sul","Corumbá","Fazenda Nhumirim, Nhecolândia, Pantanal","-57.6533012390137","-19.0091991424561","MBM150406",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-12-21 16:46:54-03","MBM","MBM","150395","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","candelabrum","Aegiphila candelabrum","Pott, A.","1817","1985","05","22","Southern America","Brazil",NA,NA,NA,"MBM150395",NA,NA,"Briq.","França, F.","Mato Grosso do Sul","Corumbá","Fazenda Nhumirim, Nhecolândia, Pantanal","-57.6533012390137","-19.0091991424561","MBM150395",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-12-21 16:46:54-03","MBM","MBM","189359","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","candelabrum","Aegiphila candelabrum","Favaro, S.P.; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM189359",NA,NA,"Briq.","Coimbra, C.M.S.","Paraná","Ibiporã","Barra do Rio Jacupiranga","-51.0480995178223","-23.2691993713379","MBM189359",NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-12-21 16:46:54-03","MBM","MBM","8082","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","candelabrum","Aegiphila candelabrum","Hatschbach, G.; Guimarães, O.; Guimarães, O.","19157",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM008082",NA,NA,"Briq.","Coimbra, C.M.S.","Paraná","Marechal Cândido Rondon","Dois Irmãos","-54.0567016601562","-24.5561008453369","MBM008082",NA,NA,NA,"27823","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-12-21 16:46:54-03","MBM","MBM","257072","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","candelabrum","Aegiphila candelabrum","Francisco, E.M.; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM257072",NA,NA,"Briq.","Andrade, S.F.","Paraná","Santo Antônio da Platina","Fazenda Santa Cecília do Bom Jesus","-50.0772018432617","-23.2950000762939","MBM257072",NA,NA,NA,"24468","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
