"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","typeStatus","individualCount","previousCatalogNumber"
"186","2013-04-01 09:18:16-03","IPT","BCTW","7098","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"187","2013-04-01 09:18:15-03","IPT","BCTW","5948","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","IPT",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Estação Experimental de Ibití",NA,NA,NA,NA,NA,NA,"Monte Alegre do Sul","-46.68","-22.68","11114","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"188","2013-04-01 09:18:15-03","IPT","BCTW","1449","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"São Paulo","-46.63","-23.54","53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"189","2013-04-01 09:18:16-03","IPT","BCTW","11784","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Patos de Minas","-46.5181","-18.5789","69541","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"190","2013-04-01 09:18:16-03","IPT","BCTW","10865","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Unaí",NA,NA,NA,"cor diferente da procedente do Paraná",NA,NA,"Paracatu","-46.8747","-17.2222","72344","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"191","2013-04-01 09:18:16-03","IPT","BCTW","1472","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"192","2013-04-01 09:18:16-03","IPT","BCTW","8586","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Heringer, E.P. & Mattos Filho, A.",NA,"1959","07","19",NA,"Brasil","Minas Gerais","Mata do Capão Grande, a margem do rio Paraopeba, bacia de Três Marias a 95 km do Horto de Paraopeba, rodovia para Brasília",NA,NA,NA,NA,NA,NA,"Felixlândia","-44.8989","-18.7581","38053","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"193","2013-04-01 09:18:16-03","IPT","BCTW","10864","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Unaí",NA,NA,NA,"cor diferente da procedente do Paraná",NA,NA,"Paracatu","-46.8747","-17.2222","72344","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"194","2013-04-01 09:18:16-03","IPT","BCTW","9010","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Horto Florestal",NA,NA,NA,NA,NA,NA,"São Paulo","-46.63","-23.54","53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"195","2013-04-01 09:18:15-03","IPT","BCTW","1453","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"196","2013-04-01 09:18:16-03","IPT","BCTW","8592","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Graziela M. Barroso","Heringer, E.P.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Paraopeba","-44.4042","-19.2744","26090","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"197","2013-04-01 09:18:15-03","IPT","BCTW","1457","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"198","2013-04-01 09:18:16-03","IPT","BCTW","11783","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Brasília","-47.9297","-15.7797","70570","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"199","2013-04-01 09:18:16-03","IPT","BCTW","11786","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Brasília","-47.9297","-15.7797","70570","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"200","2013-04-01 09:18:15-03","IPT","BCTW","12695","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Rio 7221",NA,NA,"Paraopeba","-44.4042","-19.2744","26090","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"201","2013-04-01 09:18:16-03","IPT","BCTW","4676","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","IPT",NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Burarana",NA,NA,NA,NA,NA,NA,"Montes Claros","-43.8617","-16.735","72568","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"202","2013-04-01 09:18:15-03","IPT","BCTW","10356","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Porecatu","-51.3792","-22.7558","15305","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"203","2013-04-01 09:18:16-03","IPT","BCTW","1467","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Triângulo Mineiro e Oeste do Estado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"204","2013-04-01 09:18:15-03","IPT","BCTW","1470","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"205","2013-04-01 09:18:15-03","IPT","BCTW","3024","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,"Estante: 93; clas. orig: Pterocarpus niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"206","2013-04-01 09:18:15-03","IPT","BCTW","1469","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"207","2013-04-01 09:18:15-03","IPT","BCTW","12696","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Rio 7218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"208","2013-04-01 09:18:15-03","IPT","BCTW","1446","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"209","2013-04-01 09:18:15-03","IPT","BCTW","1454","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"210","2013-04-01 09:18:15-03","IPT","BCTW","12024","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"211","2013-04-01 09:18:15-03","IPT","BCTW","11788","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Brasília","-47.9297","-15.7797","70570","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"212","2013-04-01 09:18:15-03","IPT","BCTW","1459","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"213","2013-04-01 09:18:16-03","IPT","BCTW","4030","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","IPT",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"214","2013-04-01 09:18:16-03","IPT","BCTW","2593","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"215","2013-04-01 09:18:16-03","IPT","BCTW","9240","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"216","2013-04-01 09:18:16-03","IPT","BCTW","8519","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"Madeira produziu alergia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"217","2013-04-01 09:18:15-03","IPT","BCTW","1448","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"218","2013-04-01 09:18:15-03","IPT","BCTW","1451","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"219","2013-04-01 09:18:16-03","IPT","BCTW","8814","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,"amostra de taco cujo pó foi remetido ao Dr. Guimarães para estudo de alergia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"220","2013-04-01 09:18:15-03","IPT","BCTW","10226","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Paraná","Rio Congonhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"221","2013-04-01 09:18:16-03","IPT","BCTW","1455","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Vale do Rio Paranapanema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"222","2013-04-01 09:18:15-03","IPT","BCTW","1461","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"223","2013-04-01 09:18:16-03","IPT","BCTW","1466","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Baixo Rio Doce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"224","2013-04-01 09:18:16-03","IPT","BCTW","9089","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","IPT",NA,NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,"Amostras de madeiras comerciais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"225","2013-04-01 09:18:15-03","IPT","BCTW","1460","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"226","2013-04-01 09:18:16-03","IPT","BCTW","12344","S","Plantae","Magnoliophyta",NA,NA,"Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,"Amazônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"227","2021-03-21 19:35:33-03","UFC","EAC","25768","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Pereira, B.A.S.","Pereira, B.A.S.; Alvarenga, D.","s.n.","1996","04","25","Southern America","Brasil","Goiás","Km 5 da Rodovia Formosa/Itiquira",NA,NA,NA,"Árvore ca. 12cm alt.; Floresta estacional","EAC0025768","EAC0025768","Formosa","-47.334400177002","-15.5371999740601","113054","auto",NA,NA,"1996","05",NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-03-21 19:35:33-03","UFC","EAC","25921","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Pereira, B.A.S.","Pereira, B.A.S.; Alvarenga, D.","3260","1996","11","22","Southern America","Brasil","Goiás","Km 29 da Rodovia Unaí/Cabeceiras de Goiás",NA,NA,NA,"Árvore.&nf;; Mata","EAC0025921","EAC0025921",NA,NA,NA,NA,NA,NA,NA,"1996","11",NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-03-21 19:35:33-03","UFC","EAC","11320","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","scleroxylum","Machaerium scleroxylum","Allemão","Rudd, V.E.","Fernandes, A.; Matos, F.J.A.","EAC11320","1982","05","15","Southern America","Brasil","Bahia","Fazenda Nova Roma",NA,NA,NA,"Árvore.; Mata seca","EAC0011320","EAC0011320","Formosa do Rio Preto","-45.1930999755859","-11.0482997894287","155006","auto",NA,NA,"1997","09","22",NA,NA,NA,NA,NA,NA,NA
"230","2019-11-25 12:11:58-03","UFSM","SMDB","6955","S","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylum","Machaerium scleroxylum","Tul.",NA,"Dias, MC","s.n.","1995","05","26",NA,"Brasil","Paraná","Faz. Doralice",NA,NA,NA,"Árvore 7-8 metros de altura, samaros com base verde amarronzada a 20 metros do rio Tibagi.","SMDB006955",NA,"Ibiporã","-51.0480995178223","-23.2691993713379","20625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-12-21 16:27:02-03","MBM","MBM","287303","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel",NA,"Lima, H.C. de; et al.; et al.","2610","1985","08","06","Southern America","Brazil","Rio de Janeiro","Estrada para Glicério",NA,NA,NA,NA,"MBM287303","MBM287303","Macaé","-41.7868995666504","-22.3708000183105","47209","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-12-21 16:27:02-03","MBM","MBM","283055","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Dias, M.C.","Ferreira, J.A.; et al.; et al.","s.n.","2000","06","29","Southern America","Brazil","Paraná","Fazenda Tangará",NA,NA,NA,NA,"MBM283055","MBM283055","São João da Serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-12-21 16:27:02-03","MBM","MBM","397078","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Villaseñor Rios, J.L.","Villaseñor Rios, J.L.","312","2009","07","15","Southern America","Brazil","São Paulo","Parque Ecológico da Pavuna, da sede até a primeira cachoeira pela trilha da direira","750","750",NA,"Árvore, 12 m, tronco avermelhado, descamando em lâmelas, ramos acinzentados com lenticelas e espinhos, folíolos membranáceos, frutos com bege, se desprendendo facilmente da planta.; Mata atlântica, floresta estacional semidecídua.","MBM397078","MBM397078","Botucatu","-48.511111","-22.8375",NA,NA,"-48.511111","-22.8375","2010","03",NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-12-21 16:27:02-03","MBM","MBM","430256","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Ariati, V.","Ariati, V.; Preilipper, E.; Nascimento-Junior, M.; Roher, D.A.; Preilipper, E.; Nascimento-Junior, M.; Roher, D.A.","1845","2020","05","18","Southern America","Brazil","Paraná","PCH Bela Vista","440","440",NA,"Árvore.; Ecótono entre Floresta Ombrófila Mista e Floresta Estacional Semidecidual.","MBM430256",NA,"Verê","-52.900833","-25.807222",NA,NA,"-52.900833","-25.807222","2020","07",NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-12-21 16:27:02-03","MBM","MBM","170871","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Rudd, V.E.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","61460",NA,NA,NA,"Southern America","Brazil","Paraná","Cabeceiras do Ribeirão do Tigre",NA,NA,NA,NA,"MBM170871","MBM170871","Doutor Ulysses","-49.4197006225586","-24.5680999755859","32237","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-12-21 16:27:02-03","MBM","MBM","1940","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Burkart, A.","Hatschbach, G.","15254","1966","11","23","Southern America","Brazil","Paraná","Sítio do Belizário",NA,NA,NA,NA,"MBM001940",NA,"Campina Grande do Sul","-49.0553016662598","-25.3055992126465","55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-12-21 16:27:02-03","MBM","MBM","140063","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Mantovani, W.","Dias, M.C.","s.n.",NA,NA,NA,"Southern America","Brazil","Paraná","Fazenda Doralice",NA,NA,NA,NA,"MBM140063","MBM140063","Ibiporã","-51.0480995178223","-23.2691993713379","20625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-12-21 16:27:02-03","MBM","MBM","245368","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Mendonça, M.V.","Hatschbach, G.; Carneiro, J.; Silva, J.M.; Carneiro, J.; Silva, J.M.","69948","2000","01","14","Southern America","Brazil","Paraná","Fazenda Monte Verde, Mata do Cruzeiro",NA,NA,NA,NA,"MBM245368","MBM245368","Jundiaí do Sul","-50.247501373291","-23.4367008209229","17300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-12-21 16:27:02-03","MBM","MBM","332183","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Dias, M.C.","Francisco, E.M.; et al.; et al.","19","2000","02","09","Southern America","Brazil","Paraná","Fazenda Carranca, Maravilha",NA,NA,NA,"Árvore 6m, frutos imaturos verdes.","MBM332183","MBM332183","Londrina","-51.1627998352051","-23.3103008270264","63728","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-12-21 16:27:02-03","MBM","MBM","127863","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Rudd, V.E.","Soares, L.H.; et al.; et al.","162",NA,NA,NA,"Southern America","Brazil","Paraná","Mata dos Godoy",NA,NA,NA,NA,"MBM127863","MBM127863","Londrina","-51.1627998352051","-23.3103008270264","63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-12-21 16:27:02-03","MBM","MBM","189355","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","C.V. Mendonça f.","Chagas; Silva, F.","1493",NA,NA,NA,"Southern America","Brazil","Paraná","Mata dos Godoy",NA,NA,NA,NA,"MBM189355","MBM189355","Londrina","-51.1627998352051","-23.3103008270264","63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-12-21 16:27:02-03","MBM","MBM","244649","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Ratter, J.A.; et al.; et al.","7710",NA,NA,NA,"Southern America","Brazil","Piauí","Rod. BR-135",NA,NA,NA,NA,"MBM244649","MBM244649","Corrente","-45.1622009277344","-10.4433002471924","42179","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-12-21 16:27:02-03","MBM","MBM","115682","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Lima, H.C. de","Lima, H.C. de","3041",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Estrada para Trajano de Morais",NA,NA,NA,NA,"MBM115682","MBM115682","Santa Maria Madalena","-42.0080986022949","-21.9552993774414","30526","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-12-21 16:27:02-03","MBM","MBM","244495","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Mantovani, W.","Catharino, E.L.M.","624",NA,NA,NA,"Southern America","Brazil","São Paulo","Piracicaba",NA,NA,NA,NA,"MBM244495","MBM244495","Piracicaba","-47.6399993896484","-22.7199993133545","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-12-21 16:27:02-03","MBM","MBM","250420","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Sartori, A.","Barreto, K.D.; et al.; et al.","2439","1994","05","24","Southern America","Brazil","São Paulo","Pé da Serra Santana",NA,NA,NA,NA,"MBM250420","MBM250420","São Pedro","-47.9099998474121","-22.5400009155273","19379","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-12-21 16:27:02-03","MBM","MBM","337680","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Filardi, F.L.R.","Guedes, M.L.; et al.; et al.","13431","2007","05","05","Southern America","Brazil","Bahia","Médio São Francisco. Feira da Mata",NA,NA,NA,"Árvore de 5m de altura. Folíolos cartáceos discolores. Frutos alados maturos. Cerrado","MBM337680","MBM337680",NA,NA,NA,NA,NA,NA,NA,"2009","12",NA,NA,NA,NA,NA,NA,NA,NA
