"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","typeStatus","relationshipType","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"241","2019-11-08 08:53:51-03","FURB","FURB","4525","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Sobral, M","Silva, J.M.; Ribas, O.S. & Bornschein, M.R.","4152","2004","10","16","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"1300","1300",NA,"FURB32944","FURB32944","2005",NA,NA,"Serra do Quiriri.",NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA
"242","2020-10-14 10:03:27-03","FURB","FURB","57845","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Vieira, F. C. S.","Funez, L.A.","7113","2018","02","04","Brasil","Santa Catarina","Rio dos Cedros","-49.2742004394531","-26.7383003234863",NA,NA,NA,NA,"Flores brancas Habitat: Borda da floresta Habito: Árvore","FURB57845","FURB57845","2020","04","17","Cachoeira Formosa.",NA,NA,NA,NA,NA,"35192","auto",NA,NA,NA,NA,NA,NA,NA
"243","2020-10-14 10:03:27-03","FURB","FURB","9687","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Sobral, M","Dreveck, S.; Verdi, M. & Godoy, M.B.","131","2007","11","08","Brasil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"Coleta Extra IFFSC. Habitat: Floresta Ombrófila Mista; Habito: arbórea; flor branca","FURB02497","FURB02497","2008","04","27","Rio Vermelho.",NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA
"244","2020-10-14 10:03:27-03","FURB","FURB","2236","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Sobral, M","Hatschbach, G.; Hatschbach, M.; et al.",NA,"1995","02","16","Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"1700","1700",NA,"FURB32941","FURB32941",NA,NA,NA,"Morro da Igreja, próximo ao alto.",NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"245","2021-03-16 17:53:57-03","UCS","HUCS","38724","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Grings, M.","Silveira, N.","2719","1985","07","18","Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"HAS 76568",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA
"246","2021-03-16 17:53:57-03","UCS","HUCS","16500","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Smith, S.F.","Wasum, R.A.","880","2001","01","07","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"830","830","orla da mata",NA,NA,"2001","12",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"247","2021-03-16 17:53:57-03","UCS","HUCS","38934","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Grings, M.","Silveira, N.","9183","1989","03","28","Brasil","Santa Catarina","Irani","-51.9016990661621","-27.0247001647949",NA,NA,NA,NA,"arvoreta 3m - HAS 76723",NA,NA,NA,NA,NA,"3 Km de Irani","Angiospermae","Myrtales",NA,NA,NA,"13629","auto",NA,NA,NA,NA,NA,NA,NA
"248","2021-03-16 17:53:57-03","UCS","HUCS","38698","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Grings, M.","Silveira, N.","7567","1988","11","29","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"3m , flores brancas - HAS 76781",NA,NA,NA,NA,NA,"5 km dir. Porto Alegre","Angiospermae","Myrtales",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"249","2021-03-16 17:53:57-03","UCS","HUCS","38671","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","13416","1966","02","28","Brasil","Santa Catarina","Bom Jardim da Serra","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,"arbusto 3m de alt.; borda da mata",NA,NA,"2017","08","15","Boca da Serra - Rodovia São Joaquim- Lauro Müller","Angiospermae","Myrtales",NA,NA,NA,"32577","auto",NA,NA,NA,NA,NA,NA,NA
"250","2021-03-16 17:53:57-03","UCS","HUCS","38735","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Grings, M.","Silveira, N.","1928","1985","02","05","Brasil","Rio Grande do Sul","São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,"HAS 76699",NA,NA,NA,NA,NA,"caminho para Silveira","Angiospermae","Myrtales",NA,NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA,NA
"251","2021-03-16 17:53:57-03","UCS","HUCS","38726","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Grings, M.","Silveira, N.","1921","1985","02","05","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"HAS 76560",NA,NA,NA,NA,NA,"divisa com Morretes","Angiospermae","Myrtales",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"252","2021-03-16 17:53:57-03","UCS","HUCS","15016","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Smith, S.F.","Wasum, R.A.","425","2000","01","24","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"830","830","pequeno arbusto; beira de estrada",NA,NA,"2001","12",NA,"estrada para Taquara","Angiospermae","Myrtales",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"253","2021-03-16 17:53:57-03","UCS","HUCS","22095","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Sobral, M.","Wasum, R.A.","2053","2003","11","15","Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"1200","1200","interior da mata",NA,NA,"2003","12",NA,"Fazenda Bom Jardim","Angiospermae","Myrtales",NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA
"254","2021-03-16 17:53:57-03","UCS","HUCS","10556","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Hatschbach, G.","59697","1993","10","21","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"arbusto 2m , ramoso; junto a uma pequena formação de cerrado , zona de campo",NA,NA,"2017","05","15","Lajeado do Pedregulho, Canyon Rio Iapó","Angiospermae","Myrtales",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"255","2021-03-16 17:53:57-03","UCS","HUCS","38684","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Grings, M.","Silveira, N.","7350","1988","03","11","Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Projeto Mata Atlântica - HAS 28394",NA,NA,NA,NA,NA,"perto do Canyon","Angiospermae","Myrtales",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"256","2021-03-16 17:53:57-03","UCS","HUCS","20017","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Sobral, M.","Wasum, R.A.","1683","2003","01","05","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"830","830","interior da mata",NA,NA,"2003","03",NA,"RS 235","Angiospermae","Myrtales",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"257","2021-03-16 17:53:57-03","UCS","HUCS","26882","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Sobral, M.","Ribas, O.S.","5794","2004","01","16","Brasil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"arbusto 2,5 m - flor alva; encosta do morro -Floresta ombrófila densa altamontanha",NA,NA,"2005",NA,NA,"Serra da Bocaina","Angiospermae","Myrtales",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA
"258","2021-03-16 17:53:57-03","UCS","HUCS","3874","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Sehnem, A.","s.n.","1950","01","19","Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"1000","1000","arbustum - PACA 50646",NA,NA,"2017","05","15","Serra da Rocinha","Angiospermae","Myrtales",NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA
"259","2021-03-16 17:53:57-03","UCS","HUCS","3873","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Sehnem, A.","s.n.","1951","02","23","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"900","900","PACA 51044; arbor in silva",NA,NA,"2017","05","15","Serra do Faxinal","Angiospermae","Myrtales",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"260","2021-03-16 17:53:57-03","UCS","HUCS","28982","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Sobral, M.","Silva, J.M.","4152","2004","10","16","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"1300","1300","árvore 4m - fruto imaturo; matinha nebular",NA,NA,"2005",NA,NA,"Serra do Quiriri","Angiospermae","Myrtales",NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA
"261","2021-03-16 17:53:57-03","UCS","HUCS","38672","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum",NA,"Mattos, J.","7099","1960","01","04","Brasil","Santa Catarina","Bom Jardim da Serra","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,"arvoreta ca. de 3 m de alt.; matinha nebular",NA,NA,"2017","08","15","Serra do Rio do Rastro","Angiospermae","Myrtales",NA,NA,NA,"32577","auto",NA,NA,NA,NA,NA,NA,NA
"262","2021-03-16 17:53:57-03","UCS","HUCS","37368","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Grings, M.","Grings, M.","783","2009","10","24","Brasil","Rio Grande do Sul","São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,"arvoreta 5m, botões florais e frutos imatutos - ICN - 162957; borda de floresta com araucária em encosta de coxilha",NA,NA,NA,NA,NA,"Silveira","Angiospermae","Myrtales",NA,NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA,NA
"263","2021-03-16 17:53:57-03","UCS","HUCS","2794","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Sehnem, A.","s.n.","1963","01","17","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"900","900","PACA - 69290; arbor parva in campestri",NA,NA,"2017","05","15","Taimbé","Angiospermae","Myrtales",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"264","2014-10-14 15:57:00-03","BS","M","M-0136822","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum",NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"M0136822",NA,NA,NA,NA,"Habitat in Serra do Itambé da villa; Provinciae Minarum","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA,NA,NA
"265","2020-04-27 16:10:47-03","UFES","VIES","21509","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Sobral, M.","Zorzanelli, J.P.F.; Jacobem, M.A.A.S.","163","2011","10","14","Brasil","Espírito Santo","Iúna","-41.5358009338379","-20.3458003997803",NA,NA,NA,NA,NA,"VIES021509","VIES021509","2012","05","11","Serra do Valentim.",NA,NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA,NA
"266","2020-04-27 16:10:47-03","UFES","VIES","35383","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Tuler, A.C.","Manhães, V.C.; Tuler, A.C.; Garbin, M.L.; Paula, L. & Carrijo, T.T.","384","2013","08","29","Brasil","Minas Gerais","Alto Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,NA,"VIES035383","VIES035383","2013","08","30","Parque Nacional do Caparaó.",NA,NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA
"267","2019-08-16 08:40:15-03","UTFPR","HCF","24818","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","M. Sobral","M. Verdi","1938","2009","04","03","Brasil","SC","Urubici","-49.412222","-27.992222","49°24'44 W","27°59'32 S","148","148","Arbórea. Encontrada em Floresta Ombrófila Mista, estágio avançado. (IFFSC 192)",NA,NA,"2009","07","17","Campo dos Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-08-16 08:40:15-03","UTFPR","HCF","15259","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","R.S. Vieira","R.S. Vieira","428","2014","07","20","Brasil","PR","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"arbusto com 1,5 m. Em refúgio Altomontana. Com frutos.",NA,NA,"2014","07","20","Serra do Ibitiraquire - cume Pico",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"269","2019-08-16 08:40:15-03","UTFPR","HCF","5178","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","M. Sobral","J.M. Silva","3845","2003","11","03","Brasil","PR","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"arbusto, 1m, fruto imaturo. Campo limpo, seco.",NA,NA,"2005",NA,NA,"Parque Estadual do Guartelá",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"270","2020-06-29 09:31:32-03","UFRRJ","RBR","38217","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum",NA,"G.R. Alves; G.R. Souza","176","2009","02","15","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"RBR00038217","RBR00038217",NA,NA,NA,"Brasil, Estado do Rio de Janeiro. Parque Nacional do Itatiaia, RJ. ca. 22°22#?#59,51#?##?#S 44°41#?#40,67#?##?#O, 2,257m.",NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"271","2020-06-29 09:31:32-03","UFRRJ","RBR","38190","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum",NA,"G.R. Alves; G.R. Souza","189","2009","02","15","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"RBR00038190","RBR00038190",NA,NA,NA,"parque Nacional de Itatiaia, PARNA Itatiaia, RJ. Coordenadas 22° 22#?# 59,51#?##?# S 44°41#?#40,67#?##?# O. 2.257m altitude.",NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"272","2020-06-29 09:31:32-03","UFRRJ","RBR","42438","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","L.F. Gonçalves","L.F. Gonçalves","458","2017","07","08","Brasil","Rio de Janeiro","Guapimirim","-43.030833","-22.4625","43º1'51''W","22º27'45''S","2246","2246",NA,"RBR00042438","RBR00042438 RBR00042438_1",NA,NA,NA,"Parque Nacional da Serra dos Órgãos. Cume da Pedra do Sino. Parque Nacional da Serra dos Órgãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-06-29 09:31:32-03","UFRRJ","RBR","42439","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","L.F. Gonçalves","L.F. Gonçalves","381","2017","01","28","Brasil","Rio de Janeiro","Guapimirim","-43.034722","-22.462222","43º2'5''W","22º27'44''S","2109","2109",NA,"RBR00042439","RBR00042439",NA,NA,NA,"Parque Nacional da Serra dos Órgãos. Travessia Petrópolis x Teresópolis - Vale do Eco. Parque Nacional da Serra dos Órgãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-06-29 09:31:32-03","UFRRJ","RBR","42440","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","L.F. Gonçalves","L.F. Gonçalves","298","2016","08","08","Brasil","Rio de Janeiro","Guapimirim","-43.042778","-22.466944","43º2'34''W","22º28'1''S","2041","2041",NA,"RBR00042440","RBR00042440",NA,NA,NA,"Parque Nacional da Serra dos Órgãos. Travessia Petrópolis x Teresópolis, entre o Elevador e o Vale das Antas. Parque Nacional da Serra dos Órgãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-06-29 09:31:32-03","UFRRJ","RBR","42441","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","L.F. Gonçalves","L.F. Gonçalves","216","2015","12","28","Brasil","Rio de Janeiro","Petrópolis","-43.074722","-22.486389","43º4'29''W","22º29'11''S","2047","2047",NA,"RBR00042441","RBR00042441",NA,NA,NA,"Parque Nacional da Serra dos Órgãos. Travessia Petrópolis x Teresópolis. Parque Nacional da Serra dos Órgãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-06-18 10:58:09-03","UFRRJ","RBR","46202","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","D.R. Couto","D.R. Couto; M.M. Moreira","4325","2019","02","13","Brasil","Rio de Janeiro","Resende","-44.697222","-22.375833","44º41'50''W","22º22'33''S","2437","2437",NA,"RBR00046202","RBR00046202","2019","02","14","Planalto do Itatiaia. Planalto do Itatiaia. Entre Guarita dos Guardas e Abrigo Rebouças.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-06-29 09:31:32-03","UFRRJ","RBR","46878","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","L.F. Gonçalves","L.F. Gonçalves","489","2018","01","01","Brasil","Rio de Janeiro","Teresópolis","-43.025556","-22.460278","43º1'32''W","22º27'37''S","2114","2114",NA,"RBR00046878","RBR00046878",NA,NA,NA,"Parque Nacional da Serra dos Órgãos. Parque Nacional da Serra dos Órgãos. Trilha para o São Pedro, saindo da Baleia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-06-29 09:31:32-03","UFRRJ","RBR","36748","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","M. Sobral","M. Sobral","2149","1983","07","00","Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"RBR00036748","RBR00036748","1983","07",NA,"Faxinal",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"279","2020-06-29 09:31:32-03","UFRRJ","RBR","38189","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum",NA,"G.R. Alves; G.R. Souza","1211","2012","07","08","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"RBR00038189","RBR00038189",NA,NA,NA,"parque Nacional de Itatiaia, Parque Nacional de Itatiaia, Rio de Janeiro, RJ. Coordenadas 22°23#?#02,64#?##?# S 44°40#?#32,85#?##?# O. 2.410m altitude.",NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"280","2020-08-10 11:15:26-03","UFSM","SMDB","14305","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Grings, M","Silveira, N","7567","1988","11","29","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"3m altura; flores brancas. HAS 76781","SMDB014305",NA,NA,NA,NA,"5Km dir. Porto Alegre",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"281","2020-12-21 16:36:55-03","MBM","MBM","178436","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Sobral, M.","Velten, S.R.","2","1988","10","26","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"MBM178436","MBM178436",NA,NA,NA,"Serra da Moeda",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-12-21 16:36:55-03","MBM","MBM","212041","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Kawasaki, M.L.","Kawasaki, M.L.; et al.; et al.","1005","1997","05","27","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Bis","MBM212041","MBM212041",NA,NA,NA,"Rodovia dos Inconfidentes, Rod. BR-365, km 46",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-12-21 16:36:55-03","MBM","MBM","212661","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Kawasaki, M.L.","Kawasaki, M.L.; et al.; et al.","1005","1997","05","27","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Bis","MBM212661","MBM212661",NA,NA,NA,"Rodovia dos Inconfidentes, Rod. BR-365, km 46",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-12-21 16:36:57-03","MBM","MBM","404777","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Ribeiro, C.L.","Völtz, R.R.","572","2013","11","21","Brazil","Paraná","Tibagi","-50.2569","-24.5605","-50.2569","-24.5605","940","940","Arbusto 2m alt.; frutos negros.; Savana.","MBM404777","MBM404777","2015","03","31","Parque Estadual do Guatelá",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-12-21 16:36:57-03","MBM","MBM","406328","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Brotto, M.L.","Brotto, M.L.; Völtz, R.R.; Völtz, R.R.","2331","2016","09","06","Brazil","Minas Gerais","Passa Quatro","-44.848333","-22.413889","-44.848333","-22.413889","2375","2375","Arbusto com 1,5 m de altura; frutos marrons.; Refúgio Vegetacional Altomontano (campo de altitude).","MBM406328","MBM406328","2016","09","14","Serra da Mantiqueira, trilha do Paiolinho para Pedra da Mina",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-12-21 16:36:57-03","MBM","MBM","429887","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Brotto, M.L.","Brotto, M.L.; Lubow, S.; Lubow, S.","3862","2020","05","26","Brazil","Paraná","Piraí do Sul","-50.040278","-24.503333","-50.040278","-24.503333","1170","1170","Arbusto com 1,8 m de altura; flores acinzentadas.; Campo rupestre entre afloramentos de arenito.","MBM429887",NA,"2020","06","01","Morro Corpo Seco",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
