"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","year","month","day","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"731","2020-08-20 14:57:11-03","UFSC","FLOR","42595","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Miashike, R.L.; Ivanauskas, N.M.; Silva, J.B. & Machado, S.D.","Brasil","São Paulo","Iporanga","Parque Estadual Turístico do Alto Ribeira, Núcleo Caboclos, Trilha Casa de Pedra.","-48.585","-24.452778","48º35'6''W","24º27'10''S","530","530","FLOR0042595",NA,"Franco, G.A.D.C.","2010","01","29","2009","12","06","arvoreta, flores com cálice verde, pétalas brancas e estames lilases Habitat: Floresta Ombrófila Densa Montana","39",NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2020-08-20 14:57:11-03","UFSC","FLOR","63410","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Fiaschi, P.","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Parque Estadual da Serra do Tabuleiro, acesso pelo Hotel Plaza Caldas da Imperatriz. Floresta nos fundos do alojamento de pesquisadores.","-48.739722","-27.7425","48º44'23''W","27º44'33''S","430","430","FLOR0063410",NA,"P. Fiaschi","2017","12",NA,"2017","12","09","Árvore, ca. 6 m alt., na orla da mata. Flores com cálice esverdeado, corola alva, estames alvo-arroxeados","4967",NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2020-08-20 14:57:11-03","UFSC","FLOR","68320","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Espindola, A.; Caddah, M.K.","Brasil","Santa Catarina","Florianópolis","Pântano do Sul. Trilha para a praia da Lagoinha do Leste.","-48.506111","-27.769167","48º30'22''W","27º46'9''S","60","60","FLOR0068320",NA,"Caddah, M. K.","2019","11","29","2019","11","08","Em Floresta Ombrofila Densa. Arbórea, 4m alt. Planta coletada para estudos no projeto 'Flora da Ilha de Santa Catarina'","134",NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2021-04-05 20:16:22-03","UFSC","FLOR","68798","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Külkamp, J.","Brasil","Santa Catarina","Santa Rosa de Lima","Rio do Meio. Borda de estrada que leva a Santa Maria.","-49.179722","-27.976389","49º10'47''W","27º58'35''S","500","500","FLOR0068798",NA,"Barros, N.","2020","01","07","2020","01","06","Floresta Ombrófila Densa, mata conservada, solo profundo e úmido. Árore ereta, 5m altura, folhas discolores, ferrugíneas, inflorescências terminais de cor castanha. Peças florais persistentes enquanto o fruto está em crescimento. Amos","1232",NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2020-08-20 16:36:46-03","UFSC","FLOR","19908","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Hatschbach, G.; Callejas, R.","Brasil","Paraná","Antonina","Serrinha.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"FLOR0019908",NA,"Hatschbach, G.","1984","02",NA,"1983","11","30","árvore, 5m altura, pétalas alvas com ápice vinoso; estames vinosos. Duplicata de MBM 86941 Habitat: mata pluvial","47166",NA,NA,NA,NA,"Malpighiales",NA,"38300","auto",NA,NA,NA,NA,NA,NA
"736","2020-08-20 20:39:36-03","UFSC","FLOR","20769","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Hatschbach, G.; Silva, J.M.","Brasil","Paraná","Bocaiúva do Sul","Rod. para Parque das Lauráceas, ponte rio Capivari.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"FLOR0020769",NA,"Hatschbach, G.","1990",NA,NA,"1990","01","24","árvore, 10m altura, pétalas alvas, ápice estames vinosos Habitat: mata pluvial, margens de rio","53725",NA,NA,NA,NA,"Malpighiales",NA,"61623","auto",NA,NA,NA,NA,NA,NA
"737","2020-08-20 20:39:36-03","UFSC","FLOR","8874","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Hatschbach, G.","Brasil","Paraná","Guaratuba","Cabeceiras do Rio Boguassu.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"FLOR0008874",NA,"Hatschbach, G.","1958",NA,NA,"1958","10","23","árvore, 10m altura, pétalas azul-claro Habitat: mata subtropical","5177",NA,NA,NA,NA,"Malpighiales",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"738","2020-08-20 20:39:36-03","UFSC","FLOR","36812","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Silva, J.M.; Poliquesi, C.B. & Ferreira, L.A.","Brasil","Paraná","Morretes","Serra da Prata, início da trilha para a Torre da Prata.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"FLOR0036812",NA,"Hatschbach, G.","1999",NA,NA,"1998","12","15","árvore, 10m altura, flores alvas, estames lilases. Duplicata de MBM 236157 Habitat: floresta atlântica","2697",NA,NA,NA,NA,"Malpighiales",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"739","2020-08-20 16:36:46-03","UFSC","FLOR","26433","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Jarenkow, J.A.","Brasil","Rio Grande do Sul","Torres","Rio do Terra.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"FLOR0026433",NA,"Jarenkow, J.A.","1991","11",NA,"1991","11","28","arvoreta com ca. de 4,5m altura, flores com cálice verde, corola branco vinosa e estames branco vinosos. Duplicata de PEL 13402 Habitat: faixa de mata entre riacho e estrada secundária","1988",NA,NA,NA,NA,"Malpighiales",NA,"20837","auto",NA,NA,NA,NA,NA,NA
"740","2020-08-20 20:39:36-03","UFSC","FLOR","7439","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Bresolin, A.","Brasil","Santa Catarina","Florianópolis","Lagoa do Peri, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"200","200","FLOR0007439",NA,"Souza, M.L.","1985",NA,NA,"1979","12","19","árvore, 15m altura, flor branca Habitat: mata","1368",NA,NA,NA,NA,"Malpighiales",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"741","2020-08-20 20:39:36-03","UFSC","FLOR","7168","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Klein, R.M.","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"250","250","FLOR0007168",NA,"Klein, R.M.","1984",NA,NA,"1966","12","20","arvoreta, 6m altura, flor lilás Habitat: capoeira","6976",NA,NA,NA,NA,"Malpighiales",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"742","2020-08-20 20:39:36-03","UFSC","FLOR","7169","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Klein, R.M.; Souza Sobrinho, R.J. de","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"150","150","FLOR0007169",NA,"Klein, R.M.","1984",NA,NA,"1966","12","22","árvore, 10m altura, flor branca Habitat: mata","7008",NA,NA,NA,NA,"Malpighiales",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"743","2020-08-20 20:39:36-03","UFSC","FLOR","7170","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Klein, R.M.","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"100","100","FLOR0007170",NA,"Klein, R.M.","1984",NA,NA,"1971","11","16","arvoreta, 8m altura, flor roxa Habitat: mata","9899",NA,NA,NA,NA,"Malpighiales",NA,"13751","auto",NA,NA,NA,NA,NA,NA
"744","2020-08-20 20:39:36-03","UFSC","FLOR","7166","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Klein, R.M.; Bresolin, A.","Brasil","Santa Catarina","Imaruí","Serraria Alcides P. Alves, Águas Mornas.","-48.8199996948242","-28.3414001464844",NA,NA,"300","300","FLOR0007166",NA,"Klein, R.M.","1984",NA,NA,"1973","01","16","árvore, 15m altura, flor violácea Habitat: mata","10688",NA,NA,NA,NA,"Malpighiales",NA,"29971","auto",NA,NA,NA,NA,NA,NA
"745","2020-08-20 14:57:11-03","UFSC","FLOR","55663","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Mello, A.S.; Daltrini, C. & Aguiar, T.","Brasil","Santa Catarina","Itapema","Sertãozinho.","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,"FLOR0055663",NA,"Mello, A.S.","2009","06","05","2009","06","05","hábito arbóreo, 8m altura, botôes florais pilosos ferrugíneos Habitat: beira de estrada","528",NA,NA,NA,NA,"Malpighiales",NA,"9090","auto",NA,NA,NA,NA,NA,NA
"746","2020-08-20 14:57:11-03","UFSC","FLOR","54598","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Mello, A.S.","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha.","-48.6161003112793","-26.1168994903564",NA,NA,"20","20","FLOR0054598",NA,"Mello, A.S.","2011","12","18","2011","12","18","arbóreo Habitat: Floresta Ombrófila Densa de Terras Baixas","635",NA,NA,NA,NA,"Malpighiales",NA,"18121","auto",NA,NA,NA,NA,NA,NA
"747","2020-08-20 20:39:36-03","UFSC","FLOR","7167","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Klein, R.M.; Souza Sobrinho, R.J. de","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"250","250","FLOR0007167",NA,"Klein, R.M.","1984",NA,NA,"1972","12","13","árvore, 15m altura, flor branca azulada Habitat: mata","10528",NA,NA,NA,NA,"Malpighiales",NA,"23385","auto",NA,NA,NA,NA,NA,NA
"748","2020-08-20 20:39:36-03","UFSC","FLOR","9796","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Falkenberg, D.B.; Souza, M.L.","Brasil","Santa Catarina","Penha","Armação.","-48.6458015441895","-26.7693996429443",NA,NA,"60","60","FLOR0009796",NA,"Falkenberg, D.B.","1985",NA,NA,"1985","11","23","subarbusto, 1m altura, flor branca","3220",NA,NA,NA,NA,"Malpighiales",NA,"9872","auto",NA,NA,NA,NA,NA,NA
"749","2020-08-20 14:57:11-03","UFSC","FLOR","37169","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Falkenberg, D.B.","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Vargem do Braço, subindo trilha cerca de 1 km após a ponte destruída, Parque Estadual da Serra do Tabuleiro.","-48.7785987854004","-27.6881008148193",NA,NA,"800","800","FLOR0037169",NA,NA,NA,NA,NA,"2007","11","23","arbusto a arvoreta, flor em botão Habitat: interior de matinha altimontana","11021",NA,NA,NA,NA,"Malpighiales",NA,"22435","auto",NA,NA,NA,NA,NA,NA
"750","2020-08-20 14:57:11-03","UFSC","FLOR","43221","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Zipparro, V.B.","Brasil","São Paulo","Sete Barras","Parque Intervales - Base Saibadela, trilha Azul, ponto 0.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"FLOR0043221",NA,NA,NA,NA,NA,"1999","11","09","árvore com cerca de 10m altura, folhas com face inferior muito pilosa, presença de botões também pilosos de coloração ferrugínea; indivíduo nª 4 na fitossociologia Habitat: trilha","1815",NA,NA,NA,NA,"Malpighiales",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"751","2021-03-04 15:43:03-03","IF","SPSF","24689","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"G. Hatschbach & J.M.Silva","Brasil","PR","Guaraqueçaba","restinga arborea","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1991","12","04","COLETA: XLS: SPSFAntigo;","56114","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"37295","auto","Magnoliopsida",NA,NA,NA,NA,NA
"752","2021-03-04 15:43:03-03","IF","SPSF","51847","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","A.G. Aguirre & J. Teixeira","Brasil","SP","Ilhabela","Sul da ilha","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,NA,"A.G. Aguirre",NA,NA,NA,"2014","02","10","COLETA: Árvore 4m, flores de cor branca com roxo.; GEOGRAFIA: Floresta ombrófila densa;","14","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA,NA
"753","2021-03-04 15:43:03-03","IF","SPSF","09149","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"C.A.T.Lucca","Brasil","SP","Jose Bonifacio","Fazenda Santa Vitoria","-49.6800003051758","-21.0499992370605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1984","12","04","COLETA: XLS: SPSFAntigo;","794","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"36198","auto","Magnoliopsida",NA,NA,NA,NA,NA
"754","2021-03-04 15:43:03-03","IF","SPSF","47413","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","S.Honda & R.J.F.Garcia & R.Costa & M.L.R.Bellenzani & B.F.Mellado","Brasil","SP","São Paulo","Parque Tizo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"R.J.F.Garcia","2012","01","30","2011","02","08","COLETA: Árvore, 14 m alt., 30+15+7+2+15+15 cm DAP, Ramos Novos ferrugíneos; flores com corola branca, estames róseos.; GEOGRAFIA: Fragmento B, Trilha do Monte.;","933","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"755","2021-03-04 15:43:03-03","IF","SPSF","00596","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"M.Koscinski","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1937","12","01","COLETA: XLS: SPSFAntigo;","212","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"756","2021-03-04 15:43:03-03","IF","SPSF","07237","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"M.Koscinski","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","223","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"757","2021-03-04 15:43:03-03","IF","SPSF","25944","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"C.S.C.Bencke & M.J.Kato","Brasil","SP","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","12","19","COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta umida de planicie litoranea&nf;;","159","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA,NA
"758","2021-03-04 15:43:03-03","IF","SPSF","42088","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","R.T.Polisel","Brasil","SP","Juquitiba","Estrada dos Carmos","-47.695278","-23.936667",NA,NA,"700","700",NA,NA,"R.T. Polisel","2008","11","28","2008","11","28","COLETA: Árvore 10m; flores lilas.; GEOGRAFIA: No km 3,5 na CANOAR.;","918","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"759","2021-03-04 15:43:03-03","IF","SPSF","34524","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"L.S.Kinoshita & F.A.R.D.P.Arzolla & R.M.Antunes & R.C.Seco & J.C.Galvão & P.L.Moraes","Brasil","SP","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.985","-24.0575",NA,NA,NA,NA,NA,NA,"F.T.Farah","2007","11","04","2004","10","15","COLETA: XLS: SPSFNovo; GEOGRAFIA: mata atlântica, trilha para o rio Taquaral&nf;;","199","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"760","2021-03-04 15:43:03-03","IF","SPSF","39105","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","R.T. Polisel","Brasil","SP","Juquitiba","Fazenda do Sr. Wilson","-47.1","-23.966667",NA,NA,NA,NA,NA,NA,"G.A.D.C. Franco","2007","04","10","2006","02","20","COLETA: Árvore 8 m. Botões florais castanhos; GEOGRAFIA: Bairro dos Carmos, na trilha do arvorismo;","424","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"761","2021-03-04 15:43:03-03","IF","SPSF","43188","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","R.L.Miashike & N.M.Ivanauskas & J.B.Silva & S.D.Machado","Brasil","SP","Iporanga","Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos","-48.585","-24.452778",NA,NA,"530","530",NA,NA,"G.A.D.C. Franco","2010","01","29","2009","12","06","COLETA: Arvoreta. Flores com cálice verde, pétalas brancas e estames lilases.; GEOGRAFIA: Trilha Casa de Pedra, Floresta Ombrófila Densa Montana.;","39","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"762","2021-03-04 15:43:03-03","IF","SPSF","49129","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","G.M. Marcusso","Brasil","SP","Botucatu",NA,"-48.46","-22.924722",NA,NA,"860","860",NA,NA,NA,NA,NA,NA,"2013","12","09","COLETA: Árvore com aprox. 13m de altura.; GEOGRAFIA: Escola do Meio Ambiente.&nf;Floresta Estacional Semidecidual.;","318","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"763","2021-03-04 15:43:03-03","IF","SPSF","51541","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","K.S. Valdemarin & T.B. Flores & G.D. Colleta & F.S. Scaravelli","Brasil","ES","Sooretama","Estrada entre vilarejo Juncado e a REBIO","-40.142778","-19.059444",NA,NA,NA,NA,NA,NA,"J.B.Baitello","2017","03","21","2016","10","02","COLETA: Arvoreta 3 m de altura. Flores alvas e frutos imaturos verdes amadurecendo avermelhados.;","160","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"764","2021-03-04 15:43:03-03","IF","SPSF","53143","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","R.J.Almeida-Scabbia & I.Cordeiro & E.P.Fortes","Brasil","SP","Arujá",NA,"-46.373333","-23.393611",NA,NA,"777","777",NA,NA,"R.J.Almeida-Scabbia",NA,NA,NA,"2012","11","06","COLETA: Árvore de 8m de altura. Botões verdes. Pétalas, estames e filetes branco-arroxeados.; GEOGRAFIA: Mata aberta, seca, invadida por Bambu. Mata existente próxima a Rua Jujiro Nakayama.;","819","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"765","2021-03-04 15:43:03-03","IF","SPSF","02686","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"D.Bento Pickel","Brasil","ES","Santa Teresa","Penha","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1942","03","09","COLETA: XLS: SPSFAntigo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA,NA
"766","2021-03-04 15:43:03-03","IF","SPSF","24809","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"E.R.Batista","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","01","08","COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa&nf;;","63","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA,NA
"767","2021-03-04 15:43:03-03","IF","SPSF","35774","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"N.M.Ivanauskas & F.M de Souza & R.T. Polisel & V. de S.Santos","Brasil","SP","Embú",NA,"-46.8499984741211","-23.6399993896484",NA,NA,"863","863",NA,NA,NA,NA,NA,NA,"2005","12","14","COLETA: XLS: SPSFNovo; Árvore de 12 m. Botões florais verdes e flores com estames rosas.; GEOGRAFIA: Canteiro de casa. Remanescente de mata.&nf;UTM: X=307455 Y=7383957 ZONA=23K;","6102","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"6851","auto","Magnoliopsida",NA,NA,NA,NA,NA
"768","2021-03-04 15:43:03-03","IF","SPSF","35806","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"N.M.Ivanauskas & F.M de Souza & R.T. Polisel & V. de S.Santos","Brasil","SP","Embú","Vale do Sol","-46.8499984741211","-23.6399993896484",NA,NA,"923","923",NA,NA,NA,NA,NA,NA,"2005","12","15","COLETA: XLS: SPSFNovo; Árvore de 11 m. Flores abertas brancas e em botão; GEOGRAFIA: UTM: X=309526 Y=7384504 ZONA=23K;","6134","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"6851","auto","Magnoliopsida",NA,NA,NA,NA,NA
"769","2021-03-04 15:43:03-03","IF","SPSF","24797","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"D.Sampaio","Brasil","SP","Iguape","E.Ecol.Chauás","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","01","06","COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa&nf;;","45","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"770","2021-03-04 15:43:03-03","IF","SPSF","23928","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"L.Rossi","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990","11","21","COLETA: XLS: SPSFAntigo;","774","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"771","2021-03-04 15:43:03-03","IF","SPSF","23927","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"E.L.M.Catharino","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1987","11","18","COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga&nf;;","1134","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"772","2021-03-04 15:43:03-03","IF","SPSF","23897","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"I.Cordeiro","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990","12","11","COLETA: XLS: SPSFAntigo;","751","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
