"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","stateProvince","typeStatus","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","sex"
"135","2019-08-27 13:32:23-03","IAP","PACA-AGP","118251","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Valduga, E.","Valduga, E.","2014","11","28","Brasil","Osório","lagoa das trairas","-50.186944","-29.418889","50º11'13w","29º25'08s","1","1","PACA118251",NA,"540","RS",NA,NA,NA,NA,"arbusto&nf;hucs 42210 Habitat: bordo de mata de restinga","Magnoliophyta","Rubiales",NA,NA,NA,"2015","02","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"136","2019-08-27 13:32:23-03","IAP","PACA-AGP","1931","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","Rambo, B.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"PACA001931",NA,NA,"RS",NA,NA,NA,NA,"Fenofase: flor","Magnoliophyta","Rubiales",NA,NA,NA,"1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"137","2019-08-27 13:32:23-03","IAP","PACA-AGP","25759","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emich-Rambo","Rambo, B.","1944","01",NA,"Brasil","Santa Cecília","Fazenda São Gabriel",NA,NA,NA,NA,NA,NA,"PACA025759",NA,NA,"RS",NA,NA,NA,NA,"Habitat: In silvula campestri Fenofase: fruto novo","Magnoliophyta","Rubiales",NA,NA,NA,"1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"138","2019-08-27 13:32:23-03","IAP","PACA-AGP","26433","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","P. Buck SJ","1945","01",NA,"Brasil","Palmares","Fazenda das Almas",NA,NA,NA,NA,NA,NA,"PACA026433",NA,NA,"RS",NA,NA,NA,NA,"Habitat: I silvula arenosa Fenofase: flor","Magnoliophyta","Rubiales",NA,NA,NA,"1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"139","2019-08-27 13:32:23-03","IAP","PACA-AGP","26645","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","Henz, E.","1944",NA,NA,"Brasil","Pareci",NA,NA,NA,NA,NA,NA,NA,"PACA026645",NA,NA,"RS",NA,NA,NA,NA,"Habitat: In silvula campestri Fenofase: flor","Magnoliophyta","Rubiales",NA,NA,NA,"1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"140","2019-08-27 13:32:23-03","IAP","PACA-AGP","29604","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","Henz, E.","1945","10","03","Brasil","Pareci",NA,NA,NA,NA,NA,NA,NA,"PACA029604",NA,NA,"RS",NA,NA,NA,NA,"Habitat: In silva campestri Fenofase: flor","Magnoliophyta","Rubiales",NA,NA,NA,"1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"141","2019-08-27 13:32:23-03","IAP","PACA-AGP","37879","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","Rambo, B.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"PACA037879",NA,NA,"RS",NA,NA,NA,NA,"Fenofase: flor","Magnoliophyta","Rubiales",NA,NA,NA,"1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"142","2019-08-27 13:32:23-03","IAP","PACA-AGP","38975","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","Rambo, B.","1948","12","18","Brasil","Itapoã","Chacara Weber",NA,NA,NA,NA,NA,NA,"PACA038975",NA,NA,"RS",NA,NA,NA,NA,"Habitat: In silva campestri Fenofase: flor e fruto novo","Magnoliophyta","Rubiales",NA,NA,NA,"1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"143","2019-11-27 11:47:50-03","IAP","PACA-AGP","4236","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","Rambo, B.","1941","01","12","Uruguai",NA,"Cuñapirú, Perto de Rivera",NA,NA,NA,NA,NA,NA,"PACA004236",NA,NA,NA,NA,NA,NA,NA,"Habitat: In silvula campestri Fenofase: flor e fruto","Magnoliophyta","Rubiales",NA,NA,NA,"1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"144","2019-08-27 13:32:23-03","IAP","PACA-AGP","44422","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","Rambo, B.","1949","11","20","Brasil","Itapoan","Granja Neugebauer",NA,NA,NA,NA,NA,NA,"PACA044422",NA,NA,"RS",NA,NA,NA,NA,"Habitat: In silvula campestri Fenofase: flor","Magnoliophyta","Rubiales",NA,NA,NA,"1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"145","2019-08-27 13:32:23-03","IAP","PACA-AGP","57719","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emich-Rambo","Pivetta","1953","12","21","Brasil","Pestana","Perto de ijuí",NA,NA,NA,NA,NA,NA,"PACA057719",NA,"690","RS",NA,NA,NA,NA,"Habitat: Ad silvam Fenofase: flor","Magnoliophyta","Rubiales",NA,NA,NA,"1957","05","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"146","2019-08-27 13:32:23-03","IAP","PACA-AGP","66716","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","L. B. Smith","R. M. Klein","1962","12","11","Brasil","Campo Novo","Mafra",NA,NA,NA,NA,NA,NA,"PACA066716",NA,"3820","SC",NA,NA,NA,NA,"Habitat: Beira de riacho","Magnoliophyta","Rubiales",NA,NA,NA,"1965",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"147","2019-08-27 13:32:23-03","IAP","PACA-AGP","96096","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","C. Mondin","Mondin, C.","1999","01","19","Brasil","Camaquã","Pacheca, Ilha de St. Antonio","-51.812198638916","-30.8511009216309",NA,NA,NA,NA,"PACA096096",NA,"1646","RS",NA,NA,NA,NA,"HASU 7238.&nf;Arbusto com ca. de 1m altura. Habitat: Na vegetação arbustiva. Hábito: arbusto","Magnoliophyta","Rubiales",NA,"49429","auto","1999","01",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"148","2019-08-27 13:32:23-03","IAP","PACA-AGP","39559","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","Rambo, B.","1949","01","07","Brasil","Gravataí","Cachoeirinha","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"PACA039559",NA,NA,"RS",NA,NA,NA,NA,"Habitat: In silvula campestri Fenofase: flor","Magnoliophyta","Rubiales",NA,"25424","auto","1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"149","2019-08-27 13:32:23-03","IAP","PACA-AGP","71055","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","A. Sehnem","Sehnem, A.","1980","01","04","Brasil","Herval",NA,"-53.3955993652344","-32.0236015319824",NA,NA,NA,NA,"PACA071055",NA,NA,"RS",NA,NA,NA,NA,"Habitat: Arbustum in silva campestri","Magnoliophyta","Rubiales",NA,"51680","auto","1980",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"150","2019-08-27 13:32:23-03","IAP","PACA-AGP","50559","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-rambo","Sehnem, A.","1949","12","28","Brasil","Montenegro","Ad flumen Caí","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA050559",NA,"4464","RS",NA,NA,NA,NA,"Habitat: In silvula Fenofase: flor Hábito: arbustum","Magnoliophyta","Rubiales",NA,"21601","auto","1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"151","2019-08-27 13:32:23-03","IAP","PACA-AGP","39782","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","Rambo, B.","1949","01","14","Brasil","Montenegro","Parecí","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA039782",NA,NA,"RS",NA,NA,NA,NA,"Habitat: In silvula campestri Fenofase: flor","Magnoliophyta","Rubiales",NA,"21601","auto","1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"152","2019-08-27 13:32:23-03","IAP","PACA-AGP","63336","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","Sacco","1957","11","27","Brasil","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"PACA063336",NA,"704","RS",NA,NA,NA,NA,"Sem Material Habitat: In dumetosis Fenofase: flor","Magnoliophyta","Rubiales",NA,"51462","auto","1958","09","19","Magnoliatae",NA,NA,NA,NA,NA,NA
"153","2019-08-27 13:32:23-03","IAP","PACA-AGP","62602","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","Camargo, O. R.","1957","11","01","Brasil","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA062602",NA,NA,"RS",NA,NA,NA,NA,"Sem Material Habitat: In silvula Fenofase: flor","Magnoliophyta","Rubiales",NA,"29946","auto","1958","09","26","Magnoliatae",NA,NA,NA,NA,NA,NA
"154","2019-08-27 13:32:23-03","IAP","PACA-AGP","93103.1","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","M. Haussen","V. F. Nunes","1988","10","21","Brasil","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,"250","250","PACA093103-1",NA,"231(3)","RS",NA,NA,NA,NA,"HASU 739.&nf;Flores alvas com rosa, perfumadas. Duas duplicatas do HASU. Habitat: Em beira de mato Fenofase: flores Hábito: arvoreta","Magnoliophyta","Rubiales",NA,"29946","auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"155","2019-08-27 13:32:23-03","IAP","PACA-AGP","46838","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","Rambo, B.","1950","04","17","Brasil","Porto Alegre","Viamão","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA046838",NA,NA,"RS",NA,NA,NA,NA,"Habitat: In silva campestri Fenofase: flor","Magnoliophyta","Rubiales",NA,"29946","auto","1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"156","2019-08-27 13:32:23-03","IAP","PACA-AGP","49073","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","Rambo, B.","1950","11","08","Brasil","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA049073",NA,NA,"RS",NA,NA,NA,NA,"Habitat: In silva campestri Fenofase: flor","Magnoliophyta","Rubiales",NA,"29946","auto","1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"157","2019-08-27 13:32:23-03","IAP","PACA-AGP","44545","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","Rambo, B.","1949","11","24","Brasil","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA044545",NA,NA,"RS",NA,NA,NA,NA,"Habitat: In silvula cmpestri Fenofase: flor","Magnoliophyta","Rubiales",NA,"29946","auto","1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"158","2019-08-27 13:32:23-03","IAP","PACA-AGP","409","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","Rambo, B.","1933","09","17","Brasil","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA000409",NA,NA,"RS",NA,NA,NA,NA,"Habitat: In silvula campestri Fenofase: flor","Magnoliophyta","Rubiales",NA,"29946","auto","1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"159","2019-08-27 13:32:23-03","IAP","PACA-AGP","29215","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","Rambo, B.","1945","10","03","Brasil","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA029215",NA,NA,"RS",NA,NA,NA,NA,"Habitat: In silvula campestri Fenofase: flor","Magnoliophyta","Rubiales",NA,"29946","auto","1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"160","2019-08-27 13:32:23-03","IAP","PACA-AGP","27101","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","Rambo, B.","1944","10",NA,"Brasil","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA027101",NA,NA,"RS",NA,NA,NA,NA,"Habitat: In silvila campestri Fenofase: flor","Magnoliophyta","Rubiales",NA,"29946","auto","1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:37:26-03","IAP","PACA-AGP","11394","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","Heidler, A.","1943",NA,NA,"Brasil","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"PACA011394",NA,NA,"RS",NA,NA,NA,NA,"Habitat: In silvula campestri Fenofase: flor","Magnoliophyta","Rubiales",NA,"37819","auto","1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"162","2019-08-27 13:32:23-03","IAP","PACA-AGP","58734","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","Camargo, O. R.","1956","02","03","Brasil","Santa Maria","Estação Exp. de Silvicultura","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"PACA058734",NA,"212","RS",NA,NA,NA,NA,"Habitat: In silvula campestri Fenofase: estéril","Magnoliophyta","Rubiales",NA,"37819","auto","1957","05","06","Magnoliatae",NA,NA,NA,NA,NA,NA
"163","2019-08-27 13:32:23-03","IAP","PACA-AGP","47346","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","A. Spies","1950","02",NA,"Brasil","Santa Rosa",NA,"-54.4813995361328","-27.8708000183105",NA,NA,NA,NA,"PACA047346",NA,NA,"RS",NA,NA,NA,NA,"Habitat: In silvula campestri Fenofase: fruto semievoluto","Magnoliophyta","Rubiales",NA,"19818","auto","1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"164","2019-08-27 13:32:23-03","IAP","PACA-AGP","33530","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","Henz, E.","1946","04","16","Brasil","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA033530",NA,NA,"RS",NA,NA,NA,NA,"Habitat: In silvula campestri Fenofase: flor","Magnoliophyta","Rubiales",NA,"10287","auto","1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"165","2019-08-27 13:32:23-03","IAP","PACA-AGP","25468","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","Reitz, R.","1943",NA,NA,"Brasil","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA025468",NA,NA,"RS",NA,NA,NA,NA,"Habitat: In silvla campestri Fenofase: flor semievoluto","Magnoliophyta","Rubiales",NA,"10287","auto","1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"166","2019-08-27 13:32:23-03","IAP","PACA-AGP","25082","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","F. Theissen SJ","1907",NA,NA,"Brasil","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA025082",NA,NA,"RS",NA,NA,NA,NA,"Habitat: In silvula campestri Fenofase: flor","Magnoliophyta","Rubiales",NA,"10287","auto","1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"167","2019-08-27 13:32:23-03","IAP","PACA-AGP","94173","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Mauhs, J.","1998","11",NA,"Brasil","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA094173",NA,NA,"RS",NA,NA,NA,NA,"Habitat: Na mata na margem do Rio dos Sinos.","Magnoliophyta","Rubiales",NA,"10287","auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"168","2019-08-27 13:32:23-03","IAP","PACA-AGP","39035","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","Rambo, B.","1948","12","20","Brasil","São Leopoldo","Ad montem Steinkopf","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA039035",NA,NA,"RS",NA,NA,NA,NA,"Sem Material Habitat: In silvula campestri Fenofase: flor","Magnoliophyta","Rubiales",NA,"10287","auto","1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"169","2019-10-18 16:50:13-03","IAP","PACA-AGP","44404","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","Rambo, B.","1949","11","14","Brasil","São Leopoldo","Fião","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA044404",NA,NA,"RS",NA,NA,NA,NA,"Habitat: In silva campestri Fenofase: flor","Magnoliophyta","Rubiales",NA,"10287","auto","1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"170","2019-08-27 13:32:23-03","IAP","PACA-AGP","96099","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Mondin, C.","1997","09","30","Brasil","São Leopoldo","Morro do Paula","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA096099",NA,"1231","RS",NA,NA,NA,NA,"HASU 6244.","Magnoliophyta","Rubiales",NA,"10287","auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"171","2019-08-27 13:32:23-03","IAP","PACA-AGP","96104","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"R. Zaremba","1995","10","19","Brasil","São Leopoldo","Novo Campus - Unisinos.","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA096104",NA,NA,"RS",NA,NA,NA,NA,"HASU 4954.","Magnoliophyta","Rubiales",NA,"10287","auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"172","2019-08-27 13:32:23-03","IAP","PACA-AGP","107258","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Biegelmeier, J.","Steffens, C.","2003","03","29","Brasil","Teutônia","Morro da Harmonia","-51.8064002990723","-29.4480991363525",NA,NA,NA,NA,"PACA107258",NA,NA,"RS",NA,NA,NA,NA,NA,"Magnoliophyta","Rubiales",NA,"13597","auto","2017","08","22","Magnoliatae",NA,NA,NA,NA,NA,NA
"173","2019-08-27 13:32:23-03","IAP","PACA-AGP","45857","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Emrich-Rambo","Rambo, B.","1950","05","21","Brasil","Torres","Lagoa dos Quadros","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"PACA045857",NA,NA,"RS",NA,NA,NA,NA,"Sem Material Habitat: In silvula campestri Fenofase: flor e fruto submaturo","Magnoliophyta","Rubiales",NA,"20837","auto","1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"174","2019-08-27 13:32:23-03","IAP","PACA-AGP","107298","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Biegelmeier, J.","Wasum & Bastos","1991","11","12","Brasil","Tupanciretã","Jari","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"PACA107298",NA,NA,"RS",NA,NA,NA,NA,NA,"Magnoliophyta","Rubiales",NA,"59498","auto","2017","08","22","Magnoliatae",NA,NA,NA,NA,NA,NA
"175","2019-08-27 13:32:23-03","IAP","PACA-AGP","53693","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","L. B. Smith","Rambo, B.","1953","01","17","Brasil","Itapiranga",NA,"-53.7122001647949","-27.1693992614746",NA,NA,NA,NA,"PACA053693",NA,NA,"SC",NA,NA,NA,NA,"Sem material Habitat: In silvula subpaludosa Fenofase: fruto submaturo","Magnoliophyta","Rubiales",NA,"18767","auto","1954","09","13","Magnoliatae",NA,NA,NA,NA,NA,NA
"176","2020-12-20 21:19:17-03","UFV","VIC","14872","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham & Schldl",NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Araguari","Flora do Vale do Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"VIC014872",NA,"s.n.","Minas Gerais",NA,NA,NA,NA,"CAp 36 cm H 9,5 m, com flores roxas",NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-20 21:19:17-03","UFV","VIC","14385","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham & Schldl",NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Araguari","Flora do Vale do Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"VIC014385","VIC014385","s.n.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-20 21:19:17-03","UFV","VIC","13469","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham & Schldl",NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Araguari","Flora do Vale do Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"VIC013469",NA,"s.n.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-20 21:19:17-03","UFV","VIC","14971","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham & Schldl",NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Araguari","Flora do Vale do Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"VIC014971",NA,"s.n.","Minas Gerais",NA,NA,NA,NA,"CAp 17 cm, H 4 m, casca interna bege rosada, frutos vermelhos",NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-20 21:19:17-03","UFV","VIC","12359","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham & Schldl",NA,"Heringer",NA,NA,NA,"Brasil","Cel. Pacheco","Estação Experimental",NA,NA,NA,NA,NA,NA,"VIC012359",NA,"s.n.","Minas Gerais",NA,NA,NA,NA,"Planta arbustiva de pequeno porte, flores pequenas e caule lenhoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-20 21:19:17-03","UFV","VIC","43497","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham & Schldl",NA,NA,"1991","01","08","Brasil",NA,"Vale do Rio Araguari",NA,NA,NA,NA,NA,NA,"VIC043497","VIC043497","34","Minas Gerais",NA,NA,NA,NA,"Árvore de espinhos nos ramos, mata ciliar, frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-20 21:19:17-03","UFV","VIC","13726","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham & Schldl",NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Araguari","Flora do Vale do Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"VIC013726",NA,"s.n.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-20 21:19:17-03","UFV","VIC","13926","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham & Schldl",NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Araguari","Flora do Vale do Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"VIC013926",NA,"s.n.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-20 21:19:17-03","UFV","VIC","14161","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham & Schldl",NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Araguari","Flora do Vale do Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"VIC014161",NA,"s.n.","Minas Gerais",NA,NA,NA,NA,"Frutos imaturos pilosos, verde, folhas pubescentes em ambas as páginas, casca externa cinza escura esverdeada,bastante lenticelada,casca interna branca esverdeada, alburno bege.",NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
