"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","infraspecificEpithet","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"692","2021-03-04 15:44:23-03","IF","SPSF","51765","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"M.L. Brotto & E.D. Lozano","América do Sul","Brasil",NA,NA,"COLETA: Árvore com 9 m de altura; flores amarelo-acastanhadas.; GEOGRAFIA: Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.;",NA,"Magnoliophyta","Laurales","Kosterm.","M.L. Brotto","2366","2016","12","07","PR","Colônia João XXIII","818","818","Tunas do Paraná","-48.829722","-25.008611",NA,NA,NA,NA,"2016",NA,NA,"12","13","Magnoliopsida",NA,NA,NA
"693","2021-03-04 15:44:23-03","IF","SPSF","52052","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"M.G.K. Cornia et al.","América do Sul","Brasil",NA,NA,"COLETA: Árvore 14 m, indivíduo 9233, estéril; GEOGRAFIA: Unjidade Alegria, Floresta Ombrófila Mista;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B. Baitello","511","2014","05","06","MG","Fazenda Bartira","1307","1307","Delfim Moreira","-45.266389","-22.526667",NA,NA,NA,NA,"2014",NA,NA,"06","10","Magnoliopsida",NA,NA,NA
"694","2021-03-04 15:44:23-03","IF","SPSF","46398","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"L.Kollmann & E.Bausen & W.Pizziolo","América do Sul","Brasil",NA,NA,"COLETA: Árvore com 17m de altura, flores marrons.&nf;Dap 28cm, fuste 8m.; GEOGRAFIA: Terreno do Banestes.;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","1764","1999","02","02","ES","Dois Pinheiros","650","650","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"23813","auto","2013",NA,NA,"05","14","Magnoliopsida",NA,NA,NA
"695","2021-03-04 15:44:23-03","IF","SPSF","43735","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"O.S.Ribas","América do Sul","Brasil",NA,NA,"COLETA: Orla da mata.&nf;Árvore 5m, frutos imaturos.;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","272","1990","03","04","PR","Taquara",NA,NA,"Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,"53742","auto","2000",NA,NA,"04","15","Magnoliopsida",NA,NA,NA
"696","2021-03-04 15:44:23-03","IF","SPSF","49841","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"R.A.Bonaldi","América do Sul","Brasil",NA,NA,"COLETA: Árvore, 10 m de altura.;",NA,"Magnoliophyta","Laurales","(Mez & Schwacke) Kosterm.","J.B.Baitello","462",NA,NA,NA,"PR",NA,NA,NA,"Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,"46016","auto","2015",NA,NA,"09","30","Magnoliopsida",NA,NA,NA
"697","2021-03-04 15:44:23-03","IF","SPSF","40453","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"J.A.Ferreira","América do Sul","Brasil",NA,NA,"COLETA: Árvore 10m, frutos cor verde e preta;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello",NA,"1999","02","09","PR","Sítio Pinheiro",NA,NA,"Ventania","-50.2428016662598","-24.2458000183105",NA,NA,"32424","auto","2008",NA,NA,"10","21","Magnoliopsida",NA,NA,NA
"698","2021-03-04 15:44:23-03","IF","SPSF","47084","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"P.L.R.de Moraes & R.S.Pacheco","América do Sul","Brasil",NA,NA,"COLETA: Árvore 10 m, flores amareladas.;",NA,"Magnoliophyta","Laurales","Kosterm.","P.Moraes","3396","2011","11","12","SP","Condomínio Capão Bonito",NA,NA,"Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"40412","auto","2011",NA,NA,"11","12","Magnoliopsida",NA,NA,NA
"699","2021-03-04 15:44:23-03","IF","SPSF","47083","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"P.L.R.Moraes & R.S.Pacheco","América do Sul","Brasil",NA,NA,"COLETA: Árvore 8m, flores am areladas.;",NA,"Magnoliophyta","Laurales","Kosterm.",NA,"3397","2011","11","12","SP","Condomínio Capão Bonito",NA,NA,"Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"40412","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"700","2021-03-04 15:44:23-03","IF","SPSF","47109","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"L.P.R. de Moraes & R.S.Pacheco & A.L.Coan","América do Sul","Brasil",NA,NA,"COLETA: Árvore 8 m, frutos verdes.;",NA,"Magnoliophyta","Laurales","Kosterm.","P.Moraes","3458","2012","01","09","SP","Condomínio Capão Bonito",NA,NA,"Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"40412","auto","2012",NA,NA,"01","09","Magnoliopsida",NA,NA,NA
"701","2021-03-04 15:44:23-03","IF","SPSF","47111","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"P.L.R.Moraes","América do Sul","Brasil",NA,NA,"COLETA: Árvore 20m, flores amareladas, início de florescimento.;",NA,"Magnoliophyta","Laurales","Kosterm.","P.Moraes","3380","2011","10","21","SP","Condomínio Capão Bonito",NA,NA,"Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"40412","auto","2011",NA,NA,"10","21","Magnoliopsida",NA,NA,NA
"702","2021-03-04 15:44:23-03","IF","SPSF","47112","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"P.L.R.Moraes & R.S.Pacheco & A.L.Coan","América do Sul","Brasil",NA,NA,"COLETA: Árvore 20 m, frutos imaturos verdes, em fase final de desenvolvimento.;",NA,"Magnoliophyta","Laurales","Kosterm.","P.Moraes","3451","2012","01","09","SP","Condomínio Capão Bonito",NA,NA,"Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"40412","auto","2012",NA,NA,"01","09","Magnoliopsida",NA,NA,NA
"703","2021-03-04 15:44:23-03","IF","SPSF","02842","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"D.Bento Pickel","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello",NA,"1946","11","04","SP","Fazenda Estiva",NA,NA,"Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto","2016",NA,NA,"08","29","Magnoliopsida",NA,NA,NA
"704","2021-03-04 15:44:23-03","IF","SPSF","08695","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"J.P.M. Carvalho & M.J.Robim","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata Latifoliada;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello",NA,"1984","07","31","SP","P.E. de Campos do Jordão",NA,NA,"Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"21048","auto","2010",NA,NA,"03","25","Magnoliopsida",NA,NA,NA
"705","2021-03-04 15:44:23-03","IF","SPSF","38387","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"R.Tsuji","América do Sul","Brasil",NA,NA,"COLETA: Área de cerrado.&nf;Árvore com interesse econômico florestal, 7m altura, frutos verdes.;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","1689","2007","02","28","SP","proximidades da entrada do município",NA,NA,"Pardinho","-48.3699989318848","-23.0799999237061",NA,NA,"14628","auto","2007",NA,NA,"05","10","Magnoliopsida",NA,NA,NA
"706","2021-03-04 15:44:23-03","IF","SPSF","09563","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"M.J.Robim","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 6m altura; flores cor creme.; GEOGRAFIA: Bosque dos Eucaliptos;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","369","1985","11","30","SP","Jardim do Bosque",NA,NA,"Sao Jose dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,"39297","auto","2006",NA,NA,"04","05","Magnoliopsida",NA,NA,NA
"707","2021-03-04 15:44:23-03","IF","SPSF","17240","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"R.R.Rodrigues","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Ex-ESA 7069&nf;Árvore 10m altura; futos verdes.;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello",NA,"1989","03","01","SP",NA,NA,NA,"Sao Roque","-47.1300010681152","-23.5200004577637",NA,NA,"15567","auto","2005",NA,NA,"04","05","Magnoliopsida",NA,NA,NA
"708","2021-03-04 15:44:23-03","IF","SPSF","28995","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"J.R.Guillaumon","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Nome popular: massaranduba&nf;Árvore 20m altura; flores cor creme e frutos verdes.; GEOGRAFIA: mata natural&nf;;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello",NA,"2001","11","25","SP","Condominio Estância Marambaia",NA,NA,"Vinhedo","-46.9700012207031","-23.0300006866455",NA,NA,"9595","auto","2005",NA,NA,"08","18","Magnoliopsida",NA,NA,NA
"709","2014-10-09 13:58:22-03","UHH","HBG","508014","S","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia","Type","Sello, F.","South America","Brazil",NA,NA,"Herb. Reg. Berolinenseex Herb. H.W. Buek NEOTROP","HBG508014",NA,NA,"Nees & Mart. ex Nees",NA,NA,NA,NA,NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"HBG508014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2017-09-11 17:10:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Spruce, R","Southern America","Peru",NA,NA,NA,NA,NA,NA,"Nees & Mart.",NA,"4919",NA,NA,NA,"San Martín","prope Tarapoto Peruviae orientalis",NA,NA,"Tarapoto",NA,NA,NA,"P05P2N0047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2017-09-11 17:10:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Widgren, JF","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Nees & Mart.",NA,"401",NA,NA,NA,"Minas Gerais","in prov. Minarum",NA,NA,NA,NA,NA,NA,"P05P2N0047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2017-09-11 17:10:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Riedel, L","Southern America","Brazil",NA,NA,"m. Nov., Dec.",NA,NA,NA,"Nees & Mart.",NA,"109",NA,NA,NA,"São Paulo","in sylvis prope Itu",NA,NA,"Itu","-47.29","-23.26",NA,"P05P2N0047","22309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2017-09-11 17:10:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Widgren, JF","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Nees & Mart.",NA,"400",NA,NA,NA,"Minas Gerais","in prov. Minarum",NA,NA,NA,NA,NA,NA,"P05P2N0047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2017-09-11 17:10:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Sellow, F","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Nees & Mart.",NA,"s.n.",NA,NA,NA,"São Paulo","in Brasilia prov. S. Pauli",NA,NA,NA,NA,NA,NA,"P05P2N0047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2017-09-11 17:10:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Widgren, JF","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Nees & Mart.",NA,"145",NA,NA,NA,"Minas Gerais","in prov. Minarum",NA,NA,NA,NA,NA,NA,"P05P2N0047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2017-09-11 17:10:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia meisn.",NA,"Sellow, F",NA,"?",NA,NA,"Vaga.; HABITAT: Vaga.",NA,NA,NA,"Nees & Mart.",NA,"s.n.",NA,NA,NA,NA,"circa Formiga a Pohlio lecta.",NA,NA,NA,NA,NA,"meisn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2021-02-08 12:43:02-03","UFRGS","ICN","066441","S","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Brack, P","América do Sul","Brasil",NA,NA,NA,"ICN00029575","Dicotyledon",NA,"Kosterm.","Moraes, P","s.n.","1986","01","29","MG","Reserva Ecológica Tripuí",NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto","2012",NA,NA,"11","27",NA,NA,NA,NA
"718","2021-02-08 12:43:02-03","UFRGS","ICN","131898","S","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Grings, M","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Árvore; ramo estéril; em mata de topo de paredão de basalto; ambiente seco; muitos indivíduos da espécie neste local.","ICN00029593","Dicotyledon",NA,"Kosterm.","Moraes, P","83",NA,NA,NA,"RS","Linha Brasil Fundos Pedras do Silêncio","650","650","Nova Petrópolis","-51.1143989562988","-29.3763999938965",NA,NA,"14669","auto","2012",NA,NA,"11","27",NA,NA,NA,NA
"719","2021-02-08 12:43:02-03","UFRGS","ICN","176786","S","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Grings, M","América do Sul","Brasil",NA,NA,"árvore de 10 metros de altura; flores iniciando botões; população em floresta de topo de paredão","ICN00015076","Dicotyledon",NA,"Kosterm.","Moraes, P","1813","2013","11","29","RS","Linha Brasil Fundos, Pedras do Silêncio","650","650","Nova Petrópolis","-51.1143989562988","-29.3763999938965",NA,"ICN00015076","14669","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2021-02-08 12:43:02-03","UFRGS","ICN","081745","S","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Nelson, A","América do Sul","Brasil",NA,NA,"Árvore.; Interior de mata.","ICN00029599","Dicotyledon",NA,"Kosterm.","Moraes, P","s.n.","1988","01",NA,"RS","Colônia de São Pedro",NA,NA,"Torres","-49.7268981933594","-29.3353004455566",NA,NA,"20837","auto","2012",NA,NA,"11","27",NA,NA,NA,NA
"721","2021-02-08 12:43:02-03","UFRGS","ICN","131901","S","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Caporal, FJM","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Uso medicinal, cicatrizante.","ICN00029591","Dicotyledon",NA,"Kosterm.","Moraes, P","s.n.","2003","12","26","RS",NA,NA,NA,"Monte Alegre dos Campos","-50.7827987670898","-28.6830997467041",NA,NA,"20713","auto","2012",NA,NA,"11","27",NA,NA,NA,NA
"722","2021-02-08 12:43:02-03","UFRGS","ICN","130964","S","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Grings, M","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; árvore de +-9m, junto à outros indivíduos desta espécie; um fruto.; topo de paredão rochoso; solo raso e seco.","ICN00029581","Dicotyledon",NA,"Kosterm.","Moraes, P","69",NA,NA,NA,"RS","Linha Brasil Fundos-Pedras do Silêncio","640","640","Nova Petrópolis","-51.1143989562988","-29.3763999938965",NA,NA,"14669","auto","2012",NA,NA,"11","27",NA,NA,NA,NA
"723","2021-02-08 12:43:02-03","UFRGS","ICN","176787","S","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Grings, M","América do Sul","Brasil",NA,NA,"árvore de 10 metros de altura; flores em botões avançados; população em floresta de topo de paredão","ICN00015073","Dicotyledon",NA,"Kosterm.","Moraes, P","1814","2013","12","14","RS","Linha Brasil Fundos, Pedras do Silêncio","650","650","Nova Petrópolis","-51.1143989562988","-29.3763999938965",NA,"ICN00015073","14669","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2021-02-08 12:43:02-03","UFRGS","ICN","176788","S","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Grings, M","América do Sul","Brasil",NA,NA,"árvore de 10 metros de altura; flores abertas amarelo-creme-ferrugíneas e com botões florais prestes a abrir; população em floresta de topo de paredão","ICN00015074","Dicotyledon",NA,"Kosterm.","Moraes, P","1817","2013","12","22","RS","Linha Brasil Fundos, Pedras do Silêncio","650","650","Nova Petrópolis","-51.1143989562988","-29.3763999938965",NA,"ICN00015074","14669","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2021-02-08 12:43:02-03","UFRGS","ICN","173418","S","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Grings, M; Moscher, LL","América do Sul","Brasil",NA,NA,"árvore de 15m com frutos de cor verde; em mata subxerófila de topo de rochedo","ICN00029608","Dicotyledon",NA,"Kosterm.","Moraes, P","1646","2012","03","11","RS","Linha Brasil Fundos, Pedras do Silêncio",NA,NA,"Nova Petrópolis","-51.1143989562988","-29.3763999938965",NA,NA,"14669","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"726","2021-02-08 12:43:02-03","UFRGS","ICN","168787","S","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Mendes, CE","América do Sul","Brasil",NA,NA,NA,"ICN00029609","Dicotyledon",NA,"Kosterm.","Moraes, P","s.n.","2011","06","02","SC","Linha Piriquito",NA,NA,"Alfredo Wagner","-49.3335990905762","-27.7003002166748",NA,NA,"19935","auto","2012",NA,NA,"11","27",NA,NA,NA,NA
"727","2021-02-08 12:43:02-03","UFRGS","ICN","004447","S","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Reitz, R; Klein, R","América do Sul","Brasil",NA,NA,"Arvoreta, 5m altura, flor verde.; Mata.","ICN00029570","Dicotyledon",NA,"Kosterm.","Moraes, P","8401","1959","02","19","SC","Bom Jardim, Curral Falso",NA,NA,"São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"48290","auto","2012",NA,NA,"11","27",NA,NA,NA,NA
"728","2021-02-08 12:43:02-03","UFRGS","ICN","084909","S","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Lima, OS; et al.","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Arbusto 3 a 5 metros; flores esverdeadas.","ICN00029584","Dicotyledon",NA,"Kosterm.","Moraes, P","14","1978","10","17","PR","estrada BR para Ortigueira (Chitão), entrada a 11 Km de Telemaco Borba pela BR principal (à direita)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,"11","27",NA,NA,NA,NA
"729","2021-02-08 12:43:02-03","UFRGS","ICN","173349","S","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Grings, M; Moschen, LL","América do Sul","Brasil",NA,NA,"árvore de 15 m de altura com frutos de cor verde; em mata subxerófila de topo de rochedo",NA,"Dicotyledon",NA,"Kosterm.","Grings, M","1646","2012","03","11","RS","Linha Fundos, Pedras do Silêncio",NA,NA,"Nova Petrópolis","-51.1143989562988","-29.3763999938965",NA,NA,"14669","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","90203","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Molz, M.",NA,"Brasil",NA,NA,"CAP = 102cm; H = 9,5m . Em restinga arenosa. Frutos quase maduros, externamente verdes.","HAS0090203","Magnoliophyta",NA,"Kosterm.",NA,"s.n.","2007","07",NA,"Rio Grande do Sul",NA,"12","12","Arroio do Sal","-49.8889007568359","-29.551399230957",NA,NA,"15157","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","95605","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Nilson, A.D.",NA,"Brasil",NA,NA,"Árvore com cerca de 5 metros de altura. Flores brancas.","HAS0095605","Magnoliophyta",NA,"Kosterm.","Moraes, P.","352b","1989","04",NA,"Rio Grande do Sul","Aratinga",NA,NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"76715","auto","2014",NA,NA,"08","29",NA,NA,NA,NA
"732","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","88686","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Camargo, O.R.",NA,"Brasil",NA,NA,"No topo de um morro, em lugar pedregoso.","HAS0088686","Magnoliophyta",NA,"Kosterm.",NA,"5626","1977","12",NA,"Rio Grande do Sul","4º Distrito na Fazenda Potreirinhos",NA,NA,"Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","87851","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Camargo, O.R.",NA,"Brasil",NA,NA,"No mato, árvore de 15 metros de altura e estéril. Madeira boa para palanque.","HAS0087851","Magnoliophyta",NA,"Kosterm.","Moraes, P.","s.n.","1976","04",NA,"Rio Grande do Sul","Silveiras, 4º Distrito",NA,NA,"Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"55856","auto","2014",NA,NA,"08","29",NA,NA,NA,NA
"734","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","88657","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Camargo, O.R.",NA,"Brasil",NA,NA,"No mato, árvore de 15 metros, estéril. Madeira boa para palanque.","HAS0088657","Magnoliophyta",NA,"Kosterm.","Moraes, P.","s.n.","1976","04",NA,"Rio Grande do Sul","Silveiras, 4º Distrito",NA,NA,"Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"55856","auto","2014",NA,NA,"08","29",NA,NA,NA,NA
"735","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","89875","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Camargo, O.R.",NA,"Brasil",NA,NA,"No mato, árvore de 10 metros e alguns frutos submaturos.","HAS0089875","Magnoliophyta",NA,"Kosterm.","Moraes, P.","s.n.","1975","09",NA,"Rio Grande do Sul","Silveiras, 4º Distrito",NA,NA,"Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"55856","auto","2014",NA,NA,"08","29",NA,NA,NA,NA
"736","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","91509","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Nilson, A.D.",NA,"Brasil",NA,NA,NA,"HAS0091509","Magnoliophyta",NA,"Kosterm.","Molz, M.","1007","2002","07",NA,"Rio Grande do Sul","Parque de Rodeio",NA,NA,"Machadinho","-51.6678009033203","-27.5669002532959",NA,NA,"14933","auto","2016",NA,NA,"01","12",NA,NA,NA,NA
"737","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","88653","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Mattos, J.",NA,"Brasil",NA,NA,"No campo, perto da mata ciliar. Planta isolada, com 12 metros de altura. Flores amarelo-esverdeadas.","HAS0088653","Magnoliophyta",NA,"Kosterm.","Moraes, P.","10698","1962","11",NA,"Paraná","Via Jaguariaíva-enceslau Braz",NA,NA,"Na divisa de Jaguariaíva com Arapoti",NA,NA,NA,NA,NA,NA,"2014",NA,NA,"08","29",NA,NA,NA,NA
