"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"263","2021-03-30 12:49:57-03","EAO","IAN","152964","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Ribeiro, BGS","1409","1976","06","28","Southern America","Brasil","Pará","Serra dos Carajás",NA,NA,NA,NA,NA,NA,NA,"IAN152964","Dicotiledônea",NA,"Lam.","Costich, D",NA,NA,NA,NA,NA,NA,NA,NA,"1982","07",NA,NA,NA,NA,NA,NA,NA
"264","2021-03-30 12:49:57-03","EAO","IAN","153152","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Santos, RR dos","153152","1976","07","30","Southern America","Brasil","Pará","Capoeira da EMBRAPA.",NA,NA,NA,NA,NA,NA,NA,"IAN153152","Dicotiledônea",NA,"Lam.","Costich, D",NA,NA,NA,NA,NA,NA,NA,NA,"1982","07",NA,NA,NA,NA,NA,NA,NA
"265","2021-03-30 12:49:57-03","EAO","IAN","160786","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Marinho, LR; Ribeiro, BGS","1294",NA,NA,NA,"Southern America","Brasil","Pará","Regeneração CPATU 2, Capitão Poço.",NA,NA,NA,NA,NA,NA,NA,"IAN160786","Dicotiledônea",NA,"Lam.","Costich, D",NA,NA,NA,NA,NA,NA,NA,NA,"1982","07",NA,NA,NA,NA,NA,NA,NA
"266","2021-03-30 12:49:57-03","EAO","IAN","186390","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Oliveira, JCL de; Xavier-Júnior, SR","553","2011","11","09","Southern America","Brasil","Pará","Área de experimento da Embrapa Amazônia Oriental em Paragominas.","-47.311111","-3.536111","-47.311111","-3.536111",NA,NA,"Arbusto. Flor azul tenuando para o lilás com filete e estilete amarelos. Folha coriacea áspera com presença de tricomas desde a folha até o caule. Espinhos no caule.","IAN186390","Dicotiledônea",NA,"Lam.","Cordeiro, MR",NA,NA,NA,"Paragominas",NA,NA,NA,NA,"2011","12","02",NA,NA,NA,NA,NA,NA
"267","2021-03-30 12:49:57-03","EAO","IAN","185118","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Oliveira, JCL de; Nascimento, MP do; Freitas, JC; Xavier-Júnior, SR","483","2009","10","27","Southern America","Brasil","Pará","Estrada Velha de Cafezal","-47.637028","-0.976806","-47.637028","-0.976806",NA,NA,"Arbusto de 3 metros de altura, inflorescência lilás com estames.","IAN185118","Dicotiledônea",NA,"Lam.","Nascimento, MP do",NA,NA,NA,"Igarapé-Açu",NA,NA,NA,NA,"2009","10","28",NA,NA,NA,NA,NA,NA
"268","2021-03-30 12:49:57-03","EAO","IAN","175384","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Gurgel, ESC; Cordeiro, MR","SG-01-07100095","2001","03","08","Southern America","Brasil","Pará","Parque Ambiental do Utinga. Solo argiloso, capoeira, luminosidade baixa, freqüência comum.","-48.416389","-1.435556","-48.416389","-1.435556",NA,NA,"Arbusto. Flor roxa.","IAN175384","Dicotiledônea",NA,"Lam.","Cordeiro, MR",NA,"18","18","Belém",NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-03-30 12:49:57-03","EAO","IAN","182841","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Santos, LO; Menezes, MPM; Silva, WT; Lopes, MG; Silva, JM da","33","2006","10","19","Southern America","Brasil","Pará","Ajuruteua, Salinas dos Roques/Jabuti, bosque na 3a ilha de terra firme","-46.671667","-0.916667","-46.671667","-0.916667",NA,NA,"árvore","IAN182841","Dicotiledônea",NA,"Lam.","Oliveira, JCL de; Nascimento, MP do",NA,NA,NA,"Bragança",NA,NA,NA,NA,"2007","03","19",NA,NA,NA,NA,NA,NA
"270","2021-03-30 12:49:57-03","EAO","IAN","186372","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Oliveira, JCL de; Xavier-Júnior, SR","536","2011","11","08","Southern America","Brasil","Pará","Área atrás da EETEPA de Paragominas.","-47.405278","-2.991944","-47.405278","-2.991944",NA,NA,"Arbusto 4 m de altura. Espinhos no caule, fruto verde imaturo, maduro e piloso.","IAN186372","Dicotiledônea",NA,"Lam.","Cordeiro, MR",NA,NA,NA,"Paragominas",NA,NA,NA,NA,"2011","12","02",NA,NA,NA,NA,NA,NA
"271","2021-03-30 12:49:57-03","EAO","IAN","189120","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Nascimento, EAP; Oliveira, JCL de; Carvalho, LT de; Xavier-Júnior, SR","173","2012","11","08","Southern America","Brasil","Pará","Fazenda vitória","-47.404889","-2.963361","-47.404889","-2.963361",NA,NA,"Arbusto de 4m com frutos verdes imaturos. Flores violaceas","IAN189120","Dicotiledônea",NA,"Lam.","Oliveira, JCL de",NA,NA,NA,"Paragominas",NA,NA,NA,NA,"2013","03","23",NA,NA,NA,NA,NA,NA
"272","2021-03-30 12:49:57-03","EAO","IAN","71737","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Black, GA; Magalhães, D","13361","1951","09","06","Southern America","Brasil","Acre","Rio Mucajaí, capoeira de Samauma, km 4-5.",NA,NA,NA,NA,NA,NA,NA,"IAN071737","Dicotiledônea",NA,"Lam.","Costich, D",NA,NA,NA,NA,NA,NA,NA,NA,"1982","07",NA,NA,NA,NA,NA,NA,NA
"273","2021-03-30 12:49:57-03","EAO","IAN","75921","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Pires, JM","16","1952","09","22","Southern America","Brasil","Pará","Arredores de Abaetetuba, capoeira de terra firme.",NA,NA,NA,NA,NA,NA,NA,"IAN075921","Dicotiledônea",NA,"Lam.","Costich, D",NA,NA,NA,NA,NA,NA,NA,NA,"1982","07",NA,NA,NA,NA,NA,NA,NA
"274","2021-03-30 12:49:57-03","EAO","IAN","193724","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Mehlig, U; Bragança, VAN; Oliveira, JN; Silva, MJ da","363","2007","06","02","Southern America","Brasil","Pará","Ajuruteua, Salinas dos Roques/Jabuti, porção central do bosque na 4a ilha de terra firme. Em clareira surgida de queimada","-46.669806","-0.924972","-46.669806","-0.924972",NA,NA,"Árvore pequena, caída; comprimento do tronco aprox. 5 m, diâmetro aprox. 8 cm. Casca bege escuro, com lenticelas e acúleos. Folhas alternas, simples, margem irregularmente lobada; comprimento de pecíolo e lâmina foliar até aprox. 40 c","IAN193724","Dicotiledônea",NA,"Lam.","Oliveira, JCL de; Nascimento, MP do",NA,NA,NA,"Bragança",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-03-30 12:49:57-03","EAO","IAN","196007","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Sarquis, RSFR","371","2017","10","04","Southern America","Brasil","Amapá","Campos Marco Zero da UNIFAP.","-51.087306","-0.009167","-51.087306","-0.009167",NA,NA,"Arbusto do cerrado, com aprox. 3m de altura, ramos com acúleos. Folhas simples, alternas, pilosas com acúleos pequenos na face adaxial. Flores lilás, gamossepalas. Frutos pilosos de médio tamanho.","IAN196007","Dicotiledônea",NA,"Lam.",NA,NA,NA,NA,"Macapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-03-30 12:49:57-03","EAO","IAN","197639","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Rodrigues, CB","298","2018","04","23","Southern America","Brasil","Maranhão","Solo argiloso, área utilizada para o cultivo de pasto agricola.&nf;Conglomerado MA-420, avaliação da regeneração natural, subunidade 4, subparcela 10, individuo 1.","-48.476764","-5.076283","-48.476764","-5.076283",NA,NA,"Arbusto, com espinhos no caule, base reta, flor roxa.","IAN197639","Dicotiledônea",NA,"Lam.","Silva, WLS",NA,NA,NA,"Cidelândia",NA,NA,NA,NA,"2018","09","25",NA,NA,NA,NA,NA,NA
"277","2021-03-30 12:49:57-03","EAO","IAN","196938","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Braga, DPP","528","2017","11","02","Southern America","Brasil","Pará","Propriedade de Manuel Leite, pasto, terra firme","-51.042056","-3.605694","-51.042056","-3.605694",NA,NA,NA,"IAN196938","Dicotiledônea",NA,"Lam.",NA,NA,"125","125","Pacajá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-03-30 12:49:57-03","EAO","IAN","197023","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Braga, DPP","709","2016","11","16","Southern America","Brasil","Pará","Propriedade de Chico Gordo, pasto, terra firme","-51.868222","-2.622278","-51.868222","-2.622278",NA,NA,"flor roxa; fruto verde","IAN197023","Dicotiledônea",NA,"Lam.",NA,NA,"38","38","Senador José Porfírio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-03-30 12:49:57-03","EAO","IAN","53549","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Black, GA","8176","1949","09","29","Southern America","Brasil","Amapá","Oiapoque, campo de aviação.","-52.916667","-0.916667","-52.916667","-0.916667",NA,NA,NA,"IAN053549","Dicotiledônea",NA,"Lam.","Giacomin, LL",NA,NA,NA,NA,NA,NA,NA,NA,"2011","07",NA,NA,NA,NA,NA,NA,NA
"280","2021-03-30 12:49:57-03","EAO","IAN","197698","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Figueiredo, JB","65","2018","05","23","Southern America","Brasil","Maranhão","Solo compactado, com predominância de herbaceas e espécies arbustivas.&nf;Conglomerado MA-424, avaliação da regeneração natural, subunidade 2, subparcela 10, individuo 2.","-47.277706","-5.076747","-47.277706","-5.076747",NA,NA,"Arbusto, com 3,0m de altura, com espinhos no caule, base reta, flor roxa, fruto imaturo, com dimensões de 5cm na forma redonda, de cores extrenas e internas verdes, consistência externa carnoso e presença de polpa internamente. Casca e","IAN197698","Dicotiledônea",NA,"Lam.","Silva, WLS",NA,NA,NA,"Açailândia",NA,NA,NA,NA,"2018","09","24",NA,NA,NA,NA,NA,NA
"281","2021-03-30 12:49:57-03","EAO","IAN","197637","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Rodrigues, CB","294","2018","04","20","Southern America","Brasil","Maranhão","Solo argiloso, área ultilizada para o cultivo de pasto agricola, regeneração natural.&nf;Conglomerado MA-421, subunidade 4, subparcela, individuo 5.","-48.166683","-5.077356","-48.166683","-5.077356",NA,NA,"Árvore, com DAP de 12,8 e altura de 406m, estruturas no caule com espinhos, base reta, flor roxa, casca externa verde e interna amarela, fina, áspera, apresentando despredimento de casca em placas lenhosas, odor fético.","IAN197637","Dicotiledônea",NA,"Lam.","Silva, WLS",NA,NA,NA,"Açailândia",NA,NA,NA,NA,"2018","09","25",NA,NA,NA,NA,NA,NA
"282","2021-04-08 17:44:21-03","EAO","IAN","194975","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Santos, RB","PSACF1290","2013","05","30","Southern America","Brasil","Pará","Sítio Canais e Diques, bota fora 28. (UTM: 9635160N/395222E).","-52.575336","-3.500917","-52.575336","-3.500917",NA,NA,NA,"IAN194975","Dicotiledônea",NA,"Lam.",NA,NA,NA,NA,"Vitória do Xingu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-03-30 12:49:57-03","EAO","IAN","44051","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Ewan, JA","15837","1944","06","23",NA,"Colômbia",NA,"8Km Zaragosa on road to Segovia.",NA,NA,NA,NA,NA,NA,NA,"IAN044051","Dicotiledônea",NA,"Lam.","Giacomin, LL",NA,NA,NA,NA,NA,NA,NA,NA,"2011","07",NA,NA,NA,NA,NA,NA,NA
"284","2021-03-30 12:49:57-03","EAO","IAN","51175","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Fróes, RL; Black, GA","24652","1949","06","21","Southern America","Brasil","Pará","Rio Itacaiunas, Seco Grande.",NA,NA,NA,NA,NA,NA,NA,"IAN051175","Dicotiledônea",NA,"Lam.","Costich, D",NA,NA,NA,NA,NA,NA,NA,NA,"1982","07",NA,NA,NA,NA,NA,NA,NA
"285","2021-03-30 12:49:57-03","EAO","IAN","58797","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Pires, JM; Black, GA","2372","1950","05","28","Southern America","Brasil","Goiás","Varedão do Relampago, duas léguas de Carolina.",NA,NA,NA,NA,NA,NA,NA,"IAN058797","Dicotiledônea",NA,"Lam.","Giacomin, LL",NA,NA,NA,NA,NA,NA,NA,NA,"2011","07",NA,NA,NA,NA,NA,NA,NA
"286","2021-03-30 12:49:57-03","EAO","IAN","80822","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Andrade-Lima, D de","1282","1953","04","29","Southern America","Brasil","Pará","Estrada de Vigia, campos.",NA,NA,NA,NA,NA,NA,NA,"IAN080822","Dicotiledônea",NA,"Lam.","Costich, D",NA,NA,NA,NA,NA,NA,NA,NA,"1982","07",NA,NA,NA,NA,NA,NA,NA
"287","2021-03-30 12:49:57-03","EAO","IAN","89744","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Black, GA","17978","1955","01","01","Southern America","Brasil","Bahia","Chapadão da Panir, serra do Mimo, grameal da Onça, região de Barreiras.",NA,NA,NA,NA,NA,NA,NA,"IAN089744","Dicotiledônea",NA,"Lam.","Silva, RC da",NA,NA,NA,NA,NA,NA,NA,NA,"2013","04","08",NA,NA,NA,NA,NA,NA
"288","2021-03-30 12:49:57-03","EAO","IAN","91830","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Pires, JM; Black, GA","64258","1956","12","17","Southern America","Brasil","Pará","Serra do Cachimbo, 425m de altitude.",NA,NA,NA,NA,NA,NA,NA,"IAN091830","Dicotiledônea",NA,"Lam.","Giacomin, LL",NA,NA,NA,NA,NA,NA,NA,NA,"2011","07",NA,NA,NA,NA,NA,NA,NA
"289","2021-03-30 12:49:57-03","EAO","IAN","92014","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Chagas, C","109","1954","08","20","Southern America","Brasil",NA,"B.A.M., Campos Sales, Colônia João Alfredo, km 9.",NA,NA,NA,NA,NA,NA,NA,"IAN092014","Dicotiledônea",NA,"Lam.","Giacomin, LL",NA,NA,NA,NA,NA,NA,NA,NA,"2011","07",NA,NA,NA,NA,NA,NA,NA
"290","2021-04-08 17:44:21-03","EAO","IAN","XILO5927X","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Dieter, W","s.n.","1993","05","31","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IANXILO5927X","Dicotiledônea",NA,"Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-04-08 17:44:21-03","EAO","IAN","XILO5927X","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Dieter, W","s.n.","1993","05","31","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IANXILO5927X","Dicotiledônea",NA,"Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-03-30 12:49:57-03","EAO","IAN","36944","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Black, GA","3042","1948","07","01","Southern America","Brasil","Amazonas","Pensador, Campina rana baixa, terreno arenoso, em partes capoeirizado.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,"IAN036944","Dicotiledônea",NA,"Lam.","Giacomin, LL","IAN036944 IAN036944_e",NA,NA,"Manaus","138090","auto",NA,NA,"2011","07",NA,NA,NA,NA,NA,NA,NA
"293","2021-03-30 12:49:57-03","EAO","IAN","164017","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Cordeiro, MR","2209",NA,NA,NA,"Southern America","Brasil","Maranhão",NA,"-46.4011001586914","-4.34582996368408",NA,NA,NA,NA,NA,"IAN164017","Dicotiledônea",NA,"Lam.",NA,NA,NA,NA,"Buriticupu","73814","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-03-30 12:49:57-03","EAO","IAN","84086","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Black, GA; Pires, JM","16692","1954","08","08","Southern America","Brasil","Maranhão",NA,"-43.3560981750488","-4.85889005661011",NA,NA,NA,NA,NA,"IAN084086","Dicotiledônea",NA,"Lam.","Giacomin, LL",NA,NA,NA,"Caxias","72086","auto",NA,NA,"2011","07",NA,NA,NA,NA,NA,NA,NA
"295","2021-03-30 12:49:57-03","EAO","IAN","78870","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Black, GA","29333","1952","09","15","Southern America","Brasil","Maranhão","Granja Barreto","-44.3027992248535","-2.52972006797791",NA,NA,NA,NA,NA,"IAN078870","Dicotiledônea",NA,"Lam.",NA,NA,NA,NA,"São Luis","33693","auto",NA,NA,"2011","07",NA,NA,NA,NA,NA,NA,NA
"296","2021-03-30 12:49:57-03","EAO","IAN","17810","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Pires, JM; Black, GA","824","1945","12","06","Southern America","Brasil","Pará",NA,"-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,NA,"IAN017810","Dicotiledônea",NA,"Lam.","Costich, D","IAN017810 IAN017810_e IAN017810_e1",NA,NA,"Belém","48462","auto",NA,NA,"1982","07",NA,NA,NA,NA,NA,NA,NA
"297","2021-03-30 12:49:57-03","EAO","IAN","17358","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Pires, JM; Black, GA","381","1945","10","10","Southern America","Brasil","Pará",NA,"-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,NA,"IAN017358","Dicotiledônea",NA,"Lam.","Costich, D","IAN017358 IAN017358_e IAN017358_e1",NA,NA,"Belém","48462","auto",NA,NA,"1982","07",NA,NA,NA,NA,NA,NA,NA
"298","2021-03-30 12:49:57-03","EAO","IAN","200060","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Oliveira, JCL de","650","2019","11","20","Southern America","Brasil","Pará","Campo da Embrapa, KM 15, Área do patauá.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"Arbusto com aproximadamente 3m de altura, ramos com acúleos, folhas simples, alterna, pilosas com acúleos na face adaxial, flores lilás.","IAN200060","Dicotiledônea",NA,"Lam.",NA,NA,NA,NA,"Belém","48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-03-30 12:49:57-03","EAO","IAN","158111","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Marinho, LR","622","1981","10","23","Southern America","Brasil","Pará","Capitão Poço.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,NA,"IAN158111","Dicotiledônea",NA,"Lam.","Giacomin, LL",NA,NA,NA,"Belém","48462","auto",NA,NA,"2011","07",NA,NA,NA,NA,NA,NA,NA
"300","2021-03-30 12:49:57-03","EAO","IAN","96782","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Pires, JM; Black, GA","1292","1947","02","13","Southern America","Brasil","Pará","Capoeira 157 L do IAN.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,NA,"IAN096782","Dicotiledônea",NA,"Lam.","Costich, D",NA,NA,NA,"Belém","48462","auto",NA,NA,"1982","07",NA,NA,NA,NA,NA,NA,NA
"301","2021-03-30 12:49:57-03","EAO","IAN","17161","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Pires, JM; Black, GA","197","1945","09","17","Southern America","Brasil","Pará","Capoeira do IAN.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,NA,"IAN017161","Dicotiledônea",NA,"Lam.","Costich, D","IAN017161 IAN017161_e",NA,NA,"Belém","48462","auto",NA,NA,"1982","07",NA,NA,NA,NA,NA,NA,NA
"302","2021-03-30 12:49:57-03","EAO","IAN","121154","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Pires, JM; Silva, NT da","10440","1967","04","15","Southern America","Brasil","Pará","IPEAN.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,NA,"IAN121154","Dicotiledônea",NA,"Lam.","Costich, D",NA,NA,NA,"Belém","48462","auto",NA,NA,"1982","07",NA,NA,NA,NA,NA,NA,NA
"303","2021-03-30 12:49:57-03","EAO","IAN","126093","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Pires, JM; Silva, NT da","11810","1968","05","31","Southern America","Brasil","Pará","IPEAN, mata do cafezal.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,NA,"IAN126093","Dicotiledônea",NA,"Lam.","Costich, D",NA,NA,NA,"Belém","48462","auto",NA,NA,"1982","07",NA,NA,NA,NA,NA,NA,NA
"304","2021-03-30 12:49:57-03","EAO","IAN","163185","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Venturieri, GC","6","1990","12","11","Southern America","Brasil","Pará",NA,"-48.244701385498","-1.36138999462128",NA,NA,NA,NA,NA,"IAN163185","Dicotiledônea",NA,"Lam.","Cordeiro, MR",NA,NA,NA,"Benevides","16472","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-03-30 12:49:57-03","EAO","IAN","95250","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Pires, JM; Silva, NT da","6659","1957","10",NA,"Southern America","Brasil","Pará","Local onde foi feiro um inventário florestal.","-50.4803009033203","-1.68221998214722",NA,NA,NA,NA,NA,"IAN095250","Dicotiledônea",NA,"Lam.","Giacomin, LL",NA,NA,NA,"Breves","134266","auto",NA,NA,"2011","07",NA,NA,NA,NA,NA,NA,NA
"306","2021-03-30 12:49:57-03","EAO","IAN","196658","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Boelter, CR","738","2017","06","29","Southern America","Brasil","Pará","Campo das Mangabas.","-47.581901550293","-0.595000028610229",NA,NA,NA,NA,NA,"IAN196658","Dicotiledônea",NA,"Lam.",NA,NA,NA,NA,"Maracanã","48335","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2021-03-30 12:49:57-03","EAO","IAN","173359","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Procópio, LC; Mesquita, MR","330","2000","09","19","Southern America","Brasil","Pará","Campo experimental da Embrapa Amazônia Oriental, Km-30 da rodovia PA-150, ramal do Km34.","-48.7689018249512","-1.88389003276825",NA,NA,NA,NA,"Ramos, folhas, botäes e c lices densamente cobertos de pêlos velutinosos brancos. Flor gamoss,pala, corola lil s com o centro amarelo em forma de estrela, a jun¦Æo das p,talas , marcada por uma pinta verde longitudinal. Filetes amarel","IAN173359","Dicotiledônea",NA,"Lam.",NA,NA,NA,NA,"Moju","186920","auto",NA,NA,"2000","10",NA,NA,NA,NA,NA,NA,NA
"308","2021-03-30 12:49:57-03","EAO","IAN","178834","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Nascimento, MP do; Ferreira, GC; Melo, ATS de; Carmo, NAS do; Freitas, JC","241","2003","02","20","Southern America","Brasil","Pará","Campo Experimental da Embrapa Amazônia Oriental, rodovia PA-150, Km-34.","-48.7689018249512","-1.88389003276825",NA,NA,NA,NA,"Erva; flores roxa; flores veludadas e maciascom gemas verde claras.","IAN178834","Dicotiledônea",NA,"Lam.","Cordeiro, MR",NA,NA,NA,"Moju","186920","auto",NA,NA,"2003","03",NA,NA,NA,NA,NA,NA,NA
