"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","individualCount","phylum","class","order","continentOcean","preparationType","coordinatePrecision","geoFlag","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","previousCatalogNumber","sex"
"183","2020-10-14 10:04:09-03","FURB","FURB","25748","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch & Rchb.f.","Cadorin, TJ","2010","06","08","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2010","05","06","Brasil","Santa Catarina","Joinville","Serra Dona Francisca.","-49.0477777","-26.1925","-49.0477777","-26.1925000","576","576","FURB35310","FURB35310","2046","Epífita IFFSC e1048b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor amarela clara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-10-14 10:04:09-03","FURB","FURB","26046","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch & Rchb.f.","Mancinelli, WS; Engels, ME; Smidt, EC","2012","04",NA,"Korte, A.; Kniess, A.","2010","05","21","Brasil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí.","-49.2308334","-27.09","-49.2308334","-27.0900000","601","601","FURB35299","FURB35299_1 FURB35299_2","3376","Florística IFFSC 577 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor creme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-10-14 10:04:09-03","FURB","FURB","26129","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch & Rchb.f.","Cadorin, TJ","2010","05","25","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","05","25","Brasil","Santa Catarina","Doutor Pedrinho","Forcação.","-49.585","-26.7275","-49.5850000","-26.7275000","785","785","FURB35309","FURB35309","2393","Epífita IFFSC e801b (Acima de 4m). Forófitos 5, 6 e 7. Habitat: Floresta Ombrófila Densa Alto Montana; Estágio Avançado; interior do fragmento Habito: epífita; flor amarelo esverdeado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-10-14 10:04:09-03","FURB","FURB","26406","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch & Rchb.f.","Cadorin, TJ","2010","05","29","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2010","05","29","Brasil","Santa Catarina","Joinville","Rio Manso.","-49.14","-26.28","-49.1400000","-26.2800000","770","770","FURB02774","FURB02774","2503","Epífita IFFSC e1025b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita em galho caido; flor amarelo claro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-10-14 10:04:09-03","FURB","FURB","27812","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch & Rchb.f.","Cadorin, TJ","2010","06","19","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","06","19","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa.","-48.4755556","-27.5766667","-48.4755556","-27.5766667","444","444","FURB35305","FURB35305","2649","Epífita IFFSC e8004b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor amarelo esverdeado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-10-14 10:04:09-03","FURB","FURB","31070","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch & Rchb.f.","Mancinelli, WS; Engels, ME; Smidt, EC","2012","04",NA,"Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","06","15","Brasil","Santa Catarina","São Martinho","Hoepers/Vargem do Cedro/Parque Estadual da Serra do Tabuleiro.","-48.87","-28.08","-48.8700000","-28.0800000","517","517","FURB35301","FURB35301","5024","Florística IFFSC 173 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; flor amarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-10-14 10:04:09-03","FURB","FURB","31120","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch & Rchb.f.","Mancinelli, WS; Engels, ME; Smidt, EC","2012","04",NA,"Korte, A.; Kniess, A.","2010","06","01","Brasil","Santa Catarina","Vitor Meireles","Serra Cambará.","-49.8630556","-26.9097222","-49.8630556","-26.9097222","587","587","FURB35300","FURB35300","3533","Florística IFFSC 685 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Inicial; interior do fragmento Habito: epífita; flor creme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-10-14 10:04:09-03","FURB","FURB","31320","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch & Rchb.f.","Mancinelli, WS; Engels, ME; Smidt, EC","2012","04",NA,"Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","04","06","Brasil","Santa Catarina","Botuverá","Cinema.","-49.23","-27.27","-49.2300000","-27.2700000","569","569","FURB35298","FURB35298","1818","Epífita IFFSC e466b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor amarela, coluna vermelha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-10-14 10:04:09-03","FURB","FURB","35827","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch & Rchb.f.","Cadorin, TJ","2011","04","27","Cadorin, T.J.; Oliveira, C.P.L.","2011","04","27","Brasil","Santa Catarina","Jaraguá do Sul",NA,"-49.155","-26.3002778","-49.1550000","-26.3002778","651","651","FURB35303","FURB35303","3222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-10-14 10:04:09-03","FURB","FURB","54294","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch & Rchb.f.","Kassner-Filho, A.","2017","06","22","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2017","06","22","Brasil","Santa Catarina","Joinville",NA,"-49.14","-26.28","-49.1400000","-26.2800000","744","744","FURB54294","FURB54294","633","flor amarela Habitat: interior da U.A. Habito: epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-08 08:54:24-03","FURB","FURB","62146","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch & Rchb.f.","Waechter, J.L.","2001","01","25","Santos, R.; Citadini-Zanette, V.; Klein, A.S.","2000","07","25","Brasil","Santa Catarina","Praia Grande","Aparados da Serra - Trilha das Mulas. Aparados da Serra - Trilha das Mulas.","-49.9505556","-29.1972222","-49.9505556","-29.1972222","627","627","FURB62146","FURB62146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-08 08:54:23-03","FURB","FURB","11927","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch & Rchb.f.","Mancinelli, WS","2010","01","25","Souza, N.L. de","2009","05","10","Brasil","Santa Catarina","Imbuia","Campo das Flores.","-49.423900604248","-27.4927997589111",NA,NA,NA,NA,"FURB35306","FURB35306","167",NA,NA,NA,NA,NA,NA,NA,"16577","auto",NA,NA,NA,NA,NA,NA
"195","2020-10-14 10:04:09-03","FURB","FURB","10538","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Ceolin, LM","2009","03","23","Dreveck, S.; Gasper, A.L. de & Brogni, E.","2009","01","24","Brasil","Santa Catarina","Ipumirim","Linha Silvano.","-52.2","-27","-52.2000000","-27.0000000","874","874","FURB35282","FURB35282","540","Florística IFFSC 602(Epífita) Habitat: Floresta Ombrófila Mista; Habito: epífita; flor clara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-10-14 10:04:09-03","FURB","FURB","10542","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Ceolin, LM","2009","03","23","Verdi, M.; Grosch, B. & Klemz, G.","2009","01","30","Brasil","Santa Catarina","Celso Ramos",NA,"-51.4327778","-27.5869444","-51.4327778","-27.5869444","742","742","FURB35286","FURB35286","1527","Florística IFFSC 1249(Epífita) Habitat: Ecótono Floresta Estacional Decidual/Floresta Ombrófila Mista; Habito: epífita; flor amarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-10-14 10:04:09-03","FURB","FURB","12394","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Rigon-Junior, MJ","2010","08","10","Stival-Santos, A.; Silveira, S.","2009","03","23","Brasil","Santa Catarina","Anchieta",NA,"-53.2813889","-26.4611111","-53.2813889","-26.4611111","830","830","FURB35270","FURB35270","553","Florística IFFSC 918(Epífita) Habitat: Ecótono Floresta Estacional Decidual/Floresta Ombrófila Mista; Estágio médio de regeneração; interior da mata Habito: epífita; flor amarela com pintas marrons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-10-14 10:04:09-03","FURB","FURB","16352","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Cadorin, TJ","2009","11","04","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.P.L.","2009","11","04","Brasil","Santa Catarina","Biguaçu",NA,"-48.78","-27.36","-48.7800000","-27.3600000","440","440","FURB35296","FURB35296","430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-10-14 10:04:09-03","FURB","FURB","16966","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Cadorin, TJ","2009","11","23","Gasper, A.L. de","2009","11","23","Brasil","Santa Catarina","Blumenau","Área Virgem do Parque Nacional da Serra do Itajaí.","-49.1394444","-27.0969444","-49.1394444","-27.0969444","660","660","FURB35284","FURB35284","2477","Florística IFFSC 578 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Primário Habito: epífita; flor amarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-10-14 10:04:09-03","FURB","FURB","17002","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Cadorin, TJ","2009","11","21","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","2009","11","21","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo.","-49.2355555","-26.365","-49.2355555","-26.3650000","417","417","FURB35285","FURB35285","567","Epífita IFFSC e993a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; beira do rio Habito: epífita;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-10-14 10:04:09-03","FURB","FURB","17058","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Cadorin, TJ","2009","11","23","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","2009","11","23","Brasil","Santa Catarina","Blumenau","Área Virgem do Parque Nacional da Serra do Itajaí.","-49.1394444","-27.0969444","-49.1394444","-27.0969444","660","660","FURB35288","FURB35288","724","Epífita IFFSC e578a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Primário Habito: epífita de tronco caído; flor amarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-10-14 10:04:09-03","FURB","FURB","17356","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Mancinelli, WS","2010","01","25","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2009","11","24","Brasil","Santa Catarina","Treviso","Brasília.","-49.4986111","-28.4436111","-49.4986111","-28.4436111","572","572","FURB35287","FURB35287","690","Epífita IFFSC e74a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar Habito: epífita; flor verde clara, labelo com listras laranja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-10-14 10:04:09-03","FURB","FURB","17562","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Mancinelli, WS","2010","01","25","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2009","11","19","Brasil","Santa Catarina","Siderópolis","Serrinha.","-49.59","-28.62","-49.5900000","-28.6200000","479","479","FURB35283","FURB35283","753","Epífita IFFSC e47a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita; flor amarela, labelo branco com listas laranjas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-10-14 10:04:09-03","FURB","FURB","18527","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Schmitt, J","2010","01","25","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2009","12","09","Brasil","Santa Catarina","Orleans","Rio Minador.","-49.41","-28.17","-49.4100000","-28.1700000","445","445","FURB35289","FURB35289","788","Epífita IFFSC e142a (Abaixo de 4m) - comum no fragmento e sobre galhos caídos Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor corola amarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-08 08:54:24-03","FURB","FURB","18643","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Cadorin, TJ","2009","12","10","Cadorin, T.J.; Uller, H.F. & Oliveira, C.P.L.","2009","12","10","Brasil","Santa Catarina","Joinville",NA,"-49.0477777","-26.1925","-49.0477777","-26.1925000","576","576","FURB35295","FURB35295","914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-08 08:54:24-03","FURB","FURB","18654","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Cadorin, TJ","2010","01","25","Cadorin, T.J.; Uller, H.F. & Oliveira, C.P.L.","2009","12","10","Brasil","Santa Catarina","Joinville",NA,"-49.0477777","-26.1925","-49.0477777","-26.1925000","576","576","FURB35293","FURB35293","808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-10-14 10:04:09-03","FURB","FURB","20242","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Mancinelli, WS","2011","01","10","Korte, A.; Kniess, A.","2010","01","28","Brasil","Santa Catarina","Taió","Barragem Oeste.","-50.0380555","-27.0922222","-50.0380555","-27.0922222","400","400","FURB35280","FURB35280","1568","Florística IFFSC 568 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; flor creme e amarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-10-14 10:04:09-03","FURB","FURB","20255","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Mancinelli, WS","2010","10","10","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2010","02","19","Brasil","Santa Catarina","Lauro Muller","Rio Oratório/Cabo Aereo.","-49.4997222","-28.35","-49.4997222","-28.3500000","449","449","FURB35279","FURB35279","3695","Florística IFFSC 95 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-10-14 10:04:09-03","FURB","FURB","20412","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Mancinelli, WS","2010","10","10","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","01","28","Brasil","Santa Catarina","Imaruí","Forquilinha.","-48.8697223","-28.1647222","-48.8697223","-28.1647222","666","666","FURB35276","FURB35276","1159","Epífita IFFSC e148a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de arbórea; Fruto cápsula;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-10-14 10:04:09-03","FURB","FURB","22180","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Rigon-Junior, MJ","2010","08","10","Korte, A.; Kniess, A.","2010","03","11","Brasil","Santa Catarina","Benedito Novo","Campo de Zinco.","-49.5002778","-26.9102778","-49.5002778","-26.9102778","853","853","FURB35271","FURB35271","733","Florística IFFSC 689 (Epífita) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; interior do fragmento Habito: epífita; flor amarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-10-14 10:04:09-03","FURB","FURB","23001","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Ceolin, LM","2010","04","12","Korte, A.; Kniess, A.","2010","03","17","Brasil","Santa Catarina","Apiúna","Faxinalzinho.","-49.3936111","-27.1802778","-49.3936111","-27.1802778","793","793","FURB35291","FURB35291","2135","Florística IFFSC 516 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; Fruto com fruto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-10-14 10:04:09-03","FURB","FURB","24740","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Schmitt, JL","2010","04","23","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2010","04","23","Brasil","Santa Catarina","Orleans","Rio Minador.","-49.41","-28.17","-49.4100000","-28.1700000","445","445","FURB35294","FURB35294","1955","Epífita IFFSC e142b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de arbórea; flor amarela clara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-10-14 10:04:09-03","FURB","FURB","25281","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Schmitt, J","2010","04","27","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","04","27","Brasil","Santa Catarina","Praia Grande","Trilha do Rio do Boi.","-50.0744445","-29.205","-50.0744445","-29.2050000","330","330","FURB35297","FURB35297","2106","Epífita IFFSC e01a (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor amarelo claro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-10-14 10:04:09-03","FURB","FURB","26694","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Schmitt, JL","2010","06","10","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","10","Brasil","Santa Catarina","Botuverá","Cinema.","-49.23","-27.27","-49.2300000","-27.2700000","569","569","FURB35290","FURB35290","2744","Epífita IFFSC e466c (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor amarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-10-14 10:04:09-03","FURB","FURB","28732","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Schmitt, JL","2010","06","09","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","09","Brasil","Santa Catarina","Rio do Sul","Fazenda Mirador.","-49.59","-27.09","-49.5900000","-27.0900000","787","787","FURB35292","FURB35292","2707","Epífita IFFSC e573b (Acima de 4m) - sobre o forófito 5B Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; flor amarela clara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-10-14 10:04:09-03","FURB","FURB","28763","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Schmitt, JL","2010","05","15","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","05","15","Brasil","Santa Catarina","Morro Grande","Três Barras.","-49.77","-28.71","-49.7700000","-28.7100000","203","203","FURB35275","FURB35275","2335","Epífita IFFSC e37b (Abaixo de 4m). Labelo creme com faixa vermelha. Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar Habito: epífita; flor creme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-10-14 10:04:09-03","FURB","FURB","28980","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Schmitt, JL","2010","05","17","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","05","17","Brasil","Santa Catarina","Siderópolis","Serrinha.","-49.59","-28.62","-49.5900000","-28.6200000","479","479","FURB35268","FURB35268","2387","Epífita IFFSC e47b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; flor amarelo claro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-10-14 10:04:09-03","FURB","FURB","29408","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Schmitt, JL","2010","09","30","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","28","Brasil","Santa Catarina","Orleans","Rio Minador.","-49.41","-28.17","-49.4100000","-28.1700000","445","445","FURB02777","FURB02777","2890","Epífita IFFSC e142c (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; flor creme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-10-14 10:04:09-03","FURB","FURB","32469","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Verdi, M","2010","11","24","Verdi, M.; Caglioni, E. & Martins, E.M.","2010","08","10","Brasil","Santa Catarina","Apiúna","Anta Gorda.","-49.4122222","-27.1788889","-49.4122222","-27.1788889","783","783","FURB35281","FURB35281","5247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-10-14 10:04:09-03","FURB","FURB","33502","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Korte, A","2010","12","07","Korte, A.; Rigon-Junior, M.J.","2010","12","07","Brasil","Santa Catarina","Araranguá",NA,"-49.3208334","-28.8902777","-49.3208334","-28.8902777","8","8","FURB35272","FURB35272","5437","Florística IFFSC 27 (Epífita) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Avançado Habito: epífita; flor creme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-08 08:54:24-03","FURB","FURB","37353","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Caetano, JO","2011","10","12","Caetano, J.O.","2011","10","12","Brasil","Santa Catarina","Benedito Novo","Fazenda Campo do Zinco.","-49.48","-26.8963889","-49.4800000","-26.8963889","778","778","FURB35278","FURB35278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-10-14 10:04:09-03","FURB","FURB","46961","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Engels, ME","2014","05","13","Schwirkowski, P.","2014","03","23","Brasil","Santa Catarina","São Bento do Sul","Serra Alta, recanto Buger Strasse.","-49.3661111","-26.3252778","-49.3661111","-26.3252778",NA,NA,"FURB35277","FURB35277","285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
