"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","monthIdentified","dayIdentified","locality","individualCount","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet"
"465","2019-11-01 15:07:32-03","UnB","UB","27932","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Smith, SF",NA,"Kirkbride Junior, JH","3240","1980","02","05","Brasil","Goiás","Goiás","-50.116667","-15.9","-50.116667","-15.9",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Córrego Paciência",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"466","2019-11-01 15:07:32-03","UnB","UB","27933","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Smith, SF",NA,"Raw, A","3403","1980","02",NA,"Brasil","Goiás","Goiás","-50.116667","-15.9","-50.116667","-15.9",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Córrego Paciência",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"467","2019-11-01 15:07:32-03","UnB","UB","27934","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Lourteig, A",NA,"Pires, JM","9311","1963","04","24","Brasil","Distrito Federal","Sobradinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Zona do Calcáreo",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"468","2019-11-01 15:07:32-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Lourteig, A","1968","Irwin, HS; Souza, R; Santos, RR","12081","1966","01","28","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"900","900",NA,NA,"Herb 1m. Corolla pale pink; Cerrado","Dicotyledoneae",NA,NA,NA,"Ca. 25km E of Brasília",NA,"Southern America",NA,"70570","auto",NA,NA,NA,NA,NA
"469","2019-11-01 15:07:32-03","UnB","UB","192521","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Lourteig, A","1956","Brade, AC; Altamiro; Duarte, AP","18466","1946","05","28","Brasil","Espírito Santo","Itaguaçu","-40.855598449707","-19.8019008636475",NA,NA,NA,NA,NA,NA,"Flor rosea","Dicotyledoneae",NA,NA,NA,"Jatiboca",NA,"Southern America",NA,"26990","auto",NA,NA,NA,NA,NA
"470","2019-11-01 15:07:32-03","UnB","UB","192532","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Fiaschi, P","2010","Lima, JI","RB69977","1949","01","20","Brasil","São Paulo","Itapetininga","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"03","24",NA,NA,"Southern America",NA,"40712","auto",NA,NA,NA,NA,NA
"471","2019-11-01 15:07:32-03","UnB","UB","138881","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Lourteig, A","1967","Duarte, AP","6356","1962","02","16","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,NA,"Orla de campo","Dicotyledoneae",NA,NA,NA,"Ponte de Chaves",NA,"Southern America",NA,"23079","auto",NA,NA,NA,NA,NA
"472","2019-11-01 15:07:32-03","UnB","UB","138880","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.",NA,NA,"Pereira, E","1577","1955","05","27","Brasil","Minas Gerais","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"Flores róseas.","Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,"101169","auto",NA,NA,NA,NA,NA
"473","2019-11-01 15:07:32-03","UnB","UB","192534","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Lourteig, A","1961","Pereira, E","2726","1957","03","30","Brasil","Minas Gerais","Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,"Flor roseo-esbranquiçada; Mata","Dicotyledoneae",NA,"03",NA,"Fazenda do Rasgão",NA,"Southern America",NA,"26090","auto",NA,NA,NA,NA,NA
"474","2019-11-01 15:07:32-03","UnB","UB","138877","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Lourteig, A",NA,"Heringer, EP","5463","1956","06","05","Brasil","Minas Gerais","Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,"Cerrado","Dicotyledoneae",NA,NA,NA,"Horto Florestal de Paraopeba",NA,"Southern America",NA,"26090","auto",NA,NA,NA,NA,NA
"475","2019-11-01 15:07:32-03","UnB","UB","192522","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Lourteig, A","1978","Duarte, AP","1563","1948","12","02","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"Planta de flores amarelas","Dicotyledoneae",NA,"03",NA,"Mata do Corcovado",NA,"Southern America",NA,"57442","auto",NA,NA,NA,NA,NA
"476","2019-11-01 15:07:32-03","UnB","UB","192519","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Lourteig, A","1956","Lima, S","401","1938","11",NA,"Brasil","Rio de Janeiro","Santa Maria Madalena","-42.0080986022949","-21.9552993774414",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Bom Jesus",NA,"Southern America",NA,"30526","auto",NA,NA,NA,NA,NA
"477","2019-11-01 15:07:32-03","UnB","UB","138879","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Lourteig, A","1956","Pereira, E","639","1950","11","12","Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,"38539","auto",NA,NA,NA,NA,NA
"478","2019-11-01 15:07:32-03","UnB","UB","192520","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.",NA,NA,"Delforge, H","7975","1916",NA,NA,"Brasil","São Paulo","Guaratinguetá ","-45.189998626709","-22.8099994659424",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,"27040","auto",NA,NA,NA,NA,NA
"479","2020-08-20 14:58:42-03","UFSC","FLOR","50175","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Lourteig, A.",NA,"Pereira, E.","479","1953","10","24","Brasil","Mato Grosso do Sul","Corumbá","-57.65","-19.016667","57º39'W","19º1'S",NA,NA,"FLOR0050175",NA,NA,NA,"Oxalidales",NA,NA,"Bandalta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2020-08-20 20:40:52-03","UFSC","FLOR","52961","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fonseca, M.L.","2000","Mendonça, R.C.; et alii","4043","1999","03","27","Brasil","Tocantins","Pium","-50.119167","-9.965833","50º7'9''W","9º57'57''S","195","195","FLOR0052961",NA,"erva ereta, 0,4m altura. Heliófila. Folhas catáceas, discolores verdes; flor com corola branca com fauce amarelo. Em área desmatada para estrada que na seda dá acesso á ponte da ilha.",NA,"Oxalidales",NA,NA,"Ilha do Bananal. Parque Nacional do Araguaia, ponta da ilha. Base fixa do Projeto Quelônios, margem do Rio Javaés, próximo à Barra do Rio Riozinho. Varjão (campo/cerrado/mata), próximo à lagoa. Ca. 15km (pelo Rio) de Canguçú. Solo arenoso. Relevo plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2020-08-20 20:40:52-03","UFSC","FLOR","57116","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fiaschi, P.","2012","Zappi, D.C.; et alii","1794","2009","03","06","Brasil","Minas Gerais","Santana de Pirapama","-43.795","-18.960556","43º47'42''W","18º57'38''S","670","670","FLOR0057116",NA,"erva ereta, até 80cm, corola creme-rosada com centro amarelo",NA,"Oxalidales",NA,NA,"Serra do Cipó, acesso pela Fazenda Inhame, Povoado de Inhame, margem do Rio Cipó.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2020-08-20 14:58:42-03","UFSC","FLOR","57123","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fiaschi, P.","2012","Fiaschi, P.; Santos, M.F. & Lobão, A.Q.","3811","2012","01","11","Brasil","Rio de Janeiro","Rio de Janeiro","-43.252778","-22.9725","43º15'10''W","22º58'21''S","420","420","FLOR0057123",NA,"erva até ca. 1m de altura, em barranco na beira da estrada, antes do início da trilha. Inflorescências verdes. flores com sépalas verdes a levemente vináceas, corola rosa. Frutos imaturos verde-claros, dorso carpelar às vezes com linh",NA,"Oxalidales","01","11","Parque Nacional da Tijuca. Trilha do Morro Queimado, acesso além da Vista Chinesa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-08-20 14:58:42-03","UFSC","FLOR","58418","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fiaschi, P.","2015","Caxambu, M.G.; et alii","5796","2014","11","20","Brasil","Paraná","Fênix","-51.961111","-23.865278","51º57'40''W","23º51'55''S","299","299","FLOR0058418",NA,"Erva heliófita, ereta, ca. 0,60 m de altura. flores rosas",NA,"Oxalidales","10",NA,"RPPN Vila Rica - Propriedade de Bernard Philippe Marie Philibert de Laguiche.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2020-08-20 14:58:42-03","UFSC","FLOR","63445","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","T.S. Costa","2017","Costa, T.S.; Fiaschi, P.; Vaio, M.","116","2017","02","13","Brasil","Minas Gerais","Santa Rita do Itueto","-41.435","-19.346111","41º26'6''W","19º20'46''S","716","716","FLOR0063445",NA,"Subarbusto ereto com até 50 cm de altura. Folhas discolores. Flores rosáceas com fauce da corola amarela. Frutos globosos. Material tratado com álcool 90%",NA,"Oxalidales","02",NA,"Estrada de terra de São José do Itueto para Santa Rita do Itueto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2020-08-20 14:58:42-03","UFSC","FLOR","63446","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","T.S. Costa","2017","Costa, T.S.; Fiaschi, P.; Vaio, M.","112","2017","02","09","Brasil","Minas Gerais","Jaboticatubas","-43.86","-19.553056","43º51'36''W","19º33'11''S","660","660","FLOR0063446",NA,"Subarbusto ereto com até 40 cm de altura. Folhas discolores. Flores rosáceas com fauce da corola amarela. Frutos globosos. Material tratado com álcool 90%.",NA,"Oxalidales","02",NA,"Rodovia Serra do Cipó-Lagoa Santa, entrada à esq., ca. 12 km de Lagoa Santa (acesso a Taquaraçu de Minas), ca. 3 km.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2020-08-20 14:58:42-03","UFSC","FLOR","64148","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Richetti, E.","2017","Richetti, E.","5","2017","01",NA,"Brasil","Santa Catarina","Campos Novos","-51.571667","-27.300833","51º34'18''W","27º18'3''S",NA,NA,"FLOR0064148","FLOR0064148",NA,NA,"Oxalidales","10","06","Rio de Peixe jusante Rio Leão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2020-08-20 14:58:42-03","UFSC","FLOR","64238","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Costa-Lima, J.L.","2016","Barbosa-Silva, R.G.; Paula, L.F.A. de; Forzza, R.C.; Mauad, L.P.","508","2016","05","19","Brasil","Rio de Janeiro","Campos dos Goytacazes","-41.457222","-21.788333","41º27'26''W","21º47'18''S","137","137","FLOR0064238","FLOR0064238","Erva, cerca de 40cm, cálice verde, corola rosa, estames amarelos.",NA,"Oxalidales","05","22","Morro do Itaoca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2020-08-20 14:58:42-03","UFSC","FLOR","68156","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fiaschi, P.","2020","Logan, F.","s.n.","2017","11","04","Brasil","Minas Gerais","Bambuí","-46.069722","-20.349167","46º4'11''W","20º20'57''S",NA,NA,"FLOR0068156",NA,"Herbácea, flores pequenas e rosadas, dispostas em pequenas inflorescências. Não foi observada emissão de odor floral. Em local ensolarado, no lado que vai de encontro ao rio. Duplicata de BHZB 12087",NA,"Oxalidales","01","29","À beira da estrada que liga a ponte ao alojamento.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2020-08-20 14:58:42-03","UFSC","FLOR","68157","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fiaschi, P.","2020","Rezende, S.G.; Mendes, M.S.; Neves, G.S.","4361","2010","03","28","Brasil","Minas Gerais","Rio Acima","-43.842778","-20.130556","43º50'34''W","20º7'50''S","1000","1000","FLOR0068157",NA,"Arbusto. Mata Atlântica, Floresta Estacional Baixo-montana. Doação Sete Soluções. BHCB 148778. Duplicata de BHZB 8406",NA,"Oxalidales","01","29","Rio do Peixe, Bacia do Córrego Procópio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2020-08-20 14:58:42-03","UFSC","FLOR","65313","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Cabral, F.S.","2018","Costa, G.; Silva, T.T.; Pereira, R.","2832","2017","09","27","Brasil","Bahia","Laje","-39.4249992370605","-13.1822004318237",NA,NA,NA,NA,"FLOR0065313","FLOR0065313","Erva, flores com pétalas brancas e base amarela, frutos verdes",NA,"Oxalidales","08","09","Fazenda Sete Voltas.",NA,NA,NA,"32928","auto",NA,NA,NA,NA,NA
"491","2020-08-20 14:58:42-03","UFSC","FLOR","52135","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.",NA,NA,"Pires, J.M.; Silva, N.T. & Souza, R.","9311","1963","04","24","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"FLOR0052135",NA,"corola branca, em parte avermelhada, 0,4 a 0,6m altura",NA,"Oxalidales",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"492","2020-08-20 14:58:42-03","UFSC","FLOR","50180","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.",NA,NA,"Pereira, E.","1577","1955","05","27","Brasil","Minas Gerais","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"FLOR0050180",NA,"flor rósea",NA,"Oxalidales",NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"493","2020-08-20 20:40:52-03","UFSC","FLOR","28366","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Hatschbach, G.","1997","Odia, E.V.; Cruz, J.M.","42","1996","11","08","Brasil","Paraná","Doutor Ulysses","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,"FLOR0028366",NA,"erva, flor rosada, 0,7m altura",NA,"Oxalidales",NA,NA,"Rio do Turvo.",NA,NA,NA,"32237","auto",NA,NA,NA,NA,NA
"494","2020-08-20 14:58:42-03","UFSC","FLOR","52148","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fiaschi, P.","2013","Cruz, J. da; et alii","62","1987","12","14","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FLOR0052148",NA,"herbácea, flor rosa, 0,5m altura",NA,"Oxalidales","09",NA,"Fazenda Nossa Senhora Aparecida - RioTibagi.",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"495","2020-08-20 14:58:42-03","UFSC","FLOR","52149","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fiaschi, P.","2013","Vieira, A.O.S.; et alii","202","1987","09","28","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FLOR0052149",NA,"herbácea, flor roxas, 5m altura",NA,"Oxalidales","09",NA,"Foz Remansinho Rio Tibagi.",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"496","2020-08-20 20:40:52-03","UFSC","FLOR","50172","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Lourteig, A.","1956","Pereira, E.","639","1950","11","18","Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"FLOR0050172",NA,NA,NA,"Oxalidales",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA
"497","2020-08-20 20:40:52-03","UFSC","FLOR","26183","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Lourteig, A.","1981","Reitz, R.; Klein, R.M.","14363","1962","12","21","Brasil","Santa Catarina","Capinzal","-51.6119003295898","-27.343599319458",NA,NA,"500","500","FLOR0026183",NA,"flor rosa",NA,"Oxalidales",NA,NA,NA,NA,NA,NA,"19949","auto",NA,NA,NA,NA,NA
"498","2020-08-20 20:40:52-03","UFSC","FLOR","5263","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Lourteig, A.","1981","Reitz, R.; Klein, R.M.","16390","1963","12","28","Brasil","Santa Catarina","Catanduvas","-51.6617012023926","-27.0706005096436",NA,NA,"900","900","FLOR0005263",NA,"erva, flor rósea",NA,"Oxalidales",NA,NA,NA,NA,NA,NA,"16067","auto",NA,NA,NA,NA,NA
"499","2020-08-20 20:40:52-03","UFSC","FLOR","26240","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Lourteig, A.","1980","Klein, R.M.; Reitz, R.","3751","1956","09","21","Brasil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"100","100","FLOR0026240",NA,"erva, flor roxa",NA,"Oxalidales",NA,NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA
"500","2020-08-20 20:40:52-03","UFSC","FLOR","24152","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Lourteig, A.","1980","Bresolin, A.","s.n.",NA,NA,NA,"Brasil","Santa Catarina","Imaruí","-48.8199996948242","-28.3414001464844",NA,NA,"50","50","FLOR0024152",NA,"flor branca",NA,"Oxalidales",NA,NA,"Alto Rio D#?#Una.",NA,NA,NA,"29971","auto",NA,NA,NA,NA,NA
"501","2020-08-20 14:58:42-03","UFSC","FLOR","62789","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fiaschi, P.","2017","Mello, A.S.; Daltrini, C.; Aguiar, T.","290","2009","06","23","Brasil","Santa Catarina","Itapema","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,"FLOR0062789","FLOR0062789","herbácea",NA,"Oxalidales","09","15","Trilha so restaurante Indaiá, Local de diagnóstico para criação de Unidade de Conservação.",NA,NA,NA,"9090","auto",NA,NA,NA,NA,NA
"502","2021-03-04 15:43:35-03","IF","SPSF","20754","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides var. bracystachya",NA,NA,NA,"G. Hatschbach","65020","1996","04","18","Brasil","MG","Monte Azul","-42.874698638916","-15.1549997329712",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo rupestre, mata de altitude&nf;;","Magnoliophyta","Geraniales",NA,NA,"serra do Espinhaço",NA,"América do Sul",NA,"41110","auto","Magnoliopsida",NA,NA,NA,"var. bracystachya"
"503","2021-03-04 15:43:35-03","IF","SPSF","45095","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","P.Fiaschi","2010","V.C.Souza & G.O.Romão & C.D.N.Rodirgues & A.P.T.Dantas","32099","2006","02","16","Brasil","SP","Apiaí","-48.8400001525879","-24.5",NA,NA,NA,NA,NA,NA,"COLETA: Floresta Ombrófila Densa Mista&nf;Herbácea 40cm altura; flores róseas.; GEOGRAFIA: Borda de mata&nf;EX-ESA;","Magnoliophyta","Geraniales","11","30","Estrada sentido Apiaí, a 15km de Bom Sucesso de Itararé",NA,"América do Sul",NA,"37738","auto","Magnoliopsida",NA,NA,NA,NA
"504","2021-03-04 15:43:35-03","IF","SPSF","41709","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","J.A.Pastore","2009","C. de Moura & L.C.Liborio","311","2009","06","23","Brasil","SP","Itanhaém","-47.001944","-24.341944",NA,NA,NA,NA,NA,NA,"COLETA: Em afloramento rochoso.&nf;Herbácea; flores cor rosa e centro amarelo..; GEOGRAFIA: região do Portal da Juréia, mirante.;","Magnoliophyta","Geraniales","07","28","Serra do Guaraú",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"505","2021-03-04 15:43:35-03","IF","SPSF","41136","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","J.A.Pastore","2009","C.R.Lima & J.B.Baitello & R.Cielo-Filho","135","2008","11","25","Brasil","SP","Itapeva","-49.068056","-24.080833",NA,NA,"750","750",NA,NA,"COLETA: Herbácea, flores róseas.; GEOGRAFIA: trilha do rio Pirituba.;","Magnoliophyta","Geraniales","12","28","Estação Ecológica",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"506","2021-03-04 15:43:35-03","IF","SPSF","48351","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","(Coll.)",NA,NA,"C. Delfini & J. Rigon & D.C. Diaz & D.B. Oliveira & V.C.Souza & R.R.Rodrigues & J.Y.Tamashiro & N.M.Ivanauskas","976","2013","04","02","Brasil","SP","Tapiraí","-47.921944","-24.265",NA,NA,"29","29",NA,NA,"COLETA: Erva com aprox. 80cm de altura, flores rosadas, base da corola amarela.; GEOGRAFIA: Trilha da Igrejinha.&nf;Floresta Ombrófila Densa bem conservada.;","Magnoliophyta","Geraniales",NA,NA,"UHE Serraria",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"507","2021-03-04 15:43:35-03","IF","SPSF","27792","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides var. bracystachya",NA,NA,NA,"G. Hatschbach","68640","1998","10","18","Brasil","BA","Canavieiras","-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Geraniales",NA,NA,"restinga",NA,"América do Sul",NA,"48203","auto","Magnoliopsida",NA,NA,NA,"var. bracystachya"
"508","2021-02-08 12:44:28-03","UFRGS","ICN","087606","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.","Grigoletto, D","2013","Brack, P","1762",NA,NA,NA,"Brasil","RS","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"01","17","Parque do Turvo",NA,"América do Sul",NA,"14404","auto",NA,NA,NA,NA,NA
"509","2021-02-08 12:44:28-03","UFRGS","ICN","040715","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.","Fiaschi, P",NA,"Fleig, M","839","1977","11","14","Brasil","RS","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,"Parque do Turvo",NA,"América do Sul",NA,"14404","auto",NA,NA,NA,NA,NA
"510","2021-02-08 12:44:28-03","UFRGS","ICN","035756","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.","Fiaschi, P","2013","Abruzzi, ML","222","1977","11","14","Brasil","RS","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,NA,NA,"Flores cor de rosa.; Interior de mato.","Dicotyledon",NA,"07",NA,"Parque do Turvo",NA,"América do Sul",NA,"14404","auto",NA,NA,NA,NA,NA
"511","2021-02-08 12:44:28-03","UFRGS","ICN","106826","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.","A. Lourteig.",NA,"Hagelund, K","11270","1977","03","17","Brasil","RS","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,NA,NA,"doação do Herbário Karner Hagelund","Dicotyledon",NA,NA,NA,"Parque Florestal de Turvo",NA,"América do Sul",NA,"14404","auto",NA,NA,NA,NA,NA
