"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"560","2020-09-22 13:48:58-03","USP","SPFW","1075","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","obovata","Eugenia obovata","O.Berg","C.D.Legrand 1963","Reitz ;Klein","1956","09","06","Brasil","Santa Catarina","Palhoça",NA,"-48.6678009033203","-27.645299911499",NA,NA,"300","300",NA,NA,NA,NA,NA,"3635",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA,NA
"561","2020-11-04 17:29:57-03","UEM","HUEM","13799","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Sobral, M","Lucas, EJ; J.M. de Silva; Sakuragui, CM; I.S. de Silva","2003","10","26","Brasil","Paraná","Paranaguá","Trilha para tore prata, Mata atlântica de encosta alterada.","-48.9","-25.333333","-48.9","-25.333333","900","900","tree to 10m, trunk somewhat twisted; DNA","HUEM000008344","HUEM000008344",NA,NA,"125",NA,NA,NA,NA,NA,"2009","08","01",NA,NA,NA,NA,NA
"562","2016-08-23 10:59:56-03","NHMLondon","NHM-LONDON-BOT","BM000799566","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"F. Sellow",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/c88a37432ba7b97b95a5b25b3223feae3bb74eb4/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"s.n.",NA,NA,"Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4991660"
"563","2016-08-23 11:00:02-03","NHMLondon","NHM-LONDON-BOT","BM000799583","S","Plantae","Myrtaceae","Stenocalyx","alagoensis","Stenocalyx alagoensis","O.Berg",NA,"George Gardner; b.1812; d.1849; Gardner","1838","04",NA,"Brasil","Alagoas",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/bfa3c99968f052988d65b357def1d4155420ea06/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"1290",NA,NA,"Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4991886"
"564","2020-11-12 17:01:51-03","UEL","FUEL","9768","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Sobral, M","Britez, RM; Souza, WS","1986","07","12","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"FUEL009215",NA,"Tracheophyta","Myrtales","784",NA,NA,NA,"24916","auto","2002",NA,NA,NA,NA,NA,NA,NA
"565","2020-11-12 17:01:51-03","UEL","FUEL","9590","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Britez, RM","1987","11","07","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"FUEL010738",NA,"Tracheophyta","Myrtales","1817",NA,NA,NA,"24916","auto","2018","02","23",NA,NA,NA,NA,NA
"566","2019-11-01 15:05:33-03","UnB","UB","174309","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Kawasaki, ML","Guaratini, MTG; Galvão, JC; Belinello, R","1996","11","07","Brasil","São Paulo","Campinas","Reserva Municipal de Santa Genebra.","-47.109167","-22.829167","-47.109167","-22.829167",NA,NA,"Arvoreta com 10 m de altura, frutos imaturos verdes.",NA,NA,"Dicotyledoneae",NA,"211","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2019-11-01 15:05:33-03","UnB","UB","130303","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg",NA,"Sobral, M","1992","07",NA,"Brasil","São Paulo","Peruíbe","Reserva Ecológica da Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Flores brancas.; Arvoreta 5m.; Interior de mata",NA,NA,"Dicotyledoneae",NA,"7464","Southern America",NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA
"568","2019-11-01 15:05:33-03","UnB","UB","130300","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Kawasaki, ML","Kirizawa, M","1977","09","29","Brasil","São Paulo","São Paulo","Nativa no Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Flores brancas.; Árvore 8,5m.",NA,NA,"Dicotyledoneae",NA,"290","Southern America",NA,NA,"53584","auto","2000",NA,NA,NA,NA,NA,NA,NA
"569","2019-11-01 15:05:33-03","UnB","UB","186379","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Sobral, M","Pinheiro, RS","1967","10","14","Brasil","Bahia","Itajú do Colônia","Rod. Palmira/Itajú","-40.212222","-15.240278","-40.212222","-15.240278",NA,NA,"SP 271523&nf;CEPEC 3228; Árvore 8m alt., flores brancas.; Plantação de capim.",NA,NA,"Dicotyledoneae",NA,"283","Southern America",NA,NA,NA,NA,"2004","01","01",NA,NA,NA,NA,NA
"570","2019-11-01 15:05:33-03","UnB","UB","142790","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Proença, CEB; Miranda, TD","Lopes, MMM; Amorim, A; Sant'Ana, SC; Gomes, L; Carvalho, G","2006","06","17","Brasil","Bahia","Porto Seguro","Estrada Eunápolis a Porto Seguro. RPPN Estação Veracruz","-39.202222","-16.419167","-39.202222","-16.419167",NA,NA,"Folhas discolors. Cálice verde. Corola branca.; Árvore 6m.; Floresta ombrófila densa sobre tabuleiro",NA,NA,"Dicotyledoneae",NA,"912","Southern America",NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA
"571","2019-11-01 15:05:33-03","UnB","UB","174310","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg",NA,"Santos, K","1996","09","20","Brasil","São Paulo","Campinas","Sub-distrito de Sousas.","-46.932778","-22.836944","-46.932778","-22.836944",NA,NA,"Árvore, 7 m de altura, PAP 44 cm, flores brancas.; Floresta estacional semidecidual. Interior de mata.",NA,NA,"Dicotyledoneae",NA,"42","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2019-11-01 15:05:33-03","UnB","UB","199063","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Faria, JEQ","Faria, JEQ; Staggemeier, VG","2012","11","06","Brasil","Rio de Janeiro","Armação dos Búzios","Picada do Búzios Bauen Club para a praia de José Gonçalves","-41.948889","-22.811944","-41.948889","-22.811944","66","66","Árvore ca. 4,5 m de altura, caule liso soltando placas de ritidoma, flores passadas verdes; Restinga baixa em encosta",NA,NA,"Dicotyledoneae",NA,"3000","Southern America",NA,NA,NA,NA,"2012","11",NA,NA,NA,NA,NA,NA
"573","2019-11-01 15:05:33-03","UnB","UB","216049","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Faria, JEQ","Faria, JEQ; Vasconcelos, TNC; Lucas, EJ","2014","10","30","Brasil","Bahia","Una","Estrada entrando à esquerda entre Olivença e Una","-39.030556","-15.2175","-39.030556","-15.2175","38","38","Foto, silica, alcool; Árvore ca. 3.5 m de altura. Frutos imaturos verdes.; Floresta ombrófila densa",NA,NA,"Dicotyledoneae",NA,"4224","Southern America",NA,NA,NA,NA,"2014","10",NA,NA,NA,NA,NA,NA
"574","2019-11-01 15:05:33-03","UnB","UB","130302","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Sobral, M","Hatschbach, G","1990","10","30","Brasil","Paraná ","Bocaiúva do Sul","Serra São Miguel, Rodovia para o Parque Estadual das Lauráceas","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Frutos levemente avermelhados.; Árvore 5m.; Mata pluvial",NA,NA,"Dicotyledoneae",NA,"54802","Southern America",NA,NA,"61623","auto","2005",NA,NA,NA,NA,NA,NA,NA
"575","2019-11-01 15:05:33-03","UnB","UB","130301","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Kawasaki, ML","Kuhlmann, M","1955","11","13","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Flores brancas.; Árvore.; Mata",NA,NA,"Dicotyledoneae",NA,"2731","Southern America",NA,NA,"53584","auto","1999",NA,NA,NA,NA,NA,NA,NA
"576","2019-11-01 15:05:33-03","UnB","UB","183224","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Proença, CEB","Landim, M; Santos, E; Moura, D; Vicente, A","1995","04","07","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,"Árvore com ca. 4.5m de altura. Frutos imaturos verdes de maduros vinho-escuro; Mata atlântica (campo próximo à borda mata)",NA,NA,"Dicotyledoneae",NA,"283","Southern America",NA,NA,"26417","auto","2012",NA,NA,NA,NA,NA,NA,NA
"577","2019-11-01 15:05:33-03","UnB","UB","183225","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Proença, CEB","Landim, M; Santos, E; Vicente, A","1995","05","03","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto. Área do lado direito da estrada para o Crasto","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,"Árvore com ca. 4m de altura. Frutos imaturos verdes e em vários estágios de maturação (maduros, pretos); Mata atlântica (borda da mata em encosta",NA,NA,"Dicotyledoneae",NA,"351","Southern America",NA,NA,"26417","auto","2012",NA,NA,NA,NA,NA,NA,NA
"578","2019-10-03 10:04:09-03","UFSCar","SORO","7443","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aff. excelsa","Eugenia aff. excelsa","O.Berg","F.F. Mazine","Lucas, E.J.; Mazine, F.F.; Brummitt, N.A.; Caliari, C.P.; Flores, T.B.; Jennings, L.V.S.; Souza, R.P.M.; Souza, V.C.; Lima, M.T.G.","2006","11","20","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, trilha suspensa. Floresta ombrófila densa alto-montana, na beira da estrada.",NA,"-22.458611","42°59'86W","22°27'31S","1131","1131","Árvore de c. 6m de altura, tronco ramificado desde a base, botões verdes, flores alvas.",NA,NA,NA,NA,"589",NA,NA,NA,NA,NA,"2007","10",NA,NA,NA,NA,NA,NA
"579","2019-10-03 10:04:10-03","UFSCar","SORO","1069","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cf. excelsa","Eugenia cf. excelsa","O.Berg","F.F. Mazine",NA,"1989","10","27","Brasil","São Paulo","Cananéia","Ilha do Cardoso Morro Três Irmãos","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"árvore ca. 15m alt., flores perfumadas brancas",NA,NA,NA,NA,"1759",NA,NA,NA,"37574","auto","2013","05","21",NA,NA,NA,NA,NA
"580","2019-10-03 10:04:11-03","UFSCar","SORO","6589","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","R.J.F. Garcia",NA,"1992","10","01","Brasil","São Paulo","São Paulo","Parque Santo Dias; borda da mata, próxima ao portão 3.","-46.7725","-23.663056","46°46'21W","23°39'47S",NA,NA,"Árvore, 4m alt., DAP 20cm, casca rugosa, com filodendros, folhas aromáticas; flores brancas abundantes. Mesmo exemplar de Garcia 170 e 224.",NA,NA,NA,NA,"194",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"581","2019-10-03 10:04:11-03","UFSCar","SORO","6607","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","D.F. Lima",NA,"2017","02","17","Brasil","Paraná","Antonina","Ponta da Pita, Chácara Cachoeira","-48.695639","-25.463","48°41'44.3W","25°27'46.8S",NA,NA,"Árvore ca. 5m de altura, frutos arredondados pretos, pendentes nos ramos. Nome comum: ameixa-preta.",NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,"2017","03",NA,NA,NA,NA,NA,NA
"582","2019-10-03 10:04:11-03","UFSCar","SORO","6648","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","A. Giaretta",NA,"1941","11","13","Brasil","São Paulo","São Paulo","Cidade Jardim.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto de capoeira.",NA,NA,NA,NA,"838",NA,NA,NA,"53584","auto","2016","06",NA,NA,NA,NA,NA,NA
"583","2019-10-03 10:04:11-03","UFSCar","SORO","3846","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,NA,"2007","10","18","Brasil","São Paulo","Ubatuba","IAC, Estação Experimental (Horto), trilha do rio Ipriranguinha; Floresta Ombrófila Densa; 3m de altitude.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Árvore ca. 8m alt.; Frutos imaturos",NA,NA,NA,NA,"4484",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"584","2019-10-03 10:04:11-03","UFSCar","SORO","6622","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","A. Giaretta",NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Morumbi, Bosque.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arvoreta 4.0m alt. Botões alvos, frutos alvos róseos.",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","2016","06",NA,NA,NA,NA,NA,NA
"585","2019-12-05 14:48:38-03","UFSCar","SORO","7823","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","V.A.S. Teixeira, R.J.F. Garcia","De Sordi, S.J.; Garcia, R.J.F.; Gagliotti, A.L.","2003","10","30","Brasil","São Paulo","São Paulo","Parque Nabuco. Bosque.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore, 8m alt., 20 cm DAP; flores creme.",NA,NA,NA,NA,"19",NA,NA,NA,"53584","auto","2004","04","16",NA,NA,NA,NA,NA
"586","2019-10-03 10:04:11-03","UFSCar","SORO","6658","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","K. Coutinho","Santos, M.F.; Monteiro, D.; Paixão, J.L.; Daneu, L. & Leitman, P.","2011","11","26","Brasil","Bahia","Arataca","Parque Nacional da Serra das Lontras. Na trilha paralela entre a Trilha do Mormaço e a Trilha do Caçador. No sub-bosque.","-39.4143981933594","-15.2632999420166",NA,NA,NA,NA,"Árvore, 8m alt. Ramo cinéreo. Pedicelo verde, hipanto vináceo-esverdeado. Fruto imaturo verde.",NA,NA,NA,NA,"758",NA,NA,NA,"19859","auto","2017",NA,NA,NA,NA,NA,NA,NA
"587","2019-05-06 12:00:59-03","UFU","HUFU","51015","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Sobral, M.","Hatschbach, G.; Hatschbach, M. & Silva, J.M.","1998","10","13","Brasil","Bahia","Valença","Bom Jardim","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,"Árvore, ca. 5 m. Flor alva.; Floresta atlântica da planicie litorânea.","HUFU00017185",NA,NA,NA,"68503",NA,NA,NA,"43634","auto","2005",NA,NA,NA,NA,NA,NA,NA
"588","2020-08-20 20:40:26-03","UFSC","FLOR","3460","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Klein, R.M.","1968","10","16","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"480","480","arvoreta, flor branca, 6m altura. Frequente no topo.","FLOR0003460",NA,NA,"Myrtales","7892",NA,NA,NA,"27000","auto","2011",NA,NA,NA,NA,NA,NA,NA
"589","2020-08-20 20:40:26-03","UFSC","FLOR","1663","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Legrand, C.D.","Klein, R.M.; Bresolin, A.","1968","11","20","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"490","490","arvoreta, Fruto Maduro, roxo-escuro, 5m altura","FLOR0001663",NA,NA,"Myrtales","7978",NA,NA,NA,"27000","auto","2011",NA,NA,NA,NA,NA,NA,NA
"590","2020-08-20 20:40:26-03","UFSC","FLOR","3459","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Klein, R.M.","1968","09","10","Brasil","Santa Catarina","Florianópolis","Morro da Costa da Lagoa Conceição, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"490","490","arvoreta, flor branca, 4m altura","FLOR0003459",NA,NA,"Myrtales","7911",NA,NA,NA,"27000","auto","2011",NA,NA,NA,NA,NA,NA,NA
"591","2020-08-20 20:40:26-03","UFSC","FLOR","3514","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Klein, R.M.; Bresolin, A.","1969","10","14","Brasil","Santa Catarina","Florianópolis","Morro da Quebrada, Taoera, Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","arvoreta com folhas novas vermelha, flor branca, 5m altura. abundante no topo.","FLOR0003514",NA,NA,"Myrtales","8354",NA,NA,NA,"27000","auto","2011",NA,NA,NA,NA,NA,NA,NA
"592","2020-08-20 20:40:26-03","UFSC","FLOR","1246","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Klein, R.M.; Bresolin, A.","1967","07","27","Brasil","Santa Catarina","Florianópolis","Morro da Quebrada, Tapera, Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","arvoreta, 6m altura","FLOR0001246",NA,NA,"Myrtales","7530",NA,NA,NA,"27000","auto","2011",NA,NA,NA,NA,NA,NA,NA
"593","2020-08-20 20:40:26-03","UFSC","FLOR","1254","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Klein, R.M.","1968","08","08","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","arvoreta, flor branca, 6m altura","FLOR0001254",NA,NA,"Myrtales","7858",NA,NA,NA,"27000","auto","2011",NA,NA,NA,NA,NA,NA,NA
"594","2020-08-20 20:40:26-03","UFSC","FLOR","897","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Reitz, R.; Klein, R.M.","1956","09","21","Brasil","Santa Catarina","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,"100","100","árvore, flor branca, 10m altura","FLOR0000897",NA,NA,"Myrtales","3748",NA,NA,NA,"18533","auto","2011",NA,NA,NA,NA,NA,NA,NA
"595","2020-08-20 20:40:26-03","UFSC","FLOR","890","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Reitz, R.; Klein, R.M.","1956","10","12","Brasil","Santa Catarina","Ibirama","Nova Bremen.","-49.5177993774414","-27.0569000244141",NA,NA,"150","150","arvoreta, flor branca, 4m altura","FLOR0000890",NA,NA,"Myrtales","3829",NA,NA,NA,"18533","auto","2011",NA,NA,NA,NA,NA,NA,NA
"596","2020-08-20 20:40:26-03","UFSC","FLOR","2374","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Klein, R.M.; Souza Sobrinho, R.J. de","1972","12","13","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"400","400","arvoreta, Fruto Maduro, roxo-escuro, 6m altura","FLOR0002374",NA,NA,"Myrtales","10516",NA,NA,NA,"23385","auto","2011",NA,NA,NA,NA,NA,NA,NA
"597","2020-08-20 14:58:16-03","UFSC","FLOR","6712","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Mazine, F.F.","Hoehne, F.C.","1917","09",NA,"Brasil","São Paulo","São Paulo","Butantan.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore, flor alva Habitat: Mata","FLOR0006712","FLOR0006712",NA,"Myrtales","s.n.",NA,NA,NA,"53584","auto","2020","05","06",NA,NA,NA,NA,NA
"598","2020-08-20 14:58:16-03","UFSC","FLOR","30939","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","obovata","Eugenia obovata","O.Berg",NA,"Britez, R.M.","1987","11","07","Brasil","Paraná","Paranaguá","Morro Bento Alves, Ilha do Mel.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"árvore, flor alva, 7m altura. tronco escuro, rugoso.","FLOR0030939",NA,NA,"Myrtales","1817",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"599","2021-03-04 15:45:22-03","IF","SPSF","14772","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Osny T. Aguiar","G. Hatschbach & O.Guimaraes","1968","07","10","Brasil","PR","Paranaguá","Rio Saquarema","-48.5092010498047","-25.5200004577637",NA,NA,"200","200","COLETA: XLS: SPSFAntigo10&nf;Árvore 12m de altura;; GEOGRAFIA: Mata pluvial, encosta de morro.;",NA,NA,"Magnoliophyta","Myrtales","19465","América do Sul",NA,NA,"24916","auto","2017","10","18","Magnoliopsida",NA,NA,NA,NA
"600","2021-03-04 15:45:22-03","IF","SPSF","24437","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Osny T. Aguiar","D.Sampaio","1999","01","06","Brasil","SP","Iguape","E.Ecol.Chauás","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 6m, botões creme e flores alvas.; GEOGRAFIA: Floresta ombrofila densa;",NA,NA,"Magnoliophyta","Myrtales","49","América do Sul",NA,NA,"55628","auto","2017","09","05","Magnoliopsida",NA,NA,NA,NA
"601","2021-03-04 15:45:22-03","IF","SPSF","36811","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Osny T. Aguiar","G. Hatschbach & M.Hatschbach & J.M.Silva","1998","10","13","Brasil","BA","Valença","Bom Jardim","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo&nf;Árvore 5m, flor alva.; GEOGRAFIA: Floresta Atlântica da Planície litorânea;",NA,NA,"Magnoliophyta","Myrtales","68503","América do Sul",NA,NA,"43634","auto","2017","09","05","Magnoliopsida",NA,NA,NA,NA
"602","2021-03-04 15:45:22-03","IF","SPSF","45519","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Osny T. Aguiar","R.M.Britez","1987","11","07","Brasil","PR","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"COLETA: Floresta Pluvial&nf;Árvore 7m de altura, tronco escuro e rugoso, flores brancas.; GEOGRAFIA: Morro Bento Alves.&nf;EX-FUEL;",NA,NA,"Magnoliophyta","Myrtales","1817","América do Sul",NA,NA,"24916","auto","2017","10","16","Magnoliopsida",NA,NA,NA,NA
"603","2021-03-04 15:45:22-03","IF","SPSF","24351","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","M.L.Kawasaki","S.J.Gomes da Silva et al.","1990","09","21","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore do interior da mata ca. 15,0m alt, DAP ca. 30m, sépalas, filetes e estiletes alvos.; GEOGRAFIA: Mata de encosta, trilha para a Figueira Grande.;",NA,NA,"Magnoliophyta","Myrtales","58","América do Sul",NA,NA,"55628","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"604","2021-03-04 15:45:22-03","IF","SPSF","24350","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","O.T. Aguiar","M.C.H.Mamede","1990","09","20","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,"Magnoliophyta","Myrtales","339","América do Sul",NA,NA,"55628","auto","2016","07","08","Magnoliopsida",NA,NA,NA,NA
"605","2021-03-04 15:45:22-03","IF","SPSF","24342","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","M.L.Kawasaki","I.Cordeiro et al.","1995","12","10","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta ca. 4m alt, calice creme, pétalas alvas.; GEOGRAFIA: Mata de encosta junto ao rio verde, trilha da figueira.;",NA,NA,"Magnoliophyta","Myrtales","1597","América do Sul",NA,NA,"55628","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
