"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","infraspecificEpithet","verbatimLongitude","verbatimLatitude","previousCatalogNumber","fieldNumber","individualCount","typeStatus"
"354","2020-09-12 05:00:02-03","US","US","2433896","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"E. Pereira","7685",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","Guarapuava","Rio Campo Real.","-51.4580993652344","-25.395299911499",NA,NA,"US01878938","US01878938_01 US01878938_02","A. St.-Hil. & Moq.",NA,NA,NA,"53832","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"355","2020-09-12 05:00:02-03","US","US","3341687","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"S. A. Renvoize, M. Wilmot-Dear & F. Zuloaga","2888","1978","10","3","South America","Argentina","Entre Rios",NA,"Concordia. Salto Grande, R. Uruguay. Casa de Piedra.",NA,NA,NA,NA,"US03334061","US03334061_01","A. St.-Hil. & Moq.","15",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"356","2020-09-12 05:00:02-03","US","US","2617557","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"L. Dombrowski & Y. S. Kuniyoshi","2426",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","Palmeira","Rio das Pombas","-50.0064010620117","-25.4293994903564",NA,NA,"US01878928","US01878928_01 US01878928_02","A. St.-Hil. & Moq.",NA,NA,NA,"35166","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"357","2020-09-12 05:00:02-03","US","US","2266549","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"L. Smith & R. Reitz","9018",NA,NA,NA,"South America - Neotropics","Brazil","Santa Catarina","Caçador","17km. Fazenda Carneiros, north of Caçador","-51.0149993896484","-26.7752990722656",NA,NA,"US01878968","US01878968_01 US01878968_02","A. St.-Hil. & Moq.","950","1100",NA,"38516","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"358","2020-09-12 05:00:02-03","US","US","2518897","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"L. Dombrowski & Y. S. Kuniyoshi","2072",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","Curitiba","Umbará","-49.2731018066406","-25.4277992248535",NA,NA,"US01878933","US01878933_01 US01878933_02","A. St.-Hil. & Moq.",NA,NA,NA,"25180","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"359","2020-09-12 05:00:02-03","US","US","2561850","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"R. M. Klein","3614",NA,NA,NA,"South America - Neotropics","Brazil","Santa Catarina","Matos Costa",NA,"-51.1483001708984","-26.4731006622314",NA,NA,"US01878958","US01878958_01 US01878958_02","A. St.-Hil. & Moq.","1200",NA,NA,"17656","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"360","2020-09-12 05:00:02-03","US","US","3118662","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"R. Wasum & et al.","s.n.",NA,NA,NA,"South America - Neotropics","Brazil","Rio Grande do Sul","Cachoeira do Sul",NA,"-52.8939018249512","-30.0391998291016",NA,NA,"US01878973","US01878973_01 US01878973_02","A. St.-Hil. & Moq.",NA,NA,NA,"71201","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"361","2020-09-12 05:00:02-03","US","US","2405090","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"G. Hatschbach","8532",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","Tijucas do Sul","Tabatinga","-49.1988983154297","-25.9281005859375",NA,NA,"US01878940","US01878940_01 US01878940_02","A. St.-Hil. & Moq.",NA,NA,NA,"25228","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"362","2020-09-12 05:00:02-03","US","US","2561849","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"R. Reitz & D. Klein","16454",NA,NA,NA,"South America - Neotropics","Brazil","Santa Catarina","Irani",NA,"-51.9016990661621","-27.0247001647949",NA,NA,"US01878952","US01878952_01 US01878952_02","A. St.-Hil. & Moq.","1000",NA,NA,"13629","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"363","2020-09-12 05:00:02-03","US","US","2561985","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"R. Reitz & D. Klein","14149",NA,NA,NA,"South America - Neotropics","Brazil","Santa Catarina","Santa Cecília","Banhado","-50.4268989562988","-26.9608001708984",NA,NA,"US01878957","US01878957_01 US01878957_02","A. St.-Hil. & Moq.","1100",NA,NA,"37034","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"364","2020-09-12 05:00:02-03","US","US","2561848","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"R. Reitz & D. Klein","16269",NA,NA,NA,"South America - Neotropics","Brazil","Santa Catarina","Lages","Vacas Gordas","-50.326099395752","-27.8160991668701",NA,NA,"US01878955","US01878955_01 US01878955_02","A. St.-Hil. & Moq.","900",NA,NA,"70701","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"365","2020-09-12 05:00:02-03","US","US","1158470","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"C. Osten","5274",NA,NA,NA,"South America","Uruguay","Montevideo",NA,"Dep. Montevideo, Punta Brava.",NA,NA,NA,NA,"US03334073",NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"366","2020-09-12 05:00:02-03","US","US","2744963","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"G. Hatschbach","32752",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","Curitiba","Rio Atuba","-49.2731018066406","-25.4277992248535",NA,NA,"US01878926","US01878926_01 US01878926_02","A. St.-Hil. & Moq.",NA,NA,NA,"25180","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"367","2020-09-12 05:00:02-03","US","US","2427331","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"R. Reitz & D. Klein","12415",NA,NA,NA,"South America - Neotropics","Brazil","Santa Catarina","Porto União","Banhado","-51.0783004760742","-26.2381000518799",NA,NA,"US00702420",NA,"A. St.-Hil. & Moq.","750",NA,NA,"41804","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"368","2020-09-12 05:00:02-03","US","US","2594673","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"R. Reitz & D. Klein","17760",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","Guarapuava","Fazenda 3 Capões","-51.4580993652344","-25.395299911499",NA,NA,"US01878936","US01878936_01 US01878936_02","A. St.-Hil. & Moq.","1000",NA,NA,"53832","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"369","2020-09-12 05:00:02-03","US","US","2101792","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"B. Rambo",NA,"1945","10","10","South America - Neotropics","Brazil","Rio Grande do Sul","Imbé","Morro da Policia p. Porto Alegre","-50.128101348877","-29.9752998352051",NA,NA,"US01878976","US01878976_01 US01878976_02","A. St.-Hil. & Moq.",NA,NA,NA,"11309","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"370","2020-09-12 05:00:02-03","US","US","2266556","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"L. Smith, R. Reitz & O. Sufridini","9556",NA,NA,NA,"South America - Neotropics","Brazil","Santa Catarina","Chapecó","Fazenda Campo São Vicente. West of Campo Erê","-52.6183013916016","-27.096399307251",NA,NA,"US01878966","US01878966_01 US01878966_02","A. St.-Hil. & Moq.","900","1000",NA,"22671","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"371","2020-09-12 05:00:02-03","US","US","2122449","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"T. Pederson","429","1949","9","22","South America","Argentina","Corrientes",NA,"Estancia Santa Teresa, Dep. Mburucuyá.",NA,NA,NA,NA,"US03334067","US03334067_01","A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"372","2020-09-12 05:00:02-03","US","US","2561852","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"R. M. Klein","4416",NA,NA,NA,"South America - Neotropics","Brazil","Santa Catarina","Lages","Passo do Socorro","-50.326099395752","-27.8160991668701",NA,NA,"US01878953","US01878953_01 US01878953_02","A. St.-Hil. & Moq.","900",NA,NA,"70701","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"373","2020-09-02 16:38:19-03","Cenargen","CEN","92094","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","J. F. M. Valls","José Floriano Barêa Pastore","5063","2015","01","08",NA,"Brasil","SC","URUBICI","Campos de Santa Bárbara.","-28.161388","-49.624166","Exsicatas","Doação do Herbário CTBS","CEN00092094","CEN00092094","A.St.-Hil. & Moq.","1690","1690","2015",NA,NA,NA,NA,"01",NA,NA,"-28.161388","-49.624166",NA,NA,"1",NA
"374","2020-09-02 16:38:19-03","Cenargen","CEN","92060","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","J. F. B. Pastore","José Floriano Barêa Pastore","5001","2014","09","10",NA,"Brasil","SC","CURITIBANOS","Área ao lado do CBS01, campus.","-50.584400177002","-27.2828006744385","Exsicatas","Doação do Herbário CTBS - Universidade Federal de Santa Catarina - Curitibanos.","CEN00092060","CEN00092060","A.St.-Hil. & Moq.",NA,NA,"2015","25987","auto",NA,NA,"08",NA,NA,NA,NA,NA,NA,"1",NA
"375","2020-09-02 16:38:19-03","Cenargen","CEN","92131","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","J. F. B. Pastore","José Floriano Barêa Pastore","5137","2015","09","06",NA,"Brasil","SC","CURITIBANOS","Chácara da Sonia Hess em São José","-50.584400177002","-27.2828006744385","Exsicatas","Doação do Herbário CTBS.","CEN00092131","CEN00092131","A.St.-Hil. & Moq.",NA,NA,NA,"25987","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"376","2020-10-15 09:54:01-03","UFPR","EFC","18823","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","DALL AGNOL, R. T.","DALL AGNOL, R. T.","1108","2019","11","01",NA,"Brasil","Paraná","Curitiba","Campo natural (seco) degradado da UFPR - Preá.","-49.237297","-25.446645",NA,"Erva ascendente, flores alvas com mácula amarelada. Campo natural (seco) degradado.","EFC018823",NA,"A.St.-Hil. & Moq.","915","915","2019",NA,NA,NA,NA,"11","01",NA,"-49.237297","-25.446645",NA,NA,NA,NA
"377","2019-12-09 17:30:42-03","UFPR","EFC","10693","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Kozera, C.","Kozera, C.","3499","2009","10","22",NA,"Brasil","Paraná","Araucária","REPAR","-49.3478","-25.5889",NA,"Herbácea 20cm, comum em várzea, 900m s.n.m.","EFC010693",NA,"A.St.-Hil. & Moq.","900","900","2009",NA,NA,NA,NA,"11","11",NA,"-49.3478","-25.5889",NA,NA,NA,NA
"378","2019-12-09 17:30:42-03","UFPR","EFC","10214","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"Kozera, C.","3217","2006","02","14",NA,"Brasil","Paraná","Balsa Nova","Ponte dos Arcos","-49.8071","-25.5527",NA,"Herbácea com flores brancas, campo úmido.","EFC010214",NA,"A.St.-Hil. & Moq.","830","830",NA,NA,NA,NA,NA,NA,NA,NA,"-49.8071","-25.5527",NA,NA,NA,NA
"379","2019-12-09 17:30:42-03","UFPR","EFC","16517","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Souza, I.","Souza, I.","252","2018","04","12",NA,"Brasil","Paraná","Curitiba","Campo Natural do CIFLOMA","-49.2356","-25.4472",NA,"Erva 10 cm, frutos de coloração verde, flores alvas. Estepe Gramíneo-Lenhosa","EFC016517",NA,"A.St.-Hil. & Moq.","913","913","2018",NA,NA,NA,NA,"04","12",NA,"-49.2356","-25.4472",NA,NA,NA,NA
"380","2019-12-09 17:30:42-03","UFPR","EFC","10388","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Hatschbach, G.","Kozera, C.; Kozera, O.P.","2879","2006","01","12",NA,"Brasil","Paraná","Balsa Nova","Ponte dos Arcos","-49.8071","-25.5527",NA,"Herbácea com flores amarelas, campo hidromórfico.","EFC010388",NA,"A.St.-Hil. & Moq.","830","830","2006",NA,NA,NA,NA,"01","01",NA,"-49.8071","-25.5527",NA,NA,NA,NA
"381","2019-11-13 11:29:17-03","USP","SPF","163199","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Grondona, EM","Hoehne, FC","s.n.","1928","10","02",NA,"Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,"SPF00163199",NA,"A.St.-Hil. & Moq.",NA,NA,"1948","46557","auto",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,NA
"382","2019-11-13 11:29:17-03","USP","SPF","13478","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Hoehne, W","Hoehne, W","s.n.","1951","06","18",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SPF00013478",NA,"A.St.-Hil. & Moq.",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2014-04-04 18:28:22-03","PNFM","IRAI","1243","S","Plantae","Magnoliophyta",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Cordeiro, J.","Ristow, R.","268","2009","10","10",NA,"Brasil","Paraná","São José dos Pinhais","Aeroporto Afonso Pena","-49.177611","-25.524",NA,"Herbácea, 10 cm, flor alba, campo limpo seco","IRAI00001243",NA,"A.St.-Hil. & Moq.",NA,NA,"2011",NA,NA,NA,NA,"01","01",NA,"-49.177611","-25.524",NA,NA,NA,NA
"384","2014-04-04 18:28:22-03","PNFM","IRAI","2984","S","Plantae","Magnoliophyta",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Cordeiro, J.; Santos, E.L. dos","Ristow, R.","1025","2010","10","24",NA,"Brasil","Paraná","Ponta Grossa","Lagoa Dourada, Parque Estadual de Vila Velha","-50.051083","-25.241",NA,"Herbácea, 10 cm, flor alba. Campo limpo","IRAI00002984",NA,"A.St.-Hil. & Moq.",NA,NA,"2012",NA,NA,NA,NA,"05",NA,NA,"-50.051083","-25.241",NA,NA,NA,NA
"385","2014-04-04 18:28:22-03","PNFM","IRAI","023","S","Plantae","Magnoliophyta",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Miranda, A.C.L.","Miranda, A.C.L.","019","2007","11","28",NA,"Brasil","Paraná","Curitiba","Jardim Botânico Municipal","-49.236639","-25.4425",NA,"Erva, flor creme esverdeada, campo limpo seco","IRAI00000023",NA,"A.St.-Hil. & Moq.",NA,NA,"2007",NA,NA,NA,NA,"01","01",NA,"-49.236639","-25.4425",NA,NA,NA,NA
"386","2014-04-04 18:28:22-03","PNFM","IRAI","5474","S","Plantae","Magnoliophyta",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Ristow, R.","Ristow, R.","2156","2012","01","18",NA,"Brasil","Paraná","Colombo","Posto de Saúde","-49.12825","-25.377278",NA,"Herbácea, 15 cm, flor alba","IRAI00005474",NA,"A.St.-Hil. & Moq.","915","915","2012",NA,NA,NA,NA,"01","18",NA,"-49.12825","-25.377278",NA,NA,NA,NA
"387","2021-03-25 13:53:16-03","UNIVILLE","JOI","3889","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","F.C.S. Vieira","F.C.S. Vieira","1279","2005","09","07",NA,"Brasil","Santa Catarina","Garuva","Serra Quiriri, morro Quiriri.","-48.8549995422363","-26.0266990661621",NA,"; HABITAT: terrestre; HABITO: erva; TIPO VEGETACIONAL: Campo Altomontano","JOI003889",NA,"A.St.-Hil. & Moq.","1200","1200","2007","22441","auto",NA,NA,"03","30",NA,NA,NA,NA,NA,NA,NA
"388","2019-10-07 09:29:49-03","UEFS","HUEFS","217199","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"Pastore, J.F.B.","5063","2015","01","08",NA,"Brasil","Santa Catarina","Urubici","Campos de Santa Bárbara.",NA,"-49.624167",NA,"Campo rupestre, argila vermelha.","HUEFS0217199","HUEFS0217199","A.St.-Hil. & Moq.","1690","1690",NA,NA,NA,"Rosanae",NA,NA,NA,NA,"28W9'69''","49S37'27''",NA,NA,NA,NA
"389","2019-09-04 18:59:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]"
"390","2020-07-23 12:19:14-03","CEPLAC","CEPEC","39905","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Pastore","H. C. de Lima","1707","1981","12","17",NA,"Brasil","Espírito Santo","LINHARES","Reserva Florestal da CIA. Vale do Rio Doce.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,"30/06/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-07-23 12:19:14-03","CEPLAC","CEPEC","39904","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","A. Brade","A. C. Brade","20194","1950","03","01",NA,"Brasil","Rio de Janeiro","resende","Itatiaia macieiras.","-44.4467010498047","-22.468900680542",NA,NA,NA,NA,NA,NA,NA,NA,"36089","auto",NA,"30/12/1950",NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-04-02 09:32:26-03","URICER","HPBR","5917","S","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"DALL'AGNOL, C.",NA,"1992","10","05",NA,"Brasil","RS","Marcelino Ramos",NA,"-51.9063987731934","-27.4617004394531",NA,"Cerca de 7km abaixo do Estreito Augusto César, na margem gaúcha do Rio Uruguai, Lagoa 1","HPBR005917",NA,"A. St.-Hil.",NA,NA,NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"393","2019-04-02 09:32:26-03","URICER","HPBR","5918","S","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"DALL'AGNOL, C.",NA,"1992","11","09",NA,"Brasil","RS","Marcelino Ramos",NA,"-51.9063987731934","-27.4617004394531",NA,"Cerca de 7km abaixo do Estreito Augusto César, na margem gaúcha do Rio Uruguai, Lagoa 1","HPBR005918",NA,"A. St.-Hil.",NA,NA,NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"394","2019-04-02 09:32:26-03","URICER","HPBR","5916","S","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"DALL'AGNOL, C.",NA,"1992","10","05",NA,"Brasil","RS","Marcelino Ramos",NA,"-51.9063987731934","-27.4617004394531",NA,"Cerca de 7km abaixo do Estreito Augusto César, na margem gaúcha do Rio Uruguai, Lagoa 1","HPBR005916",NA,"A. St.-Hil.",NA,NA,NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"395","2016-08-23 10:22:50-03","NHMLondon","NHM-LONDON-BOT","BM000883158","S","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Josef Yngve Valentin Norlind; b.1887; Norlind","Per Karl Hjalmar Dusén; b.1855; d.1926; Dusén","9172","1910","02","02",NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,"Habitat: In campo",NA,NA,"A.St. Hil. & Moq.",NA,NA,"2007",NA,NA,NA,NA,"10","02",NA,"-53.08982","-10.773109","NHMUK:ecatalogue:4656847",NA,NA,NA
"396","2016-08-23 10:22:50-03","NHMLondon","NHM-LONDON-BOT","BM000883159","S","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Josef Yngve Valentin Norlind; b.1887; Norlind","Per Karl Hjalmar Dusén; b.1855; d.1926; Dusén","10038","1910","07","05",NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,"Habitat: In silvula",NA,NA,"A.St. Hil. & Moq.",NA,NA,"2007",NA,NA,NA,NA,"10","02",NA,"-53.08982","-10.773109","NHMUK:ecatalogue:4656846",NA,NA,NA
"397","2020-11-12 16:59:46-03","UEL","FUEL","31149","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Polygalaceae","Polygala","pulchella","Polygala pulchella","Francisco das Chagas e Silva; Wanderley, MGL; Costa, MB; Silva; Silva","Kral, R; Wanderley, MGL","75831","1988","12","02",NA,"Brasil","Goiás","Alto Paraíso","Estrada do Alto Paraiso loc. 22Km norte de Alto Pa",NA,NA,NA,NA,"FUEL015073",NA,"A.St.-Hil. & Moq.",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-11-12 16:59:46-03","UEL","FUEL","52438","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Polygalaceae","Polygala","pulchella","Polygala pulchella","Gaio, J","Gaio, J; Grizzon, M; Keil, R","260","2013","01","05",NA,"Brasil","Rio Grande do Sul","Distrito de Criúva",NA,"-50.969017","-28.868239",NA,NA,"FUEL015070",NA,"A.St.-Hil. & Moq.","780","780","2013",NA,NA,NA,NA,"05","08",NA,"-50.969017","-28.868239",NA,NA,NA,NA
"399","2020-11-12 16:59:46-03","UEL","FUEL","30101","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Polygalaceae","Polygala","pulchella","Polygala pulchella","Rossetto, EFS","Paião, FG","s.n.","1996","09","14",NA,"Brasil","Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,"FUEL015072",NA,"A.St.-Hil. & Moq.",NA,NA,"2011","56988","auto",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-11-12 16:59:46-03","UEL","FUEL","40081","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","19","2002","11","02",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","KM 142, RS 020, beira da estrada.","-50.1446990966797","-29.0478000640869",NA,NA,"FUEL015075",NA,"A.St.-Hil. & Moq.",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
