"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"534","2019-10-07 09:12:56-03","UEFS","HUEFS","123611","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Sztutman, M","1999","06","30","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,"HUEFS0123611","HUEFS0123611","Angiospermae","Ericales","320",NA,"Parque Estadual da Campina do Encantado.",NA,"Floresta Ombrófila Densa. Floresta Alta de Restinga-Lombada Grande.",NA,NA,NA,NA,NA,"17990","auto",NA,"Asteranae",NA,NA,NA
"535","2019-10-07 09:12:56-03","UEFS","HUEFS","106451","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Castro, R.M.","2002","07","22","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"HUEFS0106451","HUEFS0106451","Angiospermae","Ericales","147",NA,"Parque estadual da Ilha do Cardoso - PEIC.",NA,"Mata Atlântica.",NA,NA,NA,NA,NA,"37574","auto",NA,"Asteranae",NA,NA,NA
"536","2019-11-22 16:07:26-03","UEFS","HUEFS","178669","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Prata, E.M.B.","2007","10","20","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"HUEFS0178669","HUEFS0178669","Angiospermae","Ericales","HRCB51315",NA,"Picinguaba. Parcela B - Projeto Gradiente Funcional.",NA,"Floresta Ombrófila Densa de Terras Baixas.",NA,NA,NA,NA,NA,"34265","auto",NA,"Asteranae",NA,NA,NA
"537","2019-10-07 09:12:56-03","UEFS","HUEFS","244277","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","G.M.Antar","Antar, G.M.","2017","06","24","Brasil","São Paulo","Embu Guaçu","-46.873333","-23.920278","46W52'24''","23S55'13''","HUEFS0244277","HUEFS0244277","Angiospermae","Ericales","1707",NA,"Estrada de Santa Rita, Km 60. Próximo a cava de mineração.",NA,"Mata Atlântica. Borda de Florestal Ombrófila Densa em estágio inicial de recuperação. Solo organo-argiloso.","824","824",NA,"2017","07",NA,NA,NA,"Asteranae",NA,NA,NA
"538","2019-10-07 09:12:56-03","UEFS","HUEFS","114086","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Godoy, S.A.P.","1995","06","21","Brasil","São Paulo","São Paulo","-46.727778","-23.896111","46W43'40''","23S53'46''","HUEFS0114086","HUEFS0114086","Angiospermae","Ericales","590",NA,"Sítio à esquerda na Estrada Engenho Marsilac, sentido Engenho Marsilac. Mata após travessia do riacho, trilha depois do pasto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"539","2019-10-07 09:12:56-03","UEFS","HUEFS","117089","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","E.B.Almeida Jr.","Paula-Souza, J.","2004","07","29","Brasil","Rio de Janeiro","Maricá","-42.881944","-22.960833","42W52'55''","22S57'39''","HUEFS0117089","HUEFS0117089","Angiospermae","Ericales","3796",NA,"Dunas da praia do Francês.",NA,NA,NA,NA,NA,"2009","03",NA,NA,NA,"Asteranae",NA,NA,NA
"540","2019-10-07 09:12:56-03","UEFS","HUEFS","123613","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Ivanauskas, N.M.","1996","06","29","Brasil","São Paulo","Pariquera-Açu","-47.876944","-24.675833","47W52'37''","24S40'33''","HUEFS0123613","HUEFS0123613","Angiospermae","Ericales","843",NA,"Propriedade de Antonio Povnski.",NA,"Floresta Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"541","2019-10-07 09:12:56-03","UEFS","HUEFS","187256","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Tsuji, R.","2007","08","21","Brasil","Rio de Janeiro","Campos",NA,NA,NA,NA,"HUEFS0187256","HUEFS0187256","Angiospermae","Ericales","2026",NA,"Coletado na Lagoa de Cima; próximo ao estabelecimento Tarrafa's Bar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"542","2019-11-22 16:07:26-03","UEFS","HUEFS","228478","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,NA,"2014","08","05","Brasil","Rio de Janeiro","Quissamã","-41.400278","-22.140278","41W24'1''","22S8'25''","HUEFS0228478","HUEFS0228478","Angiospermae","Ericales","69",NA,"Conglomerado 256-4-6-11.",NA,"Conglomerado situado em área de Restinga, relevo plano., parte da subunidade (norte) alagada.",NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"543","2019-10-07 09:12:56-03","UEFS","HUEFS","228479","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Bello, D.","2014","08","07","Brasil","Rio de Janeiro","Carapebus","-41.625278","-22.230556","41W37'31''","22S13'50''","HUEFS0228479","HUEFS0228479","Angiospermae","Ericales","84",NA,"Conglomerado 218-2-6-51.",NA,"Floresta de Restinga, serrapilheira densa e solo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"544","2019-10-07 09:12:56-03","UEFS","HUEFS","232609","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Brotto, M.L.","2015","07","29","Brasil","Paraná","Guaratuba","-48.584444","-25.924722","48W35'4''","25S55'29''","HUEFS0232609","HUEFS0232609","Angiospermae","Ericales","1966",NA,"Balneário Nereidas.",NA,"Floresta Ombrófila Densa das Terras Baixas.","11","11",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"545","2019-10-07 09:12:56-03","UEFS","HUEFS","244992","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Popovkin, A.V.","2018","09","19","Brasil","Bahia","Entre Rios","-37.966667","-12.166667","37W58'","12S10'","HUEFS0244992",NA,"Angiospermae","Ericales","2052",NA,"Algodão",NA,NA,"120","120",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"546","2020-03-13 15:43:48-03","UEFS","HUEFS","254839","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Negreiros, F.F.","2015","04","01","Brasil","Rio de Janeiro","Miguel Pereira","-43.421667","-22.539167","43W25'18''","22S32'21''","HUEFS0254839",NA,"Angiospermae","Ericales","4",NA,"Reserva Biológica do Tinguá. Orbel II, Módulo PPBio. Área da Parcela 5D.",NA,NA,"959","959",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"547","2020-03-13 15:43:48-03","UEFS","HUEFS","254844","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Negreiros, F.F.","2015","08","18","Brasil","Rio de Janeiro","Miguel Pereira","-43.421667","-22.539167","43W25'18''","22S32'21''","HUEFS0254844",NA,"Angiospermae","Ericales","46",NA,"Reserva Biológica do Tinguá. Orbel II, Módulo PPBio. Área da Parcela 5D.",NA,"Floresta Ombrófila Densa.","959","959",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"548","2019-10-07 09:12:56-03","UEFS","HUEFS","68218","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Hoehne, W.","1965","08","26","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"HUEFS0068218","HUEFS0068218","Angiospermae","Ericales","6089",NA,"Praia de Pirapitiny, próximo à Niterói.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"549","2019-10-07 09:12:56-03","UEFS","HUEFS","68219","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Hoehne, W.","1964","07","14","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"HUEFS0068219","HUEFS0068219","Angiospermae","Ericales","5772",NA,"Estado da Guanabara, Recreio dos Bandeirantes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"550","2019-10-07 09:12:56-03","UEFS","HUEFS","79265","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Oliveira, P.P.","2001","06","14","Brasil","Rio de Janeiro","Rio das Ostras","-41.933333","-22.516667","41W56'","22S31'","HUEFS0079265","HUEFS0079265","Angiospermae","Ericales","10319",NA,"Reserva Biológica União.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"551","2019-10-07 09:12:56-03","UEFS","HUEFS","9845","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Ziller, S.R.","1989","08","09","Brasil","Paraná","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,"HUEFS0009845","HUEFS0009845","Angiospermae","Ericales","67",NA,NA,NA,NA,"5","10",NA,NA,NA,"15275","auto",NA,"Asteranae",NA,NA,NA
"552","2019-10-07 09:12:56-03","UEFS","HUEFS","85035","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Barros, F.de","1989","09","26","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"HUEFS0085035","HUEFS0085035","Angiospermae","Ericales","1740",NA,"Ilha do Cardoso, estrada para a captação de água doce.",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,"Asteranae",NA,NA,NA
"553","2019-10-07 09:12:56-03","UEFS","HUEFS","85034","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Melo, M.R.F.","1988","07","21","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"HUEFS0085034","HUEFS0085034","Angiospermae","Ericales","846",NA,"Ilha do Cardoso, mata de encosta do morro de captação de água.",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,"Asteranae",NA,NA,NA
"554","2019-10-07 09:12:56-03","UEFS","HUEFS","85032","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Melo, M.R.F.","1985","12","09","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"HUEFS0085032","HUEFS0085032","Angiospermae","Ericales","602",NA,"Ilha do Cardoso praia de Ipanema.",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,"Asteranae",NA,NA,NA
"555","2019-10-07 09:12:56-03","UEFS","HUEFS","117086","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Ivanauskas, N.M.","2001","07","07","Brasil","São Paulo","Itanhaém","-46.7799987792969","-24.1800003051758",NA,NA,"HUEFS0117086","HUEFS0117086","Angiospermae","Ericales","4489",NA,"Loteamento Sibratel.",NA,"Floresta de Restinga Alta.",NA,NA,NA,NA,NA,"26998","auto",NA,"Asteranae",NA,NA,NA
"556","2015-04-16 14:11:16-03","F","FMNH-SEEDPLANTS","V0306241F","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0306241F","V0306241F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"557","2015-04-16 14:11:16-03","F","FMNH-SEEDPLANTS","V0306242F","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0306242F","V0306242F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"558","2019-06-11 13:04:24-03","F","FMNH-SEEDPLANTS","V0392950F","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea",NA,"RRC ID Flag","G. G. Hatschbach","1968","6","26","Brazil","Paraná",NA,"-51","-24",NA,NA,"V0392950F","V0392950F_01 V0392950F_02","Spermatophyta",NA,"19440","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"19440",NA
"559","2019-09-04 20:00:06-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Sapotaceae","Mimusops","floribunda","Mimusops floribunda",NA,NA,"C. F. P. von Martius",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,"488","South America",NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"560","2019-09-04 19:14:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Sapotaceae","Mimusops","subsericea","Mimusops subsericea",NA,NA,"Gómez",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"561","2019-09-04 19:14:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Sapotaceae","Mimusops","subsericea","Mimusops subsericea",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"562","2019-01-25 15:37:12-02","IAC","IAC","43937","S","Plantae","Sapotaceae-2.Sapotoideae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","C. Aranha","W. Hoehne","1965","08","26","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6089",NA,"Praia de Pirapitiny, próximo de Niterói",NA,NA,NA,NA,NA,"1980","05",NA,NA,"19",NA,NA,NA,NA
"563","2019-06-24 08:14:00-03","IAC","IAC","50445","S","Plantae","Sapotaceae-2.Sapotoideae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","2007","09","08","Brasil","São Paulo","Ubatuba","-45.083511","-23.367009","-45.083511","-23.367009",NA,NA,NA,NA,"558",NA,"Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,"subparcela 17, indivíduo I 0362",NA,NA,NA,"2007","09",NA,NA,"08",NA,NA,NA,NA
"564","2020-07-23 12:22:23-03","CEPLAC","CEPEC","690","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea",NA,"A. J. Andrade","R. P. Belém","1965","04","11","Brasil","Bahia","CAMACAN","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,NA,NA,"754",NA,"Rod. Camacan/Canavieieras. 30Km ao W Canavieiras.",NA,NA,NA,NA,NA,NA,NA,"22686","auto",NA,NA,"30/12/1974",NA,NA
"565","2020-07-23 12:22:23-03","CEPLAC","CEPEC","1743","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea",NA,"A. J. Andrade","R. P. Belém","1965","04","11","Brasil","Bahia","CAMACAN","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,NA,NA,"788",NA,"Rod. Camacan/Canavieiras.",NA,NA,NA,NA,NA,NA,NA,"22686","auto",NA,NA,"30/12/1974",NA,NA
"566","2020-07-23 12:22:23-03","CEPLAC","CEPEC","1428","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea",NA,"A. J. Andrade","C. M. Magalhães","1964","07","13","Brasil","Bahia","CANAVIEIRAS","-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,NA,NA,"150",NA,"Margem da Rod. Canavieiras/Betania.",NA,NA,NA,NA,NA,NA,NA,"48203","auto",NA,NA,"30/12/1974",NA,NA
"567","2020-07-23 12:22:23-03","CEPLAC","CEPEC","5206","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea",NA,"A. J. Andrade","J. A. de Jesus","1969","10","20","Brasil","Bahia","SANTA CRUZ CABRÁLIA","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,"512",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49584","auto",NA,NA,"30/12/1974",NA,NA
"568","2020-07-23 12:22:23-03","CEPLAC","CEPEC","38410","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea",NA,"T. D. Pennington","P. Carauta","1966","07","11","Brasil","Rio de Janeiro","rio de janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"335",NA,"Barra da Tijuca. Margem da picada que vai p/ Lagoa. beira da estr. Rio/Santos.",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,"30/12/1985",NA,NA
"569","2020-07-23 12:22:23-03","CEPLAC","CEPEC","139169","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea",NA,"R. Moura","T. M. Scarponi",NA,NA,NA,"Brasil","Rio de Janeiro","SÃO JOÃO DA BARRA","-41.0511016845703","-21.6403007507324",NA,NA,NA,NA,NA,NA,"38",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"31235","auto",NA,NA,"2/8/2016",NA,NA
"570","2020-07-23 12:22:23-03","CEPLAC","CEPEC","66083","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea",NA,"B. Weinberg","B. Weinberg","1981","09","18","Brasil","Espírito Santo","guarapari","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,NA,"911",NA,"Lagoa do Milho.",NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,"30/12/1981",NA,NA
"571","2019-11-13 16:05:07-03","UNISANTA","HUSC","2286","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Melo, M.M.R.F.","Martins, S.E.; Sampaio, P.S.P.","1999","12","02","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Magnoliophyta",NA,"602",NA,"Praia do Itaguaré.",NA,"Árvore com 9m alt., frutos verdes imaturos passando a amarelos maduros.; Dossel da Floresta de restinga seca alta",NA,NA,NA,"1999","12","37616","auto",NA,NA,NA,NA,NA
"572","2019-11-13 16:05:07-03","UNISANTA","HUSC","2261","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Melo, M.M.R.F.","Magenta, M.A.G.; Martins, S.E.","1999","11","11","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Magnoliophyta",NA,"246",NA,"São Lourenço. Rod. SP-55, km 211,5. Fazenda da Família Pinto",NA,"Árvore com 12m alt., frutos verdes imaturos, látex alvo.; Dossel. Floresta de restinga úmida",NA,NA,NA,"1999","12","37616","auto",NA,NA,NA,NA,NA
"573","2019-11-13 16:05:07-03","UNISANTA","HUSC","2246","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Melo, M.M.R.F.","Lima, E.S.; Martins, S.E.","1999","11","11","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Magnoliophyta",NA,"22",NA,"São Lourenço. Rod. SP-55, km211,5. Fazenda da Família Pinto",NA,"Árvore tombada com 12m alt., látex alvo, frutos verdes imaturos; Floresta de restinga úmida",NA,NA,NA,"1999","12","37616","auto","12",NA,NA,NA,NA
"574","2019-11-13 16:05:06-03","UNISANTA","HUSC","10495","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Nakasato, M.V.","Scolari, G.O.; Nakasato, M.V.","2007","08","16","Brasil","São Paulo","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Magnoliophyta",NA,"143",NA,"Bairro do Guaraú",NA,"Árvore com 15m alt.; Trecho de floresta alta de restinga",NA,NA,NA,"2007","08","21922","auto","31",NA,NA,NA,NA
"575","2019-11-13 16:05:07-03","UNISANTA","HUSC","3287","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","L.; Capellari Jr.","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1993","07","02","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"Magnoliophyta",NA,"823",NA,"Parque da ESALQ",NA,"Árvore, 8m alt., frutos amarelos, flor ausente.",NA,NA,NA,"1993","08","44778","auto","02",NA,NA,NA,NA
"576","2019-11-13 16:05:07-03","UNISANTA","HUSC","10501","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Boldrin, A.H.L.","Boldin, A.H.L.; et al.","2007","01",NA,"Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"Magnoliophyta",NA,"364",NA,"ítio Sandi",NA,"Árvore crescendo na borda da vegetação; Floresta baixa de restinga",NA,NA,NA,"2007","04","26836","auto","24",NA,NA,NA,NA
"577","2019-11-13 16:05:07-03","UNISANTA","HUSC","10497","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Boldrin, A.H.L.","Boldin, A.H.L.; et al.","2007","01",NA,"Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"Magnoliophyta",NA,"359",NA,"ítio Sandi",NA,"Árvore; Floresta baixa de restinga",NA,NA,NA,"2007","02","26836","auto",NA,NA,NA,NA,NA
"578","2019-11-13 16:05:06-03","UNISANTA","HUSC","10496","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Sugiyama, M.","Boldin, A.H.L.; et al.","2007","01",NA,"Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"Magnoliophyta",NA,"350",NA,"ítio Sandi",NA,"Árvore crescendo em borda da mata; Floresta baixa de restinga",NA,NA,NA,"2007","04","26836","auto","24",NA,NA,NA,NA
"579","2020-11-05 13:54:00-03","UNIRIO","HUNI","5048","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","S.Z. Cordeiro","S.Z. Cordeiro; A.C.A. Defaveri; A. Sato","2017","10","20","Brasil","Rio de Janeiro","Rio de Janeiro","-43.585","-23.036111","43º35'6''W","23º2'10''S","HUNI00005048",NA,NA,NA,"97",NA,"Restinga da Marambaia.",NA,"Arbusto com ca. 2,0 m de altura. Folhas discolores, face abaxial levemente prateada. Flores fecundadas sem pétalas. Frutos no início do desenvolvimento. Habitat: Restinga Habito: Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2020-11-05 13:54:00-03","UNIRIO","HUNI","645","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","C.A. Leal","A.C.A. Defaveri; R.R. Gonçalves; C.A Leal; F.A.S. Lopes; R.C.O. Arruda","2005","12","19","Brasil","Rio de Janeiro","Rio de Janeiro","-43.249722","-22.973333","43º14'59''W","22º58'24''S","HUNI00000645",NA,NA,NA,"15",NA,"Reserva Florestal da Vista Chinesa",NA,"Material não fértil. Árvore com ca. 18 m alt., tronco ramificado na base. Folhas simples, alternas, espatuladas, glabras, membranáceas, ápice obtuso, base acunheada, ca. 10,6 cm comp. e 3,2 cm larg. Margem inteira, pecíolo circular.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
