"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"874","2019-05-06 12:02:19-03","UFU","HUFU","9111","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Rodrigues, L.A.; Araújo, G.M.","11","1994","11","03",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda Buriti","-48.2771987915039","-18.9186000823975",NA,"Árvore, ca. 9 m. Frutos verdes.; Mata decidua em solo de origem balsática.","HUFU00022727","HUFU00022727",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"875","2019-05-06 12:02:19-03","UFU","HUFU","9108","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Araújo, G.M.; et al.","1189","1993","08","27",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda Buriti","-48.2771987915039","-18.9186000823975",NA,"Árvore, ca. 8 m. Flor branco esverdeada.; Mata decidua.","HUFU00022740","HUFU00022740",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"876","2019-05-06 12:02:19-03","UFU","HUFU","6035","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Araújo, G.M.","1022","1993","10","09",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda Buriti","-48.2771987915039","-18.9186000823975",NA,"Árvore, ca. 21 m. Frutos verdes.; Mata decidua.","HUFU00022728","HUFU00022728",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"877","2019-05-06 12:02:19-03","UFU","HUFU","11501","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Araújo, G.M.; et al.","1261","1994","12","29",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda Buriti","-48.2771987915039","-18.9186000823975",NA,"Árvore, ca. 8 m. Botões florais; Mata decidua.","HUFU00022736","HUFU00022736",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"878","2019-05-06 12:02:19-03","UFU","HUFU","44138","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Siqueira, A.S.; Kilca, R.V.","s.n.","2005","10","06",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda Dona Lurdes","-48.2771987915039","-18.9186000823975",NA,"Arbusto, ca. 1,5 m. Flor branca.; Mata semidecidua.","HUFU00022718","HUFU00022718",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"879","2019-05-06 12:02:19-03","UFU","HUFU","43263","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Siqueira, A.S.; Kilca, R.V.","s.n.","2005","08","17",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda Dona Lurdes","-48.2771987915039","-18.9186000823975",NA,"Árvore, ca. 10 m. Botão floral.; Mata semidecidua.","HUFU00022719","HUFU00022719",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"880","2019-05-06 12:02:19-03","UFU","HUFU","45988","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Chagas-Silva, F.","Chagas-Silva, F. e; Soares-Silva, L.H.","1906","1996","03","11",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy, Limite Norte. Pouco frequente.","-51.1627998352051","-23.3103008270264",NA,"Árvore, ca. 12 m. Botão floral marrom.","HUFU00024575","HUFU00024575",NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA
"881","2019-05-06 12:02:19-03","UFU","HUFU","29932","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Dias, M.C.","Francisco, E.M.; et al.","s.n.","1999","08","26",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy, Trilha no meio da mata.","-51.1627998352051","-23.3103008270264",NA,"Árvore, ca. 7 m. Botões florais e flores verdes.","HUFU00022726","HUFU00022726",NA,NA,NA,"1999",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA
"882","2021-02-23 13:23:08-03","MN","R-TIPOS","4969","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Sleumer, H.","Diogo, J.C.","219","1908","08",NA,NA,"Brasil","Mato Grosso","Bonfim","Canal da lagoa Mondioré",NA,NA,NA,NA,"R000004969","R000004969_001","Holotypus de Casearia lanosperma Diogo",NA,NA,"1951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","2020-08-20 20:39:48-03","UFSC","FLOR","30300","PreservedSpecimen","Plantae",NA,"Malpighiales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Lima, M.P.M. de","Pastore, U.; Klein, R.M.","158","1986","10","28",NA,"Brasil","São Paulo","Teodoro Sampaio","Reserva Florestal Morro do Diabo.","-52.183333","-22.616667",NA,"árvore, fanerófita, flor com, 25m altura. Folha SF.22-Y-B; ponto 81; DAP 0,60 m, diâmetro da copa 4 m. Freqüência alta","FLOR0030300",NA,NA,"260","260","1987",NA,NA,"52º11'W","22º37'S",NA,NA,NA,NA,NA,NA
"884","2020-08-20 14:57:30-03","UFSC","FLOR","45722","PreservedSpecimen","Plantae",NA,"Malpighiales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Silva, F.; Chagas","Chagas-e-Silva, F.; Soares-Silva, L.H.","1906","1996","03","11",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy-limite Norte.","-51.1627998352051","-23.3103008270264",NA,"árvore, flor botão floral marrom, 12m altura. Pouco frequente.","FLOR0045722",NA,NA,NA,NA,"1995","03",NA,NA,NA,"63728","auto",NA,NA,NA,NA
"885","2018-09-18 22:12:34-03","UFMT","UFMT","23804","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Rodrigues Pinto, J.R.R.","s.n.","2000","11","20",NA,"Brasil","Mato Grosso","Jauru",NA,"-58.8664016723633","-15.3418998718262",NA,"Arbusto, botões florais, inflorescência axial; Floresta; solo areno argiloso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40234","auto",NA,NA,NA,NA
"886","2018-09-18 22:12:34-03","UFMT","UFMT","10406","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Marquete, R.","Pagliarini da Silva, M.A.","24","1994","10","14",NA,"Brasil","Mato Grosso","Poconé","Margem esquerda da rodovia Transpantaneira Km 25-35. Fazenda Berro do Bujió","-56.6227989196777","-16.2567005157471",NA,"Arbóreo; Mata semidecídua; solo argilo arenoso",NA,NA,NA,NA,NA,"2018","07",NA,NA,NA,"200792","auto",NA,NA,NA,NA
"887","2018-09-18 22:12:34-03","UFMT","UFMT","3686","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Marquete, R.","Assumpção, S.","s.n.","1986","06","02",NA,"Brasil","Mato Grosso","Tangará da Serra","São Jorge","-57.4858016967773","-14.6194000244141",NA,"Arbóreo; Mata; solo argiloso amarelo",NA,NA,NA,NA,NA,"2018","07",NA,NA,NA,"175746","auto",NA,NA,NA,NA
"888","2021-03-04 15:46:13-03","IF","SPSF","00702","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","D.B. Pickel","F.Glassauer","620","1944","10","15","América do Sul","Brasil","SP","Sao Jose do Rio Pardo","Linha Mogiana","-46.8800010681152","-21.5900001525879",NA,"COLETA: Cooforme coletor F. Glasauer, árvore no campo; tem flores antes de ter folhas.;",NA,NA,NA,NA,NA,"1959","06","30",NA,NA,"15885","auto","Magnoliopsida",NA,NA,NA
"889","2021-03-04 15:46:13-03","IF","SPSF","20283","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma",NA,"R.B.Torres","V.Stranghetti","513","1995","10","04","América do Sul","Brasil","SP","Paulo de Faria","E.Ecol.Instituto Florestal","-49.533333","-19.966667",NA,"COLETA: Árvore com aprox. 5m de altura; flores brancas.; GEOGRAFIA: Beira da mata, ao lado da guarita (estação de coleta 1);",NA,NA,NA,NA,NA,"2005","03","31",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"890","2021-03-04 15:46:13-03","IF","SPSF","33783","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma",NA,"R.B.Torres","F.Tomasetto & A.A. Rezende","240","2001","07","19","América do Sul","Brasil","SP","Paulo de Faria","Estação Ecológica","-49.533333","-19.966667",NA,"COLETA: Árvore com aprox. 7m de altura, botões cor marrom.; GEOGRAFIA: Interior da mata.;",NA,NA,NA,NA,NA,"2002","03","20",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"891","2021-03-04 15:46:13-03","IF","SPSF","38655","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","J. B. Baitello","J. B. Baitello & O. T. Aguiar & C. R. Lima","1898","2007","08","30","América do Sul","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.780278","-23.539722",NA,"COLETA: Botões florais.; GEOGRAFIA: Trilha 4.;",NA,NA,NA,"630","630","2007","09","04",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"892","2021-03-04 15:46:13-03","IF","SPSF","48880","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","G.A.D.C.Franco","R.Cielo-Filho","1452","2014","06","17","América do Sul","Brasil","PR","Medianeira","Parque Independência","-54.111944","-25.300833",NA,"COLETA: Árvore, 20m, botões florais, casca lisa.; GEOGRAFIA: Mata da UTFPR, Floresta Estacional Semidecidual, floresta secundária.;",NA,NA,NA,"497","497","2014","07","16",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"893","2021-03-04 15:46:13-03","IF","SPSF","49346","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","J.M. Jesus","R.Cielo-Filho","1615","2014","12","18","América do Sul","Brasil","PR","Matelândia","Parque Farroupilha","-53.985278","-25.239167",NA,"COLETA: Árvore; 12m; Flor em botão vináceo.; GEOGRAFIA: Floresta Estacional Semidecidual; Floresta primária alterada.;",NA,NA,NA,"530","530","2015","03","05",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"894","2021-03-04 15:46:13-03","IF","SPSF","50112","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","G.A.D.C.Franco","R.Cielo-Filho & C.A.Farias","1754","2015","10","08","América do Sul","Brasil","PR","Matelândia","Antiga estrada de Guarapuava","-53.869722","-25.300556",NA,"COLETA: Árvore 5 m, flor em botão creme; GEOGRAFIA: PARNA Iguaçu, Floresta Est. Semidecidual, secundária, na borda;",NA,NA,NA,"475","475","2015","11","17",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"895","2021-03-04 15:46:13-03","IF","SPSF","35447","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma",NA,"G.Hatschbach","C.Kozera","1774","2003","01","22","América do Sul","Brasil","MS","Naviraí",NA,"-54.190601348877","-23.0650005340576",NA,"COLETA: Árvore com aprox. 5m de altura.; GEOGRAFIA: Floresta Estacional alterada (estágio médio de sucessão secundária).;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54855","auto","Magnoliopsida",NA,NA,NA
"896","2021-03-04 15:46:13-03","IF","SPSF","03794","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma",NA,"D.B. Pickel","L.T.Mendes",NA,"1950","10","01","América do Sul","Brasil","PR","Maringa",NA,"-51.9385986328125","-23.4253005981445",NA,"COLETA: Nome Vulgar - Pau de Espeto; Espeteiro.;",NA,NA,NA,NA,NA,"1959","06","30",NA,NA,"19250","auto","Magnoliopsida",NA,NA,NA
"897","2021-03-04 15:46:13-03","IF","SPSF","03795","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma",NA,"D.B. Pickel","L.T.Mendes",NA,"1950","10","01","América do Sul","Brasil","PR","Maringa",NA,"-51.9385986328125","-23.4253005981445",NA,"COLETA: Nome Vulgar - Pau de Espeto; Espeteiro;",NA,NA,NA,NA,NA,"1952","08","30",NA,NA,"19250","auto","Magnoliopsida",NA,NA,NA
"898","2021-03-04 15:46:13-03","IF","SPSF","14393","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma",NA,"J.B.Baitello","H.C.Fachin",NA,"1991","07","22","América do Sul","Brasil","SP","Araraquara",NA,"-48.1699981689453","-21.7900009155273",NA,"COLETA: Árvore com aprox. 25m de altura. Casca e folhas utilizadas para tratamento de coceiras e contusões.; GEOGRAFIA: Perímetro urbano.;",NA,NA,NA,NA,NA,"1991","07","22",NA,NA,"29178","auto","Magnoliopsida",NA,NA,NA
"899","2021-03-04 15:46:13-03","IF","SPSF","19275","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"D.A.Santin","31077","1993","06","15","América do Sul","Brasil","SP","Campinas","Parque Ecologico da UNICAMP","-47.060001373291","-22.8999996185303",NA,"GEOGRAFIA: Arboreto.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto","Magnoliopsida",NA,NA,NA
"900","2021-03-04 15:46:13-03","IF","SPSF","09154","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma",NA,"R.B.Torres","C.A.T.Lucca","914","1985","03","21","América do Sul","Brasil","SP","Jose Bonifacio","Fazenda Santa Vitoria","-49.6800003051758","-21.0499992370605",NA,"COLETA: Árvore de 8m de altura; nº360.&nf;Nome Vulgar - Espeteiro;",NA,NA,NA,NA,NA,"2005","09","30",NA,NA,"36198","auto","Magnoliopsida",NA,NA,NA
"901","2021-03-04 15:46:13-03","IF","SPSF","11533","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma",NA,"J.B.Baitello","J.B.Baitello","225","1987","10","15","América do Sul","Brasil","SP","Paulo de Faria","E.Ecol.Instituto Florestal","-49.3800010681152","-20.0300006866455",NA,"COLETA: Árvore com aprox. 10m de altura; frutos com sementes comosas, pelos de cor marrom-avermelhada.; GEOGRAFIA: Região do Córrego Fundo.;",NA,NA,NA,NA,NA,"1987","12","30",NA,NA,"29574","auto","Magnoliopsida",NA,NA,NA
"902","2021-03-04 15:46:13-03","IF","SPSF","18693","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma",NA,"R.B.Torres","J.Y.Tamashiro & A.O.S.Vieira & N.M.Ivanauskas & V.Stranghetti & J.C.Galvão & R.Belinello","T.259","1994","06","28","América do Sul","Brasil","SP","Paulo de Faria","Estação Ecológica","-49.3800010681152","-20.0300006866455",NA,"COLETA: Árvore 6m de altura; botões florais castanhos; folhas avermelhadas.; GEOGRAFIA: Mata;",NA,NA,NA,NA,NA,"2005","03","31",NA,NA,"29574","auto","Magnoliopsida",NA,NA,NA
"903","2021-03-04 15:46:13-03","IF","SPSF","24696","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma",NA,"J.A.Pastore","J.E.A.Bertoni & D.V.Toledo Filho","526","1985","08","22","América do Sul","Brasil","SP","Porto Ferreira","P.E.Instituto Florestal","-47.4700012207031","-21.8500003814697",NA,"COLETA: Árvore 5-6m; flores cor creme, abundantes.; GEOGRAFIA: Cerrado.;",NA,NA,NA,NA,NA,"1995","03","08",NA,NA,"13859","auto","Magnoliopsida",NA,NA,NA
"904","2021-03-04 15:46:13-03","IF","SPSF","09362","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma",NA,NA,"J.B.Baitello & O.T. Aguiar","135","1985","08","14","América do Sul","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,"COLETA: Árvore de 20m de altura.&nf;Lenho coletado SPSFw-2774.; GEOGRAFIA: Região do Angelim.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54606","auto","Magnoliopsida",NA,NA,NA
"905","2021-03-04 15:46:13-03","IF","SPSF","09432","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma",NA,"J.B.Baitello","J.B.Baitello & O.T. Aguiar","143","1985","09","26","América do Sul","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,"COLETA: Árvore de 20m de altura e 25cm de diâmetro. Cerne e alburno amarelados. Folhas jovens e frutos.&nf;SPSFw - 2812;",NA,NA,NA,NA,NA,"1985","09","26",NA,NA,"54606","auto","Magnoliopsida",NA,NA,NA
"906","2021-03-04 15:46:13-03","IF","SPSF","09519","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma",NA,"J.B.Baitello","J.B.Baitello","156A","1985","10","16","América do Sul","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,"COLETA: Árvore de 13m de altura e 15cm de DAP; com poucas folhas; flores creme&nf;Nome Vulgar - Espeteiro ; Guaçatonga.; GEOGRAFIA: Próximo a picada 40, à direita do Angelim.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54606","auto","Magnoliopsida",NA,NA,NA
"907","2021-03-04 15:46:13-03","IF","SPSF","10316","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma",NA,"J.B.Baitello","O.T. Aguiar","168","1986","06","24","América do Sul","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,"COLETA: Árvore mediana, com aprox. 10m de altura; flores jovens.&nf;Nome Vulgar - Espeteiro; GEOGRAFIA: a direita do Angelim.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54606","auto","Magnoliopsida",NA,NA,NA
"908","2021-03-04 15:46:13-03","IF","SPSF","10581","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma",NA,"J.B.Baitello","O.T. Aguiar","187","1986","08","27","América do Sul","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,"COLETA: Árvore da mata; botões florais esverdeados.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54606","auto","Magnoliopsida",NA,NA,NA
"909","2021-03-04 15:46:13-03","IF","SPSF","11329","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma",NA,"M.P.M.de Lima","U.Pastore & R.M.Klein","158","1986","10","28","América do Sul","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,"COLETA: Árvore com 25m de altura; DAP 0,60m; diâmetro da copa 4m; fanerófita.Alta frequência.; GEOGRAFIA: Floresta Estacional Semidecidual Submontana. Solo arenoso médio. Relevo suave ondulado.;",NA,NA,NA,"260","260","1987","03","30",NA,NA,"54606","auto","Magnoliopsida",NA,NA,NA
"910","2020-10-26 09:32:21-03","UNEMAT","NX-FANEROGAMAS","9234","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Dias M.C.",NA,NA,"1997","08","20",NA,"Brasil","Paraná","Ibiporã","Fazenda Doralice.","-51.0480995178223","-23.2691993713379",NA,"Frutos imaturos[HABITAT=Mata Ciliar.]",NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA
"911","2021-02-08 12:45:14-03","UFRGS","ICN","126076","S","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Lovato, MC","Lovato, MC; et al.","297","2003","09","23","América do Sul","Brasil","PR","Londrina","Fazenda Figueira-Paiquerê 23°32'27S 50°58'32W","-50.975556","-23.540833",NA,"Doação FUEL (35973).; Árvore 2,5m, flor esverdeada. Interior da mata.",NA,NA,NA,NA,NA,NA,NA,NA,"-50.975556","-23.540833",NA,NA,NA,NA,NA,NA
"912","2021-03-03 22:00:02-03","FLAS","FLAS","216324","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Elizabeth P. Hammond","310",NA,NA,NA,NA,"Bolivia","Beni",NA,NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","2020-03-04 16:04:57-03","UNESP-IS","HISA","6711","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Rodrigues,M.I.A","Pinheiro,M.H.O","458","1997","09","25",NA,"Brasil","São Paulo","Bauru","Jardim Botânico Municipal de Bauru","-49.060278","-22.310556",NA,"Mata mesófila.Àrvore ca de 11 m, flores brancas.",NA,NA,NA,NA,NA,"1997","10","21","49W03'37","22S18'38",NA,NA,"Magnoliopsida",NA,NA,NA
"914","2020-07-02 12:00:20-03","UNESP-IS","HISA","11147","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"A. A. Rezende","1603","2014","09","11",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira","-51.410833","-20.335",NA,"Cerradão, árvore, 2m, botões creme.",NA,NA,NA,NA,NA,NA,NA,NA,"51w24'39","20s20'06",NA,NA,NA,NA,NA,NA
"915","2020-03-04 16:04:57-03","UNESP-IS","HISA","459","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Silva,A.F","164","1985","11","07",NA,"Brasil","São Paulo","Ilha Solteira","Fazenda Santa Isabel","-51.3400001525879","-20.4300003051758",NA,"Mata da Lagoinha.Àrvore ca de 15 m, flores creme.",NA,NA,NA,NA,NA,"2005","03",NA,NA,NA,"31913","auto","Magnoliopsida",NA,NA,NA
"916","2020-03-04 16:04:57-03","UNESP-IS","HISA","5160","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Santos,J","Noronha,M.R.P et al","1496","1995","08","03",NA,"Brasil","São Paulo","Pereira Barreto","Fazenda Mesquita, divisa com Mirandópolis","-51.100278","-20.630556",NA,"Interior de mata mesófila semidecídua, margem direita do rio Tietê.Àrvore ca de 5 m de altura, frutos acastanhados.",NA,NA,NA,NA,NA,"2001","10","11","51W06'01","20S37'50",NA,NA,"Magnoliopsida",NA,NA,NA
