"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","recordNumber","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","scientificNameAuthorship","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","infraspecificEpithet","dayIdentified","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"166","2021-03-01 16:30:53-03","UNICAMP","UEC","69956","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Pott, A; Pereira, M; Salis, SM; Mazza, C; Mauro, RA","1987","11","03",NA,"Brazil","Mato Grosso do Sul",NA,NA,"Forrageira, erva volúvel, flor púrpura, fruto castanho, frequencia rara.; Caapão (ilha de mata) de cerrado: não inundável , solo arenoso (pdozol hidromórfico). Relevo plano com mesorelevo.","UEC076323","Magnoliopsida",NA,"3810","Corumbá","Fazenda Nhumirim, Região da nhecolândia: pantanal.","-56.65","-18.983333","90","90","UEC076323","(Nees & Mart.) Maréchal & Baudet","Moreira, JLA",NA,NA,"-56.65","-18.983333",NA,"1998","02",NA,"13",NA,NA,NA,NA,NA
"167","2021-03-01 16:30:53-03","UNICAMP","UEC","69964","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Pott, A; Ribeiro, MA; Pereira, M; Mazza, C;","1987","07","07",NA,"Brazil","Mato Grosso do Sul",NA,NA,"Forrageira, erva comestível, flor artropupúrea, frequencia rara.; Caapão, solo arenoso (pdozol hidromórfico). Relevo plano, invernada redondo.","UEC076321","Magnoliopsida",NA,"2749","Corumbá","Fazenda Nhumirim, Região da nhecolândia: pantanal.","-56.65","-18.983333","90","90","UEC076321","(Nees & Mart.) Maréchal & Baudet","Moreira, JLA",NA,NA,"-56.65","-18.983333",NA,"1998","02",NA,"13",NA,NA,NA,NA,NA
"168","2019-08-20 10:14:12-03","UNICAMP","UEC","92658","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Rezende, AA","1997","03","12",NA,"Brazil","São Paulo",NA,NA,"Liana herbácea, até 6m, flores salmão. Borda da mata. (Estação de coleta 3).","UEC189470","Magnoliopsida",NA,"582","São José do Rio Preto","Mirassol","-49.380556","-20.81",NA,NA,"UEC189470","(Nees & Mart.) Maréchal & Baudet","Rezende, AA",NA,NA,"-49.380556","-20.81",NA,"1997","09",NA,"23",NA,NA,NA,NA,NA
"169","2019-08-20 10:14:12-03","UNICAMP","UEC","92894","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Rezende, AA","1996","05","09",NA,"Brazil","São Paulo",NA,NA,"Liana herbácea, até 3,0 m, flores salmão, fruto imaturo esverdeado, piloso.","UEC189467","Magnoliopsida",NA,"443","São José do Rio Preto","Mirassol, Borda da mata (estação de coleta 3).","-49.380556","-20.81",NA,NA,"UEC189467","(Nees & Mart.) Maréchal & Baudet",NA,NA,NA,"-49.380556","-20.81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-08-20 10:14:12-03","UNICAMP","UEC","26284","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Peixoto, AL; Peixoto, OL","1981","12","30",NA,"Brazil","Ceará",NA,NA,"fruto, Erva semi-prostrada, heliófila, frequente. Flores atro-purpúreas. Sementes com pintas pretas.","UEC189477","Magnoliopsida",NA,"1646","Santana do Cariri","Sítio Buriti.","-39.7369003295898","-7.18833017349243",NA,NA,"UEC189477","(Nees & Mart.) Maréchal & Baudet","Snak, C","25041","auto",NA,NA,NA,"2010","06",NA,NA,NA,NA,NA,NA,NA
"171","2019-08-20 10:14:12-03","UNICAMP","UEC","37538","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Gaudens, EG","1985","05","18",NA,"Brazil","Paraná",NA,NA,"Herbácea trepadeira, flores roxas, frutos verdes.","UEC189469","Magnoliopsida",NA,"s.n.","Londrina","Fazenda Santa Ana.","-51.1627998352051","-23.3103008270264",NA,NA,"UEC189469","(Nees & Mart.) Maréchal & Baudet","Moreira, JLA","63728","auto",NA,NA,NA,"1998","02",NA,"13",NA,NA,NA,NA,NA
"172","2021-03-01 16:30:53-03","UNICAMP","UEC","30153","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Martins, ERF","1980","02","15",NA,"Brazil","São Paulo",NA,NA,"Trepadeira, flores carmim.","UEC007463","Magnoliopsida",NA,"11148","Campinas","Cidade Universitária.","-47.060001373291","-22.8999996185303",NA,NA,"UEC007463","(Nees & Mart.) Maréchal & Baudet","Moreira, JLA","23900","auto",NA,NA,NA,"1998","02",NA,"10",NA,NA,NA,NA,NA
"173","2021-03-01 16:30:53-03","UNICAMP","UEC","30127","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Martins, ERF","1980","03","06",NA,"Brazil","São Paulo",NA,NA,"Trepadeira, flores carmim.","UEC007464","Magnoliopsida",NA,"11149","Campinas","Em cultivo no Inst. Agronômico (seção citologia).","-47.060001373291","-22.8999996185303",NA,NA,"UEC007464","(Nees & Mart.) Maréchal & Baudet","Moreira, JLA","23900","auto",NA,NA,NA,"1998","02",NA,"13",NA,NA,NA,NA,NA
"174","2021-03-01 16:30:53-03","UNICAMP","UEC","30141","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Martins, ERF","1980","03","11",NA,"Brazil","São Paulo",NA,NA,"Trepadeira, flores carmim.","UEC060607","Magnoliopsida",NA,"11-150","Campinas","Em cultivo no Inst. Agronômico (Seção Citologia).","-47.060001373291","-22.8999996185303",NA,NA,"UEC060607","(Nees & Mart.) Maréchal & Baudet",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-01 16:30:53-03","UNICAMP","UEC","69405","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Azevedo, LG","1965","03","30",NA,"Brazil","São Paulo",NA,NA,"Arbusto muito abundante com 40 a 70 cm de altura. Coletada em área de pastagem de campim colonião que ocupa área de mata derrubada ha (dez) anos.","UEC007468","Magnoliopsida",NA,"09","Castilho","Guajuvira de Baixo.&nf;Solos silicosos.","-51.4799995422363","-20.8700008392334",NA,NA,"UEC007468","(Nees & Mart.) Maréchal & Baudet","Moreira, JLA","37464","auto",NA,NA,NA,"1998","02",NA,"13",NA,NA,NA,NA,NA
"176","2019-08-20 10:14:12-03","UNICAMP","UEC","105486","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Tozzi, AMGA; Moreira, JLA","1998","12","04",NA,"Brazil","São Paulo",NA,NA,"Erva ereta, corola predominantemente atropúrpura, frutos imaturos verdes.","UEC189468","Magnoliopsida",NA,"393","Iperó","Fazenda Ipanema, subida para Jacarezinho","-47.6800003051758","-23.3500003814697",NA,NA,"UEC189468","(Nees & Mart.) Maréchal & Baudet","Moreira, JLA","17831","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-03-01 16:30:53-03","UNICAMP","UEC","69406","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Mantovani, W","1978","09","20",NA,"Brazil","São Paulo",NA,NA,"Herbaceae. 0,3-0,4 m. Flores violaceas. Cultivada.","UEC007467","Magnoliopsida",NA,"34","Nova Odessa","Instituto de Zootecnia, Campo de Introdução de Leguminosas.","-47.2900009155273","-22.7700004577637",NA,NA,"UEC007467","(Nees & Mart.) Maréchal & Baudet","Moreira, JLA","8440","auto",NA,NA,NA,"1998","02",NA,"13",NA,NA,NA,NA,NA
"178","2019-08-20 10:14:12-03","UNICAMP","UEC","203508","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Ribeiro, JELS; et al.","1989","10","08",NA,"Brazil","São Paulo",NA,NA,"Trepadeira, flores vinho e frutos verdes.","UEC189471","Magnoliopsida",NA,"734","Ubatuba","Picinguaba, Trilha do Morro do Corsário.","-45.0699996948242","-23.4300003051758",NA,NA,"UEC189471","(Nees & Mart.) Maréchal & Baudet","Garcia, FCP","34265","auto",NA,NA,NA,"1990","11",NA,"20",NA,NA,NA,NA,NA
"179","2019-12-09 15:31:03-03","UNICAMP","UEC","27017","S","Plantae","Fabaceae","Phaseolus","bracteatus","Phaseolus bracteatus","Harley, RM","1977","03","06",NA,"Brazil","Bahia",NA,NA,"flor, Creeping herb with stems to 2m long. Leaves mid-green paler beneath. Sepals pale green, red-tinged above. Standard fleshy grey-pink. Wings showy with white blaze near base of limb. Keel curled dull purplish-red below, paler nea","UEC183153","Magnoliopsida",NA,"19437","Milagres","Disturbed grassy roadside.","-39.866667","-12.883333",NA,NA,"UEC183153","Nees & Mart.","Lewis, GP",NA,NA,"-39.866667","-12.883333",NA,"1978","12",NA,NA,NA,NA,NA,NA,NA
"180","2019-11-19 14:08:07-03","UFRPE","PEUFR","10395","PreservedSpecimen","Plantae","Leguminosae-Pap.","Macroptilium","bracteatum","Macroptilium bracteatum","A.M. Miranda; F. Esteves","1990","02","08",NA,"Brasil","Bahia",NA,NA,"Erva rastejante; flores roxo-crená","PEUFR010395",NA,NA,"104","Brumado","Serra das Águas, Mina Pedra de Ferro","-41.6652984619141","-14.2035999298096",NA,NA,NA,"(Nees & C. Mart.) Maréchal & Baudet","A. Fernandes","38387","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-06 09:55:34-03","UFOP","OUPR","19853","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Badini, J.","1977","05","24",NA,"Brasil","Minas Gerais",NA,NA,"Terreno cultivado. Trepadeira. Flores vermelhas",NA,NA,NA,"s.n.","Ouro Preto","Santo Antônio do Leite","-43.5080986022949","-20.2875003814697",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet","Dutra, V.F.","44599","auto",NA,NA,NA,"2001","02",NA,"05",NA,NA,NA,NA,NA
"182","2019-08-16 08:39:27-03","UTFPR","HCF","11641","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","C.O. Dourado","2010","11","24",NA,"Brasil","MS",NA,NA,"erva. 0,30 m de altura. Flor bordô. Solo com afloramento rochoso.",NA,NA,NA,"146","Corumbá","RPPN Eliezer Batista","-57.6533012390137","-19.0091991424561",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet","A. Pott","295160","auto",NA,NA,NA,"2010","11",NA,"24",NA,NA,NA,NA,NA
"183","2021-03-21 19:35:33-03","UFC","EAC","10366","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Ramalho Campêlo, C.; Costa Silva, M.","1980","09","09","Southern America","Brasil","Alagoas",NA,NA,NA,"EAC0010366","Dicotyledon",NA,"s.n.","Anadia","Estação Experimental da Aspiana.","-36.30419921875","-9.68443965911865",NA,NA,"EAC0010366","(Nees & C. Mart.) Maréchal & Baudet","Fernandes, A.; Bezerra, P.","13057","auto",NA,NA,NA,"1981","07",NA,"28",NA,NA,NA,NA,NA
"184","2021-03-21 19:35:33-03","UFC","EAC","3270","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Fernandes, A.; Matos, F.J.A.","1977","05","29","Southern America","Brasil","Bahia",NA,NA,"Escandente","EAC0003270","Dicotyledon",NA,"EAC3270","Boa Nova","São João.","-40.2075004577637","-14.3625001907349",NA,NA,"EAC0003270","(Nees & C. Mart.) Maréchal & Baudet","Fernandes, A.; Bezerra, P.","31265","auto",NA,NA,NA,"1984","05",NA,"30",NA,NA,NA,NA,NA
"185","2021-03-21 19:35:33-03","UFC","EAC","29178","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Cavalcanti, F.S.; Aparecida, M.","2000","02","20","Southern America","Brasil","Bahia",NA,NA,"Erva ;&nf;Rasteira.. Flor Vinácea.","EAC0029178","Dicotyledon",NA,"638","Jacobina",".","-40.5182991027832","-11.1806001663208",NA,NA,"EAC0029178","(Nees & C. Mart.) Maréchal & Baudet","Queiroz, L.P.","62396","auto",NA,NA,NA,"2006","05",NA,NA,NA,NA,NA,NA,NA
"186","2021-03-21 19:35:33-03","UFC","EAC","29107","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Cavalcanti, F.S.","2000","02","19","Southern America","Brasil","Bahia",NA,NA,"Trepadeira.. Flor Branca.","EAC0029107","Dicotyledon",NA,"625","Jacobina","Marrom da pingadeira.","-40.5182991027832","-11.1806001663208",NA,NA,"EAC0029107","(Nees & C. Mart.) Maréchal & Baudet","Fernandes, A.; Nunes, E.","62396","auto",NA,NA,NA,"2000","05",NA,"04",NA,NA,NA,NA,NA
"187","2021-03-21 19:35:33-03","UFC","EAC","3400","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Fernandes, A.; Matos, F.J.A.","1977","06","01","Southern America","Brasil","Bahia",NA,NA,"Decumbente.. Flor Brancascentas.","EAC0003400","Dicotyledon",NA,"EAC3400","Jacobina","Serra de Barragem.","-40.5182991027832","-11.1806001663208",NA,NA,"EAC0003400","(Nees & C. Mart.) Maréchal & Baudet","Fernandes, A.; Bezerra, P.","62396","auto",NA,NA,NA,"1984","05",NA,"30",NA,NA,NA,NA,NA
"188","2021-03-21 19:35:33-03","UFC","EAC","24290","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Fernandes, A.; Nunes, E.","1996","09","05","Southern America","Brasil","Bahia",NA,NA,"Trepadeira.. Flor Roxa.","EAC0024290","Dicotyledon",NA,"EAC24290","Lençóis","BR 242, entre lençóise a entrada para Palmácea.","-41.3899993896484","-12.563099861145",NA,NA,"EAC0024290","(Nees & C. Mart.) Maréchal & Baudet","Fernandes, A.; Nunes, E.","47385","auto",NA,NA,NA,"1996","09",NA,"13",NA,NA,NA,NA,NA
"189","2021-03-21 19:35:33-03","UFC","EAC","12366","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Nunes, E.","1984","03","22","Southern America","Brasil","Ceará",NA,NA,"Trepadeira.. Flor Roxa.","EAC0012366","Dicotyledon",NA,"EAC12366","Aiuaba","Próximo à lagoa do Rosilho (Experimento sobre Controle de espécies Lenhosas).","-40.1236000061035","-6.57360982894897",NA,NA,"EAC0012366","(Nees & C. Mart.) Maréchal & Baudet","Fernandes, A.; Bezerra, P.","68662","auto",NA,NA,NA,"1984","05",NA,"30",NA,NA,NA,NA,NA
"190","2021-03-21 19:35:33-03","UFC","EAC","2299","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Fernandes, A.","1971","09","03","Southern America","Brasil",NA,NA,NA,"Trepadeira.","EAC0002299","Dicotyledon",NA,"EAC2299",NA,".",NA,NA,NA,NA,"EAC0002299","(Nees & C. Mart.) Maréchal & Baudet","Fernandes, A.; Bezerra, P.",NA,NA,NA,NA,NA,"1984","05",NA,"30",NA,NA,NA,NA,NA
"191","2021-03-21 19:35:33-03","UFC","EAC","29179","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Cavalcanti, F.S.; Aparecida, M.","2000","02","20","Southern America","Brasil","Bahia",NA,NA,"Rama rasteira.. Flor Vinácea.","EAC0029179","Dicotyledon",NA,"621",NA,"A 10km de Jacobina.",NA,NA,NA,NA,"EAC0029179","(Nees & C. Mart.) Maréchal & Baudet","Queiroz, L.P.",NA,NA,NA,NA,NA,"2006","05",NA,NA,NA,NA,NA,NA,NA
"192","2021-03-21 19:35:33-03","UFC","EAC","38805","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Pinto, F.S.","1994","07","10","Southern America","Brasil","Pernambuco",NA,NA,"Erva rasteira. Flor Roxa. Fruto Verde; Caatinga densa alterada","EAC0038805","Dicotyledon",NA,"111",NA,"Bacia do rio Brigida. Pé de monte, inclinação suave, solo argiloso marrom escuro",NA,NA,NA,NA,"EAC0038805","(Nees & C. Mart.) Maréchal & Baudet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-21 19:35:33-03","UFC","EAC","3317","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Fernandes, A.; Matos, F.J.A.","1977","05","31","Southern America","Brasil","Bahia",NA,NA,"Trepadeira.","EAC0003317","Dicotyledon",NA,"EAC3317","Jacobina","Estrada Piritiba.","-40.5182991027832","-11.1806001663208",NA,NA,"EAC0003317","(Nees & C. Mart.) Maréchal & Baudet","Fernandes, A.; Bezerra, P.","62396","auto",NA,NA,NA,"1984","05",NA,"30",NA,NA,NA,NA,NA
"194","2020-12-21 16:27:04-03","MBM","MBM","152707","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Noblick, L.R.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,NA,NA,"MBM152707",NA,NA,"3870","Miguel Calmon","Miguel Calmon","-40.5950012207031","-11.4288997650146",NA,NA,"MBM152707","(Nees & Mart.) Marechal & Baudet","Lewis, G.P.","41248","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:27:04-03","MBM","MBM","186198","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Queiróz, L.P. de; et al.; et al.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,NA,NA,"MBM186198",NA,NA,"4062","Barra","52km W de Ibotirama","-43.1417007446289","-11.0894002914429",NA,NA,"MBM186198","(Nees & Mart.) Marechal & Baudet","Queiróz, L.P. de","116121","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:27:04-03","MBM","MBM","168504","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Queiróz, L.P. de; et al.; et al.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,NA,NA,"MBM168504",NA,NA,"3556","Caém","Caén","-40.4352989196777","-11.0906000137329",NA,NA,"MBM168504","(Nees & Mart.) Marechal & Baudet","Queiróz, L.P. de","47910","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:27:04-03","MBM","MBM","168508","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Queiróz, L.P. de; et al.; et al.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,NA,NA,"MBM168508",NA,NA,"3421","Cafarnaum","Ca. 20km NW de Segredo, na Rod. BR-122","-41.4682998657227","-11.6935997009277",NA,NA,"MBM168508","(Nees & Mart.) Marechal & Baudet","Queiróz, L.P. de","33972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:27:04-03","MBM","MBM","281130","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Queiróz, L.P. de; et al.; et al.","2002","08",NA,"Southern America","Brazil","Bahia",NA,NA,NA,"MBM281130",NA,NA,"7319","Itiúba","Fazenda Carrapato","-39.8535995483398","-10.6916999816895",NA,NA,"MBM281130","(Nees & Mart.) Marechal & Baudet",NA,"37230","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:27:05-03","MBM","MBM","76065","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Hatschbach, G.; Guimarães, O.; Guimarães, O.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,NA,NA,"MBM076065",NA,NA,"45047","Nova Itarana","Rod. BR-116","-40.0685997009277","-13.0269002914429",NA,NA,"MBM076065","(Nees & Mart.) Marechal & Baudet","Lewis, G.P.","25547","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:27:04-03","MBM","MBM","179326","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Hatschbach, G.; Pott, A.; Silva, J.M.; Pott, A.; Silva, J.M.",NA,NA,NA,"Southern America","Brazil","Mato Grosso",NA,NA,NA,"MBM179326",NA,NA,"62316","Cáceres","Glaba Facão, rodovia para Jacobina","-57.6789016723633","-16.0706005096436",NA,NA,"MBM179326","(Nees & Mart.) Marechal & Baudet","Lewis, G.P.","172193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:27:04-03","MBM","MBM","42499","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul",NA,NA,NA,"MBM042499",NA,NA,"38642","Miranda","Rio Miranda","-56.3782997131348","-20.2406005859375",NA,NA,"MBM042499","(Nees & Mart.) Marechal & Baudet","Barneby, R.","92112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:27:04-03","MBM","MBM","389438","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Felitto, G.; Lozano, E.D.; Lozano, E.D.","2013","03","20","Southern America","Brazil","São Paulo",NA,NA,"Trepadeira; flor vermelha.; Borda de Floresta Estacional Semidecidual.","MBM389438",NA,NA,"539","Valparaíso","arredores da Usina DaMata, arredores da Usina DaMata","-50.8600006103516","-21.2199993133545",NA,NA,"MBM389438","(Nees & Mart.) Marechal & Baudet","Barboza, E.","32798","auto",NA,NA,NA,"2014","05",NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:27:04-03","MBM","MBM","125080","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Hatschbach, G.; Hatschbach, M.; Cervi, A.C.; Hatschbach, M.; Cervi, A.C.",NA,NA,NA,"Southern America","Bolivia",NA,NA,NA,NA,"MBM125080",NA,NA,"52509",NA,"Porto Suarez, rodovia para Corumbá",NA,NA,NA,NA,"MBM125080","(Nees & Mart.) Marechal & Baudet","Lewis, G.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:27:04-03","MBM","MBM","132537","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Krapovickas, A.; et al.; et al.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,"MBM132537",NA,NA,"42845",NA,"Rod. BR-365, 40km NE de Patos de Minas, Córrego Segredo",NA,NA,NA,NA,"MBM132537","(Nees & Mart.) Marechal & Baudet","Vanni, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:27:04-03","MBM","MBM","162523","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Toledo, C.S.; et al.; et al.",NA,NA,NA,"Southern America","Bolivia",NA,NA,NA,NA,"MBM162523",NA,NA,"11624",NA,NA,NA,NA,NA,NA,"MBM162523","(Nees & Mart.) Marechal & Baudet","Vanni, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:27:04-03","MBM","MBM","401425","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Snak, C.; Barbosa, A.R.; Smiderle, C.R.; Snak, D.R.; Barbosa, A.R.; Smiderle, C.R.; Snak, D.R.","2012","04","11","Southern America","Brazil","Mato Grosso do Sul",NA,NA,"Subarbusto prostrado; lâmina membranácea, velutina ao toque; flores atropurpúreas; material tratado com álcool; coletada em sílica.","MBM401425",NA,NA,"855","Corumbá","Estrada para Porto de Manga","-57.588889","-19.128889","117","117","MBM401425","(Nees & Mart.) Marechal & Baudet","Snak, C.",NA,NA,"-57.588889","-19.128889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:27:04-03","MBM","MBM","215312","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Dutra, E.A.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,NA,NA,"MBM215312",NA,NA,"40","Pirá","Fazenda Macambira",NA,NA,NA,NA,"MBM215312","(Nees & Mart.) Marechal & Baudet","Queiróz, L.P. de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:27:04-03","MBM","MBM","242572","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Krapovickas, A.; et al.; et al.",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,"MBM242572",NA,NA,"32016",NA,NA,NA,NA,NA,NA,"MBM242572","(Nees & Mart.) Marechal & Baudet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
