"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","maximumElevationInMeters","imagecode","identifiedBy","county","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"369","2019-11-21 10:13:06-03","IBt","SP","27120","S","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Lemos, D","s.n.","1926","03","03",NA,"Brasil","São Paulo","Serra de Paranapiacaba",NA,NA,NA,NA,NA,NA,NA,NA,"Hoehne, FC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-11-21 10:13:06-03","IBt","SP","69637","S","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Klug, G","3564","1934","03",NA,"Southern America","Peru","San Martin","Near Moyobamba","1200",NA,NA,NA,NA,NA,"1600",NA,"Schweinfurth","Zepelacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-11-21 10:13:06-03","IBt","SP","27122","S","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Edwall, G","CGG6040","1901","03",NA,NA,"Brasil","São Paulo","Estação Rio Grande",NA,NA,NA,"SP029886","-46.5299987792969","-23.6599998474121",NA,"SP029886",NA,"Santo André",NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA
"372","2019-11-21 10:13:06-03","IBt","SP","357542","S","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Pinheiro, F; Cunha, MR","160","1999","12",NA,NA,"Brasil","São Paulo","Cabeceiras do Córrego Ipiranguinha, alto da serra",NA,NA,NA,NA,"-45.0699996948242","-23.4300003051758",NA,NA,"Udulutsch, RG","Ubatuba",NA,"2007","04",NA,NA,"09",NA,NA,"34265","auto",NA,NA,NA
"373","2020-01-10 14:33:00-03","AMES","HU-HERB","AMES 02159515","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","C. Schunke","1334","1930","2",NA,"South America","Peru","Junín","Chanchamayo Valley",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1334",NA,"undetermined"
"374","2020-01-10 15:30:30-03","AMES","HU-HERB","AMES 02159501","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","T. W. Henkel J. Husher & R. James","6529","1998","5","21","South America","Guyana","Potaro-Siparuni","Pakaraima Mts., upper Ireng R., top of Kurutuik Falls.",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6529",NA,"undetermined"
"375","2020-01-10 15:19:44-03","AMES","HU-HERB","AMES 02159502","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","B. Hoffman","2228","1992","7","29","South America","Guyana","Cuyuni-Mazaruni","Pakaraima Mtns, Kurupung-Membaru trail, divide between Kurupung & Membaru watersheds.",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2228",NA,"undetermined"
"376","2020-01-10 15:17:34-03","AMES","HU-HERB","AMES 02159503","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","H. D. Clarke","9988","2003","6","17","South America","Guyana","Potaro-Siparuni","Upper Potaro River, Malek Falls, below new Ayanganna airstrip.",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9988",NA,"undetermined"
"377","2020-01-10 15:16:29-03","AMES","HU-HERB","AMES 02159504","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","H. D. Clarke R. Williams, C. Perry, E. Tripp, J. Kelly, D. Gittens & S. Stern","10012","2003","6","18","South America","Guyana","Potaro-Siparuni","Upper Potaro River, 5.5 km NE of Mt. Wokomung.",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10012",NA,"undetermined"
"378","2020-01-10 15:05:00-03","AMES","HU-HERB","AMES 02159505","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","K. J. Wurdack K. Redden, C. Perry, E. Zimmerman, D. Hunter, T. Hunter & V. Roland","4923","2009","5","10","South America","Guyana",NA,"Kako River, near rapids",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4923",NA,"undetermined"
"379","2020-01-10 15:03:34-03","AMES","HU-HERB","AMES 02159506","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","K. M. Redden K. Wurdack, S. Alexander, C. Perry, C. Jacobis, D. Hunter, V. Roland & H. Hunter","6990","2010","7","17","South America","Guyana",NA,"Tulameng Mtn., along line trail toward summit (summit at N 5°33'10.6, W 60°57'28.8), following eastern ridge to N 5°33'25.6, W 60°57'43.8.",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6990",NA,"undetermined"
"380","2020-01-10 15:01:13-03","AMES","HU-HERB","AMES 02159507","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","K. M. Redden K.J. Wurdack, E.A. Tripp, A. Radosavljevic, C. Jacobis & J. Ralph","7316","2012","5","28","South America","Guyana","Cuyuni-Mazaruni","Below 1st escarpment (of four) of Kamakusa Mt., 0-1.5 mi. SW of Micrandra (4th) Camp.",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7316",NA,"undetermined"
"381","2020-01-10 14:59:13-03","AMES","HU-HERB","AMES 02159508","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","J. A. Steyermark, V. Carreño Espinoza & C. Brewer-Carias","109100",NA,NA,NA,"South America","Venezuela","Bolívar","Meseta del Jaua: Cerro Sarisariñama: Cumbre, porción Nor-este",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109100",NA,"undetermined"
"382","2020-01-10 14:35:57-03","AMES","HU-HERB","AMES 02159510","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","E. P. Killip & A. C. Smith","24524",NA,NA,NA,"South America","Peru","Junín","Schunke Hacienda, above San Ramón",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24524",NA,"undetermined"
"383","2020-01-10 14:35:21-03","AMES","HU-HERB","AMES 02159511","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","J. F. Macbride","5720",NA,NA,NA,"South America","Peru",NA,"La Merced Hacienda Schunke",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5720",NA,"undetermined"
"384","2020-01-10 14:34:42-03","AMES","HU-HERB","AMES 02159512","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","E. P. Killip & A. C. Smith","25514",NA,NA,NA,"South America","Peru","Junín","Pichis Trail, Yapas",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25514",NA,"undetermined"
"385","2020-01-10 14:34:10-03","AMES","HU-HERB","AMES 02159513","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","C. Schunke","1679","1929","10",NA,"South America","Peru","Junín","Chanchamayo Valley",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1679",NA,"undetermined"
"386","2020-01-10 14:33:41-03","AMES","HU-HERB","AMES 02159514","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","E. P. Killip & A. C. Smith","22754",NA,NA,NA,"South America","Peru","Ayacucho","Aina, between Huanta and Río Apurimac",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22754",NA,"undetermined"
"387","2020-01-10 14:32:23-03","AMES","HU-HERB","AMES 02159516","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","C. H. Dodson & Bermeo","15725","1985","3","14","South America","Ecuador","Pastaza","Hacienda San Antonio Baron von Humboldt 2.5 km Norte de Mera en carretera Banos-Puyo",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15725",NA,"undetermined"
"388","2020-01-10 14:31:32-03","AMES","HU-HERB","AMES 02159517","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","L. B. Holm-Nielsen & S. Jeppesen","431","1968",NA,NA,"South America","Ecuador","Pastaza","Shell-Mera rainforest, 2 km N of Shell-Mera",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"431",NA,"undetermined"
"389","2020-01-10 14:30:29-03","AMES","HU-HERB","AMES 02159518","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","L. B. Holm-Nielsen, S. Jeppesen, B. Löjtnant & B. Ollgaard","4518",NA,NA,NA,"South America","Ecuador","Morona-Santiago","Pachicutza, at Escuela Fiscomisional Cardinal Döpfner, km 140 on road Loja-Gualaquiza. along Rio Zamora",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4518",NA,"undetermined"
"390","2020-01-10 14:29:05-03","AMES","HU-HERB","AMES 02159519","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","L. B. Holm-Nielsen & S. Jeppesen","520","1968",NA,NA,"South America","Ecuador","Pastaza","At Puento Santana, 20 km along Rio Pastaza, SSE of Shell-Mera.",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"520",NA,"undetermined"
"391","2020-01-10 14:28:07-03","AMES","HU-HERB","AMES 02159520","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","L. B. Holm-Nielsen, S. Jeppesen, B. Löjtnant & B. Ollgaard","4193","1973","4","23","South America","Ecuador","Morona-Santiago","Misión Bomboiza.",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4193",NA,"undetermined"
"392","2020-01-10 14:27:19-03","AMES","HU-HERB","AMES 02159521","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","Y. E. J. Mexia","7103",NA,NA,NA,"South America","Ecuador","Napo","Zatzayacu",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7103",NA,"undetermined"
"393","2020-01-10 15:49:16-03","AMES","HU-HERB","AMES 02159524","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","G. Klug","3564","1934","3",NA,"South America","Peru","San Martín","Zepelacio, near Moyobamba",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3564",NA,"undetermined"
"394","2020-01-10 15:48:33-03","AMES","HU-HERB","AMES 02159525","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","E. P. Killip & A. C. Smith","22594",NA,NA,NA,"South America","Peru","Ayacucho","Aina, between Huanta and Río Apurimac",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22594",NA,"undetermined"
"395","2020-01-10 15:47:29-03","AMES","HU-HERB","AMES 02159526","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","E. P. Killip & A. C. Smith","23161",NA,NA,NA,"South America","Peru","Ayacucho","Aina, between Huanta and Río Apurimac",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23161",NA,"undetermined"
"396","2020-01-10 15:46:48-03","AMES","HU-HERB","AMES 02159527","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","H. H. Rusby","2166","1885",NA,NA,"South America","Bolivia",NA,"Near Yungas",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2166",NA,"undetermined"
"397","2020-01-10 15:46:13-03","AMES","HU-HERB","AMES 02159528","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","C. Schunke","A50","1925","9",NA,"South America","Peru","Junín","Schunke Hacienda, above San Ramón",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A50",NA,"undetermined"
"398","2020-01-10 15:45:40-03","AMES","HU-HERB","AMES 02159529","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","E. P. Killip & A. C. Smith","24855",NA,NA,NA,"South America","Peru","Junín","Schunke Hacienda, above San Ramón",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24855",NA,"undetermined"
"399","2020-01-10 15:45:01-03","AMES","HU-HERB","AMES 02159530","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","J. A. Steyermark & C. E. Steyermark","95303","1966","3","29","South America","Venezuela","Carabobo","las cabeceras del Río San Gián, arriba de Los Tanques y La Toma, entre Quebrada No. 2 y Quebrada de los Verros, al sur de Borburata.",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95303",NA,"undetermined"
"400","2020-01-10 15:43:33-03","AMES","HU-HERB","AMES 02159531","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","A. L. Weitzman & B. M. Boom","108","1984","11","10","South America","Venezuela","Aragua","Parque Nacional Henri Pittier. Along the road from Maracay to Choroní, 7 km below top of north side of pass",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108",NA,"undetermined"
"401","2020-01-10 15:41:40-03","AMES","HU-HERB","AMES 02159532","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","B. Maguire & L. P. Politi","27586","1948","12","10","South America","Venezuela","Amazonas","Cerro Sipapo (Paráque), near Savanna Camp",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27586",NA,"undetermined"
"402","2020-01-10 15:40:07-03","AMES","HU-HERB","AMES 02159534","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","J. A. Steyermark","76018","1953","7","3","South America","Venezuela","Bolívar","Chimantá Massif. Steyermark Falls (Steyermark-Merú) on upper reaches of Río Tirica (left-hand fork), separating eastern part of Apácara-tepuí from western part of Chimantá-tepuí (Torono-tepuí)",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76018",NA,"undetermined"
"403","2020-01-10 15:38:34-03","AMES","HU-HERB","AMES 02159535","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","J. A. Steyermark","59436","1944","10","27","South America","Venezuela","Bolívar","Ptari-tepuí, between Large Lunch River and Misia Kathy Camp",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59436",NA,"undetermined"
"404","2020-01-10 15:36:28-03","AMES","HU-HERB","AMES 02159536","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","J. A. Steyermark","75062","1953","4","17","South America","Venezuela","Bolívar","Chimantá Massif. between camp 3 and main line of sandstone bluffs, northwestern part of Abácapa-tepuí",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75062",NA,"undetermined"
"405","2020-01-10 15:34:30-03","AMES","HU-HERB","AMES 02159537","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","J. A. Steyermark","89415","1961","8","22","South America","Venezuela","Bolívar","Sierra de Lema. Cabeceras de Río Chicanán, 80 km. (en línea recta) al suroeste de El Dorado",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89415",NA,"undetermined"
"406","2020-01-10 15:33:15-03","AMES","HU-HERB","AMES 02159538","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","J. A. Steyermark","89955","1961","11","23","South America","Venezuela","Miranda","Parque Nacional de Guatopo; bordering Río Santa Cruz, between Santa Teresa and Altagracia de Orituco, 14.5 kms. from Los Alpes, 12 kms. from Ranchería Mi Querencia.",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89955",NA,"undetermined"
"407","2020-01-10 15:31:46-03","AMES","HU-HERB","AMES 02159539","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","B. Maguire & D. B. Fanshawe","23368","1944","5","10","South America","Guyana",NA,"Kaieteur Plateau; along Potaro River above Kaiatuk.",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23368",NA,"undetermined"
"408","2020-01-10 16:14:32-03","AMES","HU-HERB","AMES 02159540","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","F. W. Pennell","3469",NA,NA,NA,"South America","Colombia","Tolima","El Convenio, West of San Lorenzo.",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3469",NA,"undetermined"
"409","2020-01-10 16:13:55-03","AMES","HU-HERB","AMES 02159541","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","H. A. Lang","134","1922","11","15","South America","Guyana",NA,"Kurupeng, Tacoba.",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134",NA,"undetermined"
"410","2020-01-10 16:12:54-03","AMES","HU-HERB","AMES 02159542","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","J. Lanjouw & J. C. Lindeman","2745","1949","3","16","South America","Surinam",NA,"In montibus, qui dicuntur Nassau Along creek near km. 14 1/2",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2745",NA,"undetermined"
"411","2020-01-10 16:12:04-03","AMES","HU-HERB","AMES 02159543","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","B. Maguire & D. B. Fanshawe","23512","1944","5","16","South America","Guyana",NA,"Potaro River Gorge. along Potaro River below Tukeit.",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23512",NA,"undetermined"
"412","2020-01-10 16:05:26-03","AMES","HU-HERB","AMES 02159544","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","B. Maguire","24523","1944","8","26","South America","Surinam",NA,"Tafelberg (Table Mountain), base south escarpment Arrowhead Basin",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24523",NA,"undetermined"
"413","2020-01-10 15:56:23-03","AMES","HU-HERB","AMES 02159546","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","P. Couret","123","1957",NA,NA,"South America","Venezuela","Bolívar","El Dorado",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"123",NA,"undetermined"
"414","2020-01-10 15:54:18-03","AMES","HU-HERB","AMES 02159548","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","J. A. Steyermark","61427","1945","3","8","South America","Venezuela","Anzoátegui","along Río León, northeast of Bergantín",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61427",NA,"undetermined"
"415","2020-01-10 15:53:37-03","AMES","HU-HERB","AMES 02159549","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","J. A. Steyermark","51719","1945","3","23","South America","Venezuela","Anzoátegui","headwaters of Río Maravilla, slopes of Fila Grande, between Los Chorros and Cerro Negro, east of Bergantín",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51719",NA,"undetermined"
"416","2020-01-10 15:52:42-03","AMES","HU-HERB","AMES 02159550","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","L. J. Dorr, G. Aymard, L. C. Barnett, N. Cuello & G. Diggs","4808","1988","4","18","South America","Venezuela","Barinas","Distrito Pedraza. Northeast of Alto de La Aguada in an area known locally as Montañas de Tierra Blanca.",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4808",NA,"undetermined"
"417","2020-01-10 14:37:18-03","GH","HU-HERB","GH 02159509","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","J. A. Steyermark, V. Carreño Espinoza & C. Brewer-Carias","109100",NA,NA,NA,"South America","Venezuela","Bolívar","Meseta del Jaua: Cerro Sarisariñama: Cumbre, porción Nor-este",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109100",NA,"undetermined"
"418","2020-01-10 14:26:39-03","GH","HU-HERB","GH 02159522","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","G. T. Prance, J. R. Steward, J. F. Ramos & L. G. Farias","9425","1969","1","24","South America","Brazil","Roraima (Terr.)","Serra da Lua. Summit of Serra da Lua",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9425",NA,"undetermined"
"419","2020-01-10 15:51:09-03","GH","HU-HERB","GH 02159523","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","G. Klug","3564","1934","3",NA,"South America","Peru","San Martín","Zepelacio, near Moyobamba",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3564",NA,"undetermined"
"420","2020-01-10 15:40:50-03","GH","HU-HERB","GH 02159533","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","J. F. Macbride","5720",NA,NA,NA,"South America","Peru",NA,"La Merced Hacienda Schunke",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5720",NA,"undetermined"
"421","2020-01-10 16:04:28-03","GH","HU-HERB","GH 02159545","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barbosa Rodrigues) Lojtnant","H. H. Rusby","2166","1885",NA,NA,"South America","Bolivia",NA,"Near Yungas",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2166",NA,"undetermined"
