"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount"
"351","2015-03-06 21:10:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus",NA,NA,"I. M. Sánchez Vega","2004","7","2","Peru","Cajamarca","Cajamarca","Llacanora, entre Cpchambul y Laguna San Nicolás, ruta a Namora. Vegetación muy alterada por erosion","-78.3942","-7.21342",NA,NA,"2834",NA,NA,NA,NA,"12625","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"352","2015-03-07 08:08:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus",NA,"N. Hensold : Field Museum of Natural History","A. López M.","1951","4","15","Peru","La Libertad","Santiago de Chuco","Alred. Santiago de Chuco",NA,NA,NA,NA,"3050",NA,NA,NA,NA,"999","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"353","2015-03-06 21:10:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus",NA,NA,"S. Leiva G. et al.","1994","1","8","Peru","La Libertad","Otuzco","arriba de El Horcón (ruta Salpo - Samne)",NA,NA,NA,NA,"3150",NA,NA,NA,NA,"985","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"354","2019-06-13 10:41:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus",NA,NA,"J. M. Cabanillas S. & J. L. Guevara B.","1993","6","10","Peru","Cajamarca","Cajamarca","Distrito Cajamarca, Porcón Alto km 21 a unos 100 m. del desvío",NA,NA,NA,NA,"3260",NA,NA,NA,NA,"473","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"355","2015-03-06 21:10:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus",NA,"S. Leiva G.","S. Leiva G.","1992","6","11","Peru","La Libertad","Otuzco","Shitahuara (N de Salpo)",NA,NA,NA,NA,"3150",NA,NA,NA,NA,"585","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"356","2015-03-06 21:10:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus",NA,"M. L. Kawasaki : Field Museum of Natural History","A. Sagástegui A.","1992","4","17","Peru","Cajamarca","Contumazá","alrededores de Contumazá (ruta a Cascas)",NA,NA,NA,NA,"2600",NA,NA,NA,NA,"14575","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"357","2015-03-06 21:10:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus",NA,NA,"A. Sagástegui A. et al.","1984","5","22","Peru","La Libertad","Otuzco","Chanchacap -Salpo",NA,NA,NA,NA,"2800",NA,NA,NA,NA,"11557","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"358","2015-03-06 21:10:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus",NA,NA,"A. Sagástegui A. & et al.","1977","7","8","Peru","Cajamarca","Contumazá","Shamón (arriba de Contumazá)",NA,NA,NA,NA,"2800",NA,NA,NA,NA,"9009","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"359","2019-06-13 10:39:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus",NA,NA,"I. M. Sánchez Vega","1967","3","5","Peru","Cajamarca","Cajamarca","Distrito Encañada, Hacienda Polloquito",NA,NA,NA,NA,"3100",NA,NA,NA,NA,"279","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"360","2018-05-14 16:49:01-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus",NA,"RRC ID Flag","S. Leiva G. et al.","1994","1","8","Peru","La Libertad","Otuzco","arriba de El Horcón (ruta Salpo - Samne)",NA,NA,NA,NA,"3150",NA,NA,NA,NA,"986","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"986",NA
"361","2019-06-11 13:50:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus",NA,"RRC ID Flag","I. G. Vargas C.","1992","5","12","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,"1347","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"1347",NA
"362","2015-03-06 21:10:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus",NA,"D. N. Smith","A. Sagástegui A. & et al.","1984","6","14","Peru","La Libertad","Santiago de Chuco","Cachicadan",NA,NA,NA,NA,"2700",NA,NA,NA,NA,"11896","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"363","2019-06-13 10:04:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus",NA,"I. M. Sánchez Vega","I. M. Sánchez Vega et al.","1991","4","10","Peru","Cajamarca","San Marcos","ruta a Huagal, Cerro Quinua, a 10 km del desvío",NA,NA,NA,NA,"3100",NA,NA,NA,NA,"5497","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"364","2019-01-25 15:45:36-02","IAC","IAC","10726","S","Plantae","Rosaceae-2.Rosoideae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. Krapovickas","A. Krapovickas","1947","04","21","Argentina","Distrito Federal","Buenos Aires","Olavarria","-58.5","-34.6667","-58.5000","-34.6667",NA,NA,"Material botânico recebido de Instituto Miguel Lillo, Argentina, em 14/06/1949",NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1947","04","21",NA,NA
"365","2019-01-25 15:45:36-02","IAC","IAC","10787","S","Plantae","Rosaceae-2.Rosoideae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","C.A. O#?#Donell","C.A. O#?#Donell","1945","11","17",NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,"Material botânico recebido de Instituto Miguel Lillo, Argentina, em 14/06/194",NA,NA,"3571",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1945","11","17",NA,NA
"366","2020-08-20 15:00:19-03","UFSC","FLOR","54850","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Barboza, E.","Cervi, A.C.; Barboza, E. & Cordeiro, J.","2013","11","05","Brasil","Santa Catarina","Urubici","subida para o Morro da Igreja.","-49.488333","-28.055833","49º29'18''W","28º3'21''S","1155","1155","erva prostada, frutos roxos","FLOR0054850",NA,"10058",NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,"2013","12","03",NA,NA
"367","2020-08-20 20:42:00-03","UFSC","FLOR","58229","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Santos, E.D.","Santos, E.D.; Trevisan, R. & Campestrini, S.","2013","03","06","Brasil","Santa Catarina","São Joaquim","UAP25/UAL3.","-50.005556","-28.226389","50º0'20''W","28º13'35''S","1295","1295","flor rosa","FLOR0058229",NA,"142",NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,"2013",NA,NA,NA,NA
"368","2020-08-20 20:42:00-03","UFSC","FLOR","26845","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Jarenkow, J.A.","Jarenkow, J.A.","1990","08","26","Brasil","Rio Grande do Sul","Pelotas","Praia do Laranjal.","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"erva decumbente, flor perianto verde; anteras vinosas","FLOR0026845",NA,"1698",NA,NA,NA,NA,"Rosales","51462","auto",NA,NA,"1990",NA,NA,NA,NA
"369","2020-08-20 20:42:00-03","UFSC","FLOR","27863","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Jarenkow, J.A.","Jarenkow, J.A.; Sobral, M.","1996","02","28","Brasil","Santa Catarina","Lages","BR 116, ca. 15 km em direção a Vacaria.","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"erva com xilopódio (?), flor pequena, axilar, verde","FLOR0027863",NA,"3092",NA,NA,NA,NA,"Rosales","70701","auto",NA,NA,"1996",NA,NA,NA,NA
"370","2020-08-20 20:42:00-03","UFSC","FLOR","27050","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Hatschbach, G.","Ribas, O.S.; Cordeiro, J. & Poliquesi, C.B.","1996","02","10","Brasil","Santa Catarina","Otacílio Costa","Rod. SC-425, Palmeira.","-50.121898651123","-27.4831008911133",NA,NA,NA,NA,"ascendente, flor rosado","FLOR0027050",NA,"1182",NA,NA,NA,NA,"Rosales","48988","auto",NA,NA,"1996",NA,NA,NA,NA
"371","2020-08-20 15:00:19-03","UFSC","FLOR","54148","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Hassemer, G.N.","Hassemer, G.N.","2012","04","22","Brasil","Santa Catarina","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"erva","FLOR0054148",NA,"530",NA,NA,NA,NA,"Rosales","48290","auto",NA,NA,NA,NA,NA,NA,NA
"372","2020-08-20 20:42:00-03","UFSC","FLOR","25493","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Sobral, M.","Falkenberg, D.B.","1995","03","24","Brasil","Santa Catarina","Urubici","Topo do Morro da Igreja, próximo do CINDACTA.","-49.5917015075684","-28.0149993896484",NA,NA,"1750","1750","subarbusto rasteiro, flor rosado, carnoso","FLOR0025493",NA,"7273",NA,NA,NA,NA,"Rosales","30102","auto",NA,NA,"1995",NA,NA,NA,NA
"373","2017-09-11 17:13:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.",NA,"Sello, HL",NA,NA,NA,"?",NA,NA,"Habitat in Brasilia australi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2021-02-08 12:45:03-03","UFRGS","ICN","188795","S","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"Boldrini, II; Setubal, R","2008","10","29","Brasil","RS","Quaraí","Fazenda Cantagalo","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,"Litossolo",NA,NA,"1523","América do Sul",NA,NA,"Dicotyledon",NA,"74636","auto",NA,NA,NA,NA,NA,NA,NA
"375","2021-02-08 12:45:03-03","UFRGS","ICN","186191","S","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Barboza, E","Cervi, AC","2013","11","05","Brasil","SC","Urubici","Subida para o Morro da Igreja","-49.488333","-28.055833","-49.488333","-28.055833",NA,NA,"Doação MBM 386882; Erva prostrada, frutos roxos.",NA,NA,"s.n.Barboz","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,"2013","12","03",NA,NA
"376","2021-02-08 12:45:03-03","UFRGS","ICN","142701","S","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Caporal, FJM","Caporal, FJM","2004","10","03","Brasil","RS","Canguçu","Terceiro Distrito de Canguçu Coxilha do Fogo Cabanha Sobrado Branco","-52.6755981445312","-31.3950004577637",NA,NA,"305","305","campo pastejado",NA,NA,"s.n.","América do Sul",NA,NA,"Dicotyledon",NA,"68702","auto",NA,NA,NA,NA,NA,NA,NA
"377","2021-02-08 12:45:03-03","UFRGS","ICN","165593","S","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.","Cordeiro, J; Ribas, OS","Barbosa, E; et al.","2009","11","09","Brasil","RS","Herval","Guarda Nova","-53.3955993652344","-32.0236015319824",NA,NA,NA,NA,"doação MBM; erva ruderal; campo limpo seco",NA,NA,"2464","América do Sul",NA,NA,"Dicotyledon",NA,"51680","auto",NA,NA,NA,NA,NA,NA,NA
"378","2021-02-08 12:45:03-03","UFRGS","ICN","132851","S","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.","Kinupp, VF","Kinupp, VF; Lorenzi, H","2005","10","17","Brasil","SC","Painel",NA,"-50.1049995422363","-27.9288997650146",NA,NA,NA,NA,"Erva prostrada; frutos maduros creme-arroseado; frutos comestíveis, mais pequenos e insípidos;; Beira da rodovia.",NA,NA,"3022","América do Sul",NA,NA,"Dicotyledon",NA,"26535","auto",NA,NA,NA,NA,NA,NA,NA
"379","2021-02-08 12:45:03-03","UFRGS","ICN","191024","S","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.","Silva Filho, PJS","Silva Filho, PJS","2012","11","07","Brasil","RS","Rio Grande","Ilha do Leonídio","-52.241944","-32.053333","-52.241944","-32.053333",NA,NA,"Subarbusto ereto; Em solo arenoso e seco",NA,NA,"1817","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2021-03-03 22:00:02-03","FLAS","FLAS","189773","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"Donald Mee",NA,NA,NA,"Ecuador","Cotopaxi","Chasqui",NA,NA,NA,NA,NA,NA,NA,"[Label footing:] Voucher for study of forage composition and production under Pinus patula and Pinus radiata in the Ecuadorian Andes by Donald Mee.",NA,NA,"215",NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-03-22 16:23:56-03","FEPAGRO","BLA","13000","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","B. E. Irgang","A. Pott","1969","01","26","Brasil","Rio Grande do Sul","Vacaria",NA,"-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"Habitat: Potreiro pastejado.","BLA013000",NA,"Vac591",NA,NA,NA,"Spermatophyta",NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA
"382","2020-08-26 10:50:42-03","MCN-FZBRS","HAS","96689","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Bonotto, A. L.","Mattos, J.","1980","11",NA,"Brasil","Rio Grande do Sul","Bagé","km 14 da rodovia Bagé-Lavras","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"No campo limpo","HAS0096689",NA,"21647",NA,NA,NA,"Magnoliophyta",NA,"74087","auto",NA,NA,"1990","05",NA,NA,NA
"383","2020-08-26 10:50:42-03","MCN-FZBRS","HAS","96686","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Bonotto, A. L.","Mattos, J.; Mattos, N.; N. Silveira","1979","10",NA,"Brasil","Rio Grande do Sul","Caçapava do Sul","cerca de 8km da encruzilhada da BR290-Caçapava do Sul pela estrada velha","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"Na encosta de um morro. Lugar seco. Campo.","HAS0096686",NA,"19348",NA,NA,NA,"Magnoliophyta",NA,"50525","auto",NA,NA,"1990","05",NA,NA,NA
"384","2020-08-26 10:50:42-03","MCN-FZBRS","HAS","96687","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Bonotto, A. L.","Mattos, J.; Mattos, N.; N. Silveira","1979","10",NA,"Brasil","Rio Grande do Sul","Caçapava do Sul","cerca de 8km da encruzilhada da BR290-Caçapava do Sul pela estrada velha","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"No campo. Lugar seco.","HAS0096687",NA,"19293",NA,NA,NA,"Magnoliophyta",NA,"50525","auto",NA,NA,"1990","05",NA,NA,NA
"385","2020-08-26 10:50:42-03","MCN-FZBRS","HAS","72606","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Zachia, R.","Silveira, N.","1987","02",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","na rodovia para São Francisco de Paula","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"HAS0072606",NA,"4043",NA,NA,NA,"Magnoliophyta",NA,"30776","auto",NA,NA,"1995","02","01",NA,NA
"386","2020-08-26 10:50:42-03","MCN-FZBRS","HAS","96690","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Bonotto, A. L.","Mattos, J.; Mattos, N.","1986","11",NA,"Brasil","Rio Grande do Sul","Canguçu","ca. de 6km de Canguçu, na rodovia para Camaquã","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,"No campo. Em lugar seco.","HAS0096690",NA,"30028",NA,NA,NA,"Magnoliophyta",NA,"68702","auto",NA,NA,"1990","05",NA,NA,NA
"387","2020-08-26 10:50:42-03","MCN-FZBRS","HAS","27525","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) O. Ktze.","Bonotto, A.L.","Silveira, N.","1989","10",NA,"Brasil","Rio Grande do Sul","Itaara","Reserva Biológica do Ibicuí - Mirim - Campo dos Barcelos.","-53.7647018432617","-29.6096992492676",NA,NA,NA,NA,"Em campo pedregoso, lado direito do rio, à montante da Barragem.","HAS0027525",NA,"6877",NA,NA,NA,"Magnoliophyta",NA,"17818","auto",NA,NA,"1990","04",NA,NA,NA
"388","2020-08-26 10:50:42-03","MCN-FZBRS","HAS","96678","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Bonotto, A. L.","Mattos, J.","1951",NA,NA,"Uruguai","Montevidéu","Santa Luzia",NA,NA,NA,NA,NA,NA,NA,"Herbário João Mattos 536","HAS0096678",NA,"420",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"1990","05",NA,NA,NA
"389","2020-08-26 10:50:42-03","MCN-FZBRS","HAS","96682","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Bonotto, A. L.","Mattos, J.","1951",NA,NA,"Uruguai","Montevidéu","Santa Luzia",NA,NA,NA,NA,NA,NA,NA,"Erva de Perdiz; Acervo herbário João Mattos 2547; herbário IPRN 336","HAS0096682",NA,"1768",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"1990","05",NA,NA,NA
"390","2020-08-26 10:50:42-03","MCN-FZBRS","HAS","72582","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Zachia, R.","Mattos, J.; Silveira, N.","1986","12",NA,"Brasil","Rio Grande do Sul","ca de 7 km de Canela,","na rodovia São Francisco de Paula - Canela",NA,NA,NA,NA,NA,NA,"No campo, em lugar pedregoso.","HAS0072582",NA,"30909",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"1995","02","01",NA,NA
"391","2020-08-26 10:50:42-03","MCN-FZBRS","HAS","72636","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Zachia, R.","Silveira, N.","1987","02",NA,"Brasil","Rio Grande do Sul","18km de São Francisco de Paula","na rodovia para Cambará do Sul",NA,NA,NA,NA,NA,NA,NA,"HAS0072636",NA,"3892",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"1995","02","01",NA,NA
"392","2020-08-26 10:50:42-03","MCN-FZBRS","HAS","96679","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Bonotto, A. L.","Mattos, J.","1952","02",NA,"Uruguai","Montevidéu","Santa Luzia","Barra do Rio Santa Luzia",NA,NA,NA,NA,NA,NA,NA,"HAS0096679",NA,"254",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"1990","05",NA,NA,NA
"393","2020-08-26 10:50:42-03","MCN-FZBRS","HAS","96709","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Bonotto, A. L.","Mattos, J.","1951",NA,NA,"Uruguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herbário João Mattos 399","HAS0096709",NA,"295",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"1990","05",NA,NA,NA
"394","2020-08-26 10:50:42-03","MCN-FZBRS","HAS","80659","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"Bonotto, A. L.","1992","07",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"No campo. Rasteira.","HAS0080659",NA,"290",NA,NA,NA,"Magnoliophyta",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"395","2020-08-26 10:50:42-03","MCN-FZBRS","HAS","21045","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Zachia, R.","Bueno, O.; et al.","1986","02",NA,"Brasil","Rio Grande do Sul","Rio Grande","cerca de 5km depois do trevo","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"Em beira de estrada, no campo. Erva rasteira com fruto branco, rara, agrupada. Projeto Cnpq/85-Expedições Botânicas","HAS0021045",NA,"4497",NA,NA,NA,"Magnoliophyta",NA,"82892","auto",NA,NA,"1995","02","01",NA,NA
"396","2020-08-26 10:50:42-03","MCN-FZBRS","HAS","96685","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Bonotto, A. L.","Mattos, J.; Mattos, N.; Camargo, O.","1978","03",NA,"Brasil","Rio Grande do Sul","Santana do Livramento","Cerro da Vigia, a 10 km de Santana","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,"No campo sujo, em lugar seco pedregoso.","HAS0096685",NA,"21832",NA,NA,NA,"Magnoliophyta",NA,"79795","auto",NA,NA,"1990","05",NA,NA,NA
"397","2020-08-26 10:50:42-03","MCN-FZBRS","HAS","96691","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Senna, R. M.","Silveira, N.; Mattos, J.","1987","10",NA,"Brasil","Rio Grande do Sul","Santana do Livramento","na Estação Experimental de Zootecnia","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,"No campo sujo","HAS0096691",NA,"6504",NA,NA,NA,"Magnoliophyta",NA,"79795","auto",NA,NA,"2020","05",NA,NA,NA
"398","2020-08-26 10:50:42-03","MCN-FZBRS","HAS","96684","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Bonotto, A. L.","Mattos, J.","1977","02",NA,"Brasil","Rio Grande do Sul","Vacaria","Na Estação Experimental a 7 km, na rodovia Vacaria #?# Bom Jesus","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"No campo, num lageado","HAS0096684",NA,"16717",NA,NA,NA,"Magnoliophyta",NA,"63451","auto",NA,NA,"1990","05",NA,NA,NA
"399","2020-08-26 10:50:42-03","MCN-FZBRS","HAS","96708","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Bonotto, A. L.","Mattos, J.","1957",NA,NA,"Brasil","Santa Catarina","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"Herbário João Mattos 5424","HAS0096708",NA,"4646",NA,NA,NA,"Magnoliophyta",NA,"48290","auto",NA,NA,"1990","05",NA,NA,NA
"400","2020-08-26 10:50:42-03","MCN-FZBRS","HAS","96681","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Bonotto, A. L.","Mattos, J.","1963","07",NA,"Brasil","Santa Catarina","São Joaquim","Invernadinha","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"Num morrinho pedregoso, em lugar seco. Fruto maduro.","HAS0096681",NA,"s.n.",NA,NA,NA,"Magnoliophyta",NA,"48290","auto",NA,NA,"1990","05",NA,NA,NA
"401","2020-08-26 10:50:42-03","MCN-FZBRS","HAS","96683","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Bonotto, A. L.","Mattos, J.","1966","01",NA,"Brasil","Santa Catarina","São Joaquim","Invernadinha, perto da barra dos rios Rondinha e Postinho.","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"No campo. Em lugar pedregoso. Erva rasteira.","HAS0096683",NA,"13058",NA,NA,NA,"Magnoliophyta",NA,"48290","auto",NA,NA,"1990","05",NA,NA,NA
"402","2020-08-26 10:50:42-03","MCN-FZBRS","HAS","96680","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Bonotto, A. L.","Mattos, J.","1952","02",NA,"Brasil","Santa Catarina","São Joaquim","Postinho","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"Acervo herbário João Mattos 908; herbário IPRN 121","HAS0096680",NA,"714",NA,NA,NA,"Magnoliophyta",NA,"48290","auto",NA,NA,"1990","05",NA,NA,NA
