"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus","sex"
"735","2021-03-15 18:25:04-03","USP","SPF","16157","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Corrêa, IP",NA,NA,NA,"Joly, AB","1948","12","25","Brasil","São Paulo","São Vicente",NA,"-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,"Erva.","SPF00016157","SPF00016157","s.n.",NA,NA,NA,NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA,NA,NA
"736","2019-11-13 11:15:38-03","USP","SPF","110794","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Corrêa, IP","1996","08","22","Martins, E","1993","11","10","Brasil","São Paulo","Ubatuba","Núcleo de Picinguaba.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"SPF00110794","SPF00110794","29374",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"737","2019-11-13 11:15:38-03","USP","SPF","109191","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Corrêa, IP","1996","02","26","Romero, R","1990","05","07","Brasil","São Paulo","Ubatuba","Picinguaba, Trilha da Guarita.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"SPF00109191","SPF00109191","43",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"738","2019-11-13 11:15:38-03","USP","SPF","109190","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Corrêa, IP","1996","02","26","Costa, R","1988","05","09","Brasil","São Paulo","Ubatuba","Picinguaba, Trilha da Guarita, próximo da praia.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"SPF00109190","SPF00109190","110",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"739","2019-11-13 11:15:38-03","USP","SPF","109189","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Corrêa, IP","1996","02","26","Romera, EC","1994","10","02","Brasil","São Paulo","Ubatuba","Praia da Fazenda.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"SPF00109189","SPF00109189","144",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"740","2018-10-08 09:56:48-03","UFSS","REAL","084","S","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Ristow, R.","2014","01","01","Villagra, B.L.P.; Ristow, R.; Ristow, R.","2014","01","01","Brasil","Paraná","Balsa Nova","São Luiz do Purunã, estrada para o Cristo","-50.069633","-25.793533","-50.069633","-25.793533",NA,NA,NA,NA,NA,"598",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2014-04-04 18:26:11-03","PNFM","IRAI","1579","S","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Cordeiro, J.; Canestraro, B.K.","2011","01","01","Ristow, R.","2009","12","14","Brasil","Paraná","Pinhais","Área 1, Parque Newton Freire Maia, Jardim Boa Vista","-49.122306","-25.3815","-49.122306","-25.3815",NA,NA,"Herbácea, rasteira, flor alba, campo limpo seco","IRAI00001579",NA,"329",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","2014-04-04 18:26:11-03","PNFM","IRAI","1736","S","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Cordeiro, J.; Martin, V.C.","2010","01","01","Kuchler, R.M.","2009","12","29","Brasil","Paraná","Guaratuba","Carvoeiro","-48.597778","-25.893333","-48.597778","-25.893333",NA,NA,"Herbácea, rasteira, flor alba","IRAI00001736",NA,"114",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","2014-04-04 18:26:11-03","PNFM","IRAI","3083","S","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Ristow, R.","2012","04","18","Kuchler, R.M.","2010","11","15","Brasil","Paraná","Guaratuba","Praia de Caieiras","-48.5635","-25.869389","-48.5635","-25.869389",NA,NA,"Herbácea, estolão, flor alba. Restinga","IRAI00003083",NA,"469",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","2014-04-04 18:26:11-03","PNFM","IRAI","3410","S","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Dunaiski Jr, A.","2009","10","29","Dunaiski Jr, A.","2009","10","29","Brasil","Paraná","Curitiba","Santo Inácio",NA,NA,NA,NA,NA,NA,"Erva rasteira, 20 cm, flor verde. Invasora","IRAI00003410",NA,"3849",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2021-03-25 13:51:27-03","UNIVILLE","JOI","12869","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","JCM",NA,NA,NA,"Melo-Júnior, J.C.F.","2011","11","09","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual Acaraí.","-48.510556","-26.246389","48º30'38''W","26º14'47''S",NA,NA,"AD; HABITAT: restinga herbácea; HABITO: herbácea","JOI012869","JOI012869","1011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2021-03-25 13:51:27-03","UNIVILLE","JOI","15053","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","F. Gonzatti","2012","03","26","F. Gonzatti","2011","11","26","Brasil","Rio Grande do Sul","Palmares do Sul","Balneário Quintão - Próximo ao Farol.","-50.298333","-30.423611","50º17'54''W","30º25'25''S","10","10","; HABITAT: vegetação de dunas","JOI015053","JOI015053","230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2021-03-25 13:51:27-03","UNIVILLE","JOI","263","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Hering-Rinnert, C.",NA,NA,NA,"Hering-Rinnert, C.","2003","12","09","Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,NA,"JOI000263","JOI000263","374",NA,NA,NA,NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA,NA
"748","2021-03-25 13:51:27-03","UNIVILLE","JOI","239","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Hering-Rinnert, C.",NA,NA,NA,"Hering-Rinnert, C.","2003","12","09","Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,NA,"JOI000239","JOI000239","375",NA,NA,NA,NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA,NA
"749","2021-03-25 13:51:27-03","UNIVILLE","JOI","6308","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"E.K. Ronchi","2007","09","11","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo de Dentro.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITAT: mata capoeira; HABITO: erva","JOI006308","JOI006308","16",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"750","2021-03-25 13:51:27-03","UNIVILLE","JOI","1382","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Jotham Ziffer Berger","2005","10","20","D.B.G. Bussmann","2005","03","19","Brasil","Santa Catarina","São Francisco do Sul","Ilha das Flores.","-48.6380996704102","-26.2432994842529",NA,NA,"1","1","Folha peltada e glabra; HABITAT: litoral","JOI001382","JOI001382","66",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"751","2019-10-07 09:10:50-03","UEFS","HUEFS","58697","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","P.Fiaschi","2015","02",NA,"Moraes, M.V.","2002","02","23","Brasil","Bahia","Vera Cruz","Terreno baldio, 910 m da praia.","-38.7","-12.983333","38W42'","12S59'",NA,NA,"Beira de praia.","HUEFS0058697","HUEFS0058697","494",NA,NA,NA,"Angiospermae","Apiales",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"752","2019-10-07 09:10:50-03","UEFS","HUEFS","194906","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"Melo, E.","2013","03","28","Brasil","Bahia","Morro de Chapéu","Cachoeira Domingos Lopes.","-40.905556","-11.559167","40W54'20''","11S33'33''","666","666","Mata ciliar da cachoeira.","HUEFS0194906","HUEFS0194906","11968",NA,NA,NA,"Angiospermae","Apiales",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"753","2019-10-07 09:10:50-03","UEFS","HUEFS","195796","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"Melo, E.","2013","04","27","Brasil","Bahia","Uruçuca","Praia do Sargi.","-39.035556","-14.500278","39W2'8''","14S30'1''","8","8","Restinga.","HUEFS0195796","HUEFS0195796","12006",NA,NA,NA,"Angiospermae","Apiales",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"754","2019-10-07 09:10:50-03","UEFS","HUEFS","47187","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"Seijo, G","1999","02","22","Argentina","San Luis","Capital","Volcán. En cerros saliendo del pueblo hacia Trapiche.",NA,NA,NA,NA,NA,NA,NA,"HUEFS0047187","HUEFS0047187","1319",NA,NA,NA,"Angiospermae","Apiales",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"755","2019-10-07 09:10:50-03","UEFS","HUEFS","5482","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"Noblick, L.R.","1985","12","11","Brasil","Bahia","Salvador",NA,"-38.35","-12.933333","38W21'","12S56'",NA,NA,NA,"HUEFS0005482","HUEFS0005482","4442",NA,NA,NA,"Angiospermae","Apiales",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"756","2019-10-07 09:10:50-03","UEFS","HUEFS","3005","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"Mattos-Silva, L.A.","1980","06","16","Brasil","Bahia","Porto Seguro",NA,"-39.0647010803223","-16.4496994018555",NA,NA,"19","39",NA,"HUEFS0003005","HUEFS0003005","839",NA,NA,NA,"Angiospermae","Apiales","68835","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA
"757","2018-05-14 16:57:40-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis",NA,"RRC ID Flag",NA,NA,NA,"A. Cano","1982","7","22","Peru","Lima",NA,NA,"-76.6333","-12",NA,NA,NA,NA,NA,NA,NA,"2529","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"2529",NA,NA
"758","2017-08-25 16:18:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis",NA,NA,NA,NA,NA,"I. M. Sánchez Vega","2004","12","14","Peru","La Libertad","Trujillo","Moche, campos de cultivo entre Bitín y Huabalito","-78.97","-8.17",NA,NA,"70",NA,NA,NA,NA,"12734","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"759","2017-04-20 14:46:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis",NA,"RRC ID Flag",NA,NA,NA,"J. C. Solomon","1977","5","10","Peru","Arequipa",NA,NA,"-72.25","-16",NA,NA,NA,NA,NA,NA,NA,"2811","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"2811",NA,NA
"760","2017-09-29 16:37:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis",NA,"RRC ID Flag",NA,NA,NA,"W. G. F. Herter","1926","12",NA,"Uruguay","Montevideo",NA,NA,"-56.1667","-34.8333",NA,NA,NA,NA,NA,NA,NA,"81466","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"761","2018-05-14 17:36:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis",NA,"RRC ID Flag",NA,NA,NA,"M. R. Ritter","1986","5","23","Brazil","Rio Grande do Sul",NA,NA,"-54","-30",NA,NA,NA,NA,NA,NA,NA,"s.n.","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"762","2018-05-14 16:55:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis",NA,"RRC ID Flag",NA,NA,NA,"J. F. Macbride","1922","5","24","Peru","Huánuco",NA,NA,"-75.8333","-9.5",NA,NA,NA,NA,NA,NA,NA,"2071","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"2071",NA,NA
"763","2016-10-19 10:14:30-02","F","FMNH-SEEDPLANTS","V0081970F","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis",NA,NA,NA,NA,NA,"J. F. Macbride","1923","9","23","Peru","Lima",NA,"Lurín","-76.87","-12.28",NA,NA,NA,NA,NA,"V0081970F","V0081970F_01","5932","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"764","2018-08-21 14:02:12-03","F","FMNH-SEEDPLANTS","V0081971F","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis",NA,NA,NA,NA,NA,"M. O. Dillon et al.","2005","11","14","Peru","Arequipa","Caravelí","Atiquipa, a 2 km E del cementerio de la Comunidad de Atiquipa","-74.3497","-15.75",NA,NA,"500",NA,NA,"V0081971F","V0081971F_01","8844","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"765","2016-10-19 10:14:30-02","F","FMNH-SEEDPLANTS","V0081972F","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis",NA,NA,NA,NA,NA,"P. C. Hutchison","1957","11","25","Peru","Moquegua","Mariscal Nieto","5 km W of Moquegua","-70.88","-17.18",NA,NA,NA,NA,NA,"V0081972F","V0081972F_01","1850","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"766","2016-11-16 15:02:44-02","F","FMNH-SEEDPLANTS","V0081973F","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis",NA,NA,NA,NA,NA,"E. Werdermann","1925","8",NA,"Chile","Tarapacá","Arica","Azapa","-69.75","-18.47",NA,NA,NA,NA,NA,"V0081973F","V0081973F_01","712","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"767","2018-08-21 14:02:12-03","F","FMNH-SEEDPLANTS","V0081975F","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis",NA,NA,NA,NA,NA,"M. O. Dillon et al.","2005","11","18","Peru","Arequipa","Islay","S of Mollendo","-72","-17.02",NA,NA,"100",NA,NA,"V0081975F","V0081975F_01","8980","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"768","2016-11-16 15:02:47-02","F","FMNH-SEEDPLANTS","V0081976F","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis",NA,NA,NA,NA,NA,"E. P. Killip & A. C. Smith","1929","4","8","Peru","La Libertad","Trujillo",NA,"-79.0333","-8.11669",NA,NA,NA,NA,NA,"V0081976F","V0081976F_01","21505","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"769","2016-10-19 10:14:30-02","F","FMNH-SEEDPLANTS","V0081977F","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis",NA,NA,NA,NA,NA,"P. C. Hutchison & J. K. Wright","1964","5","11","Peru","Ancash","Casma","Irrigated agricultural land, Casma Valley, Cerro Sechin, 1 km E of the Pan-American Highway",NA,NA,NA,NA,"230",NA,NA,"V0081977F","V0081977F_01","5015","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"770","2016-10-19 10:14:31-02","F","FMNH-SEEDPLANTS","V0081978F","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis",NA,NA,NA,NA,NA,"A. H. Gentry & G. T. Prance","1976","6","30","Peru","Lima",NA,"Chorillos, Barranca district, outskirts of Lima","-76.87","-12.17",NA,NA,NA,NA,NA,"V0081978F","V0081978F_01","16454","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"771","2016-10-19 10:14:31-02","F","FMNH-SEEDPLANTS","V0081979F","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis",NA,NA,NA,NA,NA,"I. M. Johnston","1925","10","15","Peru","Ica",NA,"Pisco","-76.2","-13.8",NA,NA,NA,NA,NA,"V0081979F","V0081979F_01","3529","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"772","2016-10-19 10:14:31-02","F","FMNH-SEEDPLANTS","V0081980F","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis",NA,NA,NA,NA,NA,"D. B. Stafford","1937","9","23","Peru","Moquegua",NA,"Ilo","-71.17","-17.75",NA,NA,NA,NA,NA,"V0081980F","V0081980F_01","924","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"773","2016-10-19 10:14:32-02","F","FMNH-SEEDPLANTS","V0081981F","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis",NA,NA,NA,NA,NA,"Mrs. R. S. Shepard","1922","4","20","Chile","Tarapacá",NA,"Tacna-Arica region","-69.75","-18.47",NA,NA,NA,NA,NA,"V0081981F","V0081981F_01","272","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"774","2019-01-25 15:38:25-02","IAC","IAC","2300","S","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Ramos. Ana Claudia Gioseffi","2008","01","14","A.P. Viégas & H.P. Krug","1938","10","16","Brasil","Rio de Janeiro","Cabo Frio","Praia de Cabo Frio","-42.0186","-22.8794","-42.0186","-22.8794",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","2019-01-25 15:38:25-02","IAC","IAC","4153","S","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","I.P. Corrêa","1996","08","30","G.P. Viégas","1938","11","28","Brasil","São Paulo","Campinas",NA,"-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","2019-01-25 15:38:25-02","IAC","IAC","48112","S","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","J.P. Corrêa","1997","11","28","D.A. De Grande & E.A. Lopes","1979","04","19","Brasil","São Paulo","Cananéia","Praia próxima ao centro de pesquisas","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,NA,NA,NA,"88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","2019-01-25 15:38:25-02","IAC","IAC","5460","S","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","A. Gehrt","1942","04","28","A.P. Viégas; C.M. Franco & A.S. Lima","1940","03","09","Brasil","São Paulo","Ubatuba","Praia Perequê","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","2019-01-25 15:38:25-02","IAC","IAC","6711","S","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","I.P. Corrêa","1996","02","28","J. Santoro","1942","05","12","Brasil","São Paulo","Campinas","Estufa do Instituto Agronômico","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","2020-07-23 11:57:13-03","CEPLAC","CEPEC","12460","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis",NA,"Sem Informação",NA,NA,NA,"R. M. Harley","1974","03","30","Brasil","Bahia","ITACARÉ","6Km SW Itacare, perto peq. gerador da hidroeletrica.","-39.05","-14.316667","39W3'0","14S19'0",NA,NA,NA,NA,NA,"17535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2020-07-23 11:57:13-03","CEPLAC","CEPEC","148911","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis",NA,NA,NA,NA,NA,"Graziele C.J. Santos","2015","08","27","Brasil","Bahia","ILHÉUS","Rodovia Ilhéus - Uma (BA 001), Estação Hidromineral de Olivença.","-39.011111","-14.943889","39W0'40","14S56'38",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","2020-07-23 11:57:13-03","CEPLAC","CEPEC","21802","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis",NA,"L. Constance",NA,NA,NA,"R. M. Harley","1977","01","18","Brasil","Bahia","PRADO","47Km ao N Prado. Cumuruxatiba.","-39.183333","-17.1","39W11'","17S6'",NA,NA,NA,NA,NA,"18066",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1979",NA,NA,NA,NA,NA
"782","2020-07-23 11:57:13-03","CEPLAC","CEPEC","21803","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis",NA,"L. Constance",NA,NA,NA,"R. M. Harley","1977","01","16","Brasil","Bahia","ALCOBAÇA","12Km ao N Rod. entre Alcobaca/Prado.","-39.216667","-17.483333","39W13'","17S29'",NA,NA,NA,NA,NA,"17996",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1979",NA,NA,NA,NA,NA
"783","2020-07-23 11:57:13-03","CEPLAC","CEPEC","48727","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis",NA,"L. Constance",NA,NA,NA,"R. M. Harley","1977","01","16","Brasil","Bahia","ALCOBAÇA","12Km ao N da Rod. entre Alcobaca/Prado.","-39.216667","-17.483333","39W13'","17S29'",NA,NA,NA,NA,NA,"17996",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1979",NA,NA,NA,NA,NA
"784","2020-08-11 15:54:02-03","CEPLAC","CEPEC","48728","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis",NA,"L. Constance",NA,NA,NA,"R. M. Harley","1977","01","18","Brasil","Bahia","PRADO","47Km ao N Prado. Cumuruxatiba.","-39.183333","-17.1","39W11'","17S6'",NA,NA,NA,NA,NA,"18066",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1979",NA,NA,NA,NA,NA
"785","2020-07-23 11:57:13-03","CEPLAC","CEPEC","13587","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis",NA,"L. Constance",NA,NA,NA,"S. A. Mori","1978","03","17","Brasil","Bahia","ALCOBAÇA","5Km S Alcobaca. BA-001.","-39.1955986022949","-17.5193996429443","0*0'99","99*99'99",NA,NA,NA,NA,NA,"9627",NA,NA,NA,NA,NA,"50074","auto",NA,NA,"10/07/1979",NA,NA,NA,NA,NA
"786","2020-07-23 11:57:13-03","CEPLAC","CEPEC","13878","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis",NA,"L. Constance",NA,NA,NA,"S. A. Mori","1978","07","02","Brasil","Bahia","PORTO SEGURO","5Km N da cidade. Rod. p/ Cabralia.","-39.0647010803223","-16.4496994018555","0*0'99","99*99'99",NA,NA,"<ll>dwc_commonname:</ll> Acaricoba, herva-capitao",NA,NA,"10226",NA,NA,NA,NA,NA,"68835","auto",NA,NA,"10/07/1979",NA,NA,NA,NA,NA
"787","2020-07-23 11:57:13-03","CEPLAC","CEPEC","21028","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis",NA,"A. M. de Carvalho",NA,NA,NA,"L. A. Mattos-Silva","1980","06","16","Brasil","Bahia","PORTO SEGURO","Km 5 da Rod. P. Seguro/Sta. Cruz Cabralia.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Capuchinho-do-campo",NA,NA,"839",NA,NA,NA,NA,NA,"68835","auto",NA,NA,"12/09/1980",NA,NA,NA,NA,NA
