"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"1510","2019-11-01 15:04:11-03","UnB","UB","201121","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Lima, AS; Melo, MD; Almeida, RF; Nogueira, ACR","162","2013","08","11","Southern America","Brasil",NA,NA,"Com fruto (carpoteca)&nf;; Cerrado sentido restrito",NA,"Dicotyledoneae",NA,"Naudin","Munhoz, CBR","Distrito Federal","Brasília","INMET - Instituto Nacional de Meteorologia","-47.922308","-15.791612","1160","1160",NA,NA,NA,"2013","12",NA,"-47.922308","-15.791612",NA,NA,NA,NA,NA
"1511","2019-11-01 15:04:11-03","UnB","UB","210731","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP103","2012","10","08","Southern America","Brasil",NA,NA,"Arbusto, 1,3m. Frutos vermelhos e roxos; Campo úmido (brejo) circundado por mata. Solo hidromórfico, preto com muita máteria orgânica",NA,"Dicotyledoneae",NA,"Naudin",NA,"Goiás","Edéia","Fazenda Canadá (CUFCBA)","-50.096944","-17.678889","536","536",NA,NA,NA,"2012",NA,NA,"-50.096944","-17.678889",NA,NA,NA,NA,NA
"1512","2019-11-01 15:04:11-03","UnB","UB","210903","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP275","2012","10","09","Southern America","Brasil",NA,NA,"Subarbusto, 0,7m; Mata ciliar. Solo areno-argiloso",NA,"Dicotyledoneae",NA,"Naudin",NA,"Goiás","Edéia","Fazenda Canadá (MCFCEB)","-50.078611","-17.7225","478","478",NA,NA,NA,"2012",NA,NA,"-50.078611","-17.7225",NA,NA,NA,NA,NA
"1513","2019-11-01 15:04:11-03","UnB","UB","212325","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Projeto Biodiversidade BP; Amaral, AG; Marshall, C; Villarroel, D; Souza, ENF; Hawthorne, W; Mendes, VC","RE379","2012","09","23","Southern America","Brasil",NA,NA,"Vereda. Gleissolo, preto, orgânico, úmido",NA,"Dicotyledoneae",NA,"Naudin",NA,"Goiás","Edéia","Fazenda Canandá - Casa Base (REVEFC99)","-50.08","-17.6884","472","472",NA,NA,NA,"2012",NA,NA,"-50.08","-17.6884",NA,NA,NA,NA,NA
"1514","2019-11-01 15:04:11-03","UnB","UB","212385","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Projeto Biodiversidade BP; Amaral, AG; Marshall, C; Villarroel, D; Souza, ENF; Hawthorne, W; Mendes, VC","RE443","2012","09","23","Southern America","Brasil",NA,NA,"Campo úmido. Gleissolo, úmido, preto",NA,"Dicotyledoneae",NA,"Naudin",NA,"Goiás","Edéia","(RECUFC01)","-50.0811","-17.6876","481","481",NA,NA,NA,"2012",NA,NA,"-50.0811","-17.6876",NA,NA,NA,NA,NA
"1515","2019-11-01 15:04:11-03","UnB","UB","213054","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Projeto Biodiversidade BP; Melo, MS; Concha, C; Arcela, V","VEFCBF45","2012","08","03","Southern America","Brasil",NA,NA,"Arbusto, 3,0m; Vereda. Solo argilodo, úmido, marrom",NA,"Dicotyledoneae",NA,"Naudin",NA,"Goiás","Edéia","Fazenda Canadá (VEFCBF)","-50.0504","-17.4118","496","496",NA,NA,NA,"2012",NA,NA,"-50.0504","-17.4118",NA,NA,NA,NA,NA
"1516","2019-11-01 15:04:11-03","UnB","UB","77176","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Anderson, WR","9741","1973","05","05","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Naudin","Wurdack, JJ","Mato Grosso",NA,"E. base of mountain ca. 9km NE of Barra do Garças",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1517","2019-11-01 15:04:11-03","UnB","UB","213084","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Projeto Biodiversidade BP; Proença, CEB; Concha, C; Mello, TRB; Reis, PA","VEFCBI30","2012","08","16","Southern America","Brasil",NA,NA,"Árvore, 1,2m; Vereda. Solo úmido paludoso",NA,"Dicotyledoneae",NA,"Naudin",NA,"Goiás","Edéia","Fazenda Canadá (VEFCBI)","-50.0849","-17.6873","426","426",NA,NA,NA,"2012",NA,NA,"-50.0849","-17.6873",NA,NA,NA,NA,NA
"1518","2019-11-01 15:04:11-03","UnB","UB","213101","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Projeto Biodiversidade BP; Faria, JEQ; Rosa, PO; Izetti, C; Mendes, VC; Oku, W","VEFCBJ6","2012","08","16","Southern America","Brasil",NA,NA,"Arbusto, 2m. Fruto imaturo verde e maduro vináceo; Vereda. Solo marrom escuro, argiloso",NA,"Dicotyledoneae",NA,"Naudin","Harris, SA","Goiás","Edéia","Fazenda Canadá (VEFCBJ)","-50.0803","-17.6873","470","470",NA,NA,NA,"2012",NA,NA,"-50.0803","-17.6873",NA,NA,NA,NA,NA
"1519","2019-11-01 15:04:11-03","UnB","UB","214276","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Faria, JEQ; Zanatta, MRV; Martins, RC; Villarroel, D","4791","2015","06","29","Southern America","Brasil",NA,NA,"Arbusto ca. 1,8 m de altura, botões florais brancos, flores com sépalas verdes e corolas brancas; Vereda em borda de rio",NA,"Dicotyledoneae",NA,"Naudin","Faria, JEQ","Mato Grosso do Sul","Água Clara","Margem da Rodovia MS-320 entre Água Clara e Chapadão do Sul","-52.503889","-19.623889","374","374",NA,NA,NA,"2015","06",NA,"-52.503889","-19.623889",NA,NA,NA,NA,NA
"1520","2019-11-01 15:04:11-03","UnB","UB","215669","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Versiane, AFA; Pacheco, RA; Oliveira, ALF; Romero, R","178","2012","07","03","Southern America","Brasil",NA,NA,"Arbusto, ramificado, ca. 2m. hipanto verde, corola e estames brancos. Flores perfumadas; Borda de mata",NA,"Dicotyledoneae",NA,"Naudin",NA,"Goiás","Cocalzinho de Goiás","BR 070, ca. 7 Km de Cocalzinho (marco 9).","-48.829444","-15.785","1111","1111",NA,NA,NA,NA,NA,NA,"-48.829444","-15.785",NA,NA,NA,NA,NA
"1521","2019-11-01 15:04:11-03","UnB","UB","22690","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Matos, MQ; Proença, CEB; Turma de Botânica de Campo","35","2006","09","21","Southern America","Brasil",NA,NA,"Caule esbranquiçado com cicatrizes foliares. Folhas onduladas.; Arbusto 1,60m. Fruto fruto tipo baga de cor roxa.; Borda de vereda.",NA,"Dicotyledoneae",NA,"Naudin","Matos, MQ","Distrito Federal",NA,"Estação Ecológica de Águas Emendadas","-47.607222","-15.573056","1031","1031",NA,NA,NA,NA,NA,NA,"-47.607222","-15.573056",NA,NA,NA,NA,NA
"1522","2019-11-01 15:04:11-03","UnB","UB","22756","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Fonsêca, SG","1578","1970","06","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Naudin","Wurdack, JJ","Distrito Federal","Brasília",NA,"-47.933333","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA,"-47.933333","-15.883333",NA,NA,NA,NA,NA
"1523","2019-11-01 15:04:11-03","UnB","UB","3214","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Munhoz, CBR","82","1994","03","18","Southern America","Brasil",NA,NA,"Folhas reflexas. Estéril.; Arbusto 1,5m; Mata de galeria.",NA,"Dicotyledoneae",NA,"Naudin","Faria, CA","Distrito Federal","Brasília","Parque Nacional de Brasília. Próximo a entrada de serviço","-47.933333","-15.883333","1020","1020",NA,NA,NA,NA,NA,NA,"-47.933333","-15.883333",NA,NA,NA,NA,NA
"1524","2019-11-01 15:04:11-03","UnB","UB","3580","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Munhoz, CBR; Walter, BMT","176","1994","07","26","Southern America","Brasil",NA,NA,"Odor agradável.; Arbusto 2m. Flor branca; Mata de galeria.",NA,"Dicotyledoneae",NA,"Naudin","Munhoz, CBR","Distrito Federal","Brasília","Fazenda Água Limpa, Olho d'água da Onça","-47.933333","-15.95","1100","1100",NA,NA,NA,NA,NA,NA,"-47.933333","-15.95",NA,NA,NA,NA,NA
"1525","2019-11-01 15:04:11-03","UnB","UB","77177","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Ratter, JA","7",NA,NA,NA,"Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Naudin","Incógnito","Distrito Federal","Planaltina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1526","2019-11-01 15:04:11-03","UnB","UB","77174","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Ratter, JA","7298","1994","05","30","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Naudin","Munhoz, CBR","Mato Grosso",NA,"Cachoeira de São Bento, 8km from Alto Paraíso de Goiás","-47.516667","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA,"-47.516667","-14.116667",NA,NA,NA,NA,NA
"1527","2019-11-01 15:04:11-03","UnB","UB","5989","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Gomes Júnior, JC","1962","1964","06","19","Southern America","Brasil",NA,NA,"Arbusto 2m. Flor alva; . Solo: Banhado.",NA,"Dicotyledoneae",NA,"Naudin","Munhoz, CBR","Mato Grosso do Sul","Três Lagoas","Córrego da Onça ou do Japão. Fazenda Lauraguti","-48.783333","-21.916667",NA,NA,NA,NA,NA,NA,NA,NA,"-48.783333","-21.916667",NA,NA,NA,NA,NA
"1528","2019-11-01 15:04:11-03","UnB","UB","7499","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Cardoso, CFR; Proença, CEB; França, F; Melo, E","56","1997","05","15","Southern America","Brasil",NA,NA,"Inflorescência jovem verde clara.; Arbusto 1,5m; Brejo.",NA,"Dicotyledoneae",NA,"Naudin","Munhoz, CBR","Bahia","Baianópolis","Rodovia BA-242 entre Baianópolis e Barreiras","-44.613889","-12.212778","690","690",NA,NA,NA,NA,NA,NA,"-44.613889","-12.212778",NA,NA,NA,NA,NA
"1529","2019-11-01 15:04:11-03","UnB","UB","77160","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Santos, ML","154",NA,NA,NA,"Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Naudin","Romero, R","Goiás","Caldas Novas","Caldas Novas, Parque Estadual da Serra de Caldas Novas","-48.625","-17.7417",NA,NA,NA,NA,NA,NA,NA,NA,"-48.625","-17.7417",NA,NA,NA,NA,NA
"1530","2019-11-01 15:04:11-03","UnB","UB","77161","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Irwin, HS","15574","1966","05",NA,"Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Naudin","Wurdack, JJ","Goiás",NA,"Ca. 30 km N of Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1531","2019-11-01 15:04:11-03","UnB","UB","77162","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Anderson, WR","9661","1973","05","02","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Naudin","Wurdack, JJ","Goiás",NA,"Ca. 12 km S of Caiapônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1532","2019-11-01 15:04:11-03","UnB","UB","77163","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Walter, BMT","2404","1995",NA,NA,"Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Naudin",NA,"Goiás","Minaçu","Minaçu","-48.283333","-13.816667",NA,NA,NA,NA,NA,NA,NA,NA,"-48.283333","-13.816667",NA,NA,NA,NA,NA
"1533","2019-11-01 15:04:11-03","UnB","UB","77164","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Walter, BMT","2612","1995","09",NA,"Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Naudin","Walter, BMT","Goiás","Colinas do Sul","Colinas do Sul","-48.2","-14",NA,NA,NA,NA,NA,NA,NA,NA,"-48.2","-14",NA,NA,NA,NA,NA
"1534","2019-11-01 15:04:11-03","UnB","UB","77165","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Ratter, JA","557","1967","08",NA,"Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Naudin","Incógnito","Mato Grosso",NA,"10 km S of Xavantina","-52.333333","-14.733333",NA,NA,NA,NA,NA,NA,NA,NA,"-52.333333","-14.733333",NA,NA,NA,NA,NA
"1535","2019-11-01 15:04:11-03","UnB","UB","77166","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Ratter, JA","2147","1968",NA,NA,"Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Naudin","Wurdack, JJ","Mato Grosso",NA,"3 km E of Base Camp (ca. 270 km N of Xavantina)","-51.866667","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,"-51.866667","-12.9",NA,NA,NA,NA,NA
"1536","2019-11-01 15:04:11-03","UnB","UB","77167","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Hunt, DR","5631","1966","05",NA,"Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Naudin","Wurdack, JJ","Mato Grosso",NA,"Xavantina-Cachimbo road, 200 km from Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1537","2019-11-01 15:04:11-03","UnB","UB","77173","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Harley, RM","10406","1968","10","01","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Naudin","Wurdack, JJ","Mato Grosso",NA,"3,5 km da coordenada","-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA
"1538","2019-11-01 15:04:11-03","UnB","UB","77169","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Ratter, JA","7359","1994","06",NA,"Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Naudin","Munhoz, CBR","Goiás",NA,"34km from Alto Paraíso de Goiás on the road to Teresina","-47.416667","-14",NA,NA,NA,NA,NA,NA,NA,NA,"-47.416667","-14",NA,NA,NA,NA,NA
"1539","2019-11-01 15:04:11-03","UnB","UB","77170","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Prance, GT","58463","1964","07",NA,"Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Naudin","Wurdack, JJ","Goiás",NA,"Northern Goiás 2-6 km N of Miracema do Norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1540","2019-11-01 15:04:11-03","UnB","UB","77171","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Anderson, WR","8142","1973","04","04","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Naudin","Wurdack, JJ","Goiás","Cristalina","Cristalina, Serra dos Cristais, 2km by road E of Cristalina","-47.6136","-16.7686",NA,NA,NA,NA,NA,NA,NA,NA,"-47.6136","-16.7686",NA,NA,NA,NA,NA
"1541","2019-11-01 15:04:11-03","UnB","UB","77172","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Hunt, DR","5927","1966","06","11","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Naudin","Wurdack, JJ","Mato Grosso",NA,"Barra do Garças-Xavantina road, 25 km from Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1542","2019-11-01 15:04:11-03","UnB","UB","77178","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Ratter, JA","1982","1968","06",NA,"Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Naudin","Wurdack, JJ","Mato Grosso",NA,"8km NE of the base camp (ca. 270 km N of Xavantina)","-51.866667","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,"-51.866667","-12.9",NA,NA,NA,NA,NA
"1543","2019-11-01 15:04:11-03","UnB","UB","77179","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Fonseca, ML","4936","2003","10","21","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Naudin","Fonseca, ML","Goiás","Vila Propício","Km 04 (GO 230) Goianésia-Vila Propicio","-49.065056","-15.337361",NA,NA,NA,NA,NA,NA,NA,NA,"-49.065056","-15.337361",NA,NA,NA,NA,NA
"1544","2019-11-01 15:04:11-03","UnB","UB","7821","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Proença, CEB; Kozovits, AR; Leão, FF","1821","1997","11","11","Southern America","Brasil",NA,NA,"Estéril.; Arbusto 1,8m; Mata úmida.",NA,"Dicotyledoneae",NA,"Naudin","Proença, CEB","Tocantins","Gurupi","7 km ao S de Gurupi","-49.116667","-11.716667",NA,NA,NA,NA,NA,NA,NA,NA,"-49.116667","-11.716667",NA,NA,NA,NA,NA
"1545","2019-11-01 15:04:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Munhoz, CBR; Eugênio, CUO; Aguiar, P; Emmert, P","5241","2008","10","24","Southern America","Brasil",NA,NA,"Arbusto ca. 1,70m. Frutos; Vereda",NA,"Dicotyledoneae",NA,"Naudin","Munhoz, CBR","Distrito Federal","Brasília","Reserva Ecológica do IBGE (RECOR)","-47.9","-15.930833","1100","1100",NA,NA,NA,"2008","12",NA,"-47.9","-15.930833",NA,NA,NA,NA,NA
"1546","2021-03-16 09:43:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Rodrigues-da-Silva, R; Milhomens, LC","897","2003","09","16","Southern America","Brasil",NA,NA,"Arbusto 2,5m. Fruto ocres a vinaceos; Borda de mata ciliar. Glei pouco umido",NA,"Dicotyledoneae",NA,"Naudin",NA,"Distrito Federal","Brasília","Estação Ecologica do Jardim Botânico de Brasília. Centro Oeste. Plano","-47.858611","-15.890278","1130","1130",NA,NA,NA,NA,NA,NA,"-47.858611","-15.890278",NA,NA,NA,NA,NA
"1547","2021-03-16 09:43:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Dias, EBA; Amaral-Santos, A; Silveira, AM; Nogueira, LMG","30","2006","08","24","Southern America","Brasil",NA,NA,"Arvoreta com 3m de altura, frutos imaturos verdes, fruto: imaturos verdes, maduros roxos; Mata, relevo plano. Substrato: argiloso com presença de serrapilheira",NA,"Dicotyledoneae",NA,"Naudin","Proença, CEB","Distrito Federal","Brasília","Parque Nacional de Brasília","-48.080833","-15.728889","1215","1215",NA,NA,NA,"2021","01",NA,"-48.080833","-15.728889",NA,NA,NA,NA,NA
"1548","2019-11-01 15:04:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Chacel, FC; Santos, PP; Saraiva, D","185FC02","2017","08","09","Southern America","Brasil",NA,NA,"Arbórea; Agrofloresta",NA,"Dicotyledoneae",NA,"Naudin","Chacel, FC","Distrito Federal","Brasília","Planaltina. Núcleo Rural Taquara, chácara 133. Propriedade de Felipe Caltabiano","-47.581111","-15.652222","1015","1015",NA,NA,NA,"2017","11","25","-47.581111","-15.652222",NA,NA,NA,NA,NA
"1549","2019-11-01 15:04:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Munhoz, CBR","32","1993","05","10","Southern America","Brasil",NA,NA,"Arbusto com ca. de 1,0 m, ramos verdes com lenticelas. Folha oposta cruzada, glabra, nervura abaxial saliente de cor mais clara que a lâmina. Hipâncio e cálice verde com pequena mancha vinácea. Corola com 5 pétalas brancas. 10 estames brancos com pou",NA,"Dicotyledoneae",NA,"Naudin","Munhoz, CBR","Distrito Federal",NA,"Reserba Biológica de Águas Emendadas","-47.616667","-15.533333","1000","1150",NA,NA,NA,"1993","06",NA,"-47.616667","-15.533333",NA,NA,NA,NA,NA
"1550","2019-11-01 15:04:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Villarroel, D; Martinez, MT; Penarrieta, A","2677","2013","10","10","Southern America","Bolivia",NA,NA,NA,NA,"Dicotyledoneae",NA,"Naudin","Villarroel, D","Santa Cruz","Prov. Andrés Ibáñez","Región de las Pampas de Terebinto. Zona de llanura ondulante, con suelos predominantemente arenosos, vegetación de cerrado sensu stricto, con árboles dispersos, y zonas con árboles agrupados.","-63.420528","-17.662333","420","420",NA,NA,NA,NA,NA,NA,"-63.420528","-17.662333",NA,NA,NA,NA,NA
"1551","2020-10-28 10:33:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Proença, CEB; Silveira, AD; Silva, CFS; Silva, JG; Gonçalves, BT","5543","2019","05","19","Southern America","Brasil",NA,NA,"Arbusto medindo 1,7 m; corola branca; Veio de escoamento do campo úmido indo para o capão de mata",NA,"Dicotyledoneae",NA,"Naudin","Proença, CEB","Goiás","Cristalina","RPPN Linda Serra dos Topázios","-47.693056","-16.741111","1100","1100",NA,NA,NA,"2019","05","19","-47.693056","-16.741111",NA,NA,NA,NA,NA
"1552","2019-11-01 15:04:11-03","UnB","UB","100801","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Albuquerque, VR","27","1984","06","01","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Naudin","Munhoz, CBR","Distrito Federal","Brasília","Centro Olímpico da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1553","2019-11-01 15:04:11-03","UnB","UB","100799","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Vilela, DO","4","1999","07","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Naudin","Munhoz, CBR","Distrito Federal","Brasília","Centro Olímpico da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
