"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"546","2021-03-04 15:45:24-03","IF","SPSF","39366","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","F.M.Souza & R.C.Sousa & D.Souza & A.N.Oliveira","1075","2008","02","26","América do Sul","Brasil","SP","Parque Estadual do Jaraguá",NA,"COLETA: Árvore, 9m. Frutos imaturos verdes.; GEOGRAFIA: Trilha do Pai Zé;",NA,NA,"O.Berg","O.T. Aguiar","São Paulo","-46.761389","-23.453611","934","934",NA,NA,NA,NA,"2008",NA,NA,"03","24","Magnoliopsida",NA,NA,NA,NA,NA
"547","2021-03-04 15:45:24-03","IF","SPSF","45933","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","F.A.R.D.P.Arzolla & C. de Moura & F.E.S.P.Vilela & N.M.Ivanauskas & A.C.Martensen & A.C.R.Braga & P.U. da Mota","1493","2012","01","31","América do Sul","Brasil","SP","Parque Estadual Nascentes do Paranapanema",NA,"COLETA: Árvore, 6 metros, frutos imaturos verdes.; GEOGRAFIA: Fazenda Sakamoto; Trilha da Barra do Amendoim.&nf;Margens do Rio Paranapanema; Floresta Ombrófila Densa Montana.&nf;Altitude aproximada de 680 m.;",NA,NA,"O.Berg","O.T. Aguiar","Capão Bonito","-48.212222","-24.183056",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"02","28","Magnoliopsida",NA,NA,NA,NA,NA
"548","2021-03-04 15:45:24-03","IF","SPSF","45952","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","F.A.R.D.P.Arzolla & C. de Moura & F.E.S.P.Vilela & N.M.Ivanauskas & P.U. da Mota","1518","2012","02","02","América do Sul","Brasil","SP","Parque Estadual Nascentes do Paranapanema",NA,"COLETA: Árvore, 4 metros, frutos imaturos verdes.; GEOGRAFIA: Fazenda Sakamoto; Floresta Ombrófila Densa Montana.&nf;Altitude aproximada de 700 m.;",NA,NA,"O.Berg","O.T.Aguiar","Capão Bonito","-48.2125","-24.214444",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"02","28","Magnoliopsida",NA,NA,NA,NA,NA
"549","2021-03-04 15:45:24-03","IF","SPSF","46852","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","V.C.Souza & A.R.Duarte & J.G.Rando & M.P.Ferreira","29352",NA,NA,NA,"América do Sul","Brasil","SP","Parque Estadual Carlos Botelho - Núcleo Sete Barras",NA,"COLETA: Árvore nº 156 (Parcela PECB - Outra numeração 231).; GEOGRAFIA: Parcela permanente. Floresta Ombrófila Densa Submontana.;",NA,NA,"O.Berg",NA,"Sete Barras","-47.924722","-24.183056","350","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"550","2021-03-04 15:45:24-03","IF","SPSF","49034","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","E.M.B.Prata",NA,"2008","05","02","América do Sul","Brasil","SP","Parque Estadual da Serra do Mar - Núcleo Picinguaba",NA,"COLETA: Planta com 5,5m de altura;frutos verdes.&nf;Parcela D, sub-parcela 78.; GEOGRAFIA: Localizada ao longo da Trilha do Corisco, no Sertão da Casa da Farinha.&nf;Floresta Ombrófila Densa de Terras Baixas.;",NA,NA,"O.Berg","E.M.B.Prata","Ubatuba","-44.833333","-23.335833","43","69",NA,NA,NA,NA,"2008",NA,NA,"05","02","Magnoliopsida",NA,NA,NA,NA,NA
"551","2021-03-04 15:45:24-03","IF","SPSF","49039","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","E.M.B.Prata",NA,"2007","10","17","América do Sul","Brasil","SP","Parque Estadual da Serra do Mar - Núcleo Picinguaba",NA,"COLETA: Planta com 5,5m de altura;frutos imaturos verdes. Árvore nº D1355.; GEOGRAFIA: Localizada próximo a Casa da Farinha. Parcela D - Projeto Temático Biota Gradiente Fincional.&nf;Floresta Ombrófila Densa de Terras Baixas.;",NA,NA,"O.Berg","M.Sobral","Ubatuba","-44.833333","-23.335833","43","69",NA,NA,NA,NA,"2007",NA,NA,"10","17","Magnoliopsida",NA,NA,NA,NA,NA
"552","2021-03-04 15:45:24-03","IF","SPSF","49047","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","V.A. Kamimura & M.A.Assis","38","2009","01","14","América do Sul","Brasil","SP","Parque Estadual da Serra do Mar - Núcleo Picinguaba",NA,"COLETA: Árvore nº C919.; GEOGRAFIA: Localizada ao longo da Trilha do Corisco, no Sertão da Casa da Farinha.&nf;Floresta Ombrófila Densa de Terras Baixas.;",NA,NA,"O.Berg","V.A. Kamimura","Ubatuba","-44.834444","-23.335556","53","75",NA,NA,NA,NA,"2009",NA,NA,"01","14","Magnoliopsida",NA,NA,NA,NA,NA
"553","2021-03-04 15:45:24-03","IF","SPSF","29083","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","G. Hatschbach","27063","1971","09","29","América do Sul","Brasil","PR","mata de encosta de morro",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"O.Berg","O.T. Aguiar","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"2016","41937","auto","07","05","Magnoliopsida",NA,NA,NA,NA,NA
"554","2021-03-04 15:45:24-03","IF","SPSF","28760","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","I.Cordeiro et al.","2275","2000","08","22","América do Sul","Brasil","SP","P.E.Serra do Mar, Núcleo Caraguatatuba",NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto ca. 2m dealtura, frutos imaturos verde-amarelados, quando maduros vináceos.; GEOGRAFIA: Mata Ombrófila densa de encosta, trilha dos Tropeiros.;",NA,NA,"O.Berg","Osny T. Aguiar","Caraguatatuba","-45.4099998474121","-23.6200008392334","230","230",NA,NA,NA,NA,"2017","30093","auto","08","28","Magnoliopsida",NA,NA,NA,NA,NA
"555","2021-03-04 15:45:24-03","IF","SPSF","28948","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","F.O. Souza","48","2000","07","18","América do Sul","Brasil","SP","P.E.Serra do Mar, Núcleo Caraguatatuba",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa&nf;;",NA,NA,NA,NA,"Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"556","2021-03-04 15:45:24-03","IF","SPSF","28761","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","I.Cordeiro","2390","2000","11","23","América do Sul","Brasil","SP","P.E.Serra do Mar, Núcleo Caraguatatuba",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa de encosta&nf;;",NA,NA,"O.Berg","F.F.Mazine","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"2011","30093","auto","04","18","Magnoliopsida",NA,NA,NA,NA,NA
"557","2021-03-04 15:45:24-03","IF","SPSF","12627","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","O.T. Aguiar","283","1988","11","30","América do Sul","Brasil","SP","Parque Estadual da Serra do Mar, Núcleo Pilões",NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 2m altura; frutos ovalados, maduros, roxos.;",NA,NA,"O.Berg","F.F.Mazine","Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,"2011","15123","auto","04","18","Magnoliopsida",NA,NA,NA,NA,NA
"558","2021-03-04 15:45:24-03","IF","SPSF","25358","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","S.A.Nicolau","69","1991","02","21","América do Sul","Brasil","SP","E.Ecol.Jureia-Itatins, Serra da Jureia",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de planicie perto do Rio Verde;",NA,NA,"O.Berg","O.T.Aguiar","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"2016","55628","auto","06","01","Magnoliopsida",NA,NA,NA,NA,NA
"559","2021-03-04 15:45:24-03","IF","SPSF","25346","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","I.Cordeiro","680","1990","09","19","América do Sul","Brasil","SP","E.Ecol.Jureia-Itatins, Serra da Jureia",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;",NA,NA,"O.Berg","O.T.Aguiar","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"2016","55628","auto","06","01","Magnoliopsida",NA,NA,NA,NA,NA
"560","2021-03-04 15:45:24-03","IF","SPSF","27941","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","F.A.R.D.P.Arzolla","229","2000","06","18","América do Sul","Brasil","SP","P.E.Cantareira, Região de Águas Claras",NA,"COLETA: XLS: SPSFAntigo&nf;Árvore;",NA,NA,NA,"O.T. Aguiar","Mairiporã","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,NA,NA,"2017","15840","auto","03","03","Magnoliopsida",NA,NA,NA,NA,NA
"561","2021-03-04 15:45:24-03","IF","SPSF","37239","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","NM. Ivanauskas & M.T.Z.Toniato & R.T. Polisel & D.Souza & C.O.da.Silva","6183","2006","08","31","América do Sul","Brasil","SP","PECB",NA,"COLETA: XLS: SPSFNovo; árvore, 9m alt., flores creme e botões; GEOGRAFIA: Trilha do Temível 1&nf;UTM: X=196520 Y=7328522 ZONA=23J;",NA,NA,"O.Berg","O.T.Aguiar","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"2016","27904","auto","06","01","Magnoliopsida",NA,NA,NA,NA,NA
"562","2021-03-04 15:45:24-03","IF","SPSF","07301","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","F.Lopes",NA,"1934","06","05","América do Sul","Brasil","SP","Serra da Cantareira",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"O.Berg","O.T. Aguiar","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2017","53584","auto","03","03","Magnoliopsida",NA,NA,NA,NA,NA
"563","2021-03-04 15:45:24-03","IF","SPSF","12599","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","J.A.Pastore","230","1988","11","23","América do Sul","Brasil","SP","serra da Cantareira, Pinheirinho",NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta, próximo ao ponto 5;",NA,NA,"O.Berg","O.T. Aguiar","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2017","53584","auto","03","03","Magnoliopsida",NA,NA,NA,NA,NA
"564","2021-03-04 15:45:24-03","IF","SPSF","07161","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","A. Rodrigues","3","1968","09","19","América do Sul","Brasil","SP","Serra da Cantereira",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"O.Berg","Osny T. Aguiar","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2017","53584","auto","08","28","Magnoliopsida",NA,NA,NA,NA,NA
"565","2021-03-04 15:45:24-03","IF","SPSF","11710","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","J.B.Baitello","236","1987","12","22","América do Sul","Brasil","SP","Serra da Cantereira",NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 8m de altura, tronco com casca de aspecto farináceo.; GEOGRAFIA: Linha 4, piquete 14;",NA,NA,"O.Berg","Osny T. Aguiar","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2017","53584","auto","08","28","Magnoliopsida",NA,NA,NA,NA,NA
"566","2021-03-04 15:45:24-03","IF","SPSF","18039","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","A.C.Dias & R.O.Pinto","529","1994","04","13","América do Sul","Brasil","SP","Parque Estadual Carlos Botelho",NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 3m altura; frutos amarelos ou vermelhos quando bem maduros.; GEOGRAFIA: Estrada com entrada atras do campo;",NA,NA,"O.Berg","O.T.Aguiar","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"2016","34059","auto","06","01","Magnoliopsida",NA,NA,NA,NA,NA
"567","2021-03-04 15:45:24-03","IF","SPSF","15572","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","P.L.R.Moraes","293","1990","10","08","América do Sul","Brasil","SP","Parque Estadual Carlos Botelho",NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 7 m de altura.; GEOGRAFIA: Mata Atlântica;",NA,NA,"O.Berg","O.T. Aguiar","Sete Barras","-47.9199981689453","-24.3799991607666","700","700",NA,NA,NA,NA,"2016","34059","auto","06","15","Magnoliopsida",NA,NA,NA,NA,NA
"568","2021-03-04 15:45:26-03","IF","SPSF","31371","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","A.G.Castro","315","2000","08","09","América do Sul","Brasil","SP","Estação Ecológica, Serra da Bocaina",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Bananal","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,NA,NA,NA,"26795","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"569","2021-03-04 15:45:26-03","IF","SPSF","04825","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","tenuifolia","Eugenia tenuifolia","J.C. Moraes",NA,NA,NA,NA,"América do Sul","Brasil","PE","matas pouco úmidas",NA,"COLETA: XLS: SPSFAntigo&nf;Na mata&nf;Árvore pequena&nf;Nome popular: goiabinha;",NA,NA,"O.Berg","D.Legrand","Nazaré da Mata","-35.2277984619141","-7.74167013168335",NA,NA,NA,NA,NA,NA,NA,"9456","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"570","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Martius, C","Herb. Fl.51",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in monte Corcovado prope Rio de Janeiro",NA,"Original herbarium: Mart.",NA,NA,"O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","tenuifolia","Eugenia tenuifolia axillaris","Pohl, JBE","1043",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in silvis umbrosis locisque saxosis circa urbem Rio de Janeiro",NA,"Original herbarium: Mart.",NA,NA,"O.Berg",NA,NA,NA,NA,NA,NA,"axillaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","tenuifolia","Eugenia tenuifolia axillaris","Vellozo, JMC","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in campis mediterraneis trans-alpinis",NA,"Original herbarium: Mart.",NA,NA,"O.Berg",NA,NA,NA,NA,NA,NA,"axillaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","tenuifolia","Eugenia tenuifolia axillaris","Beyrich, HC","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in silvis umbrosis locisque saxosis circa urbem Rio de Janeiro",NA,"Original herbarium: Mart.",NA,NA,"O.Berg",NA,NA,NA,NA,NA,NA,"axillaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","tenuifolia","Eugenia tenuifolia lateriflora","Houllet, JB","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,NA,"Original herbarium: Kunth(fl), Mart(fr); Dryas; HABITAT: Dryas",NA,NA,"O.Berg",NA,NA,NA,NA,NA,NA,"lateriflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","tenuifolia","Eugenia tenuifolia lateriflora","Gaudichaud Beaupré, C","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,"Original herbarium: Kunth(fl), Mart(fr); Dryas; HABITAT: Dryas",NA,NA,"O.Berg",NA,NA,NA,NA,NA,NA,"lateriflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","tenuifolia","Eugenia tenuifolia axillaris","Pohl, JBE","1043",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in silvis umbrosis locisque saxosis circa urbem Rio de Janeiro",NA,"Original herbarium: Mart.",NA,NA,"O.Berg",NA,NA,NA,NA,NA,NA,"axillaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","tenuifolia","Eugenia tenuifolia axillaris","Vellozo, JMC","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in campis mediterraneis trans-alpinis",NA,"Original herbarium: Mart.",NA,NA,"O.Berg",NA,NA,NA,NA,NA,NA,"axillaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","tenuifolia","Eugenia tenuifolia axillaris","Beyrich, HC","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in silvis umbrosis locisque saxosis circa urbem Rio de Janeiro",NA,"Original herbarium: Mart.",NA,NA,"O.Berg",NA,NA,NA,NA,NA,NA,"axillaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","tenuifolia","Eugenia tenuifolia lateriflora","Houllet, JB","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,NA,"Original herbarium: Kunth(fl), Mart(fr); Dryas; HABITAT: Dryas",NA,NA,"O.Berg",NA,NA,NA,NA,NA,NA,"lateriflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","tenuifolia","Eugenia tenuifolia lateriflora","Gaudichaud Beaupré, C","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,"Original herbarium: Kunth(fl), Mart(fr); Dryas; HABITAT: Dryas",NA,NA,"O.Berg",NA,NA,NA,NA,NA,NA,"lateriflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2021-02-08 12:43:54-03","UFRGS","ICN","121108","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","jurujubensis","Eugenia jurujubensis","Sucre, D; A. Amaral Jr.","7321","1970","10","29","América do Sul","Brasil","RJ","Estrada do Alto da Boa Vista",NA,"Arbusto semi-umbrófilo com mais ou menos 3m de altura, crescendo na mata; botões com o ovário ferrugíneo e o cálice e a corola esverdeada.",NA,NA,"Kiaersk.","Barroso, GM","Sumaré",NA,NA,"500","500",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2021-02-08 12:43:54-03","UFRGS","ICN","121110","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","jurujubensis","Eugenia jurujubensis","Farney, C","472","1984","05",NA,"América do Sul","Brasil","RJ","Mata de Encosta Horto Florestal",NA,"Arvoreta, ciófila, 5m; folhas discolores verdes; frutos imaturos amarelos/esverdeados; frutos maduros vináceos.",NA,NA,"Kiaersk.","Barroso, GM","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"1987","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"584","2021-02-08 12:43:54-03","UFRGS","ICN","121109","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","jurujubensis","Eugenia jurujubensis","Sucre, D","7882","1971","11","07","América do Sul","Brasil","RJ",NA,NA,"Pequena árvore umbrófila com mais ou menos 4m de altura; lâmina na face ventral verde muito escuro com pouco brilho; verde pálido na face dorsal; botão albo-esverdeado.",NA,NA,"Kiaersk.","Barroso, GM","Mata do Rumo",NA,NA,NA,NA,NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2021-02-08 12:43:54-03","UFRGS","ICN","062535","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","jurujubensis","Eugenia jurujubensis","Jesus, JA; Santos, TS","433","1969","05","19","América do Sul","Brasil","BA","Saída de Itiruçu para Marcaás.",NA,"Árvore 6m x 15cm. Flores brancas com cálices verdes.",NA,NA,"Kiaersk.","Sobral, M","Itiruçu","-40.1502990722656","-13.5317001342773",NA,NA,NA,NA,NA,NA,"1985","22271","auto","03",NA,NA,NA,NA,NA,NA,NA
"586","2021-02-08 12:43:49-03","UFRGS","ICN","124789","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","aff. prasina","Eugenia aff. prasina","Lopes, WP","128","1996","09","15","América do Sul","Brasil","MG","PERD. Região do Vinhático",NA,"Árvore; flores de coloração amarelo-claro.",NA,NA,"O. Berg","Sobral, M","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"1998","28215","auto",NA,NA,NA,NA,NA,NA,NA,NA
"587","2021-02-08 12:43:49-03","UFRGS","ICN","124790","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","aff. prasina","Eugenia aff. prasina","Lopes, WP","443","1997","11","07","América do Sul","Brasil","MG","PERD. Região do Vinhático",NA,"Árvore com cerca de 7m de altura; flores brancas; botões florais de coloração verde-claro.",NA,NA,"O. Berg","Sobral, M","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"1998","28215","auto",NA,NA,NA,NA,NA,NA,NA,NA
"588","2021-02-08 12:43:55-03","UFRGS","ICN","180415","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Campos, MCR; Assis, MA; Guaraldo, A; Belinello, R","516","2006","05","08","América do Sul","Brasil","SP","Núcleo Picinguaba/PESM; Trilha da Casa da Farinha; parcela E, subparcela 54",NA,"Doação Herbário UEC; altura 8 m, com frutos verdes, indivíduo E0695",NA,NA,"O. Berg",NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"589","2021-02-08 12:43:58-03","UFRGS","ICN","094519","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Silva, IA","348","1982","09","27","América do Sul","Brasil","ES","Reserva Florestal da CVRD- Est. Gávea, ant. X-2, Km 16955, lado esquerdo",NA,"Árvore de 7 m de altura e fuste cilíndrico de 4 m, DAP 9 cm; flor branca e botão verde claro; casca áspera.; Floresta alta",NA,NA,"Kiaersk.","Sobral, M","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"1985","48094","auto","10",NA,NA,NA,NA,NA,NA,NA
"590","2021-02-08 12:43:58-03","UFRGS","ICN","094513","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Silva, IA","32","1978","11","24","América do Sul","Brasil","ES","Reserva Florestal da CVRD- Est. Jacarandá, ant. 232, Km 4285, lado esquerdo",NA,"Árvore de 6 m de altura e fuste cilíndrico de 3 m, DAP 7 cm; flor branca e botão verde claro; casca lisa; cálices glabros.; Floresta alta",NA,NA,"Kiaersk.","Sobral, M","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"1985","48094","auto","10",NA,NA,NA,NA,NA,NA,NA
