"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","month","day","locality","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber"
"924","2019-11-13 11:22:25-03","USP","SPF","177219","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Hostmann, FWR","681","1841","Southern America","Suriname",NA,NA,NA,NA,NA,NA,"SPF00177219",NA,NA,NA,"Buehinger.","Anônimo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","2019-11-13 11:22:25-03","USP","SPF","177220","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Hostmann, FWR","884","1841","Southern America","Suriname",NA,NA,NA,NA,NA,NA,"SPF00177220",NA,NA,NA,"Buehinger.","Anônimo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","2019-11-13 11:22:25-03","USP","SPF","18594","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Rossi, L","s.n.","1981",NA,"Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"SPF00018594",NA,"09","23","Parque Nacional de Brasília","Garcia, FCP",NA,NA,"70570","auto","1999","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","2019-11-13 11:22:25-03","USP","SPF","138595","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Scaranani, HJ","s.n.","1947",NA,"Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"SPF00138595",NA,"10","27",NA,"Pennington, TD",NA,NA,"23900","auto","1991","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","2019-11-13 11:22:25-03","USP","SPF","138594","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Mendes, JET","s.n.","1943",NA,"Brasil","São Paulo","Ribeirão Preto","-47.810001373291","-21.1700000762939",NA,NA,"SPF00138594",NA,"09","27","Estação Experimental de Ribeirão Preto.","Pennington, TD",NA,NA,"24390","auto","1991","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","2020-09-11 17:50:09-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Magnoliidae","Fabales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Carniello, MA; Santos-Silva, R; Conceição, ME; Mello, AR; Pereira, CS","1378","2007","América","Brasil","Mato Grosso","Rio Branco","-58.1156005859375","-15.2407999038696",NA,"Coleta de Floresta Estacional Semidecidual.",NA,NA,"10","15","Fazenda do Mozar Quirino","Silva, RR",NA,NA,"18946","auto","2008","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","2020-09-11 17:50:09-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Magnoliidae","Fabales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Carniello, MA; Mello, AR","1649","2008","América","Brasil","Mato Grosso","Figueirópolis D'Oeste","-58.7402992248535","-15.4449996948242",NA,"Coleta de Floresta Estacional Semidecidual.",NA,NA,"01","07","Fazenda Santa Tereza","Silva, RR",NA,NA,"33211","auto","2008","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","2020-05-08 11:10:26-03","UEFS","HUEFS","15413","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","bahiensis","Inga bahiensis","Benth.",NA,"Queiroz, L.P.de","3798","1993",NA,"Brasil","Bahia","Conde","-37.6","-11.816667",NA,NA,"HUEFS0015413","HUEFS0015413","12","21",NA,"F.C.P.Garcia",NA,NA,NA,NA,"1999","04",NA,"37W36'","11S49'","Rosanae",NA,NA,NA,NA,NA
"932","2020-05-08 11:10:26-03","UEFS","HUEFS","38017","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","bahiensis","Inga bahiensis","Benth.",NA,"Miranda, A.M.","1388","1994",NA,"Brasil","Pernambuco",NA,NA,NA,NA,"Margem do rio Pirangi.","HUEFS0038017","HUEFS0038017","03","12","Engenho Curtume.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"933","2020-05-08 11:10:27-03","UEFS","HUEFS","28253","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Cavalcanti, T.B.","951","1991",NA,"Brasil","Goiás","Campinaçu","-48.316667","-13.75",NA,"Solo arenoso.","HUEFS0028253","HUEFS0028253","10","10","Córrego Laginha, ao lado da escola - Bacia de Inundação.","L.P.de Queiroz","400","400",NA,NA,"1997","08",NA,"48W19'","13S45'","Rosanae",NA,NA,NA,NA,NA
"934","2020-05-08 11:10:27-03","UEFS","HUEFS","75877","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.","Lectótipo","Blanchet, J.S.","-3016-",NA,NA,"Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,"-","HUEFS0075877",NA,NA,NA,"-",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"935","2020-05-08 11:10:27-03","UEFS","HUEFS","80730","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Fernandes, A.","EAC33032","2003",NA,"Brasil","Ceará","Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,"HUEFS0080730","HUEFS0080730","09","04","Parque de Ubajara - Serra Grande",NA,NA,NA,"27385","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"936","2020-05-08 11:10:27-03","UEFS","HUEFS","68494","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Lima, T.C.","28","1999",NA,"Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,"HUEFS0068494","HUEFS0068494","11","30","Parque Dois Irmãos, dentro do açude Dois Irmãos, proximo a área dos primatas.","L.P.de Queiroz",NA,NA,"18865","auto","2003","02",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"937","2020-05-08 11:10:27-03","UEFS","HUEFS","125753","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Fernandes, A.","EAC31062","2001",NA,"Brasil","Ceará","Ubajara","-40.9211006164551","-3.85443997383118",NA,"Mata úmida.","HUEFS0125753","HUEFS0125753","11","02","Parque Nacional de Ubajara.","F.C.P.Garcia",NA,NA,"27385","auto","2012","06",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"938","2020-05-08 11:10:27-03","UEFS","HUEFS","109431","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Miranda, A.M.","5113","2005",NA,"Brasil","Bahia","Camamu","-39.1039009094238","-13.9447002410889",NA,"Restinga.","HUEFS0109431","HUEFS0109431","08","17","povoado de Bracelos do Sul.",NA,NA,NA,"33730","auto","2007","07",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"939","2020-05-08 11:10:27-03","UEFS","HUEFS","213244","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Morais-Mendonça, A.C.A.","10628","2013",NA,"Brasil","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,"HUEFS0213244","HUEFS0213244","12","11","Sítio Fundão: Margem do Rio Batateiras, Cariri.",NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"940","2020-05-08 11:10:27-03","UEFS","HUEFS","168235","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Carvalho-Sobrinho, J.G.de","2924","2011",NA,"Brasil","Bahia","Boa Nova","-39.694722","-14.614722",NA,"Floresta estacional.","HUEFS0168235","HUEFS0168235","02","15",NA,"L.P.de Queiroz","517","517",NA,NA,"2011","06",NA,"39W41'41''","14S36'53''","Rosanae",NA,NA,NA,NA,NA
"941","2020-05-08 11:10:27-03","UEFS","HUEFS","28258","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Walter, B.M.T.","2639","1995",NA,"Brasil","Goiás","Campinaçu","-48.416667","-15.883333",NA,"Solo areno-argiloso.","HUEFS0028258","HUEFS0028258","10","05","Estrada para Terra da Balsa, entre Niquelândia/Campinacu, para a cidade de Campinaçu; cerca de 25 km da Balsa.","L.P.de Queiroz","520","520",NA,NA,"1997","07",NA,"48W25'","15S53'","Rosanae",NA,NA,NA,NA,NA
"942","2020-05-08 11:10:27-03","UEFS","HUEFS","1082","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Grupo Pedra do Cavalo","863","1980",NA,"Brasil","Bahia","Cachoeira","-39.083333","-12.533333",NA,NA,"HUEFS0001082","HUEFS0001082","10",NA,NA,"F.C.P.Garcia","40","120",NA,NA,"1999","02",NA,"39W5'","12S32'","Rosanae",NA,NA,NA,NA,NA
"943","2020-05-08 11:10:27-03","UEFS","HUEFS","100243","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Cavalcanti, T.B.","2609","2000",NA,"Brasil","Goiás","Campinaçu","-48.214722","-13.455",NA,"Mata de galeria. Arenoso.","HUEFS0100243","HUEFS0100243","10","03","8 km do estádio de futebol de Minaçu, na estrada para o canteiro de obras da AHE Cana Brava.",NA,"460","460",NA,NA,NA,NA,NA,"48W12'53''","13S27'18''","Rosanae",NA,NA,NA,NA,NA
"944","2020-05-08 11:10:27-03","UEFS","HUEFS","135316","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Forzza, R.C.","4559","2007",NA,"Brasil","Goiás","Mossâmedes","-50.185556","-16.083333",NA,"Marta ciliar.","HUEFS0135316","HUEFS0135316","07","20","Riacho na base da Serra Dourada.","E.R.de Souza",NA,NA,NA,NA,"2008","09",NA,"50W11'8''","16S5'0''","Rosanae",NA,NA,NA,NA,NA
"945","2020-05-08 11:10:27-03","UEFS","HUEFS","142015","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Queiroz, L.P.de","13799","2008",NA,"Brasil","Bahia","Ituberá","-39.155833","-13.775556",NA,"Mata ciliar.","HUEFS0142015","HUEFS0142015","08","19","Estrada Ituberá - Camamu, ca. 10 Km de Camamu.",NA,"14","14",NA,NA,NA,NA,NA,"39W9'21''","13S46'32''","Rosanae",NA,NA,NA,NA,NA
"946","2020-05-08 11:10:27-03","UEFS","HUEFS","188524","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Matos, E.N.de","3443","2012",NA,"Brasil","Bahia","Jaguaripe","-38.983889","-13.246667",NA,"Restinga. Mata ciliar","HUEFS0188524","HUEFS0188524 HUEFS0188524_01","04","30","Pinaco (rio Jequiriçá)",NA,NA,NA,NA,NA,NA,NA,NA,"38W59'2''","13S14'48''","Rosanae",NA,NA,NA,NA,NA
"947","2020-05-08 11:10:27-03","UEFS","HUEFS","189186","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Guedes, M.L.","19688","2012",NA,"Brasil","Paraíba","Pilões","-35.623611","-6.900278",NA,"Floresta estádio secundária.","HUEFS0189186",NA,"03","07","Serra do Espinho.",NA,"450","450",NA,NA,NA,NA,NA,"35W37'25''","6S54'1''","Rosanae",NA,NA,NA,NA,NA
"948","2020-05-08 11:10:27-03","UEFS","HUEFS","189308","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Guedes, M.L.","19444","2012",NA,"Brasil","Paraíba","Alagoa Nova","-35.754444","-7.076667",NA,NA,"HUEFS0189308","HUEFS0189308","03","05","Sítio do Preguiçoso.",NA,"470","470",NA,NA,NA,NA,NA,"35W45'16''","7S4'36''","Rosanae",NA,NA,NA,NA,NA
"949","2020-05-08 11:10:27-03","UEFS","HUEFS","169606","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Farias, R.","A99","1998",NA,"Brasil","Distrito Federal",NA,"-48.25","-15.583333",NA,"Mata Mesofítica. Arenoso com afloramento de Rocha.","HUEFS0169606","HUEFS0169606","07","06","Centro Oeste, Distrito Federal . Brasília. APA de Cafuringa.","F.C.P.Garcia",NA,NA,NA,NA,"2012","06",NA,"48W15'","15S35'","Rosanae",NA,NA,NA,NA,NA
"950","2020-05-08 11:10:27-03","UEFS","HUEFS","219720","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Dexter, K.G.","7191","2014",NA,"Bolívia","Santa Cruz","Santa Cruz","-62.544444","-16.531389",NA,"Cerrado/ chiquitano forest mix, more humid near lake.","HUEFS0219720","HUEFS0219720","08","20","Laguna Brava, 10 Km NW of San Ramon.",NA,"251","251",NA,NA,NA,NA,NA,"62W32'40''","16S31'53''","Rosanae",NA,NA,NA,NA,NA
"951","2020-05-08 11:10:27-03","UEFS","HUEFS","229770","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Souza, E.B.","4319","2016",NA,"Brasil","Ceará","Sobral","-40.306111","-3.616944",NA,"Vegetação de Caatinga e de Floresta Mista Dicótilo-Palmácea (Floresta Ciliar do Rio Acaraú).","HUEFS0229770",NA,"07","22","Fazenda Experimental da UVA (FAEX).",NA,"60","60",NA,NA,NA,NA,NA,"40W18'22''","3S37'1''","Rosanae",NA,NA,NA,NA,NA
"952","2020-05-08 11:10:27-03","UEFS","HUEFS","28257","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Walter, B.M.T.","2593","1995",NA,"Brasil","Goiás","Minaçu","-48.15","-13.65",NA,"Solo areno-argiloso (Mesofitica).","HUEFS0028257","HUEFS0028257","09","07","Estrada para Porto do Rubão (indo p/área indigina), sul de Minaçu, indo p/o R. Tocantins, perto de ponte na estrada.","L.P.de Queiroz","460","460",NA,NA,"1997","08",NA,"48W9'","13S39'","Rosanae",NA,NA,NA,NA,NA
"953","2021-03-04 11:16:35-03","UEFS","HUEFS","40021","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Gross, E.","277","2016",NA,"Brasil","Bahia","São Félix","-38.988056","-12.592222",NA,"Solo arenoso.","HUEFS0040021","HUEFS0040021","02","13",NA,"M.Simon","9","9",NA,NA,"2016","05",NA,"38W59'17''","12S35'32''","Rosanae",NA,NA,NA,NA,NA
"954","2020-05-08 11:10:27-03","UEFS","HUEFS","47911","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Walter, B.M.T.","4219","1998",NA,"Brasil","Goiás","Minaçu","-48.321667","-13.836111",NA,"Região de Mata Seca Semidecidua, com estreitas Matas de Galeria nas linhas de drenagem.","HUEFS0047911","HUEFS0047911","07","14","Próximo a saída da base de resgate de fauna; dentro do canteiro de obras do AHE Serra da Mesa.","L.P.de Queiroz","465","465",NA,NA,"2000","12",NA,"48W19'18''","13S50'10''","Rosanae",NA,NA,NA,NA,NA
"955","2020-05-08 11:10:27-03","UEFS","HUEFS","47925","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Walter, B.M.T.","4050","1998",NA,"Brasil","Goiás","Minaçu","-48.366667","-13.783333",NA,"Mata Ciliar do rio Boa Nova.","HUEFS0047925","HUEFS0047925","01","28","Córrego Batéias. Reservatório em formação do AHE Serra da Mesa. Segmento I- Grande Lago.","L.P.de Queiroz","440","440",NA,NA,"2000","12",NA,"48W22'","13S47'","Rosanae",NA,NA,NA,NA,NA
"956","2020-05-08 11:10:27-03","UEFS","HUEFS","49070","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Walter, B.M.T.","2016","1992",NA,"Brasil","Goiás","Uruaçu","-49.1","-14.383333",NA,"Mata de Galeria.","HUEFS0049070","HUEFS0049070","10","06","Fazenda Amarra-Cachorro. 500 m abaixo da ponte sobre o macaco em pequeno afluente deste córrego.","L.P.de Queiroz",NA,NA,NA,NA,"2000","12",NA,"49W6'","14S23'","Rosanae",NA,NA,NA,NA,NA
"957","2020-05-08 11:10:27-03","UEFS","HUEFS","15064","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"França, F.","924","1994",NA,"Brasil","Bahia","Aurelino Leal","-39.7","-13.5",NA,NA,"HUEFS0015064","HUEFS0015064","01","16",NA,"F.C.P.Garcia",NA,NA,NA,NA,"1999","02",NA,"39W42'","13S30'","Rosanae",NA,NA,NA,NA,NA
"958","2020-05-08 11:10:27-03","UEFS","HUEFS","228301","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Souza, E.B.","4312","2016",NA,"Brasil","Ceará","Sobral",NA,"-3.616944",NA,"Área de vegetação de Caatinga e de Floresta Mista Dicótilo-Palmácea (Floresta Ciliar do Rio Acaraú).","HUEFS0228301",NA,"07","15","Fazenda Experimental da UVA (FAEX).",NA,"60","60",NA,NA,NA,NA,NA,NA,"3S37'1''","Rosanae",NA,NA,NA,NA,NA
"959","2020-05-08 11:10:27-03","UEFS","HUEFS","51050","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Guedes, M.L.S.","7059","1999",NA,"Brasil","Bahia","Pindobaçu","-40.35","-10.733333",NA,NA,"HUEFS0051050","HUEFS0051050","12","20","Piemonte Diamantina, Margem direita do rio Itapicuru-açu.",NA,NA,NA,NA,NA,NA,NA,NA,"40W21'","10S44'","Rosanae",NA,NA,NA,NA,NA
"960","2020-05-08 11:10:27-03","UEFS","HUEFS","51493","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Gomes, S.M.","204","1996",NA,"Brasil","Distrito Federal","Sobradinho","-47.858333","-15.538611",NA,"Mata ciliar residual na beira da estrada.","HUEFS0051493","HUEFS0051493","10","24","Cerca de 12 Km da CIPLAN, entrada para afazenda Centro-Oeste, APA da Cafuringa.","L.P.de Queiroz",NA,NA,NA,NA,"2001","12",NA,"47W51'30''","15S32'19''","Rosanae",NA,NA,NA,NA,NA
"961","2020-05-08 11:10:27-03","UEFS","HUEFS","6868","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Queiroz, L.P.de","1168","1986",NA,"Brasil","Bahia","Caldeirão Grande","-40.3","-10.916667",NA,"Mata de galeria.","HUEFS0006868","HUEFS0006868","11","17","EStrada entre Porto Novo e Saúde, 24 km SW de Porto Novo.","F.C.P.Garcia",NA,NA,NA,NA,"1999","02",NA,"40W18'","10S55'","Rosanae",NA,NA,NA,NA,NA
"962","2020-05-08 11:10:27-03","UEFS","HUEFS","80809","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Fernandes, A.","32291","2003",NA,"Brasil","Ceará","Meruoca","-40.4550018310547","-3.54167008399963",NA,NA,"HUEFS0080809","HUEFS0080809","01","17","Fernandes - Serra da Meruoca.",NA,NA,NA,"14054","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"963","2020-05-08 11:10:27-03","UEFS","HUEFS","51401","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Ribeiro, J.","FAB167",NA,NA,"Brasil","Tocantins","Sítio Novo do Tocantins","-47.6413993835449","-5.59999990463257",NA,NA,"HUEFS0051401","HUEFS0051401",NA,NA,"Trilha de Sumaúma.",NA,NA,NA,"21753","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"964","2019-09-04 18:32:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","bahiensis","Inga bahiensis",NA,"Type [status unknown]","J. S. Blanchet","3016",NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"965","2019-06-11 12:36:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","ingoides","Inga ingoides",NA,NA,"E. Meneces","76","1976","South America","Bolivia","Beni",NA,"-65.5","-14",NA,NA,NA,NA,"8","17",NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"76",NA,NA,NA
"966","2018-04-04 16:25:30-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","ingoides","Inga ingoides",NA,NA,"I. G. Vargas C.","2611",NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"2611",NA,NA,NA
"967","2019-06-11 12:39:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","ingoides","Inga ingoides",NA,NA,"M. Toledo","91","1992","South America","Bolivia","Santa Cruz",NA,"-61.5","-17.5",NA,NA,NA,NA,"8","20",NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"91",NA,NA,NA
