"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","typeStatus","stateProvince","locality","imagecode","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","relatedCatalogItem","sex"
"498","2019-10-07 09:11:42-03","UEFS","HUEFS","46042","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Gomes, D.J.","40","1999","10","09",NA,"Brasil",NA,NA,"Pastagem","HUEFS0046042","Angiospermae","Asterales",NA,"Bahia","Fazenda Igonço",NA,"(Gardner) Cabrera","Ipecaetá","-39.283333","-12.333333","M.Alves",NA,NA,"2015","03",NA,NA,NA,"39W17'","12S20'","Asteranae",NA,NA,NA,NA
"499","2019-10-07 09:11:42-03","UEFS","HUEFS","5316","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Noblick, L.R.","4345","1985","08","14",NA,"Brasil",NA,NA,NA,"HUEFS0005316","Angiospermae","Asterales",NA,"Bahia",NA,NA,"(Gardner) Cabrera","Ipecaetá","-39.283333","-12.333333","M.Alves",NA,NA,"2016","05",NA,NA,NA,"39W17'","12S20'","Asteranae",NA,NA,NA,NA
"500","2019-10-07 09:11:42-03","UEFS","HUEFS","236587","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Alves, M.","352","2014","10","27",NA,"Brasil",NA,NA,"Área antropizada: beira de estrada.","HUEFS0236587","Angiospermae","Asterales",NA,"Bahia","BR 116.","HUEFS0236587","(Gardner) Cabrera","Feira de Santana","-39.034722",NA,"M.Alves","151","151","2014","10",NA,NA,NA,"39W2'5''","12S17'87''","Asteranae",NA,NA,NA,NA
"501","2019-10-07 09:11:42-03","UEFS","HUEFS","61793","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Santos, S.","SS123","2002","07","11",NA,"Brasil",NA,NA,NA,"HUEFS0061793","Angiospermae","Asterales",NA,"Bahia","Bairro Pampalona Bairro Pampalona, Rua Joana Pereira da Silva, 186.","HUEFS0061793 HUEFS0061793_e1","(Gardner) Cabrera","Feira de Santana","-38.966667","-12.25","M.Alves",NA,NA,"2018","12",NA,NA,NA,"38W58'","12S15'","Asteranae",NA,NA,NA,NA
"502","2019-10-07 09:11:42-03","UEFS","HUEFS","66581","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Gardner, G.","1729","1838","07",NA,NA,"Brasil",NA,NA,NA,"HUEFS0066581","Angiospermae","Asterales","Tipo","Ceará","In bushy places near the Rio Jaguaribe, Aracaty.",NA,"(Gardner) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"503","2019-10-07 09:11:42-03","UEFS","HUEFS","66582","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Gardner, G.","1729","1838","07",NA,NA,"Brasil",NA,NA,NA,"HUEFS0066582","Angiospermae","Asterales","Tipo","Ceará","In bushy places near the Rio Jaguaribe, Aracaty.",NA,"(Gardner) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"504","2019-10-07 09:11:42-03","UEFS","HUEFS","66583","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Gardner, G.","1728","1838","09",NA,NA,"Brasil",NA,NA,NA,"HUEFS0066583","Angiospermae","Asterales","Tipo","Ceará","An annual in cane fields frequent.",NA,"(Gardner) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"505","2019-10-07 09:11:42-03","UEFS","HUEFS","66584","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Gardner, G.","1728","1838","09",NA,NA,"Brasil",NA,NA,NA,"HUEFS0066584","Angiospermae","Asterales","Tipo","Bahia","An annual in cane fields frequent.",NA,"(Gardner) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"506","2019-10-07 09:11:42-03","UEFS","HUEFS","74180","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Pereira-Silva, G.","7975","2003","08","30",NA,"Brasil",NA,NA,"Mata. Substrato areno-argiloso.","HUEFS0074180","Angiospermae","Asterales",NA,"Bahia","Estrada do Feijão - Anguera - Feira km 02",NA,"(Gardner) Cabrera","Anguera","-39.212222","-12.151389","M.B.B.Alves","200","200","2011","11",NA,NA,NA,"39W12'44''","12S9'5''","Asteranae",NA,NA,NA,NA
"507","2019-10-07 09:11:42-03","UEFS","HUEFS","8134","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Queiroz, L.P.de","1709","1987","07","21",NA,"Brasil",NA,NA,NA,"HUEFS0008134","Angiospermae","Asterales",NA,"Bahia","Estrada de Jaguara área pedregosa",NA,"(Gardner) Cabrera","Feira de Santana","-39.018333","-12.206944","M.Alves",NA,NA,"2016","05",NA,NA,NA,"39W1'6''","12S12'25''","Asteranae",NA,NA,NA,NA
"508","2019-10-07 09:11:42-03","UEFS","HUEFS","81556","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Carvalho-Sobrinho, J.G.de","222","2004","04","16",NA,"Brasil",NA,NA,"Caatinga. Solo argilo-arenoso vermelho.","HUEFS0081556","Angiospermae","Asterales",NA,"Bahia","Mata do Tuiuiú.",NA,"(Gardner) Cabrera","Campo Alegre de Lourdes","-43.089444","-9.487778","M.Alves","122","122","2015","03",NA,NA,NA,"43W5'22''","9S29'16''","Asteranae",NA,NA,NA,NA
"509","2019-10-07 09:11:42-03","UEFS","HUEFS","95818","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Couto, A.P.L.","92","2005","05","19",NA,"Brasil",NA,NA,NA,"HUEFS0095818","Angiospermae","Asterales",NA,"Bahia","Distrito de Ipuaçu.",NA,"(Gardner) Cabrera","Feira de Santana","-39.0775","-12.2325","V.O.Amorim","245","245","2013","10",NA,NA,NA,"39W4'39''","12S13'57''","Asteranae",NA,NA,NA,NA
"510","2019-10-07 09:11:42-03","UEFS","HUEFS","98379","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Nunes, T.S.","1214","2005","07","28",NA,"Brasil",NA,NA,"Mata úmida.","HUEFS0098379","Angiospermae","Asterales",NA,"Bahia","Interior da mata. Serra de Santana.",NA,"(Gardner) Cabrera","Senhor do Bonfim","-40.198611","-10.365278","V.O.Amorim",NA,NA,"2012","10",NA,NA,NA,"40W11'55''","10S21'55''","Asteranae",NA,NA,NA,NA
"511","2019-10-07 09:11:42-03","UEFS","HUEFS","450","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Britto, K.B.","23","1982","07","08",NA,"Brasil",NA,NA,NA,"HUEFS0000450","Angiospermae","Asterales",NA,"Bahia",NA,NA,"(Gardner) Cabrera","Feira de Santana","-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,NA,NA,"46325","auto",NA,NA,"Asteranae",NA,NA,NA,NA
"512","2019-10-07 09:11:42-03","UEFS","HUEFS","5896","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Bastos, B.C.","520","1984","07","18",NA,"Brasil",NA,NA,NA,"HUEFS0005896","Angiospermae","Asterales",NA,"Bahia",NA,"HUEFS0005896_e1","(Gardner) Cabrera","Ipirá","-39.7372016906738","-12.1583003997803","M.Alves",NA,NA,"2018","12",NA,"44834","auto",NA,NA,"Asteranae",NA,NA,NA,NA
"513","2019-10-07 09:11:42-03","UEFS","HUEFS","164575","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Roque, A.A.","567","2008","06","01",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0164575","Angiospermae","Asterales",NA,"Rio Grande do Norte","RPPN Stoessel de Britto.",NA,"(Gardner) Cabrera","Jucurutu","-37.0203018188477","-6.03388977050781","M.B.B.Alves",NA,NA,"2011","11",NA,"24072","auto",NA,NA,"Asteranae",NA,NA,NA,NA
"514","2019-10-07 09:11:42-03","UEFS","HUEFS","231565","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Ribeiro, C.L.","65","2016","07","05",NA,"Brasil",NA,NA,NA,"HUEFS0231565","Angiospermae","Asterales",NA,"Bahia","São José Serra de São José","HUEFS0231565 HUEFS0231565_e1","(Gardner) Cabrera","Feira de Santana","-38.9667015075684","-12.2666997909546","M.Alves",NA,NA,"2018","12",NA,"46325","auto",NA,NA,"Asteranae",NA,NA,NA,NA
"515","2019-09-05 17:05:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Echinocephalum","angustifolium","Echinocephalum angustifolium","G. Gardner","3848 bis","1840","2",NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,"Isotype","Goiás",NA,NA,NA,NA,"-48","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"516","2019-09-04 17:59:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Echinocephalum","latifolium","Echinocephalum latifolium","G. Gardner","1728","1838","10",NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,"Isolectotype","Ceará",NA,NA,NA,NA,"-40","-5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"517","2018-04-19 09:42:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","A. Schinini","26296","1988","5","26","South America","Argentina",NA,NA,NA,NA,"Spermatophyta",NA,NA,"Chaco",NA,NA,NA,NA,"-60.5","-26.4167","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"26296",NA,NA
"518","2017-09-29 17:38:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","S. Venturi","6061","1926","11","26","South America","Argentina",NA,NA,NA,NA,"Spermatophyta",NA,NA,"Tucumán",NA,NA,NA,NA,"-65.5","-27","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"6061",NA,NA
"519","2019-06-11 13:52:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","A. Castellanos","634","1964","8","6","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"-42.5","-22","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"634",NA,NA
"520","2019-01-25 15:33:51-02","IAC","IAC","15388","S","Plantae","Asteraceae","Echinocephalum","angustifolium","Echinocephalum angustifolium","M. Vasconcelos","669","1944","10","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Paraíba",NA,NA,"Gardner","João Pessoa","-34.8631","-7.115","B.J. Pickel",NA,NA,"1944","10","15",NA,NA,"-34.8631","-7.1150",NA,NA,NA,NA,NA
"521","2019-10-03 14:20:29-03","IAC","IAC","24723","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","O. Ahumada et al.","3642","1980","03","05",NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,"Corrientes","Costa do Rio Santa Lúcia",NA,"(Gardner) Cabrera","San Roque","-58.75","-28.5833","O. Ahumada et al.",NA,NA,"1980","03","05",NA,NA,"-58.7500","-28.5833",NA,NA,NA,NA,NA
"522","2020-07-23 11:59:14-03","CEPLAC","CEPEC","106600","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Pe. Pereira",NA,"1975","07","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia","Sem informação.",NA,NA,"MORRO DO CHAPÉU","-41.1561012268066","-11.5500001907349","M. B. B. Alves",NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,"30/01/2012",NA
"523","2020-07-23 11:59:14-03","CEPLAC","CEPEC","54341","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","G. Hatschbach","46888","1983","10","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Espírito Santo","Arredores da cidade.",NA,NA,"CONCEIÇÃO DA BARRA","-39.7322006225586","-18.5932998657227","H. Robinson",NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,"30/12/1990",NA
"524","2020-07-23 11:59:14-03","CEPLAC","CEPEC","32576","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","E. L. P. G. de Oliveira","336","1981","07","16",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Malmequer",NA,NA,NA,NA,"Bahia","Alagoinhas. Pasto da estrada II.",NA,NA,"ARAMARI","-38.4991989135742","-12.0817003250122","D. J. N. Hind",NA,NA,NA,NA,NA,"17170","auto","0W0'0","0S0'0",NA,NA,NA,"30/10/2000",NA
"525","2020-07-23 11:59:14-03","CEPLAC","CEPEC","149881","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","P. H. Labiak","6028",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Tocantins",NA,NA,NA,"aurora do tocantins","-46.4077987670898","-12.7131004333496","V. O. Amorim",NA,NA,NA,NA,NA,"36933","auto",NA,NA,NA,NA,NA,NA,NA
"526","2020-12-17 17:06:59-03","UEM","HUEM","18863","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Ma.C.Souza; Slusarski, SR; M.E.C.Asinelli; Rodrigues, S","1780","2006","12","07",NA,"Brasil",NA,NA,"Subarbustiva; ca de 0,70 m de altura; capítulos vistosos, flores col. amarelas; rara; margem da ilha; solo arenoso,seco, sujeito a alagamento; várzea.","HUEM000028012",NA,NA,NA,"Mato Grosso do Sul","rio Baía, ilha do Aurélio",NA,"(Gardner) Cabrera","Batayporã","-53.233056","-22.689444",NA,"236","236",NA,NA,NA,NA,NA,"-53.233056","-22.689444",NA,NA,NA,NA,NA
"527","2020-12-17 17:06:59-03","UEM","HUEM","2162","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Ma.C.Souza","120","1992","10","18",NA,"Brasil",NA,NA,"Herbácea; capítulos amarelos; área sujeito a alagamento.","HUEM000028013",NA,NA,NA,"Paraná","rio Paraná, Mata do Araldo.",NA,"(Gardner) Cabrera","Porto Rico","-53.266597","-22.771342","Ma.C.Souza-Stevaux",NA,NA,"1994","02",NA,NA,NA,"-53.266597","-22.771342",NA,NA,NA,NA,NA
"528","2020-12-17 17:06:59-03","UEM","HUEM","3029","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Ma.C.Souza","119","1992","12","10",NA,"Brasil",NA,NA,"Herbácea; flor com capítulos amarelos; frequente; solo seco sujeito a alagamento.",NA,NA,NA,NA,"Paraná","rio Paraná, Mata do Araldo.",NA,"(Gardner) Cabrera","Porto Rico","-53.266597","-22.771342",NA,NA,NA,NA,NA,NA,NA,NA,"-53.266597","-22.771342",NA,NA,NA,NA,NA
"529","2020-12-17 17:06:59-03","UEM","HUEM","17655","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","F.E.Amadeo; A.A.Santos; Rosa, GS; Ma.C.Souza; Almeida, CG","s.n.","2009","09","23",NA,"Brasil",NA,NA,"arbusto, 1,30 m de altura; capítulos amarelos; 18,0 m da margem; várzea","HUEM000028011",NA,NA,NA,"Mato Grosso do Sul","rio Baía, Entorno da lagoa dos Porcos",NA,"(Gardner) Cabrera","Batayporã","-53.2710990905762","-22.2952995300293","Ma.C.Souza",NA,NA,"2010","05","17","52218","auto",NA,NA,NA,NA,NA,NA,NA
"530","2020-12-17 17:06:59-03","UEM","HUEM","3214","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Silva, PM; Ma.C.Souza","12","1994","11","18",NA,"Brasil",NA,NA,"Herbácea; inflorescência coloração amarela; frequente; solo sujeito a alagamento.","HUEM000028003",NA,NA,NA,"Mato Grosso do Sul","rio Baía, planície de inundação",NA,"(Gardner) Cabrera","Batayporã","-53.2710990905762","-22.2952995300293","Ma.C.Souza",NA,NA,"1994","11",NA,"52218","auto",NA,NA,NA,NA,NA,NA,NA
"531","2020-12-17 17:06:59-03","UEM","HUEM","17771","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","G.F.Pereira; Ma.C.Souza; Rodrigues, S; Almeida, CG; Rosa, GS","415","2010","04","28",NA,"Brasil",NA,NA,"arbusto; 1,0 m de altura; capítuos amarelos; rara; campo; Campinho","HUEM000028010",NA,NA,NA,"Mato Grosso do Sul","rio Ivinhema, Parque Estadual do Rio Ivinhema",NA,"(Gardner) Cabrera","Jateí","-54.3025016784668","-22.4818992614746","Ma.C.Souza",NA,NA,"2010","04","28","85335","auto",NA,NA,NA,NA,NA,NA,NA
"532","2020-12-17 17:06:59-03","UEM","HUEM","19215","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","R.Pilati","s.n.","1992","06","07",NA,"Brasil",NA,NA,"Arbustiva; flores amarelas; frequente; área sujeita a alagamento.","HUEM000028009",NA,NA,NA,"Mato Grosso do Sul","rio Baía, planície de inundação",NA,"(Gardner) Cabrera","Taquarussu","-53.3513984680176","-22.4878005981445","Ma.C.Souza",NA,NA,"1993","10",NA,"63482","auto",NA,NA,NA,NA,NA,NA,NA
"533","2020-12-17 17:06:59-03","UEM","HUEM","8008","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Ma.C.Souza","61","1994","04","29",NA,"Brasil",NA,NA,"Porte herbáceo; flor de col. amarela; fruto frequente.","HUEM000028015",NA,NA,NA,"Mato Grosso do Sul","rio Baía, solo sujeito a alagamento.",NA,"(Gardner) Cabrera","Taquarussu","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,NA,NA,"63482","auto",NA,NA,NA,NA,NA,NA,NA
"534","2020-12-17 17:06:59-03","UEM","HUEM","26533","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Ibarra, JAA","s.n.","2003","03","22",NA,"Brasil",NA,NA,"Arbustivo, brácteas amarelas, inflorescência.","HUEM000028008",NA,NA,NA,"Mato Grosso do Sul","rio Baia, várzea em frente à lagoa do Guaraná",NA,"(Gardner) Cabrera","Taquarussu","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,NA,NA,"63482","auto",NA,NA,NA,NA,NA,NA,NA
"535","2020-12-17 17:06:59-03","UEM","HUEM","3505","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Ma.C.Souza","118","1992","05","16",NA,"Brasil",NA,NA,"Arbustiva. Flores amarelas vistosas. Frequente.","HUEM000016038",NA,NA,NA,"Mato Grosso do Sul","Rio Ivinhema., Lagoa dos Patos, área alagada.","HUEM000016038","(Gardner) Cabrera","Taquarussu","-53.3513984680176","-22.4878005981445","Ma.C.Souza",NA,NA,"1993","10",NA,"63482","auto",NA,NA,NA,NA,NA,NA,NA
"536","2020-12-17 17:06:59-03","UEM","HUEM","16296","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Kawakita, K; et al.","259","1999","11","29",NA,"Brasil",NA,NA,"Herbácea; brácteas de col. amarela; solo suj. a alag.","HUEM000028005",NA,NA,NA,"Paraná","Floresta ripária da margem esquerda do rio Paraná.",NA,"(Gardner) Cabrera","Porto Rico","-53.2668991088867","-22.7721996307373","Nakajima, J",NA,NA,"2009","09","25","18063","auto",NA,NA,NA,NA,NA,NA,NA
"537","2020-12-17 17:06:59-03","UEM","HUEM","1034","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Ma.C.Souza","382","1987","11","19",NA,"Brasil",NA,NA,"Herbácea; flores de col. amarela; muito visitadas por abelhas.","HUEM000028004",NA,NA,NA,"Paraná","Margem esquerda.",NA,"(Gardner) Cabrera","Porto Rico","-53.2668991088867","-22.7721996307373","Nakajima, J",NA,NA,"2009","09","25","18063","auto",NA,NA,NA,NA,NA,NA,NA
"538","2020-12-17 17:06:59-03","UEM","HUEM","16297","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","R. Pilati","s.n.","1992","10","17",NA,"Brasil",NA,NA,"Herbácea; flor de col. amarela com tons marrons nos estames; freq.; banco de macrófitas.","HUEM000028007",NA,NA,NA,"Paraná","rio Paraná, Canal Cortado; solo alagado",NA,"(Gardner) Cabrera","Porto Rico","-53.2668991088867","-22.7721996307373","Nakajima, J",NA,NA,"2009","09","25","18063","auto",NA,NA,NA,NA,NA,NA,NA
"539","2020-12-17 17:06:59-03","UEM","HUEM","16305","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Ma.C.Souza","s.n.","1992","09","19",NA,"Brasil",NA,NA,"Herbácea; capítulo de col. amarela; freq.; bando de macrófitas, fixado.","HUEM000028006",NA,NA,NA,"Paraná","rio Paraná, Canal Cortado; solo alagado.",NA,"(Gardner) Cabrera","Porto Rico","-53.2668991088867","-22.7721996307373","Nakajima, J",NA,NA,"2009","09","25","18063","auto",NA,NA,NA,NA,NA,NA,NA
"540","2020-12-17 17:06:59-03","UEM","HUEM","16306","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","G.F. Pereira; et al.","10","2003","10","22",NA,"Brasil",NA,NA,"Arbustiva; inflorescência de col. amarela; sépala de col. verde; rara.","HUEM000028014",NA,NA,NA,"Paraná","rio Paraná, córrego Caracu, Margem esquerda.",NA,"(Gardner) Cabrera","Porto Rico","-53.2668991088867","-22.7721996307373","Nakajima, J",NA,NA,"2009","09","25","18063","auto",NA,NA,NA,NA,NA,NA,NA
"541","2020-12-17 17:06:59-03","UEM","HUEM","4203","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","K.K Kita","118","1997","07","28",NA,"Brasil",NA,NA,"Herbácia. Inflorescência coloração amarela. Rara.","HUEM000028016",NA,NA,NA,"Paraná","rio Paraná, Ilha Porto Rico, lagoa da Figueira. Solo sujeito a alagamento.",NA,"(Gardner) Cabrera","Porto Rico","-53.2668991088867","-22.7721996307373","K.K.Kita",NA,NA,"1997","08",NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA
"542","2019-11-01 14:54:14-03","UnB","UB","123399","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Gomes Júnior, JC","2340","1964","10","18","Southern America","Brasil",NA,NA,"Flores amarelas.; Arbusto do banhado; Mata ciliar",NA,"Dicotyledoneae",NA,NA,"São Paulo","Margem esquerda do Rio Paraná",NA,"(Gardner) Cabrera","Alfredo de Castilho",NA,NA,"Bringel, JBA",NA,NA,"2015","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2019-11-01 14:54:14-03","UnB","UB","123586","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Lindeman, JC","3289","1966","11","17","Southern America","Brasil",NA,NA,"Capítulos amarelos.; Erva 1,5m.",NA,"Dicotyledoneae",NA,NA,"Paraná","Várzea do Rio Paraná acima de Sete Quedas perto de Guaíra",NA,"(Gardner) Cabrera",NA,NA,NA,"Barroso, GM",NA,NA,"1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2019-11-01 14:54:14-03","UnB","UB","123587","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Killip, EP","8697","1981","01","30","Southern America","Brasil",NA,NA,"Flowers yellow.; Herb 1m.",NA,"Dicotyledoneae",NA,NA,"Bahia","7km S from road between Itaberaba along road to Andaraí",NA,"(Gardner) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2019-11-01 14:54:14-03","UnB","UB","24943","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Hatschbach, G","73088","2002","05","17","Southern America","Brasil",NA,NA,"Ereta 1,5m. Capítulo amarelo; Pantanal",NA,"Dicotyledoneae",NA,NA,"Mato Grosso do Sul","Miranda, Rod. BR-262, próximo de Guaicurus",NA,"(Gardner) Cabrera","Miranda","-56.366667","-20.233333","Robinson, H",NA,NA,"2002",NA,NA,NA,NA,"-56.366667","-20.233333",NA,NA,NA,NA,NA
