"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","recordNumber","infraspecificEpithet","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","previousCatalogNumber","typeStatus","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"523","2021-03-01 16:41:49-03","UNICAMP","UEC","168245","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.",NA,NA,NA,NA,"Batista, TA; Naves, AR","2011","04","01","Brazil","Minas Gerais","Itamonte","-44.817889","-22.380528","-44.817889","-22.380528","Árvore com 8,5 m de altura em meio á clareira. Folhas com uma espécies de glândulas no encontro da nervura secundária com a primária. Frutos sem cupula envolvendo-os mas o pendunculo é entumescido e é verde lenhoso. Frutos são verdes e","UEC091048","Hotel Casa Alpina Trilha que leva a estação 2100.","2110","2110","UEC091048","268",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2021-03-01 16:41:49-03","UNICAMP","UEC","170791","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2019","07","10","Moraes, AM","2011","10","28","Brazil","Minas Gerais","Espera Feliz","-41.829167","-20.480556","-41.829167","-20.480556","Arvore 8m. Folhas alternas flores brancas dialipetala, diclamidia anteras rimosas.","UEC059055","Reserva Particular do Patrimônio São Paulo.",NA,NA,"UEC059055","165",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2021-03-01 16:41:49-03","UNICAMP","UEC","176797","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2019","07","10","Flores, TB; Kuntz-Galvão, J; Campos, OR","2012","10","21","Brazil","Espírito Santo",NA,NA,NA,NA,NA,"Árvore, ca. 5m de alt. Cálice verde, corola alva, estames amarelos.","UEC085199","Estrada entre os municipio de Pedra Menina e Dores do Rio Preto.",NA,NA,"UEC085199","1376",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2021-03-01 16:41:49-03","UNICAMP","UEC","182880","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2001","09",NA,"Torres, RB; Paula, JB; Pereira, CA","2000","06","08","Brazil","Minas Gerais","Camanducaia","-46.246389","-23.264722","-46.246389","-23.264722","Árvore 23m alt.; frutos imaturos verdes.; Dossel.","UEC103722","Mata ciliar do canelá.","1048","1048","UEC103722","1260",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2021-03-01 16:41:49-03","UNICAMP","UEC","182858","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2001","09",NA,"Torres, RB; Figueiredo, CS","1999","10","15","Brazil","Minas Gerais","Camanducaia","-46.033333","-22.7","-46.033333","-22.7","Árvore ca. 18m alt, cálice verde-claro, corola branca, estigma verde. Estames com anteras amarelas, flores muito perfumadas (cítrico).; Borda da mata ciliar.","UEC103724","Bairro faisqueira (sub-bacia do cachoeira) estr. de S. Mateus.","1050","1050","UEC103724","906",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2021-03-01 16:41:49-03","UNICAMP","UEC","193914","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Farias, DM","2017","01","25","Uller, HF; et al.","2016","10","29","Brazil","Santa Catarina",NA,"-50.4","-26.46","-50.4","-26.46","arbusto, pétalas brancas e estames amarelos","UEC160403","MAJOR VIEIRA, RIO CLARO",NA,NA,"UEC160403","805",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2021-03-01 16:41:49-03","UNICAMP","UEC","199366","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Almeida-Scabbia, RJ","2013","10",NA,"Almeida-Scabbia, RJ; Kameyama, C; Rossi, L; Fortes, EP","2012","10","16","Brazil","São Paulo","São Paulo","-46.704444","-23.704444","-46.704444","-23.704444","Afloramento rochoso","UEC160584","Jardim Vitória Régia (Sítio da Viúva)","809","809","UEC160584","737A",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2021-03-01 16:41:49-03","UNICAMP","UEC","22459","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.",NA,NA,NA,NA,"Shepherd, GJ","1980","11","06","Brazil","Minas Gerais","Poços de Caldas","-46.564722","-21.838889","-46.564722","-21.838889","Arbusto de 80cms, sépalas verdes, pétalas brancas e amarelas.","UEC049402","Campo Sta. Rosalia.",NA,NA,"UEC049402","407",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2021-03-01 16:41:49-03","UNICAMP","UEC","23708","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Giacomin, LL","2009","08",NA,"Gouvêa, LSK","1981","01","13","Brazil","Minas Gerais","Poços de Caldas","-46.564722","-21.838889","-46.564722","-21.838889","Árvore de 8m alt. Frutos jovens e verdes.","UEC085408","Campo de Santa Rosália.",NA,NA,"UEC085408","787",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2021-03-01 16:41:49-03","UNICAMP","UEC","23808","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Giacomin, LL","2009","08",NA,"Pereira, SC","1981","02","18","Brazil","Minas Gerais","Poços de Caldas","-46.564722","-21.838889","-46.564722","-21.838889","Árvore de 22m. Frutos verdes.; Mata da colina.","UEC082587",NA,NA,NA,"UEC082587","855",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2021-03-01 16:41:49-03","UNICAMP","UEC","25630","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR; Semir, J","1996","09",NA,"Tamashiro, JY; Rodrigues, RR; Goldenberg, R; Ivanauskas, NM; Belinello, R; Galvão, JC","1995","06","15","Brazil","São Paulo","Itaberá","-49.137333","-23.844389","-49.137333","-23.844389","Árvore de 5m., frutos imaturos verdes.","UEC199298","Reserva ecológica d Itaberá.",NA,NA,"UEC199298","1308",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2021-03-01 16:41:49-03","UNICAMP","UEC","26095","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Giacomin, LL","2009","08",NA,"Pereira, SC","1981","12","02","Brazil","Minas Gerais","Poços de Caldas","-46.564722","-21.838889","-46.564722","-21.838889","Árvore de 4, fruto verde.; Beira de mata. Mata da colina.","UEC082588",NA,NA,NA,"UEC082588","1539",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2021-03-01 16:41:49-03","UNICAMP","UEC","51854","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR; Giacomin, LL","1996","09",NA,"Koscinski, M",NA,NA,NA,"Brazil","São Paulo","Serra da Cantareira",NA,NA,NA,NA,"Flor setembro; fruto fevereiro.","UEC078686",NA,NA,NA,"UEC078686","7200",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2021-03-01 16:41:49-03","UNICAMP","UEC","73778","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR; Semir, J","1996","09",NA,"Ivanauskas, NM","1995","04","19","Brazil","São Paulo","Pariquera-Açu","-47.885","-24.608333","-47.885","-24.608333","Árvore de6m. Frutos imaturos verdes.; Mata Atlântica.","UEC078673","EstaçãoExperimental do IAC.",NA,NA,"UEC078673","150",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2021-03-01 16:41:49-03","UNICAMP","UEC","79397","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR; Semir, J","1996","09",NA,"Stranghetti, V","1994","03","22","Brazil","São Paulo","Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667","Arbusto escandente, fruto.; Beira damata, lado direito, (Estação de coleta 1).","UEC078676","Estação ecológica de Paulo de Faria.",NA,NA,"UEC078676","292",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2021-03-01 16:41:49-03","UNICAMP","UEC","84531","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2011","09",NA,"Cardoso-Leite, E; Oliveira, A","1994","03","16","Brazil","São Paulo","São Roque","-47.1125","-23.523889","-47.1125","-23.523889","Mata da Câmara. Mata mesófila semidecídua.","UEC085414",NA,NA,NA,"UEC085414","339",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2021-03-01 16:41:49-03","UNICAMP","UEC","92622","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.",NA,NA,NA,NA,"Ferretti, AR; Vanini, A; Nave, AG; Peneireiro, FM; Rodrigues, RR; Souza, VC; et al.","1996","12","14","Brazil","São Paulo","Cunha","-45.042472","-23.257083","-45.042472","-23.257083","Árvore de 7m; casca grossa, fissurada.; Floresta ombrófila densa, beira da estrada ao longo do rio Paraibuna.","UEC049230","Estação experimental da serra do mar.",NA,NA,"UEC049230","77",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2021-03-01 16:41:49-03","UNICAMP","UEC","95780","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","1995","12","20","Brazil","São Paulo","Pariquera-Açu","-47.876944","-24.675833","-47.876944","-24.675833","Árvore de 2m. Flores brancas, frutos imaturos verdes.; Floresta Atlântica.","UEC049410","Propriedade de Antonio Povinski.",NA,NA,"UEC049410","666",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2021-03-01 16:41:49-03","UNICAMP","UEC",NA,"S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Meireles, LD",NA,NA,NA,"Urbanetz, C; Mariuza; Domingos; Lelo","2004","01","14","Brazil","São Paulo","Cananéia","-47.916667","-24.883333","-47.916667","-24.883333","árvore de 18m, flores brancas.",NA,"Fazenda Folha Larga, Trilha do Espigão.","30","155",NA,"304",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2021-03-01 16:41:49-03","UNICAMP","UEC","95364","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.",NA,NA,NA,NA,"Koch, I; Belinello, R","1997","04","02","Brazil","Bahia","Una","-39.0752983093262","-15.2932996749878",NA,NA,"Arvoreta(ca. de 2m; frutos imaturos verdes).","UEC033543","2km ao sul da reserva do Mico Leão.",NA,NA,"UEC033543","630",NA,"36070","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2019-08-20 10:26:46-03","UNICAMP","UEC","121120","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Giacomi, L","2012","01",NA,"Meireles, LD","2001","10","17","Brazil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,"Árvore, 5m, flores brancas com estames amarelos.","UEC038894","Monte Verde, Floresta Ombrófila Densa Alto-Montana",NA,NA,"UEC038894","668",NA,"22140","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2021-03-01 16:41:49-03","UNICAMP","UEC","170775","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2019","07","10","Moraes, AM","2001","12","30","Brazil","Minas Gerais","Espera Feliz","-41.9071998596191","-20.6502990722656",NA,NA,"Árvore 10, frutos verde roxeado, políspermo (4 semestre), cheiro citrico.","UEC059059","Reserva Particular do Patrimônio Natural Meu Reino Encantado.",NA,NA,"UEC059059","214",NA,"21988","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2021-03-01 16:41:49-03","UNICAMP","UEC","161151","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2005",NA,NA,"Yamamoto, LF","2002","10","10","Brazil","Minas Gerais","Extrema","-46.3182983398438","-22.854700088501",NA,NA,"Flor branca, estame amarelo.; Borda da estrada.","UEC013383","Serra do Lopo, Estrada da Serra do Lopo.","1600","1600","UEC013383","759",NA,"15223","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2021-03-01 16:41:49-03","UNICAMP","UEC","161152","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2005",NA,NA,"Yamamoto, LF","2002","10","25","Brazil","Minas Gerais","Extrema","-46.3182983398438","-22.854700088501",NA,NA,"10 m. Flor branca, estames amarelos.; Borda da estrada.","UEC013384","Serra do Lopo, Estrada da Serra do Lopo.","1600","1600","UEC013384","835",NA,"15223","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2021-03-01 16:41:49-03","UNICAMP","UEC","161153","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2005",NA,NA,"Yamamoto, LF","2003","02","21","Brazil","Minas Gerais","Extrema","-46.3182983398438","-22.854700088501",NA,NA,"13 m. Fruto verde.","UEC013381","Serra do Lopo, Pousada Céu da Mantiqueira.","1470","1470","UEC013381","1129",NA,"15223","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2021-03-01 16:41:49-03","UNICAMP","UEC","50217","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR; Giacomin, LL","2011","09","13","Leitão Filho, HF; Martins, FR; Tamashiro, JY; Bernacci, LC; Meira Neto, JAA","1988","10","14","Brazil","Minas Gerais","Inconfidentes","-46.3278007507324","-22.3169002532959",NA,NA,"Árvore cerca de 12m, flores brancas.; Mata de encosta.","UEC085416",NA,NA,NA,"UEC085416","20890",NA,"13133","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2021-03-01 16:41:49-03","UNICAMP","UEC","82314","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR; Giacomin, LL","2011","09","13","Leitão Filho, HF; Martins, FR; Tamashiro, JY; Bernacci, LC; Meira Neto, JAA","1988","10","14","Brazil","Minas Gerais","Inconfidentes","-46.3278007507324","-22.3169002532959",NA,NA,"Árvore cerca de 12m, flores brancas.; Mata de encosta.","UEC085406",NA,NA,NA,"UEC085406","20890",NA,"13133","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2021-03-01 16:41:49-03","UNICAMP","UEC","168300","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.",NA,NA,NA,NA,"Batista, TA; Naves, AR; Coelho, P","2011","06","18","Brazil","Minas Gerais","Itamonte","-44.8699989318848","-22.283899307251",NA,NA,"Árvore com 10 m de altura. Folhas discolores. Frutos globosos, imaturos verdes. Ritidoma do tipo sujo. Casca cheira a carne e é bege com listas laranjas.; Beira da estrada subindo para as antenas.","UEC091046","Hotel Casa Alpina Estrada subindo para as antenas.",NA,NA,"UEC091046","383",NA,"26914","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2021-03-01 16:41:49-03","UNICAMP","UEC","118522","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2000",NA,NA,"Kinupp, VF","1997","01","27","Brazil","Paraná","Arapongas","-51.4244003295898","-23.4193992614746",NA,NA,"Arvoreta 3-4m alt; botões cremes, flores com estames amarelados e frutos imaturos e globosos verdes.","UEC049408","Fragmento de aproximadamente 3ha-campinho.",NA,NA,"UEC049408","195",NA,"18630","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2021-03-01 16:41:49-03","UNICAMP","UEC","57155","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.",NA,NA,NA,NA,"Silva, I","1987","11","18","Brazil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,"Arvoreta. Flores brancacentas.","UEC033461","Parque do Ingá. Portão da Av. Paiçandú.",NA,NA,"UEC033461","s.n.",NA,"19250","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2021-03-01 16:41:49-03","UNICAMP","UEC","89735","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Souza, WS",NA,NA,NA,"Souza, WS","1985","10","19","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"Árvore de 3m, flores brancas.","UEC049397","Praia do Farol.",NA,NA,"UEC049397","24767",NA,"24916","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2021-03-01 16:41:49-03","UNICAMP","UEC","118531","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2000",NA,NA,"Fadelli, L","1998","11","27","Brazil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"Arbusto 7-8m; flores brancas; cheiro de jasmin.","UEC049405","Área da fazenda Batavo.",NA,NA,"UEC049405","s.n.",NA,"56988","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2021-03-01 16:41:49-03","UNICAMP","UEC","108600","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Giacomin, LL","2009","08",NA,"Christianini, SR; Cavassan, O; Teixeira Neto, J","1997","11","25","Brazil","São Paulo","Agudos","-48.9799995422363","-22.4599990844727",NA,NA,"Árvore, 4m de altura, caule rugoso, folhas cartaceas, corola branca, cálice verde-claro, estames amarelo-ouro.; Borda de mata.","UEC082585","Fazenda da Cia. Cervejaria Brahma.",NA,NA,"UEC082585","696",NA,"52219","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2021-03-01 16:41:49-03","UNICAMP","UEC","108596","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Giacomin, LL","2009","08",NA,"Cardoso-Leite, E; Hernández, VAN","1996","11","22","Brazil","São Paulo","Agudos","-48.9799995422363","-22.4599990844727",NA,NA,"Árvore, 6,5m de altura, caule liso, folhas cartáceas, cálice verde claro, corola branca, estames amarelo-ouro.; Borda de mata.","UEC085412","Fazenda da Cia. Cervejaria Brahma.",NA,NA,"UEC085412","455",NA,"52219","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2021-03-01 16:41:49-03","UNICAMP","UEC","108595","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Giacomin, LL","2009","08",NA,"Christianini, SR; Hernández, VAN","1996","01","15","Brazil","São Paulo","Agudos","-48.9799995422363","-22.4599990844727",NA,NA,"ÁRvore, 7,5m de altura, caule rugoso, folhas cartáceas, frutos verdes, cálice verde-claro.; Borda de mata.","UEC082586","Fazenda da Cia. Cervejaria Brahma.",NA,NA,"UEC082586","490",NA,"52219","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2021-03-01 16:41:49-03","UNICAMP","UEC","108597","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Giacomin, LL","2009","08",NA,"Cardoso-Leite, E; Hernández, VAN","1996","11","29","Brazil","São Paulo","Agudos","-48.9799995422363","-22.4599990844727",NA,NA,"Árvore, 5,5m de altura, caule liso, folhas cartáceas, cálice verde claro, corola branca, estames amarelo-ouro.; Borda de mata.","UEC085411","Fazenda da Cia. Cervejaria Brahma.",NA,NA,"UEC085411","461",NA,"52219","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2021-03-01 16:41:49-03","UNICAMP","UEC","55112","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR; Giacomin, LL","1996","09",NA,"Tamashiro, JY; Meira Neto, JAA; Bernacci, LC","1987","09","14","Brazil","São Paulo","Atibaia","-46.5499992370605","-23.1100006103516",NA,NA,"Árvore com 20 metros, flores com pétalas brancas e auteras amarelas.","UEC078685","Fazenda Grota Funda.",NA,NA,"UEC078685","21268",NA,"21675","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2021-03-01 16:41:49-03","UNICAMP","UEC","56004","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR; Giacomin, LL","2011","09","13","Silva, DM; Franceschinelli, EV; Santos, CGM; Castro, MM; Geraldini, A; et al.","1989","11","24","Brazil","São Paulo","Boracéia","-48.7700004577637","-22.1900005340576",NA,NA,"Arbóreo, mais ou menos 6 metros com flores brancas botões, flores e frutos.","UEC085415","Distrito de Bertioga, Santos.",NA,NA,"UEC085415","22624",NA,"10241","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2021-03-01 16:41:49-03","UNICAMP","UEC","115491","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.",NA,NA,NA,NA,"Cielo-Filho, R; Fonseca, MG","2000","03","20","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"Árvore de aproximadamente 15m de altura, fruto imaturo verde.; Mata Ribeirão Cachoeira (Condomínio Colinas do Atibaia).","UEC049229","Distrito de Sousas.",NA,NA,"UEC049229","118",NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2021-03-01 16:41:49-03","UNICAMP","UEC","145070","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Cielo-Filho, R",NA,NA,NA,"Cielo-Filho, R","2000","09","29","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"Árvore de aproximadamente 10m de altura, flores brancas.","UEC033541","Distrito de Sousas, mata Ribeirão Cachoeira (condomínio colinas do Atibaia).",NA,NA,"UEC033541","256",NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2021-03-01 16:41:49-03","UNICAMP","UEC","177256","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Santos, K",NA,NA,NA,"Santos, K; Belinello, R","1999","08","03","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"Córtex rugoso,madeira moderadamente pesada; altura total: 11m; altura do fuste: 9m; PAP:49cm. 01-25% da copa infestada por lianas.; Árvoresemidecídua, zoocórica.","UEC082590","Mata Ribeirão Cachoeira (Área C1); área total: 244,9ha.",NA,NA,"UEC082590","377",NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2019-08-20 10:26:46-03","UNICAMP","UEC","097720","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Santos, K",NA,NA,NA,"Santos, K","1996","09","25","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"Beira de riacho. Árvore, 15 m de altura. Flores brancas, estames amarelos.","UEC049400","Semidecidual.",NA,NA,"UEC049400","72",NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2019-08-20 10:26:46-03","UNICAMP","UEC","136804","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Santos, K",NA,NA,NA,"Santos, K","1996","09","25","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"Beira de riacho. Árvore, 15 m de altura. Flores brancas, estames amarelos.",NA,"Semidecidual.",NA,NA,NA,"72",NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
