"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","month","day","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","typeStatus","sex"
"945","2019-05-06 11:52:39-03","UFU","HUFU","55323","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Heiden, G.","2016","Oliveira, R.S.; Alcantara, S.; Lobo, G.A.; Vasconcelos, A.R. & Machado, A.I.M.R.","2009","Brasil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"Arvoreta, ca. de 2,5m. Capítulos esverdeados.; Mata estacional semi decidual.","HUFU00042105","05","30","HUFU00042105","15",NA,NA,NA,NA,NA,"05","09","54606","auto",NA,NA,NA,NA,NA,NA,NA
"946","2019-05-06 11:52:39-03","UFU","HUFU","46403","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Heiden, G.","2016","Tannus, J.L.S.","2006","Brasil","São Paulo","Itararé","Unidade de Pesquisa e Desenvolvimento de Itararé","-49.205278","-24.268333","-49.205278","-24.268333",NA,NA,"Subarbusto, ca. 1 m. Capítulos creme.; Campo altimontano. Campo úmido.","HUFU00042108","04","04","HUFU00042108","1164",NA,NA,NA,NA,NA,"05","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","2019-05-06 11:52:39-03","UFU","HUFU","70948","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Nakajima, J.N.","2015","Souza, L.A.; colaboradores","2015","Brasil","Paraná","Ponta Grossa","Parque Estadual Vila Velha","-50.041667","-25.226667","-50.041667","-25.226667",NA,NA,NA,"HUFU00043251","01","31","HUFU00043251","260",NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","2019-05-06 11:52:39-03","UFU","HUFU","60323","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Heiden, G.","2016","Wachter, M.F.; Uchôa, M.A.F.","2011","Brasil","Mato Grosso do Sul","Dourados","Fazenda Coqueiro","-54.8055992126465","-22.2210998535156",NA,NA,NA,NA,NA,"HUFU00042107","02","12","HUFU00042107","4",NA,NA,NA,NA,NA,"05","10","74744","auto",NA,NA,NA,NA,NA,NA,NA
"949","2019-05-06 11:52:39-03","UFU","HUFU","26500","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Nakajima, J.N.","2003","Castro, R.M.; Pifano, D.S.","2001","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Gama, Próximo ao curso d'água.","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Arbusto com botões florais creme.; Na borda da mata no pasto heiófilo no declive.","HUFU00043246","12","02","HUFU00043246","730",NA,NA,NA,NA,NA,"07",NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA
"950","2019-05-06 11:52:39-03","UFU","HUFU","71936","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Bueno, V.R.","2014","Lopes, I.T.F.V.","2013","Brasil","Minas Gerais","Rio Paranaíba","Fragmento de cerrado na estrada de acesso ao Rio Paranaíba.","-46.247200012207","-19.1935997009277",NA,NA,NA,NA,"Subarbusto, 0,8 m alt., folhas concolores a leve discolores, herbáceas; brácteas involucrais externas verdes, internas alvas. Flores masculinas creme, anteras brancas, estilete enegrecido.; Cerrado.","HUFU00041227","02","02","HUFU00041227","126",NA,NA,NA,NA,NA,"07","13","29416","auto",NA,NA,NA,NA,NA,NA,NA
"951","2019-05-06 11:52:39-03","UFU","HUFU","67492","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Badini, J.","1973","Badini, J.","1973","Brasil","Minas Gerais","São João del Rei","21.1356; -44.2617.","-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,"Arbusto. Flores pardas.; Beira de Estrada..","HUFU00043250","07","16","HUFU00043250","s.n.",NA,NA,NA,NA,NA,"07","16","39093","auto",NA,NA,NA,NA,NA,NA,NA
"952","2019-05-06 11:52:39-03","UFU","HUFU","76678","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Nakajima, J.N.","2018","Ponciano, J.","1991","Brasil","Paraná","Foz do Iguaçu","RBV - península pomba cuê","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Subarbusto.; Capoeira baixa.","HUFU00074724","08","21",NA,"22",NA,NA,NA,NA,NA,"09",NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA
"953","2019-05-06 11:52:39-03","UFU","HUFU","41131","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Heiden, G.","2016","Iaurenig, D.","2005","Brasil","Paraná","Irati","UNICENTRO","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Capoeira.","HUFU00042106","02","13","HUFU00042106","s.n.",NA,NA,NA,NA,NA,"05","10","47271","auto",NA,NA,NA,NA,NA,NA,NA
"954","2019-05-06 11:52:39-03","UFU","HUFU","76755","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Heiden, G.",NA,"Hagelund, K.","1980","Brasil","Rio Grande do Sul","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,"HUFU00074575","02","06","HUFU00074575","13260",NA,NA,NA,NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"955","2020-08-20 14:54:58-03","UFSC","FLOR","33100","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Heiden, G.","2018","Trevisan, R.","2012","Brasil","Santa Catarina","São Joaquim","SC 438.","-50.087778","-27.996389","50º5'16''W","27º59'47''S",NA,NA,"arbustivo Habitat: em área de barranco seco","FLOR0033100","04","22","FLOR0033100","1184",NA,NA,NA,NA,"Asterales","12","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","2020-08-20 14:54:58-03","UFSC","FLOR","60413","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Heiden, G.","2018","Wagner, M.A.; Vettorato, B.","2013","Brasil","Santa Catarina","Lages","UDESC - Centro Agroveterinário - CAV Córrego ao lado da suinocultura,.","-50.305833","-27.791944","50º18'21''W","27º47'31''S",NA,NA,"arbusto, flores champanhe, creme. Habitat: Mata ripária, na borda da mata","FLOR0060413","05","26","FLOR0060413","48",NA,NA,NA,NA,"Asterales","12","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","2020-08-20 20:38:01-03","UFSC","FLOR","8365","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Hatschbach, G.","1985","Cordeiro, J.","1985","Brasil","Paraná","Curitiba","Vila Lorena.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"arbusto, flor capítulos alvacentos, 1m altura","FLOR0008365","05","09","FLOR0008365","31",NA,NA,NA,NA,"Asterales",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"958","2020-08-20 20:38:01-03","UFSC","FLOR","9508","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Cristóbal, C.L.","1985","Wasum, R.; et alii","1985","Brasil","Rio Grande do Sul","Caxias do Sul","Estrada para Loreto.","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"FLOR0009508","05","27","FLOR0009508","s.n.",NA,NA,NA,NA,"Asterales",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
"959","2020-08-20 20:38:01-03","UFSC","FLOR","9506","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Cristóbal, C.L.","1985","Wasum, R.; et alii","1985","Brasil","Rio Grande do Sul","Caxias do Sul","Estrada para São João.","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"FLOR0009506","06","30","FLOR0009506","s.n.",NA,NA,NA,NA,"Asterales",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
"960","2020-08-20 20:38:01-03","UFSC","FLOR","9491","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Cristóbal, C.L.","1985","Gava, F.; et alii","1985","Brasil","Rio Grande do Sul","Caxias do Sul","Estr. São João.","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"FLOR0009491","06","30","FLOR0009491","s.n.",NA,NA,NA,NA,"Asterales",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
"961","2020-08-20 20:38:01-03","UFSC","FLOR","23732","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Matzenbacher, N.I.","1994","Falkenberg, D.B.; Stehmann, J.R. & Vieira, A.O.","1994","Brasil","Rio Grande do Sul","Encruzilhada do Sul","Estrada secundária da rodovia Encruzilhada a Amaral Ferrador, em afloramento elevado (parece pequena pedreira).","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,"arbusto, 1,5m altura","FLOR0023732","01","22","FLOR0023732","6529",NA,NA,NA,NA,"Asterales",NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA
"962","2020-08-20 20:38:01-03","UFSC","FLOR","19423","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Sobral, M.","1986","Jarenkow, J.A.","1986","Brasil","Rio Grande do Sul","Marcelino Ramos","Mata do Sétimo Céu.","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"arbusto","FLOR0019423","08","04","FLOR0019423","415",NA,NA,NA,NA,"Asterales",NA,NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA
"963","2020-08-20 20:38:01-03","UFSC","FLOR","9499","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Cristóbal, C.L.","1985","Guerra, I.; et alii","1985","Brasil","Rio Grande do Sul","Nova Prata","Fazenda Tupy.","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,"FLOR0009499","02","22","FLOR0009499","s.n.",NA,NA,NA,NA,"Asterales",NA,NA,"18634","auto",NA,NA,NA,NA,NA,NA,NA
"964","2020-08-20 14:54:58-03","UFSC","FLOR","9661","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Heiden, G.","2012","Sobral, M.","1983","Brasil","Rio Grande do Sul","Santo Antônio da Patrulha","Arroio Ramos.","-50.5196990966797","-29.8174991607666",NA,NA,NA,NA,"arbusto, flor capítulos brancos, 1,8m altura","FLOR0009661","03","04","FLOR0009661","1498",NA,NA,NA,NA,"Asterales","06","12","29157","auto",NA,NA,NA,NA,NA,NA,NA
"965","2020-08-20 20:38:01-03","UFSC","FLOR","19677","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Falkenberg, D.B.","1998","Falkenberg, D.B.; Sobral, M.","1990","Brasil","Rio Grande do Sul","Uruguaiana","Beira da BR 472, junto à margem sul do arroio Imbaá.","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,"arbusto; folhas discolores, flor estaminada, 1,5m altura","FLOR0019677","02","10","FLOR0019677","5134",NA,NA,NA,NA,"Asterales",NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA,NA
"966","2020-08-20 20:38:01-03","UFSC","FLOR","30615","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Falkenberg, D.B.","1998","Falkenberg, D.B.; Sobral, M.","1990","Brasil","Rio Grande do Sul","Uruguaiana","Beira da BR 472, junto à margem sul do arroio Imbaá.","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,"arbusto; folhas discolores, flor pistilada esbranquiçada, 1,5m altura","FLOR0030615","02","10","FLOR0030615","5134a",NA,NA,NA,NA,"Asterales",NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA,NA
"967","2020-08-20 14:54:58-03","UFSC","FLOR","36595","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Heiden, G.","2012","Silva Filho, F.A. da; Rosa, D.","2001","Brasil","Santa Catarina","Ipuaçu","Canteiro de obras do aproveitamento hidrelétrico Quebra Queixo.","-52.4550018310547","-26.6313991546631",NA,NA,NA,NA,"arbusto","FLOR0036595","02","14","FLOR0036595","2044",NA,NA,NA,NA,"Asterales","06","12","20981","auto",NA,NA,NA,NA,NA,NA,NA
"968","2020-01-31 10:37:36-03","IFAM","EAFM","10310","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Teles, A.M.","2005","Krieger, L.; Roth, L.","1949","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"; DESC: Arbusto do campo; flores brancas.",NA,"03","15",NA,"1356",NA,NA,NA,NA,NA,"07","04","36144","auto",NA,NA,NA,NA,NA,NA,NA
"969","2020-01-31 10:37:36-03","IFAM","EAFM","11157","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Heiden, G.","2012","Kinupp, V.F.","1997","Brasil","Paraná","Arapongas","Fragmento de aprox. 4h; Campinho","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,"; DESC: Subarbusto 1,5 m; flores creme com cálice verde.","EAFM000011157","01","29",NA,"212",NA,NA,NA,NA,NA,"08","15","18630","auto",NA,NA,NA,NA,NA,NA,NA
"970","2021-03-04 15:42:27-03","IF","SPSF","27175","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G.Heiden","2011","L.Custodio & A.Custodio Filho","1999","Brasil","SP","Mairiporã","Condomínio Sausalito","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Vegetação alterada;",NA,"09","01",NA,"997","América do Sul",NA,NA,"Magnoliophyta","Asterales","06","22","15840","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"971","2021-03-04 15:42:27-03","IF","SPSF","01669","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G.Heiden","2011","D. Amaro von Emelen","1924","Brasil","SP","São Paulo","Chacara do Baruel","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"03","06",NA,"241","América do Sul",NA,NA,"Magnoliophyta","Asterales","06","17","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"972","2021-03-04 15:42:27-03","IF","SPSF","29887","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G.Heiden","2011","J.R.Guillaumon","2002","Brasil","SP","Vinhedo","sitio Macaíra","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Sub bosque de matra ciliar.&nf;Arbusto, flores branco-esverdeadas.;",NA,"02","12",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Asterales","06","22","9595","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"973","2021-03-04 15:42:27-03","IF","SPSF","44982","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G.Heiden","2010","K.D.Barreto & G.D.Fernandes & F.X.Vitti","1994","Brasil","RJ","Paraty","Serra da Bocaina","-44.585556","-22.659167",NA,NA,NA,NA,"COLETA: Campo de altitude&nf;Arbusto 1m altura; flores cor creme.;",NA,"06","29",NA,"2656","América do Sul",NA,NA,"Magnoliophyta","Asterales","11","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"974","2021-03-04 15:42:27-03","IF","SPSF","39998","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G.Heiden","2011","F.M.Souza & G.A.D.C. Franco & C.D.Lima","2008","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.766111","-23.452222",NA,NA,"1016","1016","COLETA: Arbusto, 1,70 m. flores brancas.; GEOGRAFIA: Trilha do Pai Zé;",NA,"04","24",NA,"1096","América do Sul",NA,NA,"Magnoliophyta","Asterales","06","22",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"975","2021-03-04 15:42:27-03","IF","SPSF","40236","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G.Heiden","2011","F.M.Souza & R.Esteves & R.C.Sousa & W.Corrêa","2007","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.766111","-23.4525",NA,NA,"1029","1029","COLETA: Arbusto 2m; botões verde-claro e flores creme.; GEOGRAFIA: Trilha do Pai Zé.;",NA,"05","24",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Asterales","06","17",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"976","2021-03-04 15:42:27-03","IF","SPSF","49785","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","R.Cielo-Filho","2015","R.Cielo-Filho","2015","Brasil","PR","Matelândia","Antiga estrada de Guarapuava","-53.996389","-25.240833",NA,NA,"284","284","COLETA: Arbusto, 1,5m, flor creme.; GEOGRAFIA: Capão beira Parque, Floresta Estacional Semidecidual, floresta secundária, borda.;",NA,"03","03",NA,"1697","América do Sul",NA,NA,"Magnoliophyta","Asterales","07","27",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"977","2021-03-04 15:42:27-03","IF","SPSF","51721","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden","2016","A. Maruyama & L. Cicco","2016","Brasil","SP","Cunha","aproximadamente 100 m da SP-171","-44.964444","-23.077222",NA,NA,"940","940","COLETA: Subarbusto ca. 1,5 m alt. Capítulos de coloração creme e brácteas involucrais de coloração verde a roxa.; GEOGRAFIA: Área Antropizada aproximadamente 100 m da SP-171;",NA,"12","22",NA,"678","América do Sul",NA,NA,"Magnoliophyta","Asterales","12","24",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"978","2021-03-04 15:42:27-03","IF","SPSF","52650","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","A.Maruyama","2018","A.Maruyama & L.Cicco","2018","Brasil","SP","Cunha",NA,"-45.015","-23.228333",NA,NA,"1104","1104","COLETA: Subarbusto com aprox. 60cm de altura. Capítulos na cor branca.; GEOGRAFIA: Floresta Ombrófila Densa. Faixa de servidão da SP-171 (Salvador Pacetti), sentido Cunha-Paraty. Borda.;",NA,"02","18",NA,"1034","América do Sul",NA,NA,"Magnoliophyta","Asterales","02","18",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"979","2021-03-04 15:42:27-03","IF","SPSF","08165","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G.Heiden","2011","G.Hashimoto","1981","Brasil","SP","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Reserva Florestal&nf;Ex Herbário Ferrazense 5097;",NA,"04","18",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Asterales","06","22","38855","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"980","2021-03-04 15:42:27-03","IF","SPSF","01534","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G.Heiden","2011","F.C.Fonseca & D.Amaro van Emelen",NA,"Brasil","SP","Limeira",NA,"-47.4000015258789","-22.5599994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"224","América do Sul",NA,NA,"Magnoliophyta","Asterales","06","17","20999","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"981","2021-03-04 15:42:27-03","IF","SPSF","01595","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G.Heiden","2011","D.Amaro van Emelen",NA,"Brasil","SP","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"241","América do Sul",NA,NA,"Magnoliophyta","Asterales","06","17","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"982","2021-03-04 15:42:27-03","IF","SPSF","15011","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G.Heiden","2011","G.A.D.C. Franco & J.A.Pastore","1992","Brasil","SP","São Paulo","P.E.Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto 1,5m altura; flores esbranquiçadas.; GEOGRAFIA: Área Administrativa, próximo ao viveiro de mudas.;",NA,"04","08",NA,"1206","América do Sul",NA,NA,"Magnoliophyta","Asterales","06","22","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"983","2021-03-04 15:42:27-03","IF","SPSF","28140","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata",NA,NA,NA,"M.D.Moraes","1995","Brasil","SP","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"11","26",NA,"197","América do Sul",NA,NA,"Magnoliophyta","Asterales",NA,NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"984","2021-03-04 15:42:27-03","IF","SPSF","45751","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","J.A.Pastore","2012","J.R.Guillaumon","2003","Brasil","SP","Valinhos","Estação Ecológica","-46.9900016784668","-22.9699993133545",NA,NA,NA,NA,"COLETA: Borda de mata.&nf;Herbácea terrestre ruderal até 1,8m altura; flores de cor creme.;",NA,"01","04",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Asterales","08","03","12075","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"985","2021-03-04 15:42:27-03","IF","SPSF","30136","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G.Heiden","2011","J.R.Guillaumon","2002","Brasil","SP","Vinhedo","Sítio Catavento","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Pasto&nf;Nome popular: assa-peixe&nf;Herbácea 60-70cm altura; flores cor creme; GEOGRAFIA: margem do caminho;",NA,"01","12",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Asterales","06","22","9595","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"986","2017-09-11 17:07:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Baccharis","oxyodonta","Baccharis oxyodonta punctulata","(DC.) Baker",NA,NA,"Gibert, JE",NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"In silvis ad ripas fluminis Luciae etc.; HABITAT: In silvis ad ripas fluminis Luciae etc.",NA,NA,NA,NA,"912","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"punctulata",NA,NA
"987","2017-09-11 17:07:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Baccharis","oxyodonta","Baccharis oxyodonta punctulata","(DC.) Baker",NA,NA,"Gibert, JE",NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"In silvis ad ripas fluminis Luciae etc.; HABITAT: In silvis ad ripas fluminis Luciae etc.",NA,NA,NA,NA,"1162","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"punctulata",NA,NA
"988","2017-09-11 17:07:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Baccharis","oxyodonta","Baccharis oxyodonta punctulata","(DC.) Baker",NA,NA,"Sello, HL",NA,"?",NA,NA,"Sine designatione loci.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"punctulata",NA,NA
"989","2017-09-11 17:07:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Baccharis","oxyodonta","Baccharis oxyodonta punctulata","(DC.) Baker",NA,NA,"Sello, HL",NA,"?",NA,NA,"Sine designatione loci.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"punctulata",NA,NA
"990","2017-09-11 17:07:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Baccharis","oxyodonta","Baccharis oxyodonta punctulata","(DC.) Baker",NA,NA,"Sello, HL",NA,"?",NA,NA,"Sine designatione loci.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"punctulata",NA,NA
"991","2017-09-11 17:07:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Baccharis","oxyodonta","Baccharis oxyodonta punctulata","(DC.) Baker",NA,NA,"Sello, HL",NA,"?",NA,NA,"Sine designatione loci.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"punctulata",NA,NA
"992","2017-09-11 16:26:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Baccharis","oxyodonta","Baccharis oxyodonta punctulata","(DC.) Baker",NA,NA,"Sello, HL",NA,"?",NA,NA,"Sine designatione loci.",NA,NA,NA,NA,NA,NA,"There is another Sello 1191 that is Acisanthera variabilis var. glabriuscula",NA,NA,NA,NA,"1191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"punctulata",NA,NA
