"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","day","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","individualCount","infraspecificEpithet","fieldNumber","sex"
"2315","2020-05-08 11:12:18-03","UEFS","HUEFS","149421","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Cardoso, D.","2009","04","Brasil","Goiás","Nova Roma","Estrada para Ouro Minas.","-46.888889","-13.754722","46W53'20''","13S45'17''","627","627","Floresta estacional decidual em contato com cerrado das partes mais altas das serras. Solo argiloso-pedregoso com fragmentos de arenito.","HUEFS0149421","22","HUEFS0149421","2511",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2316","2020-05-08 11:12:18-03","UEFS","HUEFS","152834","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Souza, V.C.","1997","03","Brasil","Mato Grosso","São Félix do Araguaia","Estrada São Félix do Araguaia-Alto Boa Vista, ca. 12 km após o entrocamento para Luciara. 130 m.s.m..","-51.076944","-11.5975","51W4'37''","11S35'51''",NA,NA,"Savana parque com solo alagável.Área arborizada(cerrado denso).","HUEFS0152834","15",NA,"14195",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2317","2020-05-08 11:12:18-03","UEFS","HUEFS","152845","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Barreto, K.D.","1994","05","Brasil","São Paulo","Brotas",NA,"-47.931667","-22.276111","47W55'54''","22S16'34''",NA,NA,"Mata de brejo.","HUEFS0152845","04",NA,"2417",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2318","2020-05-08 11:12:18-03","UEFS","HUEFS","159060","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Miranda, A.M.","1992","08","Brasil","Pernambuco",NA,"Estrada para Porto de Pedras.",NA,NA,NA,NA,NA,NA,NA,"HUEFS0159060","06",NA,"582",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2319","2020-05-08 11:12:18-03","UEFS","HUEFS","177325","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"Lima, L.C.P.","2009","01","Brasil","Goiás","Ipameri","GO-330, próximo à porteira de entrada da Fazenda Buriti-Encruzilhada, entre Ipameri e Catalão.","-43.099167","-17.865","43W5'57''","17S51'54''",NA,NA,NA,"HUEFS0177325","10",NA,"512",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2320","2020-05-08 11:12:17-03","UEFS","HUEFS","16573","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2010","02",NA,"Ganev, W.","1994","02","Brasil","Bahia","Abaíra",NA,"-41.85","-13.283333","41W51'","13S17'","1000","1000",NA,"HUEFS0016573","21",NA,"2975",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2321","2020-05-08 11:12:18-03","UEFS","HUEFS","168957","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Pastore, J.F.B.","2010","02","Brasil","Goiás","Aparecida de Goiânia","Condomínio Rosa dos Ventos. Próximo ao Rio das Lages. Divisa com Hidrolândia. Acesso pela BR-153.","-49.239167","-16.851944","49W14'21''","16S51'7''",NA,NA,"Cerradão, borda de estrada.","HUEFS0168957","19",NA,"3000",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2322","2020-05-08 11:12:18-03","UEFS","HUEFS","184328","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.P.de Queiroz","2012","09",NA,"Amorim, A.M.","2011","07","Brasil","Bahia","Camacã","RPPN Serra Bonita. 9.7 Km W de Camacan, na estrada para Jacareci. Trilha nova do Diogo.","-39.565278","-15.391667","39W33'55''","15S23'30''","800","900",NA,"HUEFS0184328","22",NA,"8027",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2323","2020-05-08 11:12:18-03","UEFS","HUEFS","177323","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"Lima, L.C.P.","2008","12","Brasil","Mato Grosso do Sul","Aquidauana","Trilha da Barrinha, Piraputanga, distrito de Aquidauana.","-55.541944","-20.483333","55W32'31''","20S28'60''",NA,NA,NA,"HUEFS0177323","30",NA,"505",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2324","2020-05-08 11:12:18-03","UEFS","HUEFS","180545","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"Matos, E.N.de","2011","12","Brasil","Bahia","Caravelas","Aeroporto de Caravelas.","-39.2375","-17.665","39W14'15''","17S39'54''",NA,NA,"Campestre","HUEFS0180545","13",NA,"968",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2325","2020-05-08 11:12:18-03","UEFS","HUEFS","177326","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"Lima, L.C.P.","2009","02","Brasil","Mato Grosso do Sul","Ribas do Rio Pardo","BR-262, km 255, estrada de Campo Grande em direção à Ribas do Rio Pardo.",NA,"-20.4","53W54'65''","20S24'",NA,NA,NA,"HUEFS0177326","14",NA,"523",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2326","2020-05-08 11:12:18-03","UEFS","HUEFS","185008","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"Macedo, E.E.","2006","03","Brasil","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus. Solo arenoso.","-47.433333","-20.216667","47W26'0''","20S13'0''",NA,NA,NA,"HUEFS0185008","14",NA,NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2327","2020-05-08 11:12:18-03","UEFS","HUEFS","190894","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"Silva, E.A.","2011","04","Brasil","Bahia","Lençóis","Área de garimpo às margens do Rio São José.","-41.376667","-12.607222","41W22'36''","12S36'26''","350","350",NA,"HUEFS0190894","10",NA,"21",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2328","2020-05-08 11:12:18-03","UEFS","HUEFS","177324","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"Lima, L.C.P.","2009","01","Brasil","Goiás","Portelândia","BR-364, km 363, sentido Santa Rita do Araguaia - Mineiros.",NA,"-17.397222","53W0'76''","17S23'50''",NA,NA,NA,"HUEFS0177324","09",NA,"509",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2329","2020-05-08 11:12:18-03","UEFS","HUEFS","177328","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"Lima, L.C.P.","2009","05","Brasil","Amazonas","Manicoré","Estrada do Estanho, Parque Nacional dos Campos Amazônicos.",NA,"-8.511389","61W35'72''","8S30'41''",NA,NA,NA,"HUEFS0177328","08",NA,"654",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2330","2020-05-08 11:12:18-03","UEFS","HUEFS","190973","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"Silva, E.A.","2011","11","Brasil","Bahia","Lençóis","Área de garimpo às margens do Rio São José.","-41.382222","-12.573889","41W22'56''","12S34'26''","350","350",NA,"HUEFS0190973","12",NA,"109",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2331","2020-05-08 11:12:18-03","UEFS","HUEFS","194099","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"Morokawa, R.","2011","04","Brasil","Espírito Santo","Linhares","Reserva Natural Vale, estrada do Roxinho.","-40","-19","40W","19S",NA,NA,"Transição entre Mussununga e Floresta de Tabuleiro.","HUEFS0194099","17",NA,"404",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2332","2020-05-08 11:12:18-03","UEFS","HUEFS","196576","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"Sobral, M.","2011","03","Brasil","Minas Gerais","São João del Rei","Rio das Mortes.","-44.35","-21.183333","44W21'","21S11'","945","945","Campo junto a ferrovia.","HUEFS0196576","12",NA,"13811",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2333","2020-05-08 11:12:18-03","UEFS","HUEFS","197973","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"Simon, M.F.","2011","03","Brasil","Rondônia","Porto Velho","Ao longo do acesso secundário para o canteiro de obras da UHE Jirau, a 2km a oeste de Nova Mutum Paraná.","-64.600556","-9.266944","64W36'2''","9S16'1''","90","90","Floresta secundária.","HUEFS0197973","27",NA,"1203",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2334","2020-05-08 11:12:18-03","UEFS","HUEFS","205763","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"Gadelha Neto, P.C.","2008","05","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda. Obs.: Geo-referenciamento da Coleção do Herbário JPB. Base Cartográfica do IBGE (Carta de 50.000 Datum - Sad 69). Sede do Município.","-34.978611","-6.493611","34W58'43''","6S29'37''",NA,NA,NA,"HUEFS0205763","27",NA,"2304",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2335","2020-05-08 11:12:18-03","UEFS","HUEFS","205769","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"Gadelha Neto, P.C.","2008","04","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda. Restinga. Obs.: Geo-referenciamento da Coleção do Herbário JPB. Base Cartográfica do IBGE (Carta de 50.000 Datum - Sad 69). Sede do Município.","-34.978611","-6.493611","34W58'43''","6S29'37''",NA,NA,NA,"HUEFS0205769","23",NA,"2174",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2336","2020-05-08 11:12:16-03","UEFS","HUEFS","1928","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2010","01",NA,"Noblick, L.R.","1982","12","Brasil","Bahia","Camaçari",NA,"-38.3","-12.483333","38W18'","12S29'",NA,NA,NA,"HUEFS0001928","14",NA,"2471",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2337","2020-05-08 11:12:18-03","UEFS","HUEFS","207579","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.P.de Queiroz","2018","08",NA,"Melo, E.","2014","05","Brasil","Bahia","Mucugê","Alagados do rio Paraguaçu. Chapada Diamantina.","-41.427222","-13.017222","41W25'38''","13S1'2''",NA,NA,NA,"HUEFS0207579","02","HUEFS0207579","12874",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2338","2020-05-08 11:12:18-03","UEFS","HUEFS","236402","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"Melo, E.","2017","11","Brasil","Bahia","Morro de Chapéu","Chapada Diamantina. Cachoeira Domingos Lopes.","-40.905556","-11.5575","40W54'20''","11S33'27''","660","660","Mata ciliar.","HUEFS0236402","03",NA,"13663",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2339","2020-05-08 11:12:18-03","UEFS","HUEFS","213057","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"São-Mateus, W.M.B.","2012","02","Brasil","Rio Grande do Norte","Parnamirim","EMPARN, Mata do Jiqui, próximo a lagoa do Jiqui.","-35.183333","-5.933333","35W11'","5S56'","40","40","Floresta estacional semidecidual de terras baixas, mata ciliar.","HUEFS0213057","24",NA,"56",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2340","2020-05-08 11:12:18-03","UEFS","HUEFS","214115","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"Snak, C.","2014","05","Brasil","Espírito Santo","Linhares","Reserva Natural Vale, estrada Flamengo, na bifurcação para a estrada Roxinho, margem da estrada, borda de mata.","-40.060556","-19.151667","40W3'38''","19S9'6''","63","63",NA,"HUEFS0214115","14",NA,"1145",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2341","2020-05-08 11:12:18-03","UEFS","HUEFS","240919","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"Snak, C.","2014","05","Brasil","Pará","Monte Alegre","Estrada para Cachoeira Vale do Paraíso, ca. 50 km de Alenquer.","-54.540278","-1.512778","54W32'25''","1S30'46''","212","212","Borda de mata úmida.","HUEFS0240919","30",NA,"1224",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2342","2020-05-08 11:12:18-03","UEFS","HUEFS","241791","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","C.M.Siniscalchi","2011","02",NA,"Siniscalchi, C.M.","2011","02","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. APA Morro da Pedreira. Rodovia Belo Horizonte-Conceição do Mato Dentro (MG 010), Km 129, ca. 1,5 Km S da bifurcação da rodovia. Beira da estrada de terra.","-43.510278","-19.233889","43W30'37''","19S14'2''","1350","1350",NA,"HUEFS0241791","18",NA,"174",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2343","2020-05-08 11:12:18-03","UEFS","HUEFS","250126","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"Snak, C.","2018","12","Brasil","Bahia","Valença","Estrada para o Atracadouro Bom Jardim.","-38.973889","-13.323889","38W58'26''","13S19'26''","10","10","Vegetação herbáceo-arbustiva.","HUEFS0250126","19",NA,"1352",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2344","2020-05-08 11:12:18-03","UEFS","HUEFS","30100","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2010","01",NA,"Dias, T.A.B.","1983","02","Brasil","Goiás","Caldas Novas","Saindo de Caldas Novas virando a esquerda na estrada de acesso a UIHE-Corumba, percorrer 13 km.","-48.583333","-17.966667","48W35'","17S58'",NA,NA,"Cerrado aberto antropizado.","HUEFS0030100","12",NA,"388",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2345","2020-05-08 11:12:18-03","UEFS","HUEFS","30102","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2009","10",NA,"Coradin, L.","1992","09","Brasil","Bahia","Canavieiras","Estrada Una-Canavieiros, km 42.","-38.966667","-15.583333","38W58'","15S35'","40","40","Ambiente perturbado. Solo arenoso. relevo plano.","HUEFS0030102","19",NA,"8676",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2346","2020-05-08 11:12:18-03","UEFS","HUEFS","30107","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2009","10",NA,"Coradin, L.","1981","11","Brasil","Roraima","Boa Vista","Rodovia Boa Vista-Mucajaí, Br-174, km 1, próximo a Igarapé Grande.","-60.683333","-2.833333","60W41'","2S50'","90","90","Campo tipo cerrado. Solo latossolo vermelho amarelo.","HUEFS0030107","23",NA,"4878",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2347","2020-05-08 11:12:18-03","UEFS","HUEFS","30127","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2009","10",NA,"Coradin, L.","1987","07","Brasil","Maranhão","Santa Inês","Rodovia Santa Inês Br222, km 93.","-46.016667","-4.066667","46W1'","4S4'",NA,NA,"Área de mata pré-amazínia maranhanse. Solo arenoso profundo. Relevo fortemente ondulado.","HUEFS0030127","03",NA,"7964",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2348","2020-05-08 11:12:18-03","UEFS","HUEFS","30120","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2009","10",NA,"Coradin, L.","1984","08","Brasil","Mato Grosso","Cáceres","Rodovia Santa Rita-Cabaçal (MT-170), km 70.","-58","-15.333333","58W0'","15S20'","150","150","Mata. Solo arenoso. Relevo ondulado.","HUEFS0030120","26",NA,"6953",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2349","2020-05-08 11:12:18-03","UEFS","HUEFS","30123","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2009","10",NA,"Coradin, L.","1987","06","Brasil","Bahia","Lençóis","Rodovia Lençois-entroncamento Br-242, km 01.","-41.4","-12.55","41W24'","12S33'","500","500","Mata. Solo latossolo vermelho amarelo, fase arenosa. Relevo ondulado.","HUEFS0030123","21",NA,"7680",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2350","2020-05-08 11:12:18-03","UEFS","HUEFS","30130","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2009","10",NA,"Coradin, L.","1987","08","Brasil","Goiás","Luziânia","Rodovia Brasília-Cristalina (Br-040), km 48.","-47.833333","-16.383333","47W50'","16S23'","860","860","Cerrado. Solo latossolo vermelho amarelo. relevo fortemente ondulado.","HUEFS0030130","20",NA,"8086",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2351","2020-05-08 11:12:18-03","UEFS","HUEFS","35494","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2010","01",NA,"Vanni, R.","1997","05","Argentina","Corrientes","Mburucuyá","Est. Santa Teresa. Potrero Tung.",NA,NA,NA,NA,NA,NA,"Palmar estabilizado.","HUEFS0035494","06",NA,"4263",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2352","2020-05-08 11:12:18-03","UEFS","HUEFS","48537","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Skorupa, L.A.","1988","04","Brasil","Goiás","Paraíso do Norte","BR-135; Km 499 - Paraíso do Norte-GO / Belém-PA.","-48.15","-10.416667","48W9'0''","10S25'0''","350","350","Vereda.","HUEFS0048537","10",NA,"402",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2353","2020-05-08 11:12:18-03","UEFS","HUEFS","48206","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Vieira, J.G.","1985","03","Brasil","Goiás","Formosa","BR-020 Formosa-Vila JK Km 110.","-47.25","-15.566667","47W15'","15S34'","1230","1230","Mata modificada. Solo calcareo.","HUEFS0048206","26",NA,"346",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2354","2020-05-08 11:12:18-03","UEFS","HUEFS","59447","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Nunes, T.S.","2002","05","Brasil","Bahia","Santo Inácio","Entrada a ca. 1 Km do entroncamento para Santo Inácio, estrada de chão em direção a uma queda d#?#água.","-42.708611","-11.090278","42W42'31''","11S5'25''","556","556","Campo rupestre.","HUEFS0059447","16",NA,"974",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2355","2020-05-08 11:12:18-03","UEFS","HUEFS","51888","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Veiga, R.F.de A.","1987","10","Brasil","Pará","Bom Jesus","Rodovia Transcapeta, km180,9.","-49.8","-2.75","49W48'","2S45'","40","40","Campo.","HUEFS0051888","20",NA,"118",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2356","2020-05-08 11:12:18-03","UEFS","HUEFS","50712","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Neves, M.F.","2000","05","Brasil","Bahia","Conde","Caminho para Barra do Itariri (Mocambo).","-37.6","-11.8","37W36'","11S48'",NA,NA,"Restinga arbustiva.","HUEFS0050712","11",NA,"153",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2357","2020-05-08 11:12:18-03","UEFS","HUEFS","48777","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Oliveira, R.P.","2000","10","Brasil","Bahia","Ilhéus","Serra Grande, ca 3km p/ Itacaré.","-39.053889","-14.436111","39W3'14''","14S26'10''","167","167","Mata Atlântica.","HUEFS0048777","04",NA,"687",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2358","2020-05-08 11:12:18-03","UEFS","HUEFS","52662","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2008","03",NA,"Queiroz, L.P.de","2001","04","Brasil","Bahia","Feira de Santana","Campus da UEFS, entre o PAT 1 e PAT 2, Gramado.","-38.966667","-12.25","38W58'","12S15'",NA,NA,NA,"HUEFS0052662","05",NA,"6522",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
