"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus","eventTime"
"284","2020-12-21 16:29:09-03","MBM","MBM","201708","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Ribas, O.S.; Luz, M.F. da; Luz, M.F. da",NA,NA,NA,"Brazil","Paraná","Balsa Nova","Rod. BR-277, Serra São Luís do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,"MBM201708","MBM201708",NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,NA,"1551","Southern America",NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"285","2020-12-21 16:29:09-03","MBM","MBM","169413","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Silva, J.M.; Deodato, F.; Deodato, F.",NA,NA,NA,"Brazil","Paraná","Bocaiúva do Sul","Estrada Velha para Bocaiúva, Moinho Velho","-49.1150016784668","-25.2061004638672",NA,NA,"MBM169413","MBM169413",NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,NA,"1404","Southern America",NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA
"286","2020-12-21 16:29:10-03","MBM","MBM","9740","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Hatschbach, G.","1968","11","13","Brazil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,"MBM009740","MBM009740",NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,NA,"20330","Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"287","2020-12-21 16:29:10-03","MBM","MBM","28621","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Kummrow, R.","1973","11","13","Brazil","Paraná","Curitiba","Capanema","-49.2731018066406","-25.4277992248535",NA,NA,"MBM028621","MBM028621",NA,NA,"Leewenberg, A.J.M.",NA,NA,NA,NA,NA,NA,"89","Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"288","2020-12-21 16:29:09-03","MBM","MBM","196911","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM196911",NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,NA,NA,NA,"13018","Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"289","2020-12-21 16:29:09-03","MBM","MBM","216061","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Britez, R.M.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Guarapuava","Rio Jordão","-51.4580993652344","-25.395299911499",NA,NA,"MBM216061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2076","Southern America",NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA
"290","2020-12-21 16:29:09-03","MBM","MBM","196907","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Dombrowski, L.T.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Morretes","Morro Sete","-48.834400177002","-25.476900100708",NA,NA,"MBM196907",NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,NA,NA,NA,"1220","Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"291","2020-12-21 16:29:09-03","MBM","MBM","196909","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Hatschbach, G.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"MBM196909",NA,NA,NA,"Chautems, A.",NA,NA,NA,NA,NA,NA,"2693","Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"292","2020-12-21 16:29:09-03","MBM","MBM","196910","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Piraquara","Pinhais","-49.0633010864258","-25.4416999816895",NA,NA,"MBM196910",NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,NA,NA,NA,"14693","Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"293","2020-12-21 16:29:09-03","MBM","MBM","149569","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Hatschbach, G.; Silva, J.M.; Silva, J.M.","1991","10","15","Brazil","Paraná","Pitanga","Rio Feio","-51.7613983154297","-24.7572002410889",NA,NA,"MBM149569","MBM149569",NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,NA,"55749","Southern America",NA,"37178","auto",NA,NA,NA,NA,NA,NA,NA
"294","2020-12-21 16:29:09-03","MBM","MBM","12791","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Hatschbach, G.","1969","10","24","Brazil","Paraná","Santo Antônio do Sudoeste","Santa Cruz","-53.7252998352051","-26.073600769043",NA,NA,"MBM012791","MBM012791",NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,NA,"22634","Southern America",NA,"21285","auto",NA,NA,NA,NA,NA,NA,NA
"295","2020-12-21 16:29:09-03","MBM","MBM","20488","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Hatschbach, G.","1971","10","25","Brazil","Paraná","Tijucas do Sul","Saltinho","-49.1988983154297","-25.9281005859375",NA,NA,"MBM020488","MBM020488",NA,NA,"Leewenberg, A.J.M.",NA,NA,NA,NA,NA,NA,"27579","Southern America",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"296","2020-12-21 16:29:09-03","MBM","MBM","18214","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Koczicki, C.","1970","11","01","Brazil","Paraná","União da Vitória","Rio Iguaçu","-51.0863990783691","-26.2299995422363",NA,NA,"MBM018214","MBM018214",NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,NA,"267","Southern America",NA,"35297","auto",NA,NA,NA,NA,NA,NA,NA
"297","2020-12-21 16:29:10-03","MBM","MBM","227083","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Jarenkow, J.A.",NA,NA,NA,"Brazil","Rio Grande do Sul","Pelotas","Parque Farroupilha","-52.3424987792969","-31.771900177002",NA,NA,"MBM227083","MBM227083",NA,NA,"Jarenkow, J.A.",NA,NA,NA,NA,NA,NA,"3576","Southern America",NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA
"298","2020-12-21 16:29:10-03","MBM","MBM","49351","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Gibbs, P.E.; et al.; et al.","1976","10","26","Brazil","São Paulo","Itapetininga","Estrada a Registro","-48.0499992370605","-23.5900001525879",NA,NA,"MBM049351","MBM049351",NA,NA,"Chautems, A.",NA,NA,NA,NA,NA,NA,"3151","Southern America",NA,"40712","auto",NA,NA,NA,NA,NA,NA,NA
"299","2020-12-21 16:29:09-03","MBM","MBM","194366","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Carrião, D.J.S.",NA,NA,NA,"Brazil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,"MBM194366","MBM194366",NA,NA,"Dittrich, VA de O",NA,NA,NA,NA,NA,NA,"1","Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"300","2020-12-21 16:29:09-03","MBM","MBM","196903","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","Santa Felicidade","-49.2731018066406","-25.4277992248535",NA,NA,"MBM196903",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,NA,"1660","Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"301","2020-12-21 16:29:09-03","MBM","MBM","170067","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Imaguire, N.","1973","11","13","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,"MBM170067","MBM170067",NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,NA,"3390","Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"302","2020-12-21 16:29:09-03","MBM","MBM","196905","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"MBM196905",NA,NA,NA,"Chautems, A.",NA,NA,NA,NA,NA,NA,"6124","Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"303","2020-12-21 16:29:10-03","MBM","MBM","28615","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Hatschbach, G.","1973","10","19","Brazil","Paraná","Pitanga","Borboletinha","-51.7613983154297","-24.7572002410889",NA,NA,"MBM028615","MBM028615",NA,NA,"Leewenberg, A.J.M.",NA,NA,NA,NA,NA,NA,"32866","Southern America",NA,"37178","auto",NA,NA,NA,NA,NA,NA,NA
"304","2020-12-21 16:29:09-03","MBM","MBM","196908","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Motta, J.T.",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","Campo Largo da Roseira","-49.2064018249512","-25.5347003936768",NA,NA,"MBM196908",NA,NA,NA,"Motta, J.T.",NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"305","2020-12-21 16:29:09-03","MBM","MBM","125566","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Ladrum, L.R.","1977","11","04","Brazil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,"MBM125566","MBM125566",NA,NA,"Chautems, A.",NA,NA,NA,NA,NA,NA,"2378","Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"306","2020-12-21 16:29:10-03","MBM","MBM","395605","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Engels, M.E.; Lozano, E.D.; Buturi, C.; Pereira, S.; Hekavey, C.; Lozano, E.D.; Buturi, C.; Pereira, S.; Hekavey, C.","2013","10","13","Brazil","Paraná","São José dos Pinhais","RPPN Nhandara Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,"MBM395605","MBM395605",NA,NA,"Barboza, E.","2015","02","12","Epífita. Xilopodium castanho. Caule e folhas verdes. Flores laranjadas/salmão com estrias e pintas vináceas.; Ecótono entre Floresta Ombrófila Densa e Floresta Ombrófila Mista.",NA,NA,"1727","Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"307","2020-12-21 16:29:09-03","MBM","MBM","196914","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Britez, R.M.",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,"MBM196914",NA,NA,NA,"Chautems, A.",NA,NA,NA,NA,NA,NA,"148","Southern America",NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA
"308","2020-12-21 16:29:10-03","MBM","MBM","265435","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Tandler, F.","2001","10","10","Brazil","Santa Catarina","Porto União","Antônio Cândido","-51.0783004760742","-26.2381000518799",NA,NA,"MBM265435","MBM265435",NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,NA,"1","Southern America",NA,"41804","auto",NA,NA,NA,NA,NA,NA,NA
"309","2019-11-01 15:28:19-03","PUC-RIO","FCAB","1326","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","P.E. Leite S.J.","1946",NA,NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"001326",NA,NA,NA,"A. Chautems","1990",NA,NA,NA,NA,"Angiospermae","s.n.",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"310","2015-09-20 01:12:43-03","MNHN","RECOLNAT_MNHN_P","P00587364","PreservedSpecimen",NA,"Gesneriaceae","Gesneria","douglasii","Gesneria douglasii","Lindl.","Gaudichaud, C.","1834",NA,NA,"Brésil",NA,NA,"Ile de Ste Catherine",NA,NA,NA,NA,"P00587364","P00587364_01",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00587364' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"182",NA,NA
"311","2015-09-19 14:17:20-03","MNHN","RECOLNAT_MNHN_P","P00587365","PreservedSpecimen",NA,"Gesneriaceae","Gesneria","douglasii","Gesneria douglasii","Lindl.","Gaudichaud, C.","1834",NA,NA,"Brésil",NA,NA,"Ile de Ste Catherine",NA,NA,NA,NA,"P00587365","P00587365_01",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00587365' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"182",NA,NA
"312","2018-01-25 13:57:11-02","MNHN","RECOLNAT_MNHN_P","P00587366","PreservedSpecimen",NA,"Gesneriaceae","Gesneria","douglasii","Gesneria douglasii","Lindl.","Gaudichaud, C.","1834",NA,NA,"Brésil",NA,NA,"Ile de Ste Catherine",NA,NA,NA,NA,"P00587366","P00587366_01",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00587366' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"182",NA,NA
"313","2015-09-04 12:10:09-03","MNHN","RECOLNAT_MNHN_P","P03555673","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Saint-Hilaire, A.","1816","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,"P03555673","P03555673_01",NA,NA,"Middleton",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555673' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2015-09-04 12:13:03-03","MNHN","RECOLNAT_MNHN_P","P03511938","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems",NA,NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,"P03511938","P03511938_01",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511938' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2015-09-04 12:13:03-03","MNHN","RECOLNAT_MNHN_P","P03511939","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Smith, L.B.|Reitz, R.","1964","10","14","Brasil","Santa Catarina","Chapecó",NA,"-52.61667","-27.1",NA,NA,"P03511939","P03511939_01",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511939' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"12518",NA,NA
"316","2015-09-04 12:10:09-03","MNHN","RECOLNAT_MNHN_P","P03555669","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems",NA,"1840","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,"P03555669","P03555669_01",NA,NA,"Middleton",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555669' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2015-09-04 12:10:09-03","MNHN","RECOLNAT_MNHN_P","P03555672","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Desvaux",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P03555672","P03555672_01",NA,NA,"Middleton",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555672' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"4",NA,NA
"318","2015-09-04 12:10:09-03","MNHN","RECOLNAT_MNHN_P","P03555674","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Claussen","1843","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"P03555674","P03555674_01",NA,NA,"Middleton",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555674' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"111",NA,NA
"319","2015-09-04 12:10:33-03","MNHN","RECOLNAT_MNHN_P","P03555676","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Regnell, A.","1861","11","26","Brasil",NA,NA,NA,NA,NA,NA,NA,"P03555676","P03555676_01",NA,NA,"Middleton",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555676' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"III 834",NA,NA
"320","2015-09-04 12:10:33-03","MNHN","RECOLNAT_MNHN_P","P03555675","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Glaziou, A.","1870","6","9","Brasil","Rio de Janeiro","Petrópolis","Alto do Imperador.","-43.1786003112793","-22.5049991607666",NA,NA,"P03555675","P03555675_01",NA,NA,"Middleton",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555675' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","36524","auto",NA,NA,NA,NA,"3047 a",NA,NA
"321","2020-12-11 11:36:42-03","UFMG","BHCB","147531","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Gasper, AL de; Stehmann, JR; Bueno, ML; Leal, BSS; Rezende, VL","2011","03","19","Brasil","Minas Gerais","Delfim Moreira","Fazenda Boa Esperança - Trilha dos Romeiros - Tril, Floresta Atlântica","-45.308333","-22.5925","-45.308333","-22.5925",NA,NA,"1600","1600",NA,NA,NA,NA,"beira da estrada epífita, flor cor: fruto: Maduro","Dicotyledon",NA,"2710","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-12-11 11:36:42-03","UFMG","BHCB","182379","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Giacomin, LL; Kamino, LHY; Almeida, TE","2008","10","29","Brasil","Minas Gerais","Sapucaí-Mirim","Margem da estrada não pavimentada que liga Camanducaia a Sapucaí-Mirim","-45.890556","-22.779444","-45.890556","-22.779444","BHCB046333",NA,"1511","1511",NA,"2018","05",NA,"Erva epífita, flores róseas com manchas vinho; Campo de altitude","Dicotyledon",NA,"270","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-12-11 11:36:42-03","UFMG","BHCB","32369","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-12-11 11:36:42-03","UFMG","BHCB","64881","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Lombardi, JA","2001","10","23","Brasil","Minas Gerais","Belo Vale","ca. 10 km pela estrada que liga a BR-040 a Belo Vale","-43.936111","-20.443611","-43.936111","-20.443611",NA,NA,"1320","1320",NA,NA,NA,NA,"Encosta de mata circundando córrego. Erva epífita, tuberosa, folhas papiráceas, cálice verde, corola rosa-salmonada, mosqueada de púrpura, anteras brancas","Dicotyledon",NA,"4489","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-12-11 11:36:42-03","UFMG","BHCB","61246","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems",NA,NA,NA,NA,"Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"326","2020-12-11 11:36:42-03","UFMG","BHCB","64751","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Mota, RC da; Ribeiro, SP","2001","10","09","Brasil","Minas Gerais","Camanducaia","Fazenda Melhoramentos.","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planta coletada em mata ciliar; erva epífita; flores rosa-alaranjadas com máculas vináceas.","Dicotyledon",NA,"1253","Southern America",NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA
"327","2020-12-11 11:36:42-03","UFMG","BHCB","65176","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Stehmann, JR; Castro, IB","2001","10","23","Brasil","Minas Gerais","Gonçalves","próximo ao Canta Galo, mata do Sr. Sebastião Leriano","-45.8558006286621","-22.658899307251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita, no interior da floresta ombrófila montana; corola salmão, com manchas escuras no ápice","Dicotyledon",NA,"3004","Southern America",NA,"15843","auto",NA,NA,NA,NA,NA,NA,NA
"328","2021-02-11 17:19:09-03","UFPR","UPCB","97008","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Winiewski, V.","2020","12","12","Brasil","Paraná","Morretes","Serra da Graciosa","-48.8222","-25.3544","-48.8222","-25.3544","UPCB0046872",NA,"353","353","Winiewski, V.","2020","12",NA,"Mata Atlântica. Epífita, com tubérculo. Folhas 6-verticiladas. Foram observadas flores rosas com manchas magenta. Exemplar com frutos.",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2021-02-11 17:19:09-03","UFPR","UPCB","90350","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Brotto, M.L. et al.","2010","12","15","Brasil","Paraná","Honório Serpa","Margem do Rio Chopim","-52.438889","-26.205833","-52.438889","-26.205833","UPCB0028656","UPCB0028656","690","690","Brotto, M.L.","2010","12","15","Erva epífita. Frutos secos..",NA,NA,"535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-02-11 17:19:09-03","UFPR","UPCB","63197","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","Lindl.","Kaehler, M.","2008","11","01","Brasil","Paraná","Ortigueira","Futuro eixo da Barragem, margem esquerda do rio Tibagi.","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,"Ribas, O.S.","2009","02",NA,"Erva com flores de pétalas rosa e manchas vinho..",NA,NA,"369",NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA
