"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"535","2017-09-11 17:11:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Claussen, P","2017",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"P14P3N0081","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2017-09-11 17:11:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Claussen, P","36?",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"ad Caxoeira do Campo.",NA,NA,NA,NA,NA,"P14P3N0081","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2017-09-11 17:11:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"St.-Hil, A","673",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"P14P3N0081","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2017-09-11 17:11:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Summerh","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Nova Friburgo","in Morro Queimado prope Novo Friburgo.","-42.5311","-22.2819",NA,NA,NA,"P14P3N0081","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"539","2017-09-11 17:11:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Claussen, P","328A",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"P14P3N0081","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2017-09-11 17:11:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Claussen, P","23",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"ad Caxoeira do Campo.",NA,NA,NA,NA,NA,"P14P3N0081","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2017-09-11 17:11:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Burchell, WJ","2439",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Serra dos Orgãos.",NA,NA,NA,NA,NA,"P14P3N0081","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2017-09-11 17:11:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"ad Serra dos Vertentes.",NA,NA,NA,NA,NA,"P14P3N0081","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2017-09-11 17:11:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Langsdorff, GH (Baron)","2013",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia loco haud indicato.",NA,NA,NA,NA,NA,"P14P3N0081","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2017-09-11 17:11:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Helmreichen","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"prope Itacolumi.",NA,NA,NA,NA,NA,"P14P3N0081","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2017-09-11 17:11:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Langsdorff, GH (Baron)","2010",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia loco haud indicato.",NA,NA,NA,NA,NA,"P14P3N0081","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2017-09-11 17:11:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Pohl, JBE","1230",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"in sylvis ad Rio Pirrahi.; HABITAT: in sylvis ad Rio Pirrahi.",NA,"P14P3N0081","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2017-09-11 17:11:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Pohl, JBE","3962",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"in sylvis ad Rio Pirrahi.; HABITAT: in sylvis ad Rio Pirrahi.",NA,"P14P3N0081","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2017-09-11 17:11:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Claussen, P","17?",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"P14P3N0081","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2017-09-11 17:11:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Raddi, G","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Habitat ad Serra d' Estrela prov. Rio de Janeiro.",NA,NA,NA,NA,NA,"P14P3N0081","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2017-09-11 17:11:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Guillemin, JBA","597",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"ad Ponta Grossa prope Ubatuba.",NA,NA,NA,NA,NA,"P14P3N0081","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2017-09-11 17:11:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Tibouchina","scrobiculata","Tibouchina scrobiculata",NA,"Schott, HW","1176",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Habitat inter frutices in collibus circa Rio de Janeiro et in via ad S.Cruz.",NA,NA,NA,NA,NA,NA,"Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2017-09-11 17:11:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Tibouchina","scrobiculata","Tibouchina scrobiculata",NA,"Pohl, JBE","1176",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Habitat inter frutices in collibus circa Rio de Janeiro et in via ad S.Cruz.",NA,NA,NA,NA,NA,NA,"Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2018-01-04 09:37:17-02","CAS","CAS-BOT","575612","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Mexia, Ynes","4689","1930","5",NA,"South America","Brazil","Minas Gerais",NA,"Viçosa. Fazenda de Deserto; Barraco Frio; cut-over woods.",NA,NA,NA,"Tree 12 m. high with purple flower; in seed. One of the common trees in the woods. Quaresma.",NA,NA,"(Raddi) Cogn.","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"554","2018-01-04 09:41:41-02","CAS","CAS-BOT","575613","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Mexia, Ynes","4344","1930","2",NA,"South America","Brazil","Minas Gerais",NA,"Agricultural College lands, directly southwest of Director's house",NA,NA,NA,"Tree, spreading. 9 m. high with rich purple flower; blooms profusely. Frequent. Left from original forest. Quaresma. Photo.",NA,NA,"(Raddi) Cogn.","780",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"555","2018-01-04 09:29:22-02","CAS","CAS-BOT","575611","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Mexia, Ynes","4829","1930","7",NA,"South America","Brazil","Minas Gerais",NA,"Viçosa. Agricultural College lands; Horticultural Hill in cutover woods",NA,NA,NA,"Spreading tree 8 m. high; brownish fruit. Common, scatterered. Quaresma.",NA,NA,"(Raddi) Cogn.","670",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"556","2018-01-04 09:14:39-02","CAS","CAS-BOT","575609","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Barbosa, M. R.; Boudet Fernandes, H. Q.","275","1982","2",NA,"South America","Brazil","Rio de Janeiro",NA,"Resende, Estrada para Mauá, após o bar Ponte de Pergunta",NA,NA,NA,"Ávore de aproximadamente 10 m de alt., flores roxas. N.V. guaresma. H.Q. Boudet Fernandez no. 413.",NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"557","2018-01-04 09:18:55-02","CAS","CAS-BOT","575610","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Casari, M. B.","173","1980","3",NA,"South America","Brazil","Rio de Janeiro",NA,"Mun. Vassouras, estr. para Abarracamento",NA,NA,NA,"Florese roxas; heliófila.",NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"558","2018-03-01 12:00:16-03","CAS","CAS-BOT","581103","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","scrobiculata","Tibouchina scrobiculata",NA,"Williams, Louis O.; Assis, Vincente","6707","1945","4",NA,"South America","Brazil","Minas Gerais",NA,"Serra de Mutuca, near Belo Horizonte, Municipio of Nova Lima",NA,NA,NA,"Tree 5 m. Flower purple-red. Quaresma",NA,NA,"Cogn.","1200","1400",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"559","2018-03-01 11:55:15-03","CAS","CAS-BOT","581102","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","scrobiculata","Tibouchina scrobiculata",NA,"Irwin, H. S.","2629","1959","2",NA,"South America","Brazil","Minas Gerais",NA,"State Agricultural School, Viscosa",NA,NA,NA,"Round-headed tree to 5 m. Co red-violet. Locally abundant.",NA,NA,"Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"560","2021-03-03 22:00:02-03","FLAS","FLAS","104099","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pleroma","estrellense","Pleroma estrellense",NA,"Oswaldo Handro","772",NA,NA,NA,NA,"Brazil","Sao Paulo",NA,NA,NA,NA,"Preserved herbarium specimen","[Label heading:] Instituto de Botanica Sao Paulo - Brasil Herb. no. 56439",NA,NA,"(Raddi) P.J.F.Guim. & Michelang.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2014-09-23 11:02:01-03","G","G-DC","G00319130","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","CAT.HERB.PRODR.","Clausen, P. C. D.","23",NA,NA,NA,"AMERIQUE DU SUD","Brazil","Minas Gerais",NA,NA,"-45.44222222","-18.78777778",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00319130",NA,"(Raddi) Cogn.",NA,NA,"2012","01","01","-45.44222222","-18.78777778",NA,NA,NA,NA,NA,NA,NA,NA
"562","2014-09-23 11:02:01-03","G","G-DC","G00319127","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","CAT.HERB.PRODR.","Guillemin, J. B. A.","597","1839",NA,"00","AMERIQUE DU SUD","Brazil","São Paulo",NA,NA,"-48.65972222","-22.40444444",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00319127",NA,"(Raddi) Cogn.",NA,NA,"2012","01","01","-48.65972222","-22.40444444",NA,NA,NA,NA,NA,NA,NA,NA
"563","2019-11-21 10:10:36-03","IBt","SP","244531","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Mamede, MCH","Leoni, LS; Leoni, AM","s.n.","1989","03","12",NA,"Brasil","Minas Gerais","Carangola","Serra da Araponga, Faz. Neblina","-42.483333","-20.716667",NA,NA,NA,NA,"(Raddi) Cogn.","1200","1200","2011","03",NA,"-42.483333","-20.716667",NA,NA,NA,NA,NA,NA,NA,NA
"564","2019-11-21 10:10:36-03","IBt","SP","117416","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Chiea, SAC","Rodrigues, L","18","1970","04","08",NA,"Brasil",NA,NA,"Procedencia ignorada. Cultivada no Parque do Estado e Jardim Botãnico",NA,NA,NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2019-11-21 10:10:36-03","IBt","SP","17528","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Mamede, MCH","Hoehne, FC; Gehrt, A","s.n.","1926","04","24",NA,"Brasil","Minas Gerais","Turvo",NA,NA,NA,NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,"2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2019-11-21 10:10:36-03","IBt","SP","202196","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Guimarães, P","Costa, B","s.n.","1960","03","30",NA,"Brasil","São Paulo",NA,"Rodovia Paraibuna a Caraguatatuba",NA,NA,NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,"1992","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2019-11-21 10:10:36-03","IBt","SP","253200","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Chiea, SAC","Leoni, LS","s.n.","1990","06","23",NA,"Brasil","Minas Gerais","Carangola","Morro da Torre, próximo ao Baixadão","-42.066667","-20.733333",NA,NA,NA,NA,"(Raddi) Cogn.","750","750","1992","05",NA,"-42.066667","-20.733333",NA,NA,NA,NA,NA,NA,NA,NA
"568","2019-11-21 10:10:36-03","IBt","SP","295356","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Goldenberg, R","Leitão Filho, HF; Rodrigues, RR; Santin, D; Nave, AG; Sanchez, M; Mansano, V; Seoane, CES","34742","1996","01","31",NA,"Brasil","São Paulo","Ubatuba","Estrada à esquerda da entrada de Laranjeiras","-44.681389","-23.328889",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,"-44.681389","-23.328889",NA,NA,NA,NA,NA,NA,NA,NA
"569","2019-11-21 10:10:36-03","IBt","SP","287757","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Mamede, MCH","Felfili, JM; Aparecida da Silva, M; Cardoso, E; Nunes, RV; Rodrigues, N","329","1995","06","01",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","-47.637778","-14.066389",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,"2011",NA,NA,"-47.637778","-14.066389",NA,NA,NA,NA,NA,NA,NA,NA
"570","2019-11-21 10:10:36-03","IBt","SP","303983","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Meyer, FS","Goldenberg, R; Belinello, R","74","1995","04","06",NA,"Brasil","São Paulo","Lavrinhas","Vale do Ribeirão do Braço","-44.881667","-22.462778",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,"2013","11",NA,"-44.881667","-22.462778",NA,NA,NA,NA,NA,NA,NA,NA
"571","2019-11-21 10:10:36-03","IBt","SP","40265","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Guimarães, P","Kuhlmann, M; Gehrt, A","s.n.","1939","04","23",NA,"Brasil","São Paulo",NA,"Serra da Mantiqueira",NA,NA,NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,"1992","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2019-11-21 10:10:36-03","IBt","SP","4418","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Mamede, MCH","s.col.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Sem procedencia",NA,NA,NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,"2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2019-11-21 10:10:36-03","IBt","SP","492115","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Baumgratz, JFA","Baumgratz, JFA; et al.","1299","2013","05","09",NA,"Brasil","Rio de Janeiro","Quatis","Estrada de terra Quatis - Vargem Grande","-44.310278","-22.331944",NA,NA,NA,NA,"(Raddi) Cogn.","710","710","2013",NA,NA,"-44.310278","-22.331944",NA,NA,NA,NA,NA,NA,NA,NA
"574","2019-11-21 10:10:36-03","IBt","SP","38483","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Mamede, MCH","Mello Barreto","6193","1936","03","17",NA,"Brasil","Minas Gerais","Belo Horizonte","Estação Experimental. Cultivada","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,"2011","03",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"575","2019-11-21 10:10:36-03","IBt","SP","475076","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Nicolau, SA; Caetano, PPR; Nagahashi, LS; Santos, LA; Oliveira, AC","3743","2008","08","15",NA,"Brasil","Minas Gerais","Caldas","Bairro Taquari, Reserva Natural Morro Grande","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA
"576","2019-11-21 10:10:36-03","IBt","SP","475075","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Nicolau, SA; Nagahashi, LS; Caetano, PPR; Santos, LA; Oliveira, AC","3710","2008","08","13",NA,"Brasil","Minas Gerais","Caldas","Bairro Taquari, Reserva Natural Morro Grande","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA
"577","2019-11-21 10:10:36-03","IBt","SP","45606","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Mamede, MCH","Heringer, EP","539","1941","03","31",NA,"Brasil","Minas Gerais","Coronel Pacheco","Estação Experimental de Café","-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,"2011","03",NA,NA,NA,"10350","auto",NA,NA,NA,NA,NA,NA
"578","2019-11-21 10:10:36-03","IBt","SP","317131","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Mamede, MCH","Krieger, L","s.n.","1977","04","01",NA,"Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica do Poço d'Antas","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,"2011","03",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"579","2019-11-21 10:10:36-03","IBt","SP","317111","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Mamede, MCH","Roth, L","16513","1965","04","16",NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,"2011","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"580","2019-11-21 10:10:36-03","IBt","SP","349244","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Romero, R","Nakajima, JN; Romero, R; Alcantara, MB; Prado Lima, CA","1070","1995","05","12",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira da Casca D'Anta, trilha para a guarita de baixo","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,"1995","05","20",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"581","2019-11-21 10:10:36-03","IBt","SP","120595","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Wurdack, JJ","Castellanos, A; Lanna Sobrinho, JP","25559","1965","03","01",NA,"Brasil","Rio de Janeiro","Angra dos Reis",NA,"-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,"1970","04","06",NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"582","2019-11-21 10:10:36-03","IBt","SP","68347","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Mamede, MCH","Bockermann, W","47","1951","02","05",NA,"Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"(Raddi) Cogn.","1300","1300","2011","03",NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"583","2019-11-21 10:10:36-03","IBt","SP","397936","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Baumgratz, JFA","Silva Neto, SJ; et al.","1428","2001","04","05",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, mARGEM DA ESTRADA PARA jUTURNAÍBA, kM 2","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA
"584","2019-11-21 10:10:36-03","IBt","SP","69628","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Guimarães, P","Santoro, D; Pacheco, C","s.n.","1949","02","09",NA,"Brasil","São Paulo","Campinas","Faz. Sta. Elisa","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,"1992","11",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"585","2019-11-21 10:10:36-03","IBt","SP","210408","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Guimarães, P","Robim, MJ","405","1986","05","14",NA,"Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão, Região do Paiol, em reflorestamento com Pinus","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,"1992","11",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"586","2019-11-21 10:10:36-03","IBt","SP","156550","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Chiea, SAC","Mattos, J","15839","1974","04","23",NA,"Brasil","São Paulo","Espírito Santo do Pinhal","Na encruzilhada para campos do Jordão","-46.7400016784668","-22.1900005340576",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,"1984",NA,NA,NA,NA,"18890","auto",NA,NA,NA,NA,NA,NA
