"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"528","2020-11-12 16:58:50-03","UEL","FUEL","26984","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Swart, C; et al.","s.n.","1998","08","13",NA,"Brasil","Paraná","Londrina","Irerê, mata ciliar",NA,NA,"FUEL003335","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"2004",NA,NA,"03",NA,"63728","auto",NA,NA,NA,NA,NA
"529","2020-11-12 16:58:50-03","UEL","FUEL","1277","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Furlan, A","Rodas, LAC; et al.","3","1985","08","07",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy",NA,NA,"FUEL003363","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"530","2020-11-12 16:58:50-03","UEL","FUEL","2385","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Furlan, A","Francisco das Chagas e Silva; et al.","870","1985","09","18",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy",NA,NA,"FUEL003361","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"531","2020-11-12 16:58:50-03","UEL","FUEL","819","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Furlan, A","Rodas, LAC; et al.","s.n.","1985","05","30",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy",NA,NA,"FUEL003358","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"532","2020-11-12 16:58:50-03","UEL","FUEL","9076","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Furlan, A","Soares-Silva, LH","223","1989","07","28",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy",NA,NA,"FUEL003329","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"533","2020-11-12 16:58:50-03","UEL","FUEL","902","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Furlan, A","Vieira, AOS; et al.","s.n.","1985","06","20",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy, beira da mata",NA,NA,"FUEL003354","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"534","2020-11-12 16:58:50-03","UEL","FUEL","8225","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Furlan, A","Spoladori, CL; et al.","s.n.","1990","05","16",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy, borda da mata",NA,NA,"FUEL003315","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"535","2020-11-12 16:58:50-03","UEL","FUEL","1475","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Furlan, A","Lepri, SR","s.n.","1985","09","20",NA,"Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas",NA,NA,"FUEL003346","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"536","2020-11-12 16:58:50-03","UEL","FUEL","858","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Furlan, A","Rodas, LAC","s.n.","1985","06","13",NA,"Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas",NA,NA,"FUEL003356","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"537","2020-11-12 16:58:50-03","UEL","FUEL","26651","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Pavão, OC; et al.","s.n.","1999","07","27",NA,"Brasil","Paraná","Primeiro de Maio","Fazenda João Favoreto, beira da estrada",NA,NA,"FUEL003341","-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,NA,"2004",NA,NA,"03",NA,"18944","auto",NA,NA,NA,NA,NA
"538","2020-11-12 16:58:50-03","UEL","FUEL","54610","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Rossetto, EFS","K.L.V.R. de Sá; et al.","s.n.","2001","09","06",NA,"Brasil","Paraná","Primeiro de Maio","Faz. Santa Rosa, Mata beira de estrada",NA,NA,"FUEL003306","-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,NA,"2016",NA,NA,"12",NA,"18944","auto",NA,NA,NA,NA,NA
"539","2020-11-12 16:58:50-03","UEL","FUEL","28491","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Francisco, EM; et al.","s.n.","1999","08","17",NA,"Brasil","Paraná","Primeiro de Maio","próximo ao rio Barra Mansa. Borda da mata",NA,NA,"FUEL003342","-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"18944","auto",NA,NA,NA,NA,NA
"540","2020-11-12 16:58:50-03","UEL","FUEL","26061","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Pavão, OC; et al.","s.n.","1999","08","24",NA,"Brasil","Paraná","Rancho Alegre","Fazenda Congonha, beira da mata",NA,NA,"FUEL003340","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,"2004",NA,NA,"03",NA,"11419","auto",NA,NA,NA,NA,NA
"541","2020-11-12 16:58:50-03","UEL","FUEL","28490","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Pavão, OC; et al.","s.n.","1999","05","28",NA,"Brasil","Paraná","Rancho Alegre","Fazenda Congonhas, borda da mata",NA,NA,"FUEL003332","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,"2004",NA,NA,"03",NA,"11419","auto",NA,NA,NA,NA,NA
"542","2020-11-12 16:58:50-03","UEL","FUEL","28488","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Pavão, OC; et al.","s.n.","2000","05","26",NA,"Brasil","Paraná","Rancho Alegre","Fazenda Congonhas, borda da mata",NA,NA,"FUEL003337","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,"2004",NA,NA,"03",NA,"11419","auto",NA,NA,NA,NA,NA
"543","2020-11-12 16:58:50-03","UEL","FUEL","28489","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Ferreira, JA; et al.","s.n.","1999","05","28",NA,"Brasil","Paraná","Rancho Alegre","Fazenda São José, borda da mata",NA,NA,"FUEL003336","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,"2004",NA,NA,"03",NA,"11419","auto",NA,NA,NA,NA,NA
"544","2020-11-12 16:58:50-03","UEL","FUEL","26650","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Pavão, OC; et al.","s.n.","1999","04","06",NA,"Brasil","Paraná","Rolândia","Fazenda Conquista, borda da mata",NA,NA,"FUEL003347","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,NA,"2004",NA,NA,"03",NA,"19311","auto",NA,NA,NA,NA,NA
"545","2020-11-12 16:58:50-03","UEL","FUEL","28487","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Rinaldi, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Paraná","Santa Amélia","Sítio São Jorge, Bairro Ribeirão dos Índios",NA,NA,"FUEL003350","-50.4241981506348","-23.2658004760742",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"11713","auto",NA,NA,NA,NA,NA
"546","2020-11-12 16:58:50-03","UEL","FUEL","10881","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Rossetto, EFS","Marchesin, M; et al.","s.n.","1993","05","12",NA,"Brasil","Paraná","Sertanópolis","Fazenda Ferraz",NA,NA,"FUEL003782","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,"2017",NA,NA,"07",NA,"19992","auto",NA,NA,NA,NA,NA
"547","2020-11-12 16:58:50-03","UEL","FUEL","10872","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Dias, MC","Nunes, AF; et al.","s.n.","1993","05","12",NA,"Brasil","Paraná","Sertanópolis","Fazenda Ferraz, beira da mata",NA,NA,"FUEL003311","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,"1993",NA,NA,"06",NA,"19992","auto",NA,NA,NA,NA,NA
"548","2020-11-12 16:58:50-03","UEL","FUEL","11086","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Dias, MC","Hirata, EM; et al.","s.n.","1993","05","12",NA,"Brasil","Paraná","Sertanópolis","Fazenda Ferraz, beira da mata",NA,NA,"FUEL002967","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,"1993",NA,NA,NA,NA,"19992","auto",NA,NA,NA,NA,NA
"549","2020-11-12 16:58:50-03","UEL","FUEL","25352","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Camacho, RD; et al.","s.n.","1994","06","15",NA,"Brasil","Paraná","Sertanópolis","Fazenda Ferraz, beira da mata",NA,NA,"FUEL002966","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"19992","auto",NA,NA,NA,NA,NA
"550","2020-11-12 16:58:50-03","UEL","FUEL","11090","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Costa, JCG; et al.","s.n.","1993","05","12",NA,"Brasil","Paraná","Sertanópolis","Fazenda Ferraz, beira da mata",NA,NA,"FUEL004601","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19992","auto",NA,NA,NA,NA,NA
"551","2020-11-12 16:58:50-03","UEL","FUEL","18167","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Costa, FHN; et al.","12","1996","05","15",NA,"Brasil","Paraná","Sertanópolis","Fazenda Ferraz, Próximo a Rodovia Londrina-Sertanópolis. Borda da mata",NA,NA,"FUEL003309","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"19992","auto",NA,NA,NA,NA,NA
"552","2020-11-12 16:58:50-03","UEL","FUEL","24364","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Paiva, MRC; Ferreira, JA","s.n.","1997","06","25",NA,"Brasil","Paraná","Sertanópolis","Ponte Caída (próximo)",NA,NA,"FUEL004602","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"19992","auto",NA,NA,NA,NA,NA
"553","2020-11-12 16:58:50-03","UEL","FUEL","17746","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Machado, PM","s.n.","1993","05","29",NA,"Brasil","Paraná","Sertanópolis","Rio Tibagi",NA,NA,"FUEL003331","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,"2004",NA,NA,"03",NA,"19992","auto",NA,NA,NA,NA,NA
"554","2020-11-12 16:58:50-03","UEL","FUEL","28482","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Ferreira, JA; et al.","s.n.","1999","06","01",NA,"Brasil","Paraná","Uraí","Sítio São José, borda da mata",NA,NA,"FUEL003338","-50.7963981628418","-23.1975002288818",NA,NA,NA,NA,NA,"2004",NA,NA,"03",NA,"13486","auto",NA,NA,NA,NA,NA
"555","2020-11-12 16:58:50-03","UEL","FUEL","55815","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Rossetto, EFS","Udulutsch, RG; Furlan, E","2485","2002","08","08",NA,"Brasil","São Paulo","Gália","Estação Ecológica dos Caetetus",NA,NA,"FUEL055815","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,NA,"2018",NA,NA,"10",NA,"23314","auto",NA,NA,NA,NA,NA
"556","2020-11-12 16:58:50-03","UEL","FUEL","55814","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Rossetto, EFS","Udulutsch, RG; Ferrucci, MS; Souza, VC; Souza, JP; Pinho-Ferreira, MA","2380","2003","09","22",NA,"Brasil","São Paulo","Gália","Estação Ecológica dos Caetetus",NA,NA,"FUEL055814","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,NA,"2018",NA,NA,"10",NA,"23314","auto",NA,NA,NA,NA,NA
"557","2020-11-12 16:58:50-03","UEL","FUEL","16657","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Rossetto, EFS","Kirizawa, M; Lopes, EA; Vilela, FESP; Luca, ALT","3128","1995","05","17",NA,"Brasil","São Paulo","Presidente Epitácio","Reserva Estadual Lagoa São Paulo, ca. 10km da cidade",NA,NA,"FUEL017619","-52.1100006103516","-21.7600002288818",NA,"300","300",NA,NA,"2018",NA,NA,"10",NA,"59255","auto",NA,NA,NA,NA,NA
"558","2020-11-12 16:58:50-03","UEL","FUEL","14357","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Laurito, SF","Rogge, GD","16","1994","06","03",NA,"Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo",NA,NA,"FUEL003747","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"1999",NA,NA,"03","19","54606","auto",NA,NA,NA,NA,NA
"559","2020-11-12 16:58:50-03","UEL","FUEL","14322","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Rossetto, EFS","Luiz Henrique","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo",NA,NA,"FUEL002946","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"2013",NA,NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA
"560","2020-11-12 16:58:50-03","UEL","FUEL","11996","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Furlaneto, L","s.n.","1994","06","03",NA,"Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo, Trilha da Lagoa Verde",NA,NA,"FUEL006785","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA
"561","2020-11-12 16:58:50-03","UEL","FUEL","15129","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Rossetto, EFS","Torres, RB; et al.","598","1998","08","19",NA,"Brasil","São Paulo","Vera Cruz","Escola Agrícola Estadual, mata ciliar degradada",NA,NA,"FUEL014450","-49.810001373291","-22.2199993133545",NA,NA,NA,NA,NA,"2018",NA,NA,"08",NA,"16684","auto",NA,NA,NA,NA,NA
"562","2019-11-01 15:07:06-03","UnB","UB","184962","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Silva, SM","Colli, S; et al.","7541s.n.","1989","11","06","Southern America","Brasil","Paraná ","Ibiporã",NA,NA,"Escandente, frutos verdes.; Beira do Rio Tibagi.",NA,"-51.083333","-23.45",NA,NA,NA,NA,NA,"1989","-51.083333","-23.45","11",NA,NA,NA,NA,NA,NA,NA,NA
"563","2019-11-01 15:07:06-03","UnB","UB","172769","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Carneiro, JS","Carneiro, JS; et al.","401","2005","05","06","Southern America","Brasil","Paraná","Lupionópolis","Mata São Pedro.",NA,"Escandente, botões florais esverdeados.",NA,"-51.701667","-22.688333",NA,NA,NA,NA,NA,"2006","-51.701667","-22.688333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2019-11-01 15:07:06-03","UnB","UB","184966","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Catharino, ELM","Chiea, SAC; Romaniuc Neto, S; Godoi, JV; Pereira, DL","641","1996","07","21","Southern America","Brasil","São Paulo","Ibiúna","Fazenda Oroietê",NA,"Cipó com crescimento horizontal, com flores cremes esverdeadas e frutos verdes.; Mata de Planalto",NA,"-47.22","-23.66",NA,NA,NA,NA,NA,"1996","-47.22","-23.66","06",NA,NA,NA,NA,NA,NA,NA,NA
"565","2019-11-01 15:07:06-03","UnB","UB","184967","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Catharino, ELM","Chiea, SAC","641","1991","07","21","Southern America","Brasil","São Paulo","Ibiúna","Fazenda Oroietê",NA,"Cipó com crescimento horizontal, com flores cremes esverdeadas e frutos verdes.; Mata de Planalto",NA,"-47.22","-23.66",NA,NA,NA,NA,NA,"1996","-47.22","-23.66","06",NA,NA,NA,NA,NA,NA,NA,NA
"566","2019-05-06 12:01:13-03","UFU","HUFU","46341","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, S.R.","Machado, P.M.","s.n.","1993","05","29",NA,"Brasil","Paraná","Sertanópolis","Rio Tibagi",NA,"Árvore, ca. 4 m. Flores creme sem odor.","HUFU00018591","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"19992","auto",NA,NA,NA,NA,NA
"567","2019-05-06 12:01:13-03","UFU","HUFU","60245","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Carneiro, J.S.","Carneiro, J.S.; et al.","403","2005","06","10",NA,"Brasil","Paraná","Lupionópolis","Mata São Pedro",NA,"Escandemte. Inflorescência esveada, estames brancos.","HUFU00018590","-51.6571998596191","-22.7553005218506",NA,NA,NA,NA,NA,"2006",NA,NA,NA,NA,"11262","auto",NA,NA,NA,NA,NA
"568","2019-05-06 12:01:13-03","UFU","HUFU","46342","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, S.R.","Paiva, M.R.C.; Ferreira, J.A.","s.n.","1997","06","25",NA,"Brasil","Paraná","Sertanópolis","Ponte Caída",NA,"Planta escandente, em fruto.","HUFU00018592","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"19992","auto",NA,NA,NA,NA,NA
"569","2020-08-20 14:55:34-03","UFSC","FLOR","47915","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Valduga, E.","Gonzatti, F.","536","2012","07","18",NA,"Brasil","Rio Grande do Sul","Palmares do Sul","Pontal do Anastácio.",NA,"22J 05311557, UTM 6639618","FLOR0047915","-50.671667","-30.375",NA,"13","13",NA,NA,"2012","50º40'18''W","30º22'30''S","07",NA,NA,NA,NA,NA,NA,NA,NA
"570","2020-08-20 20:38:25-03","UFSC","FLOR","45732","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Furlan, A.","Dias, M.C.; et alii","425","1989","07","17",NA,"Brasil","Paraná","Ibiporã","Fazenda Doralice, margem do Rio Tibagi.",NA,"escandente, flor verde","FLOR0045732","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"571","2020-08-20 20:38:25-03","UFSC","FLOR","29163","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Farney, C.","Hatschbach, G.; Guimarães, O.","19418","1968","06","13",NA,"Brasil","Paraná","Laranjeiras do Sul","Rio Iguaçu, próximo a Barra do Perdido.",NA,"trepadeira, flor creme. Floresce no alto das árvores.","FLOR0029163","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,NA,"1985",NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA,NA
"572","2020-08-20 20:38:25-03","UFSC","FLOR","45734","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Soares-e-Silva, L.H.","Soares-Silva, L.H.; Silva, F.C. & Silva, E.S.","223","1989","07","28",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy.",NA,"planta escandente, Fruto Imaturo, verde-acinzentado","FLOR0045734","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"1989",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"573","2020-08-20 20:38:25-03","UFSC","FLOR","28443","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Hatschbach, G.","Silva, J.M.; Ziller, S.R.","1926","1997","04","12",NA,"Brasil","Paraná","Londrina","Rio Tibagi, Fazenda São José do Remansinho.",NA,"trepadeira, flor creme","FLOR0028443","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"574","2020-08-20 14:55:34-03","UFSC","FLOR","45220","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Dias, M.C.","Marchesin, M.; et alii","s.n.","1993","05","12",NA,"Brasil","Paraná","Sertanópolis","Fezenda Ferraz.",NA,"árvore, flor branca, 12m altura","FLOR0045220","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,"1993",NA,NA,"06",NA,"19992","auto",NA,NA,NA,NA,NA
"575","2020-08-20 20:38:25-03","UFSC","FLOR","3159","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Reitz, R.","Reitz, R.; Klein, R.M.","12084","1962","01","27",NA,"Brasil","Paraná","Xambrê","Altônia.",NA,"liana, Fruto Imaturo,","FLOR0003159","-53.4900016784668","-23.7360992431641",NA,NA,NA,NA,NA,"1970",NA,NA,NA,NA,"25930","auto",NA,NA,NA,NA,NA
"576","2020-08-20 14:55:34-03","UFSC","FLOR","3184","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Smith, L.B.","Smith, L.B.; Klein, R.M.","12990","1964","08","07",NA,"Brasil","Santa Catarina","Catanduvas",NA,NA,"flor branca","FLOR0003184","-51.6617012023926","-27.0706005096436",NA,"6","6",NA,NA,NA,NA,NA,NA,NA,"16067","auto",NA,NA,NA,NA,NA
"577","2020-08-20 20:38:25-03","UFSC","FLOR","3188","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Reitz, R.","Klein, R.M.; Souza Sobrinho, R.J. de","8736","1970","08","19",NA,"Brasil","Santa Catarina","Florianópolis","Cachoeira do Bom Jesus, Ilha de Santa Catarina.",NA,"flor verde","FLOR0003188","-48.5491981506348","-27.596700668335",NA,"10","10",NA,NA,"1971",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
