"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","decimalLongitude","decimalLatitude","county","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"534","2020-07-23 12:21:02-03","CEPLAC","CEPEC","39458","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"T. S. dos Santos","1986","1993","03","08",NA,"Brasil","Ramal entr. Km 11 Rod. São José/Una, ao S. 9Km até cima da Serra Javi. Ribeirão das Palmeiras.",NA,NA,NA,NA,NA,NA,"Bahia","-38.3","-15.15","UNA",NA,NA,NA,"38W18'","15S9'",NA,NA,"30/12/2012",NA,NA,NA
"535","2020-07-23 12:21:02-03","CEPLAC","CEPEC","43733","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"E. B. dos Santos","117","1987","10","28",NA,"Brasil","Reserva Biologica do Mico-leão (REBIO). Km 8 da Rod. BA-001 Uma/Ilheus.",NA,NA,NA,NA,NA,NA,"Bahia","-39.083333","-15.15","UNA",NA,NA,NA,"39W5'0","15S9'0",NA,NA,"30/12/2012",NA,NA,NA
"536","2020-07-23 12:21:02-03","CEPLAC","CEPEC","55181","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"W. W. Thomas","8946","1992","01","29",NA,"Brasil","Rod. Olivença/Maruim, 3,2Km a SW de Olivença.",NA,NA,NA,NA,NA,NA,"Bahia","-39.05","-14.966667","ILHÉUS",NA,NA,NA,"39W3'","14S58'",NA,NA,"30/12/2012",NA,NA,NA
"537","2020-07-23 12:21:02-03","CEPLAC","CEPEC","59315","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"W. W. Thomas","9937","1993","05","13",NA,"Brasil","Barrolândia, Estação Experimental Gregório Bondar. CEPLAC. 48Km a E da BR-101.",NA,NA,NA,NA,NA,NA,"Bahia","-39.25","-16.133333","BELMONTE",NA,NA,NA,"39W15'","16S8'",NA,NA,"30/12/2012",NA,NA,NA
"538","2020-07-23 12:21:02-03","CEPLAC","CEPEC","74174","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"W. W. Thomas","11379","1996","11","21",NA,"Brasil","Serra da Onça, 10.8Km ao NE da cidade (30Km ao SW Una) Rod. Una/Sta. Luzia, depois 4.2Km ao N na Rod. p/ Serra da Onça.",NA,NA,NA,NA,NA,NA,"Bahia","-15.333333","-39.5","santa luzia",NA,NA,NA,"15W20'","39S30'",NA,NA,"30/12/2012",NA,NA,NA
"539","2020-07-23 12:21:02-03","CEPLAC","CEPEC","60973","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"J. R. Pirani","2719","1993","01","30",NA,"Brasil","Rod. São Miguel das Matas e Amargosa, a 7Km do trevo com a BR-101.",NA,NA,NA,NA,NA,NA,"Bahia","-39.333333","-13","SANTO ANTONIO DE JESUS",NA,NA,NA,"39W20'","13S0'",NA,NA,"30/12/2012",NA,NA,NA
"540","2020-07-23 12:21:02-03","CEPLAC","CEPEC","81305","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"A. M. Amorim","2398","1998","04","21",NA,"Brasil","Reserva Biologica do Mico-leão (IBAMA). Entrada Km 46 BA-001 Ilheus/Uma. Trilha paralela ao rio Maruim.",NA,NA,NA,NA,NA,NA,"Bahia","-39.083333","-15.15","UNA",NA,NA,NA,"39W5'","15S9'",NA,NA,"30/12/2012",NA,NA,NA
"541","2020-07-23 12:21:02-03","CEPLAC","CEPEC","83670","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"A. M. Amorim","3127","1999","09","29",NA,"Brasil","Distrito de Serra Grande. Parque Estadual da Serra do Condurú. Fazenda Oregon.",NA,NA,NA,NA,NA,NA,"Bahia","-39.107222","-14.505278","URUÇUCA",NA,NA,NA,"39W6'26","14S30'19",NA,NA,"30/12/2012",NA,NA,NA
"542","2020-07-23 12:21:02-03","CEPLAC","CEPEC","84494","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"J. G. Jardim","2647","2005","02","02",NA,"Brasil","Ca. 3Km a E de Marau, na Rod. para Saquaíra.",NA,NA,NA,NA,NA,NA,"Bahia","-39.006944","-14.105833","MARAÚ",NA,NA,NA,"39W0'25","14S6'21",NA,NA,"30/12/2012",NA,NA,NA
"543","2020-07-23 12:21:02-03","CEPLAC","CEPEC","86659","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"W. W. Thomas","12103","2000","03","22",NA,"Brasil","14Km ao S Itacaré, Rod. para Ilheus depois ao S 6.5Km para Alto da Esperança/Campo Cheiroso.",NA,NA,NA,NA,NA,NA,"Bahia","-39.033333","-14.383333","ITACARÉ",NA,NA,NA,"39W2'","14S23'",NA,NA,"30/12/2012",NA,NA,NA
"544","2020-07-23 12:21:02-03","CEPLAC","CEPEC","86786","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"L. A. A. Paraguassú","508","1999","06","21",NA,"Brasil","Extremo Sul, Estação Veracruz.",NA,NA,NA,NA,NA,NA,"Bahia","-39.05","-16.433333","PORTO SEGURO",NA,NA,NA,"39W3'","16S26'",NA,NA,"30/12/2012",NA,NA,NA
"545","2020-07-23 12:21:02-03","CEPLAC","CEPEC","88545","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"J. G. Jardim","2707","2000","02","21",NA,"Brasil","Faz. Exilio, entrada no Km 10,7 da BA-650 Camamú/Travessão, ca. Km a leste da sede da Faz.",NA,NA,NA,NA,NA,NA,"Bahia","-39.168611","-14.001944","CAMAMÚ",NA,NA,NA,"39W10'7","14S0'7",NA,NA,"30/12/2012",NA,NA,NA
"546","2020-07-23 12:21:02-03","CEPLAC","CEPEC","89362","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"W. W. Thomas","12417","2001","05","14",NA,"Brasil","Poço D'Anta, ca. 16-19Km ao NNW de Muricí próximo da Rodovia. Mata de Muricí.",NA,NA,NA,NA,NA,NA,"Alagoas","-35.866667","-9.216667","MURICÍ",NA,NA,NA,"35W52'","9S13'",NA,NA,"30/12/2012",NA,NA,NA
"547","2020-07-23 12:21:02-03","CEPLAC","CEPEC","96118","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"P. Fiaschi","1270","1999","02","06",NA,"Brasil","Rod. Buerarema/São José da Vitória (BR -101), ramal a esq., ca. 16Km de Buerarema. Entrada a direita, ca. 9,5Km da BR. Faz. Sta. Rosa, entrada ca. 500m. A dir. Propriedade: José Elias.",NA,NA,NA,NA,NA,NA,"Bahia","-39.288889","-15.105278","BUERAREMA",NA,NA,NA,"39W17'20","15S6'19",NA,NA,"30/12/2012",NA,NA,NA
"548","2020-07-23 12:21:02-03","CEPLAC","CEPEC","91308","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"W. W. Thomas","12769","1966","11","05",NA,"Brasil","Faz. Capitão. 7.9KM ao W da junção BA-001 Rod. Itacaré/Ubaitaba. Ao longo do lado do Riacho do Capitão.",NA,NA,NA,NA,NA,NA,"Bahia","-39.083333","-14.333333","ITACARÉ",NA,NA,NA,"39W5'","14S20'",NA,NA,"30/12/2012",NA,NA,NA
"549","2020-07-23 12:21:02-03","CEPLAC","CEPEC","91573","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"L. A. Mattos-Silva","4491","2001","07","27",NA,"Brasil","Estação Ecológica Estadual Nova Esperança. Sede a 7Km a W Nova Esperança. Área c/ aprox. 2.700ha.. Marg. Da cachoeira Rio Grande.",NA,NA,NA,NA,NA,NA,"Bahia","-39.721667","-13.595278","WENCESLAU GUIMARÃES",NA,NA,NA,"39W43'18","13S35'43",NA,NA,"30/12/2012",NA,NA,NA
"550","2020-07-23 12:21:02-03","CEPLAC","CEPEC","94476","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"W. W. Thomas","13049","1996","08","05",NA,"Brasil","10Km ao W da junção Rod. Ilhéus/Itacaré (BA-001) Rod. Itacaré p/ BR-101, depois 1,6Km ao S da faz. P/ Rod. Reserva Fazenda Capitão.",NA,NA,NA,NA,NA,NA,"Bahia","-39.083333","-14.333333","ITACARÉ",NA,NA,NA,"39W5'","14S20'",NA,NA,"30/12/2012",NA,NA,NA
"551","2020-07-23 12:21:02-03","CEPLAC","CEPEC","90217","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"A. M. de Carvalho","7072","2002","03","16",NA,"Brasil","Bananeiras.",NA,NA,NA,NA,NA,NA,"Alagoas",NA,"-9.229722","MURICÍ",NA,NA,NA,"35W52'78","9S13'47",NA,NA,"30/12/2012",NA,NA,NA
"552","2020-07-23 12:21:02-03","CEPLAC","CEPEC","87806","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"J. G. Jardim","2076","1999","03","25",NA,"Brasil","Reserva Biológica de Una (REBIO). A W da reserva; Rod. Una/São José, 26Km de Una. Entrada Rod. Para Vila Brasil; sede da reserva ca. 10Km da entrada.",NA,NA,NA,NA,NA,NA,"Bahia",NA,"-15.183333","UNA",NA,NA,NA,"39W8'70","15S10'60",NA,NA,"30/12/2012",NA,NA,NA
"553","2020-07-23 12:20:59-03","CEPLAC","CEPEC","89844","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"W.O. Fonseca",NA,"W.O. Fonseca","549",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"Bahia","-40.2075004577637","-14.3625001907349","BOA NOVA","31265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2020-07-23 12:20:59-03","CEPLAC","CEPEC","24335","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"A. M. de Carvalho","805","1981","07","26",NA,"Brasil","Km 8 ao S da estrada Cairu/Ituberá.",NA,NA,NA,NA,NA,NA,"Bahia","-39.0438995361328","-13.4869003295898","CAIRÚ","24756","auto",NA,"0W0'0","0S0'0",NA,NA,"30/12/2012",NA,NA,NA
"555","2020-07-23 12:21:02-03","CEPLAC","CEPEC","37522","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"G. Martinelli","11040","1985","05","18",NA,"Brasil","Estrada Travessão/Camamu, Km 25.",NA,NA,NA,NA,NA,NA,"Bahia","-39.1039009094238","-13.9447002410889","CAMAMÚ","33730","auto",NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"556","2020-07-23 12:20:59-03","CEPLAC","CEPEC","22343","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"L. A. Mattos-Silva","1229","1980","10","06",NA,"Brasil","Faz. Cururupitanga, Km 3 ramal Olivença/Vila Brasil a esquerda. Limite ao N com a Faz. Berkau.",NA,NA,NA,NA,NA,NA,"Bahia","-39.0494003295898","-14.7889003753662","ILHÉUS","61245","auto",NA,"0W0'0","0S0'0",NA,NA,"30/12/2012",NA,NA,NA
"557","2020-07-23 12:20:59-03","CEPLAC","CEPEC","4901","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"J. A. de Jesus","152","1968","10","15",NA,"Brasil","Beira mar.",NA,NA,NA,NA,NA,NA,"Bahia","-38.9967002868652","-14.2775001525879","ITACARÉ","41230","auto",NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"558","2020-07-23 12:21:02-03","CEPLAC","CEPEC","81605","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"A. M. Amorim","2655","1998","11","11",NA,"Brasil","Ca. 6Km a apartir da Rod. Itacaré/Ilheus. Assentamento da Marambaia.",NA,NA,NA,NA,NA,NA,"Bahia","-38.9967002868652","-14.2775001525879","ITACARÉ","41230","auto",NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"559","2020-07-23 12:20:59-03","CEPLAC","CEPEC","7904","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"L. E. de M. Filho","2943","1970","11","26",NA,"Brasil","Reserva Biologica do Pau-brasil. (REBIO). CEPLAC.",NA,NA,NA,NA,NA,NA,"Bahia","-39.0647010803223","-16.4496994018555","PORTO SEGURO","68835","auto",NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"560","2020-07-23 12:20:59-03","CEPLAC","CEPEC","9666","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"A.M.Marinho & J.G.Jardim",NA,"T. S. dos Santos","2745","1974","01","21",NA,"Brasil","Estrada para Cumuruxatiba.",NA,NA,NA,"Mesma exsicata amostra Psychotria guianensis",NA,NA,"Bahia","-39.2207984924316","-17.341100692749","PRADO","53161","auto",NA,NA,NA,NA,NA,"30/12/2003",NA,NA,NA
"561","2020-07-23 12:21:02-03","CEPLAC","CEPEC","58391","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"A. M. Amorim","1266","1993","04","14",NA,"Brasil","Estrada Una/São José. Coletas a ca. 27Km a partir de Una.",NA,NA,NA,NA,NA,NA,"Bahia","-39.0752983093262","-15.2932996749878","UNA","36070","auto",NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"562","2020-07-23 12:21:02-03","CEPLAC","CEPEC","75986","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"L. A. Mattos-Silva","3577","1997","10","16",NA,"Brasil","Faz. São Rafael. Ramal a esquerda, aprox. a 1Km da sede, rumo ao córrego Tucum.",NA,NA,NA,NA,NA,NA,"Bahia","-39.0752983093262","-15.2932996749878","UNA","36070","auto",NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"563","2020-07-23 12:20:59-03","CEPLAC","CEPEC","3253","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"R. S. Pinheiro","286","1967","10","18",NA,"Brasil","Faz. São Rafael, ramal da entrada.",NA,NA,NA,NA,NA,NA,"Bahia","-39.0752983093262","-15.2932996749878","UNA","36070","auto",NA,"0W0'0","0S0'0",NA,NA,"30/12/2012",NA,NA,NA
"564","2020-07-23 12:21:02-03","CEPLAC","CEPEC","75863","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"L. A. Mattos-Silva","3652","1997","11","20",NA,"Brasil","Parque Ecoturístico de Una, prox. á Reserva Biológica de Una. Zona do Barro Vermelho.",NA,NA,NA,NA,NA,NA,"Bahia","-39.0752983093262","-15.2932996749878","UNA","36070","auto",NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"565","2020-07-23 12:21:02-03","CEPLAC","CEPEC","93843","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"A. Martini","31","1998","07","19",NA,"Brasil","Reserva Biologica de Uma (REBIO). Piedade.",NA,NA,NA,NA,NA,NA,"Bahia","-39.0752983093262","-15.2932996749878","UNA","36070","auto",NA,"39W8'78","15S10'66",NA,NA,"30/12/2012",NA,NA,NA
"566","2020-07-23 12:21:02-03","CEPLAC","CEPEC","94791","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"A. Martini","113","1999","05","19",NA,"Brasil","Reserva Biologica de Una (REBIO). Prox. À C43 e SB43.",NA,NA,NA,NA,NA,NA,"Bahia","-39.0752983093262","-15.2932996749878","UNA","36070","auto",NA,"39W8'78","15S1'66",NA,NA,"30/12/2012",NA,NA,NA
"567","2020-07-23 12:20:59-03","CEPLAC","CEPEC","13643","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"S. A. Mori","9905","1978","04","15",NA,"Brasil","Nova estrada que liga Uruçuca/Serra Grande, a 45Km de Uruçuca.",NA,NA,NA,NA,NA,NA,"Bahia","-39.2844009399414","-14.5930995941162","URUÇUCA","33791","auto",NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"568","2020-07-23 12:21:02-03","CEPLAC","CEPEC","100103","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"J. L. da Paixão","275","2003","11","12",NA,"Brasil","Rod. BA-650, Camamú/Travessão, Faz. Zumbi dos Palmares. Cachoeira de Crespe.",NA,NA,NA,NA,NA,NA,"Bahia","-39.1039009094238","-13.9447002410889","CAMAMÚ","33730","auto",NA,"39W10'70","14S0'68",NA,NA,"30/12/2012",NA,NA,NA
"569","2020-07-23 12:21:02-03","CEPLAC","CEPEC","56892","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"A. M. Amorim","900","1992","12","14",NA,"Brasil","Estrada Itacaré/Taboquinhas, Ca. 6Km de Itacaré. Loteamento da Marambaia.",NA,NA,NA,NA,NA,NA,"Bahia","-38.9967002868652","-14.2775001525879","ITACARÉ","41230","auto",NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"570","2020-07-23 12:20:59-03","CEPLAC","CEPEC","2921","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"S. G. da Vinha","41","2009","07","05",NA,"Brasil","Sem informação.",NA,NA,NA,NA,NA,NA,"Bahia","-39.0147018432617","-14.103099822998","MARAÚ","47076","auto",NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"571","2020-07-23 12:20:59-03","CEPLAC","CEPEC","16683","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"L. A. Mattos-Silva","570","1979","07","05",NA,"Brasil","Rod. Prado/Cumuruxatiba, 2Km apos o entroncamento.",NA,NA,NA,NA,NA,NA,"Bahia","-39.2207984924316","-17.341100692749","PRADO","53161","auto",NA,"0W0'0","0S0'0",NA,NA,"30/12/2012",NA,NA,NA
"572","2020-07-23 12:20:59-03","CEPLAC","CEPEC","24675","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"A. Eupunino","495","1980","12","02",NA,"Brasil","Estação Ecologica do Pau-brasil (ESPAB). CEPLAC.",NA,NA,NA,NA,NA,NA,"Bahia","-39.0247001647949","-16.2780990600586","SANTA CRUZ CABRÁLIA","49584","auto",NA,"0W0'0","0S0'0",NA,NA,"30/12/2012",NA,NA,NA
"573","2020-07-23 12:20:59-03","CEPLAC","CEPEC","8361","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"A. Eupunino","229","1972","02","21",NA,"Brasil","Reserva Biologica do Pau-brasil (ESPAB).",NA,NA,NA,NA,NA,NA,"Bahia","-39.0247001647949","-16.2780990600586","SANTA CRUZ CABRÁLIA","49584","auto",NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"574","2020-07-23 12:21:02-03","CEPLAC","CEPEC","86047","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"M. Alves","1966","1996","08","08",NA,"Brasil","Estrada Itacaré/Ubaitaba a 43km da Rod. BA-001, nos arredores da torre da Embratel.",NA,NA,NA,NA,NA,NA,"Bahia","-39.323299407959","-14.3125","ubaitaba","27575","auto",NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"575","2020-07-23 12:21:02-03","CEPLAC","CEPEC","76262","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"L. A. Mattos-Silva","3623","1997","10","30",NA,"Brasil","Faz. São Rafael. Ramal a esquerda, aproximad. A 1Km da sede, rumo ao Córrego do Tucum.",NA,NA,NA,NA,NA,NA,"Bahia","-39.0752983093262","-15.2932996749878","UNA","36070","auto",NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"576","2020-07-23 12:20:59-03","CEPLAC","CEPEC","13171","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"S. A. Mori","9314","1978","02","26",NA,"Brasil","Rod. BA-265, a 25Km de Una.",NA,NA,NA,NA,NA,NA,"Bahia","-39.0752983093262","-15.2932996749878","UNA","36070","auto",NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"577","2020-07-23 12:20:59-03","CEPLAC","CEPEC","7849","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"R. S. Pinheiro","1683","1971","10","29",NA,"Brasil","Rod. Una/Xapurí Dendhewea S/A Faz. Iguaçu.",NA,NA,NA,NA,NA,NA,"Bahia","-39.0752983093262","-15.2932996749878","UNA","36070","auto",NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"578","2020-07-23 12:21:02-03","CEPLAC","CEPEC","95557","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"A. M. Amorim","3420","2005","06","05",NA,"Brasil","Parque Estadual da Serra do Condurú, na estrada Serra Grande/Uruçuca.",NA,NA,NA,NA,NA,NA,"Bahia","-39.2844009399414","-14.5930995941162","URUÇUCA","33791","auto",NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"579","2020-07-23 12:21:02-03","CEPLAC","CEPEC","86584","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"L. A. Mattos-Silva","4083","2000","05","10",NA,"Brasil","Ramal p/ fundo da Faz. das Palmas onde faz limite com a Faz. de José Rocha. Entrada do ramal frente ao Condom. Águas de Olivença, Km 8 Rod. Olivença/Uma (BA-001).",NA,NA,NA,NA,NA,NA,"Bahia","-39.0494003295898","-14.7889003753662","ILHÉUS","61245","auto",NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"580","2020-07-23 12:21:02-03","CEPLAC","CEPEC","85216","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"S. C. de Sant'Ana","858","2000","05","19",NA,"Brasil","APA de Itacaré/Serra Grande. Km 13 da Rod. Itacaré/Serra Grnde.",NA,NA,NA,NA,NA,NA,"Bahia","-38.9967002868652","-14.2775001525879","ITACARÉ","41230","auto",NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"581","2020-07-23 12:20:59-03","CEPLAC","CEPEC","15090","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"A. Eupunino","391","1978","11","22",NA,"Brasil","Rod. BR-367, a 14Km ao W de Porto Seguro.",NA,NA,NA,NA,NA,NA,"Bahia","-39.0647010803223","-16.4496994018555","PORTO SEGURO","68835","auto",NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"582","2020-07-23 12:21:02-03","CEPLAC","CEPEC","70278","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"J. G. Jardim","858","1996","07","23",NA,"Brasil","Entrada a 11,3Km a E da cidade. Serra da Onça, ca. 4,5Km da entrada.",NA,NA,NA,NA,NA,NA,"Bahia","-39.3342018127441","-15.4294004440308","santa luzia","33804","auto",NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"583","2020-07-23 12:20:59-03","CEPLAC","CEPEC","23133","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"A. Rylands","171","1980","01","01",NA,"Brasil","Ao W da Estação Experimental Lemos Maia. CEPLAC.",NA,NA,NA,NA,NA,NA,"Bahia","-39.0752983093262","-15.2932996749878","UNA","36070","auto",NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"584","2020-07-23 12:21:02-03","CEPLAC","CEPEC","58349","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"A. M. Amorim","1170","1993","04","13",NA,"Brasil","Estrada para o distrito de Pedras. Ca. 7Km a partir da BA-001 que liga Ilheus/Una.",NA,NA,NA,NA,NA,NA,"Bahia","-39.0752983093262","-15.2932996749878","UNA","36070","auto",NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"585","2020-07-23 12:20:59-03","CEPLAC","CEPEC","17464","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"S. A. Mori","12815","1971","07","27",NA,"Brasil","Estrada que liga BR-101 (São José) c/ BA-265, 17Km da primeira. 35Km ao S de Itabuna.",NA,NA,NA,NA,NA,NA,"Bahia","-39.0752983093262","-15.2932996749878","UNA","36070","auto",NA,"0W0'0","0S0'0",NA,NA,"30/12/2012",NA,NA,NA
