"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relationshipType","relatedCatalogItem","infraspecificEpithet","previousCatalogNumber","sex"
"147","2021-04-07 14:12:27-03","JBB","HEPH","992","S","Plantae","Dicotyledon","Solanales","Convolvulaceae","Ipomoea","villosa","Ipomoea villosa","(Choisy) Meisn.","Ferreira, MB","Ferreira, MB","953","1963","11","17","Southern America","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-11 11:34:44-03","UFMG","BHCB","47059","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Stehmann, JR; Franceschinelli, EV; Santos, FAM dos; Werneck, MS","s.n.","1999","03","27","Southern America","Brasil","Minas Gerais","Bueno Brandão","Serrinha.","-46.369167","-22.474444","1430","1430",NA,"Plantas do Brasil. Afloramento rochoso. Erva ereta, ca. 1,5m. Flores purpúreas",NA,NA,NA,"-46.369167","-22.474444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-11 11:34:44-03","UFMG","BHCB","64179","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Barreto, HLM","5166",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-11 11:34:44-03","UFMG","BHCB","3817","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Grandi, TSM","916","1982","03","17","Southern America","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG. Educação Física.","-43.937801361084","-19.9207992553711",NA,NA,NA,"campo;sub-arbusto;flores violáceas;",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-11 11:34:44-03","UFMG","BHCB","34872","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-11 11:34:44-03","UFMG","BHCB","34872","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-11 11:34:44-03","UFMG","BHCB","95430","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Echternacht, LA; et al.","810","2005","01","23","Southern America","Brasil","Minas Gerais","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238",NA,NA,NA,"Terrestre em borda de Floresta Estadual Semidecídua secundária.",NA,NA,NA,NA,NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-11 11:34:44-03","UFMG","BHCB","53292","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Mota, RC da","137","2000","02","16","Southern America","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Plantas do Brasil. Campo limpo. Erva. Brácteas e cálice verdes. Corola lilás",NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-02-11 17:18:36-03","UFPR","UPCB","43008","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meissn.","Simão-Bianchini, R.","Cruz, N.D.","107","1965","02","10",NA,"Brasil","São Paulo","São Carlos","Km 202 da Rodovia São Paulo-São Carlos, entrada da Fazenda Guanabara","-47.8899993896484","-22.0100002288818",NA,NA,NA,"Flores vermelho-lilases, no cerrado..",NA,NA,NA,NA,NA,"1997","45913","auto","09","24",NA,NA,NA,NA,NA,NA,NA,NA
"156","2008-05-27 22:02:00-03","MO","MOBOT","1870257","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","D.F. Austin","Alwyn H. Gentry","Gentry 21389","1978","1","20","South America","Brazil","Distrito Federal",NA,"Brasilia, campus of the University, cerrado.","-47.916667","-15.783333","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4225",NA,NA,NA,NA,NA,NA
"157","2020-07-23 09:15:00-03","MO","MOBOT","101208842","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Gardner","Gardner 3356",NA,NA,NA,"South America","Brazil",NA,NA,"Goyas et Piauhy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"158","2020-03-27 18:59:00-03","MO","MOBOT","2833186","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","R. Simão-Bianchini 7/x/","Amaro Macedo","Macedo 249","1944","2","6","South America","Brazil","Minas Gerais",NA,"planta caracte risticado chapadas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"159","2008-05-27 22:02:00-03","MO","MOBOT","2833535","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","D.F. Austin","Howard S. Irwin","Irwin 34014","1972","1","14","South America","Brazil","Goiás",NA,"occasional on rockt slopes. Rocky slopes among sandstone boulders, Serra dos Pireneus, E of Pirenópolis",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2014-08-23 05:35:00-03","MO","MOBOT","2833709","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","D.F. Austin","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 24794","1969","3","21","South America","Brazil","Goiás",NA,"Cerrado and gallery woods in steep rocky gorge, Alto do Paraiso (formerly Veadeiros)",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2009-09-03 17:37:00-03","MO","MOBOT","2833770","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","D. Austin","Gert G. Hatschbach|William R. Anderson|Rupert C. Barneby|Bronwen Gates","Hatschbach 36043","1975","2","11","South America","Brazil",NA,NA,"S. José de=a Serra (mun Cuiabá) Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2012-04-20 18:00:00-03","MO","MOBOT","2833927","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","D.F. Austin, july","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira","Heringer 6100","1981",NA,NA,"South America","Brazil","Distrito Federal",NA,"Bacia do Rio São Bartolomeu. Subarbusto vastamente piloso e ocorrendo estritamente em um morrote cascalhento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2008-05-27 22:02:00-03","MO","MOBOT","2834062","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","D.F. Austin Oct.","James A. Ratter","Ratter 2830","1976",NA,NA,"South America","Brazil","Distrito Federal",NA,"Fazenda Agua Limpa (University of Brasilia field station), near Vargem Bonita, c. 18km. SSW of Brasília TV tower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2009-11-09 21:32:00-02","MO","MOBOT","2834179","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Holst","Julian A. Steyermark|Bruce K. Holst|Bruno J. Manara","Steyermark 131673","1985","9","10","South America","Venezuela","Bolívar",NA,"Distrito Cedeño: savanna, 120km north of alcabala of Puerto Ayacucho","-67.08333","6.28333","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2009-12-03 09:29:00-02","MO","MOBOT","2834310","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","P. Berry 1/96","Ivón M. Ramírez M.","Ramírez Morillo 424a","1988","7","1","South America","Venezuela","Amazonas",NA,"Dpto Atures. Piedra Pintado. Vegetacion de laja unos 15km SE de Pto Ayacucho","-67.41666","5.5","80.00000000","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2009-11-09 21:32:00-02","MO","MOBOT","2834401","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Holst","Julian A. Steyermark|Bruce K. Holst|Bruno J. Manara","Steyermark 131513","1985","9","7","South America","Venezuela","Amazonas",NA,"Atures; Tobogón de la Selva, Río Coromoto, 35km SE of Puerto Ayacucho, among igneous exposures","-67.55","5.45","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2009-11-09 21:31:00-02","MO","MOBOT","2834477","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Julian A. Steyermark|Bruce K. Holst|Bruno J. Manara","Steyermark 131732","1985","9","8","South America","Venezuela","Bolívar",NA,"Forest bordering savann, east of Río Parguaza, 125km north of alcabala of Puerto Ayacucho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-04-17 11:38:00-03","MO","MOBOT","2834774","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","P.Berry 1/96","Ángel Fernández|Luz Delgado","Fernández 5831","1989","6",NA,"South America","Venezuela","Bolívar","Raúl Leoni","Bosque y arbustales sobre lateritas bauxiticas. Cabeceras río Túriba y Cañ La Miel, 45km al Este de Pijiguaos","-66.3833333","6.5666667","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"169","2020-01-25 04:33:00-03","MO","MOBOT","2834920","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","D.F. Austin","Julian A. Steyermark|Gerrit Davidse|Francico Guánchez M.","Steyermark 122564","1980","5","14","South America","Venezuela","Amazonas",NA,"Depto Atures; forested areas and igneous outcrops along Río Coromoto, at Tobogón de la Selva, 35lkm southeast of Puerto Ayacucho","-67.55","5.36666","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2009-11-09 21:32:00-02","MO","MOBOT","2835085","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Daniel F. Austin Nov.","Julian A. Steyermark|Bruce K. Holst|Bruno J. Manara","Steyermark 131713","1985","9","10","South America","Venezuela","Bolívar",NA,"Dry woodland dominated by Bromelia in floodplain of Río Parguaza","-67.13333","6.25","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2014-02-25 05:40:00-03","MO","MOBOT","2835301","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","P.Berry 1/96","Ángel Fernández","Fernández 5651","1989","6",NA,"South America","Venezuela","Bolívar",NA,"Municipio Raul Leoni, Bosque y arbustales sobre lateritas bauxiticas. Cabeceras río Túriba y Caño La Miel, 45km al Este de Pijiguaos","-66.3833333","6.5666667","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"172","2013-12-30 15:51:00-02","MO","MOBOT","2838125","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","J.R.I. Wood","José R. Pirani","Pirani 1827","1987","2","8","South America","Brazil","Goiás",NA,"Chapada dos Veadeiros. Rodovia GO 118, próximo ao Rio das Almas, entre Terezinha e Alto Paraíso. Campo rupestre com afloramentos rochochosos.","-47.25","-13.7333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"173","2009-07-17 14:12:00-03","MO","MOBOT","3396968","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","R.S. Bianchini","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 11728","1966","1","18","South America","Brazil","Goiás",NA,"Camp and cerrado, sandstone summit of Serra Dourada, ca. 20 km. S.E. of Goiás Velho.",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2008-05-27 22:02:00-03","MO","MOBOT","434103","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","A. Groger","Paul E. Berry","Berry 5061","1991","7","7","South America","Venezuela","Amazonas",NA,"Depto. Atures: Granitic lajas just S of Puerto Ayacucho.","-67.63333","5.46666","90.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"102","3",NA,NA,NA,NA,NA
"175","2012-10-09 12:38:00-03","MO","MOBOT","935595","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","E. Feltz (MO)","E. Gutiérrez|Fabiana Mamani M.|R. Gomez","Gutiérrez Crespo 1396","1994","6","10","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Parcela II. Pampa Flor de Oro.","-61.0186111","-13.5608333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"176","2013-01-28 05:13:00-02","MO","MOBOT","936944","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","R. Guillén (USZ)","René Guillén V.|T. Ruiz de Centurión","Guillén Villarroel 845","1993","11","6","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Las Gamas, campu rupestre dominado por Vellozia, suelos arenosos con afloramiento de roca madre.","-60.38611","-14.82333","920.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2008-05-27 22:02:00-03","MO","MOBOT","979626","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","R. Guillén (USZ)","Timothy J. Killeen|T. Grinwood","Killeen 7772","1995","10","28","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Las Gamas. Paisaje variado de campo cerrado; bosque de galeria y campo rupestre. Sabanas recien quemadas.","-60.40472","-14.80833","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA
"178","2014-03-05 12:36:00-03","MO","MOBOT","979793","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","D.F. Austin (ARIZ)","A. Rodríguez O.","Rodríguez Olmos 578","1995","10","30","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, 3 km S del campamento Las Gamas. Sabana abierta con suelos superficiales y arenosos.","-60.3861111","-14.8266667","850.00000000","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA
"179","2008-08-07 03:32:00-03","MO","MOBOT","979976","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","R. Guillén (USZ)","A. Rodríguez O.|Paul F. Foster","Rodríguez Olmos 754","1995","11","7","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, camino a El Encanto Bosque alto húmedo.","-60.83361","-14.58222","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,NA,NA
"180","2009-12-05 05:17:00-02","MO","MOBOT","2833377","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","villosa","Ipomoea villosa","Ruiz & Pav.","R. Simão-Bianchini 7/x/","Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","Hatschbach 59904","1994","2","7","South America","Brazil","Goiás",NA,"Rod. BR-040, próximo ao Rio São Bartolomeu, 35km o de Cristalina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-08-31 08:59:41-03","INPA","INPA","205257","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchetti, L de B.","Kirkbride Junior, JH","3967","1981","03","12","Southern America","Brasil","Distrito Federal",NA,"Região Burração, perto da BR-020","-47.45","-15.583333",NA,NA,NA,NA,"INPA0205257","INPA0205257 INPA0205257_e",NA,"-47.45","-15.583333","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2018-04-26 15:49:13-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Staples, G","Pott, A; Pott, VJ; Lima, LCP","1120","2003","05","10","Southern America","Brazil","Mato Grosso do Sul","Corumbá","Reserva Acurizal, Serra do Amolar, borda W do Pant, Reserva Acurizal, Serra do Amolar, Borda oeste do Pantanal.","-57.583333","-17.916667",NA,NA,NA,"Projeto Inventário da Biodiversidade Serra do Amolar/Probio/Ecotropica/UFMT.; Subarbusto ereto, com xilopódi Flor ausente.","CONV020290,52982",NA,NA,"-57.583333","-17.916667","2016",NA,NA,"04",NA,NA,NA,NA,"voucher","CGMS (52982)",NA,NA,NA
"183","2018-04-26 14:53:59-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Staples, G","Martius","Obs.2437",NA,NA,NA,"Southern America","Brazil","Piauí",NA,"Capoulo, in sepibus inter Capoulo et Serrinha. Prov. Piauh.",NA,NA,NA,NA,NA,"these 4 sheets (all isotypes) have diverse numbers on them. First sheet has Martius Obs. 2437; also has field ticket 98; and Munich herbarium accession slip 581.&nf;sheet #2 has full diagnosis with Ob","CONV000395",NA,"isotype",NA,NA,"2010",NA,NA,"06","03",NA,NA,NA,"voucher","M-582",NA,NA,NA
"184","2018-04-26 15:49:13-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","O'Donell, CA","Gardner","3356","1840","01",NA,"Southern America","Brazil","Goiás",NA,"BR dupe has: Brasilia: Prov. Piauhy et Goyaz. &nf;K dupe has Gardner's handwritten field ticket: Goyaz.",NA,NA,NA,NA,NA,"Erect, 2 feet high.","CONV021137,K000612798",NA,"syntype",NA,NA,"1950",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2018-04-26 14:53:59-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Paz, JRL; Turma de Ecologia de Comunidades da UFG","63","2016","03","11","Southern America","Brazil","Goiás","Caldas Novas","Parque Estadual da Serra de Caldas Novas - PESCAN","-48.661694","-17.768667",NA,NA,NA,"Arbusto, 60 cm. Flores rosas.; Cerrado sensu stricto.","CONV015431",NA,NA,"-48.661694","-17.768667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2018-04-26 14:53:59-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Fontes, CG","Fontes, CG; et al.","10","2007","02","09","Southern America","Brazil","Distrito Federal","Brasilia","Fazenda Sucupira.Campo limpo abaixo, Fazenda Scupira, abaixo do bambuzal (proximo ao Capril).","-48.003889","-15.9125",NA,NA,NA,"Subarbusto com cerca de 60 cm de altura; flor roxa.; Campo limpo; relevo plano no local; latossolo vermelho amarelo.","CONV018610",NA,NA,"-48.003889","-15.9125","2007",NA,NA,"09",NA,NA,NA,NA,"voucher","HUEFS201200",NA,NA,NA
"187","2018-04-26 14:53:59-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Staples, G","Martius","Obs.2437",NA,NA,NA,"Southern America","Brazil","Piauí",NA,"Capoulo, in sepibus inter Capoulo et Serrinha. Prov. Piauh.",NA,NA,NA,NA,NA,"these 4 sheets (all isotypes) have diverse numbers on them. First sheet has Martius Obs. 2437; also has field ticket 98; and Munich herbarium accession slip 581.&nf;sheet #2 has full diagnosis with Ob","CONV000396",NA,"isotype",NA,NA,"2010",NA,NA,"06","03",NA,NA,NA,"voucher","M-583",NA,NA,NA
"188","2018-04-26 14:53:59-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Staples, G","Martius","Obs.609",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"Ytu, in campis altis graminosis prope Ytu. Prov. prov. S. Pauli.",NA,NA,NA,NA,NA,"M sht has 2 different numbers:&nf;Mart. Obs. 609.&nf;Martius field ticket: 94.","CONV000368",NA,"syntype",NA,NA,"2010",NA,NA,"06","02",NA,NA,NA,NA,NA,NA,NA,NA
"189","2018-04-26 14:53:59-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Mendes, HV; et al.","54","2006","02","02","Southern America","Brazil","Distrito Federal","Brasília","Centro Olímpico da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CONV014291",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2018-04-26 14:53:59-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Heringer, EP","5496","1957","02","09","Southern America","Brazil","Minas Gerais","Paraopeba","Fazenda do Chico Mauriço, 3 km de Paraopeba.","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"CONV014425",NA,NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2018-04-26 14:53:59-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Staples, G","Widgren","225","1845",NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Caldas",NA,NA,NA,NA,NA,NA,"CONV000307",NA,NA,NA,NA,"2010",NA,NA,"06","05",NA,NA,NA,"voucher","M-1502",NA,NA,NA
"192","2018-04-26 15:49:13-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","O'Donell, CA","Gardner","3356","1840","01",NA,"Southern America","Brazil","Goiás",NA,"BR dupe has: Brasilia: Prov. Piauhy et Goyaz. &nf;K dupe has Gardner's handwritten field ticket: Goyaz.",NA,NA,NA,NA,NA,"Erect, 2 feet high.","CONV021136,BR0000005837519",NA,"syntype",NA,NA,"1950",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2018-04-26 14:53:59-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Austin, DF","Filgueiras, TS","1858","1989","02","28","Southern America","Brazil","Distrito Federal",NA,"Res. Biologica Aguas Emendatas, Reserva Biológica de Aguas Emendatas.",NA,NA,NA,NA,NA,"No results in usbgn or fuzzy; Planta ereta, folhas pilosas; flores roseas","CONV007476",NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
