"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"322","2020-10-14 10:05:56-03","FURB","FURB","46534","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Oliveira, AA de","2015","03","10","Oliveira, A.A. de","1285","2015","03","10","Brasil","Santa Catarina","Rio Do Oeste","Santa Luzia / Três Luiz.","-49.8575","-27.0894444","-49.8575000","-27.0894444","401","401","Regeneração IFFSC 570 /L/10 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;","FURB40550","FURB40550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-10-14 10:05:56-03","FURB","FURB","47227","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Seubert, RC","2015","04","22","Seubert, R.C.; Adenesky-Filho, E.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","135","2015","04","22","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.1994444","-27.1066667","-49.1994444","-27.1066667","653","653","Projeto Restaurar Habitat: Encosta, Floresta Ombrófila Densa Montana Habito: arvoreta","FURB40548","FURB40548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-10-14 10:05:56-03","FURB","FURB","56626","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Kassner-Filho, A.","2018","01","25","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","1607","2018","01","25","Brasil","Santa Catarina","Petrolândia",NA,"-49.6794445","-27.5394444","-49.6794445","-27.5394444",NA,NA,"fruto imaturo Habitat: interior do fragmento Habito: árvore","FURB56626","FURB56626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-10-14 10:05:56-03","FURB","FURB","36332","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Paiva, MRC","1999",NA,NA,"Kinupp, V.F.","371","1997","04","05","Brasil","Paraná","Sapopema","Salto das Orquídeas.","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"FURB40552","FURB40552",NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"326","2021-03-16 17:52:31-03","UCS","HUCS","5413","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Hatschbach, G.","s.n.","1988","09","21","Brasil","Paraná",NA,"Res. Biológica de Sapitanduva Antonina",NA,NA,NA,NA,NA,NA,"Flores alvescentes, árvore de 6m; Mata pluvial",NA,NA,"Angiospermae","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-03-16 17:52:31-03","UCS","HUCS","33995","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Marestoni, T.M.","145","2007","02","13","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Árvore de 12m, Herbário FUEL 44381; Entrada na mata, borda da mata.",NA,NA,"Angiospermae","Gentianales",NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA
"328","2021-03-16 17:52:31-03","UCS","HUCS","37578","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Paiva, M.R.C.","1999",NA,NA,"Kinupp, V.F.","371","1997","04","05","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Árvore 8m, encosta rochosa. Herbário FUEL 26519; Encosta rochosa",NA,NA,"Angiospermae","Gentianales",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"329","2019-12-06 19:30:14-03","UFES","VIES","25505","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Assis, A.M.; A. Gatti; Gilmar Teixeira & Rodrigo V. Menezes","4043","2013","11","03","Brasil","Espírito Santo","Sooretama","REBIO Sooretama - Córrego Bom Jardim.","-40.234722","-18.999167","40º14'5''W","18º59'57''S","90","90",NA,"VIES025505","VIES025505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-02-12 18:12:30-03","UFES","VIES","28278","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Valadares, R.T.; Alvarenga, A.","s.n.","2006","04","14","Brasil","Espírito Santo","Nova Venécia","Córrego das Flores. Fragmento de Floresta Estacional Semidecidual.","-40.56","-18.536111","40º33'36''W","18º32'10''S",NA,NA,NA,"VIES028278","VIES028278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-12-06 19:30:14-03","UFES","VIES","29133","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Assis, A.M.; Cribari, R.S. & Santos, R.","2322","2010","03","23","Brasil","Espírito Santo","Serra","Mestre Álvaro - Vertente sudeste. Acesso pelo Bairro Jardim Tropical (FURNAS).","-40.3075","-20.181111","40º18'27''W","20º10'52''S","220","220",NA,"VIES029133","VIES029133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2021-02-12 18:12:30-03","UFES","VIES","36927","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Gurtler, J.; Dutra, S.C.","JAC 445","2018","02","16","Brasil","Espírito Santo","Nova Venécia","Fazenda Santa Rita. Ao pé da pedra da torre (P5).","-40.441111","-18.783056","40º26'28''W","18º46'59''S",NA,NA,NA,"VIES036927","VIES036927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-06-27 10:26:34-03","UFES","VIES","21712","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Couto, D.R.",NA,NA,NA,"Couto, D.R.; Manhães, V.C.","958","2008","10","03","Brasil","Espírito Santo","Alegre","São João do Norte.","-41.5331001281738","-20.763599395752",NA,NA,NA,NA,NA,"VIES021712",NA,NA,NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA
"334","2019-06-27 10:26:34-03","UFES","VIES","21711","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Leite, V.R.",NA,NA,NA,"Couto, D.R.; Manhães, V.C.; Fontana, A.P.; Kollmann, L.J.C. & Leite, V.R.","582","2008","06","25","Brasil","Espírito Santo","Alegre","São João do Norte.","-41.5331001281738","-20.763599395752",NA,NA,NA,NA,NA,"VIES021711","VIES021711",NA,NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA
"335","2019-06-27 10:26:34-03","UFES","VIES","34029","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Moreau, J.S.","2014",NA,NA,"Moreau, J.S.","156","2014","01","23","Brasil","Espírito Santo","Aracruz",NA,"-40.2733001708984","-19.8202991485596",NA,NA,"33","33",NA,"VIES034029","VIES034029",NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA,NA
"336","2020-04-27 16:11:22-03","UFES","VIES","31045","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","et al.; Zorzanelli, J.P.F.; Louzada, J.G.","2013","02","22","Pereira, M.A.","63","1993","02","15","Brasil","Espírito Santo","Aracruz","Coqueiral.","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,NA,"VIES031045","VIES031045",NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA,NA
"337","2020-04-27 16:11:22-03","UFES","VIES","31041","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Zorzanelli, J.P.F.","2013","01","30","Oliveira, R.N.","717","1994","02","10","Brasil","Espírito Santo","Aracruz","Coqueiral.","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,NA,"VIES031041","VIES031041",NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA,NA
"338","2019-06-27 10:26:34-03","UFES","VIES","33280","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Moreira, L.N.","42","2007","06","25","Brasil","Espírito Santo","Cachoeiro de Itapemirim","Floresta Nacional Pacotuba.","-41.1128005981445","-20.8488998413086",NA,NA,NA,NA,NA,"VIES033280","VIES033280",NA,NA,NA,NA,"35694","auto",NA,NA,NA,NA,NA,NA,NA
"339","2020-04-27 16:11:22-03","UFES","VIES","20883","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","J.P.F. Zorzanelli","2018","04","09","Acácio, G.","21","1993","03","18","Brasil","Espírito Santo","Cachoeiro de Itapemirim","R.F. Bananal do Norte.","-41.1128005981445","-20.8488998413086",NA,NA,NA,NA,NA,"VIES020883","VIES020883",NA,NA,NA,NA,"35694","auto",NA,NA,NA,NA,NA,NA,NA
"340","2020-04-27 16:11:22-03","UFES","VIES","17045","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Anunciação, E.A.","2001","03","12","Pereira, O.J.; Espindula, E.","6734","2001","01","11","Brasil","Espírito Santo","Domingos Martins","Rio Jucu - BR 262.","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,NA,"VIES017045","VIES017045",NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA,NA,NA
"341","2019-06-27 10:26:34-03","UFES","VIES","30774","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Lage, C.; Monteiro, J.M. & Silva, A.E.","81","2012","08",NA,"Brasil","Espírito Santo","Guaçuí","Floresta do Rosal.","-41.6794013977051","-20.7756004333496",NA,NA,"650","650",NA,"VIES030774","VIES030774",NA,NA,NA,NA,"17884","auto",NA,NA,NA,NA,NA,NA,NA
"342","2019-06-27 10:26:34-03","UFES","VIES","32680","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Valadares, R.T.; Koski, D.","296","2006","10","21","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"VIES032680","VIES032680",NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA
"343","2019-06-27 10:26:34-03","UFES","VIES","5166","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Pereira, O.J.","1990",NA,NA,"Fernandes, H.Q.B.","2992","1990","05","29","Brasil","Espírito Santo","Ibiraçu",NA,"-40.369701385498","-19.8318996429443",NA,NA,NA,NA,NA,"VIES005166","VIES005166",NA,NA,NA,NA,"13709","auto",NA,NA,NA,NA,NA,NA,NA
"344","2020-04-27 16:11:22-03","UFES","VIES","20274","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Couto, D.R.; Zorzanelli, J.P.F.","2011","03","30","Dias, H.M.; Silva, A.E.","530","2010","12","16","Brasil","Espírito Santo","Jerônimo Monteiro","Sítio Grande.","-41.3950004577637","-20.789400100708",NA,NA,"230","230",NA,"VIES020274","VIES020274",NA,NA,NA,NA,"14151","auto",NA,NA,NA,NA,NA,NA,NA
"345","2019-06-27 10:26:34-03","UFES","VIES","2373","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Gomes, J.M.L.","463","1988","02","06","Brasil","Espírito Santo","Presidente Kennedy","São Salvador. Mata Atlântica.","-41.0466995239258","-21.0988998413086",NA,NA,NA,NA,NA,"VIES002373","VIES002373",NA,NA,NA,NA,"24088","auto",NA,NA,NA,NA,NA,NA,NA
"346","2019-06-27 10:26:34-03","UFES","VIES","5716","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Vinha, P.C.","1220","1991","04","16","Brasil","Espírito Santo","Serra","Cidade Pomar. Mata de Tabuleiro.","-40.3078002929688","-20.1285991668701",NA,NA,NA,NA,NA,"VIES005716","VIES005716",NA,NA,NA,NA,"16451","auto",NA,NA,NA,NA,NA,NA,NA
"347","2019-06-27 10:26:34-03","UFES","VIES","26686","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Paiva, M.R.C.","1999",NA,NA,"Medri, C.","734","1998","10","31","Brasil","Paraná","Sapopema","Salto das Orquídeas.","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"VIES026686","VIES026686",NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"348","2019-11-26 13:10:39-03","UTFPR","HCF","29863","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","F. Marinero","2019","01","22","F. Marinero","1035","2018","11","18","Brasil","MG","São José do Goiabal","Rio Doce","-42.6925","-19.988056","42°41'33 W","19°59'17 S","266","266","árvore 5 m. Frutos marrons. Várzea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-08-16 08:40:50-03","UTFPR","HCF","9631","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","M.R.C. Paiva","1999",NA,NA,"V.F. Kinupp","371","1997","04","05","Brasil","PR","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"árvore 8 m; frutos imaturos amarronzados e alongados; encosta rochosa; mata ciliar.",NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"350","2020-06-29 09:31:54-03","UFRRJ","RBR","42785","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","T.P.P. Alverga",NA,NA,NA,"T.P.P. Alverga",NA,"2015","05","28","Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F10/111.","-43.416111","-22.909167","43º24'58''W","22º54'33''S",NA,NA,NA,"RBR00042785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-06-29 09:31:54-03","UFRRJ","RBR","42880","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","L.H. Soares",NA,NA,NA,"L.H. Soares",NA,"2015","06","12","Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F75/71.","-43.431389","-22.945556","43º25'53''W","22º56'44''S",NA,NA,NA,"RBR00042880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-06-29 09:31:54-03","UFRRJ","RBR","43489","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","G.P.R. Gonçalves",NA,NA,NA,"G.P.R. Gonçalves",NA,"2013","06","30","Brasil","Rio de Janeiro","Rio de Janeiro","PNM Grumari. R32-27.","-43.527222","-23.044167","43º31'38''W","23º2'39''S",NA,NA,NA,"RBR00043489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-06-29 09:31:54-03","UFRRJ","RBR","6966","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Mario","1991","12","04","D. Sucre","7951","1971","11","23","Brasil","Rio de Janeiro","Rio de Janeiro","Alto da Boa Vista","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RBR00006966",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"354","2020-06-29 09:31:54-03","UFRRJ","RBR","11448","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Mario","1991","12","04","A.M. Lino","16","1972","03","07","Brasil","Espírito Santo","Linhares","CVRD","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"RBR00011448",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA
"355","2020-06-29 09:31:54-03","UFRRJ","RBR","6965","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Mario","1991","12","04","A.P. Duarte","9764","1966","05","13","Brasil","Espírito Santo","Santa Teresa","Entre a Serra de St Teresa e St Leopoldi","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"RBR00006965",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"356","2020-06-29 09:31:54-03","UFRRJ","RBR","6906","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","M. Gomes","1990","04","06","R. Aucheata","981","1985","11","23","Brasil","Rio de Janeiro","Niterói","Entre os Mun. de Niterói e Marica","-43.1035995483398","-22.88330078125",NA,NA,NA,NA,NA,"RBR00006906",NA,NA,NA,NA,NA,"14785","auto",NA,NA,NA,NA,NA,NA,NA
"357","2020-06-29 09:31:54-03","UFRRJ","RBR","37896","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","F.F. Valério",NA,NA,NA,"J.P.P. Carauta","3816","1981","08","25","Brasil","Rio de Janeiro","Santo Antônio de Pádua","Estrada Pádua -Miracema","-42.1803016662598","-21.539400100708",NA,NA,NA,NA,NA,"RBR00037896",NA,NA,NA,NA,NA,"21677","auto",NA,NA,NA,NA,NA,NA,NA
"358","2020-06-29 09:31:54-03","UFRRJ","RBR","10089","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","M.R.C. Paiva","2002",NA,NA,"O.C. Pavão; J.A. Ferreira","s.n.","2002","03","20","Brasil","Paraná","Santo Antônio do Paraíso","Fazenda Bom Jesus","-50.6455993652344","-23.4936008453369",NA,NA,NA,NA,NA,"RBR00010089",NA,NA,NA,NA,NA,"24994","auto",NA,NA,NA,NA,NA,NA,NA
"359","2020-06-29 09:31:54-03","UFRRJ","RBR","9571","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","M.R.C. Paiva","1998",NA,NA,"J.A. Ferreira","s.n.",NA,NA,NA,"Brasil","Paraná","Congonhinhas","Fazenda Planalto","-50.5536003112793","-23.5510997772217",NA,NA,NA,NA,NA,"RBR00009571",NA,NA,NA,NA,NA,"24253","auto",NA,NA,NA,NA,NA,NA,NA
"360","2020-06-29 09:31:54-03","UFRRJ","RBR","11020","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"F.C. Nettesheim","89","2005","02","26","Brasil","Rio de Janeiro","Mangaratiba","'Ilha da Marambaia, Área da gruta.'","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00011020",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA
"361","2020-06-29 09:31:54-03","UFRRJ","RBR","16708","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"D. Hottz","12","2005","09","22","Brasil","Rio de Janeiro","Mangaratiba","'Ilha da Marambaia, Área da gruta, entre pedras.'","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00016708",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA
"362","2020-06-29 09:31:54-03","UFRRJ","RBR","17889","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"D. Hottz","32","2005","09","29","Brasil","Rio de Janeiro","Mangaratiba","'Ilha da Marambaia, Área da gruta, entre pedras.'","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00017889",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA
"363","2020-06-29 09:31:54-03","UFRRJ","RBR","16712","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"D.C. Carvalho","60","2005","09","22","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, entre pedras dentro do rio.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00016712",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA
"364","2020-06-29 09:31:54-03","UFRRJ","RBR","11277","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"S.M. Souto; S.D. Elias","288","2001","08","22","Brasil","Rio de Janeiro","Itaocara","'Lat.: S - 21º 39#?# 39,5'' Long.: W - 42º 03#?# 20,8'''","-42.076099395752","-21.6692008972168",NA,NA,NA,NA,NA,"RBR00011277",NA,NA,NA,NA,NA,"22830","auto",NA,NA,NA,NA,NA,NA,NA
"365","2020-06-29 09:31:54-03","UFRRJ","RBR","33000","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"A.T. Silva","s.n.","1991","11","29","Brasil","Rio de Janeiro","Angra dos Reis","Parque Estadual da Ilha Grande, Unidade amostral Britador, 119/4 (=252/5).","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"RBR00033000",NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA
"366","2020-06-29 09:31:54-03","UFRRJ","RBR","33093","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","M.V.L. Pereira-Moura","1998","03",NA,"M.V.L. Pereira-Moura; R. Silva, F.A.L. Moura, G.V. Somner","s.n.","1998","03","14","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Estadual da Pedra Branca#?#, Rio Camorim, Cachoeira do Camorim","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RBR00033093",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"367","2020-06-29 09:31:54-03","UFRRJ","RBR","38278","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","M.V.L. Pereira-Moura",NA,NA,NA,"R.F. Svorc; R.R. Oliveira","12","2005","10","09","Brasil","Rio de Janeiro","Angra dos Reis","Parque Nacional Serra da Bocaina","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"RBR00038278",NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA
"368","2020-06-29 09:31:54-03","UFRRJ","RBR","10824","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","M.V.L. Pereira-Moura","2005","03","11","A. Peixoto; A. Gentry, O. Peixoto","4110","1987","01","10","Brasil","Rio de Janeiro","Rio de Janeiro","'Represa de Camorin, Jacarepaguá, Represa de Camorin. Floresta Atlântica de encosta.Transect 6'","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RBR00010824",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"369","2020-06-29 09:31:54-03","UFRRJ","RBR","9070","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","M. Gomes","1986","10",NA,"M. Gomes","52","1986","10","07","Brasil","Rio de Janeiro","Rio de Janeiro","Serra da Carioca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RBR00009070",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"370","2020-06-29 09:31:54-03","UFRRJ","RBR","45490","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","M.E.F. Pinto","2019","04","13","M.E.F. Pinto; G.O.P. Guimarães, M.A. Santos","19","2019","04","13","Brasil","Rio de Janeiro","Rio Claro","Serra do Sinfrônio em frente a casa do bispo","-44.1356010437012","-22.7231006622314",NA,NA,NA,NA,NA,"RBR00045490",NA,NA,NA,NA,NA,"27045","auto",NA,NA,NA,NA,NA,NA,NA
"371","2013-04-01 09:14:45-03","IPT","BCTW","2526","S","Plantae",NA,"Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
