"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","infraspecificEpithet","continentOcean","preparationType","class","typeStatus","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber"
"2443","2020-11-12 17:03:06-03","UEL","FUEL","25663","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Dias, MC","Dias, MC; et al.","1997","04","30","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,"s.n.","1999",NA,NA,"20625","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2444","2020-11-12 17:03:06-03","UEL","FUEL","28157","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Dias, MC","Cloclet, FA; Coltro, F","1999","08","28","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,"111","2000",NA,NA,"20625","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2445","2020-11-12 17:03:06-03","UEL","FUEL","30805","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Kinupp, VF; Medri, C","Medri, C; Kinupp, VF","1996","09","20","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,"16",NA,NA,NA,"20625","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2446","2020-11-12 17:03:06-03","UEL","FUEL","3550","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","Dias, MC","Dias, MC","1986","09","03","Brasil","Paraná","Ibiporã","Sítio do Salto","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,"195","1987",NA,NA,"20625","auto","Tracheophyta","Sapindales","canjerana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2447","2020-11-12 17:03:06-03","UEL","FUEL","3355","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","Dias, MC","Perri, CG","1986","09","29","Brasil","Paraná","Londrina","Bosque II","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"s.n.","1987",NA,NA,"63728","auto","Tracheophyta","Sapindales","canjerana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2448","2020-11-12 17:03:06-03","UEL","FUEL","5623","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Dias, MC","Gouveia, MF; et al.","1988","06","16","Brasil","Paraná","Londrina","Distrito de Maravilha, Mata","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"s.n.","1988",NA,NA,"63728","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2449","2020-11-12 17:03:06-03","UEL","FUEL","36279","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Estevan, DA","Estevan, DA; et al.","2003","10","06","Brasil","Paraná","Londrina","Fazenda Figueira","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"325","2003",NA,NA,"63728","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2450","2020-11-12 17:03:06-03","UEL","FUEL","20461","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Dias, MC","Golono, MA","1996","10","04","Brasil","Paraná","Londrina","Horto da UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"s.n.","1997",NA,NA,"63728","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2451","2020-11-12 17:03:06-03","UEL","FUEL","30804","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Dias, MC; Kinupp, VF","Kinupp, VF; Medri, C","1996","11","08","Brasil","Paraná","Londrina","Mata da CONFEPAR","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"60",NA,NA,NA,"63728","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2452","2020-11-12 17:03:06-03","UEL","FUEL","1375","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","Dias, MC","Vieira, AOS; et al.","1985","10","16","Brasil","Paraná","Londrina","Mata do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"9","1987",NA,NA,"63728","auto","Tracheophyta","Sapindales","canjerana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2453","2020-11-12 17:03:06-03","UEL","FUEL","9081","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Soares-Silva, LH","Soares-Silva, LH; Francisco das Chagas e Silva","1989","10","14","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"266","1989","11",NA,"63728","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2454","2020-11-12 17:03:06-03","UEL","FUEL","3293","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","Dias, MC","Colucci Filho, AA","1987","04","29","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"s.n.","1987",NA,NA,"63728","auto","Tracheophyta","Sapindales","canjerana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2455","2020-11-12 17:03:06-03","UEL","FUEL","5560","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Dias, MC","Dias, MC","1988","04","07","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"s.n.","2000",NA,NA,"63728","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2456","2020-11-12 17:03:06-03","UEL","FUEL","20251","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Dias, MC","Shoji, AK; et al.",NA,NA,NA,"Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"s.n.","1997",NA,NA,"63728","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2457","2020-11-12 17:03:06-03","UEL","FUEL","8811","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","Soares-Silva, LH","Soares, LH; Francisco das Chagas e Silva","1988","09","23","Brasil","Paraná","Londrina","Pq. Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"118",NA,NA,NA,"63728","auto","Tracheophyta","Sapindales","canjerana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2458","2020-11-12 17:03:06-03","UEL","FUEL","18058","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Soares-Silva, LH","Henriques, AC; et al.","1993","06","05","Brasil","Paraná","Londrina","Vivendas do Arvoredo","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"s.n.","1993",NA,NA,"63728","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2459","2020-11-12 17:03:06-03","UEL","FUEL","23601","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Francisco, EM; et al.","1998","05","18","Brasil","Paraná","Nova América da Colina","Sítio Araujo","-50.7174987792969","-23.3306007385254",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"12486","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2460","2020-11-12 17:03:06-03","UEL","FUEL","9889","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Silva, SM","Souza, WS; Silva, SM","1986","11","01","Brasil","Paraná","Paranaguá","Ilha das Cobras","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,"347","1988",NA,NA,"24916","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2461","2020-11-12 17:03:06-03","UEL","FUEL","9824","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Silva, SM","Britez, RM","1987","04","24","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,"1447",NA,NA,NA,"24916","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2462","2020-11-12 17:03:06-03","UEL","FUEL","28156","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Paiva, MRC; Ferreira, JA","1997","08","26","Brasil","Paraná","Reserva","Estrada para Reserva","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"43627","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2463","2020-11-12 17:03:06-03","UEL","FUEL","29491","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Dias, MC","C.A. da Silva; et al.","1992","10","30","Brasil","Paraná","Sertanópolis","Fazenda Ferraz","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,NA,NA,"s.n.","2000",NA,NA,"19992","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2464","2020-11-12 17:03:06-03","UEL","FUEL","3469","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Dias, MC","Silva, EA","1986","08","27","Brasil","Paraná","Sertanópolis","Fazenda Regina","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,NA,NA,"19","1987",NA,NA,"19992","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2465","2019-10-16 14:14:49-03","UEL","FUEL","13044","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"s.coletor",NA,NA,NA,"Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35037","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2466","2020-11-12 17:03:06-03","UEL","FUEL","12037","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Vieira, AOS; et al.","1990","04","30","Brasil","Paraná","Tibagi","Fazenda Batavo, rio Iapó, Rio Iapo.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"56988","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2467","2020-11-12 17:03:06-03","UEL","FUEL","24255","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Paiva, MRC","Paiva, MRC; et al.","1998","07","05","Brasil","Paraná","Ventania",NA,"-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,NA,"s.n.","1998",NA,NA,"32424","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2468","2020-11-12 17:03:06-03","UEL","FUEL","36347","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Estevan, DA","Estevan, DA; et al.","2004","05","11","Brasil","Paraná","Ventania","Fazenda Califórnia de Henrique Sato","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,NA,"378","2004",NA,NA,"32424","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2469","2020-11-12 17:03:06-03","UEL","FUEL","33902","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Estevan, DA","Estevan, DA; et al.","2002","10","31","Brasil","Paraná","Ventania","Sítio Pinheiro- Floresta ombrófila-mista de Araucá, Floresta ombrófila-mista de Araucária","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,NA,"222",NA,NA,NA,"32424","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2470","2020-11-12 17:03:06-03","UEL","FUEL","37284","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Pastore, JA","Simão-Bianchini, R; Bianchini, S","1994","10","14","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,NA,NA,"s.n.","1995","08","24","19648","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2471","2020-11-12 17:03:06-03","UEL","FUEL","21912","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Rodrigues, RR","Elias, SI; et al.","1997","12","11","Brasil","São Paulo","Bom Sucesso de Itararé","Estrada Itararé-Bom Sucesso, Bom Sucesso","-49.1399993896484","-24.3099994659424",NA,NA,NA,NA,NA,NA,NA,"55","1997","12",NA,"14955","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2472","2020-11-12 17:03:06-03","UEL","FUEL","39737","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","Pastore, JA","Arzolla, FARDP","2004","09","07","Brasil","São Paulo","Campos do Jordão","Morro do Elefante, Borda de remanescente florestal.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"609","2004","10","18","21048","auto","Tracheophyta","Sapindales","canjerana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2473","2020-11-12 17:03:06-03","UEL","FUEL","28313","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Bufo, LVB; Rodrigues, RR","Bufo, LVB; Sabadim, PC",NA,NA,NA,"Brasil","São Paulo","Porto Feliz",NA,"-47.5200004577637","-23.2099990844727",NA,NA,NA,NA,NA,NA,NA,"75","1997",NA,NA,"19715","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2474","2020-11-12 17:03:06-03","UEL","FUEL","40006","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Kirizawa, M","Kirizawa, M; Sugiyama, M; Kawasaki, L","1994","10","10","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, próximo do rio Saibadela,","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,"2930","1994","10","20","34059","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2475","2019-11-01 15:04:43-03","UnB","UB","9325","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Proença, CEB","Proença, CEB; Milhomens, LC; Carvalho, JA; Mendes, VC","2000","11","27","Brasil","Minas Gerais","Umuarama",NA,"-46.433333","-16.083333","-46.433333","-16.083333","955","955","Cápsula loculicida abrindo em 5 valvas carnosas, alvas por dentro. Sementes com arilo alvo. Embrião verde-brilhante plano convexo.; Arbusto 1,5m. Flor alva. Fruto vermelho-alaranjado.; Cerrado sensu stricto. Solo: Solo franco-arenoso.",NA,NA,"2301",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"2476","2019-11-01 15:04:43-03","UnB","UB","101599","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Pennigton, TD","Prance, GT","1964","10","22","Brasil","Goiás",NA,"66km ao N de Jataí",NA,NA,NA,NA,NA,NA,NA,NA,NA,"59562",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"2477","2019-11-01 15:04:43-03","UnB","UB","101602","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Waltri, B","Anderson, WR","1973","03","25","Brasil","Goiás","São João d'Aliança","São João d'Aliança, 7km ao N de São João d'Alinaça","-47.5247","-14.7056","-47.5247","-14.7056",NA,NA,NA,NA,NA,"7944",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"2478","2019-11-01 15:04:43-03","UnB","UB","101710","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Pennigton, TD","Barroso, GM",NA,NA,NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1964",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"2479","2019-11-01 15:04:43-03","UnB","UB","101711","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Pennigton, TD","Kirkbride Junior, JH","1981","10",NA,"Brasil","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.95","-15.95","-47.95","-15.95",NA,NA,NA,NA,NA,"4495",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"2480","2019-11-01 15:04:43-03","UnB","UB","10647","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Soares-Silva, LH; Farias, R; Carvalho, JA","2002","01","11","Brasil","Goiás","Alto Paraíso de Goiás","Camping Portal da Chapada","-47.5995","-14.164667","-47.5995","-14.164667","1164","1164","E57 - Caule castanho rugoso com lenticelas e pequenas gretas; suber amarelo passando por laranja; córtex macio; ramo com estípula.; Árvore 7m; Mata de galeria.",NA,NA,"1209",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"2481","2019-11-01 15:04:43-03","UnB","UB","10650","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Soares-Silva, LH","Soares-Silva, LH; Farias, R; Carvalho, JA","2002","01","11","Brasil","Goiás","Alto Paraíso de Goiás","Camping Portal da Chapada","-47.5995","-14.164667","-47.5995","-14.164667","1164","1164","E60 - Caule profundamente fissurado e gretado, espesso, macio, vermelho escuro; cortes vermelho escuro depois creme.; Árvore 14m; Mata de galeria.",NA,NA,"1212",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"2482","2019-11-01 15:04:43-03","UnB","UB","10837","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Soares-Silva, LH","Farias, R; Soares-Silva, LH; Santana, ME","2002","02","11","Brasil","Goiás","Alto Paraíso de Goiás","Camping Portal da Chapada","-47.610278","-14.174444","-47.610278","-14.174444",NA,NA,"Caule profundamente fissurado e gretado, ca. 1,8cm, súber em placas de 2x2 cm e 2x4 cm.; Mata de Galeria.",NA,NA,"589","2003",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"2483","2019-11-01 15:04:43-03","UnB","UB","13121","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Proença, CEB","Proença, CEB; Taxonomy Class of Universidade de Brasília","2002","08","18","Brasil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros. Fazenda Portal da Chapada. Mata de galeria da trilha de visitação","-47.5","-14.166667","-47.5","-14.166667","1164","1164","Frutos vermelhos, fechados, perfeitamente redondos.; Arbusto 1,5m; Beira de mata de galeria.",NA,NA,"2635",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"2484","2019-11-01 15:04:43-03","UnB","UB","146517","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Kuhlmann, MP","Kuhlmann, MP","2009","11","07","Brasil","Minas Gerais","Serra do Cipó","Córrego três pontinhas, margem da pista",NA,NA,NA,NA,NA,NA,"Frutos vermelhos deiscentes com parede carnosa não comestível com até 8 sementes ariladas. Fruto imaturo; Arbusto 1,5m de altura. Fruto vermelho. Zoocórico; Campo sujo",NA,NA,"129","2016","02",NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"2485","2019-11-01 15:04:43-03","UnB","UB","153656","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Ratter, JA;","Philcox, D","1981","03","12","Brasil","Distrito Federal",NA,"Região Burração, peto de BR 020","-47.45","-15.583333","-47.45","-15.583333",NA,NA,"Árvore até 3m; Frutos verdes com pintas cor de vinho; Cerradão com solo arenoso com muitas peças grandes de pedra arenosa",NA,NA,"3875","1996","11",NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"2486","2019-11-01 15:04:43-03","UnB","UB","153671","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Ratter, JA;","Kirkbride Junior, JH","1981","03","12","Brasil","Distrito Federal","Brasília","Região Burração, perto da BR 020","-47.45","-15.583333","-47.45","-15.583333",NA,NA,"Árvore até 3m; frutos verdes com pintas cor de vinho; Cerradão com solo arenoso com muitas peças grandes de pedra arenosa",NA,NA,"3875","1996","11",NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"2487","2019-11-01 15:04:43-03","UnB","UB","209426","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Faria, JEQ; Villarroel, D; Mendoza, M","2015","05","16","Brasil","Goiás","Alto Paraíso de Goiás","Bairro na entrada de Alto Paraíso de Goiás vindo de Brasília","-47.521389","-14.145278","-47.521389","-14.145278","1249","1249","Arbusto ca. 1,6 m de altura, frutos imaturos vermelhos; Campo sujo",NA,NA,"4528",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"2488","2019-11-01 15:04:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Martins, EGA","Martins, EGA; Santos, SA; Mendes, MA","2008","07","31","Brasil","São Paulo","São José dos Campos","São Francisco Xavier. Estrada São Francisco Xavier. Joanópolis. 800 metros após a bifurcação, seguindo no sentido Lavras.","-75.054167","-4.629167","-75.054167","-4.629167",NA,NA,"Árvore com cerca de 7 metros de altura. Ramos levemente sulcados, ferrugíneos. Folhas membranáceas, glaucas. Frutos globosos vermelhos e vináceos.; Floresta Semidecídua.",NA,NA,"414","2011",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"2489","2019-11-01 15:04:43-03","UnB","UB","101713","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Wurdack, JJ","Heringer, EP","1977","10","20","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Árvore de mata ciliar, com 10 m, copa aberta, madeira de lei, flores esverdeadas, frutos arilados vermelhos, alimento para passarinhos",NA,NA,"s.n.","1983",NA,NA,"70570","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"2490","2019-11-01 15:04:43-03","UnB","UB","3684","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Incógnito","Irwin, HS; Souza, R; Santos, RR; Grear Junior, JW","1966","02","05","Brasil","Distrito Federal","Brasília","Fazenda Vargem Bonita, ca. 10 km S of Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"975","975","The valves white within.; Tree x 25cm. Fruto vermelho.; Gallery forest.",NA,NA,"12297",NA,NA,NA,"70570","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
