"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","day","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus","sex"
"2707","2015-03-20 11:55:21-03","F","FMNH-SEEDPLANTS","V0272901F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0272901F","V0272901F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2708","2015-03-20 11:55:21-03","F","FMNH-SEEDPLANTS","V0272902F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0272902F","V0272902F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2709","2015-03-20 11:55:21-03","F","FMNH-SEEDPLANTS","V0272903F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0272903F","V0272903F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2710","2016-06-29 15:46:05-03","F","FMNH-SEEDPLANTS","V0272904F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0272904F","V0272904F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2711","2015-03-20 11:55:22-03","F","FMNH-SEEDPLANTS","V0272905F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0272905F","V0272905F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2712","2015-03-20 11:55:22-03","F","FMNH-SEEDPLANTS","V0272906F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0272906F","V0272906F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2713","2015-03-20 11:55:22-03","F","FMNH-SEEDPLANTS","V0272907F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0272907F","V0272907F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2714","2015-03-20 11:55:22-03","F","FMNH-SEEDPLANTS","V0272908F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0272908F","V0272908F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2715","2015-03-20 11:55:23-03","F","FMNH-SEEDPLANTS","V0272909F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0272909F","V0272909F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2716","2019-01-26 15:53:01-02","F","FMNH-SEEDPLANTS","V0272910F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,"W. G. F. Herter","1929","10","Uruguay",NA,NA,"-55.7933","-32.8667",NA,NA,"V0272910F","V0272910F_01","589","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2717","2015-03-20 11:55:23-03","F","FMNH-SEEDPLANTS","V0272911F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0272911F","V0272911F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2718","2015-03-20 11:55:23-03","F","FMNH-SEEDPLANTS","V0272912F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0272912F","V0272912F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2719","2015-03-20 11:55:24-03","F","FMNH-SEEDPLANTS","V0272913F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0272913F","V0272913F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2720","2015-03-20 11:55:24-03","F","FMNH-SEEDPLANTS","V0272914F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0272914F","V0272914F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2721","2015-03-20 11:55:24-03","F","FMNH-SEEDPLANTS","V0272915F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0272915F","V0272915F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2722","2015-03-20 11:55:24-03","F","FMNH-SEEDPLANTS","V0272916F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0272916F","V0272916F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2723","2015-03-20 11:55:25-03","F","FMNH-SEEDPLANTS","V0272917F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0272917F","V0272917F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2724","2015-03-20 11:55:25-03","F","FMNH-SEEDPLANTS","V0272918F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0272918F","V0272918F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2725","2015-03-20 11:55:25-03","F","FMNH-SEEDPLANTS","V0272919F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0272919F","V0272919F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2726","2015-03-20 11:55:25-03","F","FMNH-SEEDPLANTS","V0272920F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0272920F","V0272920F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2727","2015-03-20 11:55:26-03","F","FMNH-SEEDPLANTS","V0272921F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0272921F","V0272921F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2728","2015-03-20 11:55:26-03","F","FMNH-SEEDPLANTS","V0272922F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0272922F","V0272922F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2729","2015-03-20 11:55:26-03","F","FMNH-SEEDPLANTS","V0272923F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0272923F","V0272923F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2730","2015-03-20 11:55:26-03","F","FMNH-SEEDPLANTS","V0272924F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0272924F","V0272924F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2731","2015-03-20 11:55:27-03","F","FMNH-SEEDPLANTS","V0272925F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0272925F","V0272925F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2732","2015-03-20 11:55:27-03","F","FMNH-SEEDPLANTS","V0272926F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0272926F","V0272926F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2733","2015-03-20 11:55:27-03","F","FMNH-SEEDPLANTS","V0272927F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0272927F","V0272927F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2734","2015-03-20 11:55:27-03","F","FMNH-SEEDPLANTS","V0272928F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0272928F","V0272928F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2735","2015-03-20 11:55:27-03","F","FMNH-SEEDPLANTS","V0272929F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0272929F","V0272929F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2736","2015-03-20 11:55:28-03","F","FMNH-SEEDPLANTS","V0272930F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0272930F","V0272930F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2737","2015-03-20 11:55:28-03","F","FMNH-SEEDPLANTS","V0272931F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0272931F","V0272931F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2738","2015-03-20 11:55:28-03","F","FMNH-SEEDPLANTS","V0272932F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0272932F","V0272932F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2739","2015-03-20 11:55:28-03","F","FMNH-SEEDPLANTS","V0272933F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0272933F","V0272933F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2740","2015-03-20 11:55:29-03","F","FMNH-SEEDPLANTS","V0272934F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0272934F","V0272934F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2741","2015-03-20 11:55:29-03","F","FMNH-SEEDPLANTS","V0272935F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0272935F","V0272935F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2742","2015-03-20 11:55:29-03","F","FMNH-SEEDPLANTS","V0272936F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0272936F","V0272936F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2743","2015-03-20 11:55:30-03","F","FMNH-SEEDPLANTS","V0272937F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0272937F","V0272937F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2744","2015-03-20 11:55:30-03","F","FMNH-SEEDPLANTS","V0272938F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0272938F","V0272938F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2745","2015-03-20 11:55:30-03","F","FMNH-SEEDPLANTS","V0272939F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0272939F","V0272939F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2746","2015-03-20 11:55:30-03","F","FMNH-SEEDPLANTS","V0272940F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0272940F","V0272940F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2747","2015-03-20 11:55:30-03","F","FMNH-SEEDPLANTS","V0272941F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0272941F","V0272941F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2748","2015-03-20 11:55:31-03","F","FMNH-SEEDPLANTS","V0272942F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0272942F","V0272942F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2749","2019-01-26 16:20:45-02","F","FMNH-SEEDPLANTS","V0272943F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,"P. G. Lorentz","1877","10","Uruguay",NA,NA,"-55.7933","-32.8667",NA,NA,"V0272943F","V0272943F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2750","2015-03-20 11:55:32-03","F","FMNH-SEEDPLANTS","V0272948F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0272948F","V0272948F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2751","2019-01-26 16:25:57-02","F","FMNH-SEEDPLANTS","V0272944F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,"1937","10","Uruguay",NA,NA,"-55.7933","-32.8667",NA,NA,"V0272944F","V0272944F_01","A1341","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2752","2019-01-26 16:27:02-02","F","FMNH-SEEDPLANTS","V0272945F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,"C. Diego Legrand","1937","10","Uruguay",NA,NA,"-55.7933","-32.8667",NA,NA,"V0272945F","V0272945F_01",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2753","2019-01-26 16:30:06-02","F","FMNH-SEEDPLANTS","V0272946F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,"W. G. F. Herter","1933","11","Uruguay",NA,NA,"-55.7933","-32.8667",NA,NA,"V0272946F","V0272946F_01","589A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2754","2019-01-26 16:32:49-02","F","FMNH-SEEDPLANTS","V0272947F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,"E. H. Marchesi","1964","11","Uruguay",NA,NA,"-55.7933","-32.8667",NA,NA,"V0272947F","V0272947F_01","1292","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2755","2015-03-20 11:55:32-03","F","FMNH-SEEDPLANTS","V0272949F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0272949F","V0272949F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2756","2015-03-20 11:55:33-03","F","FMNH-SEEDPLANTS","V0272950F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0272950F","V0272950F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2757","2015-03-20 11:55:33-03","F","FMNH-SEEDPLANTS","V0272952F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0272952F","V0272952F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2758","2015-03-20 11:55:33-03","F","FMNH-SEEDPLANTS","V0272953F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0272953F","V0272953F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2759","2015-03-20 11:55:34-03","F","FMNH-SEEDPLANTS","V0272954F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0272954F","V0272954F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2760","2015-03-20 11:55:34-03","F","FMNH-SEEDPLANTS","V0272955F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0272955F","V0272955F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2761","2015-03-20 11:55:34-03","F","FMNH-SEEDPLANTS","V0272956F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0272956F","V0272956F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2762","2015-03-20 11:55:34-03","F","FMNH-SEEDPLANTS","V0272957F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0272957F","V0272957F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2763","2015-03-20 11:55:35-03","F","FMNH-SEEDPLANTS","V0272958F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0272958F","V0272958F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
