"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","yearIdentified","monthIdentified","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","typeStatus","previousCatalogNumber","sex"
"237","2021-03-01 16:30:08-03","UNICAMP","UEC","74530","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(A.DC.) Rudd","Nunes, E; Fernandes, A","Fernandes, A; Nunes, E","s.n.","1996","09","07",NA,"Brazil","Bahia",NA,"Estrada para Canche, próximo a Jeremoabo",NA,NA,NA,"Trepadeira. Flor amarela.","UEC009150","UEC009150",NA,NA,NA,NA,NA,NA,"pubescens",NA,"1996","09",NA,"23",NA,NA,NA,NA,NA
"238","2021-03-01 16:30:08-03","UNICAMP","UEC","7708","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(A.DC.) Rudd","Sciamarelli, A","Leitão Filho, HF; Andrade, JB; Milanez, AC","7921","1978","05","25",NA,"Brazil","Minas Gerais",NA,"ROd. BR-116 (Rio - Bahia), km 839.",NA,NA,NA,"Trepadeira, flores amarelas.","UEC051690","UEC051690",NA,NA,NA,NA,NA,NA,"pubescens",NA,"1992","07",NA,NA,NA,NA,NA,NA,NA
"239","2021-03-01 16:30:08-03","UNICAMP","UEC","7709","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(A.DC.) Rudd","Fortuna-Perez, AP","Montouchet, P","2210","1976","02","07",NA,"Brazil","Bahia",NA,"Sertão de Cícero Dantas.",NA,NA,NA,"Trepadeira de flores amarelas.","UEC051680","UEC051680",NA,NA,NA,NA,NA,NA,"pubescens",NA,"2006","01",NA,NA,NA,NA,NA,NA,NA
"240","2021-03-01 16:30:08-03","UNICAMP","UEC","161764","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(A.DC.) Rudd","Bezerra, P; Fernandes, A","Fernandes, A; Matos","s.n.","1978","02","02",NA,"Brazil","Bahia","Morro do Chapéu",NA,"-41.1561012268066","-11.5500001907349",NA,"Trepadeira.","UEC009606","UEC009606",NA,NA,"98143","auto",NA,NA,"pubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-03-01 16:30:08-03","UNICAMP","UEC","90060","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(A.DC.) Rudd","Fernandes, A","Fernandes, A","s.n.","1959","05","17",NA,"Brazil","Ceará","Guaramiranga","Serra de Baturité","-38.9331016540527","-4.26332998275757",NA,"Trepadeira. Flor amarela.","UEC009151","UEC009151",NA,NA,"13198","auto",NA,NA,"pubescens",NA,"1961","06",NA,"10",NA,NA,NA,NA,NA
"242","2021-03-01 16:30:08-03","UNICAMP","UEC","161765","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(A.DC.) Rudd","Bezerra, P; Fernandes, A","Fernandes, A; Matos","s.n.","1977","09","17",NA,"Brazil","Pernambuco","Caruaru","Estrada Brejo dos Cavalos.","-35.9761009216309","-8.28332996368408",NA,"Flor amarela.","UEC009605","UEC009605",NA,NA,"35136","auto",NA,NA,"pubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-03-01 16:30:08-03","UNICAMP","UEC","74531","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(A.DC.) Rudd","Bezerra, P; Fernandes, A","Fernandes, A; Matos, FJA","s.n.","1979","07","02",NA,"Brazil","Pernambuco","Triunfo","Terreno brejado","-38.1016998291016","-7.83805990219116",NA,"Escandente. Flor amarela.","UEC009154","UEC009154",NA,NA,"14606","auto",NA,NA,"pubescens",NA,"1979","07",NA,"17",NA,NA,NA,NA,NA
"244","2021-03-01 16:30:08-03","UNICAMP","UEC","80092","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(A.DC.) Rudd","Bezerra, P; Fernandes, A","Fernandes, A; Nunes, E","s.n.","1980","04","17",NA,"Brazil","Piauí","São Miguel do Tapuio","Caminho para Tucuns, Carrasco.","-41.323299407959","-5.50361013412476",NA,"Trepadeira. Flor amarela.","UEC009149","UEC009149",NA,NA,"93464","auto",NA,NA,"pubescens",NA,"1980","05",NA,"13",NA,NA,NA,NA,NA
"245","2019-11-19 14:08:02-03","UFRPE","PEUFR","19934","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Pap.","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","R. T. Queiroz","E. Menezes; S.S Lira; F.M.O. Villarouco; V. Henrique","81","1995","04","12",NA,"Brasil","Pernambuco","Bezerros","Parque Municipal de Serra Negra","-35.7969017028809","-8.23332977294922",NA,"Trepadeira; inflorescência com pétalas amarelas; sépalas verdes","PEUFR019934",NA,NA,NA,"25699","auto",NA,NA,NA,NA,"2017","10",NA,"02",NA,NA,NA,NA,NA
"246","2019-11-19 14:08:02-03","UFRPE","PEUFR","49925","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Pap.","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","R. T. Queiroz","L. Lima; J.S. Silva","38","2007","04","09",NA,"Brasil","Pernambuco","Buíque","Éstrada para Catimbau","-37.1557998657227","-8.62306022644043",NA,"Planta trepadeira; flores em botão e maduras amarelas.","PEUFR049925",NA,NA,NA,"38964","auto",NA,NA,NA,NA,"2017","10",NA,"02",NA,NA,NA,NA,NA
"247","2019-11-19 14:08:02-03","UFRPE","PEUFR","20160","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Pap.","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","G.P. Lewis","E. Ferraz; J. Tamashiro; C. Bazant","272","1995","07","21",NA,"Brasil","Pernambuco","Floresta","Inajá, Reserva Biológica de Serra Negra","-38.5685997009277","-8.60111045837402",NA,"Trepadeira com pétalas amarelas","PEUFR020160",NA,NA,NA,"87756","auto",NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-19 14:08:02-03","UFRPE","PEUFR","42453","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Pap.","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.",NA,"M. Correia; F. Moura","368","1995","09","28",NA,"Brasil","Pernambuco","Pesqueira","Fazenda São Francisco","-36.6963996887207","-8.35778045654297",NA,"Trepadeira com flores amarelas","PEUFR042453",NA,"1086","1086","36615","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-04-22 16:20:18-03","UFPB","JPB","29540","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Queiroz, LP","Barbosa, MR; Lima, R; Lima, IB; Cunha, JP; Pessoa, MC","2392","2002","04","13","Southern America","Brasil","Paraíba","Araruna","Descida para o Campo de Santana, antiga Tacina.","-35.749722","-6.683333",NA,"; DESC: Trepadeira, flores amarelas.",NA,NA,"343","343",NA,NA,"-35.749722","-6.683333","pubescens",NA,"2002","12",NA,NA,NA,NA,NA,NA,NA
"250","2020-04-22 16:20:18-03","UFPB","JPB","59554","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","W.M.B. São-Mateus","Jardim, JG; Jardim, AB; W.M.B. São-Mateus","6206","2012","04","29","Southern America","Brasil","Rio Grande do Norte","Martins","Sítio do Sr. Clesinho, entrada na saída para Umarizal, ca. 2 Km da entrada","-37.937583","-6.064417",NA,"Trepadeira. Folíolos verdes com a face inferior opaca. Corola amarela, cálice verde.; HABITAT: Floresta estacional semidecídua.; DESC: Trepadeira. Folíolos verdes com a face inferior opaca. Corola amarela, cálice verde.","JPB0059554",NA,"707","707",NA,NA,"-37.937583","-6.064417",NA,NA,"2013","03",NA,"27",NA,NA,NA,NA,NA
"251","2020-04-22 16:20:18-03","UFPB","JPB","30960","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Queiroz, LP de","Agra, MF; Pontes, RA; Nurit, K; Leal, CKA; Abrantes, H","5907","2002","05","18","Southern America","Brasil","Paraíba","Teixeira","Pico do Jabre, Pico do Jabre","-37.431389","-7.186111",NA,"; DESC: Trepadeira volúvel, flor com corola alva.",NA,NA,"800","1010",NA,NA,"-37.431389","-7.186111","pubescens",NA,"2002","12",NA,NA,NA,NA,NA,NA,NA
"252","2020-10-27 09:14:23-03","UFPB","JPB","65655","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","São-Mateus, WMB","Roque, AA; Moura, EO; São-Mateus, WMB; Giordani, R","1318","2012","03","24","Southern America","Brasil","Rio Grande do Norte","Campo Redondo","Margens da rodovia BR 226. Serra do Doutor, margens de um riacho","-36.120556","-6.176944",NA,"; HABITAT: Caatinga; DESC: Trepadeira. Folhas membranáceas verde-escuras. Flores amarelas","JPB0065655",NA,"314","314",NA,NA,"-36.120556","-6.176944",NA,NA,"2012","04",NA,NA,NA,NA,NA,NA,NA
"253","2020-04-22 16:20:18-03","UFPB","JPB","2932-4","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Chaetocalyx","scandens","Chaetocalyx scandens scandens","(L.) Urb.","Lima, HC","Barbosa, MR; et al.","2159","1900","01","01","Southern America","Brasil","Paraíba","São José de Piranhas",NA,"-38.5018997192383","-7.12056016921997",NA,NA,NA,NA,NA,NA,"23684","auto",NA,NA,"scandens",NA,"2002","12",NA,NA,NA,NA,NA,NA,NA
"254","2020-04-22 16:20:18-03","UFPB","JPB","364","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Lima, HC","Xavier, LP","JPB364","1900","01","01","Southern America","Brasil","Pernambuco","Surubim",NA,"-35.7546997070312","-7.83305978775024",NA,NA,NA,NA,NA,NA,"16100","auto",NA,NA,"pubescens",NA,"2002","12",NA,NA,NA,NA,NA,NA,NA
"255","2020-04-22 16:20:18-03","UFPB","JPB","53763","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Miranda, AM","Silva, FV; Miranda, AM","10","1999","06","16","Southern America","Brasil","Pernambuco","Triunfo","Arredores da cidade.","-38.1016998291016","-7.83805990219116",NA,"; DESC: Volúvel; caule verde arroxeado; folhas membranáceas e aveludadas; flores amarelas, cálice verde, androceu esverdeado.","JPB0053763",NA,NA,NA,"14606","auto",NA,NA,NA,NA,"2005","06",NA,NA,NA,NA,NA,NA,NA
"256","2020-04-22 16:20:18-03","UFPB","JPB","29540","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Queiroz, LP","Barbosa, MR; Lima, R; Lima, IB; Cunha, JP; Pessoa, MC","2392","2002","04","13","Southern America","Brasil","Paraíba","Araruna","Descida para o Campo de Santana, antiga Tacina.","-35.749722","-6.683333",NA,"; DESC: Trepadeira, flores amarelas.",NA,NA,"343","343",NA,NA,"-35.749722","-6.683333","pubescens",NA,"2002","12",NA,NA,NA,NA,NA,NA,NA
"257","2020-04-22 16:20:18-03","UFPB","JPB","30960","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Queiroz, LP de","Agra, MF; Pontes, RA; Nurit, K; Leal, CKA; Abrantes, H","5907","2002","05","18","Southern America","Brasil","Paraíba","Teixeira","Pico do Jabre, Pico do Jabre","-37.431389","-7.186111",NA,"; DESC: Trepadeira volúvel, flor com corola alva.",NA,NA,"800","1010",NA,NA,"-37.431389","-7.186111","pubescens",NA,"2002","12",NA,NA,NA,NA,NA,NA,NA
"258","2020-04-22 16:20:18-03","UFPB","JPB","364","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Lima, HC","Xavier, LP","JPB364","1900","01","01","Southern America","Brasil","Pernambuco","Surubim",NA,"-35.7546997070312","-7.83305978775024",NA,NA,NA,NA,NA,NA,"16100","auto",NA,NA,"pubescens",NA,"2002","12",NA,NA,NA,NA,NA,NA,NA
"259","2021-03-16 17:52:03-03","UCS","HUCS","31245","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Lewis, G.P.","Hatschbach, G.","78483","2004","11","23",NA,"Brasil","Bahia","Urandi","Arredores","-42.6549987792969","-14.7714004516602",NA,"Herbario MBM; Carrascal, encosta do morro",NA,NA,NA,NA,"28091","auto",NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-03-21 19:34:54-03","UFC","EAC","10352","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Fernandes, A.; Bezerra, P.","Fernandes, A.; Martins, P.","EAC10352","1981","05","26","Southern America","Brasil","Ceará","Guaraciaba do Norte","Andrade.","-40.747501373291","-4.16694021224976",NA,"Trepadeira.. Flor Amarela.; Carrasco","EAC0010352","EAC0010352",NA,NA,"39588","auto",NA,NA,NA,NA,"1981","06",NA,"24",NA,NA,NA,NA,NA
"261","2021-03-21 19:34:54-03","UFC","EAC","1876","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Lima, J.R.; Mansano, V.F.","Fernandes, A.","EAC1876","1959","05","17","Southern America","Brasil","Ceará","Guaramiranga","Serra de Baturité.","-38.9331016540527","-4.26332998275757",NA,"Trepadeira.. Flor Amarela.","EAC0001876","EAC0001876",NA,NA,"13198","auto",NA,NA,"pubescens",NA,"2007","07",NA,"04",NA,NA,NA,NA,NA
"262","2021-03-21 19:34:54-03","UFC","EAC","6031","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Fernandes, A.; Bezerra, P.","Fernandes, A.; Castro, A.J.; Matos, F.J.A.","EAC6031","1979","04","29","Southern America","Brasil","Ceará","Novo Oriente","Depois da Cabeça da Onça-Serra da Ibiapaba.","-40.7742004394531","-5.53444004058838",NA,"Flor Amarela.; Carrasco","EAC0006031","EAC0006031",NA,NA,"28544","auto",NA,NA,"pubescens",NA,"1982","06",NA,"18",NA,NA,NA,NA,NA
"263","2021-03-21 19:34:54-03","UFC","EAC","29829","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Fernandes, A.; Nunes, E.","Fernandes, A.","EAC29829","2000","05","03","Southern America","Brasil","Ceará","Quixadá",".","-39.0153007507324","-4.97138977050781",NA,". Flor Amarela.","EAC0029829","EAC0029829",NA,NA,"41968","auto",NA,NA,NA,NA,"2000","05",NA,"16",NA,NA,NA,NA,NA
"264","2021-03-21 19:34:54-03","UFC","EAC","32078","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Lima-Verde, L.W.; Costa, R.C.","Costa, R.C.","258Probio","2000","09","04","Southern America","Brasil","Ceará","Quixadá","Fazenda Não-Me-Deixes.","-39.0153007507324","-4.97138977050781",NA,"Trepadeira.. Flor Amarela.","EAC0032078","EAC0032078",NA,NA,"41968","auto",NA,NA,NA,NA,"2001","06",NA,NA,NA,NA,NA,NA,NA
"265","2021-03-21 19:34:54-03","UFC","EAC","10444","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Fernandes, A.; Bezerra, P.","Fernandes, A.; Matos, F.J.A.","EAC10444","1981","06","04","Southern America","Brasil","Ceará","Quixadá","Serra do Estevão.","-39.0153007507324","-4.97138977050781",NA,"Trepadeira.. Flor Amarela.; Mata seca","EAC0010444","EAC0010444",NA,NA,"41968","auto",NA,NA,"pubescens",NA,"1982","06",NA,"18",NA,NA,NA,NA,NA
"266","2021-03-21 19:34:54-03","UFC","EAC","17445","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Fernandes, A.","Fernandes, A.; Alves, A.S.; Custódio, A.V.","EAC17445","1991","06","07","Southern America","Brasil","Ceará","Tianguá",".","-40.99169921875","-3.7322199344635",NA,NA,"EAC0017445","EAC0017445",NA,NA,"36695","auto",NA,NA,NA,NA,"1991","06",NA,"07",NA,NA,NA,NA,NA
"267","2021-03-21 19:34:54-03","UFC","EAC","17875","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Fernandes, A.","Fernandes, A.","EAC17875","1991","07","05","Southern America","Brasil","Ceará","Tianguá","Chapada da Ibiapaba.","-40.99169921875","-3.7322199344635",NA,"Trepadeira.. Flor Amarela.; Carrasco","EAC0017875","EAC0017875",NA,NA,"36695","auto",NA,NA,NA,NA,"1991","07",NA,"05",NA,NA,NA,NA,NA
"268","2021-03-21 19:34:54-03","UFC","EAC","6456","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Fernandes, A.; Bezerra, P.","Nunes, E.; Castro, A.J.","EAC6456","1979","06","11","Southern America","Brasil","Piauí","Castelo do Piauí","No caminho para os Tucuns, depois de Buriti do Monte.","-41.5525016784668","-5.32221984863281",NA,"Trepadeira.. Flor Amarela.; Carrasco","EAC0006456","EAC0006456",NA,NA,"51421","auto",NA,NA,NA,NA,"1979","07",NA,"10",NA,NA,NA,NA,NA
"269","2021-03-21 19:34:54-03","UFC","EAC","58992","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Guedes, M.L.","Guedes, M.L.; Medeiros, A.; alunos de Microbiologia","23069","2014","11","13","Southern America","Brasil","Bahia","Itaeté","Chapada Diamantina, próximo a entrada do Poço Encantado.","-41.623611","-13.651111",NA,"Erva, trepadeira, caule e face abaxial dos folíolos pubescentes. Flores com pétalas amarelas.; Floresta estacional decídua submontana.","EAC0058992","EAC0058992","900","900",NA,NA,"-41.623611","-13.651111",NA,NA,"2015","01",NA,NA,NA,NA,NA,NA,NA
"270","2021-03-21 19:34:54-03","UFC","EAC","42484","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Lima-Verde, L.W.; Loiola, M.I.B.","Lima-Verde, L.W.; et al.","323","1996","09","17","Southern America","Brasil","Ceará","Quixeré","Distrito Quixeré, Fazenda Mato Alto, Manga Grande, Substrato: calcário jandaíra.","-37.788639","-5.210861",NA,"Trepadeira, frequente; folha composta, cartácea e pilosa; inflor. uniflora axilar, corola amarela com pêlos no vexilo; legume piloso.; Caatinga arbustivo-arbórea, área de capoeira","EAC0042484","EAC0042484","110","110",NA,NA,"-37.788639","-5.210861",NA,NA,"1996","09",NA,NA,NA,NA,NA,NA,NA
"271","2021-03-21 19:34:54-03","UFC","EAC","42501","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Andrade, I.M.","Barros, E.O.; Lima-Verde, L.W.; Melo, L M R","162","1997","06","17","Southern America","Brasil","Ceará","Quixeré","Fazenda Mato Alto, Manga do Cedro, Substrato: grupo apodi, calcário jandaíra.","-37.77925","-5.196417",NA,"Trepadeira, frequente; folha composta, alterna, membranácea e pilosa; inflor. axilar, corola amarela.; Caatinga","EAC0042501","EAC0042501","100","100",NA,NA,"-37.77925","-5.196417",NA,NA,"1997","08",NA,NA,NA,NA,NA,NA,NA
"272","2021-03-21 19:34:54-03","UFC","EAC","42697","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Queiroz, L.P.","Melo, L.M.R.","46","1997","05","13","Southern America","Brasil","Ceará","Quixeré","Fazenda Mato Alto, Substrato: calcário jandaíra.","-37.806972","-5.189194",NA,"Trepadeira.; Caatinga arbustivo-arbórea","EAC0042697","EAC0042697",NA,NA,NA,NA,"-37.806972","-5.189194",NA,NA,"1998","06",NA,NA,NA,NA,NA,NA,NA
"273","2021-03-21 19:34:54-03","UFC","EAC","42701","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Andrade, I.M.","Paula-Zárate, E.L.","293","1996","09","17","Southern America","Brasil","Ceará","Quixeré","Fazenda Mato Alto, Substrato: calcário jandaíra.","-37.788722","-5.202444",NA,"Trepadeira.; Caatinga arbustivo-arbórea","EAC0042701","EAC0042701",NA,NA,NA,NA,"-37.788722","-5.202444",NA,NA,"1997","08",NA,NA,NA,NA,NA,NA,NA
"274","2021-03-21 19:34:54-03","UFC","EAC","45226","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Stéphanie, A.","Oliveira, R.C.; Araújo, J.E.; et al.","2226","2008","05","31","Southern America","Brasil","Rio Grande do Norte","Luís Gomes","Est. p/ Riacho de Santana, 2Km após Pitombeiras, 1, Relevo plano, substrato arenosos","-38.406111","-6.331111",NA,"Liana, frequente, flor amarela, fruto imaturo verde; Mata ciliar","EAC0045226","EAC0045226",NA,NA,NA,NA,"-38.406111","-6.331111",NA,NA,"2008","09",NA,"01",NA,NA,NA,NA,NA
"275","2021-03-21 19:34:54-03","UFC","EAC","12628","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Nunes, E.","Nunes, E.","EAC12628","1984","05","30","Southern America","Brasil","Ceará","Aiuaba","Lingueta do INCRA, Estação Ecológica de Aiuaba.","-40.1236000061035","-6.57360982894897",NA,"Trepadeira.. Flor Amarela.; Carrasco","EAC0012628","EAC0012628",NA,NA,"68662","auto",NA,NA,NA,NA,"1984","08",NA,"22",NA,NA,NA,NA,NA
"276","2021-03-21 19:34:54-03","UFC","EAC","6462","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Fernandes, A.; Bezerra, P.","Nunes, E.; Castro, A.J.","EAC6462","1979","06","11","Southern America","Brasil","Ceará","Crateús","Na descida dos Tucuns-Serra da Ibiapaba.","-40.6775016784668","-5.1783299446106",NA,"Trepadeira.. Flor Amarela.; Carrasco","EAC0006462","EAC0006462",NA,NA,"43216","auto",NA,NA,NA,NA,"1979","07",NA,"10",NA,NA,NA,NA,NA
"277","2021-03-21 19:34:54-03","UFC","EAC","16574","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Fernandes, A.; Nunes, E.","Nunes, E.","EAC16574","1990","07","10","Southern America","Brasil","Ceará","Crato","Estrada para Lameiro, subida da Chapada do Araripe","-39.4094009399414","-7.23416996002197",NA,NA,"EAC0016574","EAC0016574",NA,NA,"30071","auto",NA,NA,NA,NA,"1990","07",NA,"26",NA,NA,NA,NA,NA
"278","2021-03-21 19:34:54-03","UFC","EAC","22483","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Pirani, J.R.","Araújo, F.S.","842","1994","07","02","Southern America","Brasil","Ceará","Ibiapina","Planalto da Ibiapaba, Sítio Cacimbas","-40.8894004821777","-3.92333006858826",NA,"Escandente, flor amarela","EAC0022483","EAC0022483",NA,NA,"29848","auto",NA,NA,NA,NA,"1994","07",NA,"02",NA,NA,NA,NA,NA
"279","2021-03-21 19:34:54-03","UFC","EAC","49205","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Miranda, A.M.","Miranda, A.M.; Manso, K.","6280","2011","04","10","Southern America","Brasil","Ceará","Jaguaribe","Maciço do Pereiro","-38.621898651123","-5.89056015014648",NA,"Volúvel, folha membranácea, ocasional, flor amarela; Caatinga","EAC0049205","EAC0049205",NA,NA,"45831","auto",NA,NA,NA,NA,"2011","04",NA,"10",NA,NA,NA,NA,NA
