"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"338","2009-08-21 06:56:00-03","MO","MOBOT","2878311","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","L. Rio",NA,NA,NA,"Keiichi Mizoguchi","1978","12","10","Brazil","São Paulo",NA,"Santa Amalo, 47 km. S from São Paulo City. In forest.",NA,NA,NA,NA,NA,NA,NA,"Mizoguchi 820","780.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"339","2008-05-27 22:02:00-03","MO","MOBOT","2878626","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Barneby & Grimes",NA,NA,NA,"Per Dusén","1909",NA,NA,"Brazil","Paraná",NA,"Serra do Mar. Porto de Lima, ad marg. silvae prim.",NA,NA,NA,NA,NA,NA,NA,"Dusén 8762",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"340","2009-11-10 18:23:00-02","MO","MOBOT","2878893","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","O. Handro",NA,NA,NA,"Oswaldo Handro","1971","11","4","Brazil","São Paulo",NA,"São Paulo, Agua Funda, nativa no Jardim Botànico.",NA,NA,NA,NA,NA,NA,NA,"Handro 2176",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"341","2009-11-10 18:23:00-02","MO","MOBOT","2878999","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,"Oswaldo Handro","1971","11","4","Brazil","São Paulo",NA,"São Paulo, Agua Funde, nativa no Jardim Botânico.",NA,NA,NA,NA,NA,NA,NA,"Handro 2176",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"342","2014-02-12 12:04:00-02","MO","MOBOT","2879409","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,"M. A. Nadruz Coelho","1991","12","16","Brazil","Rio de Janeiro",NA,"Mun. Nova. Friburgo, Reserva Ecológica Municipal de Macaé de Cima, Estrada p/ Hotel Faz. Säo Joäo.","-42.5","-22.55",NA,NA,NA,NA,NA,"Nadruz Coelho 721",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"343","2012-07-28 05:08:00-03","MO","MOBOT","3224616","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Barneby & Grimes",NA,NA,NA,"* SILVA","1975",NA,NA,"Brazil","São Paulo",NA,"Cananéia, Ilha do Cardoso.",NA,NA,NA,NA,NA,NA,NA,"SILVA 422",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"344","2012-08-14 16:49:00-03","MO","MOBOT","100508836","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes","M. Pires Morim",NA,NA,NA,"J.M.A. Braga|et al.","1995","11","21","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Proximidades do Abrigo III.","-44.5666667","-22.25",NA,NA,NA,NA,NA,"Braga 2984","650.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1"
"345","2015-10-22 10:02:47-02","UNIOESTE","UNOP","2049","S","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Iganci, J.","2009",NA,NA,"Silva, J.M.; Pinto, E.S.; Poliquesi, C.B.; Pinto, E.S.; Poliquesi, C.B.","2005","11","24","Brasil","Paraná","Bocaiúva do Sul","Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,"Árvore, 5 m, flor alva. Beira de estrada.",NA,NA,"4519",NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"346","2020-08-31 09:14:26-03","INPA","INPA","239940","S","Plantae","Leguminosae-Mim","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Lima, MPM de","2003","06",NA,"Braga, JMA","1995","11","21","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Proximidade do abrigo III.","-44.566667","-22.25","-44.566667","-22.25",NA,"INPA0239940","INPA0239940 INPA0239940_e","2984","650","650","Dicotyledon Rosids","Fabales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-08-31 09:14:26-03","INPA","INPA","95726","S","Plantae","Leguminosae-Mim","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Grimes, JW; Barneby, RC","1989",NA,NA,"Mattos, J","1964","10","02","Brasil","São Paulo","São Paulo","Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"INPA0095726","INPA0095726 INPA0095726_e INPA0095726_e1","11784",NA,NA,"Dicotyledon Rosids","Fabales","Southern America",NA,"53584","auto",NA,NA,NA,NA,NA
"348","2020-07-10 09:46:57-03","MBML","MBML-HERBARIO","16015",NA,"Plantae","Leguminosae Mimosoideae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Igonci, Morim & Nunes/08-06-2007",NA,NA,NA,"L. Kollmann; et al","2002","01","29","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","Árvore 6m. Flores brancas.","MBML016015","MBML016015","5388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2021-01-09 21:48:28-03","UNICENTRO","HUCO","3302","S","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Oliveira, A.A.","2011","01","27","Korte, A.","2011","01","02","Brasil","Santa Catarina","Palhoça","Parque Estadual do Tabuleiro, Guarda do Embaú","-48.6678009033203","-27.645299911499",NA,NA,"Florística IFFSC 228, Lat.: 27° 54' 17 S; Log.: 48° 35' 58 O; Altitude: 15 m, FURB 33646; Arbóreo, 5 metros, flor branca, estádio de susucessão avançado; Restinga; HABITAT: Restinga; DESC: Arbóreo, 5 metros, flor branca, estádio de","HUCO003302",NA,"5285",NA,NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA
"350","2021-01-09 21:48:31-03","UNICENTRO","HUCO","3847","S","Plantae","Fabaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii","Benth.","Korte, A.","2009","11","10","Korte, A.","2009","11","10","Brasil","Santa Catarina","Presidente Nereu","Rio Novo","-49.3903007507324","-27.2772006988525",NA,NA,"Fito IFFSC 518/O/57, FURB 16453; Arbóreo, 16 metros, flor branca, estádio avançado; Floresta Ombrófila Densa; HABITAT: Floresta Ombrófila Densa; DESC: Arbóreo, 16 metros, flor branca, estádio avançado",NA,NA,"911",NA,NA,NA,NA,NA,NA,"21642","auto",NA,NA,NA,NA,NA
"351","2020-06-15 15:30:31-03","UNESP-RC","HRCB","36627","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Martins, S.","2002","01",NA,"Carrasco, P.G.","1999","09","25","Brasil","São Paulo","Ilha Comprida","Vila Pedrinhas","-47.5400009155273","-24.7399997711182",NA,NA,"Arbóreo, fruto verde, flor branca <ll>dwc_commonname:</ll> Timbuva Cascuda",NA,NA,"28",NA,NA,NA,NA,NA,NA,"49747","auto",NA,NA,NA,NA,NA
"352","2020-06-15 15:30:31-03","UNESP-RC","HRCB","36626","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Martins, S.","2002","01",NA,"Carrasco, P.G.","1999","05","20","Brasil","São Paulo","Ilha Comprida","Vila Pedrinhas","-47.5400009155273","-24.7399997711182",NA,NA,"Arbóreo, fruto verde, flor branca <ll>dwc_commonname:</ll> Timbuva",NA,NA,"62",NA,NA,NA,NA,NA,NA,"49747","auto",NA,NA,NA,NA,NA
"353","2021-01-26 13:54:25-03","IMA","MAC","25655","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Barneby; Grim","1989","10",NA,"J.S.Silva","1975","10","23","Brasil","São Paulo","Cananéia","Ilha do Cardoso.","-47.9199981689453","-25.0100002288818",NA,NA,"Árvore ca. de 13m de altura. Flores brancas.","MAC0025655",NA,"422",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"354","2021-01-26 14:12:34-03","CPACT","ECT","1343","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","A.F.Silva",NA,NA,NA,"M.F.R.Rabelo; A.P.Santos","2008","10","04","Brasil","Minas Gerais","Conceição do Mato Dentro","Sítio Vista Alegre. Tabuleiro do Mato Dentro. Nome comum: samboeiro.","-43.551389","-19.061667","43º33'5''W","19º3'42''S",NA,"ECT0001343","ECT0001343","41",NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2014-12-23 12:40:59-02","UNIVILLE","JOIW","953","S","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","J.C.F. Mello Junior",NA,NA,NA,"J.C.F.Melo Jr.","2014","01","20","Brasil","SC","São Francisco do Sul","Praia Grande - Restinga","-48.037417","-26.282806","48°02'14.7 W","26°16'58.1 S","Arvoreta, h=3m Ø 32cm",NA,NA,"1178","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2021-02-25 10:11:57-03","CVRD","CVRD","13169","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Geovane S. Siqueira","2011","09","16","Folli, D.A.","2010","10","08","BRASIL","ES","Domingos Martins","Mata de Altitude","-40.84892","-20.346954","-40,84892","-20,346954","<ll>dwc_commonname:</ll> Olho de jacú","CVRD013169",NA,"6718","1012","1012","Magnoliophyta","Fabales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"357","2020-09-12 05:00:02-03","US","US","2141654","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"R. Reitz","1948","11","3","Brazil","Santa Catarina",NA,"Praia Braba, Itajai",NA,NA,NA,NA,NA,"US02192571","US02192571_01","2282","5",NA,NA,"Rosales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"358","2020-09-12 05:00:02-03","US","US","3561159","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"W. Hoehne",NA,NA,NA,"Brazil","São Paulo",NA,"S.P. de Congonhas Campo seco",NA,NA,NA,NA,NA,"US02192545","US02192545_01","SPF13157",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"359","2020-09-12 05:00:02-03","US","US","3673426","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"M. Kirizawa & M. G. L. Wanderley","1978","3","16","Brazil","São Paulo",NA,"Sao Paulo, Parque Estadual das Fontes do Ipiranga, Jardim Botanico",NA,NA,NA,NA,NA,"US02192536","US02192536_01","330",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"360","2020-09-12 05:00:02-03","US","US","2535471","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"R. M. Klein","1955","11","18","Brazil","Santa Catarina",NA,"Morro da Ressacada, Itajai",NA,NA,NA,NA,NA,"US02192562","US02192562_01","1759","150",NA,NA,"Rosales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"361","2020-09-12 05:00:02-03","US","US","3125506","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"J. M. Silva","1897","2","5","Brazil","Paraná",NA,"Brejatuba (mun. Guaratuba)",NA,NA,NA,NA,NA,"US02192534","US02192534_01","296","3","5",NA,"Rosales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"362","2020-09-12 05:00:02-03","US","US","3673414","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"M. Kirizawa","1977","10","14","Brazil","São Paulo",NA,"Sao Paulo, Parque Estadual das Fontes do Ipiranga, Jardim Botanico",NA,NA,NA,NA,NA,"US02192535","US02192535_01","298",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"363","2020-09-12 05:00:02-03","US","US","2027675","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"R. M. Klein","1949","12","5","Brazil","Santa Catarina",NA,"Mata da Azambuja, Brusque, Sta. Cat.",NA,NA,NA,NA,NA,"US02192569","US02192569_01","58",NA,NA,NA,"Rosales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"364","2020-09-12 05:00:02-03","US","US","2472298","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"G. Hatschbach","1961","10","3","Brazil","Paraná",NA,"Mun. Bocaiuva do Sul, Tunas",NA,NA,NA,NA,NA,"US02192542","US02192542_01","8308",NA,NA,NA,"Rosales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"365","2020-09-12 05:00:02-03","US","US","3075232","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"G. Hatschbach","1986","2","20","Brazil","Paraná",NA,"Mangue Maior santo (Mun. Antonina)",NA,NA,NA,NA,NA,"US02192533","US02192533_01","50355",NA,NA,NA,"Rosales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"366","2020-09-12 05:00:02-03","US","US","2281888","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"Reitz & Klein, --","1954","3","1","Brazil","Santa Catarina",NA,"Horto Florestal, I.N.P., Ibirama",NA,NA,NA,NA,NA,"US02192563","US02192563_01","1596","300",NA,NA,"Rosales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"367","2020-09-12 05:00:02-03","US","US","3466451","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"G. Hatschbach & J. M. Silva","1991","12","4","Brazil","Paraná",NA,"Rio Guaraquecaba, proximo a barra (mun. Guaraquecaba)",NA,NA,NA,NA,NA,"US02192537","US02192537_01","56130","5","10",NA,"Rosales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"368","2020-09-12 05:00:02-03","US","US","2141277","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"L. Smith & R. Reitz","1952","2","21","Brazil","Paraná",NA,"Mun. Guaratuba, Guaratuba","-48.6","-25.9",NA,NA,NA,"US02192567","US02192567_01","5741","2",NA,NA,"Rosales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"369","2020-09-12 05:00:02-03","US","US","3210100","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"R. M. Klein","1971","11","16","Brazil","Santa Catarina",NA,"Jordao, Governador Celso Ramos",NA,NA,NA,NA,NA,"US02192555","US02192555_01","9895","200",NA,NA,"Rosales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"370","2020-09-12 05:00:02-03","US","US","2829728","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"Reitz & Klein, --","1956","10","25","Brazil","Santa Catarina",NA,"Piloes, Palhoca",NA,NA,NA,NA,NA,"US02192561","US02192561_01","3912","200",NA,NA,"Rosales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"371","2020-09-12 05:00:02-03","US","US","2708014","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"G. Hatschbach","1967","9","12","Brazil","Paraná",NA,"Ponta da Pita (Mun. Antonina)",NA,NA,NA,NA,NA,"US02192540","US02192540_01","17165",NA,NA,NA,"Rosales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"372","2020-09-12 05:00:02-03","US","US","3167627","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"A. F. M. Glaziou","1892",NA,NA,"Brazil",NA,NA,"Rio",NA,NA,NA,NA,NA,"US02192550","US02192550_01","19109",NA,NA,NA,"Rosales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"373","2020-09-12 05:00:02-03","US","US","1740051","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"F. C. Hoehne","1932","10","19","Brazil","São Paulo",NA,"Jardim Botanico, S. Paulo",NA,NA,NA,NA,NA,"US02192546","US02192546_01","29842",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"374","2020-09-12 05:00:02-03","US","US","2141640","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"R. Reitz",NA,NA,NA,"Brazil","Santa Catarina",NA,"S. Catarina, Ukambiya [interpreted], Brusque",NA,NA,NA,NA,NA,"US02192570","US02192570_01","3221","50",NA,NA,"Rosales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"375","2020-09-12 05:00:02-03","US","US","3210090","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"A. Bresolin","1973","11","21","Brazil","Santa Catarina",NA,"Bom Retiro, Paulo Lopes",NA,NA,NA,NA,NA,"US02192552","US02192552_01","991","80",NA,NA,"Rosales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"376","2020-09-12 05:00:02-03","US","US","1284759","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"P. K. Dusén","1911","12","13","Brazil","Paraná",NA,"Serra do Mar, San Juan",NA,NA,NA,NA,NA,"US02192548","US02192548_01","13572",NA,NA,NA,"Rosales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"377","2020-09-12 05:00:02-03","US","US","3210102","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"R. M. Klein","1971","10","19","Brazil","Santa Catarina",NA,"Costa de Morro de Paulo Lopes, Paulo Lopes",NA,NA,NA,NA,NA,"US02192556","US02192556_01","9797","100",NA,NA,"Rosales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"378","2020-09-12 05:00:02-03","US","US","2282049","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"Reitz & Klein, --","1958","12","16","Brazil","Santa Catarina",NA,"Rio do Rastro, Lauro Mueller",NA,NA,NA,NA,NA,"US02192558","US02192558_01","8049","350",NA,NA,"Rosales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"379","2020-09-12 05:00:02-03","US","US","2748259","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"O. Handro","1971","11","4","Brazil","São Paulo",NA,"Estado de Sao Paulo, Agua Funda, nativa no Jardim Botanico",NA,NA,NA,NA,NA,"US02192538","US02192538_01","2176",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"380","2020-09-12 05:00:02-03","US","US","1284757","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"P. K. Dusén","1909","9","29","Brazil","Paraná",NA,"Porto de Cima",NA,NA,NA,NA,NA,"US02192549","US02192549_01","8762",NA,NA,NA,"Rosales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"381","2020-09-12 05:00:02-03","US","US","2342858","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"Collector unknown","1959","1","29","Brazil","Rio de Janeiro",NA,"Est. do Rio, Parque Nacional de Itatiaia",NA,NA,NA,NA,NA,"US02192543","US02192543_01","077",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"382","2020-09-12 05:00:02-03","US","US","3637670","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"M. P. Morim de Lima & et al.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"RJ, Itatiaia, Parque Nacional de Itatiaia, Estrada de acesso a sede a direita quem sobe, em cima do barranco","-44.6583","-22.3583",NA,NA,NA,"US02192532","US02192532_01","437","822",NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"383","2020-09-12 05:00:02-03","US","US","2120070","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"R. M. Klein","1952","1","28","Brazil","Santa Catarina",NA,"Brusque, Sta. Catarina",NA,NA,NA,NA,NA,"US02192568","US02192568_01","58",NA,NA,NA,"Rosales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"384","2020-09-12 05:00:02-03","US","US","2535407","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"R. M. Klein","1954","3","17","Brazil","Santa Catarina",NA,"Morro da Fazenda, Itajai",NA,NA,NA,NA,NA,"US02192565","US02192565_01","760","150",NA,NA,"Rosales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"385","2020-09-12 05:00:02-03","US","US","3211947","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"Klein, -- & -- Bresolin","1971","11","17","Brazil","Santa Catarina",NA,"Morro do Cambirela, Palhoca",NA,NA,NA,NA,NA,"US02192554","US02192554_01","9911","600",NA,NA,"Rosales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"386","2020-09-12 05:00:02-03","US","US","3210089","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"A. Bresolin","1973","12","11","Brazil","Santa Catarina",NA,"Alto Rio D'Una, Imarui",NA,NA,NA,NA,NA,"US02192551","US02192551_01","1030","400",NA,NA,"Rosales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"387","2020-09-12 05:00:02-03","US","US","3561160","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"W. Hoehne",NA,NA,NA,"Brazil","São Paulo",NA,"S.P., Campo de Congonhas Campo seco",NA,NA,NA,NA,NA,"US02192544","US02192544_01","SPF13157",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"388","2020-09-12 05:00:02-03","US","US","3211936","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"A. Bresolin","1972","4","5","Brazil","Santa Catarina",NA,"Morro do Cambirela, Palhoca",NA,NA,NA,NA,NA,"US02192553","US02192553_01","556","900",NA,NA,"Rosales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"389","2020-09-12 05:00:02-03","US","US","2563654","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","Barneby & J.W. Grimes",NA,NA,NA,NA,"G. Hatschbach","1965","11","3","Brazil","Paraná",NA,"Mun. Paranagua, Pontal do Sul",NA,NA,NA,NA,NA,"US02873924","US02873924_01","13089","10",NA,NA,"Rosales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
