"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","typeStatus","previousCatalogNumber"
"168","2019-11-06 09:56:19-03","UFOP","OUPR","9312","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Messias, M.C.T.B.","2000","06","15","Silva, J.L.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Morro de São Sebastião, APA da Cachoeira das Andorinhas.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Arbusto escandente.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"169","2020-03-12 10:29:18-03","UFOP","OUPR","34895","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Pedrosa, L.G.","2019","12","15","Pedrosa, L.G.","2351","2019","12","15","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Trepadeira escandente. Flores esverdeadas. Mata ciliar.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"170","2019-11-06 09:56:19-03","UFOP","OUPR","23164","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Badini, J.","1982",NA,NA,"Badini, J.; Zurlo, M.A.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Tripuí","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Flores pálidas esverdeadas.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"171","2019-11-06 09:56:19-03","UFOP","OUPR","23165","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Badini, J.","1982","06","23","Badini, J.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Tripuí","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Trepadeira. Flores amarelo esverdeadas. Beira de córrego.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"172","2019-11-06 09:56:19-03","UFOP","OUPR","23168","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Lisboa, M.A.","1975","08","18","Lisboa, M.A.","s.n.","1974","08","06","Brasil","Minas Gerais","Ouro Preto","Tripuí","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"173","2019-01-17 11:25:14-02","PUCRS","MPUC","16298","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","N.I. Matzenbacher","1986","01","01",NA,NA,"1980","06","05","Brasil","RS","Guaíba","Reserva Biológica do Ceno Negro","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,"Epífito",NA,NA,NA,"Ericales","South America",NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA,NA
"174","2019-01-17 11:25:14-02","PUCRS","MPUC","12043","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","C.A. Mondin","2009","01","01",NA,NA,"2009","07","28","Brasil","RS","Dom Pedro de Alcântara","Morrinho de Porto Fagundes","-49.8497222","-29.3694444","-49.8497222000","-29.3694444000",NA,NA,"Sobre pedras e árvores",NA,NA,NA,"Ericales","South America",NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA,NA
"175","2019-01-17 11:25:14-02","PUCRS","MPUC","8662","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","B.E. Irgang",NA,NA,NA,NA,NA,"1997","07","05","Brasil","RS","Guaíba",".","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,NA,NA,"Ericales","South America",NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA,NA
"176","2020-10-14 10:02:45-03","FURB","FURB","10811","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Sobral, M","2009","07","17","Grippa, C.R.; Godoy, M.B. & Costa Silva, F. da","680","2007","06","11","Brasil","Santa Catarina","Blumenau","Lageado Alto.","-49.0813889","-27.1166667","-49.0813889","-27.1166667","750","750","Coleta Extra do Plano de Manejo do Parque Nacional da Serra do Itajaí. Campo III. Habitat: Floresta Ombrófila Densa; Estágio Secundário Médio Habito: liana;","FURB28854","FURB28854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-10-14 10:02:45-03","FURB","FURB","15457","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Gasper, AL de","2009","11","17","Korte, A.; Kniess, A.","680","2009","10","21","Brasil","Santa Catarina","Vidal Ramos","Águas Frias.","-49.4105556","-27.3605556","-49.4105556","-27.3605556","895","895","Florística IFFSC 422 (Liana) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: liana;","FURB28853","FURB28853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-10-14 10:02:45-03","FURB","FURB","16346","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Gasper, AL de","2009","12","02","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.P.L.","439","2009","11","04","Brasil","Santa Catarina","Biguaçu",NA,"-48.78","-27.36","-48.7800000","-27.3600000","440","440",NA,"FURB28839","FURB28839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-08 08:53:13-03","FURB","FURB","16675","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Gasper, AL de","2009","12","09","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.P.L.","290","2009","10","28","Brasil","Santa Catarina","Angelina",NA,"-49.05","-27.45","-49.0500000","-27.4500000","822","822",NA,"FURB28852","FURB28852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-10-14 10:02:45-03","FURB","FURB","17005","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Cadorin, TJ","2009","11","23","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","770","2009","11","23","Brasil","Santa Catarina","Blumenau","Área Virgem do Parque Nacional da Serra do Itajaí.","-49.1394444","-27.0969444","-49.1394444","-27.0969444","660","660","Epífita IFFSC e578a (Abaixo de 4m), e forófito 5. Habitat: Floresta Ombrófila Densa; Estágio Primário Habito: epífita de tronco caído;","FURB28851","FURB28851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-10-14 10:02:45-03","FURB","FURB","17707","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Cadorin, TJ","2010","01","19","Cadorin, T.J.","695","2009","12","22","Brasil","Santa Catarina","Nova Trento","RPPN Prima Luna - Monte Barão.","-49.0147222","-27.2619444","-49.0147222","-27.2619444","650","650",NA,"FURB28846","FURB28846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-10-14 10:02:45-03","FURB","FURB","17997","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Sobral, M","2010","01","25","Dreveck, S.; Carneiro, F.E.","1238","2009","11","05","Brasil","Santa Catarina","Balneário Barra do Sul","Próximo a Mineração Nilso e Veiga do Sul.","-48.69","-26.46","-48.6900000","-26.4600000","20","20","Florística IFFSC 959 (Liana) Habitat: interior do fragmento Habito: liana; Fruto vermelho;","FURB28848","FURB28848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-10-14 10:02:45-03","FURB","FURB","18548","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Gasper, AL de","2009","12",NA,"Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","973","2009","12","11","Brasil","Santa Catarina","Morro Grande","Três Barras.","-49.77","-28.71","-49.7700000","-28.7100000","203","203","Florística IFFSC e37a (Liana). Sobre forófito 6 e 7. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: liana; Fruto verde;","FURB28847","FURB28847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-10-14 10:02:45-03","FURB","FURB","20669","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Cadorin, TJ","2010","02","23","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","1423","2010","02","23","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa.","-48.4755556","-27.5766667","-48.4755556","-27.5766667","444","444","Forófito 5. Florística IFFSC e8004a (Liana) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: liana;","FURB28843","FURB28843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-10-14 10:02:45-03","FURB","FURB","20958","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Cadorin, TJ","2010","02","02","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","1157","2010","02","02","Brasil","Santa Catarina","Joinville","Rio Manso.","-49.14","-26.28","-49.1400000","-26.2800000","770","770","Forófito 3. Epífita IFFSC e1025a (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Primário Habito: epífita;","FURB28837","FURB28837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-10-14 10:02:45-03","FURB","FURB","21150","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Cadorin, TJ","2010","03","15","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","1071","2010","01","26","Brasil","Santa Catarina","Doutor Pedrinho","Forcação.","-49.5852777","-26.7275","-49.5852777","-26.7275000","785","785","Epífita IFFSC e801a (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita;","FURB28834","FURB28834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-10-14 10:02:45-03","FURB","FURB","21523","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Cadorin, TJ","2010","02","16","Cadorin, T.J.; Schimitt, J.L. & Gasper, A.L. de","1228","2010","02","16","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí - Spitzkopf.","-49.1180556","-27.0069444","-49.1180556","-27.0069444","249","249","Epífita IFFSC e8001b (Acima de 4m). Forófito 1. Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita;","FURB28836","FURB28836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-10-14 10:02:45-03","FURB","FURB","21558","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Schmitt, JL","2010","02","17","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","1388","2010","02","17","Brasil","Santa Catarina","Rio do Sul","Fazenda Mirador.","-49.59","-27.09","-49.5900000","-27.0900000","787","787","Epífita IFFSC e573a (Abaixo de 4m) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado Habito: epífita de tronco caído;","FURB28833","FURB28833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-10-14 10:02:45-03","FURB","FURB","21936","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Schmitt, JL","2010","02","24","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","1546","2010","02","24","Brasil","Santa Catarina","Taió","Fazenda Tarumã.","-50.1294445","-27.0002778","-50.1294445","-27.0002778","812","812","Epífita IFFSC e625b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: liana; Fruto verde;","FURB28841","FURB28841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-10-14 10:02:45-03","FURB","FURB","21988","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Gasper, AL de","2010","03","29","Korte, A.; Kniess, A.","2053","2010","02","25","Brasil","Santa Catarina","Rio do Campo","Tamanduá.","-50.1291667","-26.9086111","-50.1291667","-26.9086111","733","733","Florística IFFSC 682 (Liana) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: liana; Fruto com fruto;","FURB28835","FURB28835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-10-14 10:02:45-03","FURB","FURB","24405","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Cadorin, TJ","2010","04","07","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","1920","2010","04","07","Brasil","Santa Catarina","Garuva","Sol Nascente.","-48.7272223","-26.055","-48.7272223","-26.0550000","13","13","Forófito 8. Epífita IFFSC e8000b (Acima de 4m) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio médio de regeneração Habito: epífita de arbórea;","FURB28844","FURB28844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-10-14 10:02:45-03","FURB","FURB","24466","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Dreveck, S","2010","04","08","Dreveck, S.; Carneiro, F.E.","2047","2010","04","08","Brasil","Santa Catarina","Araquari","Canudo / WEG Floresta.","-48.6888889","-26.5525","-48.6888889","-26.5525000","10","10","Florística IFFSC 913 (Liana) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Médio; interior do fragmento Habito: liana;","FURB28849","FURB28849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-10-14 10:02:45-03","FURB","FURB","24496","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Schmitt, J","2010","03","29","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","1793","2010","03","29","Brasil","Santa Catarina","Benedito Novo","Fazenda Campo do Zinco.","-49.4977777","-26.9097222","-49.4977777","-26.9097222","788","788","Florística IFFSC e689b (Liana). Forófito 19. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: liana; Fruto verde;","FURB28842","FURB28842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-10-14 10:02:45-03","FURB","FURB","25382","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Korte, A","2010","05","27","Korte, A.; Kniess, A.","3045","2010","05","05","Brasil","Santa Catarina","Agronômica",NA,"-49.7708334","-27.2702778","-49.7708334","-27.2702778","458","458","Florística IFFSC 460 (Liana) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: liana; flor botão floral","FURB28850","FURB28850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-10-14 10:02:45-03","FURB","FURB","26795","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Cadorin, TJ","2010","05","29","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2428","2010","05","29","Brasil","Santa Catarina","Joinville","Rio Manso.","-49.14","-26.28","-49.1400000","-26.2800000","770","770","Epífita IFFSC e1025b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita;","FURB28845","FURB28845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-10-14 10:02:45-03","FURB","FURB","28377","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Cadorin, TJ","2010","08","25","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2683","2010","06","19","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa.","-48.4755556","-27.5766667","-48.4755556","-27.5766667","444","444","Epífita IFFSC e8004b (Abaixo de 4m) - sobre o forófito 9 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB28840","FURB28840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-10-14 10:02:45-03","FURB","FURB","28561","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Korte, A","2010","08","25","Korte, A.; Kniess, A.","3712","2010","06","10","Brasil","Santa Catarina","Itaiópolis","Rio do Bispo.","-49.8605556","-26.6402777","-49.8605556","-26.6402777","601","601","Florística IFFSC 853 (Liana) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: liana; Fruto com fruto;","FURB28832","FURB28832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-10-14 10:02:45-03","FURB","FURB","28849","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Schmitt, JL","2010","05","15","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2313","2010","05","15","Brasil","Santa Catarina","Morro Grande","Três Barras.","-49.77","-28.71","-49.7700000","-28.7100000","203","203","Epífita IFFSC e37b (Acima de 4m). Fruto ovalado. Forótipo 5 Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar Habito: epífita de arbórea; Fruto verde;","FURB28830","FURB28830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-10-14 10:02:45-03","FURB","FURB","31563","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Korte, A","2010","09","29","Korte, A.; Kniess, A.","4500","2010","09","29","Brasil","Santa Catarina","Nova Trento","Rio Veado.","-49.1369444","-27.3605556","-49.1369444","-27.3605556","479","479","Florística IFFSC 425b (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: epífita;","FURB28831","FURB28831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-10-14 10:02:45-03","FURB","FURB","35883","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Gasper, AL de","2011","04","10","Gasper, A.L. de; Assis, F.C.","2831","2011","04","10","Brasil","Minas Gerais","Serro","Estrada entre Milho Verde e São Gonçalo do Rio das Pedras.","-43.485","-18.4402777","-43.4850000","-18.4402777","1181","1181",NA,"FURB02193","FURB02193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-10-14 10:02:45-03","FURB","FURB","35916","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Cadorin, TJ","2011","05","01","Cadorin, T.J.; Oliveira, C.P.L.","3192","2011","05","01","Brasil","Santa Catarina","Jaraguá do Sul",NA,"-49.1452777","-26.3216667","-49.1452777","-26.3216667","340","340",NA,"FURB28838","FURB28838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-10-14 10:02:45-03","FURB","FURB","36784","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Cadorin, TJ","2010","05","25","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2351","2010","05","25","Brasil","Santa Catarina","Doutor Pedrinho","Forcação.","-49.585","-26.7275","-49.5850000","-26.7275000","785","785","Epífita IFFSC e801b (Acima de 4m). Forófito 2. Habitat: Floresta Ombrófila Densa Alto Montana; Estágio Avançado; interior do fragmento Habito: epífita;","FURB47405","FURB47405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-10-14 10:02:45-03","FURB","FURB","50590","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Dressler, S.","2017","07","13","Caglioni, E.","443","2015","02","06","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.9338889","-26.8033333","-48.9338889","-26.8033333","540","540",NA,"FURB50590","FURB50590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-10-14 10:02:45-03","FURB","FURB","51480","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Dressler, S.","2017","07","13","Funez, L.A.; Kemmelmeier, K., Marascalchi, N.M., Bittencourt, F.","5533","2016","09","24","Brasil","Santa Catarina","Rodeio","Eremitério Frei Egídio.","-49.405","-26.8805556","-49.4050000","-26.8805556","823","823","Flores brancas Habitat: Borda da floresta Habito: Liana","FURB51480","FURB51480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-10-14 10:02:45-03","FURB","FURB","62398","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Kassner-Filho, A.","2018","06","26","Kassner-Filho, A.","2906","2018","06","26","Brasil","Santa Catarina","Schroeder","Barragem 8° Salto.","-49.0572222","-26.295","-49.0572222","-26.2950000","715","715","botão floral Habitat: beira de trilha Habito: liana","FURB62398","FURB62398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-10-14 10:02:45-03","FURB","FURB","64816","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Kassner-Filho, A.","2019","08","29","Kassner-Filho, A.; Santos, D.; Uller, H.F.; Schneiders, A.","5411","2019","08","29","Brasil","Santa Catarina","Bela Vista do Toldo","Serra do Lucindo.","-50.4891666","-26.4597222","-50.4891666","-26.4597222","866","866","botão floral Habitat: interior da unidade amostral; floresta estacional decidual; estagio sucessional avançado Habito: lianescente","FURB64816","FURB64816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-03-16 17:51:50-03","UCS","HUCS","19451","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","dasyantha","Marcgravia dasyantha","Gilg","Smith, S.F.","1995",NA,NA,"Hatschbach, G.","49669","1985","09","14","Brasil","Minas Gerais","Gouveia","Córrego do Tigre","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"margem de córrego, margem rupestre",NA,NA,"Angiospermae","Ericales",NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA
