"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"857","2019-10-07 09:36:06-03","UEFS","HUEFS","29751","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Mayworm, M.A.","101","1997","09","10",NA,"Brasil",NA,NA,NA,"HUEFS0029751","5 km depois de Taguatinga indo para Goiás.","-46.4361000061035","-12.4039001464844",NA,NA,"Angiospermae","Myrtales","A.St.-Hil.","F.França","Tocantins",NA,NA,"HUEFS0029751","Taguatinga",NA,"53768","auto","1997","11",NA,"Rosanae",NA,NA,NA,NA
"858","2019-10-07 09:36:06-03","UEFS","HUEFS","24544","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Mayworm, M.A.","38","1996","09","18",NA,"Brasil",NA,NA,NA,"HUEFS0024544","A 61,6 km da Pousada Rancho Verde (Barreiras), indo para Cachoeira do Acaba Vidas, na Br 242.","-44.9900016784668","-12.1527996063232",NA,NA,"Angiospermae","Myrtales","A.St.-Hil.",NA,"Bahia",NA,NA,"HUEFS0024544","Barreiras",NA,"152720","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"859","2019-10-07 09:36:06-03","UEFS","HUEFS","46092","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Lima, J.C.M.","98","1999","02","11",NA,"Brasil",NA,NA,"Cerrado encosta pedregosa.","HUEFS0046092","Estrada Buritirama S. Raimundo de Mangabeiras 10 Km de Buritirama. NORDESTE.","-45.1411018371582","-7.08444023132324",NA,NA,"Angiospermae","Myrtales","A.St.-Hil.","F.França","Maranhão",NA,NA,"HUEFS0046092","Loreto",NA,"79629","auto","2000",NA,NA,"Rosanae",NA,NA,NA,NA
"860","2019-10-07 09:36:06-03","UEFS","HUEFS","30399","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Mayworm, M.A.","109","1997","09","25",NA,"Brasil",NA,NA,NA,"HUEFS0030399","Km 37 depois de Guarani de Goiás (Go) na estrada Posse-São Domingos.","-46.4803009033203","-13.9357995986938",NA,NA,"Angiospermae","Myrtales","A.St.-Hil.","F.França","Goiás",NA,NA,"HUEFS0030399","Guaraní de Goiás",NA,"35901","auto","1997","11",NA,"Rosanae",NA,NA,NA,NA
"861","2019-10-07 09:36:06-03","UEFS","HUEFS","24565","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Mayworm, M.A.","59","1996","11","07",NA,"Brasil",NA,NA,NA,"HUEFS0024565","Na estrada para São Domingos-Br 020, a 3,1 km do entroncamento.","-46.3182983398438","-13.3983001708984",NA,NA,"Angiospermae","Myrtales","A.St.-Hil.","T.H.S.Sampaio","Goiás",NA,NA,"HUEFS0024565","São Domingos",NA,"73215","auto","2016","12",NA,"Rosanae",NA,NA,NA,NA
"862","2019-10-07 09:36:06-03","UEFS","HUEFS","42973","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Alencar, M.E.",NA,"1998","10","11",NA,"Brasil",NA,NA,NA,"HUEFS0042973","SERRA NEGRA -PARNA de Sete Cidades.","-41.7092018127441","-3.92806005477905",NA,NA,"Angiospermae","Myrtales","A.St.-Hil.","F.França","Piauí",NA,NA,"HUEFS0042973","Piracuruca",NA,"41625","auto","2000","01",NA,"Rosanae",NA,NA,NA,NA
"863","2019-10-07 09:36:06-03","UEFS","HUEFS","59430","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Nunes, T.S.","957","2002","05","15",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0059430","Estrada para Angico, 20,9 Km de Xique-Xique, estrada para a Torre de Televisão, próximo a torre.","-42.711111","-11.048333","42W42'40''","11S2'54''","Angiospermae","Myrtales","A.St.-Hil.","D.J.P.Gonçalves & G.H.Shimizu","Bahia","599","599","HUEFS0059430","Xique-Xique",NA,NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA,NA
"864","2019-10-07 09:36:06-03","UEFS","HUEFS","46106","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Simon, M.F.","112","1999","02","06",NA,"Brasil",NA,NA,"Campo cerrado, solo bem drenado semi-arenoso.","HUEFS0046106","Estrada para Nova Olinda a Palmeirante.","-48.372222","-7.357222","48W22'20''","7S21'26''","Angiospermae","Myrtales","A.St.-Hil.","F.França","Tocantins",NA,NA,"HUEFS0046106","Nova Olinda",NA,NA,NA,"2000",NA,NA,"Rosanae",NA,NA,NA,NA
"865","2019-10-07 09:36:06-03","UEFS","HUEFS","94319","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Carvalho-Sobrinho, J.G.de","435","2005","04","06",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0094319","Estrada para o aterro Sanitário.","-44.910833","-13.780278","44W54'39''","13S46'49''","Angiospermae","Myrtales","A.St.-Hil.","F.França","Bahia","600","600","HUEFS0094319 HUEFS0094319_01","Riachão das Neves",NA,NA,NA,"2013","03",NA,"Rosanae",NA,NA,NA,NA
"866","2019-10-07 09:36:06-03","UEFS","HUEFS","75430","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Correia, C.","269","2003","07","15",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0075430","Estrada Santa Maria da Vitória - Correntina.","-44.583333","-13.383333","44W35'","13S23'","Angiospermae","Myrtales","A.St.-Hil.","R.M.Santos","Bahia","630","630","HUEFS0075430","Santa Maria da Vitória",NA,NA,NA,"2007","09",NA,"Rosanae",NA,NA,NA,NA
"867","2019-10-07 09:36:06-03","UEFS","HUEFS","46929","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Silva, M.M.da","478","2000","07","20",NA,"Brasil",NA,NA,NA,"HUEFS0046929","Gentio do Ouro. Ramal para cachoeira.","-42.721667","-11.096667","42W43'18''","11S5'48''","Angiospermae","Myrtales","A.St.-Hil.","E.Melo","Bahia","536","536","HUEFS0046929","Santo Inácio",NA,NA,NA,"2000","08",NA,"Rosanae",NA,NA,NA,NA
"868","2019-10-07 09:36:06-03","UEFS","HUEFS","64623","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Brito, D.S.de","51","2000","06","16",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0064623","Parque Recreativo e Reserva Ecológica do Gama. Centro-oeste.","-48.055","-16.048333","48W3'18''","16S2'54''","Angiospermae","Myrtales","A.St.-Hil.","D.J.P.Gonçalves & G.H.Shimizu","Distrito Federal",NA,NA,"HUEFS0064623 HUEFS0064623_01","Gama",NA,NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA,NA
"869","2019-10-07 09:36:06-03","UEFS","HUEFS","17799","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","França, F.","771","1992","08","08",NA,"Brasil",NA,NA,NA,"HUEFS0017799",NA,"-44.6366996765137","-13.3432998657227",NA,NA,"Angiospermae","Myrtales","A.St.-Hil.",NA,"Bahia",NA,NA,"HUEFS0017799","Correntina",NA,"182507","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"870","2019-10-07 09:36:06-03","UEFS","HUEFS","17647","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Queiroz, L.P.de","3964","1994","06","16",NA,"Brasil",NA,NA,NA,"HUEFS0017647",NA,"-42.502799987793","-11.4288997650146",NA,NA,"Angiospermae","Myrtales","A.St.-Hil.",NA,"Bahia",NA,NA,"HUEFS0017647","Gentio do Ouro",NA,"54643","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"871","2019-10-07 09:36:06-03","UEFS","HUEFS","30405","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Mayworm, M.A.","115","1997","09","25",NA,"Brasil",NA,NA,NA,"HUEFS0030405","9 km depois de Coribe na estrada para São Félix do Coribe-Cocos.","-44.1946983337402","-13.4006004333496",NA,NA,"Angiospermae","Myrtales","A.St.-Hil.","F.França","Bahia",NA,NA,"HUEFS0030405","São Félix do Coribe",NA,"38487","auto","1997","11",NA,"Rosanae",NA,NA,NA,NA
"872","2019-10-07 09:36:06-03","UEFS","HUEFS","42972","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Alencar, M.E.","731","1999","07","23",NA,"Brasil",NA,NA,NA,"HUEFS0042972","Baixa DÁgua (1o. Cidade - PARNA de Sete Cidades).","-41.7092018127441","-3.92806005477905",NA,NA,"Angiospermae","Myrtales","A.St.-Hil.","F.França","Piauí",NA,NA,"HUEFS0042972","Piracuruca",NA,"41625","auto","2000","02",NA,"Rosanae",NA,NA,NA,NA
"873","2019-10-07 09:36:06-03","UEFS","HUEFS","24541","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Mayworm, M.A.","35","1996","09","18",NA,"Brasil",NA,NA,NA,"HUEFS0024541","Estrada para Baianópolis, a 3,8 km da Br 242.","-44.5346984863281","-12.3064002990723",NA,NA,"Angiospermae","Myrtales","A.St.-Hil.",NA,"Bahia",NA,NA,"HUEFS0024541","Baianópolis",NA,"91308","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"874","2019-10-07 09:36:06-03","UEFS","HUEFS","51414","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Rejane","FAB139","2000","06","27",NA,"Brasil",NA,NA,NA,"HUEFS0051414","I.A. Palmas.","-48.3602981567383","-10.2128000259399",NA,NA,"Angiospermae","Myrtales","A.St.-Hil.","F.França","Tocantins",NA,NA,"HUEFS0051414","Palmas",NA,"62375","auto","2001","08",NA,"Rosanae",NA,NA,NA,NA
"875","2019-10-07 09:36:06-03","UEFS","HUEFS","90286","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Gomes, B.M.","60","2000","07","13",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0090286","Parque Recreativo do Gama. Centro-Oeste.","-47.9296989440918","-15.7797002792358",NA,NA,"Angiospermae","Myrtales","A.St.-Hil.","D.J.P.Gonçalves & G.H.Shimizu","Distrito Federal",NA,NA,"HUEFS0090286","Brasília",NA,"70570","auto","2014","07",NA,"Rosanae",NA,NA,NA,NA
"876","2019-10-07 09:36:06-03","UEFS","HUEFS","149955","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Miranda, A.M.","5834","2008","07","24",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0149955","Ribeirão Grande.","-44.9733009338379","-12.3633003234863",NA,NA,"Angiospermae","Myrtales","A.St.-Hil.","A.M.Miranda","Bahia",NA,NA,"HUEFS0149955","São Desidério",NA,"175149","auto","2009",NA,NA,"Rosanae",NA,NA,NA,NA
"877","2018-12-20 20:37:22-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","T. J. Killeen","2159","1986","9","4","South America","Bolivia",NA,NA,NA,NA,"Nuflo de Chavez, Est. Las Madres, 15 km N of Concepcion","-62","-16",NA,NA,"Spermatophyta",NA,NA,NA,"Santa Cruz","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"878","2019-06-11 12:39:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","R. B. Foster","13795","1991","11","8","South America","Bolivia",NA,NA,NA,NA,NA,"-61.5","-17.5",NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"13795",NA,NA
"879","2019-06-11 12:39:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","M. C. Peña","141","1991","5","22","South America","Bolivia",NA,NA,NA,NA,NA,"-61.5","-17.5",NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"141",NA,NA
"880","2016-03-28 12:30:52-03","F","FMNH-SEEDPLANTS","V0326368F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0326368F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0326368F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"881","2019-01-23 11:09:48-02","F","FMNH-SEEDPLANTS","V0074830F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","A. Saint-Hilaire","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0074830F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0074830F_01",NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"882","2016-05-09 09:37:02-03","F","FMNH-SEEDPLANTS","V0297763F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0297763F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0297763F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"883","2016-05-09 09:36:15-03","F","FMNH-SEEDPLANTS","V0297764F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0297764F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0297764F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"884","2016-03-28 12:30:46-03","F","FMNH-SEEDPLANTS","V0326352F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0326352F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0326352F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"885","2016-03-28 12:30:47-03","F","FMNH-SEEDPLANTS","V0326353F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0326353F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0326353F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"886","2016-03-28 12:30:47-03","F","FMNH-SEEDPLANTS","V0326354F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0326354F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0326354F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"887","2016-03-28 12:30:48-03","F","FMNH-SEEDPLANTS","V0326355F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0326355F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0326355F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"888","2016-03-28 12:30:48-03","F","FMNH-SEEDPLANTS","V0326356F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0326356F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0326356F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"889","2016-03-28 12:30:48-03","F","FMNH-SEEDPLANTS","V0326357F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0326357F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0326357F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"890","2016-03-28 12:30:49-03","F","FMNH-SEEDPLANTS","V0326358F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0326358F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0326358F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"891","2016-03-28 12:30:49-03","F","FMNH-SEEDPLANTS","V0326359F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0326359F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0326359F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"892","2016-03-28 12:30:49-03","F","FMNH-SEEDPLANTS","V0326360F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0326360F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0326360F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"893","2016-03-28 12:30:50-03","F","FMNH-SEEDPLANTS","V0326361F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0326361F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0326361F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"894","2016-03-28 12:30:50-03","F","FMNH-SEEDPLANTS","V0326362F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0326362F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0326362F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"895","2016-03-28 12:30:51-03","F","FMNH-SEEDPLANTS","V0326363F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0326363F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0326363F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"896","2016-03-28 12:30:51-03","F","FMNH-SEEDPLANTS","V0326364F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0326364F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0326364F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"897","2016-03-28 12:30:51-03","F","FMNH-SEEDPLANTS","V0326365F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0326365F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0326365F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"898","2016-03-28 12:30:52-03","F","FMNH-SEEDPLANTS","V0326366F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0326366F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0326366F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"899","2016-03-28 12:30:52-03","F","FMNH-SEEDPLANTS","V0326367F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0326367F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0326367F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"900","2016-03-28 12:30:53-03","F","FMNH-SEEDPLANTS","V0326369F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0326369F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0326369F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"901","2016-03-28 12:30:53-03","F","FMNH-SEEDPLANTS","V0326370F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0326370F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0326370F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"902","2016-03-28 12:30:53-03","F","FMNH-SEEDPLANTS","V0326371F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0326371F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0326371F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"903","2016-03-28 12:30:54-03","F","FMNH-SEEDPLANTS","V0326372F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0326372F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0326372F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"904","2016-03-28 12:30:54-03","F","FMNH-SEEDPLANTS","V0326373F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0326373F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0326373F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"905","2016-03-28 12:30:55-03","F","FMNH-SEEDPLANTS","V0326374F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0326374F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0326374F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"906","2016-03-28 12:30:55-03","F","FMNH-SEEDPLANTS","V0326375F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0326375F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0326375F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"907","2016-03-28 12:30:55-03","F","FMNH-SEEDPLANTS","V0326376F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0326376F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0326376F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"908","2018-05-14 17:41:49-03","F","FMNH-SEEDPLANTS","V0326377F","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Y. Mexía","5648",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0326377F",NA,"-44","-18",NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","Minas Gerais",NA,NA,"V0326377F_01 V0326377F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"5648",NA,NA
