"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","class","order","individualCount","continentOcean","preparationType","previousCatalogNumber","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","relatedCatalogItem","infraspecificEpithet","fieldNumber","sex"
"798","2020-01-24 10:51:09-03","F","FMNH-SEEDPLANTS","V0473688F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"Herb. H. Smith","2267","1898","9",NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,"V0473688F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473688F_01",NA,NA,NA,NA,NA,NA,NA,NA
"799","2020-01-24 10:51:09-03","F","FMNH-SEEDPLANTS","V0473695F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"F. F. Drouet","2641","1935","10","23","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0473695F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473695F_01",NA,NA,NA,NA,NA,NA,NA,NA
"800","2020-01-24 10:51:09-03","F","FMNH-SEEDPLANTS","V0473683F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"B. Maguire & D. B. Fanshawe","23561-a","1944","5","20","British Guiana [Guyana]",NA,NA,NA,"-59","5",NA,NA,NA,"V0473683F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473683F_01",NA,NA,NA,NA,NA,NA,NA,NA
"801","2020-01-24 10:51:09-03","F","FMNH-SEEDPLANTS","V0473684F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"B. E. Dahlgren & A. C. Persaud",NA,"1922","3","31","British Guiana [Guyana]",NA,NA,NA,"-59","5",NA,NA,NA,"V0473684F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473684F_01",NA,NA,NA,NA,NA,NA,NA,NA
"802","2020-01-24 10:51:09-03","F","FMNH-SEEDPLANTS","V0473685F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"J. A. Steyermark","57722","1944","7","31","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0473685F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473685F_01",NA,NA,NA,NA,NA,NA,NA,NA
"803","2020-01-24 10:51:09-03","F","FMNH-SEEDPLANTS","V0473686F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"E. Pérez Arbeláez & J. Cuatrecasas","8406","1940","3","20","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,"V0473686F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473686F_01",NA,NA,NA,NA,NA,NA,NA,NA
"804","2020-01-24 10:51:09-03","F","FMNH-SEEDPLANTS","V0473687F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"Bro. Elias","1279","1915","3",NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,"V0473687F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473687F_01",NA,NA,NA,NA,NA,NA,NA,NA
"805","2020-01-24 10:51:09-03","F","FMNH-SEEDPLANTS","V0473689F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"J. Bechara Zainum et al.","19Bo076","1949","1","7","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,"V0473689F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473689F_01",NA,NA,NA,NA,NA,NA,NA,NA
"806","2020-01-24 10:51:09-03","F","FMNH-SEEDPLANTS","V0473690F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"A. Glaziou","16522",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0473690F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473690F_01",NA,NA,NA,NA,NA,NA,NA,NA
"807","2020-01-24 10:51:09-03","F","FMNH-SEEDPLANTS","V0473691F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"F. F. Drouet","2215","1935","8","12","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0473691F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473691F_01",NA,NA,NA,NA,NA,NA,NA,NA
"808","2020-01-24 10:51:09-03","F","FMNH-SEEDPLANTS","V0473692F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"F. F. Drouet","2215","1935","8","12","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0473692F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473692F_01",NA,NA,NA,NA,NA,NA,NA,NA
"809","2020-01-24 10:51:09-03","F","FMNH-SEEDPLANTS","V0473693F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"B. E. Dahlgren","846","1935",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0473693F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473693F_01",NA,NA,NA,NA,NA,NA,NA,NA
"810","2020-01-24 10:51:09-03","F","FMNH-SEEDPLANTS","V0473694F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"F. F. Drouet","2413A","1935","9","1","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0473694F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473694F_01",NA,NA,NA,NA,NA,NA,NA,NA
"811","2019-07-09 09:49:37-03","F","FMNH-SEEDPLANTS","V0473696F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,"RRC ID Flag",NA,NA,NA,"G. G. Hatschbach","17972","1967","11","25","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,"V0473696F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473696F_01 V0473696F_02",NA,NA,NA,NA,NA,NA,"17972",NA
"812","2020-01-24 10:51:10-03","F","FMNH-SEEDPLANTS","V0473697F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"P. von Luetzelburg","26837","1936","3","8","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0473697F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473697F_01",NA,NA,NA,NA,NA,NA,NA,NA
"813","2020-01-24 10:51:10-03","F","FMNH-SEEDPLANTS","V0473698F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"C. R. Sperling & Rev. S. King","6573","1982","8","10","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,"V0473698F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473698F_01",NA,NA,NA,NA,NA,NA,NA,NA
"814","2020-01-24 10:51:10-03","F","FMNH-SEEDPLANTS","V0473699F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"L. Mille",NA,NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,"V0473699F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473699F_01",NA,NA,NA,NA,NA,NA,NA,NA
"815","2020-01-24 10:51:10-03","F","FMNH-SEEDPLANTS","V0473700F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"E. P. Killip & A. C. Smith","29278","1929","9","13","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0473700F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473700F_01",NA,NA,NA,NA,NA,NA,NA,NA
"816","2020-01-24 10:51:10-03","F","FMNH-SEEDPLANTS","V0473701F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"Ll. Williams","2425","1929","8","12","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0473701F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473701F_01",NA,NA,NA,NA,NA,NA,NA,NA
"817","2020-01-24 10:51:10-03","F","FMNH-SEEDPLANTS","V0473702F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"Ll. Williams","1988","1929","8","1","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0473702F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473702F_01",NA,NA,NA,NA,NA,NA,NA,NA
"818","2020-01-24 10:51:10-03","F","FMNH-SEEDPLANTS","V0473703F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"R. J. Seibert","2324","1946","1","5","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0473703F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473703F_01",NA,NA,NA,NA,NA,NA,NA,NA
"819","2019-07-09 09:49:39-03","F","FMNH-SEEDPLANTS","V0473704F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,"RRC ID Flag",NA,NA,NA,"J. Revilla","469","1976","4","1","Peru","Loreto",NA,NA,"-75","-4",NA,NA,NA,"V0473704F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473704F_01",NA,NA,NA,NA,NA,NA,"469",NA
"820","2019-07-09 09:49:37-03","F","FMNH-SEEDPLANTS","V0473705F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,"RRC ID Flag",NA,NA,NA,"A. H. Gentry et al.","22135","1978","5","22","Peru","Loreto",NA,NA,"-75","-4",NA,NA,NA,"V0473705F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473705F_01",NA,NA,NA,NA,NA,NA,"22135",NA
"821","2020-01-24 10:51:10-03","F","FMNH-SEEDPLANTS","V0473706F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"P. G. Lorentz","871","1876","5","12","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,"V0473706F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473706F_01",NA,NA,NA,NA,NA,NA,NA,NA
"822","2020-01-24 10:51:10-03","F","FMNH-SEEDPLANTS","V0473707F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"P. Jörgensen","4243","1930","5",NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0473707F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473707F_01",NA,NA,NA,NA,NA,NA,NA,NA
"823","2020-01-24 10:51:10-03","F","FMNH-SEEDPLANTS","V0473708F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"E. M. Zardini & I. Basualdo","2648","1987","5","25","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0473708F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473708F_01",NA,NA,NA,NA,NA,NA,NA,NA
"824","2019-07-09 09:49:37-03","F","FMNH-SEEDPLANTS","V0473709F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,"RRC ID Flag",NA,NA,NA,"F. Mereles","6820","1997","9","6","Paraguay","Alto Paraguay",NA,NA,"-58.75","-21",NA,NA,NA,"V0473709F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473709F_01",NA,NA,NA,NA,NA,NA,"6820",NA
"825","2019-07-09 09:49:37-03","F","FMNH-SEEDPLANTS","V0473710F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,"RRC ID Flag",NA,NA,NA,"F. Mereles","6865","1997","9","8","Paraguay","Alto Paraguay",NA,NA,"-58.75","-21",NA,NA,NA,"V0473710F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473710F_01",NA,NA,NA,NA,NA,NA,"6865",NA
"826","2019-07-09 09:49:37-03","F","FMNH-SEEDPLANTS","V0473711F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,"RRC ID Flag",NA,NA,NA,"F. Mereles","7121","1997","9","18","Paraguay","Presidente Hayes",NA,NA,"-59","-24",NA,NA,NA,"V0473711F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473711F_01",NA,NA,NA,NA,NA,NA,"7121",NA
"827","2019-07-09 09:49:37-03","F","FMNH-SEEDPLANTS","V0473712F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,"RRC ID Flag",NA,NA,NA,"E. M. Zardini","17938","1990","1","13","Paraguay","Paraguarí",NA,NA,"-57.1667","-26",NA,NA,NA,"V0473712F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473712F_01",NA,NA,NA,NA,NA,NA,"17938",NA
"828","2020-01-24 10:51:10-03","F","FMNH-SEEDPLANTS","V0473713F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,NA,"140","1941","3","4","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0473713F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473713F_01",NA,NA,NA,NA,NA,NA,NA,NA
"829","2020-01-24 10:51:10-03","F","FMNH-SEEDPLANTS","V0473714F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"A. Krapovickas","2878","1946","2","7","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0473714F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473714F_01",NA,NA,NA,NA,NA,NA,NA,NA
"830","2020-01-24 10:51:10-03","F","FMNH-SEEDPLANTS","V0473715F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"P. G. Lorentz & G. Hieronymus","558","1873","3","12","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0473715F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473715F_01",NA,NA,NA,NA,NA,NA,NA,NA
"831","2020-01-24 10:51:10-03","F","FMNH-SEEDPLANTS","V0473716F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"A. L. Cabrera","2068","1932","3","14","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0473716F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473716F_01",NA,NA,NA,NA,NA,NA,NA,NA
"832","2020-01-24 10:51:10-03","F","FMNH-SEEDPLANTS","V0473717F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"A. L. Cabrera et al.","23642","1973","3","26","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0473717F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473717F_01",NA,NA,NA,NA,NA,NA,NA,NA
"833","2020-01-24 10:51:10-03","F","FMNH-SEEDPLANTS","V0473718F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"A. Schinini","16040","1978","11","23","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0473718F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473718F_01",NA,NA,NA,NA,NA,NA,NA,NA
"834","2019-07-09 09:49:38-03","F","FMNH-SEEDPLANTS","V0473893F","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,"RRC ID Flag",NA,NA,NA,"R. B. Foster","12096","1986","11","3","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,"V0473893F","Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,"V0473893F_01",NA,NA,NA,NA,NA,NA,"12096",NA
"835","2020-11-23 11:38:46-03","IAC","IAC","32379","S","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","L.Y.S. Aona","1995","07","24","M. C. E. Amaral A. D. Faria et al.","95135","1995","07","24","Brasil","São Paulo","Campinas","Sousas. Represa de Salto Grande, CESP, atrás de Joaquim Egídio","-46.9500001","-22.8833333","-46.9500001","-22.8833333","Coordenadas do material: 22°55#?#S 47°07#?#W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2019-01-25 15:38:24-02","IAC","IAC","52321","S","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","J. Paula-Souza","2009","08","14","J. Paula-Souza & F.M.A. Peixoto","10052","2009","07","14","Brasil","Pernambuco","Petrolina","BR 235, ca. de 7km antes da divisa com a Bahia","-40.670833","-9.34","-40.670833","-9.340000","Coordenadas originais do material: 40º40#?#15,3W , 09º20#?#23,6W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2020-07-23 11:58:00-03","CEPLAC","CEPEC","9446","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,"S. Mayo",NA,NA,NA,"J. L. Hage","64","1973","06","12","Brasil","Bahia","ILHÉUS","Area do CEPEC. Metereologia.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0","<ll>dwc_commonname:</ll> Gofo Lentilha-d'agua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto","01/12/1988",NA,NA,NA
"838","2020-07-23 11:58:00-03","CEPLAC","CEPEC","153782","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,"D.J.L. Souza",NA,NA,NA,"Santos, E.A.","1380","2016","03","02","Brasil","Bahia","FEIRA DE SANTANA","Conglomerado BA_670-1-2-H","-38.966667","-12.266667","38W58'0","12S16'0","<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27/4/2017",NA,NA,NA
"839","2020-07-23 11:58:00-03","CEPLAC","CEPEC","72524","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,"E. G. Gonçalves",NA,NA,NA,"R. M. Harley","3396","1996","07","04","Brasil","Bahia","JACOBINA","Catuaba.","-40.545556","-11.172778","40W32'44","11S10'22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2000",NA,NA,NA
"840","2020-08-11 15:54:03-03","CEPLAC","CEPEC","102380","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,"M. L. Guedes",NA,NA,NA,"M. L. Guedes","7297","2000","03","25","Brasil","Bahia","RIACHÃO DO JACUÍPE","Caminho para Gavião.","-39.708333","-11.530278","39W42'30","11S31'49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/05/2000",NA,NA,NA
"841","2020-07-23 11:58:00-03","CEPLAC","CEPEC","149826","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"Moura, E.O.","453",NA,NA,NA,"Brasil","Rio Grande do Norte","Lagoa dAnta",NA,"-35.5983009338379","-6.39110994338989",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11163","auto",NA,NA,NA,NA
"842","2013-02-07 10:17:49-02","UMC","HUMC","4620","S","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes",NA,NA,NA,NA,NA,"Bazan, T.","73","2007","09","15","Brazil","São Paulo","Mogi das Cruzes","Distrito César de Souza prox. da Indústria Café S Rio tiête, Mata Ciliar.",NA,"-23.533611","46W08'79","23S32'01",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"741","741",NA,NA,NA,NA,NA,NA
"843","2019-02-27 14:01:38-03","UFSJ","HUFSJ","7656","S","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Oliveira, G","2015","03","30","Oliveira, G","93","2014","12","02","Brasil","Minas Gerais","Ritápolis","Cultivada.","-44.3180999755859","-21.021900177002",NA,NA,"Planta aquática flutuante cultivada em aquários.","HUFSJ007656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18703","auto",NA,NA,NA,NA
"844","2019-02-27 14:01:37-03","UFSJ","HUFSJ","7612","S","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Oliveira, G","2015","03","26","Oliveira, G","156","2015","02","21","Brasil","Minas Gerais","Ritápolis","Pasto do Felipe","-44.3180999755859","-21.021900177002",NA,NA,"Planta aquática flutuante em lagoa.","HUFSJ007612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18703","auto",NA,NA,NA,NA
"845","2021-04-08 17:13:19-03","UESB","HUESB","10953","S","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Macedo, G.E.L.","2015","04",NA,"Macedo, G.E.L.; Silva, G.S.; Silva, G.S.","2443","2014","12","26","Brasil","Bahia","Lajedinho","Lapinha, Primeira lagoa.","-40.97725","-12.467167","-40.97725","-12.467167","Aquatica, raiz em cavaleiro. Folha simples, suculenta, verde.; Caatinga.","HUESB000010953","Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,"620","620",NA,NA,NA,NA,NA,NA
"846","2019-11-13 16:04:26-03","UNISANTA","HUSC","10649","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Sampaio, P.S.P.","2013","03",NA,"Sampaio, P.S.P.; Galvão, A.; Gonzalez, P.A.","826","2013","03","12","Brasil","São Paulo","Santos","Jardim Botânico Municipal de Santos Chico Mendes.","-46.3300018310547","-23.9599990844727",NA,NA,"Erva aquática no primeiro algo; espata e espádice creme.; Lago.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA
"847","2019-07-02 15:54:56-03","UEM","HUEM","30037","S","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","M.do S.M. de Deus","2014","02","21","M.do S.M.de Deus; F.A.L.Batista; N.J.da Silva; J.B.da Silva","537","2014","02","21","Brasil","Piauí","Picos","Rio Guaribas (Posto Evêncio)","-41.438611","-7.438611","-41.438611","-7.438611","Planta aquática flutuante; ambiente aquático temporário; solo argiloso","HUEM000000909",NA,NA,NA,NA,NA,NA,NA,"HUEM000000909",NA,NA,NA,NA,NA,NA,NA,NA
"848","2020-11-04 17:28:29-03","UEM","HUEM","7970","S","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Ma.C.Souza","2980","2001","04","29","Brasil","Mato Grosso do Sul","Taquarussu","rio Baía, lagoa do Guaraná","-53.3513984680176","-22.4878005981445",NA,NA,"Porte berbáceo flutuante livre, solo alagado.","HUEM000027756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63482","auto",NA,NA,NA,NA
"849","2019-07-03 20:06:12-03","UEM","HUEM","7976","S","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Ma.C.Souza","2981","1994","04","28","Brasil","Mato Grosso do Sul","Taquarussu","rio Baía, lagoa do Guaraná","-53.3513984680176","-22.4878005981445",NA,NA,"Herbácea aquática livre flutuante, flor de coloração branca, solo alagado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63482","auto",NA,NA,NA,NA
"850","2020-11-04 17:28:29-03","UEM","HUEM","3642","Extra","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"C.P.Santos","11","1996","09","19","Brasil","Paraná","São Miguel do Iguaçu","Ocoí","-54.2378005981445","-25.3481006622314",NA,NA,"Flutuante .","HUEM000027759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27679","auto",NA,NA,NA,NA
"851","2020-11-04 17:28:29-03","UEM","HUEM","16963","Extra","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Souza, DC","1997","05",NA,"L.M.Bini","s.n.","1997","04","26","Brasil","Paraná","São Miguel do Iguaçu","Ocoi - Laranjito","-54.2378005981445","-25.3481006622314",NA,NA,"Aquática flutuante.","HUEM000027758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27679","auto",NA,NA,NA,NA
"852","2020-11-04 17:28:29-03","UEM","HUEM","17009","Extra","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Souza, DC","1997","10",NA,"Souza, DC","s.n.","1997","09","23","Brasil","Paraná","São Miguel do Iguaçu","Rio Laranjito","-54.2378005981445","-25.3481006622314",NA,NA,"Macrófita, flutuante livre.","HUEM000027757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27679","auto",NA,NA,NA,NA
"853","2021-03-10 11:38:21-03","UNILA","EVB","117","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Hatschbach, G.","1980","04","18","Buttura, E.","259","1979","09","18","Brasil","Paraná","Guaíra","Parque Nacional Sete Quedas. Parque Nacional das Sete Quedas","-54.295556","-24.068889","54º17'44''W","24º4'8''S",NA,"EVB000117",NA,NA,NA,NA,NA,NA,NA,"EVB000117",NA,NA,NA,NA,NA,NA,NA,NA
