"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","infraspecificEpithet","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"2588","2020-11-12 17:02:39-03","UEL","FUEL","19172","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Kranz, WM","1988","08","15","Brasil","Paraná","Goio-erê","-53.0275001525879","-24.184700012207",NA,NA,NA,NA,"IV Centenário",NA,NA,NA,"Longhi-Wagner, HM","2008","10","16","22997","auto","239",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"2589","2019-10-16 14:14:30-03","UEL","FUEL","1613","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Santos, JAG","1985","11","27","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Avenida Bandeirantes",NA,NA,NA,"Longhi-Wagner, HM","2008","10","16","63728","auto","s.n.",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"2590","2020-11-12 17:02:39-03","UEL","FUEL","8940","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Gouvea, MF","1990","10","18","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Br 445",NA,NA,NA,"Longhi-Wagner, HM","2008","10","16","63728","auto","s.n.",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"2591","2020-11-12 17:02:39-03","UEL","FUEL","7925","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Sobreira, MM; et al.","1989","11","28","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Campus UEL",NA,NA,NA,"Longhi-Wagner, HM","2008","10","17","63728","auto","s.n.",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"2592","2020-11-12 17:02:39-03","UEL","FUEL","29912","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Andrade, SF; et al.","1997","10","31","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Centro",NA,NA,NA,"Longhi-Wagner, HM","2008","10","17","63728","auto","s.n.",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"2593","2020-11-12 17:02:39-03","UEL","FUEL","2773","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Yamasita, R","1986","05","29","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Chácara Sossego",NA,NA,NA,"Longhi-Wagner, HM","2008","10","16","63728","auto","s.n.",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"2594","2020-11-12 17:02:39-03","UEL","FUEL","4803","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Corrêa, ACA","1987","07","11","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Conjunto Vivendas do Arvoredo",NA,NA,NA,"Longhi-Wagner, HM","2008","10","17","63728","auto","s.n.",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"2595","2020-11-12 17:02:39-03","UEL","FUEL","1053","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Rosana Oliveira da Rocha","1985","06","13","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Fazenda Santa Ana",NA,NA,NA,"Longhi-Wagner, HM","2008","10","16","63728","auto","s.n.",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"2596","2020-11-12 17:02:39-03","UEL","FUEL","1078","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Gaudens, EG","1985","05","18","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Fazenda Santa Ana",NA,NA,NA,"Longhi-Wagner, HM","2008","10","16","63728","auto","s.n.",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"2597","2019-10-16 14:14:30-03","UEL","FUEL","1617","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Kazuma, WM","1985","11","10","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL, Horto",NA,NA,NA,"Longhi-Wagner, HM","2008","10","16","63728","auto","s.n.",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"2598","2020-11-12 17:02:39-03","UEL","FUEL","1511","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","s.coletor","1985","12","04","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL, Horto",NA,NA,NA,"Longhi-Wagner, HM","2008","10","16","63728","auto","s.n.",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"2599","2020-11-12 17:02:39-03","UEL","FUEL","1924","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Macul, F","1986","03","13","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Parque Municipal Arthur Thomas",NA,NA,NA,"Longhi-Wagner, HM","2008","10","16","63728","auto","s.n.",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"2600","2020-11-12 17:02:39-03","UEL","FUEL","10315","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Seifert, AL","1992","11","26","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"FUEL008452",NA,"Rua Faria Lima",NA,NA,NA,"Longhi-Wagner, HM","2000","10","16","63728","auto","s.n.",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"2601","2019-10-16 14:14:30-03","UEL","FUEL","1620","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Jorge, FS","1985","11","20","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Rua Gomes Carneiro",NA,NA,NA,"Longhi-Wagner, HM","2008","10","16","63728","auto","s.n.",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"2602","2020-11-12 17:02:39-03","UEL","FUEL","2906","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","V.M. de Brito","1986","06","26","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Vale Verde",NA,NA,NA,"Longhi-Wagner, HM","2008","10","16","63728","auto","s.n.",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"2603","2020-11-12 17:02:39-03","UEL","FUEL","2666","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Tsutsumi, CY","1986","06","27","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Zerão",NA,NA,NA,"Longhi-Wagner, HM","2008","10","17","63728","auto","s.n.",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"2604","2020-11-12 17:02:39-03","UEL","FUEL","9461","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Silva, SM; Britez, RM","1985","03","09","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Ilha do Mel, Morro do Joaquim",NA,NA,NA,"Longhi-Wagner, HM","2008","10","16","24916","auto","58",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"2605","2020-11-12 17:02:39-03","UEL","FUEL","25679","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Hertel, R","1946","02","08","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,"Longhi-Wagner, HM","2004","12","10","12577","auto","cx.6 n.286",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"2606","2020-11-12 17:02:39-03","UEL","FUEL","19171","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Kranz, WM","1995","01","08","Brasil","Paraná","Porecatu","-51.3791999816895","-22.7558002471924",NA,NA,NA,NA,NA,NA,NA,NA,"Longhi-Wagner, HM","2008","10","16","15305","auto","44",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"2607","2020-11-12 17:02:39-03","UEL","FUEL","22863","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Tânia, A; et al.","1997","11","01","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,NA,"Longhi-Wagner, HM","2008","10","17","21990","auto","s.n.",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"2608","2020-11-12 17:02:39-03","UEL","FUEL","49734","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Marchett, A","2010","03","14","Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"no campo","1000","1000",NA,"Longhi-Wagner, HM","2011","08",NA,"55856","auto","57",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"2609","2020-11-12 17:02:39-03","UEL","FUEL","4311","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Ueyama, PY","1986","11","15","Brasil","São Paulo","Bastos","-50.7299995422363","-21.9200000762939",NA,NA,NA,NA,"Granja Ueyama",NA,NA,NA,"Longhi-Wagner, HM","2008","10","16","13977","auto","9",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"2610","2019-11-01 15:17:11-03","UnB","UB","76239","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Irwin, HS","1966","02","10","Brasil","Goiás",NA,NA,NA,NA,NA,"UB0024207","UB0024207","20km ao W de Veadeiros",NA,NA,NA,"Filgueiras, TS",NA,NA,NA,NA,NA,"12503","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2611","2019-11-01 15:17:11-03","UnB","UB","76240","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Irwin, HS","1969","03","16","Brasil","Goiás",NA,NA,NA,NA,NA,"UB0024212","UB0024212","38km ao N de Veadeiros",NA,NA,NA,"Filgueiras, TS",NA,NA,NA,NA,NA,"24522","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2612","2019-11-01 15:17:11-03","UnB","UB","76241","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Irwin, HS","1969","03","10","Brasil","Goiás","Cavalcante","-47.4583","-13.7975","-47.4583","-13.7975","UB0024206","UB0024206","Cavalcante, 10km ao S de Cavalcante",NA,NA,NA,"Filgueiras, TS",NA,NA,NA,NA,NA,"24215","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2613","2019-11-01 15:17:11-03","UnB","UB","76242","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Irwin, HS","1969","03","20","Brasil","Goiás","Alto Paraíso de Goiás","-47.516667","-14.116667","-47.516667","-14.116667","UB0024203","UB0024203","10km ao S de Alto Paraíso de Goiás",NA,NA,NA,"Filgueiras, TS",NA,NA,NA,NA,NA,"24717","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2614","2019-11-01 15:17:11-03","UnB","UB","76243","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Irwin, HS","1968","01","22","Brasil","Goiás",NA,NA,NA,NA,NA,"UB0024201","UB0024201","75km ao N de Corumbá de Goiás",NA,NA,NA,"Soderstrom, TR",NA,NA,NA,NA,NA,"19004","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2615","2019-11-01 15:17:11-03","UnB","UB","76244","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Irwin, HS","1968","01","22","Brasil","Goiás",NA,NA,NA,NA,NA,"UB0024205","UB0024205","75km ao N de Corumbá de Goiás",NA,NA,NA,"Soderstrom, TR",NA,NA,NA,NA,NA,"19007","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2616","2019-11-01 15:17:11-03","UnB","UB","76245","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Irwin, HS","1964","10",NA,"Brasil","Goiás","Caiapônia","-51.8103","-16.9567","-51.8103","-16.9567","UB0024191","UB0024191","Caiapônia, 20km ao S de Caiapônia",NA,NA,NA,"Soderstrom, TR",NA,NA,NA,NA,NA,"7607","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2617","2019-11-01 15:17:11-03","UnB","UB","76246","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Irwin, HS","1969","03",NA,"Brasil","Goiás","Cavalcante","-47.4583","-13.7975","-47.4583","-13.7975","UB0024197","UB0024197","Cavalcante, 10km ao S de Cavalcante",NA,NA,NA,"Rominger, JM",NA,NA,NA,NA,NA,"24266","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2618","2019-11-01 15:17:11-03","UnB","UB","76247","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Dianese, JC","1981",NA,NA,"Brasil","Goiás","Luziânia","-47.9503","-16.2525","-47.9503","-16.2525","UB0024195","UB0024195","Luziânia",NA,NA,NA,"Filgueiras, TS",NA,NA,NA,NA,NA,"35","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2619","2019-11-01 15:17:11-03","UnB","UB","76248","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Dianese, JC",NA,NA,NA,"Brasil","Goiás","Luziânia","-47.9503","-16.2525","-47.9503","-16.2525","UB0024193","UB0024193","Luziânia",NA,NA,NA,"Filgueiras, TS",NA,NA,NA,NA,NA,"5","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2620","2019-11-01 15:17:11-03","UnB","UB","76249","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Dianese, JC","1981",NA,NA,"Brasil","Goiás","Luziânia","-47.9503","-16.2525","-47.9503","-16.2525","UB0024192","UB0024192","Luziânia",NA,NA,NA,"Filgueiras, TS",NA,NA,NA,NA,NA,"19","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2621","2019-11-01 15:17:11-03","UnB","UB","76250","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Conceição, AC",NA,NA,NA,"Brasil","Mato Grosso do Sul","Corumbá","-57.65","-19.016667","-57.65","-19.016667","UB0024190","UB0024190","Corumbá",NA,NA,NA,"Filgueiras, TS",NA,NA,NA,NA,NA,"1661","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2622","2019-11-01 15:17:11-03","UnB","UB","76256","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Philcox, D","1968","01","09","Brasil","Mato Grosso",NA,"-51.766667","-12.816667","-51.766667","-12.816667","UB0024240","UB0024240","Base Camp",NA,NA,NA,"Philcox, D",NA,NA,NA,NA,NA,"3936","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2623","2019-11-01 15:17:11-03","UnB","UB","76252","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Anderson, WR","1973","03","18","Brasil","Goiás","Teresina de Goiás","-47.2647","-13.7764","-47.2647","-13.7764","UB0024189","UB0024189","Teresina de Goiás, 4km ao S de Teresina de Goiás",NA,NA,NA,"Davidse, G",NA,NA,NA,NA,NA,"7382","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2624","2019-11-01 15:17:11-03","UnB","UB","76253","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Philcox, D","1967","12","21","Brasil","Mato Grosso",NA,NA,NA,NA,NA,"UB0024199","UB0024199","E do km 229, Nova Xavantina-Cachimbo",NA,NA,NA,"Philcox, D",NA,NA,NA,NA,NA,"3683","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2625","2019-11-01 15:17:11-03","UnB","UB","76254","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Philcox, D","1967","12","31","Brasil","Mato Grosso","Nova Xavantina","-52.35","-14.666667","-52.35","-14.666667","UB0024235","UB0024235","Nova Xavantina, 2km ao S de Nova Xavantina",NA,NA,NA,"Philcox, D",NA,NA,NA,NA,NA,"3803","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2626","2019-11-01 15:17:11-03","UnB","UB","76255","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Philcox, D","1967","11","20","Brasil","Mato Grosso","Nova Xavantina","-52.35","-14.666667","-52.35","-14.666667","UB0024237","UB0024237","Nova Xavantina, 2km ao S de Nova Xavantina",NA,NA,NA,"Philcox, D",NA,NA,NA,NA,NA,"3173","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2627","2019-11-01 15:17:10-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Oliveira, RC; et al.","2007","11","02","Brasil","Rio Grande do Norte","Baía Formosa","-34.979722","-6.465","-34.979722","-6.465","UB0024233","UB0024233","Praia do Sagi, entrada da Vila",NA,NA,"Erva; Campo úmido, à margem do riacho; solo orgânico inundável, relevo plano","Oliveira, RC","2007","11",NA,NA,NA,"2010","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2628","2019-11-01 15:17:10-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Bresky, A; Radovancich, A","1988","12","15","Argentina","Corrientes","Berón de Astrada",NA,NA,NA,NA,"UB0024282",NA,"Colonia Yahapé, Ea. Doña Marina Km 1151/53",NA,NA,"Potrero sin pastoreo",NA,NA,NA,NA,NA,NA,"4","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2629","2019-11-01 15:17:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Philcox, D","1968","01","09","Brasil","Mato Grosso",NA,"-51.766667","-12.816667","-51.766667","-12.816667","UB0024238","UB0024238","Base Camp",NA,NA,NA,"Philcox, D",NA,NA,NA,NA,NA,"3936","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2630","2019-11-01 15:17:10-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Anderson, WR; Kirkbride Junior, JH; Stieber, M","1972","02","11","Brasil","Minas Gerais","Serra do Espinhaço",NA,NA,NA,NA,NA,NA,NA,"1700","1700","Field work conducted with the collaboration of the Universidade de Brasília and the Instituto de Pesquisas e Experimentação Agrícola do Norte, supported in part by funds from the National Science Foundation; Sandy soil, eastern slopes of Pico do Itam","Rominger, JM","1975",NA,NA,NA,NA,"35835","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2631","2019-11-01 15:17:10-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Ramos, MVV","2003","01",NA,"Brasil","Minas Gerais","Uberlândia","-48.363333","-18.950278","-48.363333","-18.950278","UB0024249","UB0024249",NA,NA,NA,"Vereda","Valls, JFM","2003","09",NA,NA,NA,"18","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2632","2019-11-01 15:17:10-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Anderson, WR","1973","04","10","Brasil","Minas Gerais","Serra do Espinhaço",NA,NA,NA,NA,NA,NA,"Ca. 18.0 km by road SW of Diamantina on road to Curvelo","1400","1400","Field work conducted with the collaboration of the Universidade de Brasília and the Instituto de Pesquisas e Experimentação Agrícola do Norte, supported in part by funds from the National Science Foundation; Steep rocky (quartzite) hillside sloping d","Davidse, G","1974",NA,NA,NA,NA,"8458","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2633","2019-11-01 15:17:10-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Barros, MAG; et al.","1992","02","11","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Parque Nacional de Brasília",NA,NA,"Cerrado fechado",NA,NA,NA,NA,"70570","auto","2343","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2634","2019-11-01 15:17:11-03","UnB","UB","102520","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Clayton, WD","1965","02","24","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"UB0027214","UB0027214","Universidade de Brasília",NA,NA,"Tufted annual; leaves glaucous; Weedy and degreded cerrado","Incógnito",NA,NA,NA,"70570","auto","4831","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2635","2019-11-01 15:17:10-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Macedo, A","1956","06","30","Brasil","Minas Gerais","Ituiutaba","-49.4650001525879","-18.968900680542",NA,NA,"UB0024210","UB0024210","Fazenda Santa Terezinha",NA,NA,NA,NA,NA,NA,NA,"50022","auto","4526","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2636","2019-11-01 15:17:10-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","DAC; et al.","1987","02","20","Brasil","Minas Gerais","Lavras","-44.999698638916","-21.2453002929688",NA,NA,"UB0024251","UB0024251","Serra da Bocaína; P. Bonito","1000","1000","Erva, 0.8 m de altura; Campo rupestre","Ilegível",NA,NA,NA,"20044","auto","6363","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2637","2019-11-01 15:17:10-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Heringer, EP","1955","03","25","Brasil","Minas Gerais","Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,"UB0024214","UB0024214","Horto Florestal de Paraopeba",NA,NA,NA,"Dedecca","1958","01","31","26090","auto","3778","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"2638","2019-11-01 15:17:10-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","Sieber ex Kunth","Heringer, EP","1957","04","22","Brasil","Minas Gerais","Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,"UB0024216","UB0024216","Horto Florestal de Paraopeba",NA,NA,"Cerrado",NA,NA,NA,NA,"26090","auto","5590","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
