"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","previousCatalogNumber","sex"
"1178","2021-03-25 13:51:58-03","UNIVILLE","JOI","1045","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","J. Z. Berger","2008","11","21","J. Z. Berger","113","2005","11","21","Brasil","Santa Catarina","Itapoá","Volta Velha.","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"JOI001045","JOI001045","; HABITO: Árvore; TIPO VEGETACIONAL: Restinga Arbórea",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179","2021-03-25 13:51:58-03","UNIVILLE","JOI","1392","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","F.C.S. Vieira","2004","12","01","F.C.S. Vieira","667","2004","12","01","Brasil","Santa Catarina","São Francisco do Sul","Ilha Grande.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI001392","JOI001392","; HABITAT: terrestre; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa Submontana",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180","2021-03-25 13:51:58-03","UNIVILLE","JOI","1622","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Guilherme do Amaral","2006","03","20","Guilherme do Amaral","98","2006","03","17","Brasil","Santa Catarina","São Francisco do Sul","Ilha Mandigituba.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI001622","JOI001622","; HABITAT: terrestre; HABITO: Árvore; TIPO VEGETACIONAL: Mata Secundária",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","2021-03-25 13:51:58-03","UNIVILLE","JOI","6831","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"M.S. Weiers","106","2008","02","01","Brasil","Santa Catarina","São Francisco do Sul","Próximo ao centro histórico.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI006831","JOI006831","; TIPO VEGETACIONAL: Floresta Ombrófila de Terras Baixas",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182","2021-03-25 13:51:58-03","UNIVILLE","JOI","1004","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","J. Cordeiro","2005","10","24","Jotham Ziffer Berger","42","2005","10","19","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI001004","JOI001004","; TIPO VEGETACIONAL: Floresta Pluvial",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183","2019-10-07 09:30:08-03","UEFS","HUEFS","250405","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"Silva, J.P.G.","HST22625","2018","11","09","Brasil","Pernambuco","Recife","Campus da UFRPE, viveiro do DCFL.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"HUEFS0250405","HUEFS0250405",NA,"Angiospermae","Malpighiales",NA,NA,NA,"18865","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1184","2021-03-04 11:17:23-03","UEFS","HUEFS","176369","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","A.M.Miranda","2013","08",NA,"Ramalho, F.B.","33","1971","10","22","Brasil","Bahia","Campo Formoso","Delfino, Fazenda Retiro.","-40.3213996887207","-10.5074996948242",NA,NA,NA,NA,"HUEFS0176369","HUEFS0176369","Margem do rio.","Angiospermae","Malpighiales",NA,NA,NA,"104183","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1185","2019-10-07 09:30:08-03","UEFS","HUEFS","134712","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","L.C.Marinho","2018","01",NA,"Leopoldino, A.A.","20","2007","12","19","Brasil","Ceará",NA,"Pacujá.",NA,NA,NA,NA,NA,NA,"HUEFS0134712","HUEFS0134712","Mata úmida.","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1186","2019-10-07 09:30:08-03","UEFS","HUEFS","188667","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"Matos, E.N.de","1493","2011","08","31","Brasil","Bahia","Caravelas","Mata da Chinesa","-44.191111","-17.51","44W11'28''","17S30'36''",NA,NA,"HUEFS0188667","HUEFS0188667","Restinga. Floresta.","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1187","2019-10-07 09:30:08-03","UEFS","HUEFS","142075","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","L.C.Marinho","2014","04",NA,"Queiroz, L.P.de","13859","2008","10","01","Brasil","Bahia","Itacaré","Estrada da balsa até Maraú, na foz do rio Contas.","-39.099167","-14.265278","39W5'57''","14S15'55''",NA,NA,"HUEFS0142075","HUEFS0142075","Restinga arbórea.","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1188","2019-10-07 09:30:08-03","UEFS","HUEFS","150073","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","L.C.Marinho","2014","04",NA,"Nascimento, F.H.F.","519","2005","09",NA,"Brasil","Bahia","Rio de Contas","Serra das Almas - Inácio Pinto. Sítio Gaia da Mata.","-41.903889","-13.538333","41W54'14''","13S32'18''","1350","1350","HUEFS0150073","HUEFS0150073","Floresta alto-montana.","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1189","2019-10-07 09:30:08-03","UEFS","HUEFS","168230","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","L.C.Marinho","2014","04",NA,"Carvalho-Sobrinho, J.G.de","2919","2011","02","15","Brasil","Bahia","Boa Nova",NA,"-39.694722","-14.614722","39W41'41''","14S36'53''","517","517","HUEFS0168230","HUEFS0168230","Floresta estacional.","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1190","2019-10-07 09:30:08-03","UEFS","HUEFS","182980","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"Matos, E.N.de","717","2011","11","01","Brasil","Bahia","Valença","Ponta do Curral.","-38.968889","-13.360556","38W58'8''","13S21'38''",NA,NA,"HUEFS0182980","HUEFS0182980","Floresta.","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1191","2019-10-07 09:30:08-03","UEFS","HUEFS","182982","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"Matos, E.N.de","758","2011","11","06","Brasil","Bahia","Valença","Ponta do Curral.","-38.978333","-13.237222","38W58'42''","13S14'14''",NA,NA,"HUEFS0182982","HUEFS0182982","Floresta.","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1192","2019-10-07 09:30:08-03","UEFS","HUEFS","197923","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"Sordi, S.J.de","159","2007","12","05","Brasil","São Paulo",NA,"Parque Burle Marx. Ao lado do andá - açu.",NA,NA,NA,NA,NA,NA,"HUEFS0197923","HUEFS0197923",NA,"Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1193","2019-10-07 09:30:08-03","UEFS","HUEFS","228666","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","L.C.Marinho","2018","10",NA,"Marinho, L.C.","918","2014","11","23","Brasil","Bahia","Almadina","Fazenda São José. Serra do Corcovado, entrando pela fazenda de Seu Francisco. 13, 8 km ao SW de Coaraci na estrada para Almadina.","-39.633333","-14.7","39W38'0''","14S42'0''","400","850","HUEFS0228666","HUEFS0228666","Floresta Ombrófila Densa.","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1194","2019-10-07 09:30:08-03","UEFS","HUEFS","235736","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"Irwin, H.S.","17045","1966","06","12","Brasil","Mato Grosso","Xavantina","S. of Xavantina.",NA,NA,NA,NA,"400","400","HUEFS0235736","HUEFS0235736","Gallery forest.","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1195","2019-10-07 09:30:08-03","UEFS","HUEFS","247223","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch.& Triana) Zappi",NA,NA,NA,NA,"Marquete, R.","3846","2006","08","24","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, PARNA Serra do Cipó, Córrego das Pedras, na margem do córrego.","-43.600556","-19.371111","43W36'2''","19S22'16''","808","808","HUEFS0247223",NA,"Savana arborizada com período alagado.","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1196","2019-10-07 09:30:08-03","UEFS","HUEFS","243625","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"Demenciano, S.C.","1","2016","07","29","Brasil","Mato Grosso do Sul","Campo Grande","Indubrasil.","-54.758611","-20.478333","54W45'31''","20S28'42''",NA,NA,"HUEFS0243625","HUEFS0243625","Cultivada.","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1197","2019-10-07 09:30:08-03","UEFS","HUEFS","243626","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"Demenciano, S.C.","2","2016","07","30","Brasil","Mato Grosso do Sul","Campo Grande","Bairro Cophavila 02.","-54.675","-20.533611","54W40'30''","20S32'1''",NA,NA,"HUEFS0243626","HUEFS0243626","Cultivada.","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1198","2019-10-07 09:30:08-03","UEFS","HUEFS","78182","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","L.C.Marinho","2018","09",NA,"Macedo, G.E.L.","426","2004","01","21","Brasil","Bahia","Mata de São João","Imbassaí, Rua do Meio","-37.940278","-12.458611","37W56'25''","12S27'31''",NA,NA,"HUEFS0078182","HUEFS0078182 HUEFS0078182_e1","Restinga.","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1199","2019-10-07 09:30:08-03","UEFS","HUEFS","88505","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","L.C.Marinho","2014","06",NA,"Jesus, N.G.","1736","2003","03","20","Brasil","Bahia","Conde","Siribinha.","-37.5","-11.733333","37W30'0''","11S44'0''",NA,NA,"HUEFS0088505","HUEFS0088505",NA,"Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1200","2021-03-04 11:17:23-03","UEFS","HUEFS","97303","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","E.A.P.Nascimento","2018","03",NA,"Glaziou, M.","5749",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0097303",NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1201","2019-10-07 09:30:08-03","UEFS","HUEFS","203787","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","L.C.Marinho","2014","04",NA,"Miranda, A.M.","6604","2013","07","13","Brasil","Bahia","Mata de São João",NA,"-38.2991981506348","-12.5303001403809",NA,NA,NA,NA,"HUEFS0203787","HUEFS0203787","Restinga arbórea.","Angiospermae","Malpighiales",NA,NA,NA,"47329","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1202","2019-10-07 09:30:08-03","UEFS","HUEFS","138570","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"Edilberto","EAC41636","2007","10","09","Brasil","Ceará","Guaramiranga",NA,"-38.9331016540527","-4.26332998275757",NA,NA,NA,NA,"HUEFS0138570","HUEFS0138570",NA,"Angiospermae","Malpighiales",NA,NA,NA,"13198","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1203","2019-10-07 09:30:08-03","UEFS","HUEFS","217160","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"Ramalho, F.B.","162","1972","09","13","Brasil","Bahia","Campo Formoso","Delfino, Fazenda Retiro.","-40.3213996887207","-10.5074996948242",NA,NA,NA,NA,"HUEFS0217160","HUEFS0217160",NA,"Angiospermae","Malpighiales",NA,NA,NA,"104183","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1204","2019-10-07 09:30:08-03","UEFS","HUEFS","237524","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch.& Triana) Zappi",NA,NA,NA,NA,"Costa, I.R.","RB301540","1984","11","05","Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro. Seção XXIV, canteiro A. Piq 5.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"HUEFS0237524",NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,"57442","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1205","2019-10-07 09:30:08-03","UEFS","HUEFS","184839","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","L.C.Marinho","2013","08",NA,"Snak, C.","558","2011","08","09","Brasil","Paraná","Formosa do Oeste","Margem do Rio Piquiri, Apertado.","-53.3125","-24.2928009033203",NA,NA,NA,NA,"HUEFS0184839","HUEFS0184839",NA,"Angiospermae","Malpighiales",NA,NA,NA,"16952","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1206","2019-10-07 09:30:08-03","UEFS","HUEFS","216833","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"Rocha, A.P.","HST20869","2013","03","11","Brasil","Pernambuco","Recife","Parque de Dois Irmãos.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"HUEFS0216833","HUEFS0216833",NA,"Angiospermae","Malpighiales",NA,NA,NA,"18865","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1207","2019-10-07 09:30:08-03","UEFS","HUEFS","56141","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","L.C.Marinho","2014","04",NA,"Lima, E.S.","ES193","1997","09","07","Brasil","Mato Grosso","Nova Xavantina","Rio das Mortes. Barranco de um córrego a 110m acima da ponte da estrada.","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,"HUEFS0056141","HUEFS0056141",NA,"Angiospermae","Malpighiales",NA,NA,NA,"79739","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1208","2019-10-07 09:30:08-03","UEFS","HUEFS","97309","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","L.C.Marinho","2013","08",NA,"Silva, M.","749","1967","04","01","Brasil","Amazonas","Manacapuru","rio Solimões, beira do lago do Jacaré.","-60.6206016540527","-3.29972004890442",NA,NA,NA,NA,"HUEFS0097309",NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,"112319","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1209","2019-10-07 09:30:08-03","UEFS","HUEFS","197196","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","L.C.Marinho","2014","04",NA,"Marinho, L.C.","442","2013","06","16","Brasil","Bahia","Una","Serra da Boa Sorte.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"HUEFS0197196","HUEFS0197196",NA,"Angiospermae","Malpighiales",NA,NA,NA,"36070","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1210","2019-10-07 09:30:08-03","UEFS","HUEFS","237519","PreservedSpecimen","Plantae","Clusiaceae","Rheedia","gardneriana","Rheedia gardneriana",NA,NA,NA,NA,NA,"Guedes, R.R.","453","1983","10","02","Brasil","Rio de Janeiro","Magé",NA,"-43.040599822998","-22.6527996063232",NA,NA,NA,NA,"HUEFS0237519",NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,"20531","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"1211","2015-03-11 13:36:43-03","F","FMNH-SEEDPLANTS","V0297203F","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0297203F","V0297203F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1212","2017-04-20 13:08:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana",NA,"RRC ID Flag",NA,NA,NA,"M. Toledo","465","1994","11","17","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"465",NA,NA,NA,NA
"1213","2019-06-11 13:05:19-03","F","FMNH-SEEDPLANTS","V0356511F","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana",NA,"RRC ID Flag",NA,NA,NA,"M. P. M. Lima","198","1990","8","17","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,"V0356511F","V0356511F_01 V0356511F_02",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"198",NA,NA,NA,NA
"1214","2015-03-11 13:36:38-03","F","FMNH-SEEDPLANTS","V0297201F","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0297201F","V0297201F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1215","2015-03-11 13:36:40-03","F","FMNH-SEEDPLANTS","V0297202F","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0297202F","V0297202F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1216","2015-03-11 13:36:45-03","F","FMNH-SEEDPLANTS","V0297204F","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0297204F","V0297204F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1217","2015-03-11 13:36:47-03","F","FMNH-SEEDPLANTS","V0297205F","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0297205F","V0297205F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1218","2015-03-11 13:36:50-03","F","FMNH-SEEDPLANTS","V0297206F","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0297206F","V0297206F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1219","2015-03-11 13:36:52-03","F","FMNH-SEEDPLANTS","V0297207F","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0297207F","V0297207F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1220","2015-03-11 13:36:54-03","F","FMNH-SEEDPLANTS","V0297208F","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0297208F","V0297208F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1221","2015-03-11 13:36:56-03","F","FMNH-SEEDPLANTS","V0297209F","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0297209F","V0297209F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1222","2015-03-11 13:36:58-03","F","FMNH-SEEDPLANTS","V0297210F","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0297210F","V0297210F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1223","2015-03-11 13:37:00-03","F","FMNH-SEEDPLANTS","V0297211F","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0297211F","V0297211F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1224","2015-03-11 13:37:02-03","F","FMNH-SEEDPLANTS","V0297212F","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0297212F","V0297212F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1225","2015-03-11 13:37:11-03","F","FMNH-SEEDPLANTS","V0297216F","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0297216F","V0297216F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1226","2015-03-11 13:37:13-03","F","FMNH-SEEDPLANTS","V0297217F","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0297217F","V0297217F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1227","2015-03-11 13:37:15-03","F","FMNH-SEEDPLANTS","V0297218F","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0297218F","V0297218F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1228","2015-03-11 13:37:18-03","F","FMNH-SEEDPLANTS","V0297219F","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0297219F","V0297219F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
