"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","year","month","day","continentOcean","preparationType","previousCatalogNumber","typeStatus","recordNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"412","2019-02-22 11:46:46-03","IPA","IPA","85176","S","Plantae","Leguminosae-Pap.","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Cunha, L.V.; Marquinho","2009","10","08","Cunha, L.V.","Brasil","Pernambuco","Igarassu","Mata de Jarapiá, Usina São José.","-34.936667","-7.771944","-34.936667","-7.771944","ca. 5m de altura e 20cm de CAP.; Mata Atlântica.","IPA0085176",NA,"2008","12","23","Southern America",NA,NA,NA,"298","Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2019-02-22 11:46:46-03","IPA","IPA","85723","S","Plantae","Leguminosae-Pap.","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Silva, R.R.","2004","12",NA,"Silva, R.R.; Calisto; Calisto","Brasil","Mato Grosso do Sul","Corumbá","Serra do Urucum, Planalto Residual do Urucum. Acesso pela Urucum Mineração.","-57.616389","-19.199722","-57.616389","-19.199722","Árvore armada de 7m de altura. Frutos imaturos com ala amarela e núcleo seminífero verde-escuros. Solo ferruginoso.; Borda da Floresta Estacional Semidecidual.","IPA0085723",NA,"2004","05","12","Southern America",NA,NA,NA,"937","Plantae",NA,"610","610",NA,NA,NA,NA,NA,NA,NA,NA
"414","2019-02-22 11:46:46-03","IPA","IPA","65906","S","Plantae","Leguminosae-Pap.","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Filardi, F.L.R.","2008","08","01","Oliveira, M.; Grillo, A.A.; Grillo, A.A.","Brasil","Alagoas","Ibateguara","Valparaíso, interior da mata. Mata em péssimo estado de conservação","-35.9393997192383","-8.97249984741211",NA,NA,"Árvore ca. 6m de altura; flores lilases; frutos imaturos esverdeados. Frequênte","IPA0065906",NA,"2003","12","16","Southern America",NA,NA,NA,"1503","Plantae",NA,NA,NA,NA,"16798","auto",NA,NA,NA,NA,NA
"415","2019-02-22 11:46:46-03","IPA","IPA","54070","S","Plantae","Leguminosae-Pap.","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Lima, H.C. de","1998","08",NA,"Orlandi, R.P.","Brasil","Bahia","Campo Formoso","Aproximadamente 4km da cidade,à margem do Rio Água Branca. Vegetação savana","-40.3213996887207","-10.5074996948242",NA,NA,"Árvore de 12m de altura, 80cm de diâmetro, 6m de copa, caule verde, fruto verde, alado; cálice roxo, corola roxa","IPA0054070",NA,"1981","03","11","Southern America",NA,NA,NA,"348","Plantae",NA,NA,NA,NA,"104183","auto",NA,NA,NA,NA,NA
"416","2019-02-22 11:46:46-03","IPA","IPA","13564","S","Plantae","Leguminosae-Pap.","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Filardi, F.L.R.","2008","08","01","Trinta, Z.A.; Fromm, E.; Fromm, E.","Brasil","Minas Gerais","Governador Valadares",NA,"-41.9494018554688","-18.8511009216309",NA,NA,"Árvore de flores lilases","IPA0013564",NA,"1964","04","19","Southern America",NA,NA,NA,"727","Plantae",NA,NA,NA,NA,"50833","auto",NA,NA,NA,NA,NA
"417","2019-02-22 11:46:46-03","IPA","IPA","1045","S","Plantae","Leguminosae-Pap.","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Lima, H.C. de","1998","08",NA,"Andrade-Lima","Brasil","Pernambuco","Recife","Avenida Afonso Olindense, Várzea","-34.8810997009277","-8.05389022827148",NA,NA,"Árvore aculeatíssima. Flores roxo-azuladas","IPA0001045",NA,"1948","12","25","Southern America",NA,NA,NA,"48147","Plantae",NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"418","2019-02-22 11:46:46-03","IPA","IPA","4023","S","Plantae","Leguminosae-Pap.","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Lima, H.C. de","1998","08",NA,"Pickel, B.","Brasil","Pernambuco","São Lourenço da Mata","Tapera, São Bento, campos altos","-35.0182991027832","-8.00222015380859",NA,NA,"Árvore grande, espinhos. Flores azuis (x) frutos (XII)","IPA0004023",NA,"1926","10",NA,"Southern America",NA,NA,NA,"1171","Plantae",NA,NA,NA,NA,"21764","auto",NA,NA,NA,NA,NA
"419","2019-02-22 11:46:46-03","IPA","IPA","60151","S","Plantae","Leguminosae-Pap.","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Filardi, F.L.R.","2008","08","01","Ferraz, E.B.; Ferreira, C.; Ferreira, C.","Brasil","Pernambuco","Triunfo","Subida da Serra de Triunfo","-38.1016998291016","-7.83805990219116",NA,NA,"Árvore ca. 6m de altura","IPA0060151",NA,"1997","06","19","Southern America",NA,NA,NA,"150","Plantae",NA,NA,NA,NA,"14606","auto",NA,NA,NA,NA,NA
"420","2019-02-22 11:46:46-03","IPA","IPA","22188","S","Plantae","Leguminosae-Pap.","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Lima, H.C. de","1998","08",NA,"Lanna-Sobrinho, J.P.; Castellanos, A.; Castellanos, A.","Brasil","Rio de Janeiro","Angra dos Reis",NA,"-44.3180999755859","-23.0067005157471",NA,NA,NA,"IPA0022188",NA,"1965","03","01","Southern America",NA,NA,NA,"838","Plantae",NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA
"421","2019-08-27 13:29:34-03","IAP","PACA-AGP","58263","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","R. Camargo","2005",NA,NA,NA,"Brasil","SC","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,"HBR 4655. Habitat: in silva Fenofase: flor","PACA058263",NA,"1950","02","04",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA
"422","2019-08-27 13:29:34-03","IAP","PACA-AGP","49839","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","R. Camargo","2005",NA,NA,"Rambo, B.","Brasil","SC","Itapiranga","ad flumen Uruguay","-53.7122001647949","-27.1693992614746",NA,NA,"Habitat: in silva primaeva Fenofase: estéril","PACA049839",NA,"1951","02","06",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,NA,NA,"18767","auto","Magnoliatae",NA,NA,NA,NA
"423","2019-08-27 13:29:34-03","IAP","PACA-AGP","95283","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","H.C. Lima","2009","06",NA,"L. Fadelli","Brasil","PR","Jataizinho","Rancho Guajava.","-50.9799995422363","-23.2541999816895",NA,NA,"Árvore 6m, CAP 37 cm, projeção da copa 3x 3m. Botões florais marrons, flores lilás, espinhos nos galhos, martiz do viveiro. Habitat: Mata na beira da estrada. Fenofase: flor","PACA095283",NA,"2001","02","08",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,NA,NA,"16845","auto","Magnoliatae",NA,NA,NA,NA
"424","2019-08-27 13:29:34-03","IAP","PACA-AGP","58252","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","R. Camargo","2005",NA,NA,NA,"Brasil","SC","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,"HBR 4654. Habitat: in silva Fenofase: fruto","PACA058252",NA,"1951","01","26",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA
"425","2019-08-27 13:29:34-03","IAP","PACA-AGP","31828","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","R. Camargo","2005",NA,NA,"Rambo, B.","Brasil","SC","Sombrio",NA,"-49.61669921875","-29.113899230957",NA,NA,"Habitat: in silva secundaria Fenofase: flor","PACA031828",NA,"1946","02","09",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,NA,NA,"16515","auto","Magnoliatae",NA,NA,NA,NA
"426","2020-12-20 21:17:33-03","UFV","VIC","37854","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"Meireles, J.E.; et al.","Brasil","Bahia","São Desidério","Palmeiral, Margem do Rio Grande, à 20 Km da BA 462. Vereda em cerrado.","-44.9733009338379","-12.3633003234863",NA,NA,"Árvore, c.a. de 10 metros de altura. Tronco áspero e ramos aculeados. Foliolos discolores membranáceos. Frutos maduros com núcleo seminífero verde e alas pardas. Ocasional. ~DNA~seco em álcool.","VIC037854","VIC037854","2009","07","16",NA,NA,NA,NA,"741",NA,NA,NA,NA,NA,"175149","auto",NA,NA,NA,NA,NA
"427","2020-12-20 21:17:33-03","UFV","VIC","10713","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Filardi, F.L.R.","2009","12",NA,"Pereira, B.A.S.","Brasil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu, Fazenda Juliana, adjacências do ribeirão Taboca.","-47.9296989440918","-15.7797002792358",NA,NA,"Árvore, c.a. de 8,0 metros de altura, com copa ampla e bem ramificada. Flores roxas, muito visitadas por abelhas Apis. Muito ornamental. Testemunha de mata.","VIC010713","VIC010713","1984","03","15",NA,NA,NA,NA,"933",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"428","2020-12-20 21:17:33-03","UFV","VIC","21033","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"Lima, L.C.P.; Garcia, F.C.P.","Brasil","Minas Gerais","Mariana","Parque Estadual do Itacolomi (PEI), Estrada do Cibrão, ponte do rio Mainarte. Área de mata.","-43.4160995483398","-20.377799987793",NA,NA,"Árvore, c.a. de 12 metros de altura. Material estéril.","VIC021033","VIC021033","2005","06","16",NA,NA,NA,NA,"408",NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA
"429","2020-12-20 21:17:33-03","UFV","VIC","23051","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Bortoluzzi, R.L.C.","1999","08","17","Bortoluzzi, R.L.C.; et al.","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Estrada do Aníbal.","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore, c.a. de 6,0 metros de altura; flores roxas, próximo à chegada da Lagoa do Aníbal.","VIC023051","VIC023051","1999","02","25",NA,NA,NA,NA,"522",NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA
"430","2020-12-20 21:17:33-03","UFV","VIC","23197","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Bortoluzzi, R.L.C.","1999","08","17","Bortoluzzi, R.L.C.; et al.","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Ponte queimada.","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore, c.a. de 4,0 metros de altura. Abundante em áreas abertas do PERD (margem do Rio Doce, estrada). Flores violáceas.","VIC023197","VIC023197","1999","03","24",NA,NA,NA,NA,"543",NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA
"431","2020-12-20 21:17:33-03","UFV","VIC","25874","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Filardi, F.L.R.","2009","12",NA,"Valente, G.E.","Brasil","Minas Gerais","Teixeiras","BR Teixeiras - Ponte Nova, Beira de estrada, cerca de 200 metros após o Motel Chalé em direção à Ponte Nova.","-42.8567008972168","-20.6511001586914",NA,NA,"Árvore, c.a. de 6,0 metros de altura. Fruto do tipo sâmara com núcleo seminífero basal e semente solítária. Com fruto na carpoteca sob nº 478.","VIC025874","VIC025874","2001","06","18",NA,NA,NA,NA,"842",NA,NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA
"432","2020-12-20 21:17:33-03","UFV","VIC","40362","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Fernandes, J.M.","2013","06","13","Simão, M.V.R.C.","Brasil","Minas Gerais","Viçosa","Mata do Paraíso, Estação de Pesquisa, treinamento e educação ambiental da Mata do Paraiso","-42.8819007873535","-20.7539005279541",NA,NA,"Árvore, 9m, botão floral, cálice cor vinho, corola roxa. Flor pétalas roxas com ápice da carena amarela, base do vexilo com uma mancha branca, cálice cor vinho. Ramo com pares de acúleos triangulares, 90 ° com o ramo.; Floresta estacio","VIC040362","VIC040362","2013","02","20",NA,NA,NA,NA,"515",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"433","2020-12-20 21:17:33-03","UFV","VIC","39217","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"Filardi, F.L.R.; et al.","Brasil","Minas Gerais","Volta Grande","Potão Piscicultura","-42.5388984680176","-21.7705993652344",NA,NA,"Frutos; Árvore; Cerrado","VIC039217","VIC039217","2005","05","06",NA,NA,NA,NA,"641",NA,NA,NA,NA,NA,"11543","auto",NA,NA,NA,NA,NA
"434","2020-12-20 21:17:33-03","UFV","VIC","11392","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Filardi, F.L.R.","2009","12",NA,"Pereira Neto, M.; et al.","Brasil","Minas Gerais","Patrocínio","Rodovia Patrocínio - Uberlândia, Beira de estrada. Cerrado.","-46.9","-18.883333","-46.9","-18.883333","Árvore, c.a. de 5,0 metros de altura; flores inúmeras de cor roxa com mancha branca no centro da pétala; botão floral de cor roxo escuro.","VIC011392","VIC011392","1989","03","01",NA,NA,NA,NA,"237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2020-12-20 21:17:33-03","UFV","VIC","13387","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Filardi, F.L.R.","2009","12",NA,"Mota, A.L.P.","Brasil","Minas Gerais",NA,"Triângulo Mineiro",NA,NA,NA,NA,NA,"VIC013387","VIC013387",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-12-20 21:17:33-03","UFV","VIC","13457","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Filardi, F.L.R.","2009","12",NA,"Mota, A.L.P.; et al.","Brasil","Minas Gerais",NA,"Triângulo Mineiro, Capoeirão José Brás.",NA,NA,NA,NA,"Casca marrom superficialmente gretada, com acúleos no sentido das cicatrizes anelares (em círculo); 1ª casca interna marrom; casca interna bege-rosada, alburno branco; exsudato tardio, pouco alaranjado aquoso. Espinhos na ráqui.","VIC013457","VIC013457",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-12-20 21:17:33-03","UFV","VIC","13617","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Filardi, F.L.R.","2009","12",NA,"Mota, A.L.P.; et al.","Brasil","Minas Gerais",NA,"Triângulo Mineiro",NA,NA,NA,NA,NA,"VIC013617","VIC013617",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-12-20 21:17:33-03","UFV","VIC","13816","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Mendonça-Filho, C.V.","2000","04","10","Mota, A.L.P.; et al.","Brasil","Minas Gerais",NA,"Triângulo Mineiro, Mata do Córego Volta Grande.",NA,NA,NA,NA,"Casca marrom com cicatrizes anelares incompletas com espinhos; casca interna bege com estrias vermelhas com exsudato vermelho, pouco em ponto.","VIC013816","VIC013816",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-12-20 21:17:33-03","UFV","VIC","39222","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"Filardi, F.L.R.; et al.","Brasil","Minas Gerais","Volta Grande","Trilha Ponte Rio Grande-MG","-48","-20","-48","-20","Flores e Frutos; Árvore; Mata Ciliar","VIC039222","VIC039222","2003","02","27",NA,NA,NA,NA,"287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2020-12-20 21:17:33-03","UFV","VIC","32001","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Filardi, F.L.R.","2009","12",NA,"Proença, C.; et al.","Brasil","Distrito Federal","Brasília","Parque Ólhos D'Água - Asa Norte, Plano Piloto, Beira de mata de galeria.","-47.887778","-15.744444","-47.887778","-15.744444","Árvore, c.a. de 14 metros de altura. Flor roxa. Fruto verde. Cálice preto: vexilo e alas roxas; carena rosada. Frutos coletados em outro indivíduo. Acúleos nos ramos. Próximo da Lagoa do Sapo.","VIC032001","VIC032001","2002","05","10",NA,NA,NA,NA,"2604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-12-20 21:17:33-03","UFV","VIC","8657","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Filardi, F.L.R.","2009","12",NA,"Garcia, M.V.B.","Brasil","Minas Gerais",NA,"Posse, próximo à fazenda do Sr. Joaquim",NA,NA,NA,NA,"Árvore, c.a. de 3,5 metros de altura, tronco com espinhos, flores roxas em inflorescências terminais.","VIC008657","VIC008657","1984","03","31",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-12-20 21:17:33-03","UFV","VIC","8213","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Mendonça-Filho, C.V.","2002","06",NA,"Heringer, E.P.; et al.","Brasil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu, Quintal onde antes era mata ciliar.","-47.9296989440918","-15.7797002792358",NA,NA,"Árvore com ramos espinhosos; flores arroxeadas.","VIC008213","VIC008213","1980","01","15",NA,NA,NA,NA,"3154",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"443","2020-12-20 21:17:33-03","UFV","VIC","28686","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Assis, L.C.S.","2004",NA,NA,"Assis, L.C.S.","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,"Árvore, c.a. de 4,0 metros de altura. Borda de mata, tronco acinzentado, cálice roxo escuro, corola roxa clara. Pouco frequente.","VIC028686","VIC028686","2002","01","03",NA,NA,NA,NA,"378",NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA
"444","2020-12-20 21:17:33-03","UFV","VIC","21029","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Filardi, F.L.R.","2009","12",NA,"Dias, S.J.L.","Brasil","Minas Gerais","Mariana","Parque Estadual do Itacolomi (PEI), Cibrão. Área de mata.","-43.4160995483398","-20.377799987793",NA,NA,"Arbusto escandente. Corola lilás.","VIC021029","VIC021029","1993","12","20",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA
"445","2020-12-20 21:17:33-03","UFV","VIC","23410","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Bortoluzzi, R.L.C.","1999","08","17","Bortoluzzi, R.L.C.; et al.","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Ao longo da estrada que corta o parque.","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore, c.a. de 4,0 metros de altura; próximo à Trilha da Garapa Torta; frutos verdes imaturos.","VIC023410","VIC023410","1999","05","20",NA,NA,NA,NA,"651",NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA
"446","2020-12-20 21:17:33-03","UFV","VIC","23217","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Bortoluzzi, R.L.C.","1999","08","17","Bortoluzzi, R.L.C.; et al.","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Ao longo da estrada que corta o parque.","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore, c.a. de 6,0 metros de altura; frutos verdes imaturos.","VIC023217","VIC023217","1999","03","26",NA,NA,NA,NA,"574",NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA
"447","2020-12-20 21:17:33-03","UFV","VIC","23050","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Bortoluzzi, R.L.C.","1999","08","17","Bortoluzzi, R.L.C.; et al.","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Ao longo da estrada que corta o parque.","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore, c.a. de 8,0 metros de altura, na beira da estrada; flores violáceas, cálice avinolado. Observado ao longo da estrada, estrada do Aníbal, Lagoa do Aníbal.","VIC023050","VIC023050","1999","02","25",NA,NA,NA,NA,"509",NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA
"448","2020-12-20 21:17:33-03","UFV","VIC","8631","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Filardi, F.L.R.","2009","12",NA,"Garcia, M.V.B.","Brasil","Minas Gerais","Paraopeba","EFLEX","-44.4042015075684","-19.2744007110596",NA,NA,"Árvore, c.a. de 3,0 metros de altura. Flores roxas, caule com espinhos.","VIC008631","VIC008631","1984","02","21",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA
"449","2020-12-20 21:17:33-03","UFV","VIC","40643","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Fernandes, J.M.","2013","06","13","Simão, M.V.R.C.","Brasil","Minas Gerais","Rio Pomba","Estrada Barbacena- Rio Pomba","-43.17919921875","-21.2747001647949",NA,NA,"Árvore, 8 m.","VIC040643","VIC040643","2013","02","14",NA,NA,NA,NA,"488",NA,NA,NA,NA,NA,"18289","auto",NA,NA,NA,NA,NA
"450","2020-12-20 21:17:33-03","UFV","VIC","23226","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Filardi, F.L.R.","2009","12",NA,"Cavalcante, E.P.","Brasil","Minas Gerais","Viçosa","Bom Jardim, saída para Teixeiras","-42.8819007873535","-20.7539005279541",NA,NA,"Planta coletada em barranco; visita por mamangava, abelhas e marimbondos. Trabalho prático de BVE 230.","VIC023226","VIC023226","1999","03","05",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"451","2020-12-20 21:17:33-03","UFV","VIC","1329","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Filardi, F.L.R.","2009","12",NA,"Kuhlmann, J.G.","Brasil","Minas Gerais","Viçosa","E. S. A. V.","-42.8819007873535","-20.7539005279541",NA,NA,NA,"VIC001329","VIC001329","1936","03","03",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"452","2020-12-20 21:17:33-03","UFV","VIC","19037","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Rodrigues, I.M.C.","2006","03","06","Rodrigues, I.M.C.; Garcia, F.C.P.","Brasil","Minas Gerais","Viçosa","Reserva Florestal Mata do Paraíso (RFMP), Mata do Paraíso. As margens do Caminho das águas. Do outro lado da represa.","-42.8819007873535","-20.7539005279541",NA,NA,"Árvore, apresenta corola roxa, forte odor.","VIC019037","VIC019037","2006","03","06",NA,NA,NA,NA,"63",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
