"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","infraspecificEpithet","class","individualCount","fieldNumber","typeStatus","relatedCatalogItem","sex"
"287","2012-05-04 05:16:00-03","MO","MOBOT","3073852","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","G. Davidse",NA,NA,NA,"Cyril Allen","1924","8","7","Colombia",NA,NA,"Savana, Rincon Hondo, Magdalena Valley.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Allen 319","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2010-03-01 18:55:00-03","MO","MOBOT","3073854","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","G. Davidse",NA,NA,NA,"F. Javier Fernández Casas|J. Molero","1982","2","4","Paraguay","Canindeyú",NA,"Salida de Curuguaty hacia el Norte, a unos 5 km, en prados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fernández Casas 5902","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2012-05-04 05:16:00-03","MO","MOBOT","3073855","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","G. Davidse",NA,NA,NA,"Cyril Allen","1924","8","8","Colombia",NA,NA,"Damp Savana, Rincon Hondo, Magdalena Valley.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Allen 339","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2009-06-25 13:32:00-03","MO","MOBOT","3073860","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","T. Koyama",NA,NA,NA,"William R. Anderson","1973","3","6","Brazil","Goiás",NA,"Chapada dos Veadeiros. 20 km by road N of Alto Paraíso; region of rocky (sandstone) hilltop cerrado, seeping hillsides, rocky open cerrado in raised places on hillsides, and open mesophytic woods by streams. Seeping hillside.",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,"Anderson 6479","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2008-05-27 22:02:00-03","MO","MOBOT","3073862","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"O. Ahumada","1978","3","15","Argentina","Corrientes","San Miguel","12 km N de San Miguel. Ruta 17. En cultivo de arroz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ahumada 1867","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2009-08-23 06:40:00-03","MO","MOBOT","3074121","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"T.J.V. Stuckert","1901","3","26","Argentina","Córdoba",NA,"Im nassen Sande des Flusses bei Estancia San Teodoro. Bei einer Quelle.",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,"Stuckert 93","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2016-06-16 08:29:00-03","MO","MOBOT","270737","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse",NA,NA,NA,"Elsa M. Zardini|P. Aquino","1991","12","16","Paraguay","Central",NA,"Between Ytororo and Tavarory, 2 km from Tavarory. Cerrado scrub and patches of inundated savanna.","-57.5833333","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 29563","South America",NA,NA,NA,NA,NA,NA,"4","636",NA,NA,NA
"294","2016-06-16 08:05:00-03","MO","MOBOT","1816936","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|R. Gamarra","2002","12","5","Paraguay","Itapúa",NA,"Yacyreta dam island reserve. Dunes and inundated savannas.","-56.7547222","-27.4888889",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 59169","South America",NA,NA,NA,NA,NA,NA,"2","1273",NA,NA,NA
"295","2020-08-01 18:19:23-03","UNESP-IBILCE","SJRP","13838","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","A.C. Araujo",NA,NA,NA,"L.T. Dombrowski",NA,NA,NA,"Brasil","Paraná","Morretes","arredores de Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Tracheophyta","Poales",NA,"América do Sul",NA,"Em terreno abandonado de cultivo;","30514","auto",NA,"Liliopsida",NA,NA,NA,NA,NA
"296","2020-08-01 18:19:23-03","UNESP-IBILCE","SJRP","19951","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"A. Amaral Jr.",NA,NA,NA,"Brasil","Mato Grosso do Sul","Anaurilândia","distrito de Quebracho","-52.7178001403809","-22.1875",NA,NA,NA,NA,NA,NA,"Tracheophyta","Poales",NA,"América do Sul",NA,"Herva até 1 m, heliófita, no brejo;","52338","auto",NA,"Liliopsida",NA,NA,NA,NA,NA
"297","2019-03-29 10:41:19-03","UFSM","HDCF","1327","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Bertuzzi, T.","2016","04","05","Andrae, F. H.",NA,NA,NA,"Brasil","Rio Grande do Sul","Faxinal do Soturno","Morro da Prefeitura","-53.4446983337402","-29.5746994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"11227","auto",NA,NA,NA,NA,NA,NA,NA
"298","2019-03-29 10:41:19-03","UFSM","HDCF","7081","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Bertuzzi, T.","2016","04","05","Azambuja, C.","2015","02","09","Brasil","Rio Grande do Sul","São Vicente do Sul",NA,"-54.72","-29.7","-54.72","-29.7",NA,NA,NA,NA,NA,NA,NA,"América",NA,"RS-392-4-1-H5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2015-05-20 10:34:29-03","UFERSA","MOSS","11351","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Loiola, M.I.B.",NA,NA,NA,"Loiola, M.I.B.","2007","05","18","Brasil","Rio Grande do Norte","Maxaranguape",NA,"-35.262","-5.516",NA,NA,NA,NA,NA,NA,NA,NA,"970","América do Sul",NA,NA,"27275","auto",NA,NA,NA,NA,NA,NA,NA
"300","2020-08-31 09:20:36-03","INPA","INPA","256375","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Eiten, LT","1962",NA,NA,"Eiten, G","1960","04","22","Brasil","São Paulo","Mogi Guaçu","Campos das Sete Lagoas. Fazenda Campininha, just north of rio Moji-Guaçu. 3.7km NNW of Padua Sales (About 27km NW of city Moji-Mirim).","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"INPA0256375","INPA0256375 INPA0256375_e","Monocotyledon","Poales","1966","Southern America",NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA
"301","2020-08-31 09:20:36-03","INPA","INPA","10864","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Albuquerque, BWP de","1962",NA,NA,"Rodrigues, WA","1962","01","13","Brasil","Rondônia",NA,"Rio Guaporé, Porto Acre., Rio Guaporé, Porto Acre. Campo, solo argiloso, úmido.",NA,NA,NA,NA,NA,NA,"INPA0010864","INPA0010864 INPA0010864_e","Monocotyledon","Poales","4298","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-08-31 09:20:36-03","INPA","INPA","11444","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Alves, MVS; Matins, S",NA,NA,NA,"Goeldi, A","1913",NA,NA,"Brasil","Pará",NA,"Rio Mojú, Fábrica, Rio Mojú, Fábrico.","-48.8","-1.8","-48.8","-1.8",NA,NA,"INPA0011444","INPA0011444 INPA0011444_e","Monocotyledon","Poales","14787","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-08-31 09:20:36-03","INPA","INPA","34852","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Alves, MVS; Matins, S","2009","09",NA,"Maas, PJM","1971","05","04","Brasil","Amazonas","Manaus","Parque 10, Open wet secondary vegetation along road to Parque 10.","-60.017692","-3.140675","-60.017692","-3.140675",NA,NA,"INPA0034852","INPA0034852 INPA0034852_e INPA0034852_e1","Monocotyledon","Poales","302","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-08-31 09:20:36-03","INPA","INPA","35014","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Alves, MVS","2009","09",NA,"Maas, PJM","1971","09","28","Brasil","Amazonas","Manaus","Manaus, 5 km N of, Disturbed white-sand savanna, 5 Km n of Manaus, course white sand.","-59.995308","-3.022107","-59.995308","-3.022107",NA,NA,"INPA0035014","INPA0035014 INPA0035014_e INPA0035014_e1","Monocotyledon","Poales","464","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-08-31 09:20:36-03","INPA","INPA","96474","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Alves, MVS; Matins, S",NA,NA,NA,"Ferreira, CAC","1980","09","07","Brasil","Pará","Oriximiná","Rio Paru do Oeste, Rio Paru do Oeste, cachoeira Chuvisco.","-56.0783","-0.9997","-56.0783","-0.9997",NA,NA,"INPA0096474","INPA0096474 INPA0096474_e","Monocotyledon","Poales","2233","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-08-31 09:20:36-03","INPA","INPA","4720","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Black, GA","1954","06","01","Brasil","Pará","Moju","Rio Mojú, Fábrica, Rio Mojú, Fábrica, mata do Najateua.","-48.8","-1.8","-48.8","-1.8",NA,NA,"INPA0004720","INPA0004720 INPA0004720_e","Monocotyledon","Poales","54-16336","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-07-10 09:45:32-03","MBML","MBML-HERBARIO","1473",NA,"Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","M. Alves/14-02-2000",NA,NA,NA,"H. Q. Boudet Fernandes","1985","06","11","Brasil","Espírito Santo","Santa Teresa","Penha","-40.552778","-19.953333","40W33'10","19S57'12",NA,NA,"MBML001473","MBML001473",NA,NA,"1236",NA,NA,"Erva rupícola, heliófila, com inflorescência bruna.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-07-10 09:45:32-03","MBML","MBML-HERBARIO","1440",NA,"Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","M. Alves/15-02-2000",NA,NA,NA,"H. Q. Boudet Fernandes","1986","02","20","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556","40W40'53","19S48'20",NA,NA,"MBML001440","MBML001440",NA,NA,"1869",NA,NA,"Erva, inflorescência bruna, heliófila, vegetação herbácea a beira do riacho.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-07-10 09:45:32-03","MBML","MBML-HERBARIO","1485",NA,"Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","M. Alves/14-02-2000",NA,NA,NA,"H. Q. Boudet Fernandes","1985","06","11","Brasil","Espírito Santo","Santa Teresa","Penha","-40.552778","-19.953333","40W33'10","19S57'12",NA,NA,"MBML001485","MBML001485",NA,NA,"1240",NA,NA,"Erva com inflorescência castanha, em solo úmido, heliófila, capoeira de encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-07-10 09:45:32-03","MBML","MBML-HERBARIO","19021",NA,"Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","M. L. Martins/24-06-2005",NA,NA,NA,"R.R. Vervloet; et al","2002","12","11","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML019021","MBML019021",NA,NA,"1537",NA,NA,"Planta com 80cm, inflorescência branca quando jovem, marrom quando maduro, em brejo.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-01-09 21:48:27-03","UNICENTRO","HUCO","5284","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Cordeiro","2010",NA,NA,"Dunaiski, A.","2009","03","27","Brasil","Paraná","Pinhais",NA,"-49.1925010681152","-25.4447002410889",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Iraí 627","10418","auto",NA,NA,NA,NA,NA,NA,NA
"312","2019-12-13 08:11:31-03","ICAUFMG","MCCA","2103","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","XAVIER, M.V.B.","2018","08","16","XAVIER, M.V.B.","2018","06","08","Brasil","Minas Gerais","Montes Claros",NA,"-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,"MCCA02187","MCCA02187",NA,NA,"115",NA,NA,"Local aberto","72568","auto",NA,NA,NA,NA,NA,NA,NA
"313","2021-03-04 11:05:04-03","UFRB","HURB","10639","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult","V.J.Pott","2020","08",NA,"Costa, G.; Aguiar, N.S.; Fonseca, W.O.","2015","02","10","Brasil","Bahia","Dom Macedo Costa","Primeira entrada a esquerda antes da cidade;","-39.1925010681152","-12.9049997329712",NA,NA,NA,NA,"HURB000010639",NA,NA,NA,"1230",NA,NA,NA,"9803","auto",NA,NA,NA,NA,NA,NA,NA
"314","2021-03-04 11:05:04-03","UFRB","HURB","4384","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Aona, L.Y.S.; Alcantara, J.; Oliveira, W.","2012","08","07","Brasil","Bahia","Maragogipe","2 Km da cidade;","-38.9193992614746","-12.7777996063232",NA,NA,NA,NA,"HURB000004384",NA,NA,NA,"1611",NA,NA,"A.","21355","auto",NA,NA,NA,NA,NA,NA,NA
"315","2021-03-04 11:05:04-03","UFRB","HURB","1868","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","P.R.P. Andrade","1995","10",NA,"Andrade, P.R.P.","1995","11","26","Brasil","São Paulo","Campinas","lagoa do Pq. do Jambeiro;","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"HURB000001868",NA,NA,NA,"58",NA,NA,"<ll>dwc_commonname:</ll> falso alecrim da praia","23900","auto",NA,NA,NA,NA,NA,NA,NA
"316","2020-06-15 15:30:10-03","UNESP-RC","HRCB","25742","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Araújo, A.C.","1997","06","30","Faria, A.D.","1995","12","05","Brasil","São Paulo","Campinas","Lago próximo a engenharia elétrica no campus da UNICAMP","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,"45",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"317","2020-06-15 15:30:10-03","UNESP-RC","HRCB","4126","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Araújo, A.C.","1997","06","30","Camargo, R.A.","1983","01","13","Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA
"318","2020-06-15 15:30:10-03","UNESP-RC","HRCB","49024","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Lombardi","2007","12","05","Brasil","São Paulo","Jundiaí",NA,"-46.935778","-23.230444","46º56'08.8W","23º13'49,6S","957","957",NA,NA,NA,NA,"7084",NA,NA,"borda da trilha. Erva, próxima a água, inflorescências marrons, estigmas brancos",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-06-15 15:30:10-03","UNESP-RC","HRCB","54151","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Martins, S.","2009","11","03","Scatena, V.L.","2009","10","27","Brasil","Tocantins","Mateiros","Ponto do Rio Novo","-46.758694","-10.556056","46º45'31.3W","10º33'21,8S","371","371",NA,NA,NA,NA,"337",NA,NA,"Herbácea ocorrendo em solo arenoso",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-06-15 15:30:10-03","UNESP-RC","HRCB","54675","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Tannus, J.L.S.","2006","04",NA,"Tannus, J.L.S.","2006","04","04","Brasil","São Paulo","Itararé","Unidade de Pesquisa e Desenvolvimento de Itararé","-49.205278","-24.268333","49º12'19W","24º16'06S",NA,NA,NA,NA,NA,NA,"1178",NA,NA,"Erva, inflorescências castanha, em solo orgânico saturado",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2017-11-24 14:10:31-02","UFLA","ESAL","24627","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","J. Gonçalves",NA,NA,NA,"Domingos, DQ; Cambraia, CFC","2008","03","30","Brasil","Minas Gerais","Lavras","Parque Quedas do Rio Bonito","-44.974167","-21.331944","-44.974167","-21.331944",NA,NA,NA,NA,NA,NA,"869",NA,NA,"Erva, inflorescencia ferrugínea.; Campo Rupestre",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-06-25 16:06:14-03","FUVATES","HVAT","5390","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","I. Boldrini","2017","10","29","M. Caumo","2017","01","26","Brasil","Rio Grande do Sul","Pantano Grande","Vila Capivarita, Horto Tarumã CMPC.","-52.485833","-30.324444","-52º29'9''W","-30º19'28''S",NA,NA,"HVAT00005390",NA,NA,NA,"145",NA,NA,"Herbácea; APP com vegetação campestre - estágio inicial - área úmida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-12-19 11:18:29-03","UFG","UFG","26783","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Proença, C.","2001","09","30","Sampaio, A.B.; et al.","2001","05","09","Brasil","Tocantins","Mateiros","Região do Jalapão","-46.783333","-10.716667","-46.783333","-10.716667",NA,NA,"UFG0026783","UFG0026783",NA,NA,"536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-12-19 11:18:29-03","UFG","UFG","44223","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Resende, I.L.M.","2008","05","03","Resende, I.L.M.","2008","05","02","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.7925","-17.016389","-48.7925","-17.016389",NA,NA,"UFG0044223",NA,NA,NA,"92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-12-19 11:18:29-03","UFG","UFG","44232","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Resende, I.L.M.","2010","05","03","Resende, I.L.M.","2008","05","02","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.801389","-17.024167","-48.801389","-17.024167",NA,NA,"UFG0044232",NA,NA,NA,"136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-12-19 11:18:29-03","UFG","UFG","44270","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Resende, I.L.M.","2010","05","03","Resende, I.L.M.","2008","08","05","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.859917","-16.956731","-48.859917","-16.956731",NA,NA,"UFG0044270",NA,NA,NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-12-19 11:18:29-03","UFG","UFG","44271","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Resende, I.L.M.","2010","05","03","Resende, I.L.M.","2008","08","05","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.801389","-17.024167","-48.801389","-17.024167",NA,NA,"UFG0044271","UFG0044271",NA,NA,"411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-12-19 11:18:29-03","UFG","UFG","44280","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Resende, I.L.M.","2010","05","03","Resende, I.L.M.","2008","09","06","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.859917","-16.956731","-48.859917","-16.956731",NA,NA,"UFG0044280",NA,NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-12-19 11:18:29-03","UFG","UFG","44285","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Resende, I.L.M.","2010","05","03","Resende, I.L.M.","2008","09","06","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.801389","-17.024167","-48.801389","-17.024167",NA,NA,"UFG0044285",NA,NA,NA,"520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-12-19 11:18:29-03","UFG","UFG","44293","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Resende, I.L.M.","2010","05","03","Resende, I.L.M.","2008","10","11","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.801389","-17.024167","-48.801389","-17.024167",NA,NA,"UFG0044293",NA,NA,NA,"575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-12-19 11:18:29-03","UFG","UFG","44317","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Resende, I.L.M.","2010","05","03","Resende, I.L.M.","2008","11","04","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.801389","-17.024167","-48.801389","-17.024167",NA,NA,"UFG0044317",NA,NA,NA,"684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-12-19 11:18:29-03","UFG","UFG","44329","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Resende, I.L.M.","2010","05","03","Resende, I.L.M.","2008","12","15","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.801389","-17.024167","-48.801389","-17.024167",NA,NA,"UFG0044329",NA,NA,NA,"775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-12-19 11:18:29-03","UFG","UFG","44402","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Resende, I.L.M.","2010","05","04","Resende, I.L.M.","2008","12","15","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.859917","-16.956731","-48.859917","-16.956731",NA,NA,"UFG0044402",NA,NA,NA,"811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-12-19 11:18:29-03","UFG","UFG","44450","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Resende, I.L.M.","2010","05","04","Resende, I.L.M.","2008","12","15","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.859917","-16.956731","-48.859917","-16.956731",NA,NA,"UFG0044450","UFG0044450",NA,NA,"834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-12-19 11:18:29-03","UFG","UFG","44507","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Resende, I.L.M.","2010","05","03","Resende, I.L.M.","2009","02","03","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.801389","-17.024167","-48.801389","-17.024167",NA,NA,"UFG0044507","UFG0044507",NA,NA,"1220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-12-19 11:18:29-03","UFG","UFG","44537","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Resende, I.L.M.","2010","05","04","Resende, I.L.M.","2009","03","03","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.859917","-16.956731","-48.859917","-16.956731",NA,NA,"UFG0044537",NA,NA,NA,"1334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-12-19 11:18:29-03","UFG","UFG","44556","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Resende, I.L.M.","2010","06","05","Resende, I.L.M.","2009","04","15","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.801389","-17.024167","-48.801389","-17.024167",NA,NA,"UFG0044556",NA,NA,NA,"1434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
