"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"1422","2021-02-08 12:44:22-03","UFRGS","ICN","084723","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Bresolin, A","160","1971","02","18","Brasil","SC","Florianópolis","Pântano do Sul, Sapé Grande","-48.5491981506348","-27.596700668335",NA,NA,"300","300","Árvore 10m altura, fruto branco.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"1423","2021-02-08 12:44:22-03","UFRGS","ICN","084725","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Klein, RM",NA,NA,NA,"Klein, RM; Bresolin, A","9758","1971","10","18","Brasil","SC","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736",NA,NA,"100","100","Espécie ameaçada de extinção (Criticamente em perigo).; Árvore, 10m de altura. Flor verde.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"13751","auto",NA,NA,NA,NA,NA,NA
"1424","2021-02-08 12:44:22-03","UFRGS","ICN","098111","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Klein, RM","10485","1972","12","13","Brasil","SC","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,"400","400","Doação FLOR 20097; Árvore 15m altura, fruto verde.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"23385","auto",NA,NA,NA,NA,NA,NA
"1425","2021-02-08 12:44:22-03","UFRGS","ICN","096971","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Klein, RM",NA,NA,NA,"Klein, RM; Bresolin, A","10827","1973","02","19","Brasil","SC","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,"400","400","Espécie ameaçada de extinção (Criticamente em perigo).; Árvore, 15m de altura. Fruto imaturo verde.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"23385","auto",NA,NA,NA,NA,NA,NA
"1426","2021-02-08 12:44:22-03","UFRGS","ICN","084724","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Klein, RM",NA,NA,NA,"Klein, RM","9806","1971","10","19","Brasil","SC","Paulo Lopes","Costa do Morro de Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"300","300","Espécie ameaçada de extinção (Criticamente em perigo).; Árvore, 20m de altura. Flor verde.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"23385","auto",NA,NA,NA,NA,NA,NA
"1427","2021-02-08 12:44:22-03","UFRGS","ICN","183343","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Silva, JM; et al.","3065","1999","09","29","Brasil","PR","Morretes","Serra da Prata trilha para o cume","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Doação ESA (77277); flores verde-pálido; Árvore 15m, floresta atlântica",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"1428","2021-02-08 12:44:22-03","UFRGS","ICN","191394","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Molz, M",NA,NA,NA,"Molz, M; Seger, G","s.n.","2012","09","01","Brasil","RS","Morrinhos do Sul","Morro do Forno.","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"Árvore, 10m altura.; Floresta Ombrófila Densa de encosta.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"12766","auto",NA,NA,NA,NA,NA,NA
"1429","2021-02-08 12:44:22-03","UFRGS","ICN","085074","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Sobral, M",NA,NA,NA,"Hagelund, K","15774","1985","12","02","Brasil","RS","Torres","Alta Rio Terra","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA
"1430","2021-02-08 12:44:22-03","UFRGS","ICN","084202","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Klein, RM; Bresolin, A","7622","1967","10","25","Brasil","SC","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,"300","300","Árvore 15m altura, flor branca.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"1431","2021-02-08 12:44:22-03","UFRGS","ICN","084964","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Falkenberg, DB","3517",NA,NA,NA,"Brasil","SC","Florianópolis","Morro da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,"200","200","Arvoreta 4m altura, flor em botão.; Interior da mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"1432","2021-02-08 12:44:22-03","UFRGS","ICN","081960","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Klein, RM","6765","1966","12","20","Brasil","SC","Florianópolis","Morro do Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,"350","350","Árvore 20m altura, flor branca.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"1433","2021-02-08 12:44:22-03","UFRGS","ICN","084722","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Bresolin, A","478","1971","12","17","Brasil","SC","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736",NA,NA,"180","180","Árvore 10m altura, fruto verde.; Capoeirão.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"13751","auto",NA,NA,NA,NA,NA,NA
"1434","2021-02-08 12:44:22-03","UFRGS","ICN","001888","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Reitz, R; Klein, RM","3812","1956","10","12","Brasil","SC","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,"100","100","Árvore 10m altura, flor verde.; Pasto.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"18533","auto",NA,NA,NA,NA,NA,NA
"1435","2021-02-08 12:44:22-03","UFRGS","ICN","098084","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Klein, RM",NA,NA,NA,"Bresolin, A","1021","1973","12","11","Brasil","SC","Imaruí","Alto Rio D'Una","-48.8199996948242","-28.3414001464844",NA,NA,"200","200","Espécie ameaçada de extinção (Criticamente em perigo).; Árvore fina, ereta, 10m de altura. Flor verde-creme.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"29971","auto",NA,NA,NA,NA,NA,NA
"1436","2021-02-08 12:44:22-03","UFRGS","ICN","084726","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Klein, RM",NA,NA,NA,"Klein, RM; Bresolin, A","10091","1972","02","23","Brasil","SC","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,"700","700","Espécie ameaçada de extinção (Criticamente em perigo).; Árvore, 15m de altura. Fruto imaturo verde.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"31105","auto",NA,NA,NA,NA,NA,NA
"1437","2021-02-08 12:44:22-03","UFRGS","ICN","096874","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Bresolin, A","1049","1973","12","13","Brasil","SC","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,"400","400","Doação FLOR 20099; Árvore 15m altura, flor creme.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"23385","auto",NA,NA,NA,NA,NA,NA
"1438","2021-02-08 12:44:22-03","UFRGS","ICN","183341","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Moraes, PLR","1055","1994","09","06","Brasil","SP","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Doação ESA (17341); Árvore 12m, local aberto, borda de mata, topo de morro",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"27904","auto",NA,NA,NA,NA,NA,NA
"1439","2021-02-08 12:44:22-03","UFRGS","ICN","183342","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Souza, VC; et al.","12241","1996","09","05","Brasil","SP","Ubatuba","Praia de Puruba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Doação ESA (60647); flores creme, frutos imaturos verdes com cálice acrescente vinho; Arvoreta 3m, mata de encosta",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"34265","auto",NA,NA,NA,NA,NA,NA
"1440","2021-02-08 12:44:22-03","UFRGS","ICN","163835","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Dettke, GA","247","2010","01","20","Brasil","SC","Siderópolis","próx. à barragem São Bento","-49.565","-28.581389","-49.565","-28.581389",NA,NA,"frutos, cálice vermelho e fruto branco; arbórea, aprox. 6 m alt., margem de rio",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1441","2021-02-08 12:44:22-03","UFRGS","ICN","183344","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Sampaio, D; et al.","58","1999","01","06","Brasil","SP","Iguapé","Estação Ecológica Chauás 24o47'S 47o42'W","-47.7","-24.783333","-47.7","-24.783333",NA,NA,"Doação ESA (62545); cálice vermelho, frutos creme; Árvore 12m",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442","2021-02-08 12:44:22-03","UFRGS","ICN","193667","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","R.; Santos-Jr.","2017","03","12","Rabuske, C; Santos-Jr.; R.","238","2017","03","12","Brasil","SC","Nova Veneza","Área Particular de Preservação Ambiental São Francisco - Recanto do Uru.","-49.631944","-28.6525","-49.631944","-28.6525",NA,NA,"Árvore com frutos.; Área florestal aos fundos do alojamento.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1443","2021-02-08 12:44:22-03","UFRGS","ICN","120732","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Sobral, M; Jarenkow, JA","8024",NA,NA,NA,"Brasil","RS","Morrinhos do Sul","Morro do Forno","-49.934700012207","-29.3649997711182",NA,NA,"50","50","Espécie ameaçada de extinção (Criticamente em perigo).; Árvore 10-12m. Frutos brancos, com cálice persistene, aumentado, vermelho-claro.; Região de mata atlântica, junto à trilha do Morro do Forno-Josafá. Em beira de estrada.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"12766","auto",NA,NA,NA,NA,NA,NA
"1444","2021-02-08 12:44:22-03","UFRGS","ICN","083863","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Falkenberg, DB",NA,NA,NA,"Klein, RM; Bresolin, A","7622","1967","10","25","Brasil","SC","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,"300","300","Espécie ameaçada de extinção (Criticamente em perigo).; Árvore, 15m de altura; flor branca.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"1445","2021-02-08 12:44:22-03","UFRGS","ICN","083654","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Waechter, JL; et al.","2272",NA,NA,NA,"Brasil","SC","Florianópolis","Morro da Lagoa da Conceição","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Flores verdes.; Em interior de mata pluvial.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"1446","2021-02-08 12:44:22-03","UFRGS","ICN","081994","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Klein, RM; Bresolin, A","6294","1965","10","20","Brasil","SC","Florianópolis","Pântano do Sul","-48.5491981506348","-27.596700668335",NA,NA,"2","2","Arvoreta 5m altura.; Restinga",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"1447","2021-02-08 12:44:22-03","UFRGS","ICN","084723","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Bresolin, A","160","1971","02","18","Brasil","SC","Florianópolis","Pântano do Sul, Sapé Grande","-48.5491981506348","-27.596700668335",NA,NA,"300","300","Árvore 10m altura, fruto branco.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"1448","2021-02-08 12:44:22-03","UFRGS","ICN","084725","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Klein, RM",NA,NA,NA,"Klein, RM; Bresolin, A","9758","1971","10","18","Brasil","SC","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736",NA,NA,"100","100","Espécie ameaçada de extinção (Criticamente em perigo).; Árvore, 10m de altura. Flor verde.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"13751","auto",NA,NA,NA,NA,NA,NA
"1449","2021-02-08 12:44:22-03","UFRGS","ICN","098111","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Klein, RM","10485","1972","12","13","Brasil","SC","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,"400","400","Doação FLOR 20097; Árvore 15m altura, fruto verde.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"23385","auto",NA,NA,NA,NA,NA,NA
"1450","2021-02-08 12:44:22-03","UFRGS","ICN","096971","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Klein, RM",NA,NA,NA,"Klein, RM; Bresolin, A","10827","1973","02","19","Brasil","SC","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,"400","400","Espécie ameaçada de extinção (Criticamente em perigo).; Árvore, 15m de altura. Fruto imaturo verde.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"23385","auto",NA,NA,NA,NA,NA,NA
"1451","2021-02-08 12:44:22-03","UFRGS","ICN","084724","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Klein, RM",NA,NA,NA,"Klein, RM","9806","1971","10","19","Brasil","SC","Paulo Lopes","Costa do Morro de Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"300","300","Espécie ameaçada de extinção (Criticamente em perigo).; Árvore, 20m de altura. Flor verde.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"23385","auto",NA,NA,NA,NA,NA,NA
"1452","2021-02-08 12:44:22-03","UFRGS","ICN","183343","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Silva, JM; et al.","3065","1999","09","29","Brasil","PR","Morretes","Serra da Prata trilha para o cume","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Doação ESA (77277); flores verde-pálido; Árvore 15m, floresta atlântica",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"1453","2021-02-08 12:44:22-03","UFRGS","ICN","191394","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Molz, M",NA,NA,NA,"Molz, M; Seger, G","s.n.","2012","09","01","Brasil","RS","Morrinhos do Sul","Morro do Forno.","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"Árvore, 10m altura.; Floresta Ombrófila Densa de encosta.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"12766","auto",NA,NA,NA,NA,NA,NA
"1454","2021-02-08 12:44:22-03","UFRGS","ICN","085074","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Sobral, M",NA,NA,NA,"Hagelund, K","15774","1985","12","02","Brasil","RS","Torres","Alta Rio Terra","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA
"1455","2021-02-08 12:44:22-03","UFRGS","ICN","084202","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Klein, RM; Bresolin, A","7622","1967","10","25","Brasil","SC","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,"300","300","Árvore 15m altura, flor branca.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"1456","2021-02-08 12:44:22-03","UFRGS","ICN","084964","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Falkenberg, DB","3517",NA,NA,NA,"Brasil","SC","Florianópolis","Morro da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,"200","200","Arvoreta 4m altura, flor em botão.; Interior da mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"1457","2021-02-08 12:44:22-03","UFRGS","ICN","081960","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Klein, RM","6765","1966","12","20","Brasil","SC","Florianópolis","Morro do Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,"350","350","Árvore 20m altura, flor branca.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"1458","2021-02-08 12:44:22-03","UFRGS","ICN","084722","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Bresolin, A","478","1971","12","17","Brasil","SC","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736",NA,NA,"180","180","Árvore 10m altura, fruto verde.; Capoeirão.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"13751","auto",NA,NA,NA,NA,NA,NA
"1459","2021-02-08 12:44:22-03","UFRGS","ICN","001888","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Reitz, R; Klein, RM","3812","1956","10","12","Brasil","SC","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,"100","100","Árvore 10m altura, flor verde.; Pasto.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"18533","auto",NA,NA,NA,NA,NA,NA
"1460","2021-02-08 12:44:22-03","UFRGS","ICN","098084","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Klein, RM",NA,NA,NA,"Bresolin, A","1021","1973","12","11","Brasil","SC","Imaruí","Alto Rio D'Una","-48.8199996948242","-28.3414001464844",NA,NA,"200","200","Espécie ameaçada de extinção (Criticamente em perigo).; Árvore fina, ereta, 10m de altura. Flor verde-creme.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"29971","auto",NA,NA,NA,NA,NA,NA
"1461","2021-02-08 12:44:22-03","UFRGS","ICN","084726","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Klein, RM",NA,NA,NA,"Klein, RM; Bresolin, A","10091","1972","02","23","Brasil","SC","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,"700","700","Espécie ameaçada de extinção (Criticamente em perigo).; Árvore, 15m de altura. Fruto imaturo verde.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"31105","auto",NA,NA,NA,NA,NA,NA
"1462","2021-02-08 12:44:22-03","UFRGS","ICN","096874","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Bresolin, A","1049","1973","12","13","Brasil","SC","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,"400","400","Doação FLOR 20099; Árvore 15m altura, flor creme.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"23385","auto",NA,NA,NA,NA,NA,NA
"1463","2021-02-08 12:44:22-03","UFRGS","ICN","183341","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Moraes, PLR","1055","1994","09","06","Brasil","SP","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Doação ESA (17341); Árvore 12m, local aberto, borda de mata, topo de morro",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"27904","auto",NA,NA,NA,NA,NA,NA
"1464","2021-02-08 12:44:22-03","UFRGS","ICN","183342","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Souza, VC; et al.","12241","1996","09","05","Brasil","SP","Ubatuba","Praia de Puruba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Doação ESA (60647); flores creme, frutos imaturos verdes com cálice acrescente vinho; Arvoreta 3m, mata de encosta",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"34265","auto",NA,NA,NA,NA,NA,NA
"1465","2020-08-26 10:50:16-03","MCN-FZBRS","HAS","84429","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schacke",NA,NA,NA,NA,"Hatschbach, G.","s.n.","1962","11",NA,"Brasil","Paraná","Guaratuba","Pedra Branca de Araquara,","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"casco-de-tatu; arvoreta; Cerca de 6 m com flor creme.","HAS0084429",NA,"Magnoliophyta",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"1466","2020-08-26 10:50:16-03","MCN-FZBRS","HAS","13504","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schacke",NA,NA,NA,NA,"Dambrós, L.A.","133","1979","08",NA,"Brasil","Goiás","Caiçara","Serra Dourada,",NA,NA,NA,NA,NA,NA,"casco-de-tatuárvore; ; Cerca de 6 m de altura e 45 cm de circunferência do fuste, com flores de cálice vermelho (persistente), frutos jovens de coloração verde. Frequência fraca.","HAS0013504",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1467","2020-08-26 10:50:16-03","MCN-FZBRS","HAS","45674","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schacke","Nilson, A. D.",NA,NA,NA,"Nilson, A.D.","1208","2006","02",NA,"Brasil","Rio Grande do Sul","Morrinhos do Sul","Alto da Pixirica.","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"casco-de-tatu; Mata; Árvore com cerca de 8 m de altura; em Perigo.","HAS0045674",NA,"Magnoliophyta",NA,NA,NA,"12766","auto",NA,NA,NA,NA,NA,NA
