"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"923","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","93172","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Silveira, N.; Mansan, C.","11770","1994","01",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Mata, 5m de altura, frutos imaturos.","HAS0093172",NA,"2017","08",NA,"Fazenda Velha, Celulose Cambará",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"924","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","93171","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Silveira, N.; Mansan, C.","11429","1993","10",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Mata, 3m de altura e com frutos passados.","HAS0093171",NA,"2017","10","20","Fazenda Velha, Celulose Cambará",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"925","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","93170","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Silveira, N.; Mansan, C.","10387","1994","01",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Mata, arvoreta de 4m de altura, frutos imaturos.","HAS0093170",NA,"2017","10","20","Fazenda Velha, Celulose Cambará",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"926","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","93169","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Silveira, N.; Mansan, C.","11692","1994","04",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Mata, 6m de altura, frutos imaturos.","HAS0093169",NA,"2017","10","20","Fazenda Velha, Celulose Cambará",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"927","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","69495","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Silveira, N.","10412","1994","01",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"na beira de mata","HAS0069495",NA,"2017","10","20","Fortaleza",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"928","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76104","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Hagelund, K.","s.n.","1971","01",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"HAS0076104",NA,NA,NA,NA,"Itaimbezinho",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"929","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76136","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Mattos, J.; Mattos, N.; Assis, E.; Rosa H.","2015","1978","07",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Na mata, arvoreta com ca.de 4m de altura.","HAS0076136",NA,"2017","10","20","Itaimbezinho",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"930","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","4208","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Torgan, L.","s.n.","1976","12",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"beira do rio","HAS0004208",NA,"2017","10","20","Itaimbezinho",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"931","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76654","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Meyer, J.","108","1987","11",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"ca. 6m. alt.; botões florais","HAS0076654",NA,NA,NA,NA,"Itaimbezinho",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"932","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76158","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Mattos, J.; Silveira, N. & Frosi, R.","23530","1983","01",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"borda da mata; 3m alt.; fl. brancas;","HAS0076158",NA,"2017","10","20","margens arroio Camisas",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"933","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76069","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Silveira, N.","1899","1985","02",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"no mato; 5m de alt.; frutos imaturos","HAS0076069",NA,NA,NA,NA,"Osaldo Kroeff",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"934","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76642","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Silveira, N.","3931","1987","02",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"6m alt.; fr. Imaturos","HAS0076642",NA,NA,NA,NA,"Parque Nacional Aparados da Serra",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"935","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76641","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Silveira, N.","3945","1987","02",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"fr. imaturos","HAS0076641",NA,NA,NA,NA,"Parque Nacional Aparados da Serra",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"936","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76097","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Waechter, J.L.","1411","1979","11",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"duplicata ICN 46514.Árvore com ca. 5m alt.; comum no subbosque da mata com Araucaria; frutos castanho-escuros.","HAS0076097",NA,NA,NA,NA,"Parque Nacional Aparados da Serra",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"937","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76076","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Mattos, J.","27217","1984","12",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"na mata; arvoreta 4m. alt.","HAS0076076",NA,NA,NA,NA,"perto de Cambará do Sul, dir. São Chico",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"938","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","10987","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Waechter, J.L.","1411","1979","10",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"subosque araucária; Árv. 5m alt.; fr. castanho-escuros","HAS0010987",NA,"2017","10","20","P.N. Aparados da Serra",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"939","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","4974","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Irgang, B.E.","s.n.","1969","12",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"capão; árvore","HAS0004974",NA,"2017","10","20","próx. da cidade",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"940","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","46635","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Senna, R.M.","s.n.","2000","11",NA,"Brasil","Rio Grande do Sul","Canguçu","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,"Floresta Estacional Semidecidual, arvoreta. Inventário e monitoramento de ecossistemas como instrumento de conservação da biodiversidade em áreas de assentamentos rurais da metade sul do Rio Grande do Sul. FAPERGS/FZB/Centro de Ecologia-UFRGS.","HAS0046635",NA,"2017","10","20","Assentamento Arroio das Pedras",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"68702","auto",NA,NA,NA,NA,NA
"941","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","46563","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Senna, R.M.","s.n.","2000","11",NA,"Brasil","Rio Grande do Sul","Canguçu","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,"Floresta Estacional Semidecidual, arvoreta. Inventário e monitoramento de ecossistemas como instrumento de conservação da biodiversidade em áreas de assentamentos rurais da metade sul do Rio Grande do Sul. FAPERGS/FZB/Centro de Ecologia-UFRGS.","HAS0046563",NA,"2017","10","20","Assentamento União",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"68702","auto",NA,NA,NA,NA,NA
"942","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76165","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma × glaucescens","Myrceugenia euosma × glaucescens","(O.Berg) D.Legrand × (Cambess.)D.Legrand &Kausel","Molz, M.","Mattos, J.; Mattos, N. & Assis, E.","19069","1978","11",NA,"Brasil","Rio Grande do Sul","Dom Feliciano","-52.1074981689453","-30.7042007446289",NA,NA,NA,NA,"numa capoeira; arbusto","HAS0076165",NA,"2017","11","24",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"44660","auto",NA,NA,NA,NA,NA
"943","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76164","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma × glaucescens","Myrceugenia euosma × glaucescens","(O.Berg) D.Legrand × (Cambess.)D.Legrand &Kausel","Molz, M.","Mattos, J.; Mattos, N. & Assis, E.","19071","1978","11",NA,"Brasil","Rio Grande do Sul","Dom Feliciano","-52.1074981689453","-30.7042007446289",NA,NA,NA,NA,"capoeira; arbusto ramoso","HAS0076164",NA,"2017","11","24","perto da cidade",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"44660","auto",NA,NA,NA,NA,NA
"944","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76102","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Sobral, M.","730","1981","09",NA,"Brasil","Rio Grande do Sul","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,NA,"HAS0076102",NA,NA,NA,NA,"Amaral Ferrador",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"62084","auto",NA,NA,NA,NA,NA
"945","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76150","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Mattos, J.","19590","1979","07",NA,"Brasil","Rio Grande do Sul","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,"Na mata ciliar. Arbusto com cerca de 2m alt.","HAS0076150",NA,NA,NA,NA,"Estação Experimental",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"62084","auto",NA,NA,NA,NA,NA
"946","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","4315","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Bueno, O.","270","1977","01",NA,"Brasil","Rio Grande do Sul","Estrela","-51.9664001464844","-29.5018997192383",NA,NA,NA,NA,"flores brancas","HAS0004315",NA,"2017","10","20","Benfica",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"14416","auto",NA,NA,NA,NA,NA
"947","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76116","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Camargo, O.R.","2445","1957","11",NA,"Brasil","Rio Grande do Sul","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Na matinha ciliar","HAS0076116",NA,NA,NA,NA,"Povoado de Buza",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"19545","auto",NA,NA,NA,NA,NA
"948","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76175","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma × glaucescens","Myrceugenia euosma × glaucescens","(O.Berg) D.Legrand × (Cambess.)D.Legrand &Kausel","Molz, M.","Mattos, J.","18782","1978","03",NA,"Brasil","Rio Grande do Sul","Giruá","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"matinha rochosa; arbusto 2m alt.","HAS0076175",NA,NA,NA,NA,"5km dir. Bagé",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"23862","auto",NA,NA,NA,NA,NA
"949","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76171","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Hagelund, K.","3961","1965","11",NA,"Brasil","Rio Grande do Sul","Giruá","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,NA,"HAS0076171",NA,NA,NA,NA,"Granja Sodal",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"23862","auto",NA,NA,NA,NA,NA
"950","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76174","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens × euosma","Myrceugenia glaucescens × euosma","(Cambess.) D.Legrand & Kausel × (O.Berg) D.Legrand","Molz, M.","Hagelund, K.","3537","1965","04",NA,"Brasil","Rio Grande do Sul","Giruá","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,NA,"HAS0076174",NA,NA,NA,NA,"Granja Sodal",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"23862","auto",NA,NA,NA,NA,NA
"951","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","91952","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Grizzon, M.","194","2013",NA,NA,"Brasil","Rio Grande do Sul","Jaquirana","-50.3577995300293","-28.8847007751465","50°24'25,6","29°05'35,8",NA,NA,"Na margem do riacho. Arvoreta com +-3,5m de altura. Duplicata HUCS 39874","HAS0091952",NA,"2017","10","20",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"31282","auto",NA,NA,NA,NA,NA
"952","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76168","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Camargo, O.R.","5417",NA,NA,NA,"s.l.",NA,"s.l.",NA,NA,NA,NA,NA,NA,NA,"HAS0076168",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"953","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","1681","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Aguiar, L.","Menegheti, J.; Callegari, S.M.","35","1975","04",NA,"Brasil","Rio Grande do Sul","Viamão","-51.059896","-30.271706","-51,059896","-30,271706","91","91","frutos vermelhos","HAS0001681",NA,NA,NA,NA,"Morro do Côco",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76065","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Mattos, J.","26436","1984","12",NA,"Brasil","Rio Grande do Sul","Osório (Maquiné - RS)",NA,NA,NA,NA,NA,NA,"numa capoeira; arbusto 3m alt.","HAS0076065",NA,NA,NA,NA,"Barra do Ouro",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76071","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Mattos, J.","26769","1984","12",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"num capão; arvoreta com 5m de alt.,","HAS0076071",NA,NA,NA,NA,"5 km de Castro",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76072","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Mattos, J.","26538","1984","12",NA,"Brasil","Rio Grande do Sul","Osório (Maquiné - RS)",NA,NA,NA,NA,NA,NA,"numa capoeira; arvoreta","HAS0076072",NA,NA,NA,NA,"Barra do Ouro",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76127","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Mattos, J.; Silveira, N. & Model, N.","21998","1981","01",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"Num capãozinho. Arb. Com ca. de 2,5m de alt. Fl. Brancas.","HAS0076127",NA,"2017","10","20","há 3km da encruzilhada Pelotas-Piatini",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76142","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Mattos, J.","13426","1966","02",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Na mata. Arbusto de 3.5m de altura.","HAS0076142",NA,NA,NA,NA,"perto de Mandirituba",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76290","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Mattos, J.","s.n.","1964","11",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Na mata, estéril.","HAS0076290",NA,NA,NA,NA,"perto da encruzilhada das rodovias Videiras-Caçador-Curitibanos",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76692","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Grings, M.","Mattos, J.","24942","1983","11",NA,"Brasil","Rio Grande do Sul","10 km de Caçapava do Sul",NA,NA,NA,NA,NA,NA,"estéril. MATERIAL NÃO LOCALIZADO.","HAS0076692",NA,NA,NA,NA,"para Porto Alegre",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76693","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Mattos, J.","24936","1983","11",NA,"Brasil","Rio Grande do Sul","10 km de Caçapava do Sul",NA,NA,NA,NA,NA,NA,"botões florais","HAS0076693",NA,NA,NA,NA,"para Porto Alegre",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","94544","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Molz, M.; Gomes, G.C.","s.n.","2017","07",NA,"Brasil","Rio Grande do Sul","São Lourenço do Sul","-52.14632","-31.27444","-52,1463200","-31,2744400","67","67","PAP 19cm; H 4m; datum WGS84","HAS0094544",NA,"2017","07","29",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76763","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma × glaucescens","Myrceugenia euosma × glaucescens","(O.Berg) D.Legrand × (Cambess.)D.Legrand &Kausel","Molz, M.","Silveira, N.","3773","1986","12",NA,"Brasil","Rio Grande do Sul","Tenente Portela (Derrubadas - RS)",NA,NA,NA,NA,NA,NA,"Salto do Yucumã; 4m alt; Fl. Brancas","HAS0076763",NA,NA,NA,NA,"P.E. Turvo",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76234","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens × euosma","Myrceugenia glaucescens × euosma","(Cambess.) D.Legrand & Kausel × (O.Berg) D.Legrand","Molz, M.","Silveira, N.","76234","1985","07",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"Margem do rio Pelotas. Com cerca de 1.6 m de alt. Nota: Apesar as inexitência de flores e frutos no material, assemelha-se a outros da bacia do rio pelotas que são híbridos destas dias espécies.","HAS0076234",NA,NA,NA,NA,"Barracão",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","75973","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Mattos, J.","19854","1978","07",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"HAS0075973",NA,NA,NA,NA,"boca da serra, rodovia para Taquara",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"76715","auto",NA,NA,NA,NA,NA
"966","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","76132","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Silveira, N.; Frosi, R.","505","1982","12",NA,"Brasil","Rio Grande do Sul","Nova Prata","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,"Num capão; com ca. De 2m e altura. Fl. Brncas.","HAS0076132",NA,"2017","10","20","6km Norte do rio Branco",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"18634","auto",NA,NA,NA,NA,NA
"967","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76105","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Mattos, J.; Mattos, N. & Silveira, N.","23692","1982","11",NA,"Brasil","Rio Grande do Sul","Nova Prata","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,"No mato. Frutos imaturos. Arvoreta com ca. De 2m de altura","HAS0076105",NA,"2017","10","20","a ca. de 5 Norte do Rio Branco",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"18634","auto",NA,NA,NA,NA,NA
"968","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76074","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Sehnem, A.","10779","1970","01",NA,"Brasil","Rio Grande do Sul","Panambi","-53.5017013549805","-28.2924995422363",NA,NA,NA,NA,NA,"HAS0076074",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"22393","auto",NA,NA,NA,NA,NA
"969","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76080","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Silveira, N.","6793","1987","10",NA,"Brasil","Rio Grande do Sul","Passo Fundo","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,"no mato; 4m. alt.; estéril","HAS0076080",NA,NA,NA,NA,"9km da cidade, dir. Marau",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"25060","auto",NA,NA,NA,NA,NA
"970","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76764","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Mattos, J.","25509","1983","10",NA,"Brasil","Rio Grande do Sul","Pinheiro Machado","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,"num capão; 2,5 m alt.","HAS0076764",NA,NA,NA,NA,"14Km dir. Pelotas",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"70026","auto",NA,NA,NA,NA,NA
