"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","stateProvince","coordinatePrecision","geoFlag","class","typeStatus","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem"
"180","2020-12-21 16:34:20-03","MBM","MBM","307545","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Camargo, E.","2009","01",NA,"Imaguire, N.","1188","1975","04","20","Brazil","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore, 4m, fruto vinoso; frequente. Floresta","MBM307545","MBM307545","Southern America",NA,NA,NA,NA,"Paraná","30514","auto",NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:34:20-03","MBM","MBM","187839","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Wurdack, J.J.",NA,NA,NA,"Ribas, O.S.; Silva, J.M.; Barboza, E.; Silva, J.M.; Barboza, E.","949",NA,NA,NA,"Brazil","Morretes","Serra Marumbi, Pico Olimpo","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM187839","MBM187839","Southern America",NA,NA,NA,NA,"Paraná","30514","auto",NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:34:19-03","MBM","MBM","16873","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Wurdack, J.",NA,NA,NA,"Hatschbach, G.","25381","1970","11","13","Brazil","Morretes","Serra Marumbi, Pico Olimpo","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM016873","MBM016873","Southern America",NA,NA,NA,NA,"Paraná","30514","auto",NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:34:20-03","MBM","MBM","225062","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Baumgratz, J.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.","2703",NA,NA,NA,"Brazil","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM225062","MBM225062","Southern America",NA,NA,NA,NA,"Paraná","12577","auto",NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:34:20-03","MBM","MBM","267079","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Camargo, E.","2009","01",NA,"Varotti, R.J.H.","12","1991","04","11","Brazil","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Arbusto, 1m, fruto arroceado. Matinha nebular","MBM267079","MBM267079","Southern America",NA,NA,NA,NA,"Paraná","12577","auto",NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:34:20-03","MBM","MBM","297041","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Camargo, E.","2009","01",NA,"Dunaiski Jr.; A.; et al.; et al.","4539","2004","04","09","Brazil","São José dos Pinhais","Cunhãhy","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Árvore de 4m, frutos brancos-azulados","MBM297041","MBM297041","Southern America",NA,NA,NA,NA,"Paraná","45291","auto",NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:34:20-03","MBM","MBM","242437","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Souza, M.L.",NA,NA,NA,"Cordeiro, J.","1627",NA,NA,NA,"Brazil","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM242437","MBM242437","Southern America",NA,NA,NA,NA,"Paraná","45291","auto",NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:34:20-03","MBM","MBM","289741","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Goldenberg, R.",NA,NA,NA,"Mocochinski, A.Y.; et al.; et al.","59","2002","08","09","Brazil","São José dos Pinhais","Morro dos Padres","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM289741","MBM289741","Southern America",NA,NA,NA,NA,"Paraná","45291","auto",NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:34:19-03","MBM","MBM","164783","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.","5693","1992","03","28","Brazil","Cambará do Sul","Parque Nacional Aparados da Serra","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"MBM164783","MBM164783","Southern America",NA,NA,NA,NA,"Rio Grande do Sul","30776","auto",NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:34:20-03","MBM","MBM","2126","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Wurdack, J.",NA,NA,NA,"Klein, R.M.","2374","1959","12","16","Brazil","Blumenau","Morro Spitzkopf","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"MBM002126","MBM002126","Southern America",NA,NA,NA,NA,"Santa Catarina","34291","auto",NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:34:19-03","MBM","MBM","148025","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Wurdack, J.J.",NA,NA,NA,"Ribas, O.S.; Barboza, E.; Barboza, E.","435",NA,NA,NA,"Brazil","Campo Alegre","Rodeio Grande, subida para Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"MBM148025","MBM148025","Southern America",NA,NA,NA,NA,"Santa Catarina","37493","auto",NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:34:19-03","MBM","MBM","155324","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Wurdack, J.",NA,NA,NA,"Cordeiro, J.; Poliquesi, C.B.; Poliquesi, C.B.","907","1992","11","19","Brazil","Campo Alegre","Serra do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"MBM155324","MBM155324","Southern America",NA,NA,NA,NA,"Santa Catarina","37493","auto",NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:34:20-03","MBM","MBM","301760","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Camargo, E.","2009","01",NA,"Ribas, O.S.; Labiak, P.; Cordeiro, J.; Labiak, P.; Cordeiro, J.","6560","2004","12","27","Brazil","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"1300","1300","Arbusto, 2m, flor alva. Floresta Ombrófila Densa da Encosta do Morro.","MBM301760","MBM301760","Southern America",NA,NA,NA,NA,"Santa Catarina","37493","auto",NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:34:20-03","MBM","MBM","323023","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.",NA,NA,NA,NA,"Silva, J.M.; Sampaio, D.; Coutinho, A.P.S.; Sampaio, D.; Coutinho, A.P.S.","5188","2006","10","25","Brazil","Garuva","Serra do Quiriri","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"Subarbusto, 60 cm, anteras alvas.; Matinha nebular.","MBM323023","MBM323023","Southern America",NA,NA,NA,NA,"Santa Catarina","22441","auto",NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:34:19-03","MBM","MBM","127837","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","52387",NA,NA,NA,"Brazil","Monte Castelo","Rod. BR-116, Serra do Eespigão","-50.2310981750488","-26.4622001647949",NA,NA,NA,NA,NA,"MBM127837","MBM127837","Southern America",NA,NA,NA,NA,"Santa Catarina","43489","auto",NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:34:19-03","MBM","MBM","164781","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Souza, M.L.",NA,NA,NA,"Falkenberg, D.B.","2547","1985","08","03","Brazil","Palhoça","Morro Cambirela","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,"MBM164781","MBM164781","Southern America",NA,NA,NA,NA,"Santa Catarina","31105","auto",NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:34:19-03","MBM","MBM","139818","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Wurdack, J.J.",NA,NA,NA,"Klein, R.; et al.; et al.","9869",NA,NA,NA,"Brazil","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,"MBM139818","MBM139818","Southern America",NA,NA,NA,NA,"Santa Catarina","31105","auto",NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:34:19-03","MBM","MBM","130992","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Wurdack, J.",NA,NA,NA,"Klein, R.M.","9553","1971","06","24","Brazil","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,"MBM130992","MBM130992","Southern America",NA,NA,NA,NA,"Santa Catarina","31105","auto",NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:34:20-03","MBM","MBM","2109","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Wurdack, J.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","9820","1960","09","02","Brazil","São Francisco do Sul","Monte Crista, Garuva","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,"MBM002109","MBM002109","Southern America",NA,NA,NA,NA,"Santa Catarina","23627","auto",NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:34:20-03","MBM","MBM","245100","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Baumgratz, J.",NA,NA,NA,"Goldenberg, R.; et al.; et al.","335",NA,NA,NA,"Brazil","Lavrinhas","Vale do Ribeirão do Braço","-44.9000015258789","-22.5699996948242",NA,NA,NA,NA,NA,"MBM245100","MBM245100","Southern America",NA,NA,NA,NA,"São Paulo","16795","auto",NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:34:20-03","MBM","MBM","254589","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Woodgyer, E.M.",NA,NA,NA,"Laessoe, T.; et al.; et al.","s.n.",NA,NA,NA,"Brazil","Abaíra","Mata do Cigano","-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,NA,"MBM254589","MBM254589","Southern America",NA,NA,NA,NA,"Bahia","26531","auto",NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:34:20-03","MBM","MBM","23949","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Wurdack, J.",NA,NA,NA,"Hatschbach, G.; Ahumada, L.Z.; Ahumada, L.Z.","31441","1973","07","10","Brazil","Caparaó","Parque Nacional de Caparaó","-41.9043998718262","-20.523099899292",NA,NA,NA,NA,NA,"MBM023949","MBM023949","Southern America",NA,NA,NA,NA,"Minas Gerais","15056","auto",NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:34:20-03","MBM","MBM","313251","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Camargo, E.","2009","01",NA,"Ribas, O.S.; Silva, J.M.; Silva, J.M.","7132","2006","01","12","Brazil","Antonina","Usina Hidrelétrica Parigot de Souza, subida a Cota 800.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Arvoreta, 4m, flor alva. Escosta do morro; floresta atlântica da Serra do Mar.","MBM313251","MBM313251","Southern America",NA,NA,NA,NA,"Paraná","38300","auto",NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:34:20-03","MBM","MBM","264343","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Goldenberg, R.",NA,NA,NA,"Tramujas, A.P.","239","1991","02","03","Brazil","Campina Grande do Sul","Cerro Verde","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM264343","MBM264343","Southern America",NA,NA,NA,NA,"Paraná","55154","auto",NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:34:20-03","MBM","MBM","264338","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Goldenberg, R.",NA,NA,NA,"Stoltz, L.H.; et al.; et al.","20","1997","02","28","Brazil","Campina Grande do Sul","Morro Itapiroca","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM264338","MBM264338","Southern America",NA,NA,NA,NA,"Paraná","55154","auto",NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:34:20-03","MBM","MBM","3998","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Wurdack, J.",NA,NA,NA,"Hatschbach, G.","17855","1967","11","15","Brazil","Campina Grande do Sul","Pico Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM003998","MBM003998","Southern America",NA,NA,NA,NA,"Paraná","55154","auto",NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:34:20-03","MBM","MBM","260545","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Goldenberg, R.; Caddah, M.K.",NA,NA,NA,"Silva, J.M.; Barboza, E.; Costa, E.F.; Barboza, E.; Costa, E.F.","3397","2001","08","18","Brazil","Campina Grande do Sul","Serra do Ibitiraquire, trilha para o Pico Paraná","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM260545","MBM260545","Southern America",NA,NA,NA,NA,"Paraná","55154","auto",NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:34:20-03","MBM","MBM","312343","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Goldenberg, R.",NA,NA,NA,"Goldenberg, R.; et al.; et al.","800","2005","10","24","Brazil","Campina Grande do Sul","Subida para o Pico Paraná","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM312343","MBM312343","Southern America",NA,NA,NA,NA,"Paraná","55154","auto",NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:34:20-03","MBM","MBM","234043","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Goldenberg, R.; Caddah, M.K.",NA,NA,NA,"Silva, J.M.; Barboza, E.; Cruz, J.M.; Barboza, E.; Cruz, J.M.","2652","1998","12","01","Brazil","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM234043","MBM234043","Southern America",NA,NA,NA,NA,"Paraná","41937","auto",NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:34:20-03","MBM","MBM","239093","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Goldenberg, R.",NA,NA,NA,"Fernandes, H.M.; et al.; et al.","37",NA,NA,NA,"Brazil","Guaratuba","Serra do Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM239093","MBM239093","Southern America",NA,NA,NA,NA,"Paraná","41937","auto",NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:34:20-03","MBM","MBM","231887","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Baumgratz, J.",NA,NA,NA,"Barboza, E.; Silva, J.M.; Ferreira, L.A.; Silva, J.M.; Ferreira, L.A.","224",NA,NA,NA,"Brazil","Morretes","Serra da Prata, Torre da Prata","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM231887","MBM231887","Southern America",NA,NA,NA,NA,"Paraná","30514","auto",NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:34:20-03","MBM","MBM","404926","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Santos Filho, L.A.F.","2010","04","13","Santos Filho, L.A.F.; Baumgratz, J.F.A.; Miller, I.M.; Cardoso, S.R.S.; Paladino; Baumgratz, J.F.A.; Miller, I.M.; Cardoso, S.R.S.; Paladino, M.W.E.","133","2010","04","13","Brazil","Nova Friburgo","APA Macaé de Cima, Trilha em direção ao Sítio 3","-42.5311012268066","-22.2819004058838",NA,NA,"1200","1200","Arvoreta com 2 m de altura; ramos, raques e pecíolos verdes, folhas verdes discolores; flores com hipanto verde, pétalas alvas, filetes e anteras alvas, estilete alvo; frutos jovens verdes.; Margeando a trilha.","MBM404926","MBM404926","Southern America",NA,NA,NA,NA,"Rio de Janeiro","33190","auto",NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:34:20-03","MBM","MBM","248396","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Smith, S.F.",NA,NA,NA,"Wasum, R.","186",NA,NA,NA,"Brazil","Cambará do Sul","Estrada da Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"MBM248396","MBM248396","Southern America",NA,NA,NA,NA,"Rio Grande do Sul","30776","auto",NA,NA,NA,NA,NA,NA
"213","2020-12-21 16:34:19-03","MBM","MBM","113457","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Wurdack, J.",NA,NA,NA,"Wasum, R.; et al.; et al.","2287","1986","11","08","Brazil","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"MBM113457","MBM113457","Southern America",NA,NA,NA,NA,"Rio Grande do Sul","30776","auto",NA,NA,NA,NA,NA,NA
"214","2020-12-21 16:34:20-03","MBM","MBM","299694","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Camargo, E.","2009","01",NA,"Silva, J.M.; Ribas, O.S.; Bornschein, M.R.; Ribas, O.S.; Bornschein, M.R.","4125","2004","10","16","Brazil","Garuva","Serra do Quiriri.","-48.8549995422363","-26.0266990661621",NA,NA,"1300","1300","Arbusto, flor alva, anteras creme. Orla da mata nebular.","MBM299694","MBM299694","Southern America",NA,NA,NA,NA,"Santa Catarina","22441","auto",NA,NA,NA,NA,NA,NA
"215","2020-12-21 16:34:19-03","MBM","MBM","164782","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Souza, M.L.",NA,NA,NA,"Falkenberg, D.B.","2544","1985","08","03","Brazil","Palhoça","Morro Cambirela","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,"MBM164782","MBM164782","Southern America",NA,NA,NA,NA,"Santa Catarina","31105","auto",NA,NA,NA,NA,NA,NA
"216","2020-12-21 16:34:20-03","MBM","MBM","2110","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Wurdack, J.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","10556","1960","12","26","Brazil","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535",NA,NA,NA,NA,NA,"MBM002110","MBM002110","Southern America",NA,NA,NA,NA,"Santa Catarina","12814","auto",NA,NA,NA,NA,NA,NA
"217","2015-09-04 22:37:55-03","MNHN","RECOLNAT_MNHN_P","P05320735","PreservedSpecimen",NA,"Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.",NA,NA,NA,NA,"Saint-Hilaire",NA,"1816","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05320735' target='other'> <mi>dwc_moreinfo</mi></a>","P05320735","P05320735_01",NA,"hb",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,"209",NA,NA
"218","2016-07-29 11:24:00-03","MNHN","RECOLNAT_MNHN_P","P00117186","PreservedSpecimen",NA,"Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.","Wurdack",NA,NA,NA,"Gaudichaud, C.",NA,"1833",NA,NA,"Brésil",NA,"Province de San-Paolo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00117186' target='other'> <mi>dwc_moreinfo</mi></a>","P00117186","P00117186_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"801",NA,NA
"219","2015-09-05 07:07:03-03","MNHN","RECOLNAT_MNHN_P","P04888558","PreservedSpecimen",NA,"Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.",NA,NA,NA,NA,"Hoehne, F.C.",NA,"1919","6","25","Brasil",NA,"Alto da Serra, Estação Biológica.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04888558' target='other'> <mi>dwc_moreinfo</mi></a>","P04888558","P04888558_01",NA,"hb",NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA
"220","2015-09-05 07:07:03-03","MNHN","RECOLNAT_MNHN_P","P04888559","PreservedSpecimen",NA,"Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.",NA,NA,NA,NA,"Simão-Bianchini, R.|Bianchini, S.",NA,"1995","6","18","Brasil",NA,"Município de Itatiaia. Entrada da Reserva do Itatiaia, divisa com MG.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04888559' target='other'> <mi>dwc_moreinfo</mi></a>","P04888559","P04888559_01",NA,"hb",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,"720",NA,NA
"221","2015-09-04 22:35:34-03","MNHN","RECOLNAT_MNHN_P","P05320730","PreservedSpecimen",NA,"Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.",NA,NA,NA,NA,"Hunt, D.R.",NA,"1966","7","19","Brasil",NA,"Serra Geral, Serra do Oratorio, near road between Lauro Muller and Bom Jardim.",NA,NA,NA,NA,"1400",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05320730' target='other'> <mi>dwc_moreinfo</mi></a>","P05320730","P05320730_01",NA,"hb",NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,"6376",NA,NA
"222","2015-09-04 22:35:34-03","MNHN","RECOLNAT_MNHN_P","P05320732","PreservedSpecimen",NA,"Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.",NA,NA,NA,NA,"Reitz, R.|Klein, R.",NA,NA,NA,NA,"Brasil",NA,"Morro do Iquererim, Campo Alegre.",NA,NA,NA,NA,"1200",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05320732' target='other'> <mi>dwc_moreinfo</mi></a>","P05320732","P05320732_01",NA,"hb",NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,"5296",NA,NA
"223","2015-09-04 22:35:34-03","MNHN","RECOLNAT_MNHN_P","P05320733","PreservedSpecimen",NA,"Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.",NA,NA,NA,NA,"Saint-Hilaire",NA,"1816","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05320733' target='other'> <mi>dwc_moreinfo</mi></a>","P05320733","P05320733_01",NA,"hb",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,"169",NA,NA
"224","2015-09-04 22:37:55-03","MNHN","RECOLNAT_MNHN_P","P05320734","PreservedSpecimen",NA,"Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.",NA,NA,NA,NA,"Saint-Hialire",NA,"1816","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05320734' target='other'> <mi>dwc_moreinfo</mi></a>","P05320734","P05320734_01",NA,"hb",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,"D1 209",NA,NA
