"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"549","2020-01-14 12:01:24-03","USP","SPF","231062","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Romão, GO",NA,"Brasil",NA,NA,NA,"SPF00231062","1389","2006","07","13",NA,NA,"eriophylla","(Pers.) Sleumer ex Burtt","Romão, GO","Rio de Janeiro","Parque Nacional da Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,NA,"Teresópolis","38539","auto","2006","07",NA,NA,NA,NA,NA,NA,NA
"550","2019-11-13 11:19:19-03","USP","SPF","146139","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Fiaschi, P",NA,"Brasil",NA,NA,NA,"SPF00146139","783","2001","04","13",NA,NA,"eriophylla","(Pers.) Sleumer ex Burtt","Romão, GO","Rio de Janeiro","Parque Nacional da Serra dos Órgãos","-42.9655990600586","-22.4122009277344","1500","2200",NA,"Teresópolis","38539","auto","2004","06",NA,NA,NA,NA,NA,NA,NA
"551","2019-11-13 11:19:19-03","USP","SPF","96151","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Rodrigues, EA",NA,"Brasil",NA,NA,NA,"SPF00096151","214","1994","09","27",NA,NA,"eriophylla","(Pers.) Sleumer ex Burtt","Romão, GO","São Paulo","Serra da Bocaina","-44.3199996948242","-22.6800003051758",NA,NA,NA,"Bananal","26795","auto","2004","06",NA,NA,NA,NA,NA,NA,NA
"552","2019-11-13 11:19:19-03","USP","SPF","107173","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Giulietti, AM",NA,"Brasil",NA,NA,NA,"SPF00107173","1114","1995","06","05",NA,NA,"eriophylla","(Pers.) Sleumer ex Burtt","Romão, GO","São Paulo",NA,"-45.1699981689453","-22.6100006103516",NA,NA,NA,"Piquete","13434","auto","2004","06",NA,NA,NA,NA,NA,NA,NA
"553","2019-11-13 11:19:19-03","USP","SPF","116306","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Macias, L",NA,"Brasil",NA,NA,NA,"SPF00116306","96122","1996","05","25",NA,NA,"eriophylla","(Pers.) Sleumer ex Burtt","Romão, GO","São Paulo",NA,"-45.1699981689453","-22.6100006103516",NA,NA,NA,"Piquete","13434","auto","2003","02",NA,NA,NA,NA,NA,NA,NA
"554","2019-11-13 11:19:19-03","USP","SPF","99203","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Kiyama, CY",NA,"Brasil",NA,NA,NA,"SPF00099203","70","1994","09","06",NA,NA,"eriophylla","(Pers.) Sleumer ex Burtt","Romão, GO","São Paulo",NA,"-45.8400001525879","-23.5300006866455",NA,NA,NA,"Salesópolis","18032","auto","2004","06",NA,NA,NA,NA,NA,NA,NA
"555","2019-11-13 11:19:19-03","USP","SPF","67611","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Joly, AB",NA,"Brasil",NA,NA,NA,"SPF00067611","973","1990","01","17",NA,NA,"eriophylla","(Pers.) Sleumer ex Burtt","Romão, GO","São Paulo",NA,"-45.8400001525879","-23.5300006866455",NA,NA,NA,"Salesópolis","18032","auto","2004","06",NA,NA,NA,NA,NA,NA,NA
"556","2020-02-20 13:52:44-03","UEFS","HUEFS","253427","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla var. eriophylla",NA,"Matozinhos, C.N.",NA,"Brasil",NA,NA,NA,"HUEFS0253427","45","2004","08","21","Angiospermae","Ericales","var. eriophylla",NA,NA,"Minas Gerais","Serra do Funil, Trilha para o Ninho da Égua.","-43.883333","-21.966667","1170","1170",NA,"Rio Preto",NA,NA,NA,NA,NA,"43W53'","21S58'","Asteranae",NA,NA,NA
"557","2019-10-07 09:12:40-03","UEFS","HUEFS","83431","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla var. eriophylla",NA,"França, F.",NA,"Brasil",NA,NA,"Rupestre.","HUEFS0083431","4879","2004","01","30","Angiospermae","Ericales","var. eriophylla","(Pers.) Sleumer ex Burtt","J.L.Luteyn","São Paulo","Rodovia SP 123 (Floriano Pinheiro): km 43.","-45.608889","-22.775556",NA,NA,"HUEFS0083431","Campos do Jordão",NA,NA,"2007",NA,NA,"45W36'32''","22S46'32''","Asteranae",NA,NA,NA
"558","2020-02-20 13:52:44-03","UEFS","HUEFS","253483","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla var. eriophylla",NA,"Viana, P.L.",NA,"Brasil",NA,NA,NA,"HUEFS0253483","1978","2006","02","26","Angiospermae","Ericales","var. eriophylla","(Pers.) Sleumer ex Burtt",NA,"Minas Gerais","Serra Negra: Burro de Ouro.","-43.8278007507324","-22.0891990661621",NA,NA,"HUEFS0253483","Rio Preto","20815","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"559","2020-02-20 13:52:44-03","UEFS","HUEFS","253484","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla var. eriophylla",NA,"Antunes, K.",NA,"Brasil",NA,NA,NA,"HUEFS0253484","23","2004","02","23","Angiospermae","Ericales","var. eriophylla","(Pers.) Sleumer ex Burtt",NA,"Minas Gerais","Serra Negra: Serra da Caveira D#?#Anta, Fazenda da Tiririca.","-43.8278007507324","-22.0891990661621",NA,NA,"HUEFS0253484","Rio Preto","20815","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"560","2018-10-25 11:33:55-03","F","FMNH-SEEDPLANTS","V0141249F","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"G. J. Shepherd et al.","South America","Brazil",NA,NA,NA,"V0141249F","5766","1977","9","6","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0141249F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"561","2018-10-25 11:33:55-03","F","FMNH-SEEDPLANTS","V0141250F","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"P. C. D. Clausen","South America","Brazil",NA,NA,NA,"V0141250F","46","1839","10",NA,"Spermatophyta",NA,"eriophylla",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0141250F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"562","2018-10-25 11:33:55-03","F","FMNH-SEEDPLANTS","V0141251F","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"G. Gardner","South America","Brazil",NA,NA,NA,"V0141251F","4985","1842","7",NA,"Spermatophyta",NA,"eriophylla",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0141251F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"563","2018-10-25 11:33:55-03","F","FMNH-SEEDPLANTS","V0141252F","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"P. E. Gibbs et al.","South America","Brazil",NA,NA,NA,"V0141252F","4576","1977","3","28","Spermatophyta",NA,"eriophylla",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0141252F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"564","2018-10-25 11:33:55-03","F","FMNH-SEEDPLANTS","V0141253F","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"P. H. Davis et al.","South America","Brazil",NA,NA,NA,"V0141253F","3037","1976","9","29","Spermatophyta",NA,"eriophylla",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0141253F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
