"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","individualCount","typeStatus","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","relationshipType","fieldNumber","sex"
"128","2021-03-15 16:37:00-03","NY","NYBG","1801097","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","D. Monteiro",NA,NA,NA,"D. Monteiro","2006","03","17","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Itatiaia, Ao lado do Centro de visitantes, na margem da estrada.","-44.5633010864258","-22.4960994720459","19648","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2016070' target='other'> <mi>dwc_moreinfo</mi></a>","NY01801097","auto","Magnoliophyta","Piperales","142",NA,NA,"South America","sheet",NA,NA,NA,"NY01801097_01",NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-15 16:37:00-03","NY","NYBG","4137046","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"D. Rubio","1990","11","16","Ecuador","Carchi","Tulcán","Reserva Indígena Awá. Comunidad San Marcos, 25 km al NW del El Chical. parroquia Maldonado","-78.23","1.1",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4464466' target='other'> <mi>dwc_moreinfo</mi></a>","NY04137046",NA,"Magnoliophyta","Piperales","958",NA,NA,"South America","sheet",NA,"1500",NA,"NY04137046_01",NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-15 16:37:00-03","NY","NYBG","4136972","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"J. A. Carrasco G.","2004","04","12","Bolivia","Santa Cruz","Manuel María Caballero","Bosque nublado intervenido por ganados con bastante. Entre el Locotal y el campamento que estaba a unos 5 km del Empalme","-64.7139","-17.8089",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4464348' target='other'> <mi>dwc_moreinfo</mi></a>","NY04136972",NA,"Magnoliophyta","Piperales","286A",NA,NA,"South America","sheet",NA,"2100","2300",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-15 16:37:00-03","NY","NYBG","756340","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","R. Callejas Posada",NA,NA,NA,"D. C. Daly","1999","03","29","Brazil","Acre","Santa Rosa do Purus","Rio Chandless, tributary of Rio Purus, right bank, just downstream from Igarapé Canamari.","-69.955","-9.3917",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=701586' target='other'> <mi>dwc_moreinfo</mi></a>","NY00756340",NA,"Magnoliophyta","Piperales","10191",NA,NA,"South America","sheet",NA,NA,NA,"NY00756340_01",NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-15 16:37:00-03","NY","NYBG","639187","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","J. A. Kallunki",NA,NA,NA,"R. M. Harley","1992","03","22","Brazil","Bahia","Abaíra","Mata do Cigano","-41.92","-13.25",NA,"Harley is not on the label but we can assume he is the collector <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=343841' target='other'> <mi>dwc_moreinfo</mi></a>","NY00639187",NA,"Magnoliophyta","Piperales","H52596",NA,NA,"South America","sheet",NA,"1800","1850","NY00639187_01",NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-15 16:37:00-03","NY","NYBG","4137042","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium tocotanum","(C.DC.) Yunck.",NA,NA,NA,NA,"E. P. Killip","1944","06","22","Colombia","Valle del Cauca",NA,"Near Mares, on highway from Cali to Buenaventura: Western Cordillera",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4464423' target='other'> <mi>dwc_moreinfo</mi></a>","NY04137042",NA,"Magnoliophyta","Piperales","39179",NA,NA,"South America","sheet",NA,"1800",NA,NA,"tocotanum",NA,NA,NA,NA,NA,NA,NA
"134","2021-03-15 16:37:00-03","NY","NYBG","556165","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium tocotanum","(C.DC.) Yunck.",NA,NA,NA,NA,"A. Gehrt","1936","05",NA,"Brazil","São Paulo",NA,"Atibaia, subida para a Pedra Grande",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=137526' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556165",NA,"Magnoliophyta","Piperales","s.n.",NA,NA,"South America","sheet",NA,NA,NA,"NY00556165_01","tocotanum",NA,NA,NA,NA,NA,NA,NA
"135","2021-03-15 16:37:00-03","NY","NYBG","4137042","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium tocotanum","(C.DC.) Yunck.",NA,NA,NA,NA,"E. P. Killip","1944","06","22","Colombia","Valle del Cauca",NA,"Near Mares, on highway from Cali to Buenaventura: Western Cordillera",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4464423' target='other'> <mi>dwc_moreinfo</mi></a>","NY04137042",NA,"Magnoliophyta","Piperales","39179",NA,NA,"South America","sheet",NA,"1800",NA,NA,"tocotanum",NA,NA,NA,NA,NA,NA,NA
"136","2021-03-15 16:37:00-03","NY","NYBG","556165","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium tocotanum","(C.DC.) Yunck.",NA,NA,NA,NA,"A. Gehrt","1936","05",NA,"Brazil","São Paulo",NA,"Atibaia, subida para a Pedra Grande",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=137526' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556165",NA,"Magnoliophyta","Piperales","s.n.",NA,NA,"South America","sheet",NA,NA,NA,"NY00556165_01","tocotanum",NA,NA,NA,NA,NA,NA,NA
"137","2021-03-15 16:37:00-03","NY","NYBG","00957390","PreservedSpecimen","Plantae","Piperaceae","Piper","exserrens","Piper exserrens","(Miq.) C.DC.","W. Trelease",NA,NA,NA,"Y. E. J. Mexia","1930","05","12","Brazil","Minas Gerais","Viçosa","Viçosa. Fazenda do Deserto; Buraco Frio","-42.8817","-20.7542",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1095854' target='other'> <mi>dwc_moreinfo</mi></a>","NY00957390",NA,"Magnoliophyta","Piperales","4687",NA,NA,"South America","sheet",NA,"700","700","NY00957390_01",NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-15 16:37:00-03","NY","NYBG","251375","PreservedSpecimen","Plantae","Piperaceae","Piper","huberi","Piper huberi","C.DC.",NA,NA,NA,NA,"J. E. Huber","1897","09",NA,"Brazil","Ceará",NA,"Ravin de la Serra a Baturite",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=528611' target='other'> <mi>dwc_moreinfo</mi></a>","NY00251375",NA,"Magnoliophyta","Piperales","269",NA,"isotype fragment","South America","sheet",NA,NA,NA,"NY00251375_01",NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-15 16:37:00-03","NY","NYBG","251656","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C.DC.",NA,NA,NA,NA,"R. Spruce",NA,NA,NA,"Peru",NA,NA,"Prope Tarapote, Peruviae orientalis",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=371296' target='other'> <mi>dwc_moreinfo</mi></a>","NY00251656",NA,"Magnoliophyta","Piperales","4032",NA,"isotype","South America","sheet",NA,NA,NA,"NY00251656_01",NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-15 16:37:00-03","NY","NYBG","04150281","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C.DC.",NA,NA,NA,NA,"G. Klug","1932","09",NA,"Peru","San Martín",NA,"Pongo de Cainarachi, Tributary of Río Huallaga",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4473278' target='other'> <mi>dwc_moreinfo</mi></a>","NY04150281",NA,"Magnoliophyta","Piperales","2630",NA,NA,"South America","sheet",NA,"230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-02-08 11:09:48-03","UNESP-IBB","BOTU","32177","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"Valentin-Silva, A.","2015","02","21","Brasil","Minas Gerais","Viçosa","Estação de Pesquisa, Treinamento e Educação Ambiental Mata do Paraíso","-42.858611","-20.801944",NA,NA,"BOTU032177",NA,NA,NA,"104",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42°51'31w","20°48'07s",NA,NA,NA,NA,NA
"142","2021-02-18 09:30:26-03","UNESP-IBB","BOTU","25370","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Monteiro, D.",NA,NA,NA,"Ricardo, M.C.C.","2007","04","24","Brasil","São Paulo","Botucatu",NA,NA,NA,NA,NA,"BOTU025370",NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"143","2021-02-18 09:30:26-03","UNESP-IBB","BOTU","11618","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"Braga, L.M.","1984","05","17","Brasil","São Paulo","Botucatu",NA,NA,NA,NA,NA,"BOTU011618",NA,NA,NA,"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"144","2021-02-18 09:30:26-03","UNESP-IBB","BOTU","11657","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"Rabelo, J.C.","1984","05","20","Brasil","São Paulo","Botucatu",NA,NA,NA,NA,NA,"BOTU011657",NA,NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"145","2021-02-08 11:09:48-03","UNESP-IBB","BOTU","32175","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"Valentin-Silva, A.","2015","04","14","Brasil","Minas Gerais","Viçosa","Estação de Pesquisa, Treinamento e Educação Ambiental Mata do Paraíso","-42.858611","-20.801944",NA,NA,"BOTU032175",NA,NA,NA,"106",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42°51'31w","20°48'07s",NA,NA,NA,NA,NA
"146","2020-06-29 11:31:57-03","UFRJ","RFA","4379","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","D. Monteiro","2007",NA,NA,"P. Occhioni","1947","03","08","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Lago Azul","-44.5633010864258","-22.4960994720459","19648","Árvore pequena, flor verde","RFA47457","auto",NA,NA,"883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-11-24 17:10:58-03","UTFPR","DVPR","21","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Guimarães, EF","2009","08","11","Cotarelli, VM; Francisco, EM","2008","05","21","Brasil","Paraná","Londrina","Estância Patrial","-51.1","-23.22",NA,"Herbácea 1,5 m, inflorescências verdes claras.","DVPR000021",NA,"Magnoliophyta",NA,"115",NA,NA,NA,NA,NA,NA,NA,"DVPR000021",NA,"-51.1","-23.22",NA,NA,NA,NA,NA
"148","2020-11-24 17:10:58-03","UTFPR","DVPR","13","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Leite, EC; Ciquini, L","2004",NA,NA,"Coelho, FF; et al.","2003","11","08","Brasil","Paraná","Londrina","Estação Experimental Pioner.","-51.1627998352051","-23.3103008270264","63728","Arbusto ca. 2,5 m, inflorescência creme.; Borda da mata.","DVPR000013","auto","Magnoliophyta",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"DVPR000013",NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-11-24 17:10:58-03","UTFPR","DVPR","20","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Leite, EC; Ciquini, L","2004",NA,NA,"Carrato, C; et al.","2001","10","06","Brasil","Paraná","Londrina","Parque Arthur Thomas","-51.1627998352051","-23.3103008270264","63728","Arbusto, inflorescência creme.; Beira da mata.","DVPR000020","auto","Magnoliophyta",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"DVPR000020",NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-11-24 17:10:58-03","UTFPR","DVPR","19","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Leite, EC; Ciquini, L","2004",NA,NA,"Tookuni, A; et al.","2002","10","19","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264","63728","Arbusto ca. 1,5 m, inflorescência branca.; Borda da mata, trilha Álvaro Godoy.","DVPR000019","auto","Magnoliophyta",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"DVPR000019",NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-11-24 17:10:58-03","UTFPR","DVPR","1195","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Estevan, DA; Claudino, E","2016",NA,NA,"Lubke, L; Schuster, R; Claudino, E","2013","07","15","Brasil","Paraná","Realeza","Comunidade Marmelândia","-53.5325012207031","-25.7688999176025","29211","Flores não vistosas, base da folha assimétrica e inflorescência do tipo espiga.","DVPR001195","auto","Magnoliophyta",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-11-24 17:10:58-03","UTFPR","DVPR","4992","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Cordeiro, J; Felitto, G","2011",NA,NA,"Caxambu, MG; et al.","2010","03","11","Brasil","Paraná","Luiziana","Estação Ecológica Luiziana","-52.27333","-24.31162",NA,"arbusto ciófilo, ca. 2,5 m. Flores amareladas em espigas.; Relevo: suave-ondulado. Subosque","DVPR004992",NA,"Magnoliophyta",NA,"2989",NA,NA,NA,NA,NA,"671","671",NA,NA,"-52.27333","-24.31162",NA,NA,NA,NA,NA
"153","2020-11-24 17:10:58-03","UTFPR","DVPR","5412","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Freitas, JS; Eduardo, SS",NA,NA,NA,"Freitas, JS; Eduardo, MSS","2017","10","07","Brasil","Paraná","Dois Vizinhos","Gruta Nossa Senhora de Lurdes.","-53.057201385498","-25.7336006164551","19637","Arbusto 1,5 m de altura, não latescente, flores não apresentam sépalas nem pétalas.","DVPR005412","auto","Magnoliophyta",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-09-10 21:43:52-03","UNEMAT","TANG","6843","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Carvalho, SM","2015","07","19","Krinski, D","2015","03","02","Brasil","São Paulo","Botucatu","Parque municipal de Botucatu","-48.437311","-22.860331",NA,NA,"TANG000006843",NA,NA,NA,"14",NA,NA,NA,NA,NA,"798","798",NA,NA,"-48.437311","-22.860331",NA,NA,NA,NA,NA
"155","2021-03-30 12:46:50-03","EAO","IAN","132063","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"Burger, WC; Ramirez, WB","1966","12","19","Costa Rica",NA,NA,"On steep slope below road in shade of forest.",NA,NA,NA,"3m tall with vertical green spikes & drooping 1vs, 1vs with a alinghtly spicy odor.","IAN132063",NA,"Dicotiledônea",NA,"3961",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-30 12:46:50-03","EAO","IAN","132072","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"Burger, WC; Matta, GU","1967","06","15","Costa Rica",NA,NA,"Forested slopes east of Las Cruces and 5 to 6km, south of San Vito on and around the property of Mr Robt Wilson.","-82.966667","8.783333",NA,"Plant 2m tall in edge of woods in shade, spikes all vertical, leaves dark green with a slight spicy odor when crushed.","IAN132072",NA,"Dicotiledônea",NA,"4369",NA,NA,"Southern America",NA,NA,"1200","1200",NA,NA,"-82.966667","8.783333",NA,NA,NA,NA,NA
"157","2021-04-08 17:43:18-03","EAO","IAN","33799","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"Humboldt, W",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,"IAN033799",NA,"Dicotiledônea",NA,"655",NA,NA,"Southern America",NA,NA,NA,NA,"IAN033799_f",NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-30 12:46:50-03","EAO","IAN","14865","PreservedSpecimen","Plantae","Piperaceae","Piper","exserens","Piper exserens","C.DC.","Yuncker, TG","1959",NA,NA,"Magalhães, MG","1942","07","28","Brasil","Minas Gerais","Belo Horizonte","Brejo, Fazenda do Pastinho, muito frequente.","-43.937801361084","-19.9207992553711","17082","Arbusto de 1,5m de altura.","IAN014865","auto","Dicotiledônea",NA,"3222",NA,NA,"Southern America",NA,NA,NA,NA,"IAN014865 IAN014865_e IAN014865_e1",NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-30 12:46:50-03","EAO","IAN","72438","PreservedSpecimen","Plantae","Piperaceae","Piper","exserens","Piper exserens","C.DC.",NA,NA,NA,NA,"Mexia, Y","1930","05","21","Brasil","Minas Gerais","Viçosa","Cha-Cha Valley road; about 2km from Agricultural College gate. Cut-over, thickety woods.","-42.8819007873535","-20.7539005279541","13937","Shrub 4m high, bushy, with branches at right angles.","IAN072438","auto","Dicotiledônea",NA,"4727",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-10-09 11:22:39-03","UFBA","ALCB","038904","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Guedes, ML","2016","12",NA,"Carvalho, AM de; Amorim, AMA; Sant'Ana, SC de; Jardim, JG; Souza, GR; Cruz, NB","1994","10","27","Brasil","Bahia","Lençóis","Chapada Diamantina, Serra da Chapadinha","-41.433333","-12.45",NA,"1,50 m. Folhas simples. Inflorescência amarelo-esverdeada. Ocasional.; predominância de arbusto. Afloramento rochoso de arenito.","ALCB002593",NA,"Dicotyledon",NA,"PCD1083",NA,NA,"Southern America",NA,NA,"910","910","ALCB002593",NA,"-41.433333","-12.45",NA,NA,NA,NA,NA
"161","2019-10-09 11:22:39-03","UFBA","ALCB","101983","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Guedes, ML; Oliveira, DSC","2012","04","11","Guedes, ML; Velozo, ES; et al.","2011","07","18","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Morrão","-41.211667","-11.5975",NA,"Folhas cartáceas, discolores. Inflorescência espiga.","ALCB002544",NA,"Dicotyledon",NA,"18945",NA,NA,"Southern America",NA,NA,NA,NA,"ALCB002544",NA,"-41.211667","-11.5975",NA,NA,NA,NA,NA
"162","2019-10-09 11:22:39-03","UFBA","ALCB","73871","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Carvalho-Silva, M","2009","07",NA,"Valadão, RM; Santos, JS; Guedes, ML","2006","09","23","Brasil","Bahia","Ituberá/Grapiúna","Litoral Sul, Michelin, Fazenda Biriba","-39.133333","-13.716667",NA,"de ca 2m de altura. Folhas membranáceas, discolores. Inflorescência espiga, flores amareladas.; Mata secundária, estágio médio.","ALCB002543",NA,"Dicotyledon",NA,"52",NA,NA,"Southern America",NA,NA,NA,NA,"ALCB002543",NA,"-39.133333","-13.716667",NA,NA,NA,NA,NA
"163","2019-10-09 11:22:39-03","UFBA","ALCB","68896","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Carvalho-Silva, M","2003",NA,NA,"Cordeiro, J; Silva, JM","1985","05","23","Brasil","Paraná","Paranaguá","Saquarema","-48.5","-25.516667",NA,"2 m.; da planície litorânea.","ALCB002545",NA,"Dicotyledon",NA,"42",NA,NA,"Southern America",NA,NA,NA,NA,"ALCB002545",NA,"-48.5","-25.516667",NA,NA,NA,NA,NA
"164","2019-10-09 11:22:39-03","UFBA","ALCB","101133","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Guimarães, EF","2009",NA,NA,"Barbosa, E; Silva, JM","2006","06","09","Brasil","Mato Grosso do Sul","Amambai","Rio Amambai.","-55.2257995605469","-23.1042003631592","73676","1,50 m.; Beira do rio.","ALCB002541","auto","Dicotyledon",NA,"1425",NA,NA,"Southern America",NA,NA,NA,NA,"ALCB002541",NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-10-09 11:22:39-03","UFBA","ALCB","111944","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Guimarães, E","2009",NA,NA,"Silva, JM; Cordeiro, J; Poliquesi, CB","1995","04","18","Brasil","Paraná","Adrianópolis","Estrada Velha da Ribeira, 5Km ao sul de Adrianópolis.","-48.9911003112793","-24.6571998596191","49901","2m, espigas alvescentes.; Pluvial","ALCB002539","auto","Dicotyledon",NA,"1464",NA,NA,"Southern America",NA,NA,NA,NA,"ALCB002539",NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-10-09 11:22:39-03","UFBA","ALCB","96143","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Carvalho-Silva, M","2005",NA,NA,"Hatschbach, G; Hatschbach, G; Kummrow, R","1992","06","23","Brasil","Paraná","Cerro Azul","Rio turvo, Salto Grande","-49.261100769043","-24.823600769043","32006","1,80 m alt.; junto ao salto.","ALCB002542","auto","Dicotyledon",NA,"57104",NA,NA,"Southern America",NA,NA,NA,NA,"ALCB002542",NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-10-09 11:22:39-03","UFBA","ALCB","67733a","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Carvalho-Silva, M","2009","07",NA,"Janunzzi, AM","2004","02","10","Brasil","Paraná","Maringá","Jardim Didático. Campus da UEM, próximo ao bloco H78","-51.9385986328125","-23.4253005981445","19250","ca. 1 m alt. Inflorescência em espigas de coloração creme. Folhas discolor.","ALCB002546","auto","Dicotyledon",NA,"14",NA,NA,"Southern America",NA,NA,NA,NA,"ALCB002546",NA,NA,NA,NA,NA,NA,NA,NA
