"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"1377","2019-05-06 11:58:00-03","UFU","HUFU","1227","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Machado, J.L.","s.n.","1987","11","07",NA,"Brasil",NA,NA,"Cerrado.","HUFU00010465",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","Uberlândia","Rodovia próxima ao Posto Texaco, Altura da Fazenda do Glória.","-48.2771987915039","-18.9186000823975","HUFU00010465",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1378","2019-05-06 11:58:00-03","UFU","HUFU","38281","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Barbosa, J.M.","134","2004","08","19",NA,"Brasil",NA,NA,"Árvore, ca. 5 m.; Cerrado.","HUFU00068980",NA,NA,"(Mart.) Coville","Barbosa, J.M.","Minas Gerais","Uberlândia","Sobradinho","-48.2771987915039","-18.9186000823975","HUFU00068980",NA,NA,NA,"58223","auto",NA,NA,"2004","09","20",NA,NA,NA,NA
"1379","2019-05-06 11:58:00-03","UFU","HUFU","53922","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Leonel; Vasconcelos","s.n.","2008","09","02",NA,"Brasil",NA,NA,"Cerrado sentido restrito.","HUFU00010469",NA,NA,"(Mart.) Coville","Silva, C.I.","Minas Gerais","Vazante","Fazenda Bom Sucesso","-46.9077987670898","-17.9869003295898","HUFU00010469",NA,NA,NA,"62440","auto",NA,NA,"2008","09","17",NA,NA,NA,NA
"1380","2019-05-06 11:58:00-03","UFU","HUFU","3532","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Robim, M.J.","334","1985","10","20",NA,"Brasil",NA,NA,"Árvore. Flores alvas, levemente perfumadas.; Cerrado.","HUFU00010424",NA,NA,"(Mart.) Coville","Scalon, L.R.","São Paulo","São José dos Campos","Jardim do Bosque","-45.8800010681152","-23.1700000762939","HUFU00010424",NA,NA,NA,"39297","auto",NA,NA,"2008","11","07",NA,NA,NA,NA
"1381","2019-08-06 10:39:34-03","FMM","FMM","832","MachineObservation","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens",NA,NA,"2010","10","10",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00832",NA,NA,"(Mart.) Coville",NA,"Distrito Federal","Brasília","Asa Norte","-47.892119","-15.739839","FMM00832_v4",NA,NA,NA,NA,NA,"47°53'31.63W","15°44'23.42S",NA,NA,NA,NA,NA,NA,NA
"1382","2019-08-06 10:39:34-03","FMM","FMM","830","MachineObservation","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens",NA,NA,"2013","06","08",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00830",NA,NA,"(Mart.) Coville",NA,"Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.828267","-15.865314","FMM00830_v",NA,NA,NA,NA,NA,"47°49'41.76W","15°51'55.13S",NA,NA,NA,NA,NA,NA,NA
"1383","2019-08-06 10:39:34-03","FMM","FMM","2278","MachineObservation","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens",NA,NA,"2015","11","13",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM02278",NA,NA,"(Mart.) Coville",NA,"Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056","FMM02278_v1 FMM02278_v2 FMM02278_v3",NA,NA,NA,NA,NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA
"1384","2019-08-06 10:39:34-03","FMM","FMM","829","MachineObservation","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens",NA,NA,"2013","12","28",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Área antrópica","FMM00829",NA,NA,"(Mart.) Coville",NA,"Distrito Federal","Brasília","Parque Ecológico Olhos D'água","-47.883961","-15.745644","FMM00829_v1 FMM00829_v2 FMM00829_v3 FMM00829_v4",NA,NA,NA,NA,NA,"47°53'02.26W","15°44'44.32S",NA,NA,NA,NA,NA,NA,NA
"1385","2019-08-06 10:39:34-03","FMM","FMM","2279","MachineObservation","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens",NA,NA,"2015","10","02",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM02279",NA,NA,"(Mart.) Coville",NA,"Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056","FMM02279_v01 FMM02279_v02 FMM02279_v03 FMM02279_v04 FMM02279_v05 FMM02279_v06 FMM02279_v07 FMM02279_v08 FMM02279_v09 FMM02279_v10",NA,NA,NA,NA,NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA
"1386","2019-08-06 10:39:34-03","FMM","FMM","831","MachineObservation","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens",NA,NA,"2011","04","02",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Área antrópica","FMM00831",NA,NA,"(Mart.) Coville",NA,"Distrito Federal","Brasília","Parque Ecológico Olhos D'água","-47.883961","-15.745644","FMM00831_v1 FMM00831_v2 FMM00831_v3",NA,NA,NA,NA,NA,"47°53'02.26W","15°44'44.32S",NA,NA,NA,NA,NA,NA,NA
"1387","2020-08-20 20:38:56-03","UFSC","FLOR","21616","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Hatschbach, G.; Cordeiro, J.","52656","1988","12","07",NA,"Brasil",NA,NA,"árvore do cerrado, flor creme-esverdeada, anteras vinosas","FLOR0021616",NA,"Fabales","(Mart.) Coville","Hatschbach, G.","Paraná","Jaguariaíva","Fazenda Chapada Santo Antônio.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"44368","auto",NA,NA,"1989",NA,NA,NA,NA,NA,NA
"1388","2015-04-30 15:25:40-03","UFMT","UFMT","42411","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Costa, I.B.C.","118","2014","08","28",NA,"Brasil",NA,NA,"Coletada na mata.; Arbóreo.; Domínio de cerrado.",NA,NA,NA,"(Mart.) Coville",NA,"Mato Grosso","Cuiabá","Baixada Cuiabana, Comunidade dos Couros.","-55.583333","-15.5",NA,NA,NA,NA,NA,NA,"-55.583333","-15.5",NA,NA,NA,NA,NA,NA,NA
"1389","2018-07-20 21:34:39-03","UFMT","UFMT","43130","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Caxambu, M.G.","740","2004","12","15",NA,"Brasil",NA,NA,"Árvore com flores amarelas.; Em campo sujo.",NA,NA,NA,"(Mart.) Coville","Caxambu, M.G.","Paraná","Campo Mourão","Estação Ecológica do Cerrado.","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"28572","auto",NA,NA,"2012","08","03",NA,NA,NA,NA
"1390","2021-03-04 15:43:27-03","IF","SPSF","00265","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","D.Bento Pickel",NA,"1943","09","09","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Helvetia","cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1391","2021-03-04 15:43:27-03","IF","SPSF","01139","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","D.Bento Pickel",NA,"1944","01","20","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado&nf;;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Santa Olivia","fazenda Albertina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1392","2021-03-04 15:43:27-03","IF","SPSF","04617","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","O.Vecchi",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1393","2021-03-04 15:43:27-03","IF","SPSF","12112","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","J.R.Guillaumon","29","1978","01","14","América do Sul","Brasil",NA,NA,"COLETA: Porte: 2m de altura. Flores em espigas na cor amarelo-laranja.&nf;Nome Popular - Canela-de-Burro; GEOGRAFIA: Região de Caatinga. Estrada Petrolina-Recife, cerca de 15Km de Petrolina.;",NA,"Magnoliophyta","Fabales","(Mart.) Coville","G.S.da Silva","PB","Petrolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","08","02","Magnoliopsida",NA,NA,NA
"1394","2021-03-04 15:43:27-03","IF","SPSF","44015","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & I.F.de A.Mattos","1478","2010","09","23","América do Sul","Brasil",NA,NA,"COLETA: Árvore com 3 m de altura e com flores.; GEOGRAFIA: Vegetação de Cerrado.&nf;Altitude aproximada de 760 m.;",NA,"Magnoliophyta","Fabales","(Mart.) Coville","F.A.R.D.P Arzolla","SP","Angatuba","Estação Ecológica","-48.818333","-23.016667",NA,NA,NA,NA,NA,NA,NA,NA,"2010","04","30","Magnoliopsida",NA,NA,NA
"1395","2021-03-04 15:43:27-03","IF","SPSF","23179","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","E.E.Macedo",NA,"1997","09","30","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Cerrado&nf;Arvoreta 4m altura; flores brancas.; GEOGRAFIA: Solo arenoso.;",NA,"Magnoliophyta","Fabales",NA,"J.A.Pastore","SP","Pedregulho","Parque Estadual das Furnas do Bom Jesus","-47.433333","-20.216667",NA,NA,NA,NA,NA,NA,NA,NA,"2001","09","20","Magnoliopsida",NA,NA,NA
"1396","2021-03-04 15:43:27-03","IF","SPSF","40481","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","J.B.Baitello & R.Cielo-Filho & C.R.Lima","2169","2008","08","26","América do Sul","Brasil",NA,NA,"COLETA: Árvore 3 m, folhas jovens, flores com anteras avermelhadas.; GEOGRAFIA: trilha da Vila;",NA,"Magnoliophyta","Fabales","(Mart.) Coville","N.O.Costa","SP","Itapeva","Estação Ecológica","-49.0675","-24.078056",NA,"700","700",NA,NA,NA,NA,NA,"2010","03","02","Magnoliopsida",NA,NA,NA
"1397","2021-03-04 15:43:27-03","IF","SPSF","41253","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","R.Cielo-Filho & O.T. Aguiar & C.R.Lima","840","2008","10","30","América do Sul","Brasil",NA,NA,"COLETA: Árvore 4m.&nf;Flores creme; GEOGRAFIA: Aceiro de Rodovia;",NA,"Magnoliophyta","Fabales","(Mart.) Coville","S.C.P.M. Souza","SP","Itapeva","Estação Ecológica","-49.083611","-24.072778",NA,"700","700",NA,NA,NA,NA,NA,"2008","12","22","Magnoliopsida",NA,NA,NA
"1398","2021-03-04 15:43:27-03","IF","SPSF","43879","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens",NA,"1095","2010","06","29","América do Sul","Brasil",NA,NA,"COLETA: Árvore 2,5m de altura, fruto marrom.; GEOGRAFIA: Aceiro de acesso à Trilha do Canyon.;",NA,"Magnoliophyta","Fabales","(Mart.) Coville","G.A.D.C. Franco","SP","Itapeva","Estação Experimental","-49.072222","-24.063333",NA,NA,NA,NA,NA,NA,NA,NA,"2010","07","12","Magnoliopsida",NA,NA,NA
"1399","2021-03-04 15:43:27-03","IF","SPSF","43888","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens",NA,"1104","2010","07","01","América do Sul","Brasil",NA,NA,"COLETA: Árvore 4m, fruto verde tendendo ao marrom.; GEOGRAFIA: Trilha da borda Cerrado/ Campo Cerrado- Cerradão com invasão de Pinus.;",NA,"Magnoliophyta","Fabales","(Mart.) Coville","J.A. Pastore","SP","Itapeva","Estação Experimental","-49.071389","-24.079444",NA,NA,NA,NA,NA,NA,NA,NA,"2010","07","14","Magnoliopsida",NA,NA,NA
"1400","2021-03-04 15:43:27-03","IF","SPSF","48781","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","R.Cielo-Filho & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello","1407","2014","04","16","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 4m de altura; frutos de cor verde.; GEOGRAFIA: Mosaico de Campo Cerrado, Campo sujo e Campo limpo.;",NA,"Magnoliophyta","Fabales","(Mart.) Coville","J.B.Baitello","SP","Avaré","Estação Ecológica de Avaré","-48.807222","-23.012778",NA,"767","767",NA,NA,NA,NA,NA,"2014","05","01","Magnoliopsida",NA,NA,NA
"1401","2021-03-04 15:43:27-03","IF","SPSF","48782","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","R.Cielo-Filho & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello","1408","2014","04","15","América do Sul","Brasil",NA,NA,"COLETA: Árvore, 5m de altura.; GEOGRAFIA: Mosaico de Campo cerrado, Campo limpo e Campo sujo.;",NA,"Magnoliophyta","Fabales","(Mart.) Coville","J.B.Baitello","SP","Avaré","Estação Ecológica de Avaré","-48.814722","-23.013889",NA,"770","770",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1402","2021-03-04 15:43:27-03","IF","SPSF","19283","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","E.E.Macedo & R.A.Silva","165","1993","09","22","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Nucleo S.Luzia&nf;;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.4700012207031","-20.25",NA,NA,NA,NA,"27552","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1403","2021-03-04 15:43:27-03","IF","SPSF","03510","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","L.Assis",NA,"1949","11","23","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: arboreto de vila Amalia&nf;;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1404","2021-03-04 15:43:27-03","IF","SPSF","42060","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","A.Oliveira.",NA,"1990","01","19","América do Sul","Brasil",NA,NA,"COLETA: Árvore de flores verdes.&nf;Nome popular: barbatimão&nf;Considerada medicinal, apesar de apresentar propriedades tóxicas.; GEOGRAFIA: Próximo ao N.Jockey Club.;",NA,"Magnoliophyta","Fabales","(Mart.) Coville","A.Oliveira","MS","Campo Grande","Rancho Dalenomás","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"161190","auto",NA,NA,"1990","01","24","Magnoliopsida",NA,NA,NA
"1405","2021-03-04 15:43:27-03","IF","SPSF","41972","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","R.Conti",NA,"2001","05","18","América do Sul","Brasil",NA,NA,"COLETA: Nome popular: barbatimão&nf;Árvore, flores amareladas.&nf;Cerrado.&nf;Planta utilizada na medicina popular; parte usada: casca.;",NA,"Magnoliophyta","Fabales","(Mart.) Coville","R.Conti","MS","Campo Grande","UFMS (campus)","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"161190","auto",NA,NA,"2001","07","31","Magnoliopsida",NA,NA,NA
"1406","2021-03-04 15:43:27-03","IF","SPSF","28466","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","E.M.Francisco",NA,"1999","05","01","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"PR","Sao Jeronimo da Serra","margem da estrada poximo a Vila Nova","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1407","2021-03-04 15:43:27-03","IF","SPSF","12386","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","A.A.Alvarenga",NA,"1982","07","26","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Altinópolis",NA,"-47.3699989318848","-21.0200004577637",NA,NA,NA,NA,"30403","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1408","2021-03-04 15:43:27-03","IF","SPSF","26436","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","A.Soares & W.Maschio","248","1998","04","24","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Assis","cerradao","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1409","2021-03-04 15:43:27-03","IF","SPSF","37115","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","M.T.Z.Toniato & J.A.Pastore & R.Cielo-Filho","31","2006","06","28","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: orla do cerrado&nf;;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Itaberá","Floresta Estadual","-49.1300010681152","-23.8600006103516",NA,NA,NA,NA,"29370","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1410","2021-03-04 15:43:27-03","IF","SPSF","15051","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","F.T.Rocha & R.A.L.V.Freire","2","1992","04","30","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Itapetininga","E.E.Instituto Florestal","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,"40712","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1411","2021-03-04 15:43:27-03","IF","SPSF","23727","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","L.C.Souza","2","1997","10","04","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo&nf;;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Itapetininga","Estação Experimental","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,"40712","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1412","2021-03-04 15:43:27-03","IF","SPSF","00354","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","A. Rodrigues",NA,"1944","02","20","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Itaporanga","cerrado","-49.4900016784668","-23.7000007629395",NA,NA,NA,NA,"24006","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1413","2021-03-04 15:43:27-03","IF","SPSF","22412","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","F.Chung","60","1997","12","12","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Itararé","cerrado","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1414","2021-03-04 15:43:27-03","IF","SPSF","14397","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","J.A.Pastore","349","1991","07","11","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Itirapina","Cerrado do Valerio","-47.8199996948242","-22.25",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1415","2021-03-04 15:43:27-03","IF","SPSF","02472","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","T.T.Mendes","5",NA,NA,NA,"América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Mogi Mirim","horto florestal","-46.9500007629395","-22.4300003051758",NA,NA,NA,NA,"19575","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1416","2021-03-04 15:43:27-03","IF","SPSF","22060","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","J.R.Guillaumom & E.E.Macedo","151","1995","05","17","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado de Santa Luzia&nf;;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.4700012207031","-20.25",NA,NA,NA,NA,"27552","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1417","2021-03-04 15:43:27-03","IF","SPSF","09481","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","M.J.Robim","334","1985","10","20","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Sao Jose dos Campos",NA,"-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1418","2020-10-26 09:32:36-03","UNEMAT","NX-FANEROGAMAS","2061","PreservedSpecimen","Plantae","Mimosaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens",NA,"1","1996","06","13",NA,"Brasil",NA,NA,"Frequente. Muitos frutOs maturando.",NA,NA,NA,"(Mart.) Cov.","Barros M.A.G.","Distrito Federal","Brasília","Estação Biológica da UNB.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,"1996","06","13",NA,NA,NA,NA
"1419","2020-10-26 09:32:36-03","UNEMAT","NX-FANEROGAMAS","2060","PreservedSpecimen","Plantae","Mimosaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens",NA,"ES334","1998","08","12",NA,"Brasil",NA,NA,"Ocasional.[HABITAT=Cerrado s.s.]",NA,NA,NA,"(Mart.) Cov.","Ratter J.A.","Mato Grosso","Cuiabá","Área de influência da UHE Manso.","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1420","2021-02-08 12:42:27-03","UFRGS","ICN","084887","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Furtado, PP","192","1982","05","07","América do Sul","Brasil",NA,NA,"Arvoreta, 2m de altura, 15cm de circunferência, 3m circ. da copa, caule cinza, folhas verdes, frutos jovens de coloração verde. Exsudato resinoso aromático.; Frequência densa. Vegetação: Núcleo de Savana Parque. Solo: Latossolo, textura","ICN00018929","Dicotyledon",NA,"(Mart.) Coville","Var, A","PR","São Jeronimo da Serra",NA,"-50.7411003112793","-23.7275009155273","ICN00018929 ICN00018929_1",NA,NA,NA,"30511","auto",NA,NA,"1983","06","20",NA,NA,NA,NA
