"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","stateProvince","preparationType","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","typeStatus","individualCount","fieldNumber"
"380","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","96945","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Lindeman, J.C.; Irgang, B.E; Valls, J.F.","1972","09",NA,"Brasil","Piratini","Morro de arenito na beira W. do Arr. Piratini, ni menor ao lado da ponte de Piratini.","-53.1041984558105","-31.4480991363525",NA,NA,"Herbário de Árvores do RS; Árvore isolada, 20 cm de diametro, 6m, fruto velho.","HAS0096945",NA,"Magnoliophyta",NA,"s.n.",NA,"Rio Grande do Sul",NA,NA,NA,"2020","62286","auto",NA,NA,"08",NA,NA,NA,NA
"381","2020-10-14 08:31:33-03","MCN-FZBRS","HAS","96954","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D. Don","Senna, R. M.","Mattos, J.; Mattos, N. Vasconcelos, J.","1983","11",NA,"Brasil","Planalto","Parque Florestal Estadual Nonoai","-53.0586013793945","-27.3288993835449",NA,NA,"Na beira da rodovia. IPRN","HAS0096954",NA,"Magnoliophyta",NA,"25746",NA,"Rio Grande do Sul",NA,NA,NA,"2020","14684","auto",NA,NA,"08",NA,NA,NA,NA
"382","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","96940","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Lindeman, J.C.; et al.","1973","09",NA,"Brasil","Porto Alegre","45 km ao sul de Porto Alegre - Morro do Coco.","-51.2299995422363","-30.0331001281738",NA,NA,"Árvore de mato, 15 cm diametro, 12 m, frutos caidos. Herbário de Árvores do RS","HAS0096940",NA,"Magnoliophyta",NA,"s.n.",NA,"Rio Grande do Sul",NA,NA,NA,"2020","29946","auto",NA,NA,"08",NA,NA,NA,NA
"383","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","92068","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R.M.","Sehnem, A.","1950","02",NA,"Brasil","Porto Alegre","Glória","-51.2299995422363","-30.0331001281738",NA,NA,"arbor in dumento. Doação PACA 50577","HAS0092068",NA,"Magnoliophyta",NA,"4383",NA,"Rio Grande do Sul",NA,"250","250","2020","29946","auto",NA,NA,"08","19",NA,NA,NA
"384","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","102111","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Magalhães, R.G.","2001","01",NA,"Brasil","Porto Alegre","Jardim Botânico, área 15","-51.2299995422363","-30.0331001281738",NA,NA,"(Projeto Pró-Guaíba)","HAS0102111",NA,"Magnoliophyta",NA,"712",NA,"Rio Grande do Sul",NA,NA,NA,"2020","29946","auto",NA,NA,"08","20",NA,NA,NA
"385","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","96933","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Mattos, J.","1956","02",NA,"Brasil","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,"No mato. Herbário João Mattos nº 4320; IPRN","HAS0096933",NA,"Magnoliophyta",NA,"s.n.",NA,"Rio Grande do Sul",NA,NA,NA,"2020","29946","auto",NA,NA,"08",NA,NA,NA,NA
"386","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","1046","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R.M.","Lindeman, J.C.; Irgang, B.E.; Valls, J.F.M.","1972","10",NA,"Brasil","Piratini","morro de arenito na beira do Arroio Piratini, menor lado da ponte de Piratini","-53.123771","-31.45124","-53,123771","-31,45124","ao lado da ponte de Piratini; árvore isolada; 20cm e 6m; fruto velho","HAS0001046",NA,"Magnoliophyta",NA,"s.n.",NA,"Rio Grande do Sul",NA,"273","273","2020",NA,NA,NA,NA,"08","20",NA,NA,NA
"387","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","4336","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Thomé, J.W.","1977","04",NA,"Brasil","Terceiro Distrito de Quaraí","Estância São Roberto",NA,NA,NA,NA,"sabão-de-soldado, pau-de-soldado","HAS0004336",NA,"Magnoliophyta",NA,"s.n.",NA,"Rio Grande do Sul",NA,NA,NA,"2020",NA,NA,NA,NA,"08","20",NA,NA,NA
"388","2020-10-14 08:31:33-03","MCN-FZBRS","HAS","96924","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R.M.","Mattos, J.","1951",NA,NA,"Uruguai",NA,"Faculdade de Agronomia",NA,NA,NA,NA,"Herbário João Mattosnº 446. IPRN","HAS0096924",NA,"Magnoliophyta",NA,"339",NA,"Montevideu",NA,NA,NA,"2020",NA,NA,NA,NA,"08",NA,NA,NA,NA
"389","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","96925","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Mattos, J.","1952",NA,NA,"Uruguai",NA,"Zoológico",NA,NA,NA,NA,"Herbário João Mattos nº120; IPRN","HAS0096925",NA,"Magnoliophyta",NA,"79",NA,"Montevideu",NA,NA,NA,"2020",NA,NA,NA,NA,"08",NA,NA,NA,NA
"390","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","96936","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Mattos, J.","1960","01",NA,"Brasil","Santo Antonio - Uribici",NA,NA,NA,NA,NA,"Capoeira. Herbário João Mattos nº 8219; IPRN","HAS0096936",NA,"Magnoliophyta",NA,"7206",NA,"Santa Catarina",NA,NA,NA,"2020",NA,NA,NA,NA,"08",NA,NA,NA,NA
"391","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","96937","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Mattos, J.","1960","01",NA,"Brasil","Santo Antonio - Uribici",NA,NA,NA,NA,NA,"Árvore; IPRN","HAS0096937",NA,"Magnoliophyta",NA,"7408",NA,"Santa Catarina",NA,NA,NA,"2020",NA,NA,NA,NA,"08",NA,NA,NA,NA
"392","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","96946","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Mattos, J.","1977","03",NA,"Brasil","Perto de Dom Feliciano","na direção de Encruzilhada",NA,NA,NA,NA,"IPRN","HAS0096946",NA,"Magnoliophyta",NA,"16853",NA,"Rio Grande do Sul",NA,NA,NA,"2020",NA,NA,NA,NA,"08",NA,NA,NA,NA
"393","2020-10-14 08:31:33-03","MCN-FZBRS","HAS","96949","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D. Don","Senna, R. M.","Mattos, J.","1979","01",NA,"Brasil","Perto de Encruzilhada do Sul","Na Estação Experimental",NA,NA,NA,NA,"Na mata ciliar. Árvore com cerca de 7m de altura. IPRN","HAS0096949",NA,"Magnoliophyta",NA,"20673",NA,"Rio Grande do Sul",NA,NA,NA,"2020",NA,NA,NA,NA,"08",NA,NA,NA,NA
"394","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","36785","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Mansan, C.","1998","10",NA,"Brasil","São Francisco de Paula","arredores da UHE Passo do Inferno, Fazenda 3 Cachoeiras","-50.5835990905762","-29.4480991363525",NA,NA,"Árvore +/- 6m de altura, frutos passados, pouco frequentes. Beira de mata, na parte superior do Passo do Inferno. sabão-de-soldado","HAS0036785",NA,"Magnoliophyta",NA,"193",NA,"Rio Grande do Sul",NA,NA,NA,"2020","76715","auto",NA,NA,"08","20",NA,NA,NA
"395","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","331","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Thomé, J.W.","1974","04",NA,"Brasil","Quaraí","3º Distrito, Estância São Roberto","-56.4514007568359","-30.3875007629395",NA,NA,"mata ciliar, em pequeno córrego. sabão-de-soldado","HAS0000331",NA,"Magnoliophyta",NA,"s.n.",NA,"Rio Grande do Sul",NA,NA,NA,"2020","74636","auto",NA,NA,"08","20",NA,NA,NA
"396","2020-10-14 08:31:33-03","MCN-FZBRS","HAS","96957","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D. Don","Senna, R. M.","Melo, S.","1985","04",NA,"Brasil","Santa Maria","Estação experimental Fruticultura","-53.8069000244141","-29.6842002868652",NA,NA,"Na mata. Árvore com cerca de 5m de altura. Frutos maduros. IPRN","HAS0096957",NA,"Magnoliophyta",NA,"s.n.",NA,"Rio Grande do Sul",NA,NA,NA,"2020","37819","auto",NA,NA,"08",NA,NA,NA,NA
"397","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","20627","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Martins, S.A.","1985","04",NA,"Brasil","Santa Maria","No mato, à margem ersquerda da barragem Saturnino de Brito.","-53.8069000244141","-29.6842002868652",NA,NA,"Árvore, fruto seco marrom, numerosa e dispersa.","HAS0020627",NA,"Magnoliophyta",NA,"476",NA,"Rio Grande do Sul",NA,NA,NA,"2020","37819","auto",NA,NA,"08","19",NA,NA,NA
"398","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","28643","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Bonotto, A.L.","1990","07",NA,"Brasil","Santa Maria","Reserva Biológica do Ibicuí - Mirim - margem da mata à jusante da barragem.","-53.8069000244141","-29.6842002868652",NA,NA,"Beira de mato, vale, solo pedregoso, árvore de cerca de 12 m de altura, frutos marrons, maduros, numeroso, disperso. pau-sabão; sabão-de-soldado","HAS0028643",NA,"Magnoliophyta",NA,"048",NA,"Rio Grande do Sul",NA,NA,NA,"2020","37819","auto",NA,NA,"08","19",NA,NA,NA
"399","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","20618","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Martins, S.A.","1985","04",NA,"Brasil","Santa Maria","Reserva Biológica do Ibicuí - Mirim - Margem esquerda da Barragem.","-53.8069000244141","-29.6842002868652",NA,NA,"Árvore com frutos secos, marrons. Em campo mexido. lava-cabeça; sabão-de-soldado","HAS0020618",NA,"Magnoliophyta",NA,"467",NA,"Rio Grande do Sul",NA,NA,NA,"2020","37819","auto",NA,NA,"08","19",NA,NA,NA
"400","2020-10-14 08:31:33-03","MCN-FZBRS","HAS","96956","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D. Don","Senna, R. M.","Mattos, J.; Silveira, N.","1984","10",NA,"Brasil","Santana do Livramento","Próximo ao Aeroporto","-55.5327987670898","-30.8908004760742",NA,NA,"Na matinha da estrada. Árvore alta.IPRN","HAS0096956",NA,"Magnoliophyta",NA,"28507",NA,"Rio Grande do Sul",NA,NA,NA,"2020","79795","auto",NA,NA,"08",NA,NA,NA,NA
"401","2020-10-14 08:31:33-03","MCN-FZBRS","HAS","96950","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D. Don","Senna, R. M.","Mattos, J.; Mattos, N.; Silveira, N.","1979","10",NA,"Brasil","São Gabriel","Na Estação Experimental","-54.3199996948242","-30.3363990783691",NA,NA,"Na mata ciliar. Árvore. Est. IPRN","HAS0096950",NA,"Magnoliophyta",NA,"21225",NA,"Rio Grande do Sul",NA,NA,NA,"2020","56206","auto",NA,NA,"08",NA,NA,NA,NA
"402","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","101210","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Magalhães, R.G.","2000","03",NA,"Brasil","São Sebastião do Caí","Morro do Hospital","-51.3755989074707","-29.5867004394531",NA,NA,"(Projeto Pró-Guaíba) Árvore de 5m de altura. Tronco fissurado, cinza, rara no local, em beira de mato.","HAS0101210",NA,"Magnoliophyta",NA,"554",NA,"Rio Grande do Sul",NA,NA,NA,"2020","12036","auto",NA,NA,"08","20",NA,NA,NA
"403","2020-10-14 08:31:33-03","MCN-FZBRS","HAS","96959","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D. Don","Senna, R. M.","Silveira, N.; Frosi, R.; Schinoff, W","1985","02",NA,"Brasil","Vacaria","Em muitos capões.","-50.9338989257812","-28.5121994018555",NA,NA,"Cerca de 5m de altura. Inflorscência nova. IPRN","HAS0096959",NA,"Magnoliophyta",NA,"2445",NA,"Rio Grande do Sul",NA,NA,NA,"2020","63451","auto",NA,NA,"08",NA,NA,NA,NA
"404","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","96948","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Mattos, J.; Mattos, N.; Assis, E.","1978","01",NA,"Brasil","Vacaria","Quase na descida para o vale do rio Pelotas","-50.9338989257812","-28.5121994018555",NA,NA,"Na mata de araucária. Árvore alta. IPRN","HAS0096948",NA,"Magnoliophyta",NA,"18285",NA,"Rio Grande do Sul",NA,NA,NA,"2020","63451","auto",NA,NA,"08",NA,NA,NA,NA
"405","2020-10-14 08:31:33-03","MCN-FZBRS","HAS","96961","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D. Don","Senna, R. M.","Camargo, O.R.","1975","08",NA,"Brasil","Viamão","3º Distrito, Passo da Areia","-51.0233001708984","-30.0811004638672",NA,NA,"No mato. Árvore de 12m. Frutos. Nome popular: Timbuva. IPRN","HAS0096961",NA,"Magnoliophyta",NA,"s.n.",NA,"Rio Grande do Sul",NA,NA,NA,"2020","41667","auto",NA,NA,"08",NA,NA,NA,NA
"406","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","96941","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Camargo, O.R.","1975","08",NA,"Brasil","Viamão","Passo da Areia; 3º distr. Municipio Viamão.","-51.0233001708984","-30.0811004638672",NA,NA,"No mato; Árvore 12 m. Frutos secos. Timbauva, maria-preta. Herbário de Árvores do RS","HAS0096941",NA,"Magnoliophyta",NA,"s.n.",NA,"Rio Grande do Sul",NA,NA,NA,"2020","41667","auto",NA,NA,"08",NA,NA,NA,NA
"407","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","70825","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Nunes, V. F.; Housen, M.; Larocca, J.; Potter, K.","1989","06",NA,"Brasil","Viamão","Praia de Fora","-51.0233001708984","-30.0811004638672",NA,NA,"sol direto, beira de mato, com frutos, arvoreta.","HAS0070825",NA,"Magnoliophyta",NA,"474",NA,"Rio Grande do Sul",NA,NA,NA,"2020","41667","auto",NA,NA,"08","20",NA,NA,NA
"408","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","96934","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Mattos, J.","1957","01",NA,"Brasil","Lages","Margem do Rio Lavatudo, Barra do São Mateus","-50.326099395752","-27.8160991668701",NA,NA,"Herbário João Mattos nº 5587; IPRN","HAS0096934",NA,"Magnoliophyta",NA,"4809",NA,"Santa Catarina",NA,NA,NA,"2020","70701","auto",NA,NA,"08",NA,NA,NA,NA
"409","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","96928","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Mattos, J.","1954",NA,NA,"Brasil","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,NA,"Timbauva; Herbário João Mattos nº1691","HAS0096928",NA,"Magnoliophyta",NA,"1271",NA,"Santa Catarina",NA,NA,NA,"2020","48290","auto",NA,NA,"08",NA,NA,NA,NA
"410","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","96935","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Mattos, J.","1957","01",NA,"Brasil","São Joaquim","Estancia Meia","-49.9317016601562","-28.2938995361328",NA,NA,"Timbuva. Em flor, isolada. No campo; IPRN","HAS0096935",NA,"Magnoliophyta",NA,"4376",NA,"Santa Catarina",NA,NA,NA,"2020","48290","auto",NA,NA,"08",NA,NA,NA,NA
"411","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","96927","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Mattos, J.","1953",NA,NA,"Brasil","São Joaquim","Fazenda","-49.9317016601562","-28.2938995361328",NA,NA,"Timbúva; Herbário João Mattos nº1473; IPRN","HAS0096927",NA,"Magnoliophyta",NA,"1090",NA,"Santa Catarina",NA,NA,NA,"2020","48290","auto",NA,NA,"08",NA,NA,NA,NA
"412","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","96929","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Mattos, J.","1954","02",NA,"Brasil","São Joaquim","Granja Invernadinha","-49.9317016601562","-28.2938995361328",NA,NA,"Herbário João Mattos nº 2418; IPRN.","HAS0096929",NA,"Magnoliophyta",NA,"1641",NA,"Santa Catarina",NA,NA,NA,"2020","48290","auto",NA,NA,"08",NA,NA,NA,NA
"413","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","96939","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Mattos, J.","1966","02",NA,"Brasil","São Joaquim","Invernadinha, 2 km ao N da barra do Rio Rondinha com o Rio Postinho.","-49.9317016601562","-28.2938995361328",NA,NA,"Na mata. Árvore com cerca de 9 m de altura. Herbário João Mattos nº15355; IPRN","HAS0096939",NA,"Magnoliophyta",NA,"13301",NA,"Santa Catarina",NA,NA,NA,"2020","48290","auto",NA,NA,"08",NA,NA,NA,NA
"414","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","96938","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Mattos, J.","1965","01",NA,"Brasil","São Joaquim","Invernadinha; 2km NE da Barra dos Rios Postinho e Rondinha","-49.9317016601562","-28.2938995361328",NA,NA,"Margem da mata virgem. Árvore de 8 m de altura. Fl.verde-acizentada. Herbário João Mattos nº14225; IPRN.","HAS0096938",NA,"Magnoliophyta",NA,"12174",NA,"Santa Catarina",NA,NA,NA,"2020","48290","auto",NA,NA,"08",NA,NA,NA,NA
"415","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","96926","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Mattos, J.","1952","01",NA,"Brasil","São Joaquim","Postinho","-49.9317016601562","-28.2938995361328",NA,NA,"Herbário João Mattos nº830; IPRN","HAS0096926",NA,"Magnoliophyta",NA,"643",NA,"Santa Catarina",NA,NA,NA,"2020","48290","auto",NA,NA,"08",NA,NA,NA,NA
"416","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","96930","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Mattos, J.","1954","02",NA,"Brasil","São Joaquim","Potreiro da Maria Jesuino","-49.9317016601562","-28.2938995361328",NA,NA,"Herbário João Mattos nº 1353; IPRN","HAS0096930",NA,"Magnoliophyta",NA,"s.n.",NA,"Santa Catarina",NA,NA,NA,"2020","48290","auto",NA,NA,"08",NA,NA,NA,NA
"417","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","96932","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Mattos, J.","1956","01",NA,"Brasil","São Joaquim","Terreno do Sr. Alfredo Borges","-49.9317016601562","-28.2938995361328",NA,NA,"Num capaozinho junto à casa do Sr. Alfredo Borges. Herbário João Mattos nº 3934; IPRN.","HAS0096932",NA,"Magnoliophyta",NA,"3222",NA,"Santa Catarina",NA,NA,NA,"2020","48290","auto",NA,NA,"08",NA,NA,NA,NA
"418","2019-11-21 10:17:23-03","IBt","SP","474039","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Luebert, F","Mello-Silva, R; Cordeiro, I; Luebert, F","2015","01","31","Brasil","Bom Jardim da Serra","Rodovia Bom Jardim da Serra - São Joaquim (SC 390), próximo à ponte sobre o rio Pelotas","-49.678056","-28.333611","-49.678056","-28.333611",NA,NA,NA,NA,NA,"3788",NA,"Santa Catarina",NA,"1200","1200","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2019-11-21 10:17:23-03","IBt","SP","474040","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Luebert, F","Mello-Silva, R; Cordeiro, I; Luebert, F","2015","01","30","Brasil","Urubici","Rio Lava Tudo, 29 km de Urubici na rodovia para São Joaquim. Ao lado do rio","-49.711111","-28.145556","-49.711111","-28.145556",NA,NA,NA,NA,NA,"3785",NA,"Santa Catarina",NA,"1220","1220","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2019-11-21 10:17:23-03","IBt","SP","474041","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Luebert, F","Mello-Silva, R; Cordeiro, I; Luebert, F","2015","01","29","Brasil","Capão Alto","Estrada para Barragem do Paiquerê, vicinal a leste da BR 116, ca. 1,9 km da rodovia","-50.568056","-28.086111","-50.568056","-28.086111",NA,NA,NA,NA,NA,"3770",NA,"Santa Catarina",NA,"1015","1015","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2019-11-21 10:17:23-03","IBt","SP","54940","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Rosengurtt","1947","02","03","Uruguai",NA,"Valle Edén",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-4963",NA,"Tacuarembó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2019-11-21 10:17:23-03","IBt","SP","141309","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Hatschbach, G","Hatschbach, G","1970","02","25","Brasil","Guarapuava","Palmeirinha","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,NA,NA,"26493",NA,"Paraná",NA,NA,NA,"1971","53832","auto",NA,NA,"03",NA,NA,NA,NA
"423","2019-11-21 10:17:23-03","IBt","SP","316361","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Stehmann, JR; Vieira, AOS; Falkenberg, D","1994","01","21","Brasil","Caçapava do Sul","BR 153, Km 488, rodovia caçapava - Bagé","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,NA,"1343",NA,"Rio Grande do Sul",NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"424","2019-11-21 10:17:23-03","IBt","SP","51368","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Rambo, B","Rambo, B","1932","09","21","Brasil","Porto Alegre","Gloria","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"388",NA,"Rio Grande do Sul",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"425","2019-11-21 10:17:23-03","IBt","SP","32324","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Enrich, K","1933",NA,NA,"Brasil","Porto Alegre","Massa, Tristeza (perto de Porto Alegre)","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"20",NA,"Rio Grande do Sul",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
