"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"322","2020-11-04 11:07:11-03","ESALQ","ESA","21747","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Souza, V.C.",NA,NA,NA,"Souza, V.C.; Souza, J.P.; Sanches, I.D.; Mazine, F.F.; Isaac,M.S.; Zandoval, J.A.","9390.0","1995","11","10","Brasil","São Paulo","São Carlos","Estrada entre Itirapina e a Represa do Lobo. Próximo ao pedágio municipal. Cerrado.","-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,"Arbusto, ca. 40 cm alt.; botões creme-esverdeados.","ESA021747","ESA021747","Magnoliophyta",NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA
"323","2020-11-04 11:07:11-03","ESALQ","ESA","32797","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Mendonça, J.O.1999",NA,NA,NA,"Souza, V.C.; Rodrigues, R.R.; Arzolla, F.A.R.P.; Ivanauskas, N.M.; Souza, J.P.; Scalon, V.R.; Farah, F.T.; Mazine, F.F.; Sanches, I.D.; Paiva, G.A.; L. M.Campos, Dias, A.S.; V.Pereira, Cordeiro, L.E.; Rodrigues, A.G.; Guskuma, M.","9066.0","1995","09","04","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha para o mirante mais alto. Mata Atlântica com transição para campo de altitude.","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"Arbusto esguio, até 2, 5 m alt.; flores creme. Campo de altitude.","ESA032797","ESA032797","Magnoliophyta",NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA
"324","2020-11-04 11:07:11-03","ESALQ","ESA","25956","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Mendonça, J.O.1999",NA,NA,NA,"Souza, V.C. ; Souza, J.P.","9641.0","1995","12","19","Brasil","São Paulo","Ibirarema","Próximo à Rodovia Raposo Tavares. Cerradão.","-50.0699996948242","-22.8099994659424",NA,NA,NA,NA,"Arbusto, ca. 1, 5 m alt.; flores creme; frutos vermelhos.","ESA025956","ESA025956","Magnoliophyta",NA,NA,NA,"15591","auto",NA,NA,NA,NA,NA,NA
"325","2020-11-04 10:55:25-03","ESALQ","ESA","132867","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz",NA,NA,NA,NA,"Colletta, G.D.; Golinelli, L; Golineli, R","2010.0","2014","11","01","Brasil","São Paulo","Torrinha","Trilha dentro da mata, proximo à cachoeira do Cidão Menegão","-48.1599998474121","-22.4200000762939",NA,NA,NA,NA,"Árvore, 3,5m, flores alvas (foto e sílica).","ESA132867",NA,NA,NA,NA,NA,"16860","auto",NA,NA,NA,NA,NA,NA
"326","2020-11-04 11:07:11-03","ESALQ","ESA","19471","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Amaral Jr., A.",NA,NA,NA,"Barreto, K.D.","2849.0","1994","08","10","Brasil","São Paulo","Torrinhas",NA,NA,NA,NA,NA,NA,NA,NA,"ESA019471","ESA019471","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-11-04 11:07:11-03","ESALQ","ESA","78464","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz",NA,NA,NA,NA,"Tressens, M.M. et al.","374.0","1974","10","23","Argentina","Corrientes","Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,"ESA078464","ESA078464","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-11-04 11:07:11-03","ESALQ","ESA","84151","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Schinini, A.",NA,NA,NA,"Schinini, A. et al.","36652.0","2001","10","30","Argentina","Corrientes","Santo André",NA,NA,NA,NA,NA,NA,NA,NA,"ESA084151","ESA084151","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-11-04 11:07:11-03","ESALQ","ESA","87417","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Assis, L.C.S.","2004","01","27","Assis, L.C.S.","596.0","2002","10","12","Brasil","Minas Gerais","Barroso",NA,"-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,NA,"ESA087417","ESA087417","Magnoliophyta",NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA
"330","2020-11-04 11:07:11-03","ESALQ","ESA","70651","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Viani, R.A.G. 1999",NA,NA,NA,"Franscisco, E M. ; Pavão, O.C.",NA,"1998","10","24","Brasil","Paraná","Curiúva",NA,"-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,NA,"ESA070651","ESA070651","Magnoliophyta",NA,NA,NA,"23566","auto",NA,NA,NA,NA,NA,NA
"331","2020-11-04 11:07:11-03","ESALQ","ESA","94855","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Amaral Jr., A. & Mendonça, J.O.",NA,NA,NA,"Filho, A.C. ; Kirizawa, M.","777.0","1982","03","17","Brasil","Paraná","Guaira",NA,"-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,NA,"ESA094855","ESA094855","Magnoliophyta",NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA
"332","2020-11-04 11:07:11-03","ESALQ","ESA","80806","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Amaral Jr., A. & Mendonça, J.O.",NA,NA,NA,"Pavão, O.C. et al.",NA,"2000","10","26","Brasil","Paraná","São Jerônimo da Serra",NA,"-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,"ESA080806","ESA080806","Magnoliophyta",NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"333","2020-11-04 11:07:11-03","ESALQ","ESA","91733","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"Savassi-Coutinho, A.P.","682.0","1905","06","24","Brasil","São Paulo","Assis",NA,"-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,NA,"ESA091733",NA,"Magnoliophyta",NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA
"334","2020-11-04 11:07:11-03","ESALQ","ESA","26193","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Amaral Jr., A. & Mendonça, J.O.",NA,NA,NA,"Souza, V.C. et al.","10538.0","1996","01","26","Brasil","São Paulo","Buri",NA,"-48.5900001525879","-23.7900009155273",NA,NA,NA,NA,NA,"ESA026193","ESA026193","Magnoliophyta",NA,NA,NA,"28249","auto",NA,NA,NA,NA,NA,NA
"335","2020-11-04 11:07:11-03","ESALQ","ESA","94767","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"Oriani, A. et al.","602.0","2005","03","01","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,"ESA094767","ESA094767","Magnoliophyta",NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA
"336","2020-11-04 11:07:11-03","ESALQ","ESA","27894","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Souza, V.C.","1996","01","05","Souza, V.C. et al.","10562.0","1996","01","26","Brasil","São Paulo","Itaberá",NA,"-49.1300010681152","-23.8600006103516",NA,NA,NA,NA,NA,"ESA027894","ESA027894","Magnoliophyta",NA,NA,NA,"29370","auto",NA,NA,NA,NA,NA,NA
"337","2020-11-04 11:07:11-03","ESALQ","ESA","62217","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Amaral Jr., A. & Mendonça, J.O.","2004","04","27","Souza, V.C. et al.","7467.0","1994","11","15","Brasil","São Paulo","Itapeva",NA,"-48.8699989318848","-23.9799995422363",NA,NA,NA,NA,NA,"ESA062217","ESA062217","Magnoliophyta",NA,NA,NA,"42926","auto",NA,NA,NA,NA,NA,NA
"338","2020-11-04 11:07:11-03","ESALQ","ESA","5267","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"Pereira, D.L.",NA,"1984","10","04","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA005267","ESA005267","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"339","2020-11-04 10:55:25-03","ESALQ","ESA","139040","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz",NA,NA,NA,NA,"Colletta, G.D","2552.0","2016","03","22","Brasil","SP","Assis","Estação Ecológica de Assis. Cerrado.","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,"Arvoreta, 3m, flores alvas","ESA139040",NA,NA,NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA
"340","2020-11-04 11:07:11-03","ESALQ","ESA","31325","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Barbosa","1999",NA,NA,"Souza, V.C. ; Souza, J.P.","10916.0","1996","02","14","Brasil","São Paulo","Rancharia","Rod. Raposo Tavares, Km 516, 5. 22*24'52, 9S, 51*02'35, 2W. 430 m.s.m. Cerrado.","-50.8899993896484","-22.2199993133545",NA,NA,"430","430","Arbusto, ca. 50 cm alt.; frutos imaturos verdes.","ESA031325","ESA031325","Magnoliophyta",NA,NA,NA,"50606","auto",NA,NA,NA,NA,NA,NA
"341","2020-11-19 10:23:27-03","CPAP","CPAP","19119","PreserverdSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schutlz",NA,NA,NA,NA,"Ratter, J. A.","7647","1996","11","09","Brasil","MS","Sidrolandia","17km de Maracaju, rodovia para Sidrolândia (MS-162)","-55.15","-21.45","55°09' W","21°27' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-11-19 10:23:27-03","CPAP","CPAP","20039","PreserverdSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schutlz","V. B. Zipparro","2000","03",NA,"Zipparro, V. B.","1889","2000","02","25","Brasil","SP","Mogi Guaçu","Corumbataí-SP","-47","-22.25","47°00' W","22°15' S",NA,NA,"Arbusto, 1,70m de altura. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Borda De cerradão; Ambiente Iluminado.. SUBSTRATO: solo arenoso. RELEVO: .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-11-19 10:23:27-03","CPAP","CPAP","23051","PreserverdSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schutlz",NA,NA,NA,NA,"Pott, A.","9472","2001","09","20","Brasil","MS","Corumbá","Reserva Acurizal (Ecotropica), Serra do Amolar, borda oeste do Pantanal","-57.553056","-17.831111","57°33'11'' W","17°49'52'' S",NA,NA,"Arbusto 2m de altura. com flores esverdeadas e frutos ausentes. Ponto ACRG-1. Folha discolor. Frequência Esparsa.. Vegetação secundária de floresta semidecídual,. Solo: litólico,. Relevo: suave inclinado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-11-19 10:23:27-03","CPAP","CPAP","24123","PreserverdSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schutlz","A. Pott","2005",NA,NA,"Pott, A.","12755","2005","03","21","Brasil","MS","Campo Grande","Rodovia BR-160 Km 372, 17 Km S de Campo Grande","-54.752861","-20.635383","54°45'10,3 W","20°38'7,38 S","480","480","Subarbusto 80 cm de altura..Ocasional..Campo cerrado subúmido perturbado. Solo: argiloso.-arenoso vermelho-amarelo. Relevo: quase plano..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-11-19 10:23:27-03","CPAP","CPAP","24128","PreserverdSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schutlz","A. Pott","2005","04","18","Pott, A.","12774","2005","04","18","Brasil","MS","Naviraí","Estrada vicinal entre Fazenda Morena e Fazenda São Lucas, a 2 Km E da rodovia BR-163 (Km 148,2).","-54.271667","-23.0325","54°16'18 W","23°01'57 S","330","330","Arbusto 2 m de altura. como flor de cor creme esverdeado-amarelado e fruto vermelho. Fruto jovem trígono. Frequência Esparsa.. Potencial Ornamental.. Mata ciliar de córrego em área de campo úmido em cerradão. Solo: arenoso. Relevo: vale.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-11-19 10:23:27-03","CPAP","CPAP","7846","PreserverdSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schutlz","A. Pott","1997","09",NA,"Pott, A.","5696","1990","10","15","Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - Reserva Biológica - no caminho (paralelo, a Leste, do varador para a salina), invernada 7","-56.65","-18.983333","56°39' W","18°59' S","90","90","Arbusto gregario com rizoma viajeiro, 05-1 m de altura. FLOR: não vista. FRUTO: não visto. INTERESSE: Levantamento florístico. FREQUÊNCIA: Mancha densa, ocasional. AMBIENTE: Mata com Anadenanthera, Attalea, não alagável (cordilheira). SUBSTRATO: solo are",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-11-19 10:23:27-03","CPAP","CPAP","13718","PreserverdSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schutlz","A. Schinini","1993",NA,NA,"Hatschbach, G.","58720","1993","02","08","Brasil","MS","Tacuru","Rodovia MS-295, fazenda Santa Paula, 18 km O de Tacuru","-55.0158004760742","-23.6324996948242",NA,NA,NA,NA,"Arbusto 2m, ramoso. FLOR: alvescente. FRUTO: vermelho. INTERESSE: . FREQUÊNCIA: . AMBIENTE: Campo cerrado. SUBSTRATO: . RELEVO: .",NA,NA,NA,NA,NA,NA,"36822","auto",NA,NA,NA,NA,NA,NA
"348","2020-11-19 10:23:27-03","CPAP","CPAP","24700","PreserverdSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schutlz","A. Pott",NA,NA,NA,"Pott, A.","14190","2006","09","08","Brasil","MS","Corumbá","Fazenda Esperança, parque Estadual do Rio Negro, Pantanal","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Arbusto (rebrota) 50cm de de altura.Flor esverdeadaOcasional.. Solo: arenoso. Relevo: plano convexo.",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"349","2015-07-02 14:55:24-03","JBP","HPL","2854","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","O.E. Schulz,","A.Amaral & J.O. Mendonça","2000","06","15","E.R. Salviani & H. Lorenzi","985","2000","01","02","Brasil","MG","São Sebastião do Paraiso","Coletada na Fazenda Ipoméia, em mata de galeria","-46.9914","-20.9169",NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,"24792","auto",NA,NA,NA,NA,NA,NA
"350","2015-07-02 14:01:41-03","JBP","HPL","2855","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","O.E. Schulz,","H. Lorenzi","2001","02","25","H. Lorenzi","2601","2001","02","25","Brasil","MG","São Sebastião do Paraiso","Coletada na Fazenda Ipoméia, em beira de mata ciliar, comum.","-46.9914","-20.9169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24792","auto",NA,NA,NA,NA,NA,NA
"351","2015-07-02 14:01:41-03","JBP","HPL","3329","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","O.E. Schulz","H. Lorenzi","2004","12","30","H. Lorenzi","5067","2004","12","30","Brasil","MG","São Sebastião do Paraiso","Coletada na fazenda Ipoméia, em mata ciliar.","-46.9914","-20.9169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24792","auto",NA,NA,NA,NA,NA,NA
"352","2019-02-15 11:39:14-02","IPA","IPA","18147","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Plowman, T.","1981",NA,NA,"Krapovickas, A.; Cristóbal, C.L.; Ahumada, L.Z.; Cristóbal, C.L.; Ahumada, L.Z.","13958","1968","02","18","Paraguay","San Pedro",NA,"36 km N de San Estanislao, em campo.",NA,NA,NA,NA,NA,NA,"Com xilopodio; flor blanca.","IPA0018147",NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-08-27 13:30:43-03","IAP","PACA-AGP","8148","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O. E. Schulz","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1942","01","15","Brasil","RS","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"sicher, 29.7.1954. fr. Habitat: in silvula campestri","PACA008148",NA,"Magnoliophyta","Linales",NA,NA,"55856","auto","Magnoliatae",NA,NA,NA,NA,NA
"354","2019-08-27 13:30:43-03","IAP","PACA-AGP","8578","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O. E. Schulz","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1942","01","13","Brasil","RS","Bom Jesus","Rio dos Touros","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"sicher, 29.7.1954. fl. Habitat: in dumetosis campestribus","PACA008578",NA,"Magnoliophyta","Linales",NA,NA,"55856","auto","Magnoliatae",NA,NA,NA,NA,NA
"355","2019-08-27 13:30:43-03","IAP","PACA-AGP","48172","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O. E. Schulz","Emrich-Rambo","1954","07","29","Emrich, K.",NA,"1949","11",NA,"Brasil","RS","Iraí","ad fl. Uruguai","-53.2505989074707","-27.1935997009277",NA,NA,NA,NA,"sicher, 29,7,1954.; fl. Habitat: ad silvam","PACA048172",NA,"Magnoliophyta","Linales",NA,NA,"18820","auto","Magnoliatae",NA,NA,NA,NA,NA
"356","2019-08-27 13:30:43-03","IAP","PACA-AGP","92914","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O. E. Schulz","C. Mondin",NA,NA,NA,"C. Mondin et al.","2416","2001","10","30","Brasil","RS","São Francisco de Paula","Pró-Mata da PUC","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"2m de altura. HASU 14443. Habitat: beira de mata Hábito: arbusto","PACA092914",NA,"Magnoliophyta","Linales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"357","2019-08-27 13:30:43-03","IAP","PACA-AGP","32158","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O. E. Schulz","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1946","02","14","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"sicher, 29,7,1954.; ster. Habitat: in silvula campestri","PACA032158",NA,"Magnoliophyta","Linales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"358","2019-08-27 13:30:43-03","IAP","PACA-AGP","45598","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O. E. Schulz","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1950","01","30","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"sicher, 29,7,1954.; fl. Habitat: in silvula campestri","PACA045598",NA,"Magnoliophyta","Linales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"359","2019-08-27 13:30:43-03","IAP","PACA-AGP","53987","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O. E. Schulz","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1953","02","20","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"sicher, 29,7,1954.; fr.semievoluto Habitat: in silvula campestri","PACA053987",NA,"Magnoliophyta","Linales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"360","2019-08-27 13:30:43-03","IAP","PACA-AGP","105047","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O. E. Schulz","Sobral, M.",NA,NA,NA,"Jagmin, N.",NA,"1997","01","08","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Xiloteca nº 781&nf;Altura: 5m; Circunferência: 8cm; Fuste: 2m.","PACA105047",NA,"Magnoliophyta","Linales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"361","2019-08-27 13:30:43-03","IAP","PACA-AGP","105062","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O. E. Schulz","Sobral, M.",NA,NA,NA,"Jagmin, N.",NA,"1997","04","09","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Xiloteca nº 797&nf;Altura: 4,95 cm; Circunferência: 0,20cm; Fuste: 0,60cm.","PACA105062",NA,"Magnoliophyta","Linales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"362","2019-08-27 13:30:43-03","IAP","PACA-AGP","36697","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O. E. Schulz","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1948","02",NA,"Brasil","RS","S. F. de Paula p. Cambará",NA,NA,NA,NA,NA,NA,NA,"sicher, 29,7,1954.; fl. Habitat: in silvula campestri","PACA036697",NA,"Magnoliophyta","Linales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"363","2019-08-27 13:30:43-03","IAP","PACA-AGP","4712","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O. E. Schulz","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1941","03","10","Brasil","RS",NA,"Salto Mucunan, ad fl. Uruguay",NA,NA,NA,NA,NA,NA,"sicher, 29.7.1954. fl. Habitat: in rupestribus dumetosis","PACA004712",NA,"Magnoliophyta","Linales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"364","2019-08-27 13:30:43-03","IAP","PACA-AGP","31058","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O. E. Schulz","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1946","01","05","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"sicher, 29,7,1954.; fl. submaturo Habitat: in silvula campestri","PACA031058",NA,"Magnoliophyta","Linales",NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA,NA
"365","2019-08-27 13:30:43-03","IAP","PACA-AGP","4444","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O. E. Schulz","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1941","02","08","Brasil","RS","São Francisco de Paula","Fazenda Englert","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"sicher, 29.7.1954. fr. novo Habitat: in silvula campestri","PACA004444",NA,"Magnoliophyta","Linales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"366","2019-08-27 13:30:43-03","IAP","PACA-AGP","54742","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O. E. Schulz","B. Rambo SJ","1954","07","29","Rambo, B.",NA,"1954","01","01","Brasil","RS","São Francisco de Paula","Faz. Englert","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"sicher, 29,7,1954.; fl. Habitat: in araucarieto","PACA054742",NA,"Magnoliophyta","Linales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"367","2019-08-27 13:30:43-03","IAP","PACA-AGP","52144","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O. E. Schulz","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1952","02","07","Brasil","RS","São Francisco de Paula","Morrinhos","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"sicher, 29,7,1954.; fl.fr.novo Habitat: ad araucarietum","PACA052144",NA,"Magnoliophyta","Linales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
