"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount","sex"
"261","2020-09-12 05:00:02-03","US","US","1985210","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.",NA,NA,NA,NA,"G. Hatschbach","1010","1948","10","3","Brazil","Paraná",NA,"Mun. Morretes, Ninho do Gaviao, Serra Marumbi",NA,NA,NA,NA,NA,"US02506053","US02506053_01",NA,NA,"South America",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"262","2020-09-12 05:00:02-03","US","US","3713549","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.",NA,NA,NA,NA,"C. Baez, T. Lima & E. Fernandez","561",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Rio de Janeiro. Parque Natural Municipal da Cidade.","-43.2467","-22.9772",NA,NA,NA,"US03065657","US03065657_01","190",NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"263","2020-09-12 05:00:02-03","US","US","1998130","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.",NA,NA,NA,NA,"G. Hatschbach","1603","1949","11","15","Brazil","Santa Catarina",NA,"Mun. Piraquara, Morro Pao de Lo (base)",NA,NA,NA,NA,NA,"US02506052","US02506052_01",NA,NA,"South America",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"264","2020-09-12 05:00:02-03","US","US","3448846","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.",NA,NA,NA,NA,"-- Reitz & Klein, --","5216","1957","10","18","Brazil","Santa Catarina",NA,"Morro Iquererim, Campo Alegre",NA,NA,NA,NA,NA,"US02506050","US02506050_01","900",NA,"South America",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"265","2020-09-12 05:00:02-03","US","US","3189462","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.",NA,NA,NA,NA,"O. S. Ribas","183","1989","10","9","Brazil","Paraná",NA,"Bairro Alto (mun. Antonina)",NA,NA,NA,NA,NA,"US02506044","US02506044_01",NA,NA,"South America",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"266","2020-09-12 05:00:02-03","US","US","1592512","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.",NA,NA,NA,NA,"Y. Mexia","5155","1930","10","8","Brazil","Minas Gerais",NA,"Vicosa, road beyond Fazenda do Paraiso; behind first ranch house in overgrown pasture",NA,NA,NA,NA,NA,"US02506056","US02506056_01","700",NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"267","2020-09-12 05:00:02-03","US","US","2472302","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.",NA,NA,NA,NA,"G. Hatschbach","8280","1961","9","26","Brazil","Paraná",NA,"Mun. Antonina, Antonina",NA,NA,NA,NA,NA,"US02506048","US02506048_01","10","20","South America",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"268","2020-09-12 05:00:02-03","US","US","1592544","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.",NA,NA,NA,NA,"Y. Mexia","5301","1930","11","14","Brazil","Minas Gerais",NA,"Districto Rio Branco, Retiro de Antonio Avelino; understory in dense virgin forest",NA,NA,NA,NA,NA,"US02506055","US02506055_01","750",NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"269","2020-09-12 05:00:02-03","US","US","2568588","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.",NA,NA,NA,NA,"-- Reitz & Klein, --","5216","1957","10","18","Brazil","Santa Catarina",NA,"Morro Iquererim, Campo Alegre, Mata",NA,NA,NA,NA,NA,"US02506049","US02506049_01","900",NA,"South America",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"270","2020-09-12 05:00:02-03","US","US","1390496","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.",NA,NA,NA,NA,"-- Widgren","s.n.","1844",NA,NA,"Brazil","Rio de Janeiro",NA,"Brasilia, prov. Rio de Janeiro",NA,NA,NA,NA,NA,"US02506057","US02506057_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"271","2020-09-12 05:00:02-03","US","US","1592572","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.",NA,NA,NA,NA,"Y. Mexia","5426","1930","12","19","Brazil","Minas Gerais",NA,"Vicosa, Fazenda de Engenho, off Vicosa road; overgrown pasture",NA,NA,NA,NA,NA,"US02506054","US02506054_01","730",NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"272","2020-09-12 05:00:02-03","US","US","3400001","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.",NA,NA,NA,NA,"C. Koczicki","80","1968","2","23","Brazil","Paraná",NA,"Colonia Roseira (Mun. Sao Jose dos Pinhais)",NA,NA,NA,NA,NA,"US02506046","US02506046_01",NA,NA,"South America",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"273","2020-09-12 05:00:02-03","US","US","2776280","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.",NA,NA,NA,NA,"G. Hatschbach","38571","1975","10","1","Brazil","Paraná",NA,"Rio Pequeno (mun. Antonina)",NA,NA,NA,NA,NA,"US02506045","US02506045_01",NA,NA,"South America",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"274","2020-09-12 05:00:02-03","US","US","3189475","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.",NA,NA,NA,NA,"F. Bonatto & Sessegolo","158","1989","11","26","Brazil","Santa Catarina",NA,"Serra do Boi (mun. Jaragua do Sul) Santa Catarina",NA,NA,NA,NA,NA,"US02506042","US02506042_01",NA,NA,"South America",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"275","2020-09-12 05:00:02-03","US","US","2166862","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.",NA,NA,NA,NA,"G. Hatschbach","2889","1952","11","2","Brazil","Paraná",NA,"S. Jose dos Pinhaes, Vossoroca",NA,NA,NA,NA,NA,"US02506051","US02506051_01",NA,NA,"South America",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"276","2020-09-12 05:00:02-03","US","US","3341018","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.",NA,NA,NA,NA,"O. S. Ribas, E. Santos & J. Cruz","909","1995","10","23","Brazil","Paraná",NA,"Estacao Marumbi, Rio Taquaral (mun. Morretes)",NA,NA,NA,NA,NA,"US02506041","US02506041_01",NA,NA,"South America",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"277","2020-09-12 05:00:02-03","US","US","2564208","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.",NA,NA,NA,NA,"G. Hatschbach","12802","1965","9","17","Brazil","Paraná",NA,"Mun. Antonina, Estr. Cacatu-Serra Negra, Rio Cachoeira",NA,NA,NA,NA,NA,"US01913624","US01913624_01",NA,NA,"South America",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"278","2020-09-12 05:00:02-03","US","US","2575126","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","catharinae","Chomelia catharinae","(L.B. Sm. & Downs) Steyerm.",NA,NA,NA,NA,"Klein, -- & Ravenna","6853","1966","10","22","Brazil","Santa Catarina",NA,"Morro do Campo Alegre, Garuva",NA,NA,NA,NA,NA,"US02506029","US02506029_01","1200",NA,"South America",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"279","2020-09-12 05:00:02-03","US","US","2220572","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","catharinae","Chomelia catharinae","(L.B. Sm. & Downs) Steyerm.",NA,NA,NA,NA,"R. M. Klein","1666","1955","10","7","Brazil","Santa Catarina",NA,"Morro da Fazenda, Itajai",NA,NA,NA,NA,NA,"US02506035","US02506035_01","30",NA,"South America",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"280","2020-09-12 05:00:02-03","US","US","2252299","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","catharinae","Chomelia catharinae","(L.B. Sm. & Downs) Steyerm.",NA,NA,NA,NA,"R. M. Klein","1839","1956","1","24","Brazil","Santa Catarina",NA,"Morro da Ressacada, Itajai",NA,NA,NA,NA,NA,"US02506034","US02506034_01","150",NA,"South America",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"281","2020-09-12 05:00:02-03","US","US","2220565","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","catharinae","Chomelia catharinae","(L.B. Sm. & Downs) Steyerm.",NA,NA,NA,NA,"R. M. Klein","1598","1955","9","15","Brazil","Santa Catarina",NA,"Morro da Ressacada, Itajai",NA,NA,NA,NA,NA,"US02506036","US02506036_01","150",NA,"South America",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"282","2020-09-12 05:00:02-03","US","US","2445047","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","catharinae","Chomelia catharinae","(L.B. Sm. & Downs) Steyerm.",NA,NA,NA,NA,"Klein, -- & Klein, --","10088","1960","10","8","Brazil","Santa Catarina",NA,"Monte Crista, Garuva, Sao Francisco do Sul",NA,NA,NA,NA,NA,"US02506030","US02506030_01","900",NA,"South America",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"283","2020-09-12 05:00:02-03","US","US","2220564","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","catharinae","Chomelia catharinae","(L.B. Sm. & Downs) Steyerm.",NA,NA,NA,NA,"R. M. Klein","1595","1955","9","15","Brazil","Santa Catarina",NA,"Morro da Ressacada, Itajai",NA,NA,NA,NA,NA,"US02506037","US02506037_01","150",NA,"South America",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"284","2020-09-12 05:00:02-03","US","US","2739878","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","catharinae","Chomelia catharinae","(L.B. Sm. & Downs) Steyerm.",NA,NA,NA,NA,"L. Smith & R. M. Klein","7390","1956","11","8","Brazil","Santa Catarina",NA,"Mun. Campo Alegre: Pinheiral, lower slopes of Morro Iquererim",NA,NA,NA,NA,NA,"US02506033","US02506033_01","1000","1300","South America",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"285","2020-09-12 05:00:02-03","US","US","2445062","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","catharinae","Chomelia catharinae","(L.B. Sm. & Downs) Steyerm.",NA,NA,NA,NA,"-- Reitz & Klein, --","10055","1960","10","7","Brazil","Santa Catarina",NA,"Morro do Campo Alegre, Sao Francisco do Sul, Matinha",NA,NA,NA,NA,NA,"US02506031","US02506031_01","1300",NA,"South America",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"286","2020-09-12 05:00:02-03","US","US","2271744","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","catharinae","Chomelia catharinae","(L.B. Sm. & Downs) Steyerm.",NA,NA,NA,NA,"-- Reitz & Klein, --","5592","1957","11","6","Brazil","Santa Catarina",NA,"Estrada Dona Francisco, Joinvile, Mata",NA,NA,NA,NA,NA,"US02506032","US02506032_01","650",NA,"South America",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"287","2020-09-12 05:00:02-03","US","US","1515347","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts",NA,NA,NA,NA,"S. Jonsson","685a","1914","7","14","Brazil","Paraná",NA,"Kilometro 60, in silva prim.",NA,NA,NA,NA,NA,"US02506180","US02506180_01",NA,NA,"South America",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"288","2020-09-12 05:00:02-03","US","US","2783512","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts",NA,NA,NA,NA,"G. Hatschbach","24912","1970","10","8","Brazil","Paraná",NA,"Rio Aqungui (mun. Cuaraquecaba)",NA,NA,NA,NA,NA,"US02506179","US02506179_01",NA,NA,"South America",NA,NA,NA,"Rubiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"289","2020-09-02 16:38:42-03","Cenargen","CEN","52641","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","P. Delprete","2008",NA,NA,"Marie Sugiyama","1021","1992","09","23","Brasil","SP","SAO MIGUEL ARCANJO","Parque Estadual Carlos Botelho. Coletada na beira do rio Braço do Taguaral, km 73 da estrada São Miguel Arcanjo para Sete Barras.","-47.9900016784668","-23.8700008392334",NA,NA,"Flores brancas. Doação do Instituto de Botânica - SP. São Paulo.","CEN00052641",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,"1",NA
"290","2020-09-02 16:38:42-03","Cenargen","CEN","70959","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","catharinae","Chomelia catharinae","(L.B.Sm. & Downs) Steyerm.","S. L. Jung","1989","10",NA,"Fábio de Barros","501","1980","10","09","Brasil","SP","CANANEIA","Ilha do Cardoso, morro do Jacareú.","-47.9199981689453","-25.0100002288818",NA,NA,"Corola branca. Doação do Instituto de Botânica - SP. São Paulo. Sp 224275","CEN00070959",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,"1",NA
"291","2019-12-09 17:30:50-03","UFPR","EFC","7615","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Hatschbach, G.","1997","01","01","Gatti, G.; Tiepolo, G.","96","1997","09","28","Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0036","-25.3887","-49.0036","-25.3887","Arbusto com 1.5m, flores brancas, com espinhos, beira de estrada","EFC007615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-12-09 17:30:50-03","UFPR","EFC","14305","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Dall Agnol, R.T.","2018","10","18","Völtz, R.R.; Santos, G.H.","601","2015","07","26","Brasil","Paraná","Campina Grande do Sul","Sítio no início da trilha Pico Paraná","-48.8576","-25.2227","-48.8576","-25.2227","Arbusto armado 1,0 m alt.; flores com pétalas alvas; sub-bosque floresta secundária em estágio médio, próximo ao rio. __COMMOM_NAME__: Limoeiro-do-mato","EFC014305",NA,"980","980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-12-09 17:30:50-03","UFPR","EFC","17561","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Völtz, R.R.","2018","10","24","Völtz, R.R.; Brotto, M.L.","1914","2017","08","26","Brasil","Paraná","Morretes","Parque Estadual do Marumbi","-48.9136","-25.4469","-48.9136","-25.4469","Arvoreta 2 m alt.; corola alva; interior de Floresta Ombrófila Densa Montana","EFC017561",NA,"965","965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2019-12-09 17:30:50-03","UFPR","EFC","14521","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Barboza, E.; Völtz, R.R.","2015","11","20","Völtz, R.R.","690","2013","10","19","Brasil","Paraná","Antonina","Serra da Graciosa, antiga trilha calçada","-48.8993","-25.3327","-48.8993","-25.3327","Arbusto 1m alt. no interior da floresta secundária em estágio avançado de encosta; flores com pétalas alvas. __COMMOM_NAME__: Viuvinha","EFC014521",NA,"840","840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-12-09 17:30:50-03","UFPR","EFC","9385","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Borgo, M.","2000","01","13","Borgo, M.; Reinert, B.L.; Bornschein, M.R.","523","1999","11","24","Brasil","Paraná","Antonina","Rio Curitibaíba","-48.7118988037109","-25.4286003112793",NA,NA,"Arbusto de flores creme-esverdeadas, frutos negros, em floresta ciliar.","EFC009385",NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"296","2019-12-09 17:30:50-03","UFPR","EFC","17360","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Dall Agnol, R.T.","2018","10","05","Dall Agnol, R.T.","633","2018","10","03","Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0257","-25.5085","-49.0257","-25.5085","Arbusto armado, 1,5 m, corola alva, tubo delgado, pubescente no exterior. Transição Floresta Ombrófila Mista Montana / Floresta Ombrófila Densa Montana __COMMOM_NAME__: viuvinha","EFC017360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-11-13 11:29:52-03","USP","SPF","176290","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","catharinae","Chomelia catharinae","(L.B.Sm. & Downs) Steyerm.","Jung, SL","1980",NA,NA,"Jung, SL","345","1980","10","09","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,"SPF00176290",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"298","2019-11-13 11:29:52-03","USP","SPF","226958","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts","Anônimo",NA,NA,NA,"Souza, VC","30254",NA,NA,NA,"Brasil","São Paulo","Sete Barras",NA,"-47.924722","-24.191389","-47.924722","-24.191389",NA,"SPF00226958","SPF00226958","350","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-03-25 13:53:28-03","UNIVILLE","JOI","11892","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","M. Sobral","2010","09","29","Verdi, M.","5480","2010","08","24","Brasil","Paraná","Morretes","Olimpo/Parque Estadual Pico Marumbi.","-48.923333","-25.442222","48º55'24''W","25º26'32''S","; HABITO: arbustiva; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI011892",NA,"600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-03-25 13:53:28-03","UNIVILLE","JOI","3049","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","O.S. Ribas","2005","02","25","F.C.S. Vieira","538","2004","10","26","Brasil","Santa Catarina","Joinville","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,NA,"; HABITAT: ciliar; HABITO: arvoreta, terrestre; TIPO VEGETACIONAL: floresta altomontana","JOI003049",NA,"900","900",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"301","2019-10-07 09:14:11-03","UEFS","HUEFS","29327","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Ribas, O.S.","909","1995","10","23","Brasil","Paraná","Morretes","Estação Marubi, Rio Taquaral","-48.834400177002","-25.476900100708",NA,NA,NA,"HUEFS0029327","HUEFS0029327",NA,NA,NA,NA,NA,"Angiospermae","Gentianales","30514","auto","Asteranae",NA,NA,NA,NA,NA,NA
"302","2019-10-07 09:14:11-03","UEFS","HUEFS","43984","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Silva, J.M.","3071","1999","09","29","Brasil","Paraná","Morretes","Serra da Prata, trilha para o cume.","-48.834400177002","-25.476900100708",NA,NA,"Floresta atlântica.","HUEFS0043984","HUEFS0043984",NA,NA,NA,NA,NA,"Angiospermae","Gentianales","30514","auto","Asteranae",NA,NA,NA,NA,NA,NA
"303","2019-10-07 09:14:11-03","UEFS","HUEFS","232615","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Brotto, M.L.","2004","2015","09","14","Brasil","Paraná","Piraquara","Recreio da Serra.","-49.015556","-25.4475","49W0'56''","25S26'51''","Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","HUEFS0232615","HUEFS0232615","990","990",NA,NA,NA,"Angiospermae","Gentianales",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"304","2019-10-07 09:14:11-03","UEFS","HUEFS","9906","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Nicolack, V.","82","1989","10","24","Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,"HUEFS0009906",NA,"1000","1000",NA,NA,NA,"Angiospermae","Gentianales","17116","auto","Asteranae",NA,NA,NA,NA,NA,NA
"305","2019-10-07 09:14:11-03","UEFS","HUEFS","27403","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Santos, E.P.","249","1996","11","09","Brasil","Paraná","Morretes","Serra da Graciosa, caminho dos Jesuítas.","-48.834400177002","-25.476900100708",NA,NA,"Floresta ombrófila densa (Mata Atlântica), interior da mata.","HUEFS0027403","HUEFS0027403",NA,NA,NA,NA,NA,"Angiospermae","Gentianales","30514","auto","Asteranae",NA,NA,NA,NA,NA,NA
"306","2019-10-07 09:14:11-03","UEFS","HUEFS","113146","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","catharinae","Chomelia catharinae","(L.B.Sm. & Downs) Steyerm.",NA,NA,NA,NA,"Jung, S.L.","345","1980","10","09","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Rio Jacareu, Morro Jacareu.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"HUEFS0113146","HUEFS0113146",NA,"200",NA,NA,NA,"Angiospermae","Gentianales","37574","auto","Asteranae",NA,NA,NA,NA,NA,NA
"307","2020-06-15 07:51:52-03","UEFS","HUEFS","126936","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts","M.R.Barbosa","2012","11",NA,"Borges, R.A.X.","695","2007","01","23","Brasil","Bahia","Camacan","RPPN Serra Bonita. 9,7 KM W de Camacã na estrada para Jacarecí, daí 6 KM SW na estrada para a RPPN E Torre da Embratel.","-39.565278","-15.391667","39W33'55''","15S23'30''","Floresta Ombrófila Densa Montana.","HUEFS0126936","HUEFS0126936_e1","835","835",NA,NA,NA,"Angiospermae","Gentianales",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"308","2019-09-04 19:46:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana",NA,NA,NA,NA,NA,"J. B. A. Guillemin","804","1839","5",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,"Holotype",NA,NA,NA
"309","2019-01-23 11:11:37-02","F","FMNH-SEEDPLANTS","V0068726F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana",NA,NA,NA,NA,NA,"J. B. A. Guillemin","804","1839","5",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0068726F","V0068726F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,"Isotype",NA,NA,NA
"310","2019-01-23 11:11:37-02","F","FMNH-SEEDPLANTS","V0068727F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana",NA,NA,NA,NA,NA,"J. B. A. Guillemin","804","1839","5",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0068727F","V0068727F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,"Isotype",NA,NA,NA
