"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus","sex"
"646","2021-03-01 16:29:31-03","UNICAMP","UEC","73083","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"Sartori, A; et al.","1995","02","09","Brazil","São Paulo","Eldorado","Caverna do Diabo.","-48.391958","-24.646414","-48.391958","-24.646414",NA,NA,"Árvore 10m, frutos imaturos vermelho esverdeados,,maduros vináceos.","UEC142337","UEC142337",NA,NA,NA,"32700","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2019-08-20 10:11:12-03","UNICAMP","UEC","110031","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Cordeiro, I","Esteves, CL; Kameyama, C","1993","05","26","Brazil","Bahia","Itamaraju","Fazenda Novo Pau - Brasil, BR-101, entr","-39.5311012268066","-17.0391998291016",NA,NA,NA,NA,"ori, Arvoreta 2,5m alt., tronco fino, decumbente, flores cremes",NA,NA,NA,NA,NA,"2604","Magnoliopsida",NA,NA,NA,"55932","auto",NA,NA,NA,NA,NA,NA,NA
"648","2019-08-20 10:11:12-03","UNICAMP","UEC","111031","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Cordeiro, I","Esteves, CL; Kameyama, C","1993","05","26","Brazil","Bahia","Itamaraju","Fazenda Novo Pau - Brasil, BR-101, entr","-39.5311012268066","-17.0391998291016",NA,NA,NA,NA,"ori, Arvoreta 2,5m alt., tronco fino, decumbente, flores cremes","UEC142327","UEC142327",NA,NA,NA,"2604","Magnoliopsida",NA,NA,NA,"55932","auto",NA,NA,NA,NA,NA,NA,NA
"649","2019-08-20 10:11:12-03","UNICAMP","UEC","111032","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Cordeiro, I","Barros, F; Silva, JBF","1988","01","28","Brazil","Pará","Castanhal",NA,"-47.926399230957","-1.29388999938965",NA,NA,NA,NA,"ori, Árvore de mata, ca 3 m alt. Frutos imaturos cor verde","UEC087739","UEC087739",NA,NA,NA,"1430","Magnoliopsida",NA,NA,NA,"35355","auto",NA,NA,NA,NA,NA,NA,NA
"650","2019-08-20 10:11:12-03","UNICAMP","UEC","83043","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"Secco, RS; Cardoso, O","1985","10","23","Brazil","Pará","Marabá","Vegetação de canga aberta, serra dos Car","-49.1178016662598","-5.36860990524292",NA,NA,NA,NA,"flor, Árvore de 3 m. Transição, em mata. Estames brancos. Atenção! cheiro de salicilato quando se quebra ramo.","UEC142333","UEC142333",NA,NA,NA,"576","Magnoliopsida",NA,NA,NA,"262883","auto",NA,NA,NA,NA,NA,NA,NA
"651","2021-03-01 16:29:31-03","UNICAMP","UEC","83033","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"Secco, RS; Rosa, NA","1992","03","13","Brazil","Pará","Peixe-Boi","Fazenda monte Verde.","-47.312198638916","-1.19193994998932",NA,NA,NA,NA,"Arbusto de 2,5m de altura. Frutos verdes, fase jovem e fase adulta.; Floresta de terra firme.","UEC142340","UEC142340",NA,NA,NA,"789","Magnoliopsida",NA,NA,NA,"27180","auto",NA,NA,NA,NA,NA,NA,NA
"652","2021-03-01 16:29:31-03","UNICAMP","UEC","4588","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Hatschbach, G","Hatschbach, G; Cheres, P","1971","04","30","Brazil","Paraná","Guaraqueçaba","Rio do Costa.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Arvoreta 3m, flor creme esverdeada.; Mata pluvial encosta de morro.","UEC142322","UEC142322","1971","06",NA,"26666","Magnoliopsida",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"653","2019-08-20 10:11:12-03","UNICAMP","UEC","88895","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Silva, OLM","Moraes, MD","1993","11","15","Brazil","Rio de Janeiro","Parati","Condomínio Laranjeiras","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"árvore 10 m, látex","UEC125374","UEC125374","2015","01","27","29366","Magnoliopsida",NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA
"654","2019-08-20 10:11:12-03","UNICAMP","UEC","146838","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"Braga, JMA; et al.","1995","01","24","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Ponço das Antas, Morro do Pau Preto. Trilha do Pau Preto.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"Árvore, ca. 15 m de altura. Folhas breve discolores e cartaceas. Frutos imaturos verdes. Mata alterada densa de encosta.","UEC142325","UEC142325",NA,NA,NA,"1806","Magnoliopsida",NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA
"655","2020-02-10 17:52:08-03","UNICAMP","UEC","56221","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Santos, RF","Grombone-Guaratini, MT; Sales, M; Martins, E; Silveira, ST; Spigolon, RAP; Lieberg, SA","1989","11","27","Brazil","São Paulo","Bertioga","Mata de Restinga, Praia da Boracéia","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"flor, Árvore + ou - 8 m, frutos imaturos ligeiramente vináceos, sem látex","UEC018540","UEC018540","2012","07",NA,"22453","Magnoliopsida",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"656","2019-08-20 10:11:12-03","UNICAMP","UEC","58243","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Santos, RF","Grupo B","1989","11","27","Brazil","São Paulo","Bertioga","Restinga arbórea, Praia de Boracéia","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"fruto, Árvore, 11 m , frutos verdes avermelhados","UEC018539","UEC018539","2012","07",NA,"22762","Magnoliopsida",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"657","2019-08-20 10:11:12-03","UNICAMP","UEC","78283","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Santos, RF","Zickel, CS","1992","05","22","Brazil","São Paulo","Campinas","Reserva Municipal de Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"ori, Indivíduo c/ 23 cm de altura","UEC018541","UEC018541","2012","07",NA,"30391","Magnoliopsida",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"658","2019-08-20 10:11:12-03","UNICAMP","UEC","111034","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"Barros, F","1990","05","08","Brazil","São Paulo","Cananéia","ILha do Cardoso, estrada para o Morro d","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"flor, Arvoreta ca 4 m alt, flores femininas verdes. Crescendo na restinga","UEC142331","UEC142331",NA,NA,NA,"1829","Magnoliopsida",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"659","2019-08-20 10:11:12-03","UNICAMP","UEC","111030","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Cordeiro, I","Melo, MMRF","1985","12","06","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Ipanema, morro das pedras","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"flor, Árvore ca. 10 m alt,flores brancas","UEC100000","UEC100000","1988","10",NA,"589","Magnoliopsida",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"660","2019-08-20 10:11:12-03","UNICAMP","UEC","111033","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Cordeiro, I","Cordeiro, I; Kirizawa, M; Webster, GL","1986","10","15","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Restinga Pereirinha","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ori, Árvore até 10 m alt, inlforescências jovens esverdeadas.","UEC142347","UEC142347","1987","07",NA,"370","Magnoliopsida",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"661","2021-03-01 16:29:31-03","UNICAMP","UEC","40699","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Alves, MV","Leitão Filho, HF; Tamashiro, JY","1985","12","03","Brazil","São Paulo","Cardoso","Ilha Cardoso.","-49.9099998474121","-20.0799999237061",NA,NA,NA,NA,"Árvor de ate6m, flores femininas.; Mata restinga.","UEC142341","UEC142341","1991","12",NA,"17973","Magnoliopsida",NA,NA,NA,"22486","auto",NA,NA,NA,NA,NA,NA,NA
"662","2021-03-01 16:29:31-03","UNICAMP","UEC","46568","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Webster, GL","Chagas e Silva, F; et al.","1986","03","08","Brazil","São Paulo","Iporanga",NA,"-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"Árvore com 6m de alt, flores cremes esverdeadas.; Beira de estrada.","UEC142323","UEC142323",NA,NA,NA,"2044","Magnoliopsida",NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA
"663","2019-08-20 10:11:12-03","UNICAMP","UEC","72401","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Silva, OLM","Bernacci, LC; Belinello, R; Andrade, PRP; Falivene, SMP; Silva, AMC","1995","01","10","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC, floresta alta","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"Árvore ca. 8 m alt. Frutos avermelhados","UEC125370","UEC125370","2015","01","27","1018","Magnoliopsida",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"664","2019-08-20 10:11:12-03","UNICAMP","UEC","76528","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Silva, OLM","Souza, VC; Souza, JP","1995","10","09","Brazil","São Paulo","Peruíbe","Arredores da Foz do Rio Guaraú (margem e, mata de restinga","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Árvore, ca 14 m alt.; flores verdes.","UEC125341","UEC125341","2015","01","27","9273","Magnoliopsida",NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA
"665","2021-03-01 16:29:31-03","UNICAMP","UEC","22127","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"Silva, AF","1978","12","07","Brazil","São Paulo","Ubatuba","Estação Experimental do Inst. Agronômico de Campinas.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Árvore com cerca de 8m alt. com flores e frutos, flores amarelas.","UEC142338","UEC142338",NA,NA,NA,"9170","Magnoliopsida",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"666","2019-08-20 10:11:12-03","UNICAMP","UEC","67499","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Santos, RF","Franco, ALM","1993","11","13","Brazil","São Paulo","Ubatuba","Trilha das três lagoas, Picininga","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"flor, árvore 3,5 m, com botões e flores","UEC018542","UEC018542","2012","07",NA,"29356","Magnoliopsida",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"667","2019-11-19 14:06:39-03","UFRPE","PEUFR","35647","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","A. Laurênio","E.M.N. Ferraz; M.R. Sales de Melo","2001","02","02","Brasil","Pernambuco","São Vicente Férrer","Mata do Estado","-35.5","-70.583333","35°30'W","70°35'S","600","600","Arvoreta ca. de 4 m de alt.; eixo da inflorescência ca de 10 cm; botões imaturos verdes; ocasional","PEUFR035647",NA,"2001","03","30","935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2019-11-19 14:06:39-03","UFRPE","PEUFR","28450","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"M. Oliveira; E.M.N. Ferraz","1999","03","03","Brasil","Pernambuco","São Vicente Férrer","Mata do Estado","-35.5","-70.583333","35°30'W","70°35'S","600","600","Arbusto escandente; caule acinzentado; frutos imaturos verde-vináceos","PEUFR028450",NA,NA,NA,NA,"431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2019-11-19 14:06:39-03","UFRPE","PEUFR","590","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","M. Alves","A. Lima","1955","11","24","Brasil","Ceará","Maranguape","Serra da Maranguape; Capoeira","-38.6856002807617","-3.89083003997803",NA,NA,NA,NA,"Arbusto; flores creme-claro","PEUFR000590",NA,"1993","12","15","2384",NA,NA,NA,NA,"40608","auto",NA,NA,NA,NA,NA,NA,NA
"670","2019-11-19 14:06:39-03","UFRPE","PEUFR","15956","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","G.L. Webster","A.M. Miranda; L.P. Félix; S.C. Rodrigues; S. A. Lima","1994","03","13","Brasil","Pernambuco","Maraial","Lagoa dos Gatos, Serra do Urubu","-35.8088989257812","-8.78250026702881",NA,NA,NA,NA,"Arvoreta delgada ca. de 3,5 m de alt.; ramos arroxeados; folhas concolores; flores esverdeadas; ocasional","PEUFR015956",NA,"1995","02","13","1428",NA,NA,NA,NA,"17320","auto",NA,NA,NA,NA,NA,NA,NA
"671","2019-11-19 14:06:39-03","UFRPE","PEUFR","25207","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","M.F.A. Lucena; A. Laurênio","A. Laurênio; M.F.A. Lucena; R. Leimig","1997","11","16","Brasil","Pernambuco","Paulista","Vale Cova da Onça (HABCON)","-34.8731002807617","-7.94083023071289",NA,NA,NA,NA,"Arbusto ca. de 3,5 m de alt.; botões verdes; raro","PEUFR025207",NA,"1997","12",NA,"654",NA,NA,NA,NA,"17375","auto",NA,NA,NA,NA,NA,NA,NA
"672","2019-11-19 14:06:39-03","UFRPE","PEUFR","28741","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","A. Laurênio","A. Laurênio; M.F.A. Lucena; V. Santos","1998","03","06","Brasil","Pernambuco","Timbaúba","Engenho Água Azul, Propriedade da Usina Cruangi","-35.3182983398438","-7.50528001785278",NA,NA,NA,NA,"Árvore ca. de 6 m de alt.; estigma verde; frutos verdes ou quando mais amadurecidos com pontos vermelhos. Ocasional","PEUFR028741",NA,"1999","08",NA,"784",NA,NA,NA,NA,"17951","auto",NA,NA,NA,NA,NA,NA,NA
"673","2020-04-22 16:19:14-03","UFPB","JPB","52991","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Amorim, BS","Amorim, BS; Costa-Lima, JL; Pessoa, EM; Araújo, DA; Moreira, SN; Chagas, MA","2013","01","30","Brasil","Pernambuco","Jaqueira","RPPN Frei Caneca, Mata do Quengo, interior da mata.","-35.842778","-8.714722","-35.842778","-8.714722",NA,NA,"; HABITAT: Floresta Atlântica; DESC: Arvoreta 6m alt., indivíduo feminino, frutos maduros avermelhados. Material tratado com álcool 90%.","JPB0052991",NA,"2013","01",NA,"1758","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2019-11-06 09:55:13-03","UFOP","OUPR","12657","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"Silva, J.L.","2001","05","26","Brasil","Minas Gerais","Mariana","Passagem de Mariana, Estrada antiga.","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,"Árvore ~ 5m. Flores esverdeadas. Beira de estrada.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA
"675","2019-11-06 09:55:13-03","UFOP","OUPR","6185","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"Badini, J.","1974","12","15","Brasil","Minas Gerais","Mariana","Santa Rita Durão","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,"Arbusto. Flores esverdeadas (masculinas). Mata.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA
"676","2019-11-06 09:55:13-03","UFOP","OUPR","6495","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Roschel, M.B.","Roschel, M.B.; Craig, J.","1996","11","05","Brasil","Minas Gerais","Ouro Preto","Antônio Pereira, Estrada p/ Alegria. SAMARCO.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Arbusto ~3,5m. Flores pálidas avermelhadas. Ramos novos têm cheiro de saliciato de metila. Orla de mata.",NA,NA,"1996","11","18","314",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"677","2019-11-06 09:55:13-03","UFOP","OUPR","6242","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Roschel, M.B.","Roschel, M.B.","1996","11","05","Brasil","Minas Gerais","Ouro Preto","Antônio Pereira, Estrada p/ Alegria. SAMARCO.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Arbusto ~3,5m. Flores estaminadas amarelas. Ramos novos têm cheiro de saliciato de metila. Orla de mata.",NA,NA,"1996","11","07","315",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"678","2019-11-06 09:55:13-03","UFOP","OUPR","6242","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Roschel, M.B.","Roschel, M.B.; Craig, J.","1996","11","05","Brasil","Minas Gerais","Ouro Preto","Samarco, Picada na estrada p/ Alegria.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Árvoreta ~ 3,5m. Flores pálidas; ramos novos c/ cheiro de saliciato de metila. Orla de mata.",NA,NA,"1996","11","07","s.n.",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"679","2019-11-06 09:55:13-03","UFOP","OUPR","6187","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Badini, J.","Badini, J.","1974","11","26","Brasil","Minas Gerais","Ouro Preto","Serra do Frasão","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Arbusto. Flores amareladas. Mata.",NA,NA,"1974","11","26","s.n.",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"680","2019-11-08 08:51:52-03","FURB","FURB","785","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Sevegnani, L","Sevegnani, L.","1990","10","25","Brasil","Santa Catarina","Blumenau","FURB - Campus I.","-49.0791667","-26.9055556","-49.0791667","-26.9055556",NA,NA,NA,"FURB01544","FURB01544","2002","10","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2020-10-14 10:01:21-03","FURB","FURB","15617","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Stival-Santos, A","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","10","31","Brasil","Santa Catarina","Botuverá","Salto Águas Negras.","-49.0491666","-27.1797223","-49.0491666","-27.1797223","219","219","Florística IFFSC 520 (Arbórea) Habitat: Floresta Ombrófila Densa Submontana; Estágio médio de regeneração; interior do fragmento Habito: arbórea;","FURB24008","FURB24008","2009","10","31","1130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2019-11-08 08:51:52-03","FURB","FURB","32381","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Uller, HF","Uller, H.F.; Bartolomeu, P.E. & Teske, C.R.","2010","11","02","Brasil","Santa Catarina","Indaial","Warnow.","-49.2880555","-26.9666667","-49.2880555","-26.9666667",NA,NA,NA,"FURB24010","FURB24010","2010","11","24","87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2020-10-14 10:01:21-03","FURB","FURB","33399","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Korte, A","Korte, A.","2010","11","23","Brasil","Santa Catarina","Joinville","Lagoa Saguassu.","-48.7805556","-26.2802778","-48.7805556","-26.2802778","4","4","Florística IFFSC 9996 (Arbórea) Habitat: Restinga; Habito: árvore;","FURB24006","FURB24006","2010","11","23","5039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2020-10-14 10:01:21-03","FURB","FURB","40172","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Funez, L.A.","Funez, L.A.; Kemmelmeier, K. & Zermiani, A.E.","2013","01","21","Brasil","Santa Catarina","Blumenau","Morro do Sapo (Topo) - Parque Nacional da Serra do Itajaí.","-49.1058333","-27.0691667","-49.1058333","-27.0691667","612","612",NA,"FURB24005","FURB24005","2013","03","13","1528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2020-10-14 10:01:21-03","FURB","FURB","45713","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Funez, L.A.","Funez, L.A.","2014","12","18","Brasil","Santa Catarina","Apiúna","Morro Dom Bosco.","-49.3669445","-27.0511111","-49.3669445","-27.0511111","451","451",NA,"FURB24004","FURB24004","2014","12","18","3151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2020-10-14 10:01:21-03","FURB","FURB","45808","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Oliveira, AA de","Oliveira, A.A. de","2015","02","10","Brasil","Santa Catarina","Navegantes","Leiteiro.","-48.7786111","-26.8225","-48.7786111","-26.8225000","178","178","Regeneração IFFSC 753 /N/117","FURB24003","FURB24003","2015","02","10","1162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2020-10-14 10:01:21-03","FURB","FURB","4709","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Oliveira, AA de","Vieira, F.C.S.","2004","10","29","Brasil","Santa Catarina","São Francisco do Sul","Ilha Grande.","-48.7083333","-26.2683334","-48.7083333","-26.2683334","60","60",NA,"FURB24009","FURB24009","2011","01","21","569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2020-10-14 10:01:21-03","FURB","FURB","5134","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Sevegnani, L","Verdi, M.; Stival-Santos, A.","2006","12","15","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,NA,"Projeto de pesquisa.","FURB24007","FURB24007","2007","02","05","822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
