"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","year","month","day","decimalLongitude","decimalLatitude","imagecode","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","previousCatalogNumber"
"158","2019-09-16 10:29:45-03","UNICAMP","UEC","84335","S","Plantae","Magnoliopsida",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Sartori, ALB","Custódio-Filho, A","1196",NA,"Brazil","São Paulo","Parque do Estado.",NA,"flor, Árvore 30m alt., flores brancas. Cultivada.","UEC166459","1982","08",NA,"-46.6300010681152","-23.5400009155273","UEC166459","São Paulo","53584","auto",NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-09-16 10:29:45-03","UNICAMP","UEC","91456","S","Plantae","Magnoliopsida",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Sartori, ALB","Góes, M; Wanderley, MGL","s.n.",NA,"Brazil","São Paulo","Parque Estadual das Fontes do Ipiranga,",NA,"fruto, Árvore +ou- 8,0 m de altura. Presença de abelhas e formigas, tronco líquen crostoso verde e alga.","UEC166473","1977","11","23","-46.6300010681152","-23.5400009155273","UEC166473","São Paulo","53584","auto",NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-09-16 10:29:45-03","UNICAMP","UEC","84336","S","Plantae","Magnoliopsida",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Sartori, ALB","Góes, M; Wanderley, MGL","132A",NA,"Brazil","São Paulo","Parque Estadual das Fontes do Ipiranga,",NA,"fruto, Árvore +ou- 8,0 m de altura. Presença de abelhas e formigas, tronco líquen crostoso verde e alga.","UEC166449","1977","11","23","-46.6300010681152","-23.5400009155273","UEC166449","São Paulo","53584","auto",NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-09-16 10:29:45-03","UNICAMP","UEC","77547","S","Plantae","Magnoliopsida",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Sartori, ALB","Hoehne, W","s.n.",NA,"Brazil","São Paulo","Parque Estadual de São Paulo.",NA,"flor, Nome vulgar: Bálsamu do peru, Cabreúva, Óleo vermelho.","UEC166467","1944","10","17","-46.6300010681152","-23.5400009155273","UEC166467","São Paulo","53584","auto",NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-01 16:31:06-03","UNICAMP","UEC","77563","S","Plantae","Magnoliopsida",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Hoehne, W","Hoehne, W","s.n.",NA,"Brazil","São Paulo","Parque Estadual de S. Paulo.",NA,"Óleo vermelho, Balsamo do Peru, Pau de balsamo.","UEC166481","1944","08","08","-46.6300010681152","-23.5400009155273","UEC166481","São Paulo","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-09-16 10:29:45-03","UNICAMP","UEC","82003","S","Plantae","Magnoliopsida",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Sartori, ALB","Durigan, G","31691",NA,"Brazil","São Paulo","Fazenda Berrante, mata ciliar.",NA,"folha, Árvore de grande porte.","UEC166452","1994","03","27","-50.5699996948242","-22.7399997711182","UEC166452","Tarumã","15125","auto",NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-19 14:08:07-03","UFRPE","PEUFR","6963","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Pap.","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A.L.B. Sartori","D. de Andrade-Lima; F. de A. Carvalho; P.F. de Araújo",NA,NA,"Brasil","Paraíba","2 km ao norte de Natuba, na encosta da serra",NA,"Árvore de 15-18 m com frutos","PEUFR006963","1971","11","26",NA,NA,NA,NA,NA,NA,NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-19 14:08:07-03","UFRPE","PEUFR","31988","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Pap.","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","V.F. Mansano","F.Chagas e Silva","1448",NA,"Brasil","Paraná","Fazenda Doralice",NA,"Árvore ca. de 28 m de alt.; frutos imaturos de cor verde; freqüente na área","PEUFR031988","1991","11","18","-51.0480995178223","-23.2691993713379",NA,"Ibipora","20625","auto",NA,NA,"1994","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-19 14:08:07-03","UFRPE","PEUFR","719","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Pap.","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"B. Pickel","5433",NA,"Brasil","São Paulo","Horto Florestal",NA,"Fruto pequeno; folhas com muitas vírgulas translúcidas","PEUFR000719","1940","11","13","-46.6300010681152","-23.5400009155273",NA,"São Paulo","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-04-22 16:20:48-03","UFPB","JPB","1110","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Lima, HC","Xavier, LP","JPB1110","Southern America","Brasil","Paraíba","Grota das Gamelas.",NA,"; DESC: Planta medicinal, anti-asmática.",NA,"1942","11","26","-35.544722","-6.95",NA,"Alagoinha",NA,NA,"-35.544722","-6.95","2002","12",NA,"133","133",NA,NA,NA,NA,NA,NA
"168","2020-04-22 16:20:48-03","UFPB","JPB","1272","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Lima, HC","Espínola, MC","JPB1272","Southern America","Brasil","Paraíba",NA,NA,"; DESC: Árvore. Frutos aromáticos. Medicinal.",NA,"1945","02","22","-35.632778","-6.820278",NA,"Serraria",NA,NA,"-35.632778","-6.820278","2002","12",NA,"533","533",NA,NA,NA,NA,NA,NA
"169","2020-04-22 16:20:48-03","UFPB","JPB","34317","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Queiroz, LP de","Lacerda, AV; Barbosa, FM","288","Southern America","Brasil","Paraíba","RPPN Fazenda Almas, Rio do Cardoso.",NA,"; DESC: Árvore, frutos maduros",NA,"2004","12","21","-36.898222","-7.470556",NA,"São José dos Cordeiros",NA,NA,"-36.898222","-7.470556","2013","03",NA,"600","600",NA,NA,NA,NA,NA,NA
"170","2020-04-22 16:20:48-03","UFPB","JPB","34920","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Queiroz, LP de","Lacerda, AV; Barbosa, FM","522","Southern America","Brasil","Paraíba","RPPN Fazenda Almas, Rio do Cardoso - Mata Ciliar",NA,"; DESC: Árvore, flores secas coletadas no chão",NA,"2005","09","28","-36.898222","-7.470556",NA,"São José dos Cordeiros",NA,NA,"-36.898222","-7.470556","2013","06",NA,"600","600",NA,NA,NA,NA,NA,NA
"171","2020-04-22 16:20:48-03","UFPB","JPB","41993","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Cardoso, DBOS","Medeiros, MM; Paulo; Rangel, AL","35","Southern America","Brasil","Paraíba","Pico do Jabre, Parcela 3",NA,"; HABITAT: Mata Atlântica. Floresta Estacional Semidecidual Montana.; DESC: Substrato argiloso. Árvore, cerca 8 m de altura.",NA,"2003",NA,NA,"-37.383056","-7.250833",NA,"Maturéia",NA,NA,"-37.383056","-7.250833","2009","05",NA,"1021","1197",NA,NA,NA,NA,NA,NA
"172","2020-04-22 16:20:48-03","UFPB","JPB","62792","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Queiroz, RT","Gadelha Neto, PC","4038","Southern America","Brasil","Paraíba","Parque Estadual Mata do Pau-Ferro",NA,"; HABITAT: Floresta Ombrófila Aberta; DESC: Árvore com cerca de 10m de copa assimétrica e com ramos lenticelados. Folhas compostas, imparipinadas de folíolos alternos, subcoriáceos. Botões fusiformes. Flores brancas, pediceladas reuni","JPB0062792","2016","09","10","-35.749564","-6.963975",NA,"Areia",NA,NA,"-35.749564","-6.963975","2016","09","13","771","771",NA,NA,NA,NA,NA,NA
"173","2020-04-22 16:20:48-03","UFPB","JPB","62812","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,"Gadelha Neto, PC","4058","Southern America","Brasil","Paraíba","Parque Estadual Mata do Pau-Ferro",NA,"; HABITAT: Floresta Ombrófila Aberta; DESC: Árvore com cerca de 10m. Copa assimétrica e com ramos lenticelados. Folhas compostas, imparipinadas de folíolos alternos, subcoriáceos. Fruto sâmara monospermica com núcleo seminífero distal","JPB0062812","2016","10","26","-35.749564","-6.963975",NA,"Areia",NA,NA,"-35.749564","-6.963975",NA,NA,NA,"771","771",NA,NA,NA,NA,NA,NA
"174","2019-11-06 09:55:37-03","UFOP","OUPR","19861","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Lima, H.C.","Schwacke, C.A.W.","s.n.",NA,"Brasil","Minas Gerais",NA,NA,"Arbor alta, fl. albi. In sylvis. Ex Herb. Magalhães Gomes n. 2210",NA,"1894","09",NA,"-43.125301361084","-21.4575004577637",NA,"Rio Novo","14119","auto",NA,NA,"2009","08","28",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-04 13:19:16-03","UDESC","LUSC","585","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Berg, E.V.D.","Andrade, M.C.R.",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,"LUSC003796","2006","08","08","-46.6096992492676","-20.718900680542","LUSC003796","Passos","37279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-01-17 11:25:27-02","PUCRS","MPUC","21060","S","Plantae",NA,"Fabales","Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","R.S. Bergamin","M.L. Vieira",NA,"South America","Brasil","PR",".",NA,"Vegetação secundária",NA,"2015","08","30","-50.6467018127441","-23.1811008453369",NA,"Cornélio Procópio","23842","auto",NA,NA,"2015","01","01",NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"177","2021-03-16 17:52:15-03","UCS","HUCS","20145","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Hatschbach, G.","Hatschbach, G.","73465",NA,"Brasil","Minas Gerais","Ligação da Rod. BR 135 a Curimataí",NA,"Herbario MBM; Mata de beira do rio",NA,"2002","08","16","-44.1800003051758","-17.8733005523682",NA,"Buenópolis","42854","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-03-16 17:52:15-03","UCS","HUCS","33969","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Ferreira, M.","Francisco, E.M.","614",NA,"Brasil","Paraná","Vale do arvoredo",NA,"árvore, 10m, fruto maduro amarelo.; borda da mata",NA,"2003","11","05","-51.1627998352051","-23.3103008270264",NA,"Londrina","63728","auto",NA,NA,"2008","09","08",NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-06-27 10:25:12-03","UFES","VIES","33281","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"Moreira, L.N.","43",NA,"Brasil","Espírito Santo","Floresta Nacional Pacotuba.",NA,NA,"VIES033281","2007","05","29","-41.1128005981445","-20.8488998413086","VIES033281","Cachoeiro de Itapemirim","35694","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-08-16 08:39:30-03","UTFPR","HCF","16972","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A.L.B. Sartori","F. Chagas e Silva","1448",NA,"Brasil","PR","Fazenda Doralice",NA,"árvore 28 m; frutos imaturos de cor verde; frequente na área.",NA,"1991","11","18","-51.0480995178223","-23.2691993713379",NA,"Ibiporã","20625","auto",NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-06-29 09:30:28-03","UFRRJ","RBR","32084","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"F.A. Cloclet","s.n.",NA,"Brasil","Paraná",NA,NA,NA,"RBR00032084","1997","08","13","-51.0480995178223","-23.2691993713379",NA,"Ibiporã","20625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2013-04-01 09:18:40-03","IPT","BCTW","1686","S","Plantae","Magnoliophyta",NA,NA,"Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"183","2013-04-01 09:18:40-03","IPT","BCTW","1678","S","Plantae","Magnoliophyta",NA,NA,"Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"184","2013-04-01 09:18:40-03","IPT","BCTW","1695","S","Plantae","Magnoliophyta",NA,NA,"Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,"Obs.: Expositor - J.P. Motta Junior - Pirassununga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"185","2013-04-01 09:18:40-03","IPT","BCTW","1677","S","Plantae","Magnoliophyta",NA,NA,"Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"186","2013-04-01 09:18:40-03","IPT","BCTW","1685","S","Plantae","Magnoliophyta",NA,NA,"Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"187","2013-04-01 09:18:40-03","IPT","BCTW","1698","S","Plantae","Magnoliophyta",NA,NA,"Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"188","2013-04-01 09:18:40-03","IPT","BCTW","1697","S","Plantae","Magnoliophyta",NA,NA,"Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"189","2013-04-01 09:18:40-03","IPT","BCTW","1694","S","Plantae","Magnoliophyta",NA,NA,"Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"190","2013-04-01 09:18:40-03","IPT","BCTW","1690","S","Plantae","Magnoliophyta",NA,NA,"Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"191","2013-04-01 09:18:40-03","IPT","BCTW","1688","S","Plantae","Magnoliophyta",NA,NA,"Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"-50.38","-22.74",NA,"Cândido Mota","26360","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"192","2013-04-01 09:18:40-03","IPT","BCTW","6119","S","Plantae","Magnoliophyta",NA,NA,"Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","IPT",NA,NA,NA,"Brasil","São Paulo",NA,NA,"M. Balsamum?",NA,NA,NA,NA,"-46.59","-22.77",NA,"Pinhalzinho","10137","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"193","2013-04-01 09:18:40-03","IPT","BCTW","1684","S","Plantae","Magnoliophyta",NA,NA,"Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"-48.36","-21.6",NA,"Matão","26922","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"194","2013-04-01 09:18:40-03","IPT","BCTW","1683","S","Plantae","Magnoliophyta",NA,NA,"Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"-48.36","-21.6",NA,"Matão","26922","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"195","2013-04-01 09:18:40-03","IPT","BCTW","1687","S","Plantae","Magnoliophyta",NA,NA,"Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"196","2013-04-01 09:18:40-03","IPT","BCTW","1689","S","Plantae","Magnoliophyta",NA,NA,"Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"197","2013-04-01 09:18:40-03","IPT","BCTW","1691","S","Plantae","Magnoliophyta",NA,NA,"Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,"Classificação Original: Myrocarpus frondosus Allemao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"198","2013-04-01 09:18:40-03","IPT","BCTW","1692","S","Plantae","Magnoliophyta",NA,NA,"Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,NA,NA,NA,"Brasil","São Paulo","Campus do Lyceu",NA,"Classificação Original: Myrocarpus fastigiatus Allemao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"199","2013-04-01 09:18:40-03","IPT","BCTW","1680","S","Plantae","Magnoliophyta",NA,NA,"Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"200","2013-04-01 09:18:40-03","IPT","BCTW","1679","S","Plantae","Magnoliophyta",NA,NA,"Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"201","2013-04-01 09:18:40-03","IPT","BCTW","1681","S","Plantae","Magnoliophyta",NA,NA,"Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"202","2013-04-01 09:18:40-03","IPT","BCTW","2592","S","Plantae","Magnoliophyta",NA,NA,"Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,NA,NA,NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"203","2013-04-01 09:18:40-03","IPT","BCTW","1693","S","Plantae","Magnoliophyta",NA,NA,"Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,NA,NA,NA,"Brasil","São Paulo","Campus do Lyceu",NA,"Classificação Original: Myrocarpus frondosus Allemao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"204","2013-04-01 09:18:40-03","IPT","BCTW","1696","S","Plantae","Magnoliophyta",NA,NA,"Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,"Classificação Original: Pera sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"205","2013-04-01 09:18:40-03","IPT","BCTW","1682","S","Plantae","Magnoliophyta",NA,NA,"Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"206","2021-03-21 19:35:44-03","UFC","EAC","37533","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Fernandes, A.","Luetzelburg, P.","23753","Southern America","Brasil","Ceará","Cariri, .",NA,"Folhas medicimais;&nf;Óleo essencial..","EAC0037533","1936","03","25",NA,NA,NA,NA,NA,NA,NA,NA,"1963","02","21",NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-03-21 19:35:44-03","UFC","EAC","53534","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"Bernacci, L.C.","25879","Southern America","Brasil","São Paulo","Fazenda São Vicente",NA,"Árvore ca 15m; frutos amarelados; interior da mata; Mata mesófila semi-decídua","EAC0053534","1989","09","08","-47.060001373291","-22.8999996185303","EAC0053534","Campinas","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-03-21 19:35:42-03","UFC","EAC","2667","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Fernandes, A.","Fernandes, A.","EAC2667","Southern America","Brasil","Ceará","Sítio Norte - Serra da Merouca.",NA,"Arbórea","EAC0002667","1975","12","05","-40.5456008911133","-3.58889007568359","EAC0002667","Alcântaras","9146","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-03-21 19:35:44-03","UFC","EAC","31135","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Lima, J.R.; Mansano, V.F.","Castro, A.S.F.","1095","Southern America","Brasil","Ceará","Sítio São Salvador.",NA,"Arbórea; Mata úmida","EAC0031135","2001","11","03","-38.9331016540527","-4.26332998275757","EAC0031135","Guaramiranga","13198","auto",NA,NA,"2007","07","04",NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-03-21 19:35:44-03","UFC","EAC","62161","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Castro, A.S.F.","Castro, A.S.F.","2975","Southern America","Brasil","Ceará","Santo Antônio dos Fernandes.",NA,"Arvoreta.","EAC0062161","2017","01","01","-40.4550018310547","-3.54167008399963","EAC0062161","Meruoca","14054","auto",NA,NA,"2017","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-03-21 19:35:42-03","UFC","EAC","10788","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Fernandes, A.; Bezerra, P.","Fernandes, A.; Matos, F.J.A.","EAC10788","Southern America","Brasil","Ceará","Parque Nacional de Ubajara.",NA,"Árvore aromática..","EAC0010788","1981","09","24","-40.9211006164551","-3.85443997383118","EAC0010788","Ubajara","27385","auto",NA,NA,"1981","09","29",NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-03-21 19:35:44-03","UFC","EAC","49919","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Roque, A.A.","Roque, A.A.; Silva, A.F.","301","Southern America","Brasil","Rio Grande do Norte","RPPN Stoessel de Britto, Sa. do Estreito",NA,"Árvore, flor branca, fruto imaturo; Caatinga","EAC0049919",NA,NA,NA,"-37.0203018188477","-6.03388977050781","EAC0049919","Jucurutu","24072","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
