"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus"
"168","2020-11-04 11:11:51-03","ESALQ","ESA","68892","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Moraes, P.L.R.","Moraes, P.L.R.","2389.0","2001","02","01","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"ESA068892",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"169","2020-11-04 11:11:51-03","ESALQ","ESA","68890","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Moraes, P.L.R.","Moraes, P.L.R.","2387.0","2001","02","01","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"ESA068890",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"170","2020-11-04 11:11:51-03","ESALQ","ESA","57732","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Moraes, P.L.R.","Moraes, P.L.R.","2250.0","2000","09","18","Brasil","São Paulo","Mogi Guaçú",NA,"-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"número ESA antigo (duplicado) 67732","ESA057732",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"171","2020-11-04 11:11:51-03","ESALQ","ESA","67746","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Moraes, P.L.R.","Moraes, P.L.R.","2255.0","2000","09","12","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA067746","ESA067746",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"172","2020-11-04 11:11:51-03","ESALQ","ESA","67413","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana",NA,NA,"Zipparro, V.B. et al.",NA,"1994","11","10","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA067413",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"173","2020-11-04 11:11:51-03","ESALQ","ESA","67412","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Moraes, P.L.R.","Galetti, M. et al.","1122.0","1995","01","15","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA067412",NA,NA,NA,NA,"Magnoliophyta",NA,"2000","11","09","34059","auto",NA,NA,NA,NA,NA,NA
"174","2020-11-19 10:24:00-03","CPAP","CPAP","8800","PreserverdSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P. E. Carvalho","Pott, A.","5995","1991","05","24","Brasil","PR","Colombo","Mata de trilha ecológica, Centro Nacional de Pesquisa de Florestas/Embrapa","-49.233333","-25.333333","49°14' W","25°20' S","920","920","Árvore 22m de altura, base com troncos secundários. FLOR: não vista. FRUTO: roxo-vinho. INTERESSE: Floretal. FREQUÊNCIA: Rara. AMBIENTE: Mata de araucária/latifóliadas, próximo borda. SUBSTRATO: solo argiloso. RELEVO: topo de encosta. <ll>dwc_commonname:</ll> Ca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2015-07-02 14:02:29-03","JBP","HPL","3866","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","J. B. Baitello","H. Lorenzi","1779","1994","11","10","Brasil","SP","Pardinho","Coletado nas proximidades da cidade; em área mata.","-48.37","-23.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","05","10","14628","auto",NA,NA,NA,NA,NA,NA
"176","2016-02-02 14:38:20-02","BGBM","B","B 10 0000928","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"B. Rambo","44912","1949","12","18","Brazil",NA,NA,"Brasil.",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100000928 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100000928","B100000928","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2016-02-02 14:38:20-02","BGBM","B","B 10 0002525","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"L. B. Smith & P. R. Reitz","7528","1956","11","09","Brazil",NA,NA,"Santa Catarina.",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100002525 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100002525","B100002525","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2016-02-02 14:38:20-02","BGBM","B","B 10 0002526","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Reitz & Klein","16.623","1963","12","29","Brazil",NA,NA,"Santa Catarina.",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100002526 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100002526","B100002526","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2016-02-02 14:38:20-02","BGBM","B","B 10 0002528","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Reitz & Klein","7.523","1958","10","25","Brazil",NA,NA,"Santa Catarina.",NA,NA,NA,NA,"300","300","<a href=http://herbarium.bgbm.org/object/B100002528 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100002528","B100002528","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2016-02-02 14:38:20-02","BGBM","B","B 10 0002529","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"R. Klein","2314","1959","11","20","Brazil",NA,NA,"Morro Spitzkopf, Blumenau.",NA,NA,NA,NA,"800","800","<a href=http://herbarium.bgbm.org/object/B100002529 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100002529","B100002529","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2016-02-02 14:38:20-02","BGBM","B","B 10 0002530","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Reitz & Klein","14.117","1962","12","18","Brazil",NA,NA,"Ponte Alta do Sul, Curitibanos.",NA,NA,NA,NA,"900","900","<a href=http://herbarium.bgbm.org/object/B100002530 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100002530","B100002530","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2016-02-02 14:38:20-02","BGBM","B","B 10 0000927","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"A. F. M. Glaziou","1516","1880",NA,NA,"Brazil",NA,NA,"Brasil.",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100000927 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100000927","B100000927","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2016-02-02 14:38:20-02","BGBM","B","B 10 0002527","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"R. Klein","1.736","1955","11","03","Brazil",NA,NA,"Santa Catarina.",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100002527 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100002527","B100002527","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-12-19 08:15:20-03","FPS","FPS","1081","MachineObservation","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Brotto, M.L.","Schwirkowski, P.","52A","2014","03","09","Brasil","Santa Catarina","São Bento do Sul","Sertãozinho, propriedade de Leonardo Pilz","-49.380737","-26.320252","-49.380737","-26.320252",NA,NA,"<ll>dwc_commonname:</ll> Canela-fogo, canela-de-porco, canela-pimenta, canela-batalha","FPS01081,MBM391844","FPS01081_v01 FPS01081_v02 FPS01081_v03 FPS01081_v04 MBM391844",NA,NA,NA,NA,NA,"2014","08","20",NA,NA,NA,"MBM 391844","voucher",NA,NA,NA
"185","2019-08-27 13:30:35-03","IAP","PACA-AGP","44998","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L.R. Moraes","Rambo, B.",NA,"1949","12","26","Brasil","RS","Canela","Gramado","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"Nicht mehr vorhanden; an Kostermans geschickt Habitat: in araucarieto Fenofase: flor","PACA044998",NA,NA,NA,NA,"Magnoliophyta","Laurales","2005","10","04","16452","auto","Magnoliatae",NA,NA,NA,NA,NA
"186","2019-08-27 13:30:35-03","IAP","PACA-AGP","31030","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L.R. de Moraes","Rambo, B.",NA,"1946","01","04","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"ster. Habitat: in araucarieto","PACA031030",NA,NA,NA,NA,"Magnoliophyta","Laurales","2005","10","04","49662","auto","Magnoliatae",NA,NA,NA,NA,NA
"187","2019-08-27 13:30:36-03","IAP","PACA-AGP","6781","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Pedro L. R de Moraes","F. Theissen",NA,"1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: in silvula campestri humida Fenofase: flor","PACA006781",NA,NA,NA,NA,"Magnoliophyta","Laurales","2006",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA
"188","2019-08-27 13:30:35-03","IAP","PACA-AGP","31821","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.R.L. de Moraes","Rambo, B.",NA,"1946","02","09","Brasil","SC","Araranguá","Sombrio","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"Habitat: in silva Fenofase: fruto","PACA031821",NA,NA,NA,NA,"Magnoliophyta","Laurales","2005","10","04","19353","auto","Magnoliatae",NA,NA,NA,NA,NA
"189","2019-08-27 13:30:36-03","IAP","PACA-AGP","66322","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","I. de Vattimo","Reita & Klein","2633","1956","02","05","Brasil","SC","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"altitude: 100m; altura: 6m Habitat: caapoeira Fenofase: fruto Hábito: arvoreta","PACA066322",NA,NA,NA,NA,"Magnoliophyta","Laurales","1964",NA,NA,"18533","auto","Magnoliatae",NA,NA,NA,NA,NA
"190","2019-08-27 13:30:36-03","IAP","PACA-AGP","66323","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","I. de Vattimo","R. Klein","3647","1962","12","09","Brasil","SC","Porto União",NA,"-51.0783004760742","-26.2381000518799",NA,NA,NA,NA,"altitude: 750m; altura: 15m Habitat: mata de planicie Fenofase: flor Hábito: árvore","PACA066323",NA,NA,NA,NA,"Magnoliophyta","Laurales","1964",NA,NA,"41804","auto","Magnoliatae",NA,NA,NA,NA,NA
"191","2019-08-27 13:30:35-03","IAP","PACA-AGP","66310","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","I. de Vattimo","Reitz & Klein","8363","1959","01","26","Brasil","SC","Rio do Sul","Serra do Matador","-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,"altitude: 700m; altura: 15m Habitat: mata Fenofase: fruto Hábito: árvore","PACA066310",NA,NA,NA,NA,"Magnoliophyta","Laurales","1961",NA,NA,"15163","auto","Magnoliatae",NA,NA,NA,NA,NA
"192","2019-08-27 13:30:36-03","IAP","PACA-AGP","93752","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","sem det.","J. Larocca",NA,"2000","01","21","Brasil","RS","Caxias do Sul",NA,"-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"HASU 10435.","PACA093752",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA,NA
"193","2019-08-27 13:30:35-03","IAP","PACA-AGP","37179","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L.R. de Moraes","P. Buck",NA,"1948","02",NA,"Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: fruto","PACA037179",NA,NA,NA,NA,"Magnoliophyta","Laurales","2005","10","04","49662","auto","Magnoliatae",NA,NA,NA,NA,NA
"194","2019-08-27 13:30:35-03","IAP","PACA-AGP","56699","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L.R. Moraes","Rambo, B.",NA,"1955","02","08","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: fruto","PACA056699",NA,NA,NA,NA,"Magnoliophyta","Laurales","2005","10","04","49662","auto","Magnoliatae",NA,NA,NA,NA,NA
"195","2019-08-27 13:30:35-03","IAP","PACA-AGP","59864","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L.R. Moraes","Camargo, O. R.","1153","1957","02","15","Brasil","RS","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: fruto","PACA059864",NA,NA,NA,NA,"Magnoliophyta","Laurales","2005","10","04","19545","auto","Magnoliatae",NA,NA,NA,NA,NA
"196","2019-08-27 13:30:35-03","IAP","PACA-AGP","45780","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L.R. Moraes","Rambo, B.",NA,"1950","02","07","Brasil","RS","Farroupilha","Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: fruto","PACA045780",NA,NA,NA,NA,"Magnoliophyta","Laurales","2005","10","04","19545","auto","Magnoliatae",NA,NA,NA,NA,NA
"197","2019-08-27 13:30:35-03","IAP","PACA-AGP","40290","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L.R. Moraes","Rambo, B.",NA,"1949","01","28","Brasil","RS","Farroupilha","Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Nicht mehr vorhanden; an Kostermans geschickt Habitat: in araucarieto Fenofase: fruto","PACA040290",NA,NA,NA,NA,"Magnoliophyta","Laurales","2005","10","04","19545","auto","Magnoliatae",NA,NA,NA,NA,NA
"198","2019-08-27 13:30:35-03","IAP","PACA-AGP","32894","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Perdo L.R. de Moraes","E. Friderichs",NA,"1945","11","09","Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: in silva Fenofase: flor","PACA032894",NA,NA,NA,NA,"Magnoliophyta","Laurales","2006",NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA
"199","2019-08-27 13:30:35-03","IAP","PACA-AGP","66298","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","I. de Vattimo","Reitz & Klein","9533","1960","02","06","Brasil","SC","Blumenau","Morro do Spitzkopf","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"altitude: 700m; altura: 15m Habitat: mata Hábito: árvore","PACA066298",NA,NA,NA,NA,"Magnoliophyta","Laurales","1961",NA,NA,"34291","auto","Magnoliatae",NA,NA,NA,NA,NA
"200","2019-08-27 13:30:35-03","IAP","PACA-AGP","65499","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L.R.Moraes","Reitz & Klein","2381","1956","01","10","Brasil","SC","Itajaí","Luis Alves","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"HBR 9988 Habitat: mata Fenofase: fruto Hábito: árvore","PACA065499",NA,NA,NA,NA,"Magnoliophyta","Laurales","2005","10","04","27253","auto","Magnoliatae",NA,NA,NA,NA,NA
"201","2019-08-27 13:30:35-03","IAP","PACA-AGP","58317","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L.R. Moraes","Reitz & Klein","1756","1954","03","18","Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"150","150","NV: canela-fogo Habitat: in silva Fenofase: flor Hábito: árvore","PACA058317",NA,NA,NA,NA,"Magnoliophyta","Laurales","2005","10","04","27253","auto","Magnoliatae",NA,NA,NA,NA,NA
"202","2019-08-27 13:30:35-03","IAP","PACA-AGP","65505","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L.R.Moraes","Reitz & Klein","1756","1954","03","18","Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"HBR 9417 Habitat: mata Fenofase: fruto Hábito: árvore","PACA065505",NA,NA,NA,NA,"Magnoliophyta","Laurales","2005","10","04","27253","auto","Magnoliatae",NA,NA,NA,NA,NA
"203","2019-08-27 13:30:35-03","IAP","PACA-AGP","66306","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","I. de Vattimo","R. M. Klein","3187","1962","12","04","Brasil","SC","Lages","Encruzilhada - Alto da Serra","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"Habitat: mata pluvial Fenofase: flor Hábito: árvore","PACA066306",NA,NA,NA,NA,"Magnoliophyta","Laurales","1964",NA,NA,"70701","auto","Magnoliatae",NA,NA,NA,NA,NA
"204","2020-02-27 16:44:04-03","UFSC","CTBS","2470","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Mariot, A.","Marcon, A.",NA,"2013","11","06","Brasil","Santa Catarina","Vargem","Canteiro de Obras da UHE de São Roque","-50.802778","-27.490556","50°48'10W","27°29'26S","723","723","DAP 19,6 cm, altura 14 m.",NA,NA,NA,NA,NA,NA,NA,"2013","11","06",NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-02-27 16:44:04-03","UFSC","CTBS","2460","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Marcon, A.","Steiner, F.",NA,"2013","11","06","Brasil","Santa Catarina","Vargem","Canteiro de Obras da UHE de São Roque","-50.802778","-27.490556","50°48'10W","27°29'26S","723","723","DAP 14 cm, alt. 13 m.",NA,NA,NA,NA,NA,NA,NA,"2013","11","06",NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-02-27 16:44:04-03","UFSC","CTBS","1226","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Abe, V.S.P. & Jurgensen, T.S.","14","2014","07","07","Brasil","Santa Catarina","Curitibanos",NA,"-50.584444","-27.282778","50°35'04W","27°16'58S",NA,NA,"Canela-fogo; Canela-pururuca; Canela-de-porco.",NA,NA,NA,NA,NA,NA,NA,"2014","06","02",NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-02-27 16:44:04-03","UFSC","CTBS","3283","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Steiner, F.","Mariot, A.",NA,"2013","11","06","Brasil","Santa Catarina","Vargem","Canteiro de obras da UHE São Roque","-50.802778","-27.490556","50°48'10W","27°29'26S","723","723","DAP cm; altura m",NA,NA,NA,NA,"LUSC 6210",NA,NA,"2013","11","06",NA,NA,NA,NA,NA,NA,NA,NA
"208","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0066963","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","H. A. Keller","H. A. Keller; N. G. Paredes","8292","2010","2","6","Argentina","Misiones",NA,"Gral. M. Belgrano. Bernardo de Irigoyen.","-53.66061","-26.28894",NA,NA,"696",NA,"Árbol aromático. Batalheira.",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0021748","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","S. G. Tressens","S. G. Tressens; V. Maruñak","5684","1996","12","11","Argentina","Misiones",NA,"Dep. Gral. Manuel Belgrano; Ruta 101 y Salto Andresito.","-55.2","-27.5",NA,NA,"8",NA,"Arbol 8 m alt, al inicio de la fructificación",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-11-21 14:38:09-03","UFJF","CESJ","34826","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","L.C.S. Assis","R.M. Castro; V.R. Almeida; P.C.L. Faria; B.K.S. Franco; L.S. Fernandes","640","2001","10","31","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Arvoreta no declive, ca 8m, no interior da floresta. Frutos esverdeados.","CESJ034826",NA,"América do Sul",NA,NA,"Angiosperma",NA,"2003","11","02","11991","auto",NA,NA,NA,NA,NA,NA
"211","2019-11-27 13:49:42-03","UFS","ASE","39451","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Seubert, RC","Seubert, RC; Sampaio, DK; Hofschneider, E; Rezini, JA; Gebien, W","99","2015","02","18","Brasil","Santa Catarina","Indaial","Faxinal do Bepe, Parque Nacional da Serra do Itajaí.","-49.1237","-27.07","-49.1237","-27.07",NA,NA,"Arbórea. Projeto Restaurar.; Floresta Ombrófila Densa Montana. Encosta.","ASE0040972",NA,"Southern America",NA,NA,"Magnoliophyta",NA,"2015","02","18",NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-11-27 13:49:42-03","UFS","ASE","15381","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Vattimo, I de","Hatschbach, G","966","1965","09","17","Brasil","Paraná","Antonina","Estrada Cacatu-Serra Negra","-49.273056","-25.428056","-49.273056","-25.428056",NA,NA,"Árvore, 15 m. Flor creme. Da mata.; Árvore, 15 m. Flor creme. Da mata.","ASE0007093",NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-11-27 13:49:42-03","UFS","ASE","38750","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Santos, RL; Nicácio, F","10","2017","07","27","Brasil","Sergipe","Arauá","Sucupira","-37.36069","-11.1932","-37.36069","-11.1932",NA,NA,"Arvore de aproximadamente 10m. Inflorescência branca.; Mata Atlântica.","ASE0040130",NA,"Southern America",NA,NA,"Magnoliophyta",NA,"2017","04","02",NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-03-01 16:32:22-03","UNICAMP","UEC","114005","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Moraes, PLR","Cardoso-Leite, E","419","1998","03","13","Brazil","São Paulo","Jundiaí","Reserva Biológica Municipal da Serra do Japi.","-46.25","-23.25","-46.25","-23.25",NA,NA,"10m.","UEC005508","UEC005508",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-03-01 16:32:22-03","UNICAMP","UEC","071857","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Moraes, PLR","Tamashiro, JY; Rodrigues, RR; Goldenberg, R; Ivanauskas, NM; Belinello, R; Galvão, JC","1177","1995","06","13","Brazil","São Paulo","Manduri","Horto Florestal de Manduri.","-49.356944","-23.009444","-49.356944","-23.009444",NA,NA,"Árvore de 10m, frutos verdes imaturos.","UEC005496","UEC005496",NA,NA,NA,"Magnoliopsida",NA,"2004","01","21",NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-03-01 16:32:22-03","UNICAMP","UEC","072554","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Moraes, PLR","Rodrigues, RR; et al.","33434","1995","02","14","Brazil","São Paulo","Jacupiranga","Paruque Estadual, núcleo cedro.","-48.414889","-24.962361","-48.414889","-24.962361",NA,NA,"Árvore 8m, fruto imaturo verde, maduro amarelo, folhas jovem avermelhada.; Mata Atlântica de planície.","UEC005518","UEC005518",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
