"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","infraspecificEpithet","individualCount","typeStatus","eventTime","fieldNumber"
"144","2020-12-21 16:35:17-03","MBM","MBM","41883","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogniaux",NA,"Wurdack, J.J.","s.n.",NA,NA,NA,"Brazil","São Paulo","São Vicente","Praia Grande","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,NA,"MBM041883","MBM041883",NA,NA,NA,"25482","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:35:17-03","MBM","MBM","338883","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogniaux","Meyer, F.S.","Marchett, F.","586","2007","09","21","Brazil","Santa Catarina","Bombinhas","Praia de Mariscal","-48.5169982910156","-27.1380004882812",NA,NA,NA,NA,"Arbustiva, na restinga","MBM338883","MBM338883","2007","11",NA,"11943","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:35:17-03","MBM","MBM","164798","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogniaux","Soldatelli, M.","Falkenberg, D.B.; et al.; et al.","6085",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Praia da Joaquina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM164798","MBM164798",NA,NA,NA,"27000","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:35:17-03","MBM","MBM","23946","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana glandulifera","J.J. Wurdack","Wurdack, J.J.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","31176",NA,NA,NA,"Brazil","Rio Grande do Sul","Torres","Lagoa Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"MBM023946","MBM023946",NA,NA,NA,"20837","auto",NA,NA,"Southern America",NA,NA,NA,"glandulifera",NA,NA,NA,NA
"148","2020-12-21 16:35:17-03","MBM","MBM","127861","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogniaux","Silva, S.M.","Britez, R.M.","1126",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel, Ponta Oeste","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM127861","MBM127861",NA,NA,NA,"24916","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:35:17-03","MBM","MBM","304931","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogniaux","Goldenberg, R.","Hatschbach, G.; Barboza, E.; Costa, E.F.; Barboza, E.; Costa, E.F.","78196","2005","03","08","Brazil","Santa Catarina","Bom Retiro","Alto da Serra da Boa Vista","-49.489200592041","-27.7971992492676",NA,NA,NA,NA,NA,"MBM304931","MBM304931",NA,NA,NA,"35974","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:35:17-03","MBM","MBM","226373","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogniaux","Ribas, O.S.","Imaguire, N.","976",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM226373",NA,NA,NA,NA,"27000","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:35:17-03","MBM","MBM","202867","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogniaux","Falkenberg, D.B.","Falkenberg, D.B.","7045",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Morro da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM202867","MBM202867",NA,NA,NA,"27000","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:35:17-03","MBM","MBM","109869","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogniaux","Falkenberg, D.B.","Falkenberg, D.B.","3068",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Morro do Poção, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM109869","MBM109869",NA,NA,NA,"27000","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:35:17-03","MBM","MBM","202869","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogniaux","Falkenberg, D.B.","Falkenberg, D.B.; et al.; et al.","5951",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Praia da Joaquina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM202869","MBM202869",NA,NA,NA,"27000","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:35:17-03","MBM","MBM","49806","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogniaux","Brade, A.C.","Klein, R.","344",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"MBM049806","MBM049806",NA,NA,NA,"27253","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:35:17-03","MBM","MBM","202865","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogniaux","Souza, M.L.","Souza, M.L.","1185",NA,NA,NA,"Brazil","Santa Catarina","Rancho Queimado","Rancho Queimado","-49.0217018127441","-27.6725006103516",NA,NA,NA,NA,NA,"MBM202865","MBM202865",NA,NA,NA,"17361","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"156","2015-09-04 20:57:09-03","MNHN","RECOLNAT_MNHN_P","P05228515","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Gaudichaud",NA,NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228515' target='other'> <mi>dwc_moreinfo</mi></a>","P05228515","P05228515_01",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"207"
"157","2011-10-07 17:23:48-03","MNHN","RECOLNAT_MNHN_P","P00708937","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Urville, J.S.C.D.d'",NA,NA,NA,NA,"Brésil",NA,NA,"Ste Catherine",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00708937' target='other'> <mi>dwc_moreinfo</mi></a>","P00708937","P00708937_01",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"158","2011-10-07 17:23:48-03","MNHN","RECOLNAT_MNHN_P","P00708938","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Urville, J.S.C.D.d'",NA,NA,NA,NA,"Brésil",NA,NA,"Ste Catherine",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00708938' target='other'> <mi>dwc_moreinfo</mi></a>","P00708938","P00708938_01",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"159","2015-09-04 20:57:09-03","MNHN","RECOLNAT_MNHN_P","P05228510","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Naudin, C.",NA,NA,NA,NA,"Brasil",NA,NA,"St. Paul.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228510' target='other'> <mi>dwc_moreinfo</mi></a>","P05228510","P05228510_01",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"8"
"160","2015-09-04 20:57:09-03","MNHN","RECOLNAT_MNHN_P","P05228511","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Gaudichaud",NA,"1836","1","1","Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228511' target='other'> <mi>dwc_moreinfo</mi></a>","P05228511","P05228511_01",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"242"
"161","2015-09-04 20:57:09-03","MNHN","RECOLNAT_MNHN_P","P05228514","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"d´Alleizette, C.",NA,"1910","8","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228514' target='other'> <mi>dwc_moreinfo</mi></a>","P05228514","P05228514_01",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"162","2015-09-04 20:57:09-03","MNHN","RECOLNAT_MNHN_P","P05228516","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Lourteig, A.",NA,"1967","12","20","Brasil","Santa Catarina",NA,"Camino de Itajaí a Estreito.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228516' target='other'> <mi>dwc_moreinfo</mi></a>","P05228516","P05228516_01",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"2346"
"163","2015-09-04 20:57:09-03","MNHN","RECOLNAT_MNHN_P","P05228513","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Lourteig, A.|Matzenbacher, N.I.",NA,"1978","4","24","Brasil","Rio Grande do Sul","Torres","15 km de Torres, butiazal.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228513' target='other'> <mi>dwc_moreinfo</mi></a>","P05228513","P05228513_01",NA,NA,NA,"20837","auto",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"3183"
"164","2020-12-11 11:38:43-03","UFMG","BHCB","35029","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-11 11:38:43-03","UFMG","BHCB","35029","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-02-11 17:20:19-03","UFPR","UPCB","88136","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","cf. urvilleana","Tibouchina cf. urvilleana"," (DC.) Cogn.","Meyer, F.S.","Valduga, E.","611","2015","01","21","Brasil","Rio Grande do Sul","Osório","Próximo à Lagoa dos Veados","-50.169722","-29.897778","-50.169722","-29.897778","7","7","Hábitat: beira de mata..","UPCB0031905","UPCB0031905","2015","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-02-11 17:20:25-03","UFPR","UPCB","30069","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","Cogn.","Silva, S.M.","Athayde, S.F.","287","1995","04","14","Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê ou do Costão","-48.333333","-25.283333","-48.333333","-25.283333",NA,NA,"Arvoreta, 2,5-3,0m, flor roxa. Freqüente em área de capoeira com 8 a 10 anos após perturbação por fogo..","UPCB0022819","UPCB0022819","1995","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-02-11 17:20:25-03","UFPR","UPCB","90717","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Meyer, F. S.","Meyer, F. S. et al.","1983","2014","04","19","Brasil","Rio Grande do Sul","Serra Geral","Arredores da Estação Ecológica de Aratinga","-50.180819","-29.376532","-50.180819","-29.376532","486","486","Arbusto coletado às margens da rodovia, em área em regeneração, vegetação de Floresta Ombrófila Densa..","UPCB0030280","UPCB0030280","2014","04","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-02-11 17:20:25-03","UFPR","UPCB","65339","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","Cogn.","Meyer, F.S.","Meyer, F.S.","534","2007","12","31","Brasil","Santa Catarina","Piçarras","Praia das Palmeiras.","-48.671389","-26.764167","-48.671389","-26.764167",NA,NA,"Arbusto 2,5 m de altura, cultivado em residência. Flores com pétalas roxas..","UPCB0022827","UPCB0022827","2009","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-02-11 17:20:25-03","UFPR","UPCB","65338","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","Cogn.","Meyer, F.S.","Meyer, F.S.","533","2007","12","31","Brasil","Santa Catarina","Piçarras","Praia das Palmeiras.","-48.671389","-26.764167","-48.671389","-26.764167",NA,NA,"Arbusto com pétalas roxas, coletada na beira de estrada, em área em regeneração. (região de Floresta Ombrófila Densa de Terras Baixas)..","UPCB0022823","UPCB0022823","2009","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-02-11 17:20:25-03","UFPR","UPCB","65336","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","Cogn.","Meyer, F.S.","Meyer, F.S.","529","2007","12","31","Brasil","Santa Catarina","Piçarras","Praia das Palmeiras.","-48.671389","-26.764167","-48.671389","-26.764167",NA,NA,"Espécie nativa, cultivada em local ensolarado, em região com vegetação de Floresta Ombrófila Densa de Terras Baixas. Flores com pétalas roxas..","UPCB0022822","UPCB0022822","2008","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-02-11 17:20:25-03","UFPR","UPCB","80256","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Meyer, F. S.","Souza, J.M.T.","61","2011","01","08","Brasil","Paraná","Antonina","Reserva Natural Rio Cachoeira (SPVS)","-25.307","-48.699","-25.307","-48.699",NA,NA,"Hábitat: Floresta Ombrófila Densa de Terras Baixas. Forma de vida: arbustiva. Características reprodutivas: flor monóclina, corola roxa..","UPCB0022826","UPCB0022826","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-02-11 17:20:25-03","UFPR","UPCB","90566","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Meyer, F.S.","Meyer, F.S. | Guimarães, P.J.F.","1461","2012","12","11","Brasil","Santa Catarina","Águas Mornas","Serrinha que desce para Florianópolis, BR 282","-48.864823","-27.713336","-48.864823","-27.713336",NA,NA,"Arbusto ou pequena arvoreta em orla de Floresta Ombrófila Densa Submontana em regeneração. Flores com pétalas, anteras e estilete roxo..","UPCB0030284","UPCB0030284","2012","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-02-11 17:20:25-03","UFPR","UPCB","80928","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Meyer, F.S.","Garcia, R.J.F.","2794","2007","03","23","Brasil","São Paulo","Santos","Área da Santa Casa de Misericórdia de Santos. Rua de Servidão da Sabesp, borda da mata.","-46.3300018310547","-23.9599990844727",NA,NA,"10","10","Arbusto, 1,7m alt., corola roxa, estames brancos..","UPCB0023456","UPCB0023456","2017","07",NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-02-11 17:20:25-03","UFPR","UPCB","50907","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","Cogn.","Meyer, F.S., Goldenberg, R. & Guimarães, P.J.F.","Cervi, A.C.","8760","2004","12","07","Brasil","Santa Catarina","Itapema","Areal","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,"Arbusto 2,5m, flor roxa, ambiente degradado..","UPCB0022813","UPCB0022813","2008","01","01","9090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-02-11 17:20:25-03","UFPR","UPCB","68214","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","Cogn.","Meyer, F.S.","Wasum, R.","4593","2010","02","19","Brasil","Rio Grande do Sul","Caxias do Sul","Bairro Madureira.","-51.1794013977051","-29.1681003570557",NA,NA,"790","790","Terreno baldio..","UPCB0022825","UPCB0022825","2010","04",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-02-11 17:20:25-03","UFPR","UPCB","5457","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","Cogn.","Wurdack, J.J.","Guimarães, O.A.","36","1964","10",NA,"Brasil","Santa Catarina","Gaspar","Estrada de Santa Catarina","-48.9589004516602","-26.9314002990723",NA,NA,NA,NA,"Em encosta inferior da Serra do Mar..","UPCB0022821","UPCB0022821","1966","09",NA,"19036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-11 17:20:25-03","UFPR","UPCB","66649","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","Cogn.","Meirelles, J.","Meirelles, J.","149","2007","12","10","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo do Meio.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"Arbusto. Capoeira..","UPCB0022816","UPCB0022816","2007","12","10","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-02-11 17:20:25-03","UFPR","UPCB","66663","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","Cogn.","Meirelles, J.","Meirelles, J.","207","2008","09","29","Brasil","Santa Catarina","São Francisco do Sul","Ilha dos Barcos.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"Arvoreta de 2,5m. Flores roxas. FOD Terras Baixas, borda da mata..","UPCB0022828","UPCB0022828","2008","09","29","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-02-11 17:20:25-03","UFPR","UPCB","46550","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","Cogn.","Meyer, F.S., Goldenberg, R. & Guimarães, P.J.F.","Cervi, A.C.","8385","2003","03","26","Brasil","Paraná","Paranaguá","Parque Estadual do Palmito","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arvoreta ca. 4m, flores roxas..","UPCB0022818","UPCB0022818","2008","01","01","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-02-11 17:20:25-03","UFPR","UPCB","80929","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Garcia, R. J. F.","Garcia, R.J.F.","2876","2007","04","01","Brasil","Santa Catarina","Jaguaruna","Planície quaternária, 0-10 m.s.m. Figueirinha, dunas","-49.0256004333496","-28.6149997711182",NA,NA,NA,NA,"Arbusto; flores com pétalas e estames roxos. Frequente na interduna. Voucher de estudo paleoambiental (IG-USP).","UPCB0023455","UPCB0023455","2012","06","11","25787","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-02-11 17:20:25-03","UFPR","UPCB","59808","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","Cogn.","Goldenberg, R.","Marchett, F.","638","2007","10","13","Brasil","Santa Catarina","Laguna","Praia da Gravata","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,"Restinga..","UPCB0022814","UPCB0022814","2008","01","01","21199","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-02-11 17:20:25-03","UFPR","UPCB","58507","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","Cogn.","Meyer, F.S.","Marchett, F.","586","2007","09","21","Brasil","Santa Catarina","Bombinhas","Praia do Mariscal","-48.5169982910156","-27.1380004882812",NA,NA,NA,NA,"Arbustiva, na restinga..","UPCB0022820","UPCB0022820","2007","11",NA,"11943","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-02-11 17:20:25-03","UFPR","UPCB","25105","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","Cogn.","Meyer, F.S., Goldenberg, R. & Guimarães, P.J.F.","Lima, R.X.","16","1993","06","11","Brasil","Paraná","Guaraqueçaba","Rio Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Arbusto, 2m, flor roxa, madeira utilizada para vigamento de uso interno. Local alterado..","UPCB0022815","UPCB0022815","2008","09",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-02-11 17:20:25-03","UFPR","UPCB","32034","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","Cogn.","D'El Rei Souza, M.L.","Silva, F.A.","287","1984","12","14","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Arbusto, 1m, flor roxa. Duna, próximo ao riacho..","UPCB0022817","UPCB0022817","1985","01","01","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-07-31 14:53:00-03","MO","MOBOT","101210860","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","urvilleanum","Pleroma urvilleanum","(DC.) P.J.F. Guim. & Michelang.","fide Guimarães et al.","J.S. d'Urville","d'Urville s.n.","1825",NA,NA,"Brazil","Santa Catarina",NA,"Ins. Catharinæ ad litt. Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"1","Lectotype",NA,NA
"187","2019-06-28 20:32:00-03","MO","MOBOT","101138687","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Kelly Guananga","Guananga 2","2019","5","24","Ecuador","Pastaza","Pastaza","Puyo. Sector Bellavista, vía Shell-Baños, junto al Río Pindo. Remanente de bosque secundario con plantas ornamentales cultivadas. Proyecto de alumnos de quinto semestre de Biología de la Universidad Estatal Amazónica, profesor David Neill.","-78.0491666","-1.5041667",NA,NA,"990.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA,NA
"188","2020-10-17 09:44:00-03","MO","MOBOT","101229184","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Jennifer Inlago","Inlago 8","2019","6","21","Ecuador","Pastaza","Pastaza",NA,"-78.0377777","-1.5044444",NA,NA,"940.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA,NA
"189","2020-12-20 12:57:00-03","MO","MOBOT","101240054","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Erika Sarabia","Sarabia 2","2019","6","27","Ecuador","Pastaza","Pastaza","Puyo. 10 minutos a pie del Paso Lateral en dirección al norte a la Unidad Educativa Pastaza. Bosque secundario cerca de un riachuelo.","-78.0122222","-1.4788889",NA,NA,"940.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA,NA
