"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","imagecode","infraspecificEpithet","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1109","2020-07-23 12:22:34-03","CEPLAC","CEPEC","27655","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","S. A. Mori","13833","1981","04","29",NA,"Brasil","Bahia","UNA","Maruim, arredores das Fazs. Maruim e Dois de Julho, 33Km ao SW de Olivença. Rod. Olivença/Buerarema.",NA,NA,"<ll>dwc_commonname:</ll> Bapeba",NA,NA,NA,NA,NA,NA,"reticulata","T. D. Pennington","-39.0752983093262","-15.2932996749878",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA
"1110","2020-07-23 12:22:34-03","CEPLAC","CEPEC","15501","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","S. A. Mori","10803","1990","01","01",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","4-6Km a E da Estacao Eco. do Pau-brasil. estrada velha de Cabralia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. D. Pennington","-39.0247001647949","-16.2780990600586",NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA
"1111","2020-07-23 12:22:34-03","CEPLAC","CEPEC","27691","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","S. A. Mori","13879","1996","05","01",NA,"Brasil","Bahia","UNA","Maruim, arredores das Fazs. Maruim e Dois de Julho, 33Km ao Sw de Olivença. Rod. Olivença/Buerarema.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","A. M. Amorim","-39.0752983093262","-15.2932996749878",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"30/12/1997",NA,NA,NA
"1112","2020-07-23 12:22:34-03","CEPLAC","CEPEC","27869","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","S. A. Mori","14019","1981","05","14",NA,"Brasil","Bahia","UNA","Marui, arredores das Fazs. Maruim e Dois de Julho, 33Km ao SW de Olivença. Rod. Olivença/Buerarema.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. D. Pennington","-39.0752983093262","-15.2932996749878",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA
"1113","2020-07-23 12:22:34-03","CEPLAC","CEPEC","27826","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","S. A. Mori","13991","1981","01","01",NA,"Brasil","Bahia","UNA","Maruim, arredores das Fazs. Maruim e Dois de Julho. Rod. Olivença. Rod. Olivença/Buerarema.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","-39.0752983093262","-15.2932996749878",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"30/12/1997",NA,NA,NA
"1114","2020-07-23 12:22:34-03","CEPLAC","CEPEC","8041","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","T. S. dos Santos","2148","1971","11","13",NA,"Brasil","Bahia","ILHÉUS","Faz. São José, 3Km ao S de Banco Central.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. D. Pennington","-39.0494003295898","-14.7889003753662",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA
"1115","2020-07-23 12:22:34-03","CEPLAC","CEPEC","27648","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","S. A. Mori","13844","1981","04","30",NA,"Brasil","Bahia","UNA","33Km ao SW Rod. Olivenca/Buerarema. Maruim. Fazs. Maruim e Dois de Julho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. D. Pennington","-39.0752983093262","-15.2932996749878",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA
"1116","2020-07-23 12:22:34-03","CEPLAC","CEPEC","27640","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","S. A. Mori","13856","1981","04","30",NA,"Brasil","Bahia","UNA","33Km ao SW Rod. Olivenca/Buerarema. Maruim. Fazs. Maruim e Dois de Julho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. D. Pennington","-39.0752983093262","-15.2932996749878",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA
"1117","2020-07-23 12:22:34-03","CEPLAC","CEPEC","27670","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","S. A. Mori","13820","1981","04","29",NA,"Brasil","Bahia","UNA","Maruim, arredores das Fazs. Maruim e Dois de Julho, 33Km ao SW de Livença. Rod. Olivença/Buerarema.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. D. Pennington","-39.0752983093262","-15.2932996749878",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA
"1118","2020-07-23 12:22:34-03","CEPLAC","CEPEC","27823","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","S. A. Mori","13992","1981","05","13",NA,"Brasil","Bahia","UNA","Maruim, arredores das Fazs. Maruim e Dois de Julho, 33Km ao Sw de livenç. Rod. Olivença/Buerarema.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. D. Pennington","-39.0752983093262","-15.2932996749878",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA
"1119","2020-07-23 12:22:34-03","CEPLAC","CEPEC","27655","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","S. A. Mori","13833","1981","04","29",NA,"Brasil","Bahia","UNA","Maruim, arredores das Fazs. Maruim e Dois de Julho, 33Km ao SW de Olivença. Rod. Olivença/Buerarema.",NA,NA,"<ll>dwc_commonname:</ll> Bapeba",NA,NA,NA,NA,NA,NA,"reticulata","T. D. Pennington","-39.0752983093262","-15.2932996749878",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA
"1120","2020-07-23 12:22:34-03","CEPLAC","CEPEC","15501","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","S. A. Mori","10803","1990","01","01",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","4-6Km a E da Estacao Eco. do Pau-brasil. estrada velha de Cabralia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. D. Pennington","-39.0247001647949","-16.2780990600586",NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA
"1121","2020-07-23 12:22:34-03","CEPLAC","CEPEC","27691","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","S. A. Mori","13879","1996","05","01",NA,"Brasil","Bahia","UNA","Maruim, arredores das Fazs. Maruim e Dois de Julho, 33Km ao Sw de Olivença. Rod. Olivença/Buerarema.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","A. M. Amorim","-39.0752983093262","-15.2932996749878",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"30/12/1997",NA,NA,NA
"1122","2020-07-23 12:22:34-03","CEPLAC","CEPEC","27869","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","S. A. Mori","14019","1981","05","14",NA,"Brasil","Bahia","UNA","Marui, arredores das Fazs. Maruim e Dois de Julho, 33Km ao SW de Olivença. Rod. Olivença/Buerarema.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. D. Pennington","-39.0752983093262","-15.2932996749878",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA
"1123","2009-11-26 13:56:13-02","INPA","INPAW","7708","S","Plantae","Sapotaceae","Franchetella","anibifolia","Franchetella anibifolia","Lisboa, P.","1-37-91",NA,NA,NA,NA,"Brasil","Par&#225;","Tucuru&#237;",NA,NA,NA,NA,NA,NA,NA,"(A.C. Sm.) Aubr&#233;v.",NA,NA,NA,NA,"-49.6725","-3.76611",NA,NA,"59618","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124","2009-11-26 13:56:13-02","INPA","INPAW","7693","S","Plantae","Sapotaceae","Franchetella","anibifolia","Franchetella anibifolia","Lisboa, P.","1-26-60",NA,NA,NA,NA,"Brasil","Par&#225;","Tucuru&#237;",NA,NA,NA,NA,NA,NA,NA,"(A.C. Sm.) Aubr&#233;v.",NA,NA,NA,NA,"-49.6725","-3.76611",NA,NA,"59618","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125","2009-11-26 13:56:13-02","INPA","INPAW","7705","S","Plantae","Sapotaceae","Franchetella","anibifolia","Franchetella anibifolia","Lisboa, P.","1-34-82",NA,NA,NA,NA,"Brasil","Par&#225;","Tucuru&#237;",NA,NA,NA,NA,NA,NA,NA,"(A.C. Sm.) Aubr&#233;v.",NA,NA,NA,NA,"-49.6725","-3.76611",NA,NA,"59618","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126","2009-11-26 13:56:13-02","INPA","INPAW","7730","S","Plantae","Sapotaceae","Franchetella","anibifolia","Franchetella anibifolia","Lisboa, P.","2-32-152",NA,NA,NA,NA,"Brasil","Par&#225;","Tucuru&#237;",NA,NA,NA,NA,NA,NA,NA,"(A.C. Sm.) Aubr&#233;v.",NA,NA,NA,NA,"-49.6725","-3.76611",NA,NA,"59618","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127","2009-11-26 13:56:13-02","INPA","INPAW","7795","S","Plantae","Sapotaceae","Franchetella","anibifolia","Franchetella anibifolia","Maciel, U.","2-8-26",NA,NA,NA,NA,"Brasil","Par&#225;","Tucuru&#237;",NA,NA,NA,NA,NA,NA,NA,"(A.C. Sm.) Aubr&#233;v.",NA,NA,NA,NA,"-49.6725","-3.76611",NA,NA,"59618","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128","2009-11-26 13:56:16-02","INPA","INPAW","1767","S","Plantae","Sapotaceae","Pouteria","anibifolia","Pouteria anibifolia","Pires, J.M.","4437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(A.C. Sm.) Baehni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129","2015-02-26 09:30:29-03","NHMLondon","NHM-LONDON-BOT","BM000952521","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Boris Alexander Krukoff; b.1898; d.1983; Krukoff","1447","1931","11",NA,NA,"Brasil",NA,NA,NA,NA,"NHMUK:ecatalogue:605022",NA,NA,NA,NA,"(Engl.) Eyma","Isotype",NA,"reticulata",NA,"-53.08982","-10.773109",NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA
"1130","2015-02-26 09:30:29-03","NHMLondon","NHM-LONDON-BOT","BM000952521","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Boris Alexander Krukoff; b.1898; d.1983; Krukoff","1447","1931","11",NA,NA,"Brasil",NA,NA,NA,NA,"NHMUK:ecatalogue:605022",NA,NA,NA,NA,"(Engl.) Eyma","Isotype",NA,"reticulata",NA,"-53.08982","-10.773109",NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA
"1131","2020-09-18 09:32:40-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Siparunaceae","Pouteria","reticulata","Pouteria reticulata","Amorozo, MC","116",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,"Laurales","Schltdl. & Cham.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132","2020-11-12 16:59:12-03","UEL","FUEL","53636","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Faria, AD; Ribeiro, JELS; Pereira, EC","2007/79","2007","07","20",NA,"Brasil","Amazonas","Manaus","Reserva Ducke",NA,NA,NA,NA,"Tracheophyta","Ericales","(Engl.) Eyma",NA,NA,NA,"Faria, AD","-60.0250015258789","-3.10193991661072",NA,NA,"138090","auto",NA,NA,"2007","07",NA,NA,NA,NA,NA,NA
"1133","2020-11-12 16:59:12-03","UEL","FUEL","36818","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Mello Barreto","1737","1935","07","24",NA,"Brasil","Minas Gerais","Tombos","Fazenda da Cachoeira",NA,NA,NA,NA,"Tracheophyta","Ericales","(Engl.) Eyma",NA,NA,NA,"Pennington, TD","-42.0228004455566","-20.9046993255615",NA,NA,"16749","auto",NA,NA,"2004","01",NA,NA,NA,NA,NA,NA
"1134","2019-11-01 15:10:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Sousa, CA","IFN-4114261.1","2017","07","31","Southern America","Brasil","Maranhão","Codó",NA,NA,NA,"Inventário Florestal Nacional (IFN). Conglomerado-MA_411. Subunidade 1. Subparcela 1. Indivíduo 1. F6-Medições na subunidade completa; Árvore com 8,5 m de altura e DAP de 9,3 cm. Base reta. Casca externa do caule marrom, fina e laminad","UB0128562","Dicotyledoneae",NA,"(Engl.) Eyma",NA,NA,NA,"Oliveira, ALR","-44.944344","-4.859978",NA,NA,NA,NA,"-44.944344","-4.859978","2017","10","03",NA,NA,NA,NA,NA
"1135","2019-11-01 15:10:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Araújo, JF","IFN-9166291.1","2017","09","08","Southern America","Brasil","Bahia","Santa Maria da Vitória",NA,NA,NA,"Conglomerado BA-916. Subunidade 1. Subparcela 1. Indivíduo 9. F8; Arbusto com 2,0 m de altura. Base reta; Cerrado Stricto Sensu em regeneração, vestígios de fogo. Pouca serrapilheira","UB0129625","Dicotyledoneae",NA,"(Engl.) Eyma",NA,"UB0129625",NA,"Oliveira, ALR; Alves-Araújo, A","-44.46","-14.377636",NA,NA,NA,NA,"-44.46","-14.377636","2018","12","20",NA,NA,NA,NA,NA
"1136","2019-11-01 15:10:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Soares, AS","IFN-3634931.1","2018","01","23","Southern America","Brasil","Bahia","Barra",NA,NA,NA,"Conglomerado BA-363. Subunidade 1. Subparcela 1. Indivíduo 2-RN. F8; Arbusto, altura 2,10m; Solo areno-argiloso compactado em floresta típica madura",NA,"Dicotyledoneae",NA,"(Engl.) Eyma",NA,NA,NA,"Oliveira, ALR","-43.019444","-10.979722",NA,NA,NA,NA,"-43.019444","-10.979722","2018","08","15",NA,NA,NA,NA,NA
"1137","2019-11-01 15:10:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Moraes, TM","IFN_64215071.10","2018","03","22","Southern America","Brasil","Bahia","Wanderley","Faz. Cabeceirinhas",NA,NA,"Conglomerado BA-642. Subunidade 1. Subparcela 10. indivíduo 12. F6; Árvore; dap: 5,8; ht: 7,00; base reta; casca: marrom (cor externa), marrom (cor interna), grossa, reticulada,; Solo argiloso, relevo plano, transição cerrado - caating","UB0124534","Dicotyledoneae",NA,"(Engl.) Eyma",NA,"UB0124534",NA,"Bijos, NR; Alves-Araújo, A","-44.166685","-12.099998","809","809",NA,NA,"-44.166685","-12.099998","2018","12","20",NA,NA,NA,NA,NA
"1138","2019-11-01 15:10:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Moraes, TM","IFN_64215593.1","2018","03","22","Southern America","Brasil","Bahia","Wanderley","Faz. Cabeceirinhas",NA,NA,"Conglomerado BA-642. Subunidade 3. Subparcela 1. indivíduo 2. F8; Arbusto; ht: 1,50; Solo argiloso, relevo plano, transição cerrado - caatinga","UB0124536","Dicotyledoneae",NA,"(Engl.) Eyma",NA,"UB0124536",NA,"Alves-Araújo, A","-44.166685","-12.099998","809","809",NA,NA,"-44.166685","-12.099998","2018","12","20",NA,NA,NA,NA,NA
"1139","2019-11-01 15:10:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Sousa, CA","IFN-4114433.1","2017","08","01","Southern America","Brasil","Maranhão","Codó",NA,NA,NA,"Inventário Florestal Nacional (IFN). Conglomerado-MA_411. Subunidade 3. Subparcela 1. Indivíduo 7RN. F8-Avaliação da regeneração natural; Árvore com 6,0 m de altura. Base reta. Casca externa do caule marrom, fina e laminada, internamen","UB0128561","Dicotyledoneae",NA,"(Engl.) Eyma",NA,NA,NA,"Oliveira, ALR","-44.944344","-4.859978",NA,NA,NA,NA,"-44.944344","-4.859978","2017","10","03",NA,NA,NA,NA,NA
"1140","2019-11-01 15:10:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Konopczyk, RMG","IFN-5142864.1","2017","07","11","Southern America","Brasil","Maranhão","Grajaú",NA,NA,NA,"Inventário Florestal Nacional (IFN). Conglomerado-MA_514. Subunidade 4. Subparcela 1. Indivíduo 15RN. F8-Avaliação da regeneração natural; Arbusto com 1,80 metros de altura. Presença de exsudatos do tipo látex, branco, abundante e vis","UB0128563","Dicotyledoneae",NA,"(Engl.) Eyma",NA,NA,NA,"Oliveira, ALR","-45.9","-5.579997",NA,NA,NA,NA,"-45.9","-5.579997","2017","09","28",NA,NA,NA,NA,NA
"1141","2019-11-01 15:10:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Santos, RS","IFN-2784861.1","2018","04","23","Southern America","Brasil","Maranhão","Vargem Grande","Povoado Betânia",NA,NA,"Conglomerado MA-278. Subunidade 1. Subparcela 1. indivíduo 18. F6; Árvore; DAP em cm: 6,1; altura em m: 7,30; exsudado aquoso, branco, abundante, pegajoso, com odor; base digitada; casca amarronzada por fora, amarelada por dentro, grossa, escamosa, o",NA,"Dicotyledoneae",NA,"(Engl.) Eyma",NA,NA,NA,"Alves-Araújo, A","-43.920009","-3.959991","81","81",NA,NA,"-43.920009","-3.959991","2018","12","20",NA,NA,NA,NA,NA
"1142","2019-11-01 15:10:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Araújo, JF","IFN-35512041.1","2018","03","20","Southern America","Brasil","Maranhão","Codó","Assentamento Santa Bárbara",NA,NA,"Conglomerado MA-355. Subunidade 1. Subparcela 1. indivíduo 5. F8; Arbusto; altura em m: 2,60; látex branco, pouco abundante, pegajoso, com odor; base reta; casca marrom por fora, verde por dentro, fina, áspera; Mata de Cocais com predominância de bab",NA,"Dicotyledoneae",NA,"(Engl.) Eyma",NA,NA,NA,"Alves-Araújo, A","-43.92","-4.49999","71","71",NA,NA,"-43.92","-4.49999","2018","12","20",NA,NA,NA,NA,NA
"1143","2019-11-01 15:10:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Silva, KF","IFN-329L5391.1","2017","09","12","Southern America","Brasil","Maranhão","Codó",NA,NA,NA,"Conglomerado MA-329L. Subunidade 1. Subparcela 1. Indivíduo 1RN. F8; Arbusto com 1,50 m de altura. Base reta. Exsudato tipo látex, incolor, viscoso e sem odor. Casca marrom, fina e estriada, internamente amarela; Solo pedregoso. Mata d","UB0126651","Dicotyledoneae",NA,"(Engl.) Eyma",NA,"UB0126651",NA,"Oliveira, ALR; Alves-Araújo, A","-43.920011","-4.454992",NA,NA,NA,NA,"-43.920011","-4.454992","2018","12","20",NA,NA,NA,NA,NA
"1144","2019-11-01 15:10:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Silva, KF","IFN-4662903.1","2017","07","13","Southern America","Brasil","Maranhão","Barra do Corda",NA,NA,NA,"Inventário Florestal Nacional (IFN). Conglomerado-MA_466. Subunidade 3. Subparcela 1. Indivíduo 2RN. F8-Avaliação da regeneração natural; Árvore com 3,0 metros de altura. Base reta. Casca externa cinza/róseo, fina, internamente bege cl","UB0128548","Dicotyledoneae",NA,"(Engl.) Eyma",NA,NA,NA,"Bringel, JB","-44.999992","-5.219975",NA,NA,NA,NA,"-44.999992","-5.219975","2017","09","29",NA,NA,NA,NA,NA
"1145","2019-11-01 15:10:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Araújo, JF","IFN-41213364.10","2018","03","22","Southern America","Brasil","Maranhão","Codó",NA,NA,NA,"Conglomerado MA-412. Subunidade 4. Subparcela 10. indivíduo 24. F8; Arbusto; altura em m: 1,80; base reta",NA,"Dicotyledoneae",NA,"(Engl.) Eyma",NA,NA,NA,"Alves-Araújo, A; Neto, NEO","-43.919971","-4.860004","107","107",NA,NA,"-43.919971","-4.860004","2018","12","20",NA,NA,NA,NA,NA
"1146","2019-11-01 15:10:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Araújo, JF","IFN-32913643.5","2018","04","13","Southern America","Brasil","Maranhão","Codó","Comunidade Santo Antônio",NA,NA,"Conglomerado MA-329. Subunidade 3. Subparcela 5. indivíduo 8. F8; Arbusto; altura em m: 1,80; látex branco, abundante, pegajoso, com odor; base reta; Mata de Cocais, predominância de babaçus, boa camada de serrapilheira, solo cascalhento e arenoso",NA,"Dicotyledoneae",NA,"(Engl.) Eyma",NA,NA,NA,"Alves-Araújo, A","-43.919999","-4.320009","35","35",NA,NA,"-43.919999","-4.320009","2018","12","20",NA,NA,NA,NA,NA
"1147","2019-11-01 15:10:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Sousa, CA","IFN-3597004.1","2017","08","29","Southern America","Brasil","Maranhão","Aldeias Altas",NA,NA,NA,"Conglomerado MA-359. Subunidade 4. Subparcela 1. Indivíduo 11RN. F8; Árvore com 3,0 m de altura. Base reta. Casca cinza, fina e áspera, internamente bege","UB0126649","Dicotyledoneae",NA,"(Engl.) Eyma",NA,"UB0126649",NA,"Alves-Araújo, A","-43.200025","-4.499986",NA,NA,NA,NA,"-43.200025","-4.499986","2018","12","20",NA,NA,NA,NA,NA
"1148","2019-11-01 15:10:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Silva, KF","IFN-4662944.1","2017","07","13","Southern America","Brasil","Maranhão","Barra do Corda",NA,NA,NA,"Inventário Florestal Nacional (IFN). Conglomerado-MA_466. Subunidade 4. Subparcela 1. Indivíduo 5. F6-Medições na subunidade completa; Árvore com 10,0 metros de altura e DAP de 8,0 cm. Base reta. Casca externa marrom/branca, fina e fis","UB0128547","Dicotyledoneae",NA,"(Engl.) Eyma",NA,NA,NA,"Oliveira, ALR","-44.999992","-5.219975",NA,NA,NA,NA,"-44.999992","-5.219975","2018","03","28",NA,NA,NA,NA,NA
"1149","2019-11-01 15:10:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Silva, KF","IFN-4662751.5","2017","07","12","Southern America","Brasil","Maranhão","Barra do Corda",NA,NA,NA,"Inventário Florestal Nacional (IFN). Conglomerado-MA_466. Subunidade 1. Subparcela 5. Indivíduo 45. F6-Medições na subunidade completa; Árvore com 10,0 metros de altura e DAP de 11,5 cm. Base reta. Casca externa marrom, fina e fissurad","UB0128560","Dicotyledoneae",NA,"(Engl.) Eyma",NA,NA,NA,"Oliveira, ALR","-44.999992","-5.219975",NA,NA,NA,NA,"-44.999992","-5.219975","2017","09","28",NA,NA,NA,NA,NA
"1150","2019-11-01 15:10:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Sousa, CA","IFN-3596964.1","2017","08","29","Southern America","Brasil","Maranhão","Aldeias Altas",NA,NA,NA,"Conglomerado MA-359. Subunidade 4. Subparcela 1. Indivíduo 3. F6; Árvore com 6,0 m de altura e DAP de 5,7 cm. Base reta. Casca escura, fina e laminada, internamente bege","UB0126650","Dicotyledoneae",NA,"(Engl.) Eyma",NA,"UB0126650",NA,"Alves-Araújo, A","-43.200025","-4.499986",NA,NA,NA,NA,"-43.200025","-4.499986","2018","12","20",NA,NA,NA,NA,NA
"1151","2019-11-01 15:10:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Silva, KF","IFN-329-L5391.1","2017","09","11","Southern America","Brasil","Maranhão","Codó",NA,NA,NA,"Conglomerado MA-329_L. Subunidade 1. Subparcela 1. indivíduo 1. F8; Arbusto; altura em m: 1,50; látex, incolor, pouco abundante, viscoso, com odor; base reta; casca marrom por fora, amarela por dentro, fina, estriada, sem odor; Mata de Cocais com ves",NA,"Dicotyledoneae",NA,"(Engl.) Eyma",NA,NA,NA,"Oliveira, ALR; Alves-Araújo, A","-43.920012","-4.454991","80","80",NA,NA,"-43.920012","-4.454991","2018","12","20",NA,NA,NA,NA,NA
"1152","2019-11-01 15:10:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Silva, KF","IFN-414O4151.1","2017","08","15","Southern America","Brasil","Maranhão","Caxias",NA,NA,NA,"Conglomerado MA-414O. Subunidade 1. Subparcela 1. Indivíduo 7. F6; Árvore com 7,5 m de altura e DAP de 10,0 cm. Base reta. Casca marrom, fina e fissurada, internamente bege; Mata secundária. Regeneração, trechos com predominância de ba","UB0126652","Dicotyledoneae",NA,"(Engl.) Eyma",NA,"UB0126652",NA,"Alves-Araújo, A","-43.425006","-4.994994",NA,NA,NA,NA,"-43.425006","-4.994994","2018","12","20",NA,NA,NA,NA,NA
"1153","2019-11-01 15:10:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Santos, RS","IFN-3043524.7","2017","03","28","Southern America","Brasil","Maranhão","Timbiras","Bacabalzinho",NA,NA,"Conglomerado MA-304. Subunidade 4. Subparcela 7. indivíduo 36. F6; Árvore; DAP em cm: 14,1; altura em m: 13,00; exsudado aquoso, branco, pouco abundante, viscoso, com odor; base digitada; casca amarronzada por fora, amarelada por dentro, fina, escamo",NA,"Dicotyledoneae",NA,"(Engl.) Eyma",NA,NA,NA,"Alves-Araújo, A; Neto, NEO","-43.919987","-4.140001","91","91",NA,NA,"-43.919987","-4.140001","2018","12","20",NA,NA,NA,NA,NA
